Date,Extent
1980-10-03,7.158
1980-10-04,9.814
1980-10-05,16.249
1980-10-06,4.607
1980-10-07,4.723
1980-10-08,12.712
1980-10-09,11.703
1980-10-10,8.17
1980-10-11,4.311
1980-10-12,11.561
1980-10-13,13.434
1980-10-14,4.447
1980-10-15,11.848
1980-10-16,5.877
1980-10-17,12.877
1980-10-18,5.782
1980-10-19,9.297
1980-10-20,12.862
1980-10-21,15.211
1980-10-22,11.005
1980-10-23,12.724
1980-10-24,4.644
1980-10-25,14.894
1980-10-26,7.025
1980-10-27,16.387
1980-10-28,9.764
1980-10-29,7.168
1980-10-30,9.776
1980-10-31,6.332
1980-11-01,15.261
1980-11-02,15.042
1980-11-03,15.594
1980-11-04,8.282
1980-11-05,10.808
1980-11-06,8.565
1980-11-07,5.29
1980-11-08,10.346
1980-11-09,10.822
1980-11-10,11.461
1980-11-11,6.979
1980-11-12,15.495
1980-11-13,5.817
1980-11-14,5.929
1980-11-15,16.289
1980-11-16,12.567
1980-11-17,9.611
1980-11-18,8.373
1980-11-19,14.36
1980-11-20,15.371
1980-11-21,16.378
1980-11-22,9.14
1980-11-23,9.502
1980-11-24,4.634
1980-11-25,6.567
1980-11-26,8.125
1980-11-27,6.685
1980-11-28,4.545
1980-11-29,15.643
1980-11-30,7.549
1980-12-01,4.326
1980-12-02,10.921
1980-12-03,8.409
1980-12-04,12.276
1980-12-05,7.965
1980-12-06,6.117
1980-12-07,9.308
1980-12-08,12.738
1980-12-09,9.389
1980-12-10,14.053
1980-12-11,5.127
1980-12-12,11.885
1980-12-13,10.852
1980-12-14,4.155
1980-12-15,4.242
1980-12-16,3.776
1980-12-17,9.12
1980-12-18,6.231
1980-12-19,14.43
1980-12-20,3.998
1980-12-21,12.251
1980-12-22,8.023
1980-12-23,10.815
1980-12-24,9.944
1980-12-25,6.219
1980-12-26,14.921
1980-12-27,7.887
1980-12-28,6.9
1980-12-29,16.286
1980-12-30,6.679
1980-12-31,9.901
1981-01-01,15.103
1981-01-02,16.066
1981-01-03,16.181
1981-01-04,13.932
1981-01-05,8.558
1981-01-06,6.932
1981-01-07,16.4
1981-01-08,4.069
1981-01-09,6.177
1981-01-10,5.937
1981-01-11,5.448
1981-01-12,15.438
1981-01-13,7.749
1981-01-14,10.497
1981-01-15,14.854
1981-01-16,9.682
1981-01-17,13.336
1981-01-18,5.363
1981-01-19,4.705
1981-01-20,4.647
1981-01-21,4.329
1981-01-22,5.305
1981-01-23,7.873
1981-01-24,7.372
1981-01-25,11.589
1981-01-26,6.103
1981-01-27,10.851
1981-01-28,5.797
1981-01-29,10.466
1981-01-30,8.361
1981-01-31,14.959
1981-02-01,13.737
1981-02-02,5.918
1981-02-03,4.989
1981-02-04,14.366
1981-02-05,8.44
1981-02-06,14.669
1981-02-07,5.348
1981-02-08,15.29
1981-02-09,11.471
1981-02-10,12.064
1981-02-11,4.301
1981-02-12,4.593
1981-02-13,4.63
1981-02-14,4.5
1981-02-15,12.711
1981-02-16,6.999
1981-02-17,9.949
1981-02-18,12.059
1981-02-19,7.114
1981-02-20,13.067
1981-02-21,6.458
1981-02-22,8.097
1981-02-23,12.14
1981-02-24,6.416
1981-02-25,9.743
1981-02-26,14.703
1981-02-27,3.955
1981-02-28,11.71
1981-03-01,15.648
1981-03-02,9.637
1981-03-03,4.978
1981-03-04,7.066
1981-03-05,5.051
1981-03-06,6.636
1981-03-07,10.883
1981-03-08,7.602
1981-03-09,8.121
1981-03-10,14.918
1981-03-11,7.439
1981-03-12,7.553
1981-03-13,7.321
1981-03-14,12.057
1981-03-15,13.31
1981-03-16,14.801
1981-03-17,4.798
1981-03-18,7.93
1981-03-19,10.26
1981-03-20,3.96
1981-03-21,9.202
1981-03-22,12.418
1981-03-23,10.776
1981-03-24,11.373
1981-03-25,16.25
1981-03-26,10.048
1981-03-27,14.514
1981-03-28,12.173
1981-03-29,5.432
1981-03-30,11.712
1981-03-31,12.226
1981-04-01,10.721
1981-04-02,4.587
1981-04-03,14.75
1981-04-04,13.782
1981-04-05,12.707
1981-04-06,11.62
1981-04-07,9.356
1981-04-08,9.463
1981-04-09,13.284
1981-04-10,13.849
1981-04-11,8.256
1981-04-12,8.757
1981-04-13,14.478
1981-04-14,7.151
1981-04-15,15.767
1981-04-16,11.831
1981-04-17,7.382
1981-04-18,6.986
1981-04-19,3.508
1981-04-20,15.896
1981-04-21,5.19
1981-04-22,12.768
1981-04-23,13.359
1981-04-24,7.605
1981-04-25,10.507
1981-04-26,15.038
1981-04-27,3.348
1981-04-28,12.912
1981-04-29,14.192
1981-04-30,6.297
1981-05-01,14.416
1981-05-02,11.451
1981-05-03,9.727
1981-05-04,13.916
1981-05-05,15.196
1981-05-06,3.75
1981-05-07,10.638
1981-05-08,7.312
1981-05-09,9.959
1981-05-10,7.669
1981-05-11,3.62
1981-05-12,3.736
1981-05-13,6.277
1981-05-14,4.441
1981-05-15,9.232
1981-05-16,10.488
1981-05-17,4.076
1981-05-18,10.156
1981-05-19,15.308
1981-05-20,7.843
1981-05-21,11.327
1981-05-22,9.894
1981-05-23,14.153
1981-05-24,6.439
1981-05-25,14.531
1981-05-26,12.245
1981-05-27,3.652
1981-05-28,9.663
1981-05-29,5.074
1981-05-30,9.217
1981-05-31,13.905
1981-06-01,16.069
1981-06-02,10.764
1981-06-03,13.643
1981-06-04,5.416
1981-06-05,7.319
1981-06-06,9.556
1981-06-07,13.14
1981-06-08,11.61
1981-06-09,10.267
1981-06-10,16.179
1981-06-11,6.386
1981-06-12,15.5
1981-06-13,10.537
1981-06-14,6.476
1981-06-15,8.074
1981-06-16,8.984
1981-06-17,7.703
1981-06-18,6.884
1981-06-19,10.571
1981-06-20,9.903
1981-06-21,10.099
1981-06-22,4.712
1981-06-23,13.943
1981-06-24,11.64
1981-06-25,5.974
1981-06-26,3.62
1981-06-27,4.899
1981-06-28,12.303
1981-06-29,16.108
1981-06-30,4.546
1981-07-01,11.387
1981-07-02,15.077
1981-07-03,15.445
1981-07-04,16.279
1981-07-05,9.547
1981-07-06,10.833
1981-07-07,4.674
1981-07-08,6.499
1981-07-09,15.222
1981-07-10,12.721
1981-07-11,7.206
1981-07-12,14.905
1981-07-13,13.978
1981-07-14,6.704
1981-07-15,8.295
1981-07-16,14.517
1981-07-17,10.085
1981-07-18,16.051
1981-07-19,14.635
1981-07-20,12.987
1981-07-21,15.952
1981-07-22,6.788
1981-07-23,7.301
1981-07-24,16.217
1981-07-25,10.87
1981-07-26,15.256
1981-07-27,14.913
1981-07-28,8.57
1981-07-29,10.076
1981-07-30,4.756
1981-07-31,7.476
1981-08-01,16.15
1981-08-02,16.011
1981-08-03,4.135
1981-08-04,8.587
1981-08-05,10.439
1981-08-06,9.452
1981-08-07,13.885
1981-08-08,12.588
1981-08-09,10.486
1981-08-10,3.695
1981-08-11,12.068
1981-08-12,4.634
1981-08-13,14.278
1981-08-14,5.043
1981-08-15,6.515
1981-08-16,14.448
1981-08-17,15.638
1981-08-18,9.345
1981-08-19,13.248
1981-08-20,3.384
1981-08-21,13.498
1981-08-22,3.463
1981-08-23,6.263
1981-08-24,12.78
1981-08-25,11.775
1981-08-26,7.73
1981-08-27,12.848
1981-08-28,9.137
1981-08-29,8.723
1981-08-30,13.35
1981-08-31,5.739
1981-09-01,11.015
1981-09-02,3.56
1981-09-03,14.217
1981-09-04,4.086
1981-09-05,6.155
1981-09-06,15.558
1981-09-07,6.884
1981-09-08,3.433
1981-09-09,15.805
1981-09-10,6.402
1981-09-11,11.945
1981-09-12,10.067
1981-09-13,3.957
1981-09-14,3.715
1981-09-15,12.051
1981-09-16,6.931
1981-09-17,9.285
1981-09-18,6.572
1981-09-19,5.957
1981-09-20,10.544
1981-09-21,15.425
1981-09-22,12.154
1981-09-23,8.616
1981-09-24,5.775
1981-09-25,3.998
1981-09-26,12.7
1981-09-27,5.524
1981-09-28,12.547
1981-09-29,5.167
1981-09-30,8.139
1981-10-01,4.725
1981-10-02,10.462
1981-10-03,8.884
1981-10-04,11.704
1981-10-05,13.224
1981-10-06,13.205
1981-10-07,12.214
1981-10-08,10.902
1981-10-09,9.744
1981-10-10,9.463
1981-10-11,14.533
1981-10-12,8.477
1981-10-13,10.121
1981-10-14,7.987
1981-10-15,9.435
1981-10-16,11.186
1981-10-17,6.261
1981-10-18,5.985
1981-10-19,11.998
1981-10-20,7.517
1981-10-21,14.409
1981-10-22,9.89
1981-10-23,11.042
1981-10-24,6.536
1981-10-25,14.116
1981-10-26,11.205
1981-10-27,7.714
1981-10-28,4.361
1981-10-29,13.771
1981-10-30,10.533
1981-10-31,15.321
1981-11-01,11.199
1981-11-02,14.426
1981-11-03,6.203
1981-11-04,15.682
1981-11-05,14.255
1981-11-06,6.39
1981-11-07,12.686
1981-11-08,7.763
1981-11-09,14.01
1981-11-10,10.116
1981-11-11,13.23
1981-11-12,8.483
1981-11-13,3.776
1981-11-14,7.895
1981-11-15,5.138
1981-11-16,9.164
1981-11-17,7.382
1981-11-18,5.467
1981-11-19,10.363
1981-11-20,9.234
1981-11-21,11.163
1981-11-22,13.725
1981-11-23,14.227
1981-11-24,15.048
1981-11-25,13.594
1981-11-26,8.035
1981-11-27,8.266
1981-11-28,4.1
1981-11-29,11.065
1981-11-30,6.18
1981-12-01,5.04
1981-12-02,10.106
1981-12-03,14.895
1981-12-04,6.593
1981-12-05,15.153
1981-12-06,10.132
1981-12-07,4.774
1981-12-08,14.797
1981-12-09,4.598
1981-12-10,16.041
1981-12-11,15.614
1981-12-12,9.97
1981-12-13,13.213
1981-12-14,13.497
1981-12-15,7.698
1981-12-16,9.217
1981-12-17,13.735
1981-12-18,5.585
1981-12-19,10.915
1981-12-20,4.335
1981-12-21,7.277
1981-12-22,4.597
1981-12-23,13.993
1981-12-24,4.906
1981-12-25,5.215
1981-12-26,11.283
1981-12-27,13.022
1981-12-28,9.858
1981-12-29,11.752
1981-12-30,11.75
1981-12-31,5.73
1982-01-01,10.698
1982-01-02,14.019
1982-01-03,16.156
1982-01-04,7.686
1982-01-05,14.085
1982-01-06,10.71
1982-01-07,7.433
1982-01-08,11.225
1982-01-09,7.442
1982-01-10,14.549
1982-01-11,14.618
1982-01-12,9.943
1982-01-13,8.172
1982-01-14,12.329
1982-01-15,16.39
1982-01-16,3.766
1982-01-17,15.486
1982-01-18,11.341
1982-01-19,4.16
1982-01-20,4.694
1982-01-21,10.563
1982-01-22,6.541
1982-01-23,6.974
1982-01-24,10.645
1982-01-25,13.09
1982-01-26,13.239
1982-01-27,15.537
1982-01-28,16.098
1982-01-29,16.242
1982-01-30,13.766
1982-01-31,7.745
1982-02-01,14.73
1982-02-02,7.276
1982-02-03,9.183
1982-02-04,9.471
1982-02-05,10.967
1982-02-06,11.209
1982-02-07,12.953
1982-02-08,12.381
1982-02-09,15.315
1982-02-10,9.133
1982-02-11,5.644
1982-02-12,8.847
1982-02-13,3.415
1982-02-14,14.31
1982-02-15,7.515
1982-02-16,14.898
1982-02-17,11.346
1982-02-18,6.381
1982-02-19,16.406
1982-02-20,8.452
1982-02-21,6.181
1982-02-22,4.452
1982-02-23,16.084
1982-02-24,5.33
1982-02-25,10.997
1982-02-26,12.83
1982-02-27,9.754
1982-02-28,12.688
1982-03-01,7.67
1982-03-02,10.808
1982-03-03,13.435
1982-03-04,6.966
1982-03-05,4.503
1982-03-06,15.521
1982-03-07,10.465
1982-03-08,14.902
1982-03-09,10.268
1982-03-10,13.053
1982-03-11,13.291
1982-03-12,10.561
1982-03-13,15.23
1982-03-14,5.871
1982-03-15,4.708
1982-03-16,12.087
1982-03-17,6.751
1982-03-18,5.772
1982-03-19,15.896
1982-03-20,12.916
1982-03-21,10.917
1982-03-22,14.847
1982-03-23,5.302
1982-03-24,12.401
1982-03-25,6.867
1982-03-26,10.04
1982-03-27,16.191
1982-03-28,6.037
1982-03-29,15.921
1982-03-30,13.351
1982-03-31,4.166
1982-04-01,8.036
1982-04-02,16.409
1982-04-03,11.545
1982-04-04,12.167
1982-04-05,8.447
1982-04-06,15.156
1982-04-07,8.451
1982-04-08,12.04
1982-04-09,4.273
1982-04-10,3.952
1982-04-11,12.429
1982-04-12,10.056
1982-04-13,8.689
1982-04-14,15.195
1982-04-15,11.741
1982-04-16,7.535
1982-04-17,11.949
1982-04-18,9.66
1982-04-19,12.68
1982-04-20,5.225
1982-04-21,3.343
1982-04-22,12.684
1982-04-23,5.074
1982-04-24,6.54
1982-04-25,3.372
1982-04-26,10.674
1982-04-27,4.772
1982-04-28,4.176
1982-04-29,13.6
1982-04-30,3.632
1982-05-01,8.418
1982-05-02,4.296
1982-05-03,13.019
1982-05-04,14.434
1982-05-05,15.789
1982-05-06,14.854
1982-05-07,12.398
1982-05-08,10.311
1982-05-09,4.929
1982-05-10,7.123
1982-05-11,14.169
1982-05-12,4.548
1982-05-13,5.233
1982-05-14,11.279
1982-05-15,12.993
1982-05-16,14.526
1982-05-17,11.116
1982-05-18,9.286
1982-05-19,5.394
1982-05-20,11.469
1982-05-21,15.686
1982-05-22,5.109
1982-05-23,11.95
1982-05-24,12.1
1982-05-25,8.553
1982-05-26,13.453
1982-05-27,10.334
1982-05-28,7.17
1982-05-29,8.718
1982-05-30,16.275
1982-05-31,9.762
1982-06-01,5.016
1982-06-02,8.987
1982-06-03,7.337
1982-06-04,8.427
1982-06-05,16.157
1982-06-06,15.318
1982-06-07,3.385
1982-06-08,7.748
1982-06-09,12.815
1982-06-10,3.559
1982-06-11,5.321
1982-06-12,5.112
1982-06-13,4.559
1982-06-14,10.159
1982-06-15,14.545
1982-06-16,6.36
1982-06-17,9.727
1982-06-18,11.431
1982-06-19,6.284
1982-06-20,13.115
1982-06-21,3.78
1982-06-22,11.239
1982-06-23,4.949
1982-06-24,11.726
1982-06-25,6.31
1982-06-26,14.958
1982-06-27,6.884
1982-06-28,12.264
1982-06-29,5.339
1982-06-30,6.024
1982-07-01,10.874
1982-07-02,10.832
1982-07-03,5.341
1982-07-04,4.326
1982-07-05,5.302
1982-07-06,10.801
1982-07-07,6.535
1982-07-08,16.098
1982-07-09,12.697
1982-07-10,9.184
1982-07-11,11.834
1982-07-12,7.012
1982-07-13,13.29
1982-07-14,10.421
1982-07-15,10.634
1982-07-16,13.96
1982-07-17,12.566
1982-07-18,4.47
1982-07-19,3.443
1982-07-20,8.144
1982-07-21,14.699
1982-07-22,12.889
1982-07-23,8.61
1982-07-24,4.187
1982-07-25,6.705
1982-07-26,15.462
1982-07-27,6.219
1982-07-28,9.977
1982-07-29,8.873
1982-07-30,5.404
1982-07-31,12.533
1982-08-01,10.626
1982-08-02,9.002
1982-08-03,11.506
1982-08-04,14.731
1982-08-05,6.361
1982-08-06,11.363
1982-08-07,13.891
1982-08-08,5.975
1982-08-09,4.615
1982-08-10,4.989
1982-08-11,15.324
1982-08-12,10.499
1982-08-13,15.037
1982-08-14,7.634
1982-08-15,16.137
1982-08-16,11.535
1982-08-17,8.659
1982-08-18,11.664
1982-08-19,12.795
1982-08-20,14.207
1982-08-21,11.988
1982-08-22,10.568
1982-08-23,9.702
1982-08-24,6.769
1982-08-25,6.511
1982-08-26,5.202
1982-08-27,7.684
1982-08-28,12.586
1982-08-29,14.569
1982-08-30,12.179
1982-08-31,8.515
1982-09-01,11.474
1982-09-02,11.457
1982-09-03,16.282
1982-09-04,11.772
1982-09-05,11.143
1982-09-06,9.175
1982-09-07,13.169
1982-09-08,12.016
1982-09-09,10.494
1982-09-10,16.0
1982-09-11,7.12
1982-09-12,10.39
1982-09-13,8.855
1982-09-14,7.109
1982-09-15,4.121
1982-09-16,13.965
1982-09-17,5.008
1982-09-18,5.983
1982-09-19,11.127
1982-09-20,6.84
1982-09-21,10.214
1982-09-22,9.945
1982-09-23,7.551
1982-09-24,11.585
1982-09-25,7.008
1982-09-26,4.986
1982-09-27,12.671
1982-09-28,13.458
1982-09-29,3.66
1982-09-30,16.165
1982-10-01,14.42
1982-10-02,9.37
1982-10-03,12.713
1982-10-04,4.042
1982-10-05,15.886
1982-10-06,11.478
1982-10-07,12.32
1982-10-08,9.624
1982-10-09,8.492
1982-10-10,5.087
1982-10-11,3.383
1982-10-12,14.192
1982-10-13,5.022
1982-10-14,6.728
1982-10-15,11.861
1982-10-16,8.497
1982-10-17,13.892
1982-10-18,9.694
1982-10-19,6.076
1982-10-20,15.691
1982-10-21,16.204
1982-10-22,4.006
1982-10-23,15.801
1982-10-24,11.871
1982-10-25,11.877
1982-10-26,6.804
1982-10-27,7.422
1982-10-28,13.882
1982-10-29,4.486
1982-10-30,13.81
1982-10-31,6.779
1982-11-01,9.559
1982-11-02,13.351
1982-11-03,9.344
1982-11-04,14.107
1982-11-05,11.699
1982-11-06,7.608
1982-11-07,6.92
1982-11-08,12.574
1982-11-09,8.606
1982-11-10,13.661
1982-11-11,9.825
1982-11-12,10.079
1982-11-13,7.861
1982-11-14,5.008
1982-11-15,10.745
1982-11-16,9.054
1982-11-17,10.896
1982-11-18,7.863
1982-11-19,8.714
1982-11-20,3.518
1982-11-21,5.242
1982-11-22,3.451
1982-11-23,16.198
1982-11-24,6.925
1982-11-25,5.392
1982-11-26,8.146
1982-11-27,10.763
1982-11-28,5.775
1982-11-29,8.809
1982-11-30,8.679
1982-12-01,10.05
1982-12-02,8.759
1982-12-03,14.748
1982-12-04,12.964
1982-12-05,13.792
1982-12-06,5.404
1982-12-07,9.1
1982-12-08,6.286
1982-12-09,11.258
1982-12-10,14.804
1982-12-11,7.812
1982-12-12,9.073
1982-12-13,16.399
1982-12-14,13.93
1982-12-15,8.054
1982-12-16,5.565
1982-12-17,5.203
1982-12-18,6.917
1982-12-19,6.444
1982-12-20,15.133
1982-12-21,12.42
1982-12-22,12.985
1982-12-23,11.225
1982-12-24,6.097
1982-12-25,12.01
1982-12-26,7.842
1982-12-27,11.233
1982-12-28,15.914
1982-12-29,15.882
1982-12-30,13.778
1982-12-31,10.136
1983-01-01,6.676
1983-01-02,15.489
1983-01-03,9.739
1983-01-04,4.85
1983-01-05,12.391
1983-01-06,7.38
1983-01-07,9.596
1983-01-08,12.076
1983-01-09,3.63
1983-01-10,11.9
1983-01-11,9.277
1983-01-12,14.859
1983-01-13,10.145
1983-01-14,3.638
1983-01-15,4.466
1983-01-16,6.997
1983-01-17,14.407
1983-01-18,6.842
1983-01-19,12.193
1983-01-20,4.575
1983-01-21,10.295
1983-01-22,11.269
1983-01-23,6.527
1983-01-24,3.624
1983-01-25,15.207
1983-01-26,3.707
1983-01-27,7.174
1983-01-28,10.589
1983-01-29,16.069
1983-01-30,11.5
1983-01-31,11.245
1983-02-01,11.094
1983-02-02,4.438
1983-02-03,10.799
1983-02-04,11.582
1983-02-05,6.632
1983-02-06,7.929
1983-02-07,9.459
1983-02-08,11.515
1983-02-09,14.718
1983-02-10,3.391
1983-02-11,8.264
1983-02-12,10.67
1983-02-13,14.337
1983-02-14,8.023
1983-02-15,16.232
1983-02-16,10.551
1983-02-17,11.353
1983-02-18,8.747
1983-02-19,9.571
1983-02-20,7.786
1983-02-21,9.472
1983-02-22,3.659
1983-02-23,8.32
1983-02-24,11.224
1983-02-25,7.429
1983-02-26,12.436
1983-02-27,15.29
1983-02-28,12.231
1983-03-01,6.105
1983-03-02,16.289
1983-03-03,5.918
1983-03-04,12.846
1983-03-05,8.096
1983-03-06,13.904
1983-03-07,12.568
1983-03-08,11.907
1983-03-09,8.464
1983-03-10,15.816
1983-03-11,6.273
1983-03-12,13.87
1983-03-13,6.992
1983-03-14,5.074
1983-03-15,11.746
1983-03-16,7.054
1983-03-17,12.85
1983-03-18,7.904
1983-03-19,16.41
1983-03-20,12.614
1983-03-21,9.298
1983-03-22,15.303
1983-03-23,5.468
1983-03-24,6.101
1983-03-25,12.759
1983-03-26,6.484
1983-03-27,9.497
1983-03-28,7.214
1983-03-29,15.792
1983-03-30,14.925
1983-03-31,7.316
1983-04-01,4.886
1983-04-02,6.932
1983-04-03,6.782
1983-04-04,4.794
1983-04-05,16.157
1983-04-06,11.691
1983-04-07,14.941
1983-04-08,15.664
1983-04-09,15.175
1983-04-10,13.874
1983-04-11,9.987
1983-04-12,7.702
1983-04-13,13.516
1983-04-14,8.704
1983-04-15,5.814
1983-04-16,12.19
1983-04-17,11.302
1983-04-18,14.085
1983-04-19,6.545
1983-04-20,10.413
1983-04-21,8.645
1983-04-22,15.169
1983-04-23,10.301
1983-04-24,13.459
1983-04-25,13.261
1983-04-26,16.05
1983-04-27,10.265
1983-04-28,6.054
1983-04-29,6.56
1983-04-30,13.998
1983-05-01,8.424
1983-05-02,14.873
1983-05-03,15.558
1983-05-04,9.014
1983-05-05,4.192
1983-05-06,13.441
1983-05-07,9.206
1983-05-08,7.36
1983-05-09,12.259
1983-05-10,6.077
1983-05-11,12.622
1983-05-12,11.763
1983-05-13,9.474
1983-05-14,12.042
1983-05-15,4.576
1983-05-16,16.167
1983-05-17,9.23
1983-05-18,11.851
1983-05-19,4.61
1983-05-20,6.919
1983-05-21,3.543
1983-05-22,4.567
1983-05-23,6.321
1983-05-24,15.305
1983-05-25,9.575
1983-05-26,12.269
1983-05-27,12.285
1983-05-28,7.19
1983-05-29,12.379
1983-05-30,15.303
1983-05-31,5.64
1983-06-01,13.338
1983-06-02,6.771
1983-06-03,3.663
1983-06-04,12.227
1983-06-05,7.126
1983-06-06,5.147
1983-06-07,14.292
1983-06-08,9.735
1983-06-09,4.117
1983-06-10,13.267
1983-06-11,10.936
1983-06-12,10.109
1983-06-13,10.086
1983-06-14,12.871
1983-06-15,9.452
1983-06-16,6.562
1983-06-17,9.164
1983-06-18,3.568
1983-06-19,8.508
1983-06-20,14.904
1983-06-21,5.981
1983-06-22,7.733
1983-06-23,5.799
1983-06-24,9.103
