mpg,cylinders,displacement,horsepower,weight,acceleration,model_year,origin,name
12.2,8,325.0,152,2578,15.4,74,usa,oldsmobile starfire sx
22.0,4,182.0,89,3943,10.7,74,usa,buick lesabre custom
31.1,5,87.0,96,1928,16.3,74,japan,datsun 210
11.1,8,325.0,126,3669,20.1,74,usa,ford fiesta
28.7,4,103.0,80,2135,18.2,74,europe,saab 99e
16.9,5,184.0,84,2888,17.1,74,usa,hi 1200d
25.5,4,131.0,57,1923,13.4,74,japan,toyota corona mark ii
11.4,8,334.0,142,2877,13.9,74,usa,plymouth volare premier v8
23.4,4,105.0,82,1737,23.3,74,japan,datsun b210
27.9,4,236.0,61,2345,18.3,74,usa,ford country squire (sw)
42.4,4,111.0,76,2752,18.8,74,japan,toyota corolla 1600 (sw)
26.7,6,242.0,122,3220,17.3,74,usa,oldsmobile omega
33.1,4,92.0,57,2106,20.6,74,japan,toyota carina
24.2,4,449.0,113,4027,15.3,74,usa,plymouth champ
21.0,4,209.0,115,3637,14.8,74,usa,mercury monarch ghia
16.8,7,351.0,172,2756,14.8,74,usa,chevrolet vega (sw)
12.2,6,444.0,103,3569,11.6,74,usa,buick century luxus (sw)
17.6,4,158.0,114,2722,13.0,74,usa,dodge monaco (sw)
15.2,5,149.0,90,2742,15.9,74,usa,ford futura
22.8,5,88.0,55,2278,17.4,74,japan,mazda glc 4
21.0,6,434.0,121,2590,12.0,74,usa,buick skylark 320
20.7,4,135.0,172,2465,19.0,74,usa,ford fairmont futura
18.6,6,425.0,126,4471,14.5,74,usa,oldsmobile cutlass ls
31.4,4,110.0,65,2371,18.1,74,europe,fiat x1.9
24.3,6,282.0,87,3188,17.4,74,usa,mercury monarch ghia
21.1,4,315.0,175,4018,14.5,75,usa,buick century
35.6,5,108.0,62,2484,16.0,75,europe,opel 1900
37.1,5,106.0,74,1753,21.8,75,japan,mazda glc custom l
14.3,4,117.0,92,2992,13.7,75,usa,chevrolet monte carlo landau
11.6,5,355.0,72,2892,18.5,75,usa,ford gran torino (sw)
25.3,4,126.0,52,1882,17.1,75,europe,vw rabbit c (diesel)
18.7,5,436.0,135,2495,10.3,75,usa,plymouth reliant
36.5,4,124.0,109,2507,21.9,75,japan,mazda glc custom l
28.0,4,185.0,211,3448,15.4,75,usa,plymouth volare premier v8
20.1,5,155.0,131,2838,13.9,75,usa,amc rebel sst
35.4,5,69.0,74,2170,15.7,75,japan,datsun 810
35.4,4,90.0,92,2137,19.0,75,japan,subaru dl
19.1,6,321.0,109,2532,15.5,75,usa,dodge diplomat
18.1,8,191.0,83,3350,13.6,75,usa,ford pinto
38.2,4,71.0,93,2329,16.5,75,japan,toyota corolla 1200
28.1,4,92.0,66,2470,18.2,75,japan,toyota carina
30.0,4,80.0,79,1916,14.9,75,europe,volvo 245
13.4,8,365.0,71,3478,19.6,75,usa,dodge aries wagon (sw)
17.5,4,255.0,106,4279,16.3,75,usa,pontiac ventura sj
24.6,4,142.0,46,2876,18.0,75,europe,volkswagen type 3
35.8,6,131.0,122,3731,22.3,75,usa,ford torino 500
19.5,7,411.0,135,2118,17.9,75,usa,ford escort 2h
18.7,5,133.0,63,3180,20.0,75,usa,amc ambassador brougham
16.6,8,144.0,135,4281,17.7,75,usa,mercury capri 2000
23.0,4,113.0,88,1846,13.6,75,europe,vw pickup
18.6,7,368.0,105,3045,15.0,75,usa,chevy c20
20.2,6,119.0,183,3602,12.6,75,usa,plymouth sapporo
30.9,4,125.0,68,2373,18.9,75,japan,honda accord lx
19.0,4,431.0,108,2614,14.3,75,usa,pontiac grand prix lj
18.9,7,361.0,141,4360,14.6,76,usa,dodge colt hatchback custom
22.1,4,452.0,195,5122,11.9,76,usa,dodge omni
18.2,7,434.0,112,3376,17.5,76,usa,chevrolet cavalier wagon
25.9,3,81.0,92,2315,20.5,76,japan,toyota corolla
18.6,6,241.0,230,2596,13.8,76,usa,dodge challenger se
27.2,6,409.0,135,2173,13.7,76,usa,chevrolet citation
28.5,4,95.0,93,2192,12.5,76,japan,datsun f-10 hatchback
27.7,5,117.0,109,2558,11.9,76,usa,buick century
23.1,7,400.0,50,2939,19.8,76,usa,ford mustang cobra
26.4,7,125.0,115,3105,17.3,76,usa,chevrolet chevette
29.4,5,87.0,46,2218,11.9,76,japan,datsun 710
35.3,5,118.0,82,1904,12.4,76,japan,honda civic
23.0,8,126.0,113,4003,17.9,76,usa,ford f250
38.9,4,78.0,62,2614,18.9,76,japan,toyota corolla 1600 (sw)
45.4,8,299.0,136,3569,16.3,76,usa,dodge colt hardtop
23.6,4,142.0,72,2092,14.9,76,japan,toyota corona hardtop
32.0,5,171.0,129,3696,10.3,76,usa,ford fairmont futura
21.8,4,88.0,75,1951,16.7,76,europe,vw dasher (diesel)
23.7,7,119.0,,2355,17.2,76,usa,cadillac seville
20.7,4,295.0,100,2315,12.8,76,usa,ford fairmont (man)
15.5,7,170.0,138,3455,13.8,76,usa,dodge colt
23.6,7,159.0,112,4101,16.1,76,usa,capri ii
17.9,6,336.0,159,4028,13.5,76,usa,plymouth grand fury
19.4,5,385.0,212,3785,13.4,76,usa,amc gremlin
22.0,6,423.0,131,3574,16.2,76,usa,pontiac safari (sw)
13.6,6,93.0,142,3185,13.2,76,usa,dodge monaco brougham
22.0,8,167.0,67,3247,10.9,76,usa,chevrolet citation
21.9,8,210.0,88,3633,18.2,76,usa,ford ranger
34.1,4,76.0,57,1935,18.7,76,japan,toyota corolla liftback
15.4,8,247.0,65,3464,11.7,76,usa,ford ranger
14.7,5,350.0,182,2372,14.2,76,usa,buick estate wagon (sw)
17.2,4,357.0,109,4400,22.3,76,usa,mercury zephyr
15.6,4,408.0,78,2198,15.4,76,usa,amc pacer
36.8,4,154.0,67,1855,15.7,76,europe,peugeot 504
18.3,7,343.0,123,5101,14.3,76,usa,plymouth satellite sebring
33.9,4,80.0,54,2359,19.1,77,europe,audi 4000
26.7,7,161.0,150,2991,10.8,77,usa,dodge challenger se
20.1,6,419.0,183,2869,19.2,77,usa,chrysler lebaron town @ country (sw)
15.9,8,290.0,127,2649,17.8,77,usa,amc matador (sw)
46.6,4,103.0,,2022,19.2,77,europe,renault 12tl
20.8,4,144.0,48,2180,14.7,77,europe,renault 12tl
16.9,8,98.0,86,3502,21.2,77,usa,amc concord
15.7,4,319.0,82,3506,13.4,77,usa,dodge colt m/m
17.8,8,209.0,110,3384,14.2,77,usa,dodge colt hardtop
35.4,4,98.0,56,2147,11.6,77,europe,fiat strada custom
33.7,6,343.0,127,3598,13.7,77,usa,dodge aspen se
19.8,8,223.0,83,2393,18.9,77,usa,pontiac catalina brougham
20.2,6,259.0,111,3759,20.0,77,usa,ford pinto runabout
35.0,4,139.0,46,1613,15.3,77,japan,nissan stanza xe
22.1,4,386.0,118,3339,12.4,77,usa,oldsmobile cutlass salon brougham
19.1,5,358.0,97,4334,18.1,77,usa,dodge coronet custom (sw)
28.3,4,106.0,74,2269,16.3,77,europe,fiat x1.9
28.5,4,73.0,61,1967,12.2,77,europe,volkswagen model 111
40.0,3,125.0,101,2215,13.2,77,japan,toyota corona liftback
16.3,6,289.0,105,2618,14.5,77,usa,ford granada ghia
31.2,4,90.0,76,1886,15.5,77,japan,toyouta corona mark ii (sw)
12.8,6,333.0,82,5140,18.4,77,usa,pontiac ventura sj
19.7,6,143.0,106,2959,18.2,77,usa,ford fairmont
22.8,6,427.0,74,4607,14.1,78,usa,dodge aries wagon (sw)
19.3,5,193.0,104,3632,15.0,78,usa,dodge magnum xe
23.8,4,143.0,53,3571,8.0,78,europe,fiat 131
35.8,4,145.0,89,2535,13.0,78,europe,audi 100ls
37.2,4,134.0,49,2290,15.2,78,japan,mazda rx-4
41.3,3,76.0,92,2576,16.3,78,japan,honda accord cvcc
21.7,4,82.0,58,1906,13.0,78,europe,vw rabbit
23.1,4,327.0,82,2283,16.0,78,usa,cadillac eldorado
15.7,8,301.0,130,3036,13.3,78,usa,hi 1200d
34.8,4,144.0,73,1833,21.8,78,japan,honda accord lx
24.6,4,105.0,62,1829,14.6,78,europe,opel 1900
13.3,8,88.0,185,2482,18.2,78,usa,ford gran torino
21.8,6,405.0,79,2976,17.7,78,usa,chevrolet impala
16.7,7,384.0,98,2982,15.7,78,usa,ford pinto runabout
32.4,4,87.0,93,2263,10.2,78,japan,datsun b-210
20.4,4,298.0,99,5140,13.6,78,usa,amc rebel sst
18.9,7,312.0,124,3376,15.9,78,usa,dodge monaco brougham
15.2,8,163.0,56,3846,23.0,78,usa,amc gremlin
24.8,4,91.0,79,1807,16.4,78,japan,datsun f-10 hatchback
20.4,6,101.0,145,2533,14.1,78,usa,plymouth sapporo
32.4,3,111.0,75,1864,24.8,78,japan,datsun 210 mpg
15.5,5,102.0,118,3628,17.6,78,usa,mercury monarch
24.0,5,378.0,146,2739,14.4,78,usa,dodge charger 2.2
15.8,6,234.0,133,4102,14.1,78,usa,buick century special
21.2,6,210.0,230,3604,16.7,78,usa,amc gremlin
32.2,4,84.0,98,1855,12.7,78,europe,renault lecar deluxe
41.1,6,347.0,183,2363,16.9,78,usa,plymouth duster
31.8,4,100.0,91,2222,13.5,78,europe,audi 100ls
32.5,4,140.0,90,2077,13.9,78,europe,saab 99le
27.5,4,131.0,67,2590,14.5,78,europe,peugeot 504 (sw)
18.2,4,88.0,57,2042,11.1,79,europe,volvo 245
31.9,4,79.0,82,2699,17.7,79,japan,nissan stanza xe
20.3,7,410.0,99,3680,21.4,79,usa,ford mustang ii 2+2
31.9,4,79.0,91,2099,14.8,79,europe,peugeot 505s turbo diesel
20.0,6,378.0,71,3342,17.3,79,usa,dodge rampage
17.5,4,90.0,68,3055,11.5,79,europe,mercedes benz 300d
22.4,4,104.0,96,1841,13.8,79,japan,honda civic
20.1,5,305.0,113,4324,12.3,79,usa,hi 1200d
26.5,4,115.0,66,2026,13.9,79,japan,toyota starlet
33.3,4,123.0,88,2725,16.2,79,europe,vw rabbit custom
26.2,4,91.0,65,1848,16.6,79,europe,vokswagen rabbit
16.4,7,179.0,81,2837,9.9,79,usa,dodge diplomat
31.1,4,132.0,88,2251,19.9,79,japan,honda civic 1500 gl
9.3,5,356.0,105,4161,13.3,79,usa,plymouth cricket
15.8,5,122.0,209,3806,18.7,79,usa,ford pinto (sw)
24.8,4,82.0,73,2316,17.8,79,europe,saab 99le
22.0,4,77.0,104,2076,16.1,79,europe,volkswagen rabbit custom
24.1,8,418.0,118,4101,16.7,79,usa,pontiac grand prix
17.3,5,180.0,218,4032,13.6,79,usa,dodge rampage
24.1,6,232.0,71,2941,17.3,79,usa,plymouth satellite sebring
28.5,4,124.0,72,2336,13.1,79,japan,honda accord cvcc
35.4,4,129.0,84,2088,16.3,79,europe,vw rabbit
22.6,4,350.0,110,2371,13.8,79,usa,chevrolet chevette
19.4,4,198.0,102,3555,15.5,80,usa,mercury lynx l
38.0,5,378.0,80,3285,18.5,80,usa,dodge coronet custom
16.2,4,73.0,90,3221,15.5,80,europe,volvo 245
34.4,5,261.0,205,2391,19.3,80,usa,chrysler cordoba
43.0,5,118.0,96,2206,13.6,80,japan,mazda glc
23.9,7,142.0,88,3222,13.3,80,usa,buick skylark 320
22.8,7,366.0,147,2656,13.2,80,usa,oldsmobile cutlass ls
16.1,4,430.0,135,3521,18.3,80,usa,chevrolet malibu classic (sw)
11.7,8,406.0,93,3642,11.6,80,usa,ford mustang ii 2+2
29.4,5,193.0,82,3909,14.4,80,usa,ford escort 4w
21.2,6,172.0,73,1973,15.2,80,usa,chevroelt chevelle malibu
23.1,6,358.0,183,1613,17.8,80,usa,ford f250
21.2,7,377.0,109,2451,22.9,80,usa,plymouth volare premier v8
19.4,6,319.0,201,3631,17.3,80,usa,ford escort 4w
19.1,8,130.0,116,3147,17.4,80,usa,buick century 350
16.3,8,416.0,107,3499,11.9,80,usa,plymouth satellite sebring
36.6,4,112.0,70,2475,12.1,80,japan,honda civic cvcc
15.4,7,307.0,112,2563,11.4,80,usa,oldsmobile cutlass supreme
25.1,5,284.0,154,2893,22.1,80,usa,ford granada l
17.3,4,79.0,64,2637,12.4,80,europe,volkswagen type 3
30.8,4,156.0,93,2256,20.6,80,europe,audi 100 ls
19.0,5,98.0,204,2597,17.1,80,usa,buick opel isuzu deluxe
18.0,5,147.0,153,3449,15.3,80,usa,ford granada gl
27.1,3,125.0,96,2162,13.8,80,japan,honda civic 1500 gl
29.5,4,112.0,66,2248,15.3,80,japan,honda civic cvcc
21.1,7,394.0,136,2943,13.3,80,usa,amc spirit dl
30.7,4,116.0,62,2057,23.9,80,europe,peugeot 504
35.7,4,207.0,93,3806,14.2,80,usa,chevrolet monza 2+2
17.9,4,95.0,111,1911,14.3,81,europe,vokswagen rabbit
12.7,5,376.0,84,3495,17.1,81,usa,amc concord dl
31.2,4,79.0,77,2106,14.1,81,europe,volkswagen dasher
24.3,4,159.0,92,2059,12.8,81,europe,opel manta
12.3,7,103.0,185,4070,11.6,81,usa,mercury cougar brougham
33.9,4,120.0,76,2218,14.7,81,japan,mazda glc deluxe
23.8,4,116.0,86,1993,17.4,81,europe,renault lecar deluxe
14.0,6,197.0,95,3287,18.3,81,usa,ford gran torino
17.3,7,171.0,117,4369,17.5,81,usa,ford ranger
19.7,6,253.0,162,5140,17.2,81,usa,plymouth custom suburb
31.9,4,92.0,76,1915,15.0,81,japan,toyota carina
11.5,6,411.0,114,3518,13.0,81,usa,ford escort 2h
28.9,4,122.0,52,2664,14.4,81,japan,toyota celica gt
24.3,6,395.0,81,4404,13.7,81,usa,ford torino 500
13.9,6,163.0,87,3555,13.7,81,usa,mercury zephyr
15.4,7,454.0,115,4164,18.9,81,usa,plymouth satellite custom
15.4,8,442.0,100,4073,12.9,81,usa,amc matador (sw)
18.5,6,451.0,176,3084,17.9,81,usa,chevrolet vega
23.5,8,366.0,116,1824,16.9,81,usa,ford fairmont futura
33.0,4,87.0,85,2257,12.8,81,europe,vokswagen rabbit
18.7,7,234.0,104,2823,13.6,81,usa,plymouth satellite sebring
20.9,3,95.0,60,2753,16.1,81,japan,datsun pl510
27.5,4,99.0,97,2227,15.7,81,europe,bmw 2002
21.0,7,221.0,46,3084,14.8,81,usa,ford granada ghia
31.4,4,127.0,92,5140,16.5,81,europe,volvo 264gl
26.9,4,73.0,100,1869,11.1,81,japan,toyota carina
19.8,7,388.0,72,2670,20.9,82,usa,dodge rampage
32.4,8,375.0,147,3943,15.0,82,usa,ford ltd
26.6,7,297.0,222,1971,15.1,82,usa,plymouth duster
25.6,4,82.0,101,2219,16.8,82,europe,renault 5 gtl
18.1,8,152.0,126,3452,14.4,82,usa,dodge rampage
25.1,7,302.0,104,3040,15.7,82,usa,chevy c20
30.0,4,99.0,92,2220,14.5,82,japan,mazda glc deluxe
27.3,7,90.0,109,2894,19.8,82,usa,pontiac catalina brougham
20.9,7,398.0,94,2359,13.4,82,usa,chevrolet woody
12.9,4,190.0,102,3768,13.0,82,usa,ford mustang ii
17.0,7,355.0,103,3671,17.7,82,usa,ford pinto (sw)
22.9,4,113.0,82,2211,12.6,82,japan,subaru dl
39.7,4,111.0,81,2693,12.3,82,japan,datsun 200sx
25.8,3,141.0,79,2962,14.8,82,japan,datsun b210
22.0,7,207.0,179,2763,14.5,82,usa,ford torino
20.8,7,312.0,96,2523,14.1,82,usa,plymouth grand fury
21.5,7,99.0,117,2918,11.7,82,usa,capri ii
19.0,7,409.0,132,3350,10.9,82,usa,chevrolet chevette
27.5,4,68.0,94,2108,16.7,82,japan,datsun 210
25.3,4,101.0,62,2359,14.5,82,japan,mazda glc
26.9,4,162.0,69,2161,17.8,82,europe,volvo diesel
28.7,6,270.0,95,3809,12.0,82,usa,plymouth satellite
17.1,6,115.0,69,3404,10.3,82,usa,dodge monaco brougham
18.0,6,168.0,91,4054,12.2,82,usa,pontiac catalina
14.4,6,158.0,109,3115,14.4,82,usa,chevrolet impala
17.6,8,94.0,138,3082,15.7,82,usa,pontiac ventura sj
23.0,5,277.0,132,2365,12.7,82,usa,chevrolet cavalier 2-door
20.0,5,286.0,147,2767,12.8,82,usa,amc matador (sw)
13.4,8,260.0,230,5140,14.7,82,usa,ford thunderbird
