mpg,cylinders,displacement,horsepower,weight,acceleration,model_year,origin,name
38.3,4,367.0,72,3190,14.4,72,usa,oldsmobile starfire sx
20.3,5,220.0,63,4790,19.5,72,usa,ford country squire (sw)
19.5,5,414.0,93,3989,13.0,72,usa,plymouth custom suburb
17.2,7,257.0,79,3068,18.6,72,usa,dodge dart custom
24.0,4,126.0,73,2135,19.8,72,europe,volvo 264gl
22.8,4,129.0,112,2439,13.9,72,europe,bmw 2002
19.6,4,117.0,103,2327,13.9,72,europe,fiat 128
15.8,8,226.0,106,4135,16.7,72,usa,ford gran torino
22.3,4,147.0,77,2044,17.4,72,japan,mazda rx-4
28.8,7,353.0,109,3868,11.8,72,usa,plymouth fury gran sedan
11.8,6,452.0,100,2526,14.0,72,usa,plymouth custom suburb
10.3,8,129.0,121,3467,19.2,72,usa,ford granada l
17.2,4,124.0,69,1953,14.6,72,europe,fiat strada custom
16.1,7,393.0,109,3138,18.1,72,usa,mercury monarch
19.8,8,350.0,89,2582,16.0,72,usa,dodge monaco (sw)
28.6,4,73.0,77,2549,13.0,72,europe,volkswagen dasher
14.5,8,171.0,164,3929,12.9,72,usa,ford fairmont 4
13.2,7,119.0,100,3845,18.2,72,usa,dodge coronet brougham
12.2,8,370.0,137,3546,13.7,72,usa,amc ambassador dpl
13.8,8,266.0,157,2998,13.6,72,usa,plymouth satellite custom
20.1,7,278.0,126,3373,10.4,72,usa,oldsmobile delta 88 royale
15.0,6,110.0,140,3161,16.7,72,usa,chrysler cordoba
25.0,4,85.0,107,2007,17.8,72,japan,mazda rx-4
26.9,4,109.0,57,2432,16.0,72,europe,vokswagen rabbit
23.4,4,114.0,83,2274,12.3,72,japan,datsun 310 gx
12.1,5,415.0,108,3928,12.3,72,usa,chevy s-10
35.3,4,91.0,93,3124,12.5,72,europe,audi 4000
14.9,7,317.0,230,3396,15.5,72,usa,ford thunderbird
20.8,7,161.0,123,3200,15.8,73,usa,ford granada ghia
46.6,5,292.0,92,3857,14.7,73,usa,chevrolet cavalier wagon
29.8,5,97.0,85,2968,19.9,73,japan,datsun b210
13.6,5,192.0,151,2933,14.7,73,usa,plymouth volare premier v8
30.1,6,325.0,175,4422,19.8,73,usa,ford mustang ii
30.3,4,112.0,77,2531,16.5,73,japan,datsun 200sx
36.4,4,96.0,101,2634,12.3,73,japan,toyota corolla tercel
35.8,4,75.0,54,1998,18.6,73,japan,mazda glc custom
33.6,4,251.0,92,2557,14.3,73,usa,plymouth cricket
18.1,4,90.0,177,3917,11.3,73,usa,pontiac grand prix
46.6,4,113.0,54,2614,16.5,73,europe,fiat 124 sport coupe
23.5,6,315.0,109,5140,15.1,73,usa,oldsmobile cutlass supreme
17.7,5,263.0,121,3556,13.9,73,usa,plymouth duster
29.1,4,108.0,84,2519,16.4,73,japan,datsun pl510
24.5,4,112.0,53,1855,11.4,73,europe,mercedes benz 300d
25.3,4,111.0,89,1955,12.0,73,europe,peugeot 504 (sw)
25.0,4,139.0,78,2296,19.4,73,japan,honda civic 1300
37.8,4,122.0,53,1916,16.4,73,japan,toyota celica gt liftback
9.7,7,360.0,128,4426,12.9,73,usa,plymouth valiant custom
21.4,6,408.0,122,3103,18.7,73,usa,amc ambassador brougham
11.0,7,336.0,79,3335,17.7,73,usa,chevrolet chevelle concours (sw)
19.1,8,176.0,155,2283,12.8,73,usa,dodge monaco brougham
42.1,5,113.0,115,1846,12.8,73,japan,mazda rx-4
18.0,5,312.0,89,3331,13.4,73,usa,pontiac firebird
18.8,7,147.0,124,2280,17.5,73,usa,ford thunderbird
13.1,5,407.0,,3751,16.9,73,usa,plymouth volare
20.8,5,269.0,217,3120,19.3,73,usa,amc ambassador sst
22.5,5,318.0,70,3277,14.8,73,usa,amc ambassador sst
26.7,4,156.0,87,2205,11.2,73,europe,fiat 124 tc
26.3,4,114.0,63,2087,12.0,73,japan,datsun b-210
21.8,7,192.0,91,4745,14.3,73,usa,ford pinto runabout
26.5,4,85.0,91,2091,16.7,73,europe,bmw 2002
32.6,5,103.0,72,2009,16.8,73,japan,mazda rx2 coupe
29.1,4,117.0,83,1954,17.5,74,japan,toyota corona hardtop
28.4,5,136.0,72,1904,17.1,74,japan,subaru dl
20.5,4,78.0,68,2003,18.3,74,japan,datsun 310
28.9,8,431.0,60,4915,19.4,74,usa,amc hornet
33.2,4,84.0,76,2396,17.9,74,japan,honda accord lx
14.3,7,340.0,128,3207,15.5,74,usa,ford fairmont futura
41.6,8,344.0,93,3785,15.6,74,usa,amc ambassador dpl
9.0,6,323.0,98,3581,9.1,74,usa,chevrolet malibu classic (sw)
31.4,6,87.0,148,2262,16.2,74,usa,pontiac phoenix
21.4,4,133.0,100,1833,16.7,74,europe,vw rabbit custom
31.4,4,414.0,85,2431,13.8,74,usa,ford gran torino (sw)
18.7,7,179.0,61,2414,20.0,74,usa,pontiac catalina
34.7,4,90.0,46,2352,13.1,74,europe,volvo 264gl
19.4,4,241.0,85,4210,13.6,74,usa,chevrolet monte carlo landau
25.1,4,94.0,84,2604,11.8,74,japan,toyota corolla 1200
32.7,4,120.0,72,4292,20.4,74,europe,audi 100 ls
22.2,3,157.0,79,2343,12.9,74,japan,toyota starlet
15.3,6,121.0,147,3358,16.1,74,usa,mercury capri v6
36.4,5,186.0,159,3247,13.5,74,usa,mercury zephyr 6
30.7,4,86.0,90,2010,20.8,74,japan,toyota tercel
19.8,4,100.0,95,2303,17.8,74,japan,honda accord cvcc
19.2,6,125.0,117,4647,12.0,74,usa,amc ambassador dpl
32.4,4,127.0,85,1713,12.1,74,japan,datsun 1200
30.0,4,94.0,82,3218,16.1,74,europe,vw rabbit custom
21.8,8,266.0,76,2161,19.2,74,usa,mercury monarch ghia
25.1,6,251.0,153,2405,13.0,74,usa,amc concord dl
41.5,5,228.0,111,2747,13.8,74,usa,buick skylark limited
23.1,3,123.0,58,2358,18.9,74,japan,datsun 310
26.7,4,92.0,120,2905,17.3,75,europe,volvo 244dl
21.6,4,91.0,85,2136,16.7,75,europe,saab 99gle
16.2,4,153.0,82,4600,14.6,75,usa,chrysler lebaron town @ country (sw)
24.8,7,311.0,70,4528,15.3,75,usa,dodge colt hatchback custom
17.7,7,324.0,65,3123,14.6,75,usa,chevrolet monte carlo
15.2,5,279.0,58,2611,15.8,75,usa,dodge aspen 6
19.5,5,357.0,89,3805,15.1,75,usa,mercury grand marquis
22.6,6,436.0,128,3421,17.2,75,usa,ford gran torino
26.3,4,109.0,93,1976,14.3,75,japan,mazda rx-4
30.4,4,129.0,46,3325,16.0,75,europe,volvo 245
31.4,4,71.0,57,5140,15.7,75,europe,mercedes-benz 280s
12.4,7,242.0,75,3855,14.0,75,usa,plymouth volare premier v8
14.1,6,292.0,73,3131,15.7,75,usa,oldsmobile omega
21.6,4,89.0,88,2649,11.7,75,europe,bmw 2002
15.5,6,412.0,64,3487,18.6,75,usa,ford granada l
19.9,6,286.0,230,2944,15.6,75,usa,amc matador
14.5,4,149.0,119,3455,16.7,75,usa,pontiac phoenix
12.5,5,415.0,80,3631,17.8,75,usa,pontiac firebird
15.4,7,413.0,83,2933,9.4,75,usa,dodge diplomat
25.7,6,364.0,135,3857,13.7,75,usa,chevrolet chevette
29.5,4,117.0,50,2081,17.0,75,japan,datsun b-210
34.4,4,109.0,110,2323,14.3,75,japan,subaru
21.9,6,205.0,92,3039,14.5,76,usa,plymouth horizon miser
13.9,5,239.0,98,2501,15.2,76,usa,ford pinto
22.9,5,130.0,98,2437,15.9,76,japan,toyota cressida
29.3,4,104.0,87,2168,12.2,76,europe,renault 12tl
20.8,7,433.0,123,4586,19.7,76,usa,mercury zephyr
31.5,4,111.0,61,2254,9.7,76,europe,volvo 144ea
14.5,7,98.0,205,3328,15.9,76,usa,ford fairmont
38.0,4,92.0,67,2272,11.6,76,japan,mazda glc
20.0,5,332.0,197,2840,16.6,76,usa,ford torino 500
19.4,4,254.0,122,4156,12.9,76,usa,oldsmobile delta 88 royale
24.4,7,435.0,77,3458,15.1,76,usa,ford f250
20.2,7,112.0,132,4241,19.1,76,usa,buick lesabre custom
27.0,4,118.0,140,2421,17.3,76,japan,datsun 510 (sw)
38.1,4,108.0,68,1937,14.5,76,japan,mazda rx-7 gs
21.5,4,70.0,50,2019,18.2,76,europe,peugeot 604sl
27.2,4,185.0,89,2863,13.9,76,usa,plymouth 'cuda 340
13.3,5,119.0,67,3452,15.1,76,usa,amc ambassador sst
27.8,5,115.0,67,2309,12.7,76,europe,bmw 2002
17.3,6,113.0,88,1665,17.4,76,usa,plymouth fury
29.3,4,68.0,73,2100,13.5,76,europe,saab 99le
20.3,5,90.0,94,2769,12.2,76,usa,pontiac safari (sw)
32.9,4,107.0,80,2206,11.4,76,japan,toyouta corona mark ii (sw)
34.1,3,105.0,116,2563,19.1,76,japan,datsun b210
24.1,7,196.0,102,3659,17.8,76,usa,buick electra 225 custom
26.0,7,235.0,84,3891,12.1,76,usa,dodge colt hatchback custom
33.9,4,137.0,68,2151,17.2,76,europe,saab 99le
17.1,5,170.0,120,3428,15.1,76,usa,ford mustang gl
11.5,5,168.0,,5140,16.6,76,usa,ford granada gl
34.6,3,85.0,88,2659,19.2,77,japan,mazda glc custom
26.8,4,78.0,85,2321,15.9,77,japan,datsun 210 mpg
9.0,6,124.0,128,2971,15.0,77,usa,ford fairmont
17.1,5,291.0,53,4239,15.8,77,usa,chevrolet citation
12.5,8,101.0,77,3556,11.2,77,usa,oldsmobile starfire sx
38.0,4,75.0,91,1872,14.5,77,japan,toyouta corona mark ii (sw)
20.0,5,116.0,78,2445,17.8,77,japan,toyota corolla tercel
20.2,5,280.0,90,2997,11.5,77,usa,chevrolet chevette
36.8,4,114.0,80,2872,13.2,77,japan,datsun 510 (sw)
11.1,5,120.0,114,3573,12.7,77,usa,pontiac astro
20.8,4,283.0,92,3948,12.9,77,usa,plymouth duster
25.8,4,104.0,66,2256,12.6,77,japan,subaru
20.3,5,354.0,49,3442,16.2,77,usa,pontiac grand prix lj
33.7,4,110.0,114,2693,12.2,77,europe,volvo 264gl
13.7,7,105.0,86,4506,14.8,77,usa,buick skyhawk
18.2,6,174.0,87,5122,15.1,77,usa,ford futura
29.6,6,139.0,148,4114,13.9,77,usa,chevrolet monte carlo landau
18.6,6,357.0,98,2943,14.3,77,usa,chevrolet woody
17.1,7,174.0,197,3924,17.6,77,usa,oldsmobile cutlass ciera (diesel)
18.3,4,105.0,82,2684,14.8,77,europe,volvo 264gl
46.6,4,95.0,99,1961,19.7,77,europe,volvo 264gl
18.1,8,212.0,97,2350,12.4,77,usa,ford country squire (sw)
15.8,8,210.0,64,1613,19.2,77,usa,chevrolet malibu
16.9,7,264.0,152,2769,15.6,77,usa,amc matador (sw)
26.1,4,112.0,61,2839,16.3,77,japan,datsun 710
20.2,6,153.0,139,5098,17.2,78,usa,chevrolet citation
13.2,5,414.0,68,2884,16.5,78,usa,ford ranger
23.1,8,380.0,166,2412,15.0,78,usa,capri ii
9.6,7,336.0,163,3645,13.2,78,usa,chevy c20
18.4,4,105.0,94,3941,18.9,78,usa,chevrolet camaro
34.9,3,113.0,69,2280,17.2,78,japan,datsun f-10 hatchback
9.0,4,245.0,117,4292,17.3,78,usa,pontiac safari (sw)
29.9,5,125.0,79,3273,18.8,78,europe,opel 1900
20.4,6,197.0,144,4068,21.1,78,usa,ford country squire (sw)
28.1,4,116.0,93,2084,15.7,78,europe,mercedes-benz 240d
33.4,4,102.0,73,2168,13.8,78,europe,volvo 145e (sw)
33.3,4,109.0,73,3210,10.6,78,europe,volkswagen model 111
38.0,4,127.0,46,2888,18.0,78,europe,audi 4000
15.9,6,92.0,123,3895,12.7,78,usa,dodge colt
17.8,7,269.0,184,3729,20.3,78,usa,mercury grand marquis
9.6,5,287.0,109,3824,19.5,78,usa,chevrolet vega 2300
21.9,7,164.0,93,4517,14.7,78,usa,chevrolet citation
17.8,4,233.0,98,4101,14.0,78,usa,oldsmobile vista cruiser
35.7,4,101.0,68,2153,17.3,78,japan,datsun 280-zx
25.3,5,83.0,68,1964,10.5,78,japan,mazda rx-4
21.7,7,194.0,70,2785,14.6,78,usa,dodge magnum xe
32.8,5,111.0,67,2294,15.4,78,japan,toyota celica gt liftback
29.5,3,76.0,60,2392,20.4,78,japan,datsun 210
19.2,6,154.0,136,3936,15.3,78,usa,chevrolet vega 2300
30.2,4,132.0,142,3556,17.0,78,europe,bmw 2002
14.6,5,192.0,96,3291,14.5,78,usa,amc concord dl 6
11.0,7,311.0,101,3341,16.3,78,usa,amc concord dl
22.7,4,325.0,59,3541,19.4,78,usa,oldsmobile cutlass ciera (diesel)
36.6,4,90.0,54,2559,15.6,78,japan,maxda glc deluxe
13.6,6,93.0,115,3823,14.6,78,usa,dodge rampage
26.5,4,95.0,51,2980,12.0,78,europe,volvo 244dl
18.7,6,323.0,128,4612,17.6,78,usa,buick skylark
18.0,7,122.0,90,3671,16.0,78,usa,chevrolet caprice classic
36.3,8,254.0,107,2453,16.1,78,usa,mercury grand marquis
17.0,5,85.0,115,2544,11.1,78,usa,plymouth cricket
9.0,4,412.0,161,4022,15.8,79,usa,pontiac firebird
12.8,8,288.0,203,2146,11.4,79,usa,dodge magnum xe
21.1,5,117.0,86,3069,16.3,79,usa,oldsmobile cutlass supreme
34.9,5,73.0,59,3146,17.0,79,japan,datsun 310
12.1,8,451.0,117,3141,14.7,79,usa,amc concord dl
19.1,8,169.0,166,3749,15.6,79,usa,ford country
26.6,8,325.0,164,3357,13.4,79,usa,ford mustang cobra
34.3,4,85.0,46,2179,19.9,79,europe,bmw 2002
20.3,7,349.0,196,2100,17.9,79,usa,ford granada ghia
12.4,5,261.0,65,2583,15.6,79,usa,dodge aspen se
26.9,4,270.0,115,3137,12.4,79,usa,plymouth cricket
36.3,3,108.0,64,2141,14.1,79,japan,datsun 200-sx
36.5,4,150.0,138,2844,10.7,79,japan,honda accord lx
18.8,5,359.0,143,3299,18.4,79,usa,amc ambassador sst
16.2,7,231.0,116,2803,13.6,79,usa,mercury lynx l
20.6,4,122.0,72,2651,14.0,79,europe,renault 5 gtl
33.4,4,305.0,124,5128,12.6,79,usa,amc hornet
31.1,4,101.0,79,2187,18.8,79,europe,saab 99e
16.6,7,366.0,94,3288,16.9,79,usa,ford torino 500
36.0,8,289.0,89,2859,19.2,79,usa,plymouth valiant custom
20.3,4,433.0,81,4930,12.4,79,usa,mercury marquis brougham
25.4,4,103.0,71,2501,17.9,79,japan,toyota mark ii
25.2,6,234.0,150,2762,14.5,79,usa,ford granada gl
17.3,5,298.0,159,3618,15.2,79,usa,plymouth horizon miser
16.9,7,244.0,143,3923,17.1,79,usa,ford granada ghia
12.6,4,440.0,148,3456,14.7,79,usa,buick century luxus (sw)
33.1,4,135.0,100,1839,14.6,79,europe,audi 100ls
16.1,6,91.0,110,2481,12.9,79,usa,ford ltd
25.4,4,126.0,68,4489,15.2,79,europe,volkswagen scirocco
10.2,5,110.0,88,3149,17.7,80,usa,ford granada ghia
24.2,4,91.0,95,1849,14.5,80,europe,bmw 2002
18.1,6,397.0,170,3411,15.2,80,usa,chrysler lebaron salon
37.2,4,134.0,52,1841,13.0,80,europe,volkswagen rabbit custom diesel
28.6,5,85.0,134,2383,14.8,80,japan,honda civic 1300
19.3,7,434.0,100,4203,20.5,80,usa,chevrolet woody
21.7,4,230.0,182,4034,15.2,80,usa,amc matador
31.6,8,91.0,145,2119,19.8,80,usa,dodge omni
32.5,5,80.0,85,2437,13.0,80,japan,maxda rx3
34.0,5,99.0,73,2945,14.5,80,japan,maxda glc deluxe
13.7,8,393.0,83,2986,17.1,80,usa,chevrolet nova custom
22.4,8,280.0,101,3354,17.3,80,usa,ford granada l
32.2,4,109.0,90,2127,11.3,80,europe,volvo 244dl
26.9,4,131.0,,2230,18.7,80,japan,datsun 710
22.0,4,159.0,81,3350,20.5,80,usa,buick skylark
23.4,5,303.0,69,2376,12.5,80,usa,plymouth volare
27.1,4,119.0,84,4534,21.1,80,usa,buick skylark
18.3,5,126.0,82,2207,17.1,80,usa,amc matador
17.2,7,354.0,121,1928,16.2,80,usa,ford pinto (sw)
23.8,4,120.0,98,2068,17.9,80,japan,toyota corolla 1200
31.2,4,97.0,89,2282,15.5,80,japan,toyota celica gt liftback
16.4,5,157.0,146,3420,13.6,80,usa,ford maverick
16.5,4,146.0,102,2915,21.0,80,usa,mercury capri v6
29.1,4,79.0,71,2111,16.9,80,japan,datsun 810
16.0,6,203.0,114,2154,15.3,80,usa,chevrolet vega (sw)
31.3,4,95.0,80,2773,19.1,80,japan,datsun b210 gx
32.5,4,77.0,96,2917,13.1,80,japan,honda civic cvcc
15.8,4,430.0,96,2554,16.9,80,usa,mercury marquis
25.6,5,208.0,130,3217,15.8,80,usa,mercury lynx l
16.0,5,151.0,77,3133,15.8,80,usa,amc hornet sportabout (sw)
14.1,7,116.0,,2524,10.7,80,usa,mercury capri 2000
39.0,4,96.0,66,1647,12.5,80,japan,mazda glc 4
15.5,5,233.0,70,3551,18.0,80,usa,plymouth duster
21.8,4,184.0,150,2101,16.2,80,usa,amc ambassador brougham
15.5,6,298.0,173,2847,14.4,80,usa,buick century
17.3,6,377.0,103,4758,16.2,80,usa,mercury zephyr 6
17.9,4,100.0,77,2061,14.7,81,europe,audi 5000
37.2,4,109.0,111,2529,15.8,81,japan,mazda rx2 coupe
29.0,5,98.0,61,2499,14.7,81,japan,datsun b-210
27.3,5,108.0,96,2963,17.9,81,usa,amc ambassador dpl
20.6,7,264.0,92,4161,10.7,81,usa,chevrolet chevelle concours (sw)
31.7,4,96.0,75,1874,14.5,81,europe,volvo 264gl
15.8,6,435.0,95,2741,16.1,81,usa,plymouth volare
28.4,4,380.0,87,2518,18.4,81,usa,plymouth cricket
26.2,5,437.0,202,2152,15.5,81,usa,dodge rampage
13.5,6,266.0,104,2450,16.1,81,usa,ford granada l
16.3,6,347.0,65,3993,13.1,81,usa,dodge colt hardtop
33.0,6,331.0,130,2166,15.0,81,usa,ford fiesta
14.6,6,276.0,97,3994,19.5,81,usa,ford futura
20.5,4,146.0,89,2644,17.6,81,europe,mercedes-benz 240d
21.4,6,228.0,183,2913,18.3,81,usa,plymouth volare premier v8
18.1,4,107.0,75,2317,13.7,81,europe,volkswagen type 3
31.4,7,314.0,147,3033,13.2,81,usa,pontiac phoenix
16.8,5,172.0,90,3065,18.3,81,usa,mercury lynx l
28.4,4,285.0,157,4311,17.0,81,usa,amc matador
26.8,4,86.0,81,3418,19.7,81,europe,fiat 124b
33.6,4,107.0,86,2445,13.0,81,japan,mazda glc 4
17.4,8,450.0,127,3969,20.1,81,usa,pontiac firebird
12.3,7,88.0,98,2562,14.4,81,usa,plymouth horizon 4
11.4,8,297.0,100,3729,13.2,81,usa,plymouth valiant
20.0,7,202.0,99,2719,15.8,81,usa,ford pinto
28.4,4,226.0,87,3096,11.3,81,usa,buick opel isuzu deluxe
26.8,4,137.0,68,5140,16.9,81,europe,audi 4000
15.3,6,135.0,124,2235,14.8,81,usa,pontiac ventura sj
19.6,4,154.0,103,2021,12.5,81,usa,plymouth arrow gs
16.9,5,193.0,90,3134,13.9,81,usa,amc concord dl 6
36.7,4,99.0,65,1770,13.0,81,japan,datsun 810
29.6,4,126.0,62,2326,17.6,81,japan,nissan stanza xe
43.9,4,126.0,102,2132,16.1,81,japan,honda accord
16.6,6,169.0,130,2286,16.5,81,usa,pontiac grand prix
31.2,8,103.0,175,3924,14.2,82,usa,dodge d100
36.3,4,115.0,120,2440,15.5,82,japan,datsun 280-zx
22.5,6,215.0,82,3508,10.5,82,usa,ford ltd landau
29.7,4,117.0,75,2083,18.2,82,europe,fiat 124 sport coupe
31.0,4,125.0,80,2033,12.0,82,japan,honda accord lx
11.2,6,216.0,106,2419,13.8,82,usa,chevrolet concours
20.0,7,328.0,159,3660,12.9,82,usa,chevrolet nova custom
20.9,6,153.0,,2892,14.1,82,usa,ford granada gl
18.5,7,287.0,143,3980,18.5,82,usa,dodge challenger se
45.8,4,131.0,99,1872,13.7,82,europe,fiat 128
32.8,4,108.0,81,1990,16.2,82,japan,datsun b210
14.7,5,361.0,,3466,16.7,82,usa,ford gran torino (sw)
27.5,5,399.0,79,2435,15.8,82,usa,mercury monarch
23.6,4,132.0,93,2387,14.1,82,europe,fiat 124b
31.3,5,117.0,88,2061,16.0,82,japan,mazda 626
13.8,7,316.0,106,2927,14.0,82,usa,oldsmobile vista cruiser
27.1,8,122.0,73,3529,17.7,82,usa,plymouth arrow gs
26.8,5,99.0,,2233,11.5,82,japan,mazda 626
23.7,4,159.0,89,2255,17.9,82,japan,datsun b210 gx
39.4,4,89.0,74,1941,18.2,82,europe,saab 99gle
23.6,7,283.0,141,3263,18.1,82,usa,ford gran torino (sw)
28.5,4,92.0,84,1842,16.7,82,europe,renault 5 gtl
16.3,6,306.0,84,2398,10.5,82,usa,pontiac lemans v6
39.9,3,117.0,87,2865,17.0,82,japan,toyota cressida
18.0,5,381.0,97,3541,17.3,82,usa,chevrolet cavalier
24.2,4,115.0,91,1799,14.0,82,japan,mazda glc 4
18.4,5,135.0,216,1896,16.1,82,usa,pontiac sunbird coupe
22.5,7,430.0,210,1739,15.6,82,usa,plymouth horizon miser
29.1,4,105.0,56,2023,17.0,82,japan,honda accord
