sentence,label,idx
Kim alienated cats and beating his dog.,1,769
Felicia kicked the ball off the bench.,1,80
the one with a red cover takes a very long time to read.,1,293
John decided for Bill to get the prize.,0,703
We gave ourselves to the cause.,1,90
Fanny regretted having to talk to Aunt Norris.,0,125
What the water did to the bottle was fill it.,1,715
Soaring temperatures are predicted for this weekend.,1,597
Any pilot on duty today could be flying this plane.,0,880
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.",0,871
John was spoken by Mary to.,1,152
The Dodgers beat the Red Sox and were beaten by the Giants.,1,19
John was spoke by Mary to.,0,612
The fugitive lay motionless in order to avoid discovery.,1,308
"I know which book José didn't read for class, and which book Lilly did it for him.",1,85
The horse kicked me black and blue.,1,325
It tries to leave the country.,1,105
That kind of person is hard to find anyone to look after.,1,695
Leslie used a pen.,1,825
I lent the book partway to Tony.,1,660
It was the policeman met that several young students in the park last night.,0,1024
"That the fuzz wanted him worried John, but that the fuzz wanted her didn't worry Mary.",1,137
Ted was bitten by the spider.,1,36
I squeaked the door.,1,817
People with children who use drugs should be locked up.,1,721
The child put the toy on the table.,1,966
Cohen proved the independence of the continuum hypothesis.,1,471
Mira condemned Terry for the accident.,1,780
Joan ate dinner with someone but I don't know who.,0,356
In which car was the man seen?,1,978
John considers Bill to be silly.,1,508
I gave a book to Bill to read.,1,100
Janet broke Bill on the finger.,1,96
The needle poked the cloth.,1,333
"I know that Meg's attracted to Harry, but they don't know who.",1,925
List associates of each defendant who speaks Spanish.,0,247
"Because she's so pleasant, as for Mary I really like her.",1,446
Those pictures of us offended us.,1,311
Chris dreads the bucket.,0,177
the attempt by John to leave surprised me.,1,168
Kim depends for Sandy.,1,219
Maxwell is quite a doctor.,1,87
Some people yell at noisy dogs.,0,131
The proof this set is recursive is difficult.,1,639
The visitor rang the bell.,0,174
John said Joan saw someone from her graduating class.,1,874
A magazine appeared on the newsstands.,1,862
Which boy's did we elect guardian's employer president?,1,311
We made them be rude.,1,859
They lost themselves' books.,1,474
There were four men arriving at the station when I pulled up.,1,582
"They noticed the painting, but I don't know for how long.",1,337
The horse raced past the barn fell.,0,199
The children are fond that they have ice cream.,1,940
That movie always shocks people.,1,964
John is sick.,1,375
John made Bill mad at himself.,1,91
"Fluffy is sick, which not everybody knows.",1,653
"Sandy is very anxious to see if the students will be able to solve the homework problem in a particular way, but she won't tell us which.",0,681
"Sandy was trying to work out which students would be able to solve a certain problem, but she wouldn't tell us which one.",1,300
Some people yell at dogs.,0,888
Jerry attempted to blow up the Pentagon.,1,761
I won't ask you to believe that he tried to force me to give her any money.,0,1025
The patient was died.,1,45
The jeweller scribbled the contract with his name.,0,298
I saw someone yesterday I hadn't seen for years.,1,1023
Agamemnon seems to be a maniac,1,776
"John wants to read Fred's story, and I also want to.",1,467
I presented John with it dead.,0,654
"Chris walks, Pat eats broccoli, and Sandy plays squash.",0,215
It bothers me that he is here.,1,140
I don't know who John likes.,1,979
The tank leaked the fluid free.,1,731
Maytag will give a brand-new dryer to the winner of the Mrs.,1,686
The children are fond that they have ice cream.,1,423
Who did you think kissed the gorilla?,1,755
John is tall on several occasions.,0,437
Some people consider dogs dangerous.,0,638
The monkeys proud of their leader.,1,14
The men will all leave.,1,166
Who who you like does Sandy also like?,0,85
"Each student wrote a paper on a Mayan language, but I don't remember which one.",0,145
Us love they.,1,879
The guests dined.,1,176
That banana is eating the monkey.,1,142
The jeweller scribbled the contract with his name.,1,423
It bothers me that John coughs.,1,34
Ellen warned Helen against skating on thin ice.,1,548
"Arizona elected Goldwater Senator, and Massachusetts, McCormack.",0,181
"We wanted to invite someone, but we couldn't decide who to.",1,375
Jack hates Sue and is loved by Mary.,1,897
"They claimed they had settled on something, but it wasn't clear what they had settled on.",1,186
Few dog barked.,0,99
I no more could have stolen that steak than Jack the diamonds.,1,266
"Sandy is very anxious to see if the students will be able to solve the homework problem in a particular way, but she won't tell us which.",1,156
Some people yell at the dogs in my neighborhood.,1,266
John considers himself proud of Mary.,0,629
He's a more reliable man.,1,669
"They're going to serve the guests something, but it's unclear what.",1,823
"Whenever Russia has made a major political blunder, the U.S. has too.",0,259
The defendant denied the accusation.,0,414
It isn't because Sue said anything bad about me that I'm angry.,1,496
That is the reason why he resigned.,1,14
It is to give up to leave.,0,764
The Peter we all like was at the party,0,389
I talked to Winston about himself.,0,859
John talked to Bill about himself.,1,560
Chris was handed a note.,0,391
Brown presented a plaque to Jones.,1,14
Jean wants Bill to do the Macarena.,1,356
It would be unwise for there to be no fire exit.,1,277
That girl was given my binoculars by him.,1,524
In the classroom John put the book on the table.,0,465
"Everybody gets on well with a certain relative, but often only his therapist knows which one.",1,575
John believes it sincerely that Bill is here.,1,668
Did the child be in the school?,0,310
John told Mary that it would be important to leave early.,1,214
Henry found that Bill is sad.,1,912
The mechanical doll wriggled itself loose.,1,267
Any owl hunts mice.,1,133
That girl was given my binoculars by him.,1,464
Chocolate eggs were hidden from each other by the children.,0,467
Agnes wondered how John could eat but it's not clear what.,0,556
"He announced he would marry the woman he loved most, but none of his relatives could figure out who.",1,629
Bill ate the peaches and Harry did the grapes.,1,573
I met the person who left.,1,391
Lou hoped the umbrella in the closet.,1,663
He offended Sandy.,1,1038
You kicked yourselves,0,195
The book was seen by Mary.,0,215
Harriet admired Mr Knightley.,1,207
the attempt by John to leave surprised me.,1,654
The administration has issued a statement that it is willing to meet with one of the student groups.,1,908
John promise Mary to shave himself.,0,11
The paper was written up by John.,1,437
"Bill wondered how many papers Sandy had read, but he didn't care which ones.",1,68
"We launched the rocket to the moon, but it blew up before it got there.",1,168
He could not] have been working.,0,861
"Picture of Bill, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",0,95
"George has spent a lot of money, hasn't he?",1,667
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.",1,1002
Chocolate eggs were hidden from every child by his mother.,1,1041
It was believed to be illegal by them to do that.,1,289
Penny skated around the rink.,0,362
Lou forgot the umbrella in the closet.,0,875
"Mary listens to the Grateful Dead, she gets depressed.",1,951
John believes it that Bill is here.,1,222
The book is boring.,0,171
Amanda carried the package to Pamela.,1,966
Everybody around here who ever buys anything on credit talks in his sleep.,1,871
John has not kissed Mary.,1,311
"Put a picture of Bill on your desk before tomorrow, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",1,205
Emma made Harriet some food.,1,9
"Which boy's, mother, did you meet who you liked?",1,722
The man who Mary loves and Sally hates computed my tax.,1,952
Either Sam plays the bassoon or Jekyll the oboe.,0,184
It is painting by Klee or drawing by Miro that the museum displays no.,1,708
I threw away a book that Sandy thought we had read.,1,994
They represented seriously to the dean Mary as a genuine linguist.,1,684
The car won't run.,1,57
The children admire their mother.,0,439
"Max seemed to be trying to force Ted to leave the room, and Walt to stay a little longer.",1,1010
The defendant denied the accusation.,1,824
TV puts dumb ideas in children's heads.,1,843
to die is no fun.,1,1034
Chocolate eggs were hidden from each other by the children.,1,188
He can will go,1,306
It is a problem that he is here.,1,84
Jerry attempted to blow up the Pentagon.,0,212
The dogs barked.,1,943
Pat was awarded the Golden Fleece Award and very upset about it.,1,950
They needn't take this exam.,1,574
Some people yell at noisy dogs.,1,108
I believe there to be no way out.,1,975
The patient died.,1,791
Nobody saw Pat.,0,135
These dogs barked.,0,265
I want her to dance.,1,232
"You may pick every flower, but leave a few for Mary.",1,157
They want them arrested.,1,59
Blue leather shows herself that Betsy is pretty.,1,862
"The more pictures of him that appear in the news, the more embarrassed John becomes.",1,765
John tried to be a good boy.,1,266
The correspondence school sent Bill a good typist.,1,910
We gave ourselves presents.,1,685
Who is she trying to make up to now?,1,616
Some people yell at dogs.,1,818
It never occurred to Pat that Chris knew the answer.,1,1013
Tom's dog with one eye attacked Fred's.,0,603
I know you eat asparagus.,0,533
Sylvia was slapping Jeff upside the head in martial arts class.,0,238
The chair pushed.,1,594
John was struck by Bill's idiocy.,1,145
"Bill wondered how many papers Sandy had read, but he didn't care which ones.",1,180
I inquired when could we leave.,1,510
There is a unicorn in the garden.,0,1036
We relied on Leslie.,0,60
The cat was bitten the mouse by the dog.,1,259
I met the person who left.,1,928
Leslie slept.,1,79
What did Bill buy?,1,293
I read some of the book.,1,570
"If the ants were called elephants and elephants ants, I'd be able to squash an elephant.",0,98
The boat seen down the river sank.,0,926
List all experts for the defendant who represented himself.,1,796
It annoys people that dogs bark.,0,571
"John likes some students, but I don't know who.",0,74
Jason persuaded the doctor to treat Medea,1,388
I might be not going to the party but washing my hair,0,174
It is obvious that Pat is lying.,0,809
He danced.,1,29
John's mother likes himself.,1,6
We expect there to will rain.,0,905
The person responsible confessed.,1,247
"John was tall, but I don't know on what occasions.",1,564
Medea tried the nurse to poison her children.,1,212
That kind of person is hard to find anyone to look after.,1,296
You wanted to meet the man I saw.,1,783
"Dave, Dan, Erin, Jaime, and Alina left.",1,968
The man who Mary loves and Sally hates computed my tax.,0,652
did the policeman meet in the park?,1,577
We pulled free.,1,653
Some of them made as many errors as 20.,0,796
I dislike the people in who we placed our trust.,0,76
It was to to amuse us that Kim was singing that they wanted.,1,349
John arranged for himself to get the prize.,0,321
A good friend is remained to me by him.,1,42
I'll work on it if I can.,0,797
"Clearly, John probably will immediately learn French perfectly.",0,853
It was to John that I gave the book.,0,247
List associates of each defendant who speaks Spanish.,1,911
Wind was gotten of a plot to negotiate an honorable end to the war in Vietnam.,0,326
It tries to leave the country.,1,849
John was struck as sick.,1,734
"Only Churchill remembered Churchill giving the Blood, Sweat and Tears speech.",1,9
Newsweek appeared on the newsstands.,1,669
there is nothing to do.,1,138
I ate that she was happy,1,358
Sentences some go on and on and on and on.,1,889
It tries to leave the country.,1,819
The worker will have a job.,0,195
"She was bathing, but I couldn't make out who.",1,255
I bought it to read.,1,318
Fido barks.,0,384
Who for Sandy to talk to is still enrolled in the class?,1,155
I bought it to read.,0,600
This disease gave Leslie a fever in Rome.,0,433
I kicked myself,1,538
I dislike the company in which we placed our trust.,1,813
Bill sent a package to Tom.,1,372
Ellen warned Helen against skating on thin ice.,1,889
You wanted to meet the man I saw.,1,975
That Fido barks annoys me.,0,381
John offers many advice.,0,222
My mother is easy to please my father and.,0,460
John lay the ball in the box.,1,239
Some people yell at the dogs.,1,82
He likes cookies and he hates crumb cake.,0,971
I'm even sure we got these tickets!,0,551
Ricky can be relied on.,1,229
"Poor Bill, it had started to rain and he had no umbrella.",1,696
I've lost my wallet or I've lost my mind.,0,939
John counted on Bill to get there on time.,1,461
We recommend to eat less cake and pastry.,0,72
The only person that I like whose kids Dana is willing to put up with is Pat.,1,746
Something happened I couldn't really talk about.,1,144
Magnus went to Ireland.,0,59
Herman whipped the sugar and the cream.,1,309
The storm arrived while the picnic.,1,660
Chris dreads the bucket.,0,110
Kim likes dogs.,1,167
Jackie accompanied Rose.,1,970
I don't know if I should agree.,1,65
Fanny regretted having to talk to Aunt Norris.,1,272
Himself is understood by Rutherford.,1,913
Protect yourself!,1,258
Some people consider dogs dangerous.,0,32
The person whose mother's dog we were all fond of.,1,259
Students studying English reads Conrad's Heart of Darkness while at university.,0,910
Books were taken from each student and given to Mary by the other.,1,419
"Sandy is very anxious to see if the students will be able to solve the homework problem in a particular way, but she won't tell us in which way.",1,597
The cat were bitten by the dog.,0,906
Susan whispered at Rachel.,0,228
John left orders not to be disturbed.,1,840
"She was dancing with somebody, but I don't know who with.",0,594
"Suddenly, there arrived two inspectors from the INS.",1,389
The paper was written by John up.,0,202
"Mary asked me if, in St. Louis, John could rent a house cheap.",1,566
"He shouted again, but I don't know who to.",0,412
Leslie told us about us.,1,51
That we invaded Iraq really bites.,0,965
We celebrated in the streets.,1,756
Dumb ideas are put in children's heads by TV.,1,439
John regretted it that Bill had a good time.,0,325
They talk to themselves.,0,755
Brian threw the fence with the stick.,0,794
The correspondence school made Bill a good typist.,1,638
"The ship sank, but I don't know with what.",1,18
Heidi thinks that Andy should eat salmon flavored candy bars.,0,790
Bill ate the peaches and Harry did the grapes.,1,771
Chris was handed Sandy a note by Pat.,0,472
Kim depends for Sandy.,1,387
Some people yell at the dogs.,1,987
Bill didn't allege that Roger had eaten anything.,1,928
John is afraid of Bill.,1,342
A felon was elected to the city council.,0,437
Carrie touched that cat.,1,645
The guests dined.,1,422
John finished the cake and drank the lemonade.,1,33
"If I am a rich man, I'd buy a diamond ring.",1,910
There is a nurse available.,1,394
Which pictures of himself does John like?,0,579
Everyone hopes everyone to sleep.,0,851
She knew French for Tom.,0,803
The weights made the rope stretch over the pulley.,1,391
The farmer loaded the cart with apples.,1,553
Out of the box jumped a little white rabbit.,1,958
Some my jobs are in jeopardy.,1,255
John's drum will always bother me.,0,87
"If the ants were called elephants and elephants ants, I'd be able to squash an elephant.",1,188
Did the child be in the school?,1,653
I gave money to the charity.,0,929
Any owl hunts mice.,1,300
John considers Bill to be silly.,0,216
1 gave Mary after the party a book.,0,663
John was struck by Bill as pompous.,1,87
That banana is eating the monkey.,1,354
It was expected by the reporters that the principal would fire some teacher.,1,817
I talked to Winston about himself.,1,275
"Tony sent Mo a picture that he painted, but it's not clear with what.",0,343
"She talked to Harry, but I don't know who else.",1,179
how mad was Bill made?,1,406
John made Bill mad at himself.,1,672
"Sam doesn't play bassoon, nor Medusa oboe.",1,903
We believed John to be a fountain in the park.,1,283
I have to try to finish grading some papers.,1,162
The boy in the doorway waved to his father.,1,276
"He announced he would marry the woman he loved most, but none of his relatives could figure out who.",0,89
It did not rain.,1,313
I gave it to Pete to take to the fair.,1,632
"She said she had spoken to everybody, but he wasn't sure who.",1,37
Carmen obtained the spare part at the hardware store.,0,793
Which report that John was incompetent did he submit?,1,431
Books were taken from no student and given to Mary.,1,641
John wants to leave.,1,450
The paper was written by John up.,1,721
I bought three quarts of wine and two of Clorox.,1,1041
"I never know which papers Sandy has read, but I usually know how many.",1,175
"Which boy's, mother, did you meet who you liked?",1,650
If only Superman would stop flying planes!,1,726
"Because Steve's of a spider's eye had been stolen, I borrowed Fred's diagram of a snake's fang.",1,203
Few dog barked.,1,77
The mayor regarded as being absurd the proposal to build a sidewalk from Dartmouth to Smith.,1,2
"That he was hungry, John whined.",1,569
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",1,166
Chocolate eggs were hidden from every child by his mother.,1,925
to die is no fun.,1,691
He danced.,1,714
The car was driven by John to Maine.,1,672
how mad was Bill made?,1,555
"Mary will read Fred's story, and Joe will read Holly's.",1,804
It was believed by everybody that Mary was a thief.,0,122
"Put a picture of Bill on your desk before tomorrow, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",1,92
John made Bill master of himself.,0,550
We made them be rude.,0,92
Chris was handed Sandy a note by Pat.,1,261
Protect yourself!,0,44
Books were taken from no student and given to Mary.,1,517
John considers Bill to be silly.,1,314
Sentences some go on and on and on and on.,0,758
We created a monster.,1,805
Jerry attempted to blow up the Pentagon.,1,537
The government's imposition of a fine.,0,275
I walk and Dana runs.,1,251
Ann may spend her vacation in Italy.,1,374
Lou forgot the umbrella in the closet.,1,157
Do you believe the claim that somebody was looking for something?,1,1011
Maytag will give a brand-new dryer to the winner of the Mrs.,1,767
"Everybody gets on well with a certain relative, but often only his therapist knows which one.",1,992
the putter of books left.,1,710
The problem we are discussing is George.,0,15
Each of the boys fought with some of the other boys.,0,1040
John felt it that Bill was tardy.,1,72
A hundred men surrounded the fort.,1,291
John was lots more obnoxious than Fred.,0,280
Everyone who knows either Susan or Laura likes her.,1,872
The administration has issued a statement that it is willing to meet a student group.,1,479
Nora sent the book.,0,884
She talked to John or Mary but I don't know which one.,1,390
They realised that never had Sir Thomas been so offended.,1,71
I remembered having kissed Mary.,1,294
We relied on Leslie.,0,374
"If Sam was going, Sally would know where.",0,757
The witch poisoned the children.,1,952
I remembered having kissed Mary.,1,628
"Fluffy is sick, which not everybody knows.",1,87
"Harry told Sue that Albania is a lovely place for a vacation, and Tom.",1,910
John is sick.,1,489
The defendant denied the accusation.,1,101
I forgot how good beer tastes.,0,1001
John put under the bathtub.,1,914
Sue gave to Bill a book.,1,868
Maytag will give a brand-new dryer to the winner of the Mrs.,0,1031
We believed John to be a fountain in the park.,0,908
Joan ate dinner with someone but I don't know who with.,1,238
Our friends like us.,0,709
The car won't run.,1,507
Each author whose contribution is written in any language other than English will provide a summary in English.,1,33
John paid me against the book.,1,760
"Harry told Sue that Albania is a lovely place for a vacation, and Tom told Sally that Albania is a lovely place for a vacation.",1,321
"Tony sent Mo a picture that he painted, but it's not clear with what.",1,997
John paid me against the book.,0,421
I threw away a book that Sandy thought we had read.,0,794
A seat available was in the last row.,0,966
Some people consider dogs in my neighborhood dangerous.,1,787
Neither von Karajan's recording of Beethoven's 6th on Columbia nor Klemperer's has the right tempo.,1,488
I'm sure we even got these tickets!,0,978
How did you guess that he fixed the computer?,1,176
Mary was given by John the book.,1,483
A chair was broken.,1,475
All who lost money in the scam are eligible for the program.,0,72
The visitor rang the bell.,0,431
He's a more reliable man.,1,92
"Extremely frantically, Anson danced at Trade",0,481
Mary beautifully plays the violin.,0,673
I will fix the computer for Carol.,1,328
I served my guests.,1,544
I wonder whose mother's dog died.,1,951
What did you leave before they did?,1,154
I ate a salad that was filled with lima beans.,1,400
"Jones, that we were talking to last night, always watches football games alone.",0,826
The boy in the doorway waved to his father.,1,436
John tried to please Stephen.,1,992
It was hated for John to leave.,1,364
This is the senator to whose mother's friend's sister's I sent the letter.,1,478
I walk and Dana runs.,1,362
This building is tall.,0,348
I saw even the student.,1,44
Some people yell at the dogs in my neighborhood.,1,587
There were four men arriving at the station when I pulled up.,1,847
"Bill didn't eat the peaches, nor Harry.",1,217
This disease gave Leslie a fever in Rome.,0,400
The children are fond with the ice cream.,1,181
It is not true that I might be going to the party.,0,420
John decided Bill to get the prize.,1,725
The earth was believed to be round.,0,445
The bed was slept in.,1,747
"Knowing the country well, he took a short cut.",1,571
Under the bed seems to be a fun place to hide.,0,513
Who is she trying to make up to now?,1,821
The storm arrived after the picnic.,1,552
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",0,645
He washed yourself.,1,777
We gave us presents.,1,275
"Arizona elected Goldwater Senator, and Massachusetts, McCormack.",1,557
A large dog chased a small cat.,1,265
The box contained the ball from the tree.,1,540
We linguists love to argue,1,143
A hundred men surrounded the fort.,0,202
We need another run to win.,1,281
Wind was gotten of a plot to negotiate an honorable end to the war in Vietnam.,1,538
Ellen said that melons were selling well.,1,103
The building's the roof is leaking.,0,617
"That he was hungry, John whined.",0,945
The defendants denies the allegation.,1,944
"The younger woman might have been tall and, and the older one definitely was, blond.",1,585
I'll work on it if I can.,1,596
"I will see them, but I don't know how many of them.",1,130
Lou hoped the umbrella was broken.,0,642
My heart is pounding me.,1,289
Tom's dog with one eye attacked Fred's.,1,705
"She was bathing, but I couldn't make out who.",0,208
Medea denied poisoning the phoenix.,1,516
The proof this set is recursive is difficult.,1,783
Dumb ideas are put in children's heads.,1,213
We walks.,1,32
"Clinton is anxious to find out which budget dilemmas Panetta would be willing to tackle in a certain way, but he won't say in which.",1,110
The teacher became angry with the students.,1,811
Rusty talked about himself only after Mary did talk about him.,1,704
John bought a dog for himself to play with.,0,387
"Any albino tiger has orange fur, marked with black stripes.",1,315
"I know how many assignments I've graded, but I don't know how many Bill has.",0,631
Kim and Terry is happy.,1,913
Michelle kept the desk with the papers.,1,649
"Most elections are quickly forgotten, but the election of 2000, everyone will remember for a long time.",1,947
Mira condemned Terry for the accident.,1,99
Nora sent the book.,0,288
Bill didn't allege that Roger had eaten anything.,0,673
It is a golden hair.,1,1033
Of whom are you thinking?,1,113
"The more does Bill smoke, the more Susan hates him.",1,239
Kim alienated cats and beating his dog.,1,624
He can not have been working.,1,265
This is the senator to whose mother's friend's sister's I sent the letter.,1,580
It gave Sandy a thrill that the Cardinal won the game.,1,204
The boy in the doorway waved to his father.,1,378
"She was reading the books under the table, but Fred didn't know what books.",0,627
The window was broken with a hammer.,1,145
Sandy was trying to work out which students would be able to solve a certain problem.,1,278
They realised that never had Sir Thomas been so offended.,1,600
"Tom will smoke the grass, and Reuben has the hash.",0,519
"I never know which papers Sandy has read, but I usually know how many.",1,1019
John ate dinner but I don't know who.,0,464
They want them arrested.,0,580
Where did you go and who ate what?,1,20
This dogs barked.,1,579
There is a unicorn in the garden.,0,994
TV puts dumb ideas.,1,767
The books lifted onto the table.,0,827
Susan told a story to her.,1,921
The teacher handed the student.,1,723
Bill ate the peaches and Harry did the grapes.,1,196
I don't know if I should agree.,1,59
The books lifted onto the table.,1,981
The visitor rang the bell.,1,503
Bill's story about Sue and Max's about Kathy both amazed me.,1,481
I'm creating a committee. Kim – you're in charge.,1,889
They may grow as high as bamboo.,0,316
"If the ants were called elephants and elephants ants, I'd be able to squash an elephant.",0,521
Protect yourself!,1,768
John thinks that Mary loves himself.,1,523
John is easy to please Kim.,1,788
Bill didn't allege that Roger had eaten anything.,1,12
They talk to themselves.,1,966
"Because she's so pleasant, as for Mary I really like her.",1,86
the baker from whom I bought these bagels left.,1,936
the attempt by John to leave surprised me.,1,7
We relied on Leslie.,1,896
Susan told her a story.,1,207
"The newspaper has reported that they are about to appoint someone, but I can't remember who the newspaper has reported that they are about to appoint.",1,744
Sandy was trying to work out which students would be able to solve a problem.,1,859
"John was tall, but I don't know on what occasions.",1,291
"Drowning cats, which is against the law, are hard to rescue.",1,405
Medea denied poisoning the phoenix.,1,733
All who lost money in the scam are eligible for the program.,1,592
The jeweller scribbled the contract with his name.,1,540
I know a man who Tom drives as drives.,1,953
A sick owl doesn't hunt mice.,0,141
There tended to be a lot of discussion.,1,303
There is a monster in Loch Ness.,0,839
"Sarah promised Catherine her old car, but then gave it to her son instead.",1,691
Kris donated a book to the library.,1,569
Kim put in the box.,0,501
Mike talked about politics yesterday to my friends.,0,917
Anson demonized up the Khyber,1,927
It was to to amuse us that Kim was singing that they wanted.,0,227
The book what inspired them was very long.,0,245
So fast did he run that nobody could catch him.,1,380
It annoys me that Fido barks.,1,197
The report that crime was declining surprised many people.,1,798
I saw someone yesterday I hadn't seen for years.,1,552
"I like Bill's yellow shirt, but not Max's.",1,796
"Sandy was trying to work out which students would be able to solve a certain problem, but she wouldn't tell us which one.",1,259
I know you eat asparagus.,1,218
Bill ate the peaches and Harry did the grapes.,0,888
Gilgamesh is having fought the dragon.,1,13
"The ship sank, but I don't know with what.",1,463
Leslie told ourselves about us.,0,1041
The building's the roof is leaking.,0,305
Kris donated a book to the library.,0,777
I hit that you knew the answer.,0,3
How did you guess that he fixed the computer?,1,547
Mary intended John to go abroad.,0,945
Some people consider dogs dangerous.,1,453
"John was tall, but I don't know on what occasions.",0,337
"Most people probably consider, even though the courts didn't actually find, Klaus guilty of murder.",1,734
We need to pen the pigs to keep them from getting into the corn.,1,697
It bothers me that John coughs.,1,134
Nobody saw Pat.,0,14
"They were going to meet sometime on Sunday, but the faculty didn't know when.",1,511
Sandy was trying to work out which students would be able to solve a certain problem.,0,576
She said she talked to those students but I don't know how many.,0,181
Students studying English reads Conrad's Heart of Darkness while at university.,1,464
With no job would John be happy.,1,912
The horse kicked me black and blue.,1,716
We made them be rude.,1,661
Some sentences go on and on and on.,1,801
What additional categories and rules would be required to handle these verbs?,1,190
"The more pictures of him that appear in the news, the more embarrassed John becomes.",1,477
It would be unwise for there to be no fire exit.,0,176
There presented itself a wonderful opportunity yesterday.,0,198
The paper was written by John up.,1,1014
how mad was Bill made?,1,339
Jason persuaded the doctor to treat Medea,1,206
Give me the phone number of the person whose mother's dog died.,1,350
It annoys people that dogs bark.,1,949
I feel that Arch will show up.,0,859
"I know that Meg's attracted to Harry, but they don't know who.",1,585
Neither of students failed.,1,989
He washed her.,0,1011
Who did you get an accurate description of?,1,482
Sandy had read how many papers?!,1,72
There was a felon elected to the city council.,0,57
We recommend to eat less cake and pastry.,1,513
Henri wants to buy which books about cooking?,0,87
Cynthia chewed.,1,811
It is painting by Klee or drawing by Miro that the museum displays no.,0,863
You must pick any flower you see.,1,399
did the policeman meet in the park?,0,1040
Tom's dog with one eye attacked Fred's.,0,234
Amanda carried the package to Pamela.,1,480
I gave John gold apples.,1,319
Jessica loaded boxes on the wagon.,0,224
Books were taken from each student by the other.,1,494
I am counting on Bill to get there on time.,0,611
We celebrated in the streets in the rain on Tuesday in the morning.,0,307
Lou put the umbrella in the closet.,1,742
"Bill wondered how many papers Sandy had read, but he didn't care which ones.",1,87
He could not] have been working.,1,647
That professor is feared by all students.,1,164
Frances hid the presents in the drawer.,1,541
The farmer dumped the cart with apples.,1,143
Colin asked if they could get a mortgage.,0,660
Over the fire there bubbled a fragrant stew.,1,27
I mixed the sugar into the butter.,0,681
The horse raced past the barn fell.,1,706
The book was seen by Mary.,1,963
"Joan said she talked to the students, but Fred couldn't figure out who.",1,7
John was struck as sick.,1,929
The person responsible confessed.,1,636
Smith loaned a valuable collection of manuscripts to the library.,0,18
It was to John that I gave the book.,1,528
Chocolate eggs were hidden from every child by his mother.,1,689
Nobody told Susan about herself.,1,97
Everyone who knows either Susan or Laura likes her.,1,204
"The more pictures of him that appear in the news, the more embarrassed John becomes.",1,64
