Date,Extent
1980-08-25,13.594
1980-08-26,5.452
1980-08-27,4.906
1980-08-28,10.6
1980-08-29,10.273
1980-08-30,8.203
1980-08-31,13.44
1980-09-01,10.757
1980-09-02,5.71
1980-09-03,4.875
1980-09-04,7.892
1980-09-05,15.441
1980-09-06,7.66
1980-09-07,11.014
1980-09-08,8.985
1980-09-09,9.6
1980-09-10,10.237
1980-09-11,6.982
1980-09-12,13.984
1980-09-13,16.187
1980-09-14,10.151
1980-09-15,6.803
1980-09-16,11.843
1980-09-17,14.085
1980-09-18,4.599
1980-09-19,13.364
1980-09-20,4.631
1980-09-21,8.217
1980-09-22,6.354
1980-09-23,10.243
1980-09-24,9.997
1980-09-25,9.129
1980-09-26,5.752
1980-09-27,9.649
1980-09-28,7.725
1980-09-29,14.005
1980-09-30,15.242
1980-10-01,11.08
1980-10-02,12.347
1980-10-03,12.134
1980-10-04,11.069
1980-10-05,10.291
1980-10-06,10.14
1980-10-07,15.767
1980-10-08,9.56
1980-10-09,8.214
1980-10-10,3.66
1980-10-11,5.338
1980-10-12,5.557
1980-10-13,10.032
1980-10-14,9.101
1980-10-15,9.393
1980-10-16,9.852
1980-10-17,3.534
1980-10-18,15.788
1980-10-19,6.237
1980-10-20,15.368
1980-10-21,6.199
1980-10-22,4.154
1980-10-23,9.397
1980-10-24,8.236
1980-10-25,4.23
1980-10-26,14.865
1980-10-27,6.902
1980-10-28,6.747
1980-10-29,8.207
1980-10-30,15.066
1980-10-31,13.343
1980-11-01,9.003
1980-11-02,8.051
1980-11-03,8.043
1980-11-04,15.612
1980-11-05,15.773
1980-11-06,4.845
1980-11-07,14.214
1980-11-08,12.655
1980-11-09,16.165
1980-11-10,4.96
1980-11-11,8.458
1980-11-12,14.183
1980-11-13,10.737
1980-11-14,16.243
1980-11-15,8.483
1980-11-16,12.676
1980-11-17,7.212
1980-11-18,7.722
1980-11-19,9.614
1980-11-20,7.882
1980-11-21,7.434
1980-11-22,4.503
1980-11-23,3.605
1980-11-24,12.347
1980-11-25,15.207
1980-11-26,7.699
1980-11-27,10.259
1980-11-28,8.543
1980-11-29,7.631
1980-11-30,4.514
1980-12-01,15.78
1980-12-02,13.624
1980-12-03,5.184
1980-12-04,9.768
1980-12-05,9.497
1980-12-06,7.164
1980-12-07,10.899
1980-12-08,9.34
1980-12-09,14.079
1980-12-10,15.413
1980-12-11,11.008
1980-12-12,6.894
1980-12-13,14.782
1980-12-14,14.258
1980-12-15,13.739
1980-12-16,10.592
1980-12-17,10.771
1980-12-18,11.892
1980-12-19,7.085
1980-12-20,12.493
1980-12-21,6.535
1980-12-22,11.887
1980-12-23,5.794
1980-12-24,15.009
1980-12-25,15.651
1980-12-26,12.377
1980-12-27,5.767
1980-12-28,11.134
1980-12-29,6.119
1980-12-30,3.85
1980-12-31,12.368
1981-01-01,16.253
1981-01-02,12.09
1981-01-03,9.026
1981-01-04,9.613
1981-01-05,5.624
1981-01-06,12.895
1981-01-07,14.556
1981-01-08,12.902
1981-01-09,7.572
1981-01-10,5.119
1981-01-11,15.62
1981-01-12,15.475
1981-01-13,12.819
1981-01-14,14.878
1981-01-15,9.368
1981-01-16,12.754
1981-01-17,3.742
1981-01-18,15.743
1981-01-19,15.577
1981-01-20,9.155
1981-01-21,11.23
1981-01-22,14.348
1981-01-23,4.555
1981-01-24,8.777
1981-01-25,3.522
1981-01-26,7.931
1981-01-27,14.162
1981-01-28,16.186
1981-01-29,11.893
1981-01-30,7.523
1981-01-31,7.963
1981-02-01,5.278
1981-02-02,10.606
1981-02-03,12.333
1981-02-04,8.04
1981-02-05,8.447
1981-02-06,15.054
1981-02-07,7.033
1981-02-08,14.181
1981-02-09,13.513
1981-02-10,9.823
1981-02-11,4.525
1981-02-12,11.931
1981-02-13,13.769
1981-02-14,6.927
1981-02-15,6.065
1981-02-16,8.329
1981-02-17,3.75
1981-02-18,4.485
1981-02-19,7.045
1981-02-20,6.508
1981-02-21,5.652
1981-02-22,7.792
1981-02-23,12.207
1981-02-24,6.865
1981-02-25,6.066
1981-02-26,8.546
1981-02-27,4.528
1981-02-28,6.183
1981-03-01,6.139
1981-03-02,16.193
1981-03-03,5.205
1981-03-04,12.25
1981-03-05,5.793
1981-03-06,9.131
1981-03-07,4.231
1981-03-08,7.222
1981-03-09,11.559
1981-03-10,5.518
1981-03-11,16.381
1981-03-12,15.033
1981-03-13,14.253
1981-03-14,13.466
1981-03-15,7.46
1981-03-16,15.971
1981-03-17,10.375
1981-03-18,6.063
1981-03-19,9.095
1981-03-20,9.337
1981-03-21,11.167
1981-03-22,12.814
1981-03-23,6.603
1981-03-24,7.853
1981-03-25,11.311
1981-03-26,13.591
1981-03-27,8.134
1981-03-28,12.619
1981-03-29,6.877
1981-03-30,12.274
1981-03-31,9.047
1981-04-01,14.935
1981-04-02,13.034
1981-04-03,10.161
1981-04-04,16.191
1981-04-05,4.603
1981-04-06,10.137
1981-04-07,14.255
1981-04-08,11.775
1981-04-09,7.357
1981-04-10,3.964
1981-04-11,11.84
1981-04-12,8.453
1981-04-13,5.685
1981-04-14,4.079
1981-04-15,10.316
1981-04-16,5.391
1981-04-17,9.67
1981-04-18,11.869
1981-04-19,8.366
1981-04-20,15.546
1981-04-21,11.77
1981-04-22,4.163
1981-04-23,15.474
1981-04-24,5.448
1981-04-25,7.686
1981-04-26,13.46
1981-04-27,5.006
1981-04-28,4.669
1981-04-29,10.098
1981-04-30,15.353
1981-05-01,5.364
1981-05-02,10.937
1981-05-03,8.86
1981-05-04,14.934
1981-05-05,10.614
1981-05-06,15.21
1981-05-07,5.331
1981-05-08,5.592
1981-05-09,6.319
1981-05-10,13.663
1981-05-11,6.889
1981-05-12,9.555
1981-05-13,14.244
1981-05-14,4.851
1981-05-15,15.439
1981-05-16,11.491
1981-05-17,4.493
1981-05-18,4.956
1981-05-19,11.302
1981-05-20,7.136
1981-05-21,11.672
1981-05-22,6.07
1981-05-23,14.944
1981-05-24,6.331
1981-05-25,16.082
1981-05-26,11.299
1981-05-27,10.571
1981-05-28,9.889
1981-05-29,12.551
1981-05-30,15.936
1981-05-31,4.385
1981-06-01,5.541
1981-06-02,3.477
1981-06-03,14.495
1981-06-04,5.554
1981-06-05,15.397
1981-06-06,4.762
1981-06-07,10.698
1981-06-08,5.063
1981-06-09,5.056
1981-06-10,9.889
1981-06-11,11.707
1981-06-12,6.06
1981-06-13,11.884
1981-06-14,5.79
1981-06-15,12.845
1981-06-16,10.717
1981-06-17,15.463
1981-06-18,12.916
1981-06-19,5.51
1981-06-20,14.678
1981-06-21,8.67
1981-06-22,7.709
1981-06-23,12.094
1981-06-24,16.31
1981-06-25,12.506
1981-06-26,11.659
1981-06-27,13.111
1981-06-28,9.197
1981-06-29,7.829
1981-06-30,15.188
1981-07-01,11.285
1981-07-02,9.347
1981-07-03,3.614
1981-07-04,12.912
1981-07-05,8.567
1981-07-06,11.044
1981-07-07,4.068
1981-07-08,10.303
1981-07-09,10.71
1981-07-10,11.848
1981-07-11,13.045
1981-07-12,7.197
1981-07-13,12.551
1981-07-14,11.776
1981-07-15,9.835
1981-07-16,10.895
1981-07-17,7.962
1981-07-18,13.107
1981-07-19,7.292
1981-07-20,13.834
1981-07-21,11.704
1981-07-22,3.399
1981-07-23,15.766
1981-07-24,8.036
1981-07-25,13.037
1981-07-26,9.995
1981-07-27,10.892
1981-07-28,4.331
1981-07-29,11.533
1981-07-30,10.144
1981-07-31,7.504
1981-08-01,12.894
1981-08-02,4.158
1981-08-03,10.148
1981-08-04,13.56
1981-08-05,8.695
1981-08-06,14.031
1981-08-07,11.769
1981-08-08,12.419
1981-08-09,15.621
1981-08-10,5.497
1981-08-11,16.397
1981-08-12,6.593
1981-08-13,15.82
1981-08-14,9.471
1981-08-15,8.456
1981-08-16,14.057
1981-08-17,15.276
1981-08-18,8.932
1981-08-19,7.84
1981-08-20,13.926
1981-08-21,6.719
1981-08-22,10.334
1981-08-23,11.745
1981-08-24,4.19
1981-08-25,4.832
1981-08-26,15.448
1981-08-27,6.343
1981-08-28,4.948
1981-08-29,12.385
1981-08-30,15.54
1981-08-31,14.806
1981-09-01,4.673
1981-09-02,7.359
1981-09-03,6.595
1981-09-04,9.403
1981-09-05,10.24
1981-09-06,9.927
1981-09-07,9.381
1981-09-08,5.967
1981-09-09,4.373
1981-09-10,14.054
1981-09-11,15.758
1981-09-12,10.627
1981-09-13,5.965
1981-09-14,9.305
1981-09-15,9.535
1981-09-16,6.851
1981-09-17,10.917
1981-09-18,12.568
1981-09-19,11.016
1981-09-20,13.761
1981-09-21,15.237
1981-09-22,9.375
1981-09-23,7.592
1981-09-24,8.935
1981-09-25,9.105
1981-09-26,6.16
1981-09-27,10.198
1981-09-28,9.356
1981-09-29,7.808
1981-09-30,14.902
1981-10-01,4.122
1981-10-02,5.788
1981-10-03,14.172
1981-10-04,12.249
1981-10-05,13.34
1981-10-06,6.279
1981-10-07,8.88
1981-10-08,12.379
1981-10-09,3.888
1981-10-10,15.081
1981-10-11,5.325
1981-10-12,7.144
1981-10-13,13.224
1981-10-14,14.316
1981-10-15,15.907
1981-10-16,5.15
1981-10-17,7.667
1981-10-18,13.678
1981-10-19,10.721
1981-10-20,3.532
1981-10-21,12.33
1981-10-22,6.286
1981-10-23,6.797
1981-10-24,7.588
1981-10-25,3.475
1981-10-26,14.29
1981-10-27,5.616
1981-10-28,15.68
1981-10-29,8.285
1981-10-30,8.839
1981-10-31,7.595
1981-11-01,5.346
1981-11-02,15.664
1981-11-03,8.162
1981-11-04,8.114
1981-11-05,6.508
1981-11-06,7.864
1981-11-07,5.793
1981-11-08,4.619
1981-11-09,9.057
1981-11-10,14.131
1981-11-11,9.541
1981-11-12,15.655
1981-11-13,11.954
1981-11-14,11.597
1981-11-15,11.072
1981-11-16,4.998
1981-11-17,12.247
1981-11-18,13.856
1981-11-19,9.355
1981-11-20,4.586
1981-11-21,5.318
1981-11-22,12.235
1981-11-23,12.716
1981-11-24,13.817
1981-11-25,12.139
1981-11-26,8.096
1981-11-27,6.639
1981-11-28,15.648
1981-11-29,10.171
1981-11-30,7.085
1981-12-01,8.64
1981-12-02,15.205
1981-12-03,13.308
1981-12-04,9.403
1981-12-05,5.456
1981-12-06,8.643
1981-12-07,11.07
1981-12-08,12.63
1981-12-09,6.911
1981-12-10,14.747
1981-12-11,16.048
1981-12-12,5.254
1981-12-13,10.85
1981-12-14,11.907
1981-12-15,14.11
1981-12-16,10.539
1981-12-17,8.298
1981-12-18,7.691
1981-12-19,7.041
1981-12-20,12.074
1981-12-21,5.929
1981-12-22,16.039
1981-12-23,10.682
1981-12-24,14.607
1981-12-25,9.678
1981-12-26,10.195
1981-12-27,15.953
1981-12-28,4.487
1981-12-29,4.217
1981-12-30,8.439
1981-12-31,14.199
1982-01-01,15.92
1982-01-02,16.204
1982-01-03,6.853
1982-01-04,11.024
1982-01-05,13.851
1982-01-06,11.525
1982-01-07,10.458
1982-01-08,6.976
1982-01-09,6.14
1982-01-10,5.544
1982-01-11,13.672
1982-01-12,4.344
1982-01-13,16.146
1982-01-14,6.447
1982-01-15,13.863
1982-01-16,8.428
1982-01-17,15.137
1982-01-18,11.032
1982-01-19,11.474
1982-01-20,15.873
1982-01-21,3.733
1982-01-22,11.243
1982-01-23,7.893
1982-01-24,8.523
1982-01-25,6.297
1982-01-26,5.885
1982-01-27,14.063
1982-01-28,14.826
1982-01-29,4.344
1982-01-30,3.743
1982-01-31,14.732
1982-02-01,8.547
1982-02-02,12.505
1982-02-03,6.714
1982-02-04,13.485
1982-02-05,5.313
1982-02-06,14.561
1982-02-07,12.865
1982-02-08,14.4
1982-02-09,8.424
1982-02-10,10.822
1982-02-11,6.236
1982-02-12,13.248
1982-02-13,15.271
1982-02-14,4.214
1982-02-15,7.762
1982-02-16,13.734
1982-02-17,8.47
1982-02-18,4.087
1982-02-19,6.22
1982-02-20,4.839
1982-02-21,10.378
1982-02-22,13.585
1982-02-23,8.736
1982-02-24,13.112
1982-02-25,6.826
1982-02-26,6.356
1982-02-27,16.401
1982-02-28,10.404
1982-03-01,10.784
1982-03-02,12.981
1982-03-03,5.878
1982-03-04,10.911
1982-03-05,15.122
1982-03-06,5.042
1982-03-07,4.948
1982-03-08,13.207
1982-03-09,14.577
1982-03-10,12.603
1982-03-11,8.483
1982-03-12,12.363
1982-03-13,8.232
1982-03-14,10.835
1982-03-15,10.58
1982-03-16,3.373
1982-03-17,6.741
1982-03-18,14.347
1982-03-19,15.892
1982-03-20,9.321
1982-03-21,12.0
1982-03-22,14.945
1982-03-23,13.592
1982-03-24,10.284
1982-03-25,13.267
1982-03-26,15.986
1982-03-27,9.952
1982-03-28,15.791
1982-03-29,11.313
1982-03-30,9.952
1982-03-31,6.897
1982-04-01,15.759
1982-04-02,7.466
1982-04-03,7.262
1982-04-04,9.668
1982-04-05,5.674
1982-04-06,14.885
1982-04-07,12.775
1982-04-08,5.151
1982-04-09,3.354
1982-04-10,14.502
1982-04-11,5.94
1982-04-12,6.848
1982-04-13,5.519
1982-04-14,7.5
1982-04-15,8.957
1982-04-16,11.623
1982-04-17,12.273
1982-04-18,7.163
1982-04-19,14.073
1982-04-20,6.853
1982-04-21,12.726
1982-04-22,8.806
1982-04-23,7.147
1982-04-24,4.199
1982-04-25,15.748
1982-04-26,4.003
1982-04-27,7.417
1982-04-28,15.238
1982-04-29,4.691
1982-04-30,9.629
1982-05-01,9.468
1982-05-02,8.799
1982-05-03,9.891
1982-05-04,9.81
1982-05-05,9.994
1982-05-06,5.954
1982-05-07,14.843
1982-05-08,12.896
1982-05-09,11.667
1982-05-10,7.978
1982-05-11,16.207
1982-05-12,14.205
1982-05-13,13.979
1982-05-14,14.28
1982-05-15,10.013
1982-05-16,11.282
1982-05-17,15.299
1982-05-18,7.651
1982-05-19,9.669
1982-05-20,5.081
1982-05-21,13.87
1982-05-22,12.881
1982-05-23,14.907
1982-05-24,16.39
1982-05-25,6.614
1982-05-26,15.586
1982-05-27,14.811
1982-05-28,6.628
1982-05-29,6.352
1982-05-30,4.448
1982-05-31,4.167
1982-06-01,4.152
1982-06-02,5.038
1982-06-03,12.317
1982-06-04,6.912
1982-06-05,8.116
1982-06-06,3.345
1982-06-07,9.384
1982-06-08,13.629
1982-06-09,8.658
1982-06-10,7.973
1982-06-11,12.977
1982-06-12,10.856
1982-06-13,14.535
1982-06-14,6.03
1982-06-15,3.502
1982-06-16,15.933
1982-06-17,14.012
1982-06-18,8.848
1982-06-19,13.25
1982-06-20,9.211
1982-06-21,15.922
1982-06-22,10.189
1982-06-23,5.077
1982-06-24,10.99
1982-06-25,15.833
1982-06-26,11.717
1982-06-27,8.6
1982-06-28,8.732
1982-06-29,13.22
1982-06-30,15.053
1982-07-01,7.377
1982-07-02,8.777
1982-07-03,8.416
1982-07-04,9.218
1982-07-05,16.348
1982-07-06,9.045
1982-07-07,11.493
1982-07-08,16.336
1982-07-09,9.176
1982-07-10,10.382
1982-07-11,10.688
1982-07-12,8.218
1982-07-13,11.121
1982-07-14,16.123
1982-07-15,4.391
1982-07-16,4.961
1982-07-17,15.65
1982-07-18,10.17
1982-07-19,13.346
1982-07-20,5.085
1982-07-21,16.3
1982-07-22,4.175
1982-07-23,9.408
1982-07-24,13.456
1982-07-25,11.158
1982-07-26,13.396
1982-07-27,13.039
1982-07-28,9.889
1982-07-29,9.709
1982-07-30,4.736
1982-07-31,16.036
1982-08-01,13.535
1982-08-02,12.41
1982-08-03,9.566
1982-08-04,4.656
1982-08-05,8.919
1982-08-06,5.865
1982-08-07,15.252
1982-08-08,10.187
1982-08-09,6.1
1982-08-10,14.949
1982-08-11,4.032
1982-08-12,10.317
1982-08-13,4.827
1982-08-14,15.34
1982-08-15,5.374
1982-08-16,13.317
1982-08-17,11.286
1982-08-18,5.273
1982-08-19,14.195
1982-08-20,9.964
1982-08-21,10.324
1982-08-22,9.471
1982-08-23,14.098
1982-08-24,5.59
1982-08-25,7.705
1982-08-26,7.204
1982-08-27,16.38
1982-08-28,6.677
1982-08-29,13.881
1982-08-30,10.801
1982-08-31,14.927
1982-09-01,9.842
1982-09-02,16.081
1982-09-03,4.169
1982-09-04,13.618
1982-09-05,11.615
1982-09-06,8.864
1982-09-07,8.562
1982-09-08,12.561
1982-09-09,9.272
1982-09-10,11.415
1982-09-11,3.648
1982-09-12,10.406
1982-09-13,9.937
1982-09-14,8.439
1982-09-15,12.178
1982-09-16,13.681
1982-09-17,13.577
1982-09-18,11.399
1982-09-19,14.555
1982-09-20,10.852
1982-09-21,8.364
1982-09-22,10.209
1982-09-23,12.355
1982-09-24,6.88
1982-09-25,14.377
1982-09-26,10.003
1982-09-27,7.845
1982-09-28,7.133
1982-09-29,4.363
1982-09-30,12.718
1982-10-01,6.884
1982-10-02,11.746
1982-10-03,7.734
1982-10-04,6.523
1982-10-05,4.253
1982-10-06,12.056
1982-10-07,11.059
1982-10-08,15.587
1982-10-09,14.069
1982-10-10,15.305
1982-10-11,9.452
1982-10-12,13.595
1982-10-13,6.099
1982-10-14,11.514
1982-10-15,11.921
1982-10-16,7.265
1982-10-17,5.771
1982-10-18,16.073
1982-10-19,10.153
1982-10-20,8.246
1982-10-21,7.146
1982-10-22,5.294
1982-10-23,9.631
1982-10-24,14.959
1982-10-25,4.194
1982-10-26,8.489
1982-10-27,14.752
1982-10-28,12.891
1982-10-29,15.452
1982-10-30,10.523
1982-10-31,9.245
1982-11-01,3.478
1982-11-02,11.762
1982-11-03,4.746
1982-11-04,12.843
1982-11-05,3.637
1982-11-06,10.885
1982-11-07,14.384
1982-11-08,9.187
1982-11-09,15.432
1982-11-10,16.01
1982-11-11,7.901
1982-11-12,12.408
1982-11-13,14.759
1982-11-14,14.455
1982-11-15,12.593
1982-11-16,12.484
1982-11-17,4.838
1982-11-18,7.942
1982-11-19,14.135
1982-11-20,9.713
1982-11-21,5.029
1982-11-22,5.931
1982-11-23,8.77
1982-11-24,13.368
1982-11-25,8.901
1982-11-26,12.345
1982-11-27,15.282
1982-11-28,12.919
1982-11-29,10.841
1982-11-30,9.119
1982-12-01,7.308
1982-12-02,9.698
1982-12-03,7.445
1982-12-04,6.211
1982-12-05,13.363
1982-12-06,10.216
1982-12-07,5.431
1982-12-08,7.4
1982-12-09,11.357
1982-12-10,14.581
1982-12-11,12.143
1982-12-12,10.946
1982-12-13,7.652
1982-12-14,15.068
1982-12-15,14.538
1982-12-16,6.428
1982-12-17,10.774
1982-12-18,8.981
1982-12-19,4.263
1982-12-20,8.288
1982-12-21,13.085
1982-12-22,4.332
1982-12-23,4.501
1982-12-24,13.235
1982-12-25,7.669
1982-12-26,11.678
1982-12-27,12.211
1982-12-28,12.79
1982-12-29,6.612
1982-12-30,13.878
1982-12-31,14.146
1983-01-01,15.003
1983-01-02,11.507
1983-01-03,15.7
1983-01-04,14.15
1983-01-05,9.299
1983-01-06,4.776
1983-01-07,12.545
1983-01-08,14.444
1983-01-09,14.196
1983-01-10,10.651
1983-01-11,8.21
1983-01-12,7.599
1983-01-13,8.958
1983-01-14,7.181
1983-01-15,12.365
1983-01-16,10.958
1983-01-17,5.456
1983-01-18,7.99
1983-01-19,3.468
1983-01-20,13.366
1983-01-21,3.792
1983-01-22,9.211
1983-01-23,15.528
1983-01-24,14.929
1983-01-25,13.5
1983-01-26,4.111
1983-01-27,15.777
1983-01-28,12.297
1983-01-29,9.584
1983-01-30,15.344
1983-01-31,4.876
1983-02-01,9.937
1983-02-02,7.944
1983-02-03,11.942
1983-02-04,4.968
1983-02-05,11.837
1983-02-06,3.385
1983-02-07,4.975
1983-02-08,14.966
1983-02-09,9.135
1983-02-10,5.358
1983-02-11,14.869
1983-02-12,8.451
1983-02-13,14.199
1983-02-14,3.849
1983-02-15,14.825
1983-02-16,14.994
1983-02-17,10.492
1983-02-18,8.149
1983-02-19,8.775
1983-02-20,6.493
1983-02-21,11.152
1983-02-22,12.138
1983-02-23,15.471
1983-02-24,14.712
1983-02-25,12.633
1983-02-26,6.566
1983-02-27,6.38
1983-02-28,9.922
1983-03-01,15.033
1983-03-02,3.778
1983-03-03,10.31
1983-03-04,5.025
1983-03-05,5.184
1983-03-06,14.504
1983-03-07,8.57
1983-03-08,5.462
1983-03-09,8.037
1983-03-10,8.256
1983-03-11,15.535
1983-03-12,13.094
1983-03-13,13.295
1983-03-14,6.264
1983-03-15,12.457
1983-03-16,11.296
1983-03-17,10.107
1983-03-18,5.271
1983-03-19,5.83
1983-03-20,10.236
1983-03-21,13.57
1983-03-22,15.939
1983-03-23,6.93
1983-03-24,6.901
1983-03-25,8.384
1983-03-26,15.758
1983-03-27,10.705
1983-03-28,3.374
1983-03-29,6.662
1983-03-30,9.864
1983-03-31,15.928
1983-04-01,12.858
1983-04-02,5.948
1983-04-03,13.82
1983-04-04,9.996
1983-04-05,4.396
1983-04-06,8.722
1983-04-07,4.365
1983-04-08,15.516
1983-04-09,9.156
1983-04-10,6.757
1983-04-11,6.672
1983-04-12,14.4
1983-04-13,11.844
1983-04-14,6.452
1983-04-15,11.669
1983-04-16,11.472
1983-04-17,3.605
1983-04-18,10.914
1983-04-19,11.23
1983-04-20,16.166
1983-04-21,8.33
1983-04-22,4.836
1983-04-23,7.141
1983-04-24,10.673
1983-04-25,9.337
1983-04-26,9.252
1983-04-27,9.011
1983-04-28,11.608
1983-04-29,11.681
1983-04-30,7.401
1983-05-01,10.098
1983-05-02,12.944
1983-05-03,12.695
1983-05-04,7.196
1983-05-05,7.762
1983-05-06,3.401
1983-05-07,11.268
1983-05-08,13.078
1983-05-09,10.213
1983-05-10,8.585
1983-05-11,10.219
1983-05-12,14.634
1983-05-13,11.606
1983-05-14,7.947
1983-05-15,16.035
1983-05-16,9.089
1983-05-17,6.366
1983-05-18,11.914
1983-05-19,7.833
1983-05-20,15.127
1983-05-21,11.429
1983-05-22,4.317
1983-05-23,13.058
1983-05-24,8.887
1983-05-25,13.011
1983-05-26,15.166
1983-05-27,13.672
1983-05-28,5.868
1983-05-29,3.443
1983-05-30,9.033
1983-05-31,15.501
1983-06-01,12.48
1983-06-02,6.727
1983-06-03,8.697
1983-06-04,14.919
1983-06-05,4.086
1983-06-06,16.393
1983-06-07,15.909
1983-06-08,5.86
1983-06-09,5.163
1983-06-10,13.248
1983-06-11,7.778
1983-06-12,4.633
1983-06-13,13.071
1983-06-14,11.515
1983-06-15,13.675
1983-06-16,8.573
1983-06-17,7.947
1983-06-18,4.031
1983-06-19,6.863
1983-06-20,8.016
1983-06-21,6.951
1983-06-22,4.638
1983-06-23,16.114
1983-06-24,8.325
