pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-12 00:23:16,2019-03-12 00:38:01,1,4.59,15.31,0.77,0.15,41.9,yellow,cash,Murray Hill,Manhattanville,Manhattan,Manhattan
2019-03-28 09:22:29,2019-03-28 09:39:01,1,2.27,5.8,3.77,0.22,12.73,yellow,credit card,Battery Park City,Central Harlem North,Manhattan,Manhattan
2019-03-22 12:25:20,2019-03-22 12:39:22,6,0.14,7.17,1.92,0.08,10.1,yellow,cash,Penn Station/Madison Sq West,Sheepshead Bay,Manhattan,Brooklyn
2019-03-28 17:40:26,2019-03-28 17:53:23,2,2.46,4.65,6.7,0.03,8.01,yellow,credit card,East Chelsea,Soundview/Castle Hill,Manhattan,Bronx
2019-03-20 10:25:39,2019-03-20 10:38:13,1,0.19,7.29,8.31,0.07,14.7,yellow,cash,Manhattan Valley,Yorkville East,Manhattan,Manhattan
2019-03-17 21:46:30,2019-03-17 21:59:57,1,7.49,15.89,2.79,0.21,17.6,yellow,credit card,Upper East Side North,Hudson Sq,Manhattan,Manhattan
2019-03-10 09:50:01,2019-03-10 10:04:51,1,3.8,17.09,6.52,0.3,35.8,yellow,cash,Garment District,Queensboro Hill,Manhattan,Queens
2019-03-08 22:34:31,2019-03-08 22:49:22,2,2.35,11.9,6.01,0.03,19.29,yellow,credit card,Battery Park City,Seaport,Manhattan,Manhattan
2019-03-05 20:44:12,2019-03-05 20:57:56,6,0.51,6.1,2.94,0.02,19.4,yellow,cash,Alphabet City,Rosedale,Manhattan,Queens
2019-03-31 23:09:53,2019-03-31 23:23:08,2,0.85,14.1,0.24,0.38,18.24,yellow,credit card,Sutton Place/Turtle Bay North,Homecrest,Manhattan,Brooklyn
2019-03-31 20:00:25,2019-03-31 20:17:59,1,8.53,11.29,2.94,0.02,22.2,yellow,cash,TriBeCa/Civic Center,Oakland Gardens,Manhattan,Queens
2019-03-31 10:50:38,2019-03-31 11:03:16,2,8.89,14.9,8.98,0.0,34.23,yellow,credit card,Sutton Place/Turtle Bay North,Lenox Hill West,Manhattan,Manhattan
2019-03-12 21:25:13,2019-03-12 21:39:38,1,2.25,7.4,1.56,0.22,8.6,yellow,cash,Lenox Hill East,Flushing Meadows-Corona Park,Manhattan,Queens
2019-03-26 04:15:17,2019-03-26 04:30:31,1,15.42,4.5,3.27,0.1,23.12,yellow,credit card,Sutton Place/Turtle Bay North,Woodlawn/Wakefield,Manhattan,Bronx
2019-03-06 08:24:19,2019-03-06 08:39:08,2,2.77,8.79,1.75,0.14,15.7,yellow,cash,Meatpacking/West Village West,Queensboro Hill,Manhattan,Queens
2019-03-15 22:13:26,2019-03-15 22:30:02,1,4.64,3.4,0.17,0.1,32.14,yellow,credit card,East Chelsea,Financial District South,Manhattan,Manhattan
2019-03-26 09:17:27,2019-03-26 09:32:43,1,1.58,8.3,1.9,0.13,25.08,yellow,cash,Yorkville West,Bushwick South,Manhattan,Brooklyn
2019-03-04 00:45:48,2019-03-04 00:59:18,1,3.67,7.6,2.31,0.11,13.64,yellow,credit card,West Village,Crown Heights South,Manhattan,Brooklyn
2019-03-21 23:24:36,2019-03-21 23:37:57,1,0.88,7.17,0.67,0.03,51.4,yellow,cash,East Harlem South,Financial District North,Manhattan,Manhattan
2019-03-22 13:59:56,2019-03-22 14:13:59,2,2.09,12.9,8.16,0.03,28.7,yellow,credit card,Manhattan Valley,North Corona,Manhattan,Queens
2019-02-28 19:41:03,2019-02-28 19:56:21,2,3.35,8.39,1.04,0.22,12.5,yellow,cash,Midtown East,East Flushing,Manhattan,Queens
2019-03-03 16:36:29,2019-03-03 16:51:43,1,0.14,7.25,0.21,0.07,17.5,yellow,credit card,East Harlem South,Elmhurst,Manhattan,Queens
2019-03-13 21:00:28,2019-03-13 21:15:05,1,2.08,7.68,1.29,0.04,19.6,yellow,cash,West Village,Baisley Park,Manhattan,Queens
2019-03-28 10:27:45,2019-03-28 10:41:51,1,10.04,13.9,2.1,2.19,65.14,yellow,credit card,Douglaston,Bedford Park,Queens,Bronx
2019-03-12 17:07:33,2019-03-12 17:25:15,1,0.57,7.3,1.48,0.31,36.22,yellow,cash,Washington Heights South,Cobble Hill,Manhattan,Brooklyn
2019-03-19 02:32:07,2019-03-19 02:47:32,6,5.5,4.8,1.11,0.05,17.5,yellow,credit card,Union Sq,Red Hook,Manhattan,Brooklyn
2019-03-04 20:06:47,2019-03-04 20:21:14,1,2.85,6.9,0.07,0.16,8.33,yellow,cash,East Harlem North,Clinton Hill,Manhattan,Brooklyn
2019-03-16 10:38:02,2019-03-16 10:52:27,1,0.89,10.7,1.71,0.12,19.5,yellow,credit card,UN/Turtle Bay South,Brooklyn Heights,Manhattan,Brooklyn
2019-03-29 12:24:47,2019-03-29 12:38:07,1,2.43,7.1,0.47,0.29,7.34,yellow,cash,Lincoln Square West,Williamsbridge/Olinville,Manhattan,Bronx
2019-03-20 13:23:27,2019-03-20 13:38:40,2,0.26,7.3,8.34,0.08,22.2,yellow,credit card,World Trade Center,Midtown North,Manhattan,Manhattan
2019-03-15 06:28:24,2019-03-15 06:42:41,2,8.86,7.9,2.34,0.58,18.95,yellow,cash,Penn Station/Madison Sq West,Middle Village,Manhattan,Queens
2019-03-07 03:32:32,2019-03-07 03:45:57,1,0.22,5.2,1.74,0.12,11.74,yellow,credit card,Lower East Side,Elmhurst/Maspeth,Manhattan,Queens
2019-03-20 05:33:49,2019-03-20 05:46:56,1,0.22,7.2,1.96,0.2,32.78,yellow,cash,Lenox Hill East,Rego Park,Manhattan,Queens
2019-03-09 07:43:34,2019-03-09 08:00:52,2,2.12,11.91,1.49,0.15,12.3,yellow,credit card,East Chelsea,Spuyten Duyvil/Kingsbridge,Manhattan,Bronx
2019-03-08 12:06:28,2019-03-08 12:20:07,1,4.19,13.0,2.09,0.06,21.57,yellow,cash,Midtown South,Kew Gardens Hills,Manhattan,Queens
2019-03-15 23:46:54,2019-03-16 00:00:52,5,1.44,13.25,3.57,0.31,14.4,yellow,credit card,Upper West Side South,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
2019-03-27 05:33:37,2019-03-27 05:50:05,1,0.06,11.9,0.57,0.08,12.41,yellow,cash,Midtown East,Central Harlem,Manhattan,Manhattan
2019-03-16 07:52:40,2019-03-16 08:09:19,1,0.67,4.6,0.85,0.06,41.03,yellow,credit card,Washington Heights North,Financial District North,Manhattan,Manhattan
2019-03-26 20:11:25,2019-03-26 20:26:10,1,3.25,4.7,0.56,0.09,16.56,yellow,cash,Meatpacking/West Village West,Two Bridges/Seward Park,Manhattan,Manhattan
2019-03-04 18:16:55,2019-03-04 18:32:34,2,4.03,4.3,2.86,0.04,31.16,yellow,credit card,Upper West Side North,JFK Airport,Manhattan,Queens
2019-03-21 06:02:47,2019-03-21 06:16:43,1,5.95,6.4,1.2,0.33,11.39,yellow,cash,Clinton East,Prospect Heights,Manhattan,Brooklyn
2019-03-20 03:01:46,2019-03-20 03:13:37,1,4.8,4.7,2.11,0.15,43.02,yellow,credit card,Two Bridges/Seward Park,Morningside Heights,Manhattan,Manhattan
2019-03-04 04:05:02,2019-03-04 04:20:55,6,2.98,2.9,0.96,0.63,26.14,yellow,cash,Upper West Side North,JFK Airport,Manhattan,Queens
2019-03-21 15:22:16,2019-03-21 15:37:21,2,2.84,13.2,0.82,0.1,20.56,yellow,credit card,Manhattan Valley,Upper East Side North,Manhattan,Manhattan
2019-03-28 06:54:07,2019-03-28 07:09:51,1,1.47,7.14,0.08,0.49,29.4,yellow,cash,Borough Park,Park Slope,Brooklyn,Brooklyn
2019-03-26 21:36:52,2019-03-26 21:47:56,1,0.7,4.7,0.2,0.06,11.34,yellow,credit card,Lenox Hill East,LaGuardia Airport,Manhattan,Queens
2019-03-31 06:51:26,2019-03-31 07:03:02,1,7.88,8.5,0.26,0.19,12.1,yellow,cash,Lenox Hill East,East Flatbush/Remsen Village,Manhattan,Brooklyn
2019-03-14 08:39:31,2019-03-14 08:53:38,1,0.49,6.4,1.72,0.06,9.63,yellow,credit card,Midtown Center,Manhattan Beach,Manhattan,Brooklyn
2019-03-26 15:39:51,2019-03-26 15:55:02,1,0.31,13.5,1.15,0.01,15.99,yellow,cash,Flatiron,Elmhurst/Maspeth,Manhattan,Queens
2019-03-07 11:41:11,2019-03-07 11:54:57,1,3.85,21.27,0.2,0.01,30.8,yellow,credit card,Williamsburg (North Side),Washington Heights North,Brooklyn,Manhattan
2019-03-11 20:00:15,2019-03-11 20:11:53,5,3.72,9.6,0.05,0.01,15.98,yellow,cash,Times Sq/Theatre District,Central Harlem,Manhattan,Manhattan
2019-03-31 00:22:10,2019-03-31 00:37:42,3,0.7,4.9,3.44,0.0,19.54,yellow,credit card,Meatpacking/West Village West,Forest Hills,Manhattan,Queens
2019-03-13 07:46:30,2019-03-13 08:00:28,4,2.35,5.2,1.13,0.32,11.3,yellow,cash,Lenox Hill East,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-06 08:50:13,2019-03-06 09:03:16,1,3.26,8.8,0.37,0.63,10.11,yellow,credit card,Financial District North,Red Hook,Manhattan,Brooklyn
2019-03-07 10:39:01,2019-03-07 10:53:36,2,0.74,9.8,2.78,0.33,17.57,yellow,cash,Times Sq/Theatre District,Madison,Manhattan,Brooklyn
2019-03-05 18:11:45,2019-03-05 18:25:07,0,1.21,6.8,0.61,0.32,25.21,yellow,credit card,TriBeCa/Civic Center,Elmhurst/Maspeth,Manhattan,Queens
2019-03-24 19:20:34,2019-03-24 19:37:24,1,0.64,4.7,0.39,0.18,22.37,yellow,cash,Lincoln Square West,Financial District South,Manhattan,Manhattan
2019-03-07 08:18:56,2019-03-07 08:33:48,1,1.63,10.3,2.22,0.28,22.42,yellow,credit card,Midtown Center,Kew Gardens Hills,Manhattan,Queens
2019-03-29 07:39:00,2019-03-29 07:54:01,2,1.8,16.3,0.69,0.0,18.44,yellow,cash,East Harlem South,Marine Park/Mill Basin,Manhattan,Brooklyn
2019-03-16 18:11:55,2019-03-16 18:27:01,1,10.07,13.71,0.28,0.26,16.9,yellow,credit card,East Chelsea,Bensonhurst West,Manhattan,Brooklyn
2019-03-28 18:27:39,2019-03-28 18:44:17,1,1.79,8.5,1.5,0.04,17.8,yellow,cash,Lincoln Square East,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-16 01:17:16,2019-03-16 01:32:10,1,1.44,11.1,0.72,0.37,27.93,yellow,credit card,Cobble Hill,Upper West Side South,Brooklyn,Manhattan
2019-03-16 11:56:33,2019-03-16 12:09:27,1,0.68,9.9,0.02,0.04,15.47,yellow,cash,Downtown Brooklyn/MetroTech,Bensonhurst West,Brooklyn,Brooklyn
2019-03-08 11:17:34,2019-03-08 11:33:09,1,1.63,14.2,1.88,0.62,21.29,yellow,credit card,Yorkville West,Queensboro Hill,Manhattan,Queens
2019-03-10 04:55:26,2019-03-10 05:07:20,1,2.11,6.6,0.32,0.13,36.68,yellow,cash,West Chelsea/Hudson Yards,Middle Village,Manhattan,Queens
2019-03-27 12:11:42,2019-03-27 12:23:56,1,4.77,10.71,0.35,0.06,24.9,yellow,credit card,Starrett City,Claremont/Bathgate,Brooklyn,Bronx
2019-03-11 10:16:29,2019-03-11 10:28:44,2,0.33,4.9,2.12,0.18,13.62,yellow,cash,West Chelsea/Hudson Yards,Kew Gardens Hills,Manhattan,Queens
2019-03-10 18:42:31,2019-03-10 19:00:42,1,5.85,10.7,5.79,0.54,11.9,yellow,credit card,TriBeCa/Civic Center,Van Nest/Morris Park,Manhattan,Bronx
2019-03-02 23:59:45,2019-03-03 00:15:19,1,0.31,13.9,0.71,0.09,15.09,yellow,cash,Greenwich Village North,Whitestone,Manhattan,Queens
2019-03-13 13:57:46,2019-03-13 14:14:20,1,0.98,16.7,1.82,0.0,36.58,yellow,credit card,Upper East Side North,Pelham Parkway,Manhattan,Bronx
2019-03-06 01:03:24,2019-03-06 01:18:18,1,2.11,4.9,0.15,0.75,17.57,yellow,cash,LaGuardia Airport,Kips Bay,Queens,Manhattan
2019-03-31 16:28:01,2019-03-31 16:44:14,1,4.37,3.4,0.29,0.29,16.02,yellow,credit card,Sutton Place/Turtle Bay North,East Harlem South,Manhattan,Manhattan
2019-03-14 08:39:53,2019-03-14 08:53:38,1,0.7,7.9,0.6,0.06,16.5,yellow,cash,Midtown North,Boerum Hill,Manhattan,Brooklyn
2019-03-26 17:41:17,2019-03-26 17:54:34,0,4.82,14.14,2.47,0.1,35.2,yellow,credit card,Midtown Center,Van Nest/Morris Park,Manhattan,Bronx
2019-03-14 21:14:53,2019-03-14 21:28:34,1,0.35,13.7,3.9,0.14,20.29,yellow,cash,Lenox Hill West,Midtown Center,Manhattan,Manhattan
2019-03-28 02:37:13,2019-03-28 02:54:43,0,2.38,16.24,0.75,0.3,35.4,yellow,credit card,Carroll Gardens,Greenwich Village North,Brooklyn,Manhattan
2019-03-16 18:40:38,2019-03-16 18:54:55,2,0.34,5.9,4.68,0.04,18.73,yellow,cash,Penn Station/Madison Sq West,North Corona,Manhattan,Queens
2019-03-25 14:55:23,2019-03-25 15:11:53,1,0.43,7.78,0.51,0.15,13.3,yellow,credit card,Midtown South,Murray Hill-Queens,Manhattan,Queens
2019-03-23 22:19:46,2019-03-23 22:34:59,2,0.1,5.4,0.6,7.94,12.3,yellow,cash,Steinway,Meatpacking/West Village West,Queens,Manhattan
2019-03-10 17:11:09,2019-03-10 17:24:51,2,1.62,15.2,4.03,0.16,62.91,yellow,credit card,Bloomingdale,Pelham Parkway,Manhattan,Bronx
2019-03-13 08:13:30,2019-03-13 08:30:06,1,6.63,12.9,1.46,0.13,21.19,yellow,cash,Lenox Hill West,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-22 09:20:40,2019-03-22 09:35:04,1,2.66,5.7,0.31,0.04,14.94,yellow,credit card,Brooklyn Heights,East Harlem North,Brooklyn,Manhattan
2019-03-27 16:04:15,2019-03-27 16:18:43,1,3.1,14.2,0.97,0.44,30.75,yellow,cash,Williamsburg (South Side),Central Harlem North,Brooklyn,Manhattan
2019-03-22 17:26:53,2019-03-22 17:41:59,1,1.11,5.4,0.54,0.07,16.41,yellow,credit card,Midtown North,Borough Park,Manhattan,Brooklyn
2019-03-31 17:56:02,2019-03-31 18:10:10,1,1.55,2.5,2.29,0.05,17.47,yellow,cash,Greenwich Village North,Queensboro Hill,Manhattan,Queens
2019-03-08 19:21:40,2019-03-08 19:31:26,3,0.22,16.7,0.12,0.34,31.64,yellow,credit card,Upper West Side South,Queensbridge/Ravenswood,Manhattan,Queens
2019-02-28 00:00:58,2019-02-28 00:17:30,1,2.9,16.92,1.18,0.43,36.5,yellow,cash,East Village,East Flushing,Manhattan,Queens
2019-03-26 06:35:35,2019-03-26 06:49:01,1,2.53,2.7,2.03,0.16,14.12,yellow,credit card,East Harlem South,Red Hook,Manhattan,Brooklyn
2019-03-22 02:04:48,2019-03-22 02:20:56,1,1.39,10.4,9.41,0.08,22.08,yellow,cash,Lincoln Square East,East Concourse/Concourse Village,Manhattan,Bronx
2019-03-17 22:34:13,2019-03-17 22:48:53,1,4.11,30.23,0.92,0.81,34.8,yellow,credit card,Central Harlem,Queens Village,Manhattan,Queens
2019-03-23 15:42:35,2019-03-23 15:57:37,1,4.87,7.5,1.84,0.05,13.99,yellow,cash,Murray Hill,Midtown East,Manhattan,Manhattan
2019-03-08 13:00:06,2019-03-08 13:12:56,1,2.47,14.48,3.85,0.09,18.3,yellow,credit card,Upper West Side South,Marble Hill,Manhattan,Manhattan
2019-03-18 21:12:59,2019-03-18 21:27:20,1,0.36,8.8,3.52,0.01,10.16,yellow,cash,Chinatown,Ozone Park,Manhattan,Queens
2019-03-16 23:59:24,2019-03-17 00:12:10,1,2.5,9.6,1.59,0.02,15.37,yellow,credit card,East Village,Prospect Heights,Manhattan,Brooklyn
2019-03-18 14:39:54,2019-03-18 14:54:58,1,3.09,6.2,5.65,0.14,12.07,yellow,cash,Times Sq/Theatre District,Hillcrest/Pomonok,Manhattan,Queens
2019-03-23 19:18:38,2019-03-23 19:34:59,1,0.33,13.03,2.46,0.08,16.7,yellow,credit card,Midtown East,Garment District,Manhattan,Manhattan
2019-03-10 17:11:26,2019-03-10 17:28:02,2,0.34,7.98,0.24,0.24,16.6,yellow,cash,East Harlem North,Van Cortlandt Village,Manhattan,Bronx
2019-03-23 06:29:44,2019-03-23 06:44:50,1,1.56,9.48,0.46,0.35,30.3,yellow,credit card,SoHo,Co-Op City,Manhattan,Bronx
2019-03-26 14:54:48,2019-03-26 15:08:07,1,14.65,7.61,0.0,0.04,10.5,yellow,cash,Crotona Park East,Steinway,Bronx,Queens
2019-03-02 22:05:39,2019-03-02 22:19:47,1,0.06,5.6,2.25,0.4,20.55,yellow,credit card,Manhattan Valley,Clinton East,Manhattan,Manhattan
2019-03-04 02:43:03,2019-03-04 02:55:27,1,5.4,12.26,1.44,0.05,20.6,yellow,cash,Murray Hill,Kingsbridge Heights,Manhattan,Bronx
2019-03-30 18:17:54,2019-03-30 18:34:43,1,0.45,6.3,0.56,0.21,23.26,yellow,credit card,Midtown Center,West Brighton,Manhattan,Staten Island
2019-03-30 05:58:27,2019-03-30 06:15:11,1,5.62,13.4,0.7,0.61,22.51,yellow,cash,Williamsburg (South Side),LaGuardia Airport,Brooklyn,Queens
2019-02-28 00:02:19,2019-02-28 00:17:08,4,2.68,13.02,3.81,0.23,28.9,yellow,credit card,Lower East Side,East Williamsburg,Manhattan,Brooklyn
2019-03-23 07:18:09,2019-03-23 07:33:49,1,3.23,33.2,4.11,2.9,58.94,yellow,cash,East Elmhurst,Little Italy/NoLiTa,Queens,Manhattan
2019-03-11 08:33:03,2019-03-11 08:47:58,1,0.68,17.94,0.06,0.21,20.5,yellow,credit card,Seaport,Lenox Hill East,Manhattan,Manhattan
2019-03-13 15:45:20,2019-03-13 15:59:07,1,0.64,18.7,0.7,0.03,21.35,yellow,cash,Upper East Side South,Prospect Park,Manhattan,Brooklyn
2019-03-29 16:53:37,2019-03-29 17:08:16,2,3.94,4.0,1.2,0.24,22.6,yellow,credit card,Penn Station/Madison Sq West,Cambria Heights,Manhattan,Queens
2019-03-03 01:11:07,2019-03-03 01:26:03,1,0.39,7.3,1.05,0.04,17.18,yellow,cash,Lower East Side,Little Italy/NoLiTa,Manhattan,Manhattan
2019-03-19 05:23:52,2019-03-19 05:38:20,1,0.73,19.8,0.28,0.03,38.03,yellow,credit card,Canarsie,Gowanus,Brooklyn,Brooklyn
2019-03-12 07:39:09,2019-03-12 07:51:57,1,7.53,6.92,2.09,0.05,7.6,yellow,cash,Upper East Side South,Starrett City,Manhattan,Brooklyn
2019-03-23 03:45:49,2019-03-23 03:59:38,1,0.35,8.7,2.24,0.3,11.55,yellow,credit card,East Chelsea,Midwood,Manhattan,Brooklyn
2019-03-20 08:25:30,2019-03-20 08:39:08,1,3.04,9.4,1.63,0.16,38.34,yellow,cash,Manhattan Valley,Auburndale,Manhattan,Queens
2019-03-04 03:49:24,2019-03-04 04:02:15,1,0.18,4.9,1.08,0.11,16.41,yellow,credit card,Midtown Center,Steinway,Manhattan,Queens
2019-03-16 20:18:00,2019-03-16 20:32:45,6,5.06,10.91,3.79,0.47,28.9,yellow,cash,Astoria,Bensonhurst East,Queens,Brooklyn
2019-03-14 20:08:26,2019-03-14 20:20:52,1,0.4,5.2,2.91,0.27,8.61,yellow,credit card,Washington Heights South,Chinatown,Manhattan,Manhattan
2019-03-22 18:51:49,2019-03-22 19:06:13,2,2.81,7.4,5.9,0.11,13.98,yellow,cash,Midtown Center,Downtown Brooklyn/MetroTech,Manhattan,Brooklyn
2019-03-07 00:45:53,2019-03-07 00:59:54,1,1.78,17.5,0.55,0.23,17.67,yellow,credit card,Midwood,Clinton West,Brooklyn,Manhattan
2019-03-14 04:29:08,2019-03-14 04:41:46,1,9.09,4.0,0.07,0.01,6.7,yellow,cash,Midtown East,East Flatbush/Farragut,Manhattan,Brooklyn
2019-03-04 07:55:55,2019-03-04 08:08:47,1,3.88,32.0,4.11,0.41,48.49,yellow,credit card,Elmhurst,East Village,Queens,Manhattan
2019-03-23 12:46:07,2019-03-23 12:57:59,1,18.89,6.7,0.59,0.54,17.61,yellow,cash,Downtown Brooklyn/MetroTech,Alphabet City,Brooklyn,Manhattan
2019-03-09 21:30:51,2019-03-09 21:45:52,1,2.18,8.1,0.12,0.04,11.22,yellow,credit card,Financial District North,Spuyten Duyvil/Kingsbridge,Manhattan,Bronx
2019-03-31 06:48:26,2019-03-31 07:00:39,1,0.45,8.44,1.86,0.06,15.8,yellow,cash,Midtown North,Yorkville West,Manhattan,Manhattan
2019-03-01 02:19:30,2019-03-01 02:33:47,1,0.46,7.23,2.23,0.17,10.4,yellow,credit card,Garment District,Ridgewood,Manhattan,Queens
2019-03-01 15:47:39,2019-03-01 15:59:44,6,4.83,7.0,0.26,0.0,15.7,yellow,cash,Midtown Center,Queensbridge/Ravenswood,Manhattan,Queens
2019-03-19 16:56:46,2019-03-19 17:12:00,1,1.18,10.01,0.88,0.22,12.9,yellow,credit card,Upper West Side North,Oakland Gardens,Manhattan,Queens
2019-03-11 23:12:33,2019-03-11 23:25:15,1,7.09,15.0,6.03,2.0,42.53,yellow,cash,Woodside,Kips Bay,Queens,Manhattan
2019-03-12 11:12:30,2019-03-12 11:28:03,1,1.4,17.94,3.26,0.02,18.5,yellow,credit card,Upper East Side North,Bloomingdale,Manhattan,Manhattan
2019-03-02 02:58:12,2019-03-02 03:12:49,1,3.86,4.8,2.5,0.07,13.73,yellow,cash,Upper West Side North,Seaport,Manhattan,Manhattan
2019-02-28 13:00:43,2019-02-28 13:15:44,1,4.0,3.9,1.49,0.11,7.62,yellow,credit card,Midtown South,Hamilton Heights,Manhattan,Manhattan
2019-03-05 11:56:14,2019-03-05 12:12:34,1,0.82,7.7,5.08,0.22,28.3,yellow,cash,Lincoln Square East,Lincoln Square East,Manhattan,Manhattan
2019-03-12 08:13:24,2019-03-12 08:25:12,5,2.61,3.8,1.59,0.12,12.41,yellow,credit card,SoHo,Brighton Beach,Manhattan,Brooklyn
2019-03-05 17:12:10,2019-03-05 17:25:32,1,0.9,13.2,0.01,0.31,14.49,yellow,cash,Upper West Side South,University Heights/Morris Heights,Manhattan,Bronx
2019-03-05 08:28:46,2019-03-05 08:44:27,1,6.73,4.5,3.43,0.26,21.33,yellow,credit card,Yorkville West,Astoria,Manhattan,Queens
2019-03-28 05:40:51,2019-03-28 05:55:41,1,0.35,9.4,0.93,0.26,9.87,yellow,cash,East Harlem North,Marine Park/Mill Basin,Manhattan,Brooklyn
2019-03-28 22:53:28,2019-03-28 23:08:03,1,3.33,4.3,1.68,0.12,8.15,yellow,credit card,Clinton East,Maspeth,Manhattan,Queens
2019-03-03 11:17:46,2019-03-03 11:31:50,1,0.16,5.05,3.1,0.35,18.2,yellow,cash,Long Island City/Queens Plaza,Van Cortlandt Village,Queens,Bronx
2019-03-05 00:44:50,2019-03-05 00:57:36,1,1.08,13.5,1.16,0.35,28.07,yellow,credit card,Lenox Hill West,Inwood Hill Park,Manhattan,Manhattan
2019-03-29 15:19:22,2019-03-29 15:35:18,6,0.08,4.9,2.11,0.01,20.3,yellow,cash,SoHo,Randalls Island,Manhattan,Manhattan
2019-03-28 06:45:15,2019-03-28 06:59:28,1,4.26,4.84,0.42,0.16,12.0,yellow,credit card,UN/Turtle Bay South,Greenwich Village South,Manhattan,Manhattan
2019-03-07 11:19:14,2019-03-07 11:34:55,1,0.79,6.5,1.27,0.02,25.54,yellow,cash,Murray Hill,Brighton Beach,Manhattan,Brooklyn
2019-03-17 03:23:27,2019-03-17 03:36:59,1,5.01,5.3,0.62,0.06,19.62,yellow,credit card,Penn Station/Madison Sq West,Claremont/Bathgate,Manhattan,Bronx
2019-02-28 06:41:48,2019-02-28 06:58:16,1,10.72,6.28,0.41,0.47,18.7,yellow,cash,East New York,UN/Turtle Bay South,Brooklyn,Manhattan
2019-03-24 07:37:27,2019-03-24 07:52:21,1,2.31,9.5,4.4,0.09,27.6,yellow,credit card,Meatpacking/West Village West,World Trade Center,Manhattan,Manhattan
2019-03-23 21:31:16,2019-03-23 21:43:31,1,2.38,9.7,1.87,0.05,43.83,yellow,cash,SoHo,Clinton West,Manhattan,Manhattan
2019-03-15 13:47:13,2019-03-15 14:02:21,2,2.24,2.1,0.85,0.02,11.89,yellow,credit card,Gramercy,World Trade Center,Manhattan,Manhattan
2019-03-14 17:44:06,2019-03-14 17:59:27,2,2.03,9.1,0.27,0.22,15.44,yellow,cash,Claremont/Bathgate,Upper West Side North,Bronx,Manhattan
2019-03-07 03:22:50,2019-03-07 03:36:39,2,0.75,28.4,0.92,0.14,36.89,yellow,credit card,Bedford,Long Island City/Hunters Point,Brooklyn,Queens
2019-03-04 13:42:22,2019-03-04 13:54:11,6,0.84,2.9,0.21,0.03,10.38,yellow,cash,Gramercy,Hudson Sq,Manhattan,Manhattan
2019-03-15 04:44:24,2019-03-15 05:00:10,1,1.26,9.6,2.55,0.11,16.05,yellow,credit card,Little Italy/NoLiTa,Soundview/Castle Hill,Manhattan,Bronx
2019-03-13 03:43:35,2019-03-13 03:57:38,1,7.92,2.5,1.57,0.04,13.92,yellow,cash,Upper East Side North,Midtown East,Manhattan,Manhattan
2019-03-01 11:28:50,2019-03-01 11:42:33,2,5.44,11.45,0.53,0.23,13.7,yellow,credit card,Lenox Hill West,Ocean Hill,Manhattan,Brooklyn
2019-03-05 08:57:34,2019-03-05 09:12:07,3,6.13,6.7,6.08,0.05,11.39,yellow,cash,Midtown South,Kew Gardens,Manhattan,Queens
