sentence1,sentence2,label,idx
"Donations stemming from the Sept . 11 attacks helped push up contributions to human service organizations and large branches of the United Way by 15 percent and 28.6 percent , respectively .","The worm attacks Windows computers via a hole in the operating system , which Microsoft warned of 16 July .",1,1126
"Mr Russell , 46 , a coal miner from Brisbane , said : "" They are obviously hurting , so we are basically going over there to help them . """,Though Dean made a point of saying during the debate that the Confederate flag is a racist symbol .,1,410
It does not affect the current Windows Media Player 9.0 Series .,"Subway , bus and suburban rail services in France 's four largest cities -- Paris , Lyon , Lille and Marseille -- were severely disrupted , transport authorities said .",0,3961
"He is blocking them until the Air Force assigns four additional C-130 cargo planes to Gowen Field , an Idaho Air National Guard base in Boise .",Spansion Flash memory solutions are available worldwide from AMD and Fujitsu .,0,1551
We 'll be listening carefully to the [ IAEA ] director general 's report at the next board meeting .,Spansion Flash memory solutions are available worldwide from AMD and Fujitsu .,1,293
""" Close co-operation between our law enforcement agencies , close co-operation between our intelligence services lie at the heart of the ongoing fight against terrorism . """,""" I think it happened very quickly , "" said Investigator Phil Yochum of the Houston Police Department 's homicide division .",0,3482
Sun Microsystems Inc. on Thursday said it had added 100 new third-party systems and 100 new components to its Hardware Compatibility List for the Solaris x86 operating system Platform Edition .,"BusinessWeek Online has learned that the settlement could come as early as Monday , May 19 .",0,3313
"By skirting the FDA 's oversight , Eagan said , the quality of the imported drugs is "" less predictable "" than for those obtained in the United States .",The Centers for Medicare and Medicaid launched a similar consumer tool for nursing homes last year .,0,1987
""" There is no conscious policy of the United States , I can assure you of this , to move the dollar at all , "" he said .",Rowland was making an appearance at a holiday party for families of Connecticut National Guard soldiers assigned to duty in Iraq and Afghanistan .,0,443
"GE stock closed at $ 30.65 a share , down about 42 cents , on the New York Stock Exchange .","Symptoms of the E. coli infection include bloody diarrhea , nausea , vomiting and abdominal cramping .",0,1544
"Today , analysts say , UN members can no longer ignore the shifts since the September 11 2001 attacks .",Hester said Sanmina 's offer was the best among several Newisys received from electronics manufacturers and computer makers .,1,1795
""" It is bad for Symbian , "" said Per Lindberg , analyst at Dresdner Kleinwort Wasserstein .","Terri Schiavo , 39 , underwent the procedure at the Tampa Bay area hospice where she has been living for several years , said her father , Bob Schindler .",1,2002
"A pro-independence radical , Miodrag Zivkovic , of the Liberal Alliance , came in second with 31 percent of the vote .",Funny Cide is looking to become horse racing 's first Triple Crown winner in a generation .,1,3213
The patch also fixes a vulnerability that results because IE does not implement an appropriate block on a file download dialog box .,"Workplace Messaging is $ 29 , Workplace Team Collaboration is $ 89 , and Collaborative Learning is $ 35 .",1,2767
"The Dow Jones industrial average < .DJI > added 28 points , or 0.27 percent , at 10,557 , hitting its highest level in 21 months .",He killed himself after being exposed as the source for a BBC report which claimed the government exaggerated the case for war against Iraq .,1,1837
"The delegates said raising and distributing funds has been complicated by the U.S. crackdown on jihadi charitable foundations , bank accounts of terror-related organizations and money transfers .",Windows Media Player has had security problems before .,1,3998
Cortisol levels in the saliva of day care children were highest and rose most steeply in those judged by day care center personnel to be the shyest .,"Thyroid hormones are known to help in weight loss by stimulating metabolism , and they can help cut cholesterol too .",1,3543
"Today , analysts say , UN members can no longer ignore the shifts since the September 11 2001 attacks .",The airline expects to save another $ 100-million a year through management layoffs and pay cuts .,1,1576
""" Overwhelmingly the Windows brand really resonated with them . ""","Quarterly profit climbed to $ 73.1 million , or 33 cents a share , from $ 20.8 million , or 10 cents , a year earlier , the company said .",1,3938
Massachusetts regulators and the Securities and Exchange Commission on Tuesday pressed securities fraud charges against Putnam Investments and two of its former portfolio managers for alleged improper mutual fund trading .,"Quarterly profit climbed to $ 73.1 million , or 33 cents a share , from $ 20.8 million , or 10 cents , a year earlier , the company said .",1,36
Wal-Mart said it would check all of its million-plus domestic workers to ensure they were legally employed .,Shares of Hartford rose $ 2.88 to $ 46.50 in New York Stock Exchange composite trading .,0,2211
Twenty percent of Latino students and 23 percent of black students performed at proficient or higher .,"HAINAN PROVINCE , China : Singapore Prime Minister Goh Chok Tong said China plays an important role in the integration of Asia .",0,1671
The decision to issue new guidance has been prompted by intelligence passed to Britain by the FBI in a secret briefing in late July .,Columbia broke apart in the skies above Texas on Feb. 1 .,1,2639
But plaque volume increased by 2.7 percent in pravastatin patients .,Columbia broke apart in the skies above Texas on Feb. 1 .,1,1987
"For the second year in a row , rises in hospital costs accounted for much of the inflation , accounting for 51 percent of the overall cost increase .","Witness Zulfiqar Ali , who was slightly wounded by shrapnel , said the attackers had focused on the mosque 's guards .",1,2787
Mr. Rowland attended a party in South Windsor for the families of Connecticut National Guard soldiers called to active duty .,"During difficult times for technology venture capital , Vivace raised over $ 118 million in three rounds of venture financing .",1,1433
"The Midwestern research center will focus on the development of diagnostic , therapeutic and vaccine products for anthrax , botulism , tularemia , hemorrhagic fever viruses and plague .",Armstrong County District Attorney Scott Andreassi said the many family photos in the home did not include Kristen .,0,2294
I was surprised it turned out me talking and the president just listening .,"Bishop Thomas O 'Brien , 67 , was booked on a charge of leaving the scene of a fatal accident .",1,817
Chief financial officer Andy Bryant has said that hike had a greater affect volume than officials expected .,"The decision came a year after Whipple ended federal oversight of school busing as well as the district 's racial balance , facilities and budget .",0,2175
We strongly disagree with Novell 's position and view it as a desperate measure to curry favor with the Linux community .,It has a margin of error of plus or minus three to four percentage points .,0,2340
At least 27 US troops have been killed in hostile fire since Bush 's statement .,"Hebei has reported 191 cases and eight deaths , though the WHO experts did not say how many were in rural areas .",0,1446
"It decided instead to issue them before the stock market opened Monday after the downgrade of its debt late Friday by Moody 's , the credit rating agency .","No matter who becomes the sponsor for stock-car racings top series , NASCAR will need an all-star event , Wheeler said Tuesday .",1,2474
Federal Agriculture Minister Warren Truss said the Government still did not know the real reason the sheep were rejected at the Saudi port of Jeddah on August 21 .,""" This deal makes sense for both companies , "" Halla said in a prepared statement .",1,3985
"Lord Falconer hailed the changes as "" a new beginning as far as the courts , Crown Prosecution Service and police are concerned "" .",Columbia broke apart in the skies above Texas on Feb. 1 .,0,2411
"The top rate will go to 4.45 percent for all residents with taxable incomes above $ 500,000 .",The company said this impacted earnings by a penny a share .,0,3862
"After more than two years ' detention under the State Security Bureau , the four were found guilty of subversion in Beijing 's No. 1 Intermediate Court last Wednesday .","In central Chungchong province , a landslide caused a Seoul-bound Saemaeul Express train to derail , injuring 28 people , local television said .",0,1117
"Based on a separate survey of households , the unemployment rate fell in August to 6.1 percent from 6.2 percent .",""" Allison just proves you don 't need to wait until August or September to have a disaster , "" Lichter said .",1,3839
"Mr Russell , 46 , a coal miner from Brisbane , said : "" They are obviously hurting , so we are basically going over there to help them . ""","In all , more than 70,000 troops based in Southern California were deployed to Iraq .",1,1614
""" Allison just proves you don 't need to wait until August or September to have a disaster , "" said Josh Lichter , a meteorologist with the Houston-Galveston weather office .","White , who had kidney failure from years of high blood pressure , had been undergoing dialysis and had been hospitalized since a September stroke .",1,3313
Mr. Rowland attended a party in South Windsor for the families of Connecticut National Guard soldiers called to active duty .,""" Allison just proves you don 't need to wait until August or September to have a disaster , "" Lichter said .",0,79
Glover spoke at a news conference that included about 20 relatives of the victims .,Estonia was forcibly incorporated in the Soviet Union in 1940 and regained its independence only in 1991 .,1,2170
"Bush wanted "" to see an aircraft landing the same way that the pilots saw an aircraft landing , "" White House press secretary Ari Fleischer said yesterday .","Then his body was dumped a few blocks away , found in a driveway on Argyle Road .",0,3018
"Mr Russell , 46 , a coal miner from Brisbane , said : "" They are obviously hurting , so we are basically going over there to help them . """,The high court will hear arguments today on whether companies can be sued under the ADA for refusing to rehire rehabilitated drug users .,0,1682
""" Instead of pursuing the most imminent and real threats – international terrorism – this Bush administration chose to settle old scores , "" Mr. Graham said .",The Atlanta Olympic Games attack killed one woman and injured more than 100 other people .,1,3420
"Waiting crowds filling the streets on both sides overwhelmed the peacekeepers soon after daylight , sweeping past the barbed wire barricades .","But waiting crowds filling the streets rushed the bridges soon after daylight , overrunning razor-wire barricades .",1,4007
The charges allege that he was part of the conspiracy to kill and kidnap persons in a foreign country .,""" Windows was the part of the experience that really resonated with people . """,1,2458
"Gilead had earnings of $ 73.1 million , or 33 cents a share , compared with $ 20.8 million , or 10 cents , in the year-ago quarter .",Blair 's office said his Foreign Secretary Jack Straw would take his place on Monday to give a statement to parliament on the EU meeting the prime minister attended last week .,0,3046
""" There were more people surrounding the clubhouse than the Unabomber 's house up in the hills , "" Baker said .","Some of the companys software developers will join Microsoft , but details havent been finalized , said Mike Nash , corporate vice president of Microsofts security business unit .",0,3591
"The Dow Jones industrial average < .DJI > added 28 points , or 0.27 percent , at 10,557 , hitting its highest level in 21 months .","There was no immediate evidence that the two incidents were connected , police said .",0,2241
"In that position , Elias will report to Joe Tucci , president and CEO of EMC .",The legal ruling follows three days of wild volatility in RIM 's stock over speculation that PC giant Hewlett-Packard Co. may be bidding for the company .,1,1996
""" Jeremy 's a good guy , "" Barber said , adding : "" Jeremy is living the dream life of the New York athlete .",Columbia broke apart in the skies above Texas on Feb. 1 .,0,2197
"In fiction : Edward P. Jones ( "" The Known World "" ) and Scott Spencer ( "" A Ship Made of Paper "" ) .","Three such vigilante-style attacks forced the hacker organiser , who identified himself only as "" Eleonora67 ] , "" to extend the contest until 8am ( AEST ) today .",1,1059
Estonia 's place in the European mainstream and safeguard its independence regained in 1991 .,""" He is not considered a suspect , "" McCabe said .",1,2694
"Morrill 's wife , Ellie , sobbed and hugged Bondeson 's sister-in-law during the service .",The attack came after several days of disturbance in the city in which U.S. soldiers exchanged fire with an unknown number of attackers as civilians protested the American presence .,0,339
He tried to fight off officers and was taken to a hospital after a police dog bit him but was later released .,"On the week , the Dow Jones industrial average rose 11.56 points , while the Nasdaq Stock Market gained 39.42 points .",1,2114
It 's happened five times in the last 11 years : A disaster puts this Southwestern town in the headlines during the summer tourist season .,The volume of plaque in Pravachol patients ' arteries rose by 3 % .,1,281
"In February 2000 , the officers — Kenneth Boss , Sean Carroll , Edward McMellon and Richard Murphy — were acquitted of all charges in the killing .",He is holding them up until the Air Force agrees to assign four additional C-130 cargo planes to the Idaho Air National Guard .,1,918
"He was arrested Friday night at an Alpharetta seafood restaurant while dining with his wife , singer Whitney Houston .","Three times in a row , they failed to get a big _ enough turnout to elect a president .",0,966
"But Chauncey Billups demonstrated he 's also capable of big games , scoring 77 points over the final two games against the Magic .",Windows Media Player has had security problems before .,1,1006
Some of the computers also are used to send spam e-mail messages to drum up traffic to the sites .,"After more than two years in detention by the State Security Bureau , the four were found guilty last Wednesday of subversion .",1,1264
Sony claimed that the reader 's capacitance sensing technology cannot be fooled by paper copies and does not require cleaning .,"Barry Callebaut will be able to use Brach 's retail network to sell products made from its German subsidiary Stollwerck , which makes chocolate products unknown to the American market .",0,2663
"A landslide in central Chungchong province derailed a Seoul-bound train and 28 passengers were injured , television said .",The company said it would renew its guidance for 2003 when it announces its second quarter results in mid-July .,1,572
"Police suspected that Shaichat , 20 , had been abducted either by Palestinians or by Israeli Arabs .",He was arrested again Friday night at an Alpharetta restaurant where he was having dinner with his wife .,1,2872
"In the weeks leading up to the execution , several Florida officials received anonymous threatening letters .","For the second year in a row , rises in hospital costs dominated the increase , accounting for 51 percent of the overall cost spiral .",0,1275
"While the Ibrahims had one separation operation , Goodrich and Dr. David Staffenberg plan about three for the Aguirres , with several weeks between each .","Barry Callebaut will be able to use Brach 's retail network to sell products made from its German subsidiary Stollwerck , which makes chocolate products unknown to the American market .",1,3124
He tried to fight off officers and was taken to a hospital after a police dog bit him but was later released .,U.S. Secretary of State Colin Powell on Friday designated Chechen rebel leader Shamil Basayev a threat to the security of the United States and to U.S. citizens .,1,581
"Friday , Stanford ( 47-15 ) blanked the Gamecocks 8-0 .","Its closest relative is found in the Seychelles Archipelago , near Madagascar in the Indian Ocean .",0,857
"In hardest-hit Taipei , traffic has disappeared from once bustling streets , ubiquitous department stores stand mostly empty and restaurants are eerily quiet .",""" It was never the intention of us to sell product , "" federal Health Minister Anne McLellan said yesterday in Edmonton .",1,563
Shares of Salix have rocketed 64 percent since Axcan made its first offer on April 10 .,"In all , more than 70,000 troops based in Southern California were deployed to Iraq .",1,3703
"A nationally board certified teacher with a master 's degree , Kelley makes a salary of $ 65,000 in his 30th year .","The government elements who have been causing trouble are still in place , they are attacking us . """,1,854
""" I stand 100 percent by it , and I think our intelligence services gave us the correct information at the time . """,The euro was steady versus the Swiss franc after hitting its highest since mid-2001 of 1.5261 earlier in the session .,1,3731
Mr. Rowland attended a party in South Windsor for the families of Connecticut National Guard soldiers called to active duty .,"He replaces Leland Brendsel , 61 , who retired as chairman and chief executive .",1,3923
"Saddam loyalists have been blamed for sabotaging the nation 's infrastructure , as well as frequent attacks on U.S. soldiers .","Clinton ’ s national security adviser , Sandy Berger , said in an interview that the White House was not informed of the FBI activities .",0,1668
"Shattered Glass , "" starring Hayden Christensen as Stephen Glass , debuted well with $ 80,000 in eight theaters .","In hardest-hit Taipei , traffic has disappeared from once-bustling streets and department stores and restaurants are virtually empty .",1,1876
Gasps could be heard in the courtroom when the photo was displayed .,"The premium edition adds ISA Server , SQL Server and a specialized edition of BizTalk 2004 .",1,3339
""" I had one bad stretch of holes that put me out of contention to win , "" Woods said .",""" I think it happened very quickly , "" said Investigator Phil Yochum of the Houston Police Department 's homicide division .",1,505
"Christina 's aunt , Shelley Riling , said the defense 's claims were preposterous .",The Iranians have until the end of the month to answer all the agency 's questions about their past nuclear activities .,0,806
"Intel was disappointed and assessing its "" options in the event Mr. Hamidi resumes his spamming activity against Intel , "" spokesman Chuck Mulloy said .","Myanmar 's pro-democracy leader Aung San Suu Kyi will be kept under house arrest following her release from a hospital where she underwent surgery , her personal physician said Friday .",0,3999
""" There is no conscious policy of the United States , I can assure you of this , to move the dollar at all , "" he said .","Ernst & Young has denied the SEC 's claims , and called its recommendations "" irresponsible "" .",1,1736
Gamarekian told The News she remembers only the woman 's first name - and refused to reveal it .,"The results appear in the January issue of Cancer , an American Cancer Society ( news - web sites ) journal , being published online Monday .",1,3795
"Terri Schiavo , 39 , underwent the procedure at the Tampa Bay area hospice where she has been living for several years , said her father , Bob Schindler .","A county firefighter , was struck by lightning and was in stable condition at Frankfort Regional Medical Center .",1,1808
""" We are committed to helping the Iraqi people get on the path to a free society , "" Rumsfeld said in a speech to the Council on Foreign Relations .",The judge had told the state Department of Mental Health to find supervised housing and treatment for DeVries somewhere in California .,0,1158
An episode is declared when the ozone reaches .20 parts per million parts of air for one hour .,"In a statement Monday , his lawyer John Keker said ``Frank Quattrone is innocent .",1,2263
"The player 's eyes were bloodshot and a blood-alcohol test produced a reading of 0.18 - well above Tennessee 's level of presumed intoxication of 0.10 , the report said .",Ridge said no real explosives or harmful devices will be used in the exercise .,1,2912
The state 's House delegation currently consists of 17 Democrats and 15 Republicans .,Cortisol levels in the saliva of day-care children were highest and rose most steeply in those whom day-care centre staffed judged to be the shyest .,1,3356
"However , EPA officials would not confirm the 20 percent figure .","The S3C2440 has a built-in NAND flash boot loader , for example , so that high-density NAND flash memory can be installed without an additional support chip .",0,561
"The Lord Chancellor was guardian of the Great Seal , used to stamp all official documents from the sovereign .",Its capacitance sensing technology electronically reads a fingerprint ; Sony says it can 't be fooled by paper copies and doesn 't require cleaning .,0,1011
Taiwan had been relatively free of the viral infection until a fiasco at a Taipei hospital in late April caused the number of infections to skyrocket .,""" He may not have been there , "" said a defence official speaking on condition of anonymity .",1,2992
"Gregory Parseghian , a former investment banker , was appointed chief executive .",""" He may not have been there , "" said a defence official speaking on condition of anonymity .",1,88
"While dioxin levels in the environment were up last year , they have dropped by 75 percent since the 1970s , said Caswell .",""" Our fundamental values haven 't changed , "" Mary Sue Coleman , president of the university , said in a statement in Ann Arbor .",1,1910
"Toll , Australia 's second-largest transport company , last week offered NZ75 a share for Tranz Rail .","HPs shipments increased 48 per cent year-on-year , compared to an increase of 31 per cent for Dell .",1,3305
"The worm attacks Windows computers via a hole in the operating system , an issue Microsoft on July 16 had warned about .","At the accident scene , the driver was "" covered in blood "" but helped to remove children , Wood said .",1,3646
"In May , Mr. Hatfill said he was struck by a vehicle being driven by an FBI employee who was tailing him in Georgetown .","The officers -- Kenneth Boss , Sean Carroll , Edward McMellon and Richard Murphy -- were acquitted in 2000 of state murder charges .",1,2162
Nearly 300 mutinous troops who seized a Manila shopping and apartment complex demanding the government resign gave up and retreated peacefully after some 19 hours .,The fight over online music sales was disclosed in documents made available Monday by the court .,1,1986
"Rumsfeld , who has been feuding for two years with Army leadership , passed over nine active-duty four-star generals .",The registry was launched with $ 20 million from the Federal Emergency Management Agency .,0,3368
"The Guru microcontroller serves four functions : hardware monitoring , overclocking management , BIOS ( Basic Input Output System ) update and a troubleshooting-assistance feature called Black Box .","Twenty-seven people were believed to have been spending Christmas Day with the caretaker of Saint Sophia Camp , a Greek Orthodox facility , when the mudslide roared through .",0,1831
"The delegates said raising and distributing funds has been complicated by the U.S. crackdown on jihadi charitable foundations , bank accounts of terror-related organizations and money transfers .",It 's been a busy couple of days for enterprise security gurus tasked with the job of keeping their companies safe and sound .,1,3775
"The technology-laced Nasdaq Composite Index < .IXIC > declined 25.78 points , or 1.56 percent , to 1,627.84 .",""" Allison just proves you don 't need to wait until August or September to have a disaster , "" Lichter said .",1,3582
"He is blocking them until the Air Force assigns four additional C-130 cargo planes to Gowen Field , an Idaho Air National Guard base in Boise .","Within two years , 259 , or 10 percent , of the youths reported they had started to smoke or had at least taken a few puffs .",1,444
"HP 's shipments increased 48 percent year-over-year , compared to an increase of 31 percent for Dell .",The high court will hear arguments today on whether companies can be sued under the ADA for refusing to rehire rehabilitated drug users .,1,343
"He was arrested Friday night at an Alpharetta seafood restaurant while dining with his wife , singer Whitney Houston .","Terri Schiavo , 39 , underwent the procedure at the Tampa Bay area hospice where she has been living for several years , said her father , Bob Schindler .",0,2391
"He is blocking them until the Air Force assigns four additional C-130 cargo planes to Gowen Field , an Idaho Air National Guard base in Boise .","He said federal regulators would work with the corporation to ensure a "" smooth transition . """,1,2162
Friday 's report raised new worries that a weak job market could shackle the budding economic recovery despite a slight improvement in the overall unemployment rate .,"Intel spokesman Chuck Mulloy said the company was disappointed and assessing its "" options in the event Mr. Hamidi resumes his spamming activity against Intel . """,0,2470
"Bob Richter , a spokesman for House Speaker Tom Craddick , had no comment about the ruling .",Ridge said no real explosives or harmful devices will be used in the exercise .,1,2298
"Rumsfeld , who has been feuding for two years with Army leadership , passed over nine active-duty four-star generals .","It 's happened five times in the last decade : A disaster puts this tourist town in the headlines during summer , its busiest season .",0,3054
"Toll , Australia 's second-largest transport company , last week offered NZ75 a share for Tranz Rail .","In an unusual move that critics contend could disrupt millions of Web sites , the U.S. Patent and Trademark Office is reconsidering a patent affecting Internet pages .",1,3762
"A recent poll showed Edwards with a narrow lead in South Carolina , and he plans a rally there later on Tuesday .",IBMof the US andInfineon Technologies of Germany willon Tuesdayannounce a technological development that could threaten multi-billion dollar memory chip markets .,1,1091
Tom Hamilton said his daughter was conscious and alert and in stable condition after the attack Friday morning .,"In hardest-hit Taipei , traffic has disappeared from once-bustling streets and department stores and restaurants are virtually empty .",1,3040
"While the Ibrahims had one separation operation , Goodrich and Dr. David Staffenberg plan about three for the Aguirres , with several weeks between each .",The troops - whose mandate is to protect U.N. installations and personnel - can only fire in self-defense and have been unable to stem the violence .,0,3213
"The vote came just two days after Kurds swept City Council elections , taking the largest single block of votes on the 30-seat council .",""" As long as we don 't march on Tehran , I think we are going to be in pretty good shape , "" he said .",1,2528
"In the year-ago quarter , the steelmaker recorded a profit of $ 16.2 million , or 15 cents per share , on sales of $ 1.14 billion .",Tens of thousands of demonstrators gathered yesterday evening to stand before this city 's legislature building and call for free elections and the resignation of Hong Kong 's leader .,0,122
"Next Monday at about 2 p.m. ( CST ) , hospital officials in and near Chicago will notice a sudden increase in people complaining of flu-like symptoms .",""" This deal makes sense for both companies , "" Halla said in a prepared statement .",1,3360
