duration,waiting,kind
4.383420120011918,87.0,long
4.216909326649377,89.0,long
4.82855796135783,83.0,long
1.968525025068814,55.0,short
1.972875492488867,50.0,short
4.382433252172497,81.0,long
4.262147025764049,80.0,long
2.832339221269988,66.0,short
4.28135690216877,85.0,long
5.010282645338998,73.0,long
1.88483575167236,45.0,short
1.93562224504952,62.0,short
5.1,80.0,long
4.314082673102863,77.0,long
4.298680696341109,81.0,long
4.037492160499413,75.0,long
2.502771570985262,43.0,short
4.099420177905364,76.0,long
3.552044684335473,88.0,long
3.791637478319553,80.0,long
1.9220872358843,54.0,short
4.381884670614311,74.0,long
2.259078850749065,62.0,short
3.82710302130112,78.0,long
4.265453830131616,85.0,long
4.626952266939202,88.0,long
4.571680220968689,65.0,long
3.740986875573897,70.0,long
4.432221819566661,79.0,long
4.410134216344234,82.0,long
2.290676880028071,52.0,short
1.63265185980177,49.0,short
2.418443858673879,48.0,short
2.582816599118297,44.0,short
1.6,53.0,short
4.05363169828221,84.0,long
4.955734407309015,72.0,long
4.548094498173344,79.0,long
4.027848069653811,73.0,long
4.229021526973261,85.0,long
4.57383501451273,80.0,long
3.772947123042973,82.0,long
4.784609420727008,82.0,long
4.334725598744205,82.0,long
2.11247126689683,64.0,short
4.423465461497852,91.0,long
4.070669705850785,78.0,long
5.1,72.0,long
2.560421834337779,51.0,short
4.801128473901109,82.0,long
3.868678657578427,78.0,long
1.971524660145765,53.0,short
4.659552364421996,79.0,long
2.425453691949639,51.0,short
4.331869883191481,78.0,long
4.816375270741808,82.0,long
1.829455582072218,64.0,short
1.919605126679471,66.0,short
1.745902420514152,57.0,short
2.3977663775274,44.0,short
4.188234563636226,75.0,long
2.109623469029645,45.0,short
4.657606329457512,78.0,long
4.147095831163905,84.0,long
2.130636849476011,48.0,short
1.765787671964636,61.0,short
1.935964524016946,47.0,short
5.1,77.0,long
3.984872179767156,93.0,long
1.951267983949841,66.0,short
2.029262438772663,60.0,short
1.749627466627172,43.0,short
2.410578748247605,50.0,short
2.218009450280767,66.0,short
1.919794086210316,51.0,short
4.529894281547893,79.0,long
4.224942447712331,81.0,long
4.139828565670283,74.0,long
1.927340316040823,61.0,short
4.479177988288146,76.0,long
4.293891629502748,79.0,long
2.01089516794118,45.0,short
4.037444826239931,84.0,long
4.645058190820478,77.0,long
4.155944783707185,78.0,long
4.511804487222486,77.0,long
4.668257206125277,77.0,long
1.770380738423118,62.0,short
4.700834427798825,83.0,long
3.704786444437567,87.0,long
5.058147913400045,85.0,long
4.369575973702444,78.0,long
4.858875253977391,82.0,long
4.273643874040295,73.0,long
2.405444965580072,61.0,short
4.125991597737972,72.0,long
4.076607794122486,76.0,long
3.843865570124348,79.0,long
3.868243645415898,80.0,long
4.61997832344888,74.0,long
4.160640107184577,76.0,long
3.76153548684986,74.0,long
2.216086268106964,64.0,short
4.289128806026072,84.0,long
4.2787393343933,79.0,long
1.6,64.0,short
2.278469107713097,66.0,short
4.131656972993875,74.0,long
3.689379582784228,81.0,long
1.99462199342647,57.0,short
1.913939866440782,53.0,short
2.238396209887118,55.0,short
4.497039780018498,85.0,long
3.824226124772444,77.0,long
1.863560089922849,43.0,short
1.781749329401053,66.0,short
1.680668963193893,54.0,short
4.614502910882209,78.0,long
1.738168917528919,56.0,short
1.988527035670409,65.0,short
3.696922977901812,87.0,long
4.347787704452794,72.0,long
4.371642302986722,72.0,long
5.1,81.0,long
1.905092285166316,46.0,short
3.942780349264692,72.0,long
2.097168245335754,65.0,short
4.367464026585371,71.0,long
1.616721636411065,53.0,short
1.915167836449753,59.0,short
4.402515876603071,89.0,long
4.373581435192772,81.0,long
4.192918068992516,81.0,long
3.958844921294044,77.0,long
2.082297916169735,45.0,short
2.5474271898295,61.0,short
3.99626889405003,80.0,long
2.356043192169335,48.0,short
4.317877902229998,81.0,long
4.345097596874838,79.0,long
4.144106391500754,83.0,long
1.801429044506682,50.0,short
2.027048074852376,49.0,short
2.65464814988769,47.0,short
1.97063242075909,58.0,short
4.013239084167659,80.0,long
2.26513746573497,60.0,short
4.661312001423258,91.0,long
2.251407190503931,64.0,short
4.593486007165941,87.0,long
2.244926731987332,50.0,short
5.037728984215624,92.0,long
4.45074478839311,69.0,long
2.091023827848455,58.0,short
2.09583157090912,53.0,short
2.283190230646664,52.0,short
3.200947240353024,81.0,long
5.011392050720377,73.0,long
3.685131028278158,87.0,long
4.024633482410452,79.0,long
4.397174376726122,95.0,long
4.074586977611103,85.0,long
2.627322534069181,63.0,short
2.185923805192515,48.0,short
1.891076921932812,46.0,short
1.753868172047953,63.0,short
4.425228717475617,81.0,long
