AAPL_x,AAPL_y
2014-04-07,96.07552143
2014-04-08,93.87819615
2014-04-09,94.7790347
2014-04-10,96.43586643
2014-04-11,94.68331463
2014-04-12,93.91625043
2014-04-13,98.87905463
2014-04-14,97.80260133
2014-04-15,96.08673407
2014-04-16,96.8091371
2014-04-17,97.99089002
2014-04-18,97.38790667
2014-04-19,95.93254414
2014-04-20,94.8470098
2014-04-21,99.25358394
2014-04-22,93.39148461
2014-04-23,95.83024897
2014-04-24,98.55113419
2014-04-25,95.53144401
2014-04-26,97.21307993
2014-04-27,100.62124513
2014-04-28,97.74372924
2014-04-29,97.89185812
2014-04-30,99.70435955
2014-05-01,100.45114695
2014-05-02,97.75353171
2014-05-03,97.21660924
2014-05-04,97.42345754
2014-05-05,99.13793134
2014-05-06,103.21334079
2014-05-07,102.22607301
2014-05-08,101.19087891
2014-05-09,99.83468707
2014-05-10,103.84354507
2014-05-11,101.83317872
2014-05-12,101.31548064
2014-05-13,101.83462815
2014-05-14,101.58942949
2014-05-15,103.00916319
2014-05-16,101.86216791
2014-05-17,101.29056578
2014-05-18,102.9948566
2014-05-19,103.2296724
2014-05-20,103.98994203
2014-05-21,103.71450735
2014-05-22,103.73449775
2014-05-23,101.72751516
2014-05-24,105.0839639
2014-05-25,101.11068816
2014-05-26,106.07795789
2014-05-27,103.20194707
2014-05-28,106.38545968
2014-05-29,104.81499413
2014-05-30,102.636963
2014-05-31,103.78726527
2014-06-01,105.96456765
2014-06-02,105.97215884
2014-06-03,106.4186594
2014-06-04,107.25894652
2014-06-05,103.26422813
2014-06-06,106.23487572
2014-06-07,107.69729554
2014-06-08,109.62471025
2014-06-09,107.79262063
2014-06-10,104.76748607
2014-06-11,108.65954577
2014-06-12,108.05292089
2014-06-13,104.94012951
2014-06-14,107.58152462
2014-06-15,105.33568702
2014-06-16,107.95782297
2014-06-17,106.22135291
2014-06-18,108.42724655
2014-06-19,108.22755778
2014-06-20,107.35835813
2014-06-21,107.59743157
2014-06-22,110.90843323
2014-06-23,109.90202943
2014-06-24,112.17600368
2014-06-25,107.45169269
2014-06-26,110.39386717
2014-06-27,109.03221451
2014-06-28,107.49127216
2014-06-29,110.03804667
2014-06-30,110.71383151
2014-07-01,110.88446643
2014-07-02,108.96383486
2014-07-03,111.61032618
2014-07-04,113.41015357
2014-07-05,112.56047554
2014-07-06,110.73735039
2014-07-07,112.04110138
2014-07-08,112.54499759
2014-07-09,111.05541227
2014-07-10,112.83876541
2014-07-11,111.93383963
2014-07-12,113.79626653
2014-07-13,110.13617362
2014-07-14,112.45735512
2014-07-15,117.84020741
2014-07-16,111.10226056
2014-07-17,114.20924442
2014-07-18,112.74409911
2014-07-19,112.90382682
2014-07-20,113.82719668
2014-07-21,114.32838637
2014-07-22,113.44840865
2014-07-23,111.57684336
2014-07-24,113.86207104
2014-07-25,114.34430932
2014-07-26,112.67255807
2014-07-27,114.30167644
2014-07-28,114.88652386
2014-07-29,117.53752685
2014-07-30,116.68632351
2014-07-31,115.39935106
2014-08-01,114.43702992
2014-08-02,116.14674083
2014-08-03,115.90767587
2014-08-04,117.91162038
2014-08-05,117.60620171
2014-08-06,117.30217053
2014-08-07,119.50098444
2014-08-08,115.1344939
2014-08-09,116.43669523
2014-08-10,118.1047818
2014-08-11,117.18989727
2014-08-12,115.39034032
2014-08-13,117.07609731
2014-08-14,121.95376462
2014-08-15,119.1855283
2014-08-16,119.99248513
2014-08-17,118.57943399
2014-08-18,119.41619959
2014-08-19,120.62684496
2014-08-20,119.00408574
2014-08-21,120.80000402
2014-08-22,119.88445721
2014-08-23,119.090446
2014-08-24,120.75084883
2014-08-25,120.93522711
2014-08-26,119.81639354
2014-08-27,120.76455227
2014-08-28,123.42084248
2014-08-29,122.54380543
