AAPL_x,AAPL_y
2014-03-26,94.06027664
2014-03-27,92.9367682
2014-03-28,93.13702591
2014-03-29,95.86687092
2014-03-30,93.35827233
2014-03-31,92.96159185
2014-04-01,93.03474455
2014-04-02,92.34609405
2014-04-03,93.16820363
2014-04-04,95.45426432
2014-04-05,93.11271764
2014-04-06,95.60289181
2014-04-07,96.09308061
2014-04-08,95.00102235
2014-04-09,94.92998777
2014-04-10,96.36781308
2014-04-11,95.75173094
2014-04-12,93.80993189
2014-04-13,96.95478844
2014-04-14,96.04521286
2014-04-15,97.52697688
2014-04-16,95.7821475
2014-04-17,97.30253551
2014-04-18,95.73291393
2014-04-19,98.56768917
2014-04-20,96.86123695
2014-04-21,97.78546507
2014-04-22,98.13699937
2014-04-23,96.96977426
2014-04-24,97.74315831
2014-04-25,99.13833228
2014-04-26,97.8069135
2014-04-27,99.49651488
2014-04-28,96.95379152
2014-04-29,99.05086864
2014-04-30,100.49129586
2014-05-01,100.46906561
2014-05-02,100.14070893
2014-05-03,100.01849532
2014-05-04,100.55086575
2014-05-05,102.57473867
2014-05-06,101.43271904
2014-05-07,102.13444175
2014-05-08,98.2287546
2014-05-09,99.09050851
2014-05-10,101.23636021
2014-05-11,101.80966467
2014-05-12,101.00686626
2014-05-13,101.47551966
2014-05-14,99.76685399
2014-05-15,102.31480068
2014-05-16,102.53452752
2014-05-17,102.48744787
2014-05-18,102.7750142
2014-05-19,101.21098215
2014-05-20,102.12255315
2014-05-21,102.53604304
2014-05-22,103.58435063
2014-05-23,103.18770917
2014-05-24,103.99271139
2014-05-25,103.55478735
2014-05-26,104.51460785
2014-05-27,102.15583788
2014-05-28,104.07086189
2014-05-29,103.59094458
2014-05-30,104.11494807
2014-05-31,104.09904941
2014-06-01,107.64292592
2014-06-02,103.92878192
2014-06-03,105.83484267
2014-06-04,102.83999799
2014-06-05,106.08736252
2014-06-06,106.11734343
2014-06-07,106.70486414
2014-06-08,106.30215954
2014-06-09,107.13080981
2014-06-10,106.12554004
2014-06-11,106.68839953
2014-06-12,106.87892431
2014-06-13,109.05203878
2014-06-14,108.57732228
2014-06-15,109.82782573
2014-06-16,107.51868325
2014-06-17,108.68338514
2014-06-18,107.22057456
2014-06-19,108.31123324
2014-06-20,108.47653766
2014-06-21,107.01977778
2014-06-22,108.99243276
2014-06-23,110.80235278
2014-06-24,110.5552654
2014-06-25,111.23905854
2014-06-26,108.98175947
2014-06-27,110.07012196
2014-06-28,108.73646409
2014-06-29,111.01228664
2014-06-30,110.19604265
2014-07-01,108.88000661
2014-07-02,110.04985975
2014-07-03,107.9810081
2014-07-04,108.54805459
2014-07-05,111.25925428
2014-07-06,110.86997284
2014-07-07,111.8302929
2014-07-08,112.71411015
2014-07-09,111.48890677
2014-07-10,112.23727553
2014-07-11,113.80267454
2014-07-12,110.48248959
2014-07-13,112.03829859
2014-07-14,111.54456861
2014-07-15,112.80098483
2014-07-16,114.68662578
2014-07-17,111.92614976
2014-07-18,115.23976586
2014-07-19,111.80268027
2014-07-20,114.83611949
2014-07-21,115.22814752
2014-07-22,115.68595425
2014-07-23,114.9817874
2014-07-24,113.99838191
2014-07-25,115.7728348
2014-07-26,114.56422529
2014-07-27,115.2909996
2014-07-28,118.65891702
2014-07-29,114.68905543
2014-07-30,115.49742158
2014-07-31,116.65463222
2014-08-01,116.04961564
2014-08-02,116.34859375
2014-08-03,115.99471459
2014-08-04,116.10315663
2014-08-05,118.73275475
2014-08-06,117.47819311
2014-08-07,119.56456349
2014-08-08,117.93942837
2014-08-09,119.96544989
2014-08-10,116.64735645
2014-08-11,120.14023873
2014-08-12,117.59753128
2014-08-13,116.35583606
2014-08-14,118.65642327
2014-08-15,121.34648607
2014-08-16,120.9828326
2014-08-17,116.79903785
2014-08-18,117.71196866
2014-08-19,119.94352165
2014-08-20,121.41208348
2014-08-21,118.07882818
2014-08-22,119.91871326
2014-08-23,119.13160197
2014-08-24,123.29811903
2014-08-25,121.61027162
2014-08-26,119.21460042
2014-08-27,123.15582708
2014-08-28,121.26512124
2014-08-29,123.04008293
