id,question,choices,answerKey
87,Which of these is true when a piece of wood is completely burned in a fire?,87,D
88,How does acid rain most likely affect forests?,88,D
89,"Whenever scientists carefully measure any quantity many times, they expect that",89,C
90,A town built a road through a forest. Deer live in the forest on both sides of the road. Which would not help protect deer from the cars on the road?,90,A
91,A tropical rain forest contains many tall trees. Smaller plants with large leaves grow at the base of the tall trees. The large leaves are most likely an adaptation of the plant due to which condition?,91,D
92,"In a healthy forest, dead trees and limbs fall to the ground and decompose. Which of these statements best describes why decomposition is important to a forest ecosystem?",92,A
93,Which is the best evidence that cell division is occurring constantly in our bodies?,93,A
94,"According to the fossil record, the first horses were smaller than modern species. Throughout time, horses have gradually changed",94,C
95,At what temperature is water most likely to be in vapor form?,95,D
96,"A student leaves a bucket of water outside on a warm, sunny day. Which process most likely happens to the water in the bucket?",96,C
97,Coal is solid rock that began as organic material that was deposited in a swamp. The formation of coal suggests that,97,B
98,Which of the following will reduce a home electric bill?,98,A
99,Which is an advantage of using renewable resources?,99,B
100,Which is most likely needed when describing the change in position of an object?,100,C
101,"Mr. Jenkins constructed a circuit consisting of a variable source, wires, and a resistor. In order to triple the amount of current, how should he change the voltage of the source?",101,B
102,Sam builds a ramp and lets a toy car roll down. Which describes the energy of the car as it rolls down the ramp?,102,B
103,A wasp uses poison in a stinger to,103,B
104,"In a recycling program, which materials can be reused many times?",104,A
105,The water cycle describes the continuous movement of the water of Earth. Which part of the water cycle is directly responsible for returning water to the soil?,105,C
106,Four students compared the total mass of the products to the total mass of the reactants after performing three trials of the same chemical reaction. Each student concluded that the total mass of the products was slightly less than the total mass of the reactants. Each student proposed a different explanation as follows. Student 1: The reaction converted some of the reactant mass to energy. Student 2: The chemical reaction produced a gas that escaped. Student 3: Some of the mass measurements were made with insufficient precision. Student 4: Heat released during the reaction caused the volume of the products to increase.Which students offered the most reasonable explanations?,106,A
107,A car is traveling on a highway at a constant velocity. Which statement best describes the forces acting on the car?,107,B
108,Which of these is found in all organisms?,108,A
109,A group of students are studying bean plants. All of the following traits are affected by changes in the environment except,109,D
110,"Many plants tend to wilt on a hot, sunny day. The most likely cause of this wilting is",110,D
111,Which of these best defines communicable diseases?,111,B
112,"When placed at equal distances apart, the greatest gravitational attraction will be between two",112,A
113,A research scientist repeatedly observes a bird avoiding a specific butterfly species even  though it eats other types of butterflies. Which statement most likely explains the behavior of the bird?,113,D
114,A handheld sewing machine uses a battery to make a needle move. The needle goes up and down quickly. Which energy change is taking place?,114,D
115,"If a new moon occurred on June 2, when will the next new moon occur?",115,B
116,A class is studying the density of rock samples. What scientific equipment do they need to determine the density of the rock samples?,116,2
117,All of the following contain metric units of measurement except,117,A
118,Emily made a chart that included physical changes and chemical changes. Which change should be categorized as a chemical change?,118,A
119,Tommy cut his finger. His body needed energy to help heal the cut. Where did the energy come from to heal the cut?,119,B
120,"A student concludes that a chemical reaction performed in a classroom investigation was exothermic. To communicate the validity of this conclusion, which would make the best visual evidence in a presentation?",120,C
121,Michael has a pencil case made of pine wood. The surface of the pencil case scratches and dents easily. He wants to make a new pencil case that will not scratch or dent easily. Which of the following should Michael do to make a new pencil case that will not scratch or dent easily?,121,B
122,"Base your answers on the information below. One hot, summer day it rained very heavily. After the rain, a plastic pan on a picnic table had 2 cm of rainwater in it. Four hours later, all the rainwater in the pan was gone. If the day were cool instead of hot, the rainwater in the pan would have disappeared",122,D
123,Margaret is running a full lap around a circular track. She is facing north when she starts. What direction will she be facing after she has completed half of a lap?,123,A
124,The burning of fossil fuels has increased the carbon dioxide content of the atmosphere. What is a possible effect that the increased amount of carbon dioxide is likely to have on our planet?,124,C
125,Soils change both through natural processes and as a result of human activity. Which of the following soil changes is due only to natural causes?,125,A
126,"A pharmaceutical company develops a new antibiotic to treat pneumonia. After limited testing, the researchers conclude that the antibiotic seems to be effective. How can the researchers strengthen their conclusions?",126,C
127,"Sheep Challenge Evolution A species of sheep lives on the Scottish island of Hirta. Hirta has plenty of grass for the sheep to eat, and no natural predators of the sheep live on the island. Some sheep have dark wool, and some have light wool. The sheep with dark wool tend to be much larger and stronger than the sheep with light wool. However, researchers have found that in the last 20 years, the sheep with light wool have increased in number. Usually, strength and size help animals survive and breed. On Hirta, sheep with light wool outnumber sheep with dark wool because sheep with light wool",127,B
128,Both hurricanes and tornadoes always ___.,128,B
129,Which is a possible disadvantage of using flowing water to produce electricity?,129,B
130,"In early 2003, the Human Genome Project identified the sequence of base pairs in the genes in human DNA. With all of this information, many of the functions of the genes are still unknown. Currently, scientists are studying many of these genes in order to learn more about them. What is the significance of this new genetic discovery?",130,B
131,Which of the following has the least momentum?,131,B
132,Which of the following is a SOURCE of light?,132,C
133,Which factor can increase the amount of sulfur dioxide in the air?,133,C
134,A mountain with a melting glacier has a stream with a waterfall. The waterfall fills a lake at the base of the mountain. Where is the water coldest?,134,C
135,What can a flower become?,135,A
136,A research scientist repeatedly observes a bird avoiding a specific butterfly species even  though it eats other types of butterflies. Which statement most likely explains the behavior of the bird?,136,A
137,Sam builds a ramp and lets a toy car roll down. Which describes the energy of the car as it rolls down the ramp?,137,A
138,How many times does Earth rotate on its axis in one day?,138,C
139,Students are designing kites to discover what type of kite flies the highest. Which is the most important to consider when designing a kite to fly high?,139,D
140,Which of these is an element?,140,C
141,Scientists have measured the rate of growth of the Atlantic Ocean basin to be about 2 to 3 cm per year. This type of activity coincides with the formation of ridges on the ocean floor. What is the most likely cause of this activity?,141,C
142,Which of the following has the least momentum?,142,D
143,What is a benefit of the regulation of gene expression?,143,C
144,"Students study human body structure to learn how the body functions. Which life-size model would best represent the size, shape, and location of human internal organs?",144,B
145,Which group consists only of living things?,145,B
146,Some nonnative plants can adapt to their environments more quickly than some native plants or crops can. Which adaptation would least likely help a nonnative plant to survive in a new environment?,146,D
147,"One similarity between a small, solid sample of aluminum and a large, liquid sample of aluminum is that both samples have",147,D
148,Which of these has the greatest capacity for storing thermal energy from the Sun?,148,C
149,What is the result of cellular respiration?,149,B
150,What is the composition of Saturn's rings?,150,A
151,"When moist air comes in contact with a cold surface in the winter, one result can be frost. What has happened to the water vapor in the air to cause frost?",151,D
152,"If a child scrapes his foot on a piece of rusty metal, it is important to get medical treatment because the",152,A
153,Physical and chemical properties can be used to classify substances. Which of these shows a chemical property?,153,A
154,Puddles on a sidewalk are evaporating quickly. What most likely causes the puddles to evaporate?,154,C
155,Which of the following is a central role of carbon in the chemistry of living organisms?,155,D
156,Which of these is the main function of the vomiting reflex?,156,D
157,A cell that is low in water will most likely immediately lose the ability to,157,D
158,Which of these soil changes is due only to natural causes?,158,4
159,Fraternal twins may or may not share similar characteristics due to,159,D
160,What is a difference between mitosis and meiosis?,160,D
161,What do scientists mean when they refer to a population?,161,C
162,Which of these is not an example of a physical change of state?,162,B
163,The radioactive isotope content of a rock can be used to identify which property of the rock?,163,D
164,Casey has found several identical marine animals attached to an artificial reef in the Gulf of Mexico. Which characteristic would identify the animals as mollusks?,164,D
165,Which type of energy does a person use to pedal a bicycle?,165,A
166,Doctors have determined that each of these factors could cause heart disease in humans except,166,B
167,Some students used a hot plate to heat 1 L of water from 20°C to the boiling point of water. The students recorded the temperature of the water each minute until it began to boil. Which of the following provides the most appropriate way to represent the data?,167,B
168,What is a benefit of the regulation of gene expression?,168,D
169,Which of these is a nonliving thing?,169,C
170,A college student looks through a microscope at blood cells and states that red blood cells are more important than white blood cells. This statement is a,170,D
171,"Rat snakes, Elaphe obsoleta, are a species made of many distinct populations in different areas. Each of the populations has different markings and colorings. Where would rat snakes most likely be gray?",171,B
172,Four students are investigating the effect of the force of a baseball bat on a ball. They marked the four different points where each of the balls made contact on the bat after each strike by each of the four students. Which of the following describes an error in the experimental design?,172,D
173,"Below is an advertisement found in a local newspaper. As shiny as diamonds at a fraction of the price! Buy ""Simu-Gems"" at Cost-Rite Jewelers. This advertisement suggests that Cost-Rite Jewelers' supplier",173,C
174,The skin is the largest organ in the human body. Why is skin considered to be an organ?,174,D
175,As the molecules of water begin to slow down they go into a phase where they are no longer able to easily move past each other. The water is passing through a phase change and will,175,D
176,The Milky Way is a part of 30 or more galaxies called the Local Group. Which would be the most likely reason these galaxies are considered to be part of the Local Group?,176,C
177,"In the rock cycle, weathering and erosion begin the process of the formation of",177,D
178,Two students are studying what makes ice melt fastest. They want to conduct an investigation. During which of these steps in their investigation will they measure the ice?,178,C
179,A student blew air into a beach ball and sealed it. She then pushed on the middle of the beach ball. What happened to the air inside the beach ball?,179,D
180,"In a food pyramid, which best explains why the number of organisms decreases from one trophic level to the next?",180,B
181,A road cut shows a layer of shale on top of a layer of limestone. This indicates,181,C
182,Which of these will most likely increase a plant population in a habitat?,182,4
183,People may remove fallen trees from forests to reduce fire risk. Removing the trees is now thought to have an impact on the health of the forest. Which impact would removing fallen trees from forests most likely have on forest health?,183,A
184,Which of the following best describes a mineral?,184,A
185,Which of the following is a renewable resource?,185,D
186,"When performing an experiment for a science fair, what should be done if the data do not support the hypothesis?",186,D
187,Many communities in the United States use coal to produce electricity. One problem with using coal is that,187,D
188,Charisma has a goldfish she keeps in a tank. She planted several underwater plants in the bottom of the tank. How are the goldfish and the plants in the tank similar?,188,D
189,A toothpaste commercial states that a brand of toothpaste has a higher concentration of fluoride than any other toothpaste available. The commercial is most likely inferring that the advertised toothpaste,189,B
190,"The concept of continental drift, continents drifting over the ocean floors, was proposed by Alfred Wegner in 1915. This concept was replaced by the theory of plate tectonics in the 1960s. Changes from the continental drift concept to the plate tectonics theory required which of the following?",190,A
191,Michael has a pencil case made of pine wood. The surface of the pencil case scratches and dents easily. He wants to make a new pencil case that will not scratch or dent easily. Which of the following should Michael do to make a new pencil case that will not scratch or dent easily?,191,A
192,Which of these activities is most likely to have a positive impact on the environment of Earth?,192,A
193,Heat transfer is part of everyday life. Which of these examples involving heat transfer occurs mainly by conduction?,193,B
194,What structure can be found in both a virus and a cell?,194,B
195,What structure can be found in both a virus and a cell?,195,A
196,Most volcanoes develop due to interactions between two tectonic plates. Which of the tectonic plate interactions is least likely to produce volcanic activity?,196,B
197,"Laundry detergents were once manufactured to contain high concentrations of phosphorus compounds. When waste water containing these compounds ran off into lakes, the phosphorous became a nutrient to algae. As algae populations increased in the lakes, succession accelerated. Over a long time, which would a lake become as a result of the phosphorous in the detergent?",197,C
198,A student wants to use a stream table to test the influence of water acidity on the erosion rate of a stream. Which variable should be constant in this experiment?,198,C
199,Four students compared the total mass of the products to the total mass of the reactants after performing three trials of the same chemical reaction. Each student concluded that the total mass of the products was slightly less than the total mass of the reactants. Each student proposed a different explanation as follows. Student 1: The reaction converted some of the reactant mass to energy. Student 2: The chemical reaction produced a gas that escaped. Student 3: Some of the mass measurements were made with insufficient precision. Student 4: Heat released during the reaction caused the volume of the products to increase.Which students offered the most reasonable explanations?,199,C
200,Which of the following is an example of a physical change?,200,C
201,One of the principal causes of acid rain is,201,A
202,Which of the water samples described below has the greatest average kinetic energy per molecule?,202,A
203,What is one way to change water from a liquid to a solid?,203,D
204,Which of the water samples described below has the greatest average kinetic energy per molecule?,204,D
205,Tall plants are dominant to short plants. What is the outcome if two short plants are crossed?,205,A
206,Astronomers and biologists study different areas of science. Many astronomers observe far distant objects in the sky. Many biologists study extremely small objects. What do these astronomers and biologists have most in common?,206,C
207,A combination of processes occurs when stars are forming. Which is one process most likely associated with the formation of new stars?,207,D
208,Forests have been cut and burned so that the land can be used to raise crops. Which consequence does this activity have on the atmosphere of Earth?,208,D
209,A student uses clay to build models of an ocean plate and a continental plate. What characteristic cannot be accurately represented by the models?,209,D
210,Which substance should a student apply to the skin if he or she gets splashed with an acid?,210,D
211,"For a class project, students converted the daily temperatures for the past month from Fahrenheit to Celsius. What is the clearest way for the students to present the information?",211,4
212,The weather forecast says a heavy snowstorm is coming later today. Which weather observation is likely just before the snow?,212,C
213,An oceanic plate subducts under a continental plate. Which of these landforms most likely results from the interaction of these plates?,213,B
214,"Recycling of a resource, such as paper, is important because",214,D
215,Students are designing kites to discover what type of kite flies the highest. Which is the most important to consider when designing a kite to fly high?,215,D
216,All organisms classified in kingdom Animalia must also be classified as which of the following?,216,D
217,Which statement best explains why a car that is rolling on a level surface will eventually come to a stop?,217,C
218,Why are alternative fuels being used in some automobiles?,218,B
219,Which causes the GREATEST change in a grassy field over time?,219,B
220,A statue and a table are both made of the same type of marble. Which of the following properties will most likely be the same for both of these objects?,220,B
221,"In plants, which describes sexual reproduction but not asexual reproduction?",221,D
222,"In a recycling program, which materials can be reused many times?",222,D
223,The building of a dam will most likely,223,C
224,A chicken is able to gain energy that came from the Sun by,224,B
225,Which is the best evidence that cell division is occurring constantly in our bodies?,225,D
226,Which is the best evidence that rocks found deep underground were once exposed at the surface?,226,A
227,"Two pieces of the same metal are placed on a table. The pieces of metal have the same density, mass, and texture. Which characteristic must be the ONLY difference between the two samples?",227,D
228,A person is 6 feet tall. Which of the following metric measurements is most near to 6 feet?,228,C
229,Which of these is a property of water that allows it to transport materials through the Earth system?,229,D
230,"A person catches and measures a large fish called a halibut. She thinks that this halibut is above average in size. To help support her thinking, it would be most helpful to measure",230,C
231,Which part of an atom occupies the majority of the volume?,231,D
232,"In studying layers of rock sediment, a geologist found an area where older rock was layered on top of younger rock. Which best explains how this occurred?",232,A
233,Which trait do children most likely inherit from their parents?,233,C
234,Which of these human activities does not contribute to the extinction of species?,234,A
235,Which has the greatest effect on the color of a young eagle's eyes?,235,C
236,"Secondary succession is a process that reestablishes a previously colonized, but disturbed or damaged habitat. Which will most likely result in colonization by large herbivores and carnivores?",236,D
237,"Laundry detergents were once manufactured to contain high concentrations of phosphorus compounds. When waste water containing these compounds ran off into lakes, the phosphorous became a nutrient to algae. As algae populations increased in the lakes, succession accelerated. Over a long time, which would a lake become as a result of the phosphorous in the detergent?",237,D
238,In what way can bacteria be good for the human body?,238,C
239,Which type of activity would most likely be included on a weather map?,239,A
240,"Before letting students use hammers to investigate how various minerals break, which question would the teacher most likely ask?",240,B
241,"Based on their locations in the periodic table, which element has chemical properties most similar to those of calcium, Ca?",241,B
242,The skin is the largest organ in the human body. Why is skin considered to be an organ?,242,B
243,Metal atoms will most likely form ions by the,243,C
244,Which type of energy is found in fossil fuels?,244,D
245,"Nectar is a sweet liquid that some flowering plants produce. A hummingbird drinks nectar from a flower. When a hummingbird drinks nectar, pollen from the flower sticks to the hummingbird's beak. The picture shows a hummingbird drinking nectar from a flower. Which statement explains the role of a hummingbird in the life cycle of a flowering plant?",245,C
246,Vegetables can be scientifically classified by all of these except,246,D
247,"New technology in some countries focuses on medical procedures and space exploration. In other countries, new technology focuses on preventing disease and feeding an increasing population. Which statement best explains why countries focus on different types of new technology?",247,D
248,Repeating experiments improves the likelihood of accurate results because the overall results are,248,A
249,Which is the best evidence that cell division is occurring constantly in our bodies?,249,B
250,What should be done when the results of an experiment do not support the hypothesis?,250,B
251,"Bluebirds prefer to live near open, grassy places. Where would you most likely find a bluebird?",251,B
252,"Two identical plants are planted 3 meters apart. One plant is flowering, but the other is not. A student concludes that the plants are receiving an unequal supply of water. Another possible explanation the other plant is not flowering is that the plants are",252,C
253,"A snack consists of peanuts, sunflower seeds, raisins, almonds, and chocolate pieces. Which statement describes why this is a mixture?",253,D
254,A certain species of endangered parrots lives on an island that can be seriously affected by large floods. Which of these is considered a negative impact to the parrot population from flooding?,254,3
255,"During a lecture, a professor was talking about the potential that hydrogen has for exploding under certain conditions. Which was most likely the topic of the professor's lecture?",255,C
256,An old T-shirt can be ripped into smaller pieces and used as rags. An empty milk jug can be used to water houseplants. Both of these are examples of how,256,D
257,"When a plant wilts, the stomata close. How does this help the plant?",257,B
258,"As a glacier melts and retreats, a layer of bedrock is exposed. Which term best describes the process that establishes a community on the bedrock?",258,C
259,The alkaline earth metal elements are in the same family in the periodic table because they all have,259,D
260,"A scientist on a field trip discovered a new organism. She examined its cells under a microscope and observed several different structures, including a nucleus, a cell wall, and some chloroplasts. This organism would correctly be classified in which of the following kingdoms?",260,D
261,Two elements in the same group on the Periodic Table of the Elements are most similar in their,261,A
262,How do scientists know that some mountains were once at the bottom of an ocean?,262,D
263,"Tobias rode his bike on a road for a 2 hr period. On average, he passed a 1 km marker every 3 min during this period. Which of the following was his average speed for this 2 hr period?",263,C
264,Which action most often causes sinkholes to form on the surface of Earth?,264,D
265,"An atom includes 8 electrons, 8 protons, and 8 neutrons. What is the mass of the atom?",265,A
266,"Mercury and gold are both metals. Unlike gold, mercury cannot be used to make jewelry because it is a liquid at room temperature. The difference in the state of matter is an example of which type of property?",266,B
267,The water cycle describes the movement of the water of Earth. About 96% of the water of Earth is the salt water found in the oceans while the remaining 4% is fresh water. Where would the majority of the freshwater on Earth be found?,267,D
268,Paleontologists construct a model of a dinosaur from its fossil bones and teeth. The fossil bones and teeth can help the paleontologists to infer all of the following about the dinosaur except,268,B
269,What precaution must be taken by students when making observations of the Sun?,269,B
270,Which of these activities is most likely to have a positive impact on the environment of Earth?,270,D
271,Which of these indicates a physical change that occurs during the process of digestion?,271,D
272,What is the first step of the process in the formation of sedimentary rocks?,272,D
273,"Fossils of the fern Glossopteris have been found in the continents of South America, Africa, Asia, and Antarctica. The seeds of this fern were too small to be dispersed by wind. Which is best indicated by the presence of Glossopteris fossils on these continents?",273,B
274,Robots can perform tasks that are dangerous for humans. What is the MAJOR limitation to the use of robots?,274,A
275,Which type of energy does a person use to pedal a bicycle?,275,B
276,The ice cubes in a freezer are melting. Which change most likely is causing the ice cubes to melt?,276,C
277,"A student concludes that a chemical reaction performed in a classroom investigation was exothermic. To communicate the validity of this conclusion, which would make the best visual evidence in a presentation?",277,D
278,"Compared to similar-sized gasoline-powered vehicles, electric-gasoline-hybrid vehicles are primarily designed to",278,B
279,Which of the following Earth layers has the greatest density?,279,B
280,What kind of energy change occurs when a battery is operating a remote control toy?,280,B
281,A student wants to create a model showing the most important reason why old gasoline should never be poured into the soil. Which of the following must be included in the model?,281,A
282,"A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?",282,A
283,"Mr. Jenkins constructed a circuit consisting of a variable source, wires, and a resistor. In order to triple the amount of current, how should he change the voltage of the source?",283,B
284,Which is true about the Sun and Earth?,284,B
285,How is a moth's life cycle most different from an insect that goes through incomplete metamorphosis?,285,D
286,"In certain species of plants, purple flowers (P) are dominant to white flowers (p). If two heterozygous plants are crossed, what will be the phenotype of the offspring?",286,D
287,A sample in a cylindrical container has a cylindrical shape and a fixed volume. The state of matter of the sample,287,D
288,Emily is riding her bicycle. Which best explains why only some of the energy used to pedal her bicycle is transferred into forward motion of the bicycle?,288,B
289,Which equation is correctly balanced for hydrogen and oxygen reacting to form water?,289,C
290,Decomposers are important to the flow of energy in an ecosystem because they,290,D
291,A student prepares a report on gradual environmental changes. Which is the best topic for this report?,291,B
292,"In the water cycle, water moving from oceans to clouds involves which change in the water?",292,D
293,What is the relationship between a community and a population?,293,B
294,Students measure the effect of water on the growth of plants for a lab experiment. The students give different amounts of water to three different groups of plants. All plants receive the same amount of light and are planted in the same amount of soil. The students then measure the height of the plants over a period of four weeks. Which variables should be labeled on the axes to graph the data collected in this experiment?,294,D
295,Plant and animal life cycles are alike because they both,295,B
296,The cellular membrane surrounds every human cell. The membrane protects the cell and transmits information about the cell's surroundings to organelles inside the cell. What organ system provides a similar function in the human body?,296,B
297,Rolando wants to see at what temperature various liquids boil. He boils tap water and records the temperature. He then boils tap water with milk added and tap water with sugar added. What is the purpose of boiling plain tap water first?,297,B
298,Both hurricanes and tornadoes always ___.,298,D
299,"While collecting wildflowers, a student begins to sneeze and has itchy, watery eyes. What bodily system causes this reaction?",299,B
300,Which of these would be the best representation of the particles in a solid material?,300,A
301,Muscle cells have the ability to store and release large amounts of energy. Which body function is best served by this release of energy?,301,B
302,"A person catches and measures a large fish called a halibut. She thinks that this halibut is above average in size. To help support her thinking, it would be most helpful to measure",302,D
303,"When a baby shakes a rattle, it makes a noise. Which form of energy was changed to sound energy?",303,D
304,"A beaker containing 50 milliliters of ice is placed on a windowsill. After several hours, the ice melts. What property of the ice did not change when it melted?",304,A
305,"Agnes learned that the brain, spinal cord, and nerves work together. What do they combine to form?",305,A
