pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-16 14:40:10,2019-03-16 14:54:03,1,3.8,12.47,1.31,1.31,63.6,yellow,credit card,JFK Airport,Bloomingdale,Queens,Manhattan
2019-03-31 02:20:15,2019-03-31 02:33:12,1,1.04,6.0,1.66,0.01,8.62,yellow,cash,Upper West Side South,Financial District North,Manhattan,Manhattan
2019-03-27 10:24:23,2019-03-27 10:34:46,2,0.19,20.57,0.03,0.74,21.8,yellow,credit card,East Concourse/Concourse Village,Bedford Park,Bronx,Bronx
2019-03-22 19:07:50,2019-03-22 19:21:09,1,0.3,8.8,1.05,0.09,43.1,yellow,cash,East Harlem North,East Tremont,Manhattan,Bronx
2019-03-13 02:20:59,2019-03-13 02:35:03,3,2.42,6.6,0.27,0.18,8.26,yellow,credit card,Midwood,Ozone Park,Brooklyn,Queens
2019-03-12 23:47:20,2019-03-13 00:01:38,1,1.5,8.23,0.32,0.0,10.5,yellow,cash,Flatlands,Yorkville West,Brooklyn,Manhattan
2019-03-29 12:41:36,2019-03-29 12:56:43,1,2.22,14.32,1.28,0.08,21.0,yellow,credit card,Greenwich Village North,Lenox Hill West,Manhattan,Manhattan
2019-03-17 17:52:09,2019-03-17 18:03:40,2,5.65,2.9,1.57,0.17,19.5,yellow,cash,Midtown Center,Lower East Side,Manhattan,Manhattan
2019-03-03 21:31:54,2019-03-03 21:47:50,1,3.88,17.7,0.08,0.07,21.7,yellow,credit card,Garment District,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-27 20:14:06,2019-03-27 20:27:01,2,1.74,18.85,2.71,0.17,22.2,yellow,cash,TriBeCa/Civic Center,Central Harlem North,Manhattan,Manhattan
2019-03-04 17:44:40,2019-03-04 17:59:31,1,2.4,5.6,0.75,0.36,9.99,yellow,credit card,Murray Hill,Bloomingdale,Manhattan,Manhattan
2019-03-22 22:03:38,2019-03-22 22:17:43,1,12.98,9.3,2.02,2.54,16.38,yellow,cash,Rego Park,Middle Village,Queens,Queens
2019-03-04 01:45:44,2019-03-04 01:59:57,1,1.21,8.6,0.92,0.09,28.71,yellow,credit card,Lincoln Square East,Gowanus,Manhattan,Brooklyn
2019-03-15 19:56:14,2019-03-15 20:09:50,1,1.09,5.9,1.91,0.1,16.11,yellow,cash,Sutton Place/Turtle Bay North,Eastchester,Manhattan,Bronx
2019-03-14 02:26:09,2019-03-14 02:42:20,3,0.62,4.0,0.24,0.03,15.37,yellow,credit card,Manhattan Valley,Borough Park,Manhattan,Brooklyn
2019-03-08 23:43:47,2019-03-08 23:58:36,1,0.75,7.8,4.24,0.09,9.71,yellow,cash,Garment District,Steinway,Manhattan,Queens
2019-03-06 21:16:42,2019-03-06 21:30:53,1,2.52,11.37,1.28,0.18,22.7,yellow,credit card,Lenox Hill East,Astoria,Manhattan,Queens
2019-03-18 05:51:08,2019-03-18 06:05:40,3,3.69,8.55,7.07,1.14,48.8,yellow,cash,LaGuardia Airport,Van Nest/Morris Park,Queens,Bronx
2019-03-10 02:48:40,2019-03-10 03:02:40,1,0.87,15.5,0.96,0.14,41.56,yellow,credit card,Midtown Center,Kew Gardens Hills,Manhattan,Queens
2019-03-16 16:13:21,2019-03-16 16:28:09,1,0.32,12.12,1.15,0.03,13.5,yellow,cash,Yorkville East,Spuyten Duyvil/Kingsbridge,Manhattan,Bronx
2019-03-31 00:46:00,2019-03-31 01:02:18,1,10.09,16.1,1.09,0.03,17.69,yellow,credit card,Fort Greene,Brooklyn Navy Yard,Brooklyn,Brooklyn
2019-03-05 10:58:56,2019-03-05 11:12:52,1,4.03,12.95,0.13,0.86,18.6,yellow,cash,East Concourse/Concourse Village,Elmhurst/Maspeth,Bronx,Queens
2019-03-15 02:26:42,2019-03-15 02:42:56,1,0.76,5.2,2.38,0.09,11.62,yellow,credit card,UN/Turtle Bay South,Canarsie,Manhattan,Brooklyn
2019-03-29 14:19:59,2019-03-29 14:33:55,1,2.58,13.4,0.63,0.24,23.58,yellow,cash,Midtown Center,Midtown South,Manhattan,Manhattan
2019-03-11 00:40:12,2019-03-11 00:55:07,2,4.19,4.9,0.59,0.09,16.97,yellow,credit card,Upper West Side South,Fort Greene,Manhattan,Brooklyn
2019-03-09 11:47:38,2019-03-09 11:58:34,1,4.24,8.0,1.7,0.13,18.31,yellow,cash,Lincoln Square East,Red Hook,Manhattan,Brooklyn
2019-02-28 06:18:06,2019-02-28 06:30:15,1,3.07,6.63,3.07,0.22,14.8,yellow,credit card,Garment District,JFK Airport,Manhattan,Queens
2019-03-31 11:25:21,2019-03-31 11:37:47,1,2.77,15.45,8.64,0.4,18.6,yellow,cash,Lower East Side,Norwood,Manhattan,Bronx
2019-03-19 11:20:47,2019-03-19 11:32:49,1,3.32,7.3,1.46,0.07,15.43,yellow,credit card,Midtown North,Hamilton Heights,Manhattan,Manhattan
2019-03-11 11:30:34,2019-03-11 11:44:18,0,0.82,6.0,3.53,0.08,9.57,yellow,cash,Upper West Side North,Highbridge,Manhattan,Bronx
2019-03-14 10:53:24,2019-03-14 11:08:22,1,0.86,5.6,3.61,0.25,15.7,yellow,credit card,Financial District South,East Flushing,Manhattan,Queens
2019-03-23 20:23:55,2019-03-23 20:39:28,2,7.32,5.8,1.08,0.05,26.5,yellow,cash,Financial District South,Auburndale,Manhattan,Queens
2019-03-31 15:30:08,2019-03-31 15:44:05,2,5.8,8.4,2.99,0.6,26.04,yellow,credit card,LaGuardia Airport,Middle Village,Queens,Queens
2019-03-12 06:41:28,2019-03-12 06:57:06,1,0.29,6.4,0.52,0.15,18.41,yellow,cash,East Harlem South,Clinton Hill,Manhattan,Brooklyn
2019-03-05 22:57:26,2019-03-05 23:11:36,1,0.94,16.4,0.25,0.04,18.14,yellow,credit card,Upper East Side South,Co-Op City,Manhattan,Bronx
2019-03-18 04:07:36,2019-03-18 04:22:01,1,2.0,5.79,1.66,0.0,11.3,yellow,cash,Gramercy,Central Harlem,Manhattan,Manhattan
2019-03-10 03:41:48,2019-03-10 03:54:50,1,5.1,6.0,2.18,0.09,17.93,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2019-03-01 02:28:05,2019-03-01 02:42:40,2,4.74,15.29,3.07,0.01,34.1,yellow,cash,Upper West Side South,Bensonhurst East,Manhattan,Brooklyn
2019-03-31 12:50:10,2019-03-31 13:03:25,2,1.34,7.5,1.39,0.25,47.98,yellow,credit card,Gravesend,North Corona,Brooklyn,Queens
2019-03-11 10:29:09,2019-03-11 10:44:17,1,0.37,6.8,2.46,0.43,18.11,yellow,cash,Murray Hill,Two Bridges/Seward Park,Manhattan,Manhattan
2019-03-22 04:19:11,2019-03-22 04:33:20,1,2.08,7.8,0.77,0.07,17.99,yellow,credit card,East Flatbush/Farragut,East Elmhurst,Brooklyn,Queens
2019-03-18 19:21:09,2019-03-18 19:35:03,1,0.49,4.2,0.75,0.22,24.31,yellow,cash,Midtown North,East Flatbush/Farragut,Manhattan,Brooklyn
2019-03-15 01:04:52,2019-03-15 01:19:00,3,0.53,11.5,1.59,0.0,14.9,yellow,credit card,Lower East Side,South Jamaica,Manhattan,Queens
2019-03-29 21:27:55,2019-03-29 21:39:34,1,3.52,3.6,0.09,0.19,9.62,yellow,cash,East Village,Park Slope,Manhattan,Brooklyn
2019-03-07 14:28:53,2019-03-07 14:45:10,1,16.21,41.0,7.19,2.38,47.47,yellow,credit card,LaGuardia Airport,East Village,Queens,Manhattan
2019-03-04 23:59:40,2019-03-05 00:11:21,1,11.61,26.2,6.29,1.78,26.83,yellow,cash,Astoria,Soundview/Castle Hill,Queens,Bronx
2019-03-07 17:04:42,2019-03-07 17:19:01,1,5.46,16.89,0.33,0.12,17.7,yellow,credit card,Downtown Brooklyn/MetroTech,East Village,Brooklyn,Manhattan
2019-03-09 01:36:33,2019-03-09 01:52:04,1,0.71,11.27,0.49,0.27,12.0,yellow,cash,East Harlem South,Lenox Hill East,Manhattan,Manhattan
2019-03-14 22:59:17,2019-03-14 23:14:22,1,0.75,7.32,3.1,0.06,39.15,yellow,credit card,Upper West Side North,Upper West Side South,Manhattan,Manhattan
2019-03-30 02:03:38,2019-03-30 02:19:33,1,5.67,19.7,0.82,0.01,42.03,yellow,cash,LaGuardia Airport,Downtown Brooklyn/MetroTech,Queens,Brooklyn
2019-02-28 09:33:14,2019-02-28 09:47:38,1,0.47,13.11,1.81,0.01,15.4,yellow,credit card,Murray Hill,East New York,Manhattan,Brooklyn
2019-03-08 11:48:26,2019-03-08 12:02:54,1,1.27,2.0,1.5,0.14,26.63,yellow,cash,Upper West Side North,Midtown Center,Manhattan,Manhattan
2019-03-20 16:31:51,2019-03-20 16:48:27,1,1.23,12.8,2.3,0.1,24.37,yellow,credit card,East Harlem North,South Williamsburg,Manhattan,Brooklyn
2019-03-15 17:07:31,2019-03-15 17:23:25,2,2.46,18.1,1.4,0.31,19.91,yellow,cash,Windsor Terrace,Mott Haven/Port Morris,Brooklyn,Bronx
2019-03-02 15:11:30,2019-03-02 15:25:15,1,1.56,12.2,2.15,0.25,17.68,yellow,credit card,Garment District,Briarwood/Jamaica Hills,Manhattan,Queens
2019-03-28 09:08:35,2019-03-28 09:21:04,1,4.53,4.0,2.28,0.07,10.71,yellow,cash,Starrett City,Brighton Beach,Brooklyn,Brooklyn
2019-03-15 13:38:22,2019-03-15 13:50:51,1,4.75,4.3,1.51,0.32,12.64,yellow,credit card,Upper West Side South,Morningside Heights,Manhattan,Manhattan
2019-03-01 14:20:12,2019-03-01 14:32:20,1,0.46,3.5,0.62,0.14,18.51,yellow,cash,West Chelsea/Hudson Yards,Rego Park,Manhattan,Queens
2019-03-29 19:17:00,2019-03-29 19:32:37,0,0.11,7.2,3.11,0.2,25.49,yellow,credit card,TriBeCa/Civic Center,Garment District,Manhattan,Manhattan
2019-03-19 23:45:36,2019-03-19 23:58:49,1,3.25,7.32,1.25,0.15,11.5,yellow,cash,Yorkville East,Murray Hill-Queens,Manhattan,Queens
2019-03-03 20:06:14,2019-03-03 20:20:16,1,1.06,6.1,3.33,0.0,21.99,yellow,credit card,Gramercy,Long Island City/Hunters Point,Manhattan,Queens
2019-03-24 07:43:00,2019-03-24 07:56:13,3,1.06,16.03,1.59,0.03,16.4,yellow,cash,Sutton Place/Turtle Bay North,Brooklyn Navy Yard,Manhattan,Brooklyn
2019-03-01 06:29:42,2019-03-01 06:43:00,1,0.04,5.0,0.9,0.36,20.66,yellow,credit card,Penn Station/Madison Sq West,East Williamsburg,Manhattan,Brooklyn
2019-03-09 10:17:43,2019-03-09 10:32:22,1,8.77,20.92,11.63,3.02,28.7,yellow,cash,LaGuardia Airport,Bedford Park,Queens,Bronx
2019-03-20 04:21:17,2019-03-20 04:33:45,1,0.85,17.79,1.69,0.04,20.1,yellow,credit card,Upper West Side South,Cobble Hill,Manhattan,Brooklyn
2019-03-16 09:12:02,2019-03-16 09:27:14,1,0.77,3.5,1.79,0.11,10.38,yellow,cash,Upper West Side South,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-14 06:28:55,2019-03-14 06:42:48,1,4.72,18.8,2.8,1.27,22.38,yellow,credit card,LaGuardia Airport,Boerum Hill,Queens,Brooklyn
2019-03-06 15:32:43,2019-03-06 15:45:48,1,1.02,13.87,3.28,0.01,32.7,yellow,cash,Times Sq/Theatre District,Bedford,Manhattan,Brooklyn
2019-03-07 01:46:29,2019-03-07 02:00:57,1,0.6,5.6,1.16,0.16,18.77,yellow,credit card,Flatiron,Brownsville,Manhattan,Brooklyn
2019-03-14 12:16:24,2019-03-14 12:31:07,1,0.76,8.71,0.39,0.09,15.3,yellow,cash,SoHo,Prospect-Lefferts Gardens,Manhattan,Brooklyn
2019-03-06 22:45:52,2019-03-06 22:59:01,2,0.1,3.7,3.1,0.46,17.37,yellow,credit card,Greenwich Village North,Columbia Street,Manhattan,Brooklyn
2019-03-13 14:41:21,2019-03-13 14:56:37,1,4.13,20.2,0.79,0.33,29.0,yellow,cash,Hamilton Heights,Midtown Center,Manhattan,Manhattan
2019-03-24 12:23:03,2019-03-24 12:39:03,1,3.55,5.11,0.29,0.43,13.0,yellow,credit card,Lenox Hill West,West Village,Manhattan,Manhattan
2019-03-18 10:48:18,2019-03-18 11:03:19,1,2.79,3.1,0.2,0.05,27.36,yellow,cash,Midtown Center,Marine Park/Mill Basin,Manhattan,Brooklyn
2019-03-23 16:58:38,2019-03-23 17:13:43,1,3.8,10.0,3.81,0.09,18.93,yellow,credit card,East Village,East Flatbush/Remsen Village,Manhattan,Brooklyn
2019-03-19 15:18:06,2019-03-19 15:33:15,1,3.09,10.62,0.42,0.31,16.5,yellow,cash,Upper West Side North,Randalls Island,Manhattan,Manhattan
2019-03-06 23:04:13,2019-03-06 23:20:31,1,2.06,14.05,1.35,0.17,19.8,yellow,credit card,Stuyvesant Heights,Crown Heights North,Brooklyn,Brooklyn
2019-02-28 05:50:22,2019-02-28 06:03:12,1,0.33,9.39,12.05,0.0,31.1,yellow,cash,Financial District North,Ozone Park,Manhattan,Queens
2019-03-09 02:27:44,2019-03-09 02:41:45,1,2.04,13.1,2.01,0.08,19.71,yellow,credit card,Upper East Side South,Briarwood/Jamaica Hills,Manhattan,Queens
2019-03-17 10:00:48,2019-03-17 10:15:56,1,5.23,5.4,0.05,3.0,55.18,yellow,cash,Jackson Heights,Claremont/Bathgate,Queens,Bronx
2019-03-26 13:45:01,2019-03-26 13:59:34,1,0.72,5.05,0.03,0.0,8.5,yellow,credit card,Clinton East,Financial District South,Manhattan,Manhattan
2019-03-21 03:55:38,2019-03-21 04:09:14,2,2.14,13.4,1.45,0.09,14.9,yellow,cash,Clinton Hill,Red Hook,Brooklyn,Brooklyn
2019-03-23 17:01:25,2019-03-23 17:16:49,1,2.35,11.78,2.26,0.31,13.9,yellow,credit card,Clinton East,South Jamaica,Manhattan,Queens
2019-03-15 16:24:23,2019-03-15 16:38:52,1,1.46,9.2,2.66,0.42,9.81,yellow,cash,West Village,Kips Bay,Manhattan,Manhattan
2019-03-24 13:17:36,2019-03-24 13:33:20,5,0.11,16.2,0.17,0.05,23.6,yellow,credit card,Fort Greene,Rego Park,Brooklyn,Queens
2019-03-23 02:15:04,2019-03-23 02:32:39,1,4.19,1.3,0.91,0.68,53.06,yellow,cash,Williamsburg (North Side),Lenox Hill East,Brooklyn,Manhattan
2019-03-23 19:33:20,2019-03-23 19:48:25,1,2.65,11.0,1.2,0.06,26.39,yellow,credit card,Upper West Side South,Canarsie,Manhattan,Brooklyn
2019-02-28 00:25:22,2019-02-28 00:41:21,1,1.32,24.43,1.33,0.21,41.1,yellow,cash,UN/Turtle Bay South,Two Bridges/Seward Park,Manhattan,Manhattan
2019-02-28 14:10:15,2019-02-28 14:22:56,1,4.41,7.4,0.19,0.39,16.74,yellow,credit card,Upper West Side North,Sheepshead Bay,Manhattan,Brooklyn
2019-02-28 17:41:32,2019-02-28 17:56:01,1,0.0,15.67,0.06,0.51,30.9,yellow,cash,Soundview/Castle Hill,East Flatbush/Remsen Village,Bronx,Brooklyn
2019-03-09 18:43:35,2019-03-09 18:59:00,1,0.35,16.07,0.74,0.29,23.4,yellow,credit card,Upper East Side South,Long Island City/Queens Plaza,Manhattan,Queens
2019-03-21 06:03:17,2019-03-21 06:18:43,1,5.16,10.0,2.49,0.06,10.01,yellow,cash,UN/Turtle Bay South,Fort Greene,Manhattan,Brooklyn
2019-03-28 08:54:53,2019-03-28 09:08:24,4,4.29,21.3,1.68,0.1,21.96,yellow,credit card,Lower East Side,Manhattan Valley,Manhattan,Manhattan
2019-03-10 01:46:48,2019-03-10 02:00:38,2,0.79,6.6,0.67,0.25,47.93,yellow,cash,Fort Greene,Rosedale,Brooklyn,Queens
2019-03-23 04:45:00,2019-03-23 05:01:32,1,2.21,5.3,0.99,0.1,14.8,yellow,credit card,East Chelsea,Gravesend,Manhattan,Brooklyn
2019-03-05 13:47:44,2019-03-05 14:03:09,1,0.86,12.88,0.09,0.14,16.9,yellow,cash,Times Sq/Theatre District,Borough Park,Manhattan,Brooklyn
2019-03-01 15:57:39,2019-03-01 16:12:56,1,2.24,5.9,0.46,0.34,6.3,yellow,credit card,Lincoln Square West,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
2019-03-14 08:26:11,2019-03-14 08:38:30,1,1.67,4.64,0.01,0.15,26.3,yellow,cash,East Flatbush/Farragut,Gravesend,Brooklyn,Brooklyn
2019-03-10 05:17:28,2019-03-10 05:30:10,2,1.04,6.9,3.15,0.0,10.68,yellow,credit card,East Village,Starrett City,Manhattan,Brooklyn
2019-03-23 16:55:24,2019-03-23 17:07:55,5,2.68,11.9,1.2,0.34,20.36,yellow,cash,Lower East Side,Steinway,Manhattan,Queens
2019-03-17 03:56:12,2019-03-17 04:12:26,6,5.01,8.8,1.06,0.0,25.93,yellow,credit card,Murray Hill,Bedford,Manhattan,Brooklyn
2019-03-03 06:22:29,2019-03-03 06:35:24,2,1.94,10.53,0.33,0.45,19.9,yellow,cash,Financial District North,Bensonhurst West,Manhattan,Brooklyn
2019-03-25 11:01:48,2019-03-25 11:17:45,6,0.0,8.7,1.09,0.2,30.07,yellow,credit card,Upper East Side South,Douglaston,Manhattan,Queens
2019-03-05 01:54:22,2019-03-05 02:08:43,1,1.73,6.0,1.17,0.32,8.02,yellow,cash,Upper West Side North,Co-Op City,Manhattan,Bronx
2019-03-06 03:12:42,2019-03-06 03:26:50,1,0.95,5.76,10.62,3.61,16.0,yellow,credit card,LaGuardia Airport,JFK Airport,Queens,Queens
2019-02-28 13:18:19,2019-02-28 13:34:35,3,1.8,11.42,1.52,0.47,34.1,yellow,cash,West Village,Marble Hill,Manhattan,Manhattan
2019-03-22 22:53:41,2019-03-22 23:07:50,1,0.44,7.0,1.02,0.2,21.19,yellow,credit card,Central Harlem,Pelham Parkway,Manhattan,Bronx
2019-03-17 03:19:43,2019-03-17 03:34:30,1,0.86,10.0,1.02,0.03,27.86,yellow,cash,Yorkville West,Maspeth,Manhattan,Queens
2019-03-01 20:14:02,2019-03-01 20:30:01,1,0.9,15.72,0.85,3.62,58.0,yellow,credit card,Woodside,West Village,Queens,Manhattan
2019-03-24 13:24:51,2019-03-24 13:40:16,2,10.99,16.1,1.21,0.55,32.02,yellow,cash,LaGuardia Airport,Sunnyside,Queens,Queens
2019-03-11 14:34:44,2019-03-11 14:47:25,1,0.86,9.0,0.08,0.04,9.81,yellow,credit card,Upper East Side South,Marine Park/Mill Basin,Manhattan,Brooklyn
2019-03-17 18:36:48,2019-03-17 18:50:44,1,0.72,4.7,0.16,0.27,6.88,yellow,cash,Coney Island,Long Island City/Queens Plaza,Brooklyn,Queens
2019-03-16 12:45:44,2019-03-16 12:59:25,1,4.79,6.28,2.91,0.15,13.2,yellow,credit card,Midtown South,Seaport,Manhattan,Manhattan
2019-03-20 05:10:00,2019-03-20 05:24:06,1,3.2,12.3,1.72,0.03,12.53,yellow,cash,East Chelsea,Hudson Sq,Manhattan,Manhattan
2019-03-12 12:57:17,2019-03-12 13:11:56,1,7.34,6.73,0.81,0.0,11.1,yellow,credit card,Meatpacking/West Village West,South Ozone Park,Manhattan,Queens
2019-03-05 13:58:19,2019-03-05 14:11:41,1,1.65,14.5,0.42,0.42,20.56,yellow,cash,Penn Station/Madison Sq West,Jamaica Estates,Manhattan,Queens
2019-03-26 21:39:28,2019-03-26 21:55:16,2,7.98,26.9,0.53,0.76,68.91,yellow,credit card,LaGuardia Airport,East Harlem South,Queens,Manhattan
2019-03-28 19:10:34,2019-03-28 19:24:44,1,0.07,12.0,6.68,0.06,29.52,yellow,cash,UN/Turtle Bay South,Washington Heights North,Manhattan,Manhattan
2019-03-05 16:23:26,2019-03-05 16:37:59,3,2.67,7.2,0.38,0.12,14.77,yellow,credit card,Hamilton Heights,Prospect Park,Manhattan,Brooklyn
2019-03-25 18:24:11,2019-03-25 18:39:31,1,1.97,6.6,0.26,0.41,14.22,yellow,cash,Clinton East,Clinton Hill,Manhattan,Brooklyn
2019-03-06 03:52:55,2019-03-06 04:09:35,1,0.5,9.0,0.17,0.03,32.82,yellow,credit card,Gramercy,Windsor Terrace,Manhattan,Brooklyn
2019-03-26 09:54:56,2019-03-26 10:09:07,1,2.75,13.7,4.64,0.04,17.1,yellow,cash,Upper West Side North,Central Harlem,Manhattan,Manhattan
2019-03-19 16:34:45,2019-03-19 16:50:06,1,10.19,27.93,1.51,0.15,32.8,yellow,credit card,Starrett City,Springfield Gardens South,Brooklyn,Queens
2019-03-11 22:31:46,2019-03-11 22:42:03,1,1.01,9.1,0.95,0.05,12.84,yellow,cash,Meatpacking/West Village West,Crown Heights South,Manhattan,Brooklyn
2019-02-28 11:46:46,2019-02-28 12:03:27,1,1.45,14.95,0.58,0.59,17.9,yellow,credit card,Midtown South,Woodside,Manhattan,Queens
2019-03-05 13:53:46,2019-03-05 14:10:05,1,0.16,4.8,3.67,0.52,8.09,yellow,cash,Union Sq,Brighton Beach,Manhattan,Brooklyn
2019-03-03 10:28:36,2019-03-03 10:42:00,1,6.97,10.35,9.3,0.07,11.26,yellow,credit card,Penn Station/Madison Sq West,Canarsie,Manhattan,Brooklyn
2019-03-22 01:11:44,2019-03-22 01:26:38,6,2.48,8.6,2.61,0.04,42.69,yellow,cash,Union Sq,Gravesend,Manhattan,Brooklyn
2019-03-09 05:54:22,2019-03-09 06:10:52,1,3.52,6.3,3.29,0.01,11.16,yellow,credit card,Times Sq/Theatre District,East Concourse/Concourse Village,Manhattan,Bronx
2019-03-31 05:00:16,2019-03-31 05:15:01,2,2.04,13.9,0.71,0.03,19.62,yellow,cash,Murray Hill,Queensbridge/Ravenswood,Manhattan,Queens
2019-03-28 16:08:28,2019-03-28 16:22:56,3,0.44,42.7,6.53,2.57,51.77,yellow,credit card,Jamaica Estates,Carroll Gardens,Queens,Brooklyn
2019-03-09 00:54:00,2019-03-09 01:07:28,1,3.62,8.4,4.12,0.05,22.12,yellow,cash,Yorkville West,East Village,Manhattan,Manhattan
2019-03-27 04:44:32,2019-03-27 04:59:09,1,3.0,13.83,1.82,0.25,16.7,yellow,credit card,UN/Turtle Bay South,Manhattanville,Manhattan,Manhattan
2019-03-08 07:48:25,2019-03-08 08:04:07,1,4.65,7.6,1.69,0.49,13.8,yellow,cash,East New York,Westchester Village/Unionport,Brooklyn,Bronx
2019-03-12 08:17:12,2019-03-12 08:31:44,2,7.44,20.3,1.01,0.12,22.6,yellow,credit card,Fort Greene,Riverdale/North Riverdale/Fieldston,Brooklyn,Bronx
2019-03-05 20:30:36,2019-03-05 20:43:59,1,0.89,8.8,0.87,0.18,17.13,yellow,cash,Midtown East,Battery Park City,Manhattan,Manhattan
2019-03-04 04:43:17,2019-03-04 04:58:25,2,1.02,15.1,0.91,0.11,16.61,yellow,credit card,Midtown East,Lower East Side,Manhattan,Manhattan
2019-03-26 08:34:46,2019-03-26 08:48:52,1,0.81,6.8,1.28,0.46,37.99,yellow,cash,East Chelsea,East Harlem North,Manhattan,Manhattan
2019-03-21 05:47:48,2019-03-21 06:01:37,1,1.0,6.2,2.24,0.02,23.52,yellow,credit card,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-29 08:17:08,2019-03-29 08:31:04,1,4.31,5.3,3.09,0.0,11.89,yellow,cash,Lincoln Square East,Battery Park City,Manhattan,Manhattan
2019-03-09 06:10:54,2019-03-09 06:25:28,5,5.11,12.5,2.23,0.1,26.41,yellow,credit card,Clinton East,Soundview/Bruckner,Manhattan,Bronx
2019-03-23 20:15:36,2019-03-23 20:29:43,1,2.24,19.3,1.34,0.13,23.95,yellow,cash,Yorkville West,Hudson Sq,Manhattan,Manhattan
2019-03-28 08:50:53,2019-03-28 09:03:54,1,4.53,10.5,1.09,0.21,34.89,yellow,credit card,Times Sq/Theatre District,Forest Hills,Manhattan,Queens
2019-03-07 09:09:41,2019-03-07 09:22:36,1,12.52,8.2,0.46,1.99,38.17,yellow,cash,Astoria,Fort Greene,Queens,Brooklyn
2019-03-04 19:26:44,2019-03-04 19:40:30,1,13.61,4.7,1.52,1.94,42.22,yellow,credit card,Sunnyside,Crown Heights South,Queens,Brooklyn
2019-03-21 02:58:10,2019-03-21 03:13:18,1,1.98,6.9,0.1,0.07,10.98,yellow,cash,Clinton East,Astoria,Manhattan,Queens
2019-03-24 19:08:41,2019-03-24 19:22:54,1,2.53,9.16,2.59,0.03,11.7,yellow,credit card,Midtown Center,Lincoln Square East,Manhattan,Manhattan
2019-03-16 01:54:50,2019-03-16 02:11:02,5,2.26,5.7,0.32,0.01,8.93,yellow,cash,Greenwich Village North,Lincoln Square East,Manhattan,Manhattan
2019-03-25 14:52:51,2019-03-25 15:07:47,1,0.05,5.7,2.49,0.07,22.96,yellow,credit card,Upper East Side South,Midtown North,Manhattan,Manhattan
2019-03-06 13:08:18,2019-03-06 13:22:23,2,4.25,9.9,0.43,0.02,13.33,yellow,cash,Midtown South,Melrose South,Manhattan,Bronx
2019-03-14 04:58:58,2019-03-14 05:10:15,1,0.49,7.4,1.82,0.04,17.44,yellow,credit card,Garment District,Lincoln Square West,Manhattan,Manhattan
2019-03-17 13:35:52,2019-03-17 13:49:36,6,0.93,12.09,1.34,0.07,12.5,yellow,cash,Morningside Heights,Greenwich Village South,Manhattan,Manhattan
2019-03-08 21:46:54,2019-03-08 22:00:20,1,3.98,3.7,0.3,0.34,6.76,yellow,credit card,Times Sq/Theatre District,Ocean Hill,Manhattan,Brooklyn
2019-03-01 04:40:16,2019-03-01 04:55:54,1,6.76,12.08,0.15,0.96,17.4,yellow,cash,Erasmus,Mount Hope,Brooklyn,Bronx
