sentence1,sentence2,label,idx
John was doing research in the library when he heard a man humming and whistling. He was very annoying.,The son was so heavy.,0,51
"Although they ran at about the same speed, Sue beat Sally because she had such a good start.",I can't see around the pillar.,1,15
Look! There is a minnow swimming right below that duck! It had better get away to safety fast!,The building is very famous.,0,36
"I tried to paint a picture of an orchard, with lemons in the lemon trees, but they came out looking more like telephone poles.",Some day they might want to use the safe.,0,25
Jane knocked on Susan's door but she did not answer.,The building is very famous.,0,48
"Susan knew that Ann's son had been in a car accident, so she told her about it.",Father gave Timmy a stern look.,0,7
"Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring, so he changed his mind and turned it off.",Anyone who knew that he was 19 years old could take his claim away from anyone.,1,34
John was doing research in the library when he heard a man humming and whistling. He was very annoying.,Madonna slept with her boyfriend.,0,65
The police arrested all of the gang members. They were trying to run the drug trade in the neighborhood.,We should make fewer of the oatmeal cookies.,1,59
John was doing research in the library when he heard a man humming and whistling. He was very annoying.,Sally stopped and counted to ten.,0,53
"George got free tickets to the play, but he gave them to Eric, because he was particularly eager to see it.",The tree is too thick.,0,2
"Susan knew that Ann's son had been in a car accident, so she told her about it.",How very small and straight and rigid her mother lay in the bunk below!,0,13
"The journalists interviewed the stars of the new movie. They were very persistent, so the interview lasted for a long time.",The tree is too thick.,0,60
"Alice looked for her friend Jade in the crowd. Since she always wears a red turban, Alice spotted her quickly.",Now I have to get The roof repaired.,1,32
"Susan knew that Ann's son had been in a car accident, so she told her about it.",The duck had better get away to safety fast!,1,11
"The older students were bullying the younger ones, so we rescued them.",The cat waited at the top.,1,48
Madonna fired her trainer because she slept with her boyfriend.,I can't see around the pillar.,1,43
"Ann asked Mary what time the library closes, because she had forgotten.",The drain has to be removed.,0,4
I'm sure that my map will show this building; it is very famous.,Sam was known to speak it fluently.,1,9
The large ball crashed right through the table because it was made of styrofoam.,Sally stopped and counted to ten.,0,9
"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it repaired.",I can't see around the pillar.,1,33
"Fred covered his eyes with his hands, because the wind was blowing sand around. He opened them when the wind stopped.",I can't see around the stage.,0,3
"The journalists interviewed the stars of the new movie. They were very persistent, so the interview lasted for a long time.",He no longer requires Chester's financial support.,0,62
Mark heard Steve's feet going down the ladder. The door of the shop closed after him. He ran to look out the window.,The building is very famous.,1,31
No one joins Facebook to be sad and lonely. But a new study from the University of Wisconsin psychologist George Lincoln argues that that's exactly how it makes us feel.,He couldn't afford the things.,1,21
John was doing research in the library when he heard a man humming and whistling. He was very annoying.,The lemon trees came out looking more like light bulbs.,0,4
I poured water from the bottle into the cup until it was empty.,The school bus was going so slow.,1,24
"This morning, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this afternoon the wind knocked it down.","The journalists were very persistent, so the interview lasted for a long time.",0,25
I can't cut that tree down with that axe; it is too thick.,The lawyer was reluctant to repeat it.,1,36
Jane gave Joan candy because she was hungry.,He couldn't afford the children.,0,35
"George got free tickets to the play, but he gave them to Eric, even though he was particularly eager to see it.",Fred is a remarkable man.,1,67
"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents. They were very much in the majority.",The son was so heavy.,0,2
Madonna fired her trainer because she slept with her boyfriend.,The pot was too high.,1,11
"The journalists interviewed the stars of the new movie. They were very persistent, so the interview lasted for a long time.",Mark ran to look out the window.,0,11
Emma did not pass the ball to Janie although she was open.,Some day they might want to use the safe.,1,52
"Fred covered his eyes with his hands, because the wind was blowing sand around. He opened them when the wind stopped.",He couldn't afford the children.,0,48
Look! There is a minnow swimming right below that duck! It had better get away to safety fast!,"The journalists were very persistent, so the interview lasted for a long time.",1,2
I can't cut that tree down with that axe; it is too thick.,Madonna slept with her boyfriend.,1,45
"The lawyer asked the witness a question, but he was reluctant to repeat it.",Anyone who knew that he was 19 years old could take his claim away from anyone.,0,44
"There is a pillar between me and the stage, and I can't see it.",Carl was very ill.,0,57
The drain is clogged with hair. It has to be cleaned.,The duck had better get away to safety fast!,1,61
"Sam tried to paint a picture of shepherds with sheep, but they ended up looking more like golfers.",Madonna slept with her boyfriend.,0,23
The father carried the sleeping boy in his arms.,"The journalists were very persistent, so the interview lasted for a long time.",0,13
The drain is clogged with hair. It has to be cleaned.,Eric was particularly eager to see it.,1,54
Jane gave Joan candy because she was hungry.,She slept with the trainer's boyfriend.,1,29
"They broadcast an announcement, but a subway came into the station and I couldn't hear over it.",The father carried the sleeping boy in the father's arms.,1,22
"They broadcast an announcement, but a subway came into the station and I couldn't hear it.",Tina's drawing did look much better with another one below it.,0,7
Look! There is a minnow swimming right below that duck! It had better get away to safety fast!,The cat waited at the top.,0,69
