page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
379222,Aundray Phelps (Earth-616),\/Aundray_Phelps_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,4043,Dec-91,2011
707059,Donald Meland (Earth-616),\/Donald_Meland_(Earth-616),No Dual Identity,,Hazel Eyes,,Male Characters,,Living Characters,4043,Mar-12,
755278,Donald Meland (Earth-616),\/Donald_Meland_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,4043,Mar-12,1973
547892,Sinclair Abbott (Earth-616),\/Sinclair_Abbott_(Earth-616),,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,4043,Feb-06,1976
62034,Jazinda Kl'rt-Spawn (Earth-616),\/Jazinda_Kl%27rt-Spawn_(Earth-616),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,4043,Dec-07,1959
237336,Yukio (Earth-616),\/Yukio_(Earth-616),No Dual Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4043,Sep-82,2013
20558,Arnold Astrovik (Earth-616),\/Arnold_Astrovik_(Earth-616),No Dual Identity,,,,Male Characters,,Deceased Characters,4043,Jul-75,1970
203146,Sinclair Abbott (Earth-616),\/Sinclair_Abbott_(Earth-616),Secret Identity,,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,4043,Feb-06,1969
1025,Miguel Santos (Earth-616),\/Miguel_Santos_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4043,Oct-90,1994
755278,Kyle Jinadu (Earth-616),\/Kyle_Jinadu_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,4043,Jun-09,1996
239195,Julie Power (Earth-616),\/Julie_Power_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Strawberry Blond Hair,Female Characters,,Living Characters,4043,Aug-84,1962
9672,Julio Richter (Earth-616),\/Julio_Richter_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,4043,Jun-87,1954
146276,Dorrek VIII (Earth-616),\/Dorrek_VIII_(Earth-616),Public Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,4043,Apr-05,2007
99921,Sinclair Abbott (Earth-616),\/Sinclair_Abbott_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,,Male Characters,,Deceased Characters,4043,Feb-06,2009
3231,Annabelle Riggs (Earth-616),\/Annabelle_Riggs_(Earth-616),Public Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,4043,Apr-13,1974
3814,Alana Jobson (Earth-616),\/Alana_Jobson_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Female Characters,,Deceased Characters,4043,,1995
54373,Phyla-Vell (Earth-616),\/Phyla-Vell_(Earth-616),Public Identity,Good Characters,Blue Eyes,White Hair,Female Characters,,Deceased Characters,4043,Jan-04,1975
70350,Max Modell (Earth-616),\/Max_Modell_(Earth-616),Public Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,4043,Jan-11,
256056,Victoria Hand (Earth-616),\/Victoria_Hand_(Earth-616),,Neutral Characters,,Black Hair,Female Characters,,Deceased Characters,4043,Feb-09,2012
90770,Arnold Astrovik (Earth-616),\/Arnold_Astrovik_(Earth-616),No Dual Identity,Neutral Characters,Hazel Eyes,Brown Hair,Male Characters,,Deceased Characters,4043,Jul-75,1979
131973,Val Ventura (Earth-616),\/Val_Ventura_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,4043,Jul-89,1968
755278,Julie Power (Earth-616),\/Julie_Power_(Earth-616),Secret Identity,Good Characters,,Strawberry Blond Hair,Female Characters,,Living Characters,4043,Aug-84,1942
27260,Deadpool (Wade Wilson),\/Deadpool_(Wade_Wilson),Secret Identity,,,Bald,Male Characters,,Living Characters,4043,Feb-91,2006
20017,Marlo Chandler (Earth-616),\/Marlo_Chandler_(Earth-616),Public Identity,Good Characters,,Red Hair,Female Characters,,Living Characters,4043,Sep-88,1984
141081,William Kaplan (Earth-616),\/William_Kaplan_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4043,Apr-05,1952
4726,Akihiro (Earth-616),\/Akihiro_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,,Male Characters,,Living Characters,4043,Oct-06,1942
15238,Akihiro (Earth-616),\/Akihiro_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,,Male Characters,,Living Characters,4043,Oct-06,1978
144537,Luna DePaula (Earth-616),\/Luna_DePaula_(Earth-616),Public Identity,Good Characters,,,Female Characters,,Living Characters,4043,Jan-04,2004
45935,Christian Frost (Earth-616),\/Christian_Frost_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,4043,Jun-03,1941
32294,Elizabeth Braddock (Earth-616),\/Elizabeth_Braddock_(Earth-616),Secret Identity,Neutral Characters,,Purple Hair,Female Characters,,Living Characters,4043,Dec-76,1985
13392,Phyla-Vell (Earth-616),\/Phyla-Vell_(Earth-616),,Good Characters,Blue Eyes,White Hair,Female Characters,,Deceased Characters,4043,Jan-04,1954
55822,Julio Richter (Earth-616),\/Julio_Richter_(Earth-616),Secret Identity,Good Characters,Brown Eyes,,Male Characters,,Living Characters,4043,Jun-87,1977
704098,Jennifer Kale (Earth-616),\/Jennifer_Kale_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Deceased Characters,4043,Dec-72,2002
755278,Donald Meland (Earth-616),\/Donald_Meland_(Earth-616),No Dual Identity,Good Characters,,Reddish Blond Hair,Male Characters,,Living Characters,4043,Mar-12,2010
3210,Annabelle Riggs (Earth-616),\/Annabelle_Riggs_(Earth-616),Public Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,4043,Apr-13,1970
64719,Victoria Hand (Earth-616),\/Victoria_Hand_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Female Characters,,Deceased Characters,4043,Feb-09,1964
3553,Phyla-Vell (Earth-616),\/Phyla-Vell_(Earth-616),,Good Characters,,White Hair,Female Characters,,Deceased Characters,4043,Jan-04,1968
34094,Marcus Roston (Earth-616),\/Marcus_Roston_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,4043,Aug-11,1996
1418,Annabelle Riggs (Earth-616),\/Annabelle_Riggs_(Earth-616),Public Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,4043,Apr-13,1997
33785,Timothy Cababa (Earth-616),\/Timothy_Cababa_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,4043,Sep-10,2008
2247,Jazinda Kl'rt-Spawn (Earth-616),\/Jazinda_Kl%27rt-Spawn_(Earth-616),Secret Identity,Good Characters,Green Eyes,Black Hair,Female Characters,,Living Characters,4043,Dec-07,1991
9848,Arnold Astrovik (Earth-616),\/Arnold_Astrovik_(Earth-616),No Dual Identity,Neutral Characters,,Brown Hair,Male Characters,,Deceased Characters,4043,Jul-75,
51711,Aimee (Clint Barton's neighbor) (Earth-616),\/Aimee_(Clint_Barton%27s_neighbor)_(Earth-616),No Dual Identity,,Black Eyes,Pink Hair,Female Characters,,Living Characters,4043,Oct-12,1954
205240,Jonathan Clay (Earth-616),\/Jonathan_Clay_(Earth-616),,Good Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,4043,Aug-60,1942
70661,Marcus Roston (Earth-616),\/Marcus_Roston_(Earth-616),,Bad Characters,Green Eyes,Black Hair,Male Characters,,Living Characters,4043,Aug-11,1940
8705,Timothy Cababa (Earth-616),\/Timothy_Cababa_(Earth-616),Secret Identity,,,,,,Living Characters,4043,Sep-10,1954
16851,Dorrek VIII (Earth-616),\/Dorrek_VIII_(Earth-616),Public Identity,,Blue Eyes,Blond Hair,Male Characters,,Living Characters,4043,Apr-05,2011
171856,Yukio (Earth-616),\/Yukio_(Earth-616),,,Brown Eyes,Black Hair,Female Characters,,Living Characters,4043,Sep-82,2010
743829,Donald Meland (Earth-616),\/Donald_Meland_(Earth-616),No Dual Identity,Good Characters,Hazel Eyes,,Male Characters,,Living Characters,4043,Mar-12,1955
1273,Phyla-Vell (Earth-616),\/Phyla-Vell_(Earth-616),Public Identity,Good Characters,,White Hair,Female Characters,,Deceased Characters,4043,Jan-04,1967
44269,Donald Meland (Earth-616),\/Donald_Meland_(Earth-616),No Dual Identity,Good Characters,,Reddish Blond Hair,Male Characters,,Living Characters,4043,Mar-12,1988
24225,Jazinda Kl'rt-Spawn (Earth-616),\/Jazinda_Kl%27rt-Spawn_(Earth-616),Secret Identity,Good Characters,Green Eyes,Black Hair,,,Living Characters,4043,Dec-07,1950
755278,Jonathan Clay (Earth-616),\/Jonathan_Clay_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,4043,Aug-60,1965
253640,Natalia Romanova (Earth-616),\/Natalia_Romanova_(Earth-616),Public Identity,Good Characters,,Red Hair,Female Characters,,Living Characters,4043,Apr-64,1956
472895,Yukio (Earth-616),\/Yukio_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Female Characters,,Living Characters,4043,Sep-82,1942
377892,Heather Douglas (Earth-616),\/Heather_Douglas_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,4043,Jan-73,1942
74670,Christian Frost (Earth-616),\/Christian_Frost_(Earth-616),Secret Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,4043,Jun-03,1995
57423,Akihiro (Earth-616),\/Akihiro_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,4043,Oct-06,1993
719039,Heather Douglas (Earth-616),\/Heather_Douglas_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Bald,,,Living Characters,4043,Jan-73,1987
7058,Timothy Cababa (Earth-616),\/Timothy_Cababa_(Earth-616),Secret Identity,Good Characters,Hazel Eyes,Black Hair,Male Characters,,Living Characters,4043,Sep-10,1994
56839,Brandon Sharpe (Earth-616),\/Brandon_Sharpe_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,4043,Aug-10,1998
755278,Donald Meland (Earth-616),\/Donald_Meland_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,4043,Mar-12,1957
123805,Kyle Jinadu (Earth-616),\/Kyle_Jinadu_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,4043,Jun-09,1970
23980,Deidre Wentworth (Earth-616),\/Deidre_Wentworth_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,4043,Jul-91,1956
13406,Yukio (Earth-616),\/Yukio_(Earth-616),,Neutral Characters,,Black Hair,Female Characters,,Living Characters,4043,Sep-82,1939
47906,Victoria Hand (Earth-616),\/Victoria_Hand_(Earth-616),No Dual Identity,Neutral Characters,Hazel Eyes,,Female Characters,,Deceased Characters,4043,Feb-09,1997
97104,Timothy Cababa (Earth-616),\/Timothy_Cababa_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,4043,Sep-10,1956
23988,Hector Baez (Earth-616),\/Hector_Baez_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,4043,Mar-12,1970
405527,Catastrophe Jen (Earth-616),\/Catastrophe_Jen_(Earth-616),Public Identity,,Brown Eyes,Brown Hair,Female Characters,,Living Characters,4043,May-03,
1025,Wally Layton (Earth-616),\/Wally_Layton_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,4043,Mar-12,1978
18854,Charlie Cluster-7 (Cluster) (Earth-616),\/Charlie_Cluster-7_(Cluster)_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,4043,Feb-13,
3299,Loki Laufeyson (Earth-616),\/Loki_Laufeyson_(Earth-616),,Neutral Characters,Green Eyes,,Genderfluid Characters,,Living Characters,4043,Aug-49,1952
20904,Max Modell (Earth-616),\/Max_Modell_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,4043,Jan-11,1969
238305,Myles Alfred (Earth-616),\/Myles_Alfred_(Earth-616),Secret Identity,,Brown Eyes,,Male Characters,,Deceased Characters,4043,Aug-01,2001
16005,Deadpool (Wade Wilson),\/Deadpool_(Wade_Wilson),Secret Identity,,,Bald,Male Characters,,Living Characters,4043,Feb-91,1985
13679,Phyla-Vell (Earth-616),\/Phyla-Vell_(Earth-616),Public Identity,Good Characters,,White Hair,Female Characters,,Deceased Characters,4043,Jan-04,1959
299275,Hercules (Earth-616),\/Hercules_(Earth-616),,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,4043,Oct-65,1939
29196,Deadpool (Wade Wilson),\/Deadpool_(Wade_Wilson),Secret Identity,Neutral Characters,Brown Eyes,Bald,Male Characters,,Living Characters,4043,Feb-91,2004
2525,Timothy Cababa (Earth-616),\/Timothy_Cababa_(Earth-616),Secret Identity,Good Characters,Hazel Eyes,Black Hair,Male Characters,,Living Characters,4043,Sep-10,2002
1025,Victoria Hand (Earth-616),\/Victoria_Hand_(Earth-616),No Dual Identity,,,Black Hair,Female Characters,,Deceased Characters,4043,Feb-09,1999
85616,Hercules (Earth-616),\/Hercules_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,4043,Oct-65,1968
755278,Benjamin Deeds (Earth-616),\/Benjamin_Deeds_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,4043,Feb-13,
6794,Sinclair Abbott (Earth-616),\/Sinclair_Abbott_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,4043,Feb-06,1996
247764,Hercules (Earth-616),\/Hercules_(Earth-616),,Good Characters,,Brown Hair,Male Characters,,Living Characters,4043,Oct-65,1973
755278,Kyle Jinadu (Earth-616),\/Kyle_Jinadu_(Earth-616),Public Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,4043,Jun-09,2001
39973,Victoria Hand (Earth-616),\/Victoria_Hand_(Earth-616),,,Hazel Eyes,Black Hair,Female Characters,,Deceased Characters,4043,Feb-09,1950
76320,Sybil Dvorak (Earth-616),\/Sybil_Dvorak_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,4043,Jan-79,1983
4907,Xi'an Coy Manh (Earth-616),\/Xi%27an_Coy_Manh_(Earth-616),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,4043,Dec-80,1967
5176,Max Modell (Earth-616),\/Max_Modell_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,4043,Jan-11,1987
2026,Deidre Wentworth (Earth-616),\/Deidre_Wentworth_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,4043,Jul-91,2004
755278,Timothy Cababa (Earth-616),\/Timothy_Cababa_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,4043,Sep-10,1947
262937,Aundray Phelps (Earth-616),\/Aundray_Phelps_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4043,Dec-91,1997
87902,Renata Da Lima (Earth-616),\/Renata_Da_Lima_(Earth-616),Public Identity,,,Brown Hair,Female Characters,,Living Characters,4043,Jul-02,1945
460146,Phyla-Vell (Earth-616),\/Phyla-Vell_(Earth-616),Public Identity,,,,Female Characters,,Deceased Characters,4043,Jan-04,1977
10941,Donald Meland (Earth-616),\/Donald_Meland_(Earth-616),No Dual Identity,Good Characters,,Reddish Blond Hair,Male Characters,,Living Characters,4043,Mar-12,1947
42622,Victoria Hand (Earth-616),\/Victoria_Hand_(Earth-616),No Dual Identity,Neutral Characters,,,Female Characters,,Deceased Characters,4043,Feb-09,2004
112995,Julio Richter (Earth-616),\/Julio_Richter_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,4043,,1981
159379,Hector Baez (Earth-616),\/Hector_Baez_(Earth-616),No Dual Identity,,Brown Eyes,,Male Characters,,Living Characters,4043,Mar-12,1995
86387,Max Modell (Earth-616),\/Max_Modell_(Earth-616),,Good Characters,Blue Eyes,Red Hair,,,Living Characters,4043,,1967
53671,Rococo (Earth-616),\/Rococo_(Earth-616),Secret Identity,,,,Female Characters,,Living Characters,4043,May-11,1997
117694,Marlo Chandler (Earth-616),\/Marlo_Chandler_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,4043,Sep-88,1994
755278,Phyla-Vell (Earth-616),\/Phyla-Vell_(Earth-616),Public Identity,Good Characters,,,Female Characters,,Deceased Characters,4043,Jan-04,1959
18778,Benjamin Deeds (Earth-616),\/Benjamin_Deeds_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,4043,Feb-13,1951
12504,Heidi Sladkin (Earth-616),\/Heidi_Sladkin_(Earth-616),Secret Identity,Good Characters,Red Eyes,No Hair,Female Characters,,Living Characters,4043,Sep-95,1999
8080,Karolina Dean (Earth-616),\/Karolina_Dean_(Earth-616),,,Blue Eyes,Blond Hair,Female Characters,,Living Characters,4043,,1949
16621,Donald Meland (Earth-616),\/Donald_Meland_(Earth-616),,Good Characters,Hazel Eyes,Reddish Blond Hair,Male Characters,,Living Characters,4043,Mar-12,1940
16127,Jennifer Kale (Earth-616),\/Jennifer_Kale_(Earth-616),,,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,4043,Dec-72,1983
18086,Jonathan Clay (Earth-616),\/Jonathan_Clay_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,4043,Aug-60,1986
5481,Jean-Paul Beaubier (Earth-616),\/Jean-Paul_Beaubier_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,4043,Apr-79,1976
97524,Cullen Bloodstone (Earth-616),\/Cullen_Bloodstone_(Earth-616),No Dual Identity,Neutral Characters,,,Male Characters,,Living Characters,4043,Feb-13,1966
8688,Charlie Cluster-7 (Cluster) (Earth-616),\/Charlie_Cluster-7_(Cluster)_(Earth-616),,Good Characters,,Black Hair,,,Living Characters,4043,Feb-13,1983
8691,Arnold Astrovik (Earth-616),\/Arnold_Astrovik_(Earth-616),No Dual Identity,Neutral Characters,,Brown Hair,Male Characters,,Deceased Characters,4043,Jul-75,1982
423480,Marlo Chandler (Earth-616),\/Marlo_Chandler_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,4043,Sep-88,1988
30418,Dorrek VIII (Earth-616),\/Dorrek_VIII_(Earth-616),Public Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,4043,Apr-05,1948
5756,Rococo (Earth-616),\/Rococo_(Earth-616),,,Brown Eyes,Black Hair,Female Characters,,Living Characters,4043,May-11,2002
755278,Donald Meland (Earth-616),\/Donald_Meland_(Earth-616),No Dual Identity,Good Characters,Hazel Eyes,Reddish Blond Hair,Male Characters,,Living Characters,4043,Mar-12,1990
10143,Max Modell (Earth-616),\/Max_Modell_(Earth-616),Public Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,4043,Jan-11,1941
492374,Heather Douglas (Earth-616),\/Heather_Douglas_(Earth-616),Secret Identity,Good Characters,,Bald,Female Characters,,Living Characters,4043,Jan-73,1972
320205,Xavin (Earth-616),\/Xavin_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Genderfluid Characters,,Living Characters,4043,Oct-05,2006
540875,Julie Power (Earth-616),\/Julie_Power_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Strawberry Blond Hair,Female Characters,,Living Characters,4043,Aug-84,1940
35066,Loki Laufeyson (Earth-616),\/Loki_Laufeyson_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Genderfluid Characters,,Living Characters,4043,,2008
295905,Annabelle Riggs (Earth-616),\/Annabelle_Riggs_(Earth-616),Public Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,4043,,1951
379976,Yukio (Earth-616),\/Yukio_(Earth-616),No Dual Identity,Neutral Characters,,,Female Characters,,Living Characters,4043,Sep-82,1984
522760,Karolina Dean (Earth-616),\/Karolina_Dean_(Earth-616),Secret Identity,,Blue Eyes,,Female Characters,,Living Characters,4043,Jul-03,1972
383490,Deadpool (Wade Wilson),\/Deadpool_(Wade_Wilson),Secret Identity,,,Bald,Male Characters,,Living Characters,4043,Feb-91,
1549,Jean-Paul Beaubier (Earth-616),\/Jean-Paul_Beaubier_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,4043,Apr-79,1944
755278,Jonathan Clay (Earth-616),\/Jonathan_Clay_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,4043,Aug-60,1965
242923,Donald Meland (Earth-616),\/Donald_Meland_(Earth-616),No Dual Identity,Good Characters,,Reddish Blond Hair,Male Characters,,Living Characters,4043,Mar-12,1951
755278,Alana Jobson (Earth-616),\/Alana_Jobson_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Female Characters,,Deceased Characters,4043,Feb-08,1967
80726,Marlo Chandler (Earth-616),\/Marlo_Chandler_(Earth-616),,Good Characters,Blue Eyes,,Female Characters,,Living Characters,4043,Sep-88,1991
115225,Cullen Bloodstone (Earth-616),\/Cullen_Bloodstone_(Earth-616),No Dual Identity,Neutral Characters,Green Eyes,Blond Hair,,,Living Characters,4043,Feb-13,1978
1025,Jennifer Kale (Earth-616),\/Jennifer_Kale_(Earth-616),Secret Identity,,,Blond Hair,Female Characters,,Deceased Characters,4043,Dec-72,1963
132854,Jean-Paul Beaubier (Earth-616),\/Jean-Paul_Beaubier_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,4043,Apr-79,1954
388698,Christian Frost (Earth-616),\/Christian_Frost_(Earth-616),Secret Identity,,,Blond Hair,Male Characters,,Living Characters,4043,Jun-03,1988
44964,Catastrophe Jen (Earth-616),\/Catastrophe_Jen_(Earth-616),Public Identity,Bad Characters,Brown Eyes,,Female Characters,,Living Characters,4043,May-03,1941
229994,Yukio (Earth-616),\/Yukio_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Female Characters,,Living Characters,4043,Sep-82,1955
138471,Val Ventura (Earth-616),\/Val_Ventura_(Earth-616),Secret Identity,,,Brown Hair,Male Characters,,Living Characters,4043,Jul-89,1947
