sentence1,sentence2,label,idx
I couldn't put the pot on the shelf because it was too high.,"Later, he and Tatyana would shell them and cook them for the beans' Sunday dinners.",0,10
"George got free tickets to the play, but he gave them to Eric, even though he was particularly eager to see it.",He no longer requires Chester's financial support.,0,62
"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized.",He couldn't afford the children.,1,0
"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it repaired.",The sheep ended up looking more like golfers.,0,21
Madonna fired her trainer because she slept with her boyfriend.,The drain has to be cleaned.,0,28
"When they had eventually calmed down a bit, and had gotten home, Mr. Farley put the magic pebble in an iron safe. Some day they might want to use it , but really for now, what more could they wish for?",The building is very famous.,0,34
Sam's drawing was hung just above Tina's and it did look much better with another one below it.,Father gave Timmy a stern look.,0,58
The police arrested all of the gang members. They were trying to run the drug trade in the neighborhood.,The tree is too thick.,0,54
"The cat was lying by the mouse hole waiting for the mouse, but it was too cautious.","Later, he and Tatyana would shell them and cook them for the beans' Sunday dinners.",0,12
"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents. They were very much in the majority.",The con artist would have gotten a lot of money.,0,31
"This morning, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this afternoon the wind knocked it down.",We should make fewer of the oatmeal cookies.,1,45
"Alice looked for her friend Jade in the crowd. Since she always wears a red turban, Alice spotted her quickly.",Larry could not help him now.,1,56
"The dog chased the cat, which ran up a tree. It waited at the top.",Tina's drawing did look much better with another one below it.,0,48
Bob collapsed on the sidewalk. Soon he saw Carl coming to help. He was very ill.,Mark ran to look out the window.,1,33
"They broadcast an announcement, but a subway came into the station and I couldn't hear it.",Father gave Timmy a stern look.,0,29
The drain is clogged with hair. It has to be cleaned.,"Grandma gathered Tatyana's small mother into a wide, scrawny embrace and then propelled Tatyana to the table.",1,66
"When they had eventually calmed down a bit, and had gotten home, Mr. Farley put the magic pebble in an iron safe. Some day they might want to use it , but really for now, what more could they wish for?",She saw that Emma was open.,0,45
"I tried to paint a picture of an orchard, with lemons in the lemon trees, but they came out looking more like light bulbs.",The duck had better get away to safety fast!,1,44
"They broadcast an announcement, but a subway came into the station and I couldn't hear it.",Ann told her about it.,0,26
Jane knocked on Susan's door but she did not answer.,She slept with the trainer's boyfriend.,0,34
"The older students were bullying the younger ones, so we rescued them.",We should make fewer of the oatmeal cookies.,1,15
"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it repaired.",Mark ran to look out the window.,0,63
"If the con artist has succeeded in fooling Sam, he would have gotten a lot of money.",Madonna slept with her boyfriend.,0,14
"Ann asked Mary what time the library closes, because she had forgotten.",She slept with the trainer's boyfriend.,1,64
Bob collapsed on the sidewalk. Soon he saw Carl coming to help. He was very ill.,Bernard was less than 21 when he filed for a homestead claim.,0,39
"If the con artist has succeeded in fooling Sam, he would have gotten a lot of money.",He couldn't afford the things.,0,49
The drain is clogged with hair. It has to be removed.,Ann told her about it.,1,6
"The cat was lying by the mouse hole waiting for the mouse, but it was too cautious.",The pot was too high.,1,38
"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents. They were very much in the majority.",The con artist would have gotten a lot of money.,0,0
I couldn't put the pot on the shelf because it was too high.,That's exactly how Facebook makes us feel.,0,2
"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents. They were very much in the majority.",Larry could not help him now.,1,28
"Fred covered his eyes with his hands, because the wind was blowing sand around. He opened them when the wind stopped.",The tree is too thick.,0,60
"This morning, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this afternoon the wind knocked it down.",I couldn't hear the subway.,0,3
"Ann asked Mary what time the library closes, because she had forgotten.","The journalists were very persistent, so the interview lasted for a long time.",0,1
"When Tommy dropped his ice cream, Timmy giggled, so father gave him a stern look.",Any direction on his own account was just another proof of David's innate idiocy.,1,63
"Susan knew that Ann's son had been in a car accident, so she told her about it.",Bernard was less than 21 when he filed for a homestead claim.,1,45
Fred is the only man still alive who remembers my great-grandfather. He is a remarkable man.,"Since Alice always wears a red turban, Alice spotted her quickly.",1,23
"Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring, so he changed his mind and turned it off.",I couldn't hear the subway.,1,32
"It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the tree, because it was hot.",He could not help Larry now.,0,8
"Fred and Alice had very warm down coats, but they were not enough for the cold in Alaska.",She slept with the trainer's boyfriend.,1,3
"Everyone really loved the oatmeal cookies; only a few people liked the chocolate chip cookies. Next time, we should make fewer of them.",The drain has to be removed.,1,63
"Susan knew that Ann's son had been in a car accident, so she told her about it.",The pot was too high.,1,49
"Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring, so he changed his mind and turned it off.",He opened his eyes when the wind stopped.,1,31
"Fred covered his eyes with his hands, because the wind was blowing sand around. He opened them when the wind stopped.",The spot under the tree was hot.,1,67
"Sam tried to paint a picture of shepherds with sheep, but they ended up looking more like golfers.",Fred is a remarkable man.,0,49
