id,question,choices,answerKey
71,Which sequence lists the levels of organization in the human body from simplest to most complex?,71,C
72,What is the most reasonable explanation for why a toy car rolls farther on a wood floor than on a thick carpet?,72,C
73,"When a plant dies, it often decomposes and becomes part of the soil. This process is one step in which cycle?",73,D
74,"Over time, non-volcanic mountains can form due to the interaction of plate boundaries. Which interaction is most likely associated with the formation of non-volcanic mountains?",74,D
75,A wind turbine primarily uses which type of energy?,75,D
76,A hillside along a highway has exposed layers of undisturbed sedimentary rock. Which method would be best for scientists to use to determine the relative age of these sedimentary rock layers?,76,D
77,Which object will most likely be attracted to a magnet?,77,C
78,Which invention has technology that helps people keep food fresh for a long period of time?,78,B
79,Which organisms use the energy from the remains of dead animals and recycle the nutrients back into the environment?,79,B
80,"Sickle cell anemia is a genetic disease caused by an autosomal recessive gene. If each parent carries one sickle cell allele, what are the chances that their child will have sickle cell anemia?",80,3
81,The invention of the telescope allowed which of the following to take place?,81,D
82,Florida has a large supply of phosphate that ancient seas deposited millions of years ago. The phosphate contains the remains of animals that were deposited in layers on the sea floor. Which type of rock did the phosphate become?,82,C
83,What form of energy is stored in a battery?,83,D
84,Which object in our solar system reflects light and is a satellite that orbits around one planet?,84,D
85,"If you breathe on a mirror, part of the mirror clouds up. What are you actually seeing when you see the mirror cloud up?",85,A
86,The longitude of a location determines which time zone it is in. Different time zones are the result of,86,C
87,Certain fossils can be used to help determine the age of the rock layer in which the fossils are found. Which type of fossil is best to use when making this determination?,87,A
88,The sediments found in a riverbed are most likely a result of which action on nearby rock?,88,C
89,What is the first step in designing a product?,89,D
90,"Since green plants make their own food, they are called",90,B
91,Helen is preparing a presentation about objects in the solar system. She includes facts about the order of the planets and their distances from the Sun. Which statement could she include in an accurate presentation?,91,C
92,Decomposers are organisms that eat and break down dead plant and animal material. Which organism is a decomposer?,92,A
93,"If the atomic mass number of an atom is 35, which statement is most accurate?",93,A
94,Which would cause the most soil to erode from a river bank in just a few days?,94,B
95,The gravitational force between two objects depends on the distance between the objects and each object's,95,C
96,Which of these is the most responsible for the changes of the seasons on Earth?,96,C
97,"In a gasoline-powered car, chemical energy from gasoline is transformed to make the car move. The motion of the car is what form of energy?",97,C
98,How does a student best avoid becoming dehydrated during a field investigation on a hot day?,98,D
99,What is the approximate length of time it takes the Moon to complete one lunar cycle?,99,A
100,"When an iron nail wrapped in a copper wire is attached to a circuit, it forms",100,B
101,How should researchers share their findings with other scientists to validate their study of the effectiveness of a new medication?,101,C
102,Which disease is a result of abnormal cell division?,102,C
103,To which planet do National Aeronautics and Space Administration (NASA) scientists hope to send humans next?,103,B
104,"When igneous rock is changed into metamorphic rock, which form of energy is this process?",104,C
105,"What is the mass number of an atom with 17 protons, 17 electrons, and 18 neutrons?",105,B
106,Solar radiation is a combination of light with different wavelengths. Which type of ray can harm human skin the most?,106,B
107,The formation of coal deposits occurred over millions of years. Which feature was most responsible for these deposits?,107,B
108,Scientists have categorized trees based on whether they keep or lose their leaves each year. Another logical way to categorize trees is based on the,108,D
109,"In 1918, an outbreak of influenza infected 500,000 people all over the world. Tens of millions of those infected died. In 1994, an outbreak of pneumonic plague spread quickly through the city of Surat in India, killing 52 people. Which statement best describes the two events?",109,B
110,A teacher places an item in a box. The item takes the shape of the entire container. This item is most likely,110,A
111,"Minerals can be identified using hardness, streak, and cleavage because",111,A
112,"In gym class a student kicks a soccer ball high into the air. As the ball goes upward, which type of energy is increasing?",112,C
113,"Which of these particles, when found in soil, contributes most to the water retention in soil?",113,D
114,Which two body systems work together to transport oxygen to the cells?,114,D
115,Mitochondria are cell organelles that play a large role in energy processes within the body. Which cells are most likely to have a greater amount of mitochondria?,115,B
116,"Because sulfur cannot be decomposed by simple chemical methods into two or more different substances, it is classified as",116,D
117,Which of these BEST describes the way a feather feels?,117,C
118,Which would be the best method to use to dispose of cardboard boxes not utilized by a local grocery store?,118,B
119,"When oil is burning, the reaction will",119,C
120,Why is water considered to be a renewable resource?,120,A
121,Western coral snakes have a striped color pattern and are poisonous. Arizona mountain king snakes look like western coral snakes but are not poisonous. The color pattern of the Arizona mountain king snake is an example of,121,B
122,Which function is a role of a feedback system?,122,B
123,Which disease is a result of abnormal cell division?,123,D
124,"In an earthquake, the primary waves move through",124,D
125,Which of the following forms of energy is released or absorbed in most chemical reactions?,125,C
126,Directions Read the information about wind erosion then answer the question. Wind can cause erosion that changes the surface of the Earth. Wind erosion can have negative effects on the environment by removing soil and polluting the air during dust storms. Walter wanted to find out if faster wind speeds increased the amount of wind erosion. Which instrument should he use to measure wind speed?,126,B
127,Which human trait is most likely inherited from a parent?,127,C
128,A student pours a clear liquid from a test tube into a beaker with a clear liquid already in it and notices that the mixture turns pink. The student infers the two clear liquids are different. This inference is a result of,128,B
129,Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?,129,D
130,"Jonathan places a pot of water on a stove. As the water boils, how does the state of the water change?",130,A
131,Plants in a forest need to obtain nutrients from the soil to survive. How do most of the nutrients get back in the soil once the forest plants have used them for growth?,131,A
132,"During protein synthesis, mRNA is translated into three-base sequences representing amino acids. What signals the ribosome to begin translating the mRNA into a new amino acid sequence?",132,B
133,Kendall studied the ways in which human body systems work together. He compared the respiratory and circulatory systems. In which way are these two systems similar to each other?,133,A
134,Which of the following helps the body to cool down?,134,B
135,"The part of the rock cycle that transforms compressed rock formed from sea organism shells into a harder, denser rock is",135,A
136,Why do dogs have most of the characteristics of their parents?,136,A
137,Which situation is an example of a feedback system in the body that maintains homeostasis?,137,C
138,"Ms. Bristol measured the mass of a closed beaker containing several ice cubes. The mass was 100 g. An hour later, after the ice cubes had melted, Ms. Bristol measured the mass of the beaker again. What was the mass of the beaker of water the second time?",138,C
139,Some types of trees are able to survive the heat of a forest fire. Which of the following characteristics would best help a tree survive a fire?,139,D
140,The North America Nebula is named for its similarity in shape to the North American continent. It was discovered within the Milky Way by astronomer William Herschel in 1790. What was Mr. Herschel most likely observing?,140,B
141,"Why are seals able to live off the coast of Antarctica while frogs, snakes, and panthers are not?",141,B
142,"In order for a glider to fly, its weight must be opposed by",142,D
143,Which of the following is believed to be one cause of global warming?,143,D
144,Which is an example of water condensing?,144,B
145,Which statement best describes the climate of Nevada?,145,A
146,The Milky Way Galaxy is visible as a bright region in the night sky. Modern telescopic observation has made it possible to discover that the brightness of the Milky Way Galaxy is due primarily to which structure?,146,A
147,The prairie grass ecosystem once had a deep layer of topsoil which was protected by the grasses that covered it. Removal of these grasses for farmland is causing the soil to be eroded mainly by,147,C
148,Turning off the light when leaving a room is an example of,148,B
149,The surface of Earth is constantly changing. Which of these findings provides the best evidence that the crustal surface of Earth has changed over time?,149,D
150,Malaria is a common disease in many countries. What is the cause of this disease?,150,B
151,"When specific hormones are present in the blood of a hen, an egg is released from an ovary. Which two systems are involved with the release of an egg?",151,D
152,Which is an example of a chemical reaction?,152,C
153,Atmospheric greenhouse gases help heat the atmosphere by,153,B
154,Scientists measured the patterns of spectral lines given off by distant galaxies and concluded that almost all of these galaxies are moving away from Earth. What did the scientists observe directly?,154,C
155,Beaver dams can cause floods. This statement shows how,155,3
156,A student is growing some plants for an experiment. She notices small white spots on the leaves. Which tool should she use to get a better look at the spots?,156,B
157,All of the inherited traits that are passed to offspring during asexual reproduction come from a single,157,C
158,Nonrenewable sources of energy have limited supplies. Researchers are developing devices that will make renewable energy more available. Which is a source of renewable energy?,158,B
159,Which region of the Milky Way contains a population that consists mostly of old stars?,159,D
160,Which characteristic is not an inherited trait?,160,C
161,"A forest was cleared for the building of a resort, but before construction began, secondary succession set in. Which of these describes why secondary succession appeared so rapidly?",161,D
162,Temperatures below freezing are expected overnight. What might be done to protect plants growing outside?,162,A
163,Which of the following is a cause of the ocean levels periodically rising and then falling?,163,B
164,Which of the following statements applies to all states of matter?,164,A
165,Which of these converts electrical energy to light energy?,165,B
166,The number of squirrels in a certain ecosystem changes over time. These changes can be represented as a number of connected data points. Which method would a student most likely use to show this information?,166,B
167,"Many natural rock formations change color over time. In Utah, for example, iron oxidized and formed red, orange, and yellow rock. Which of the following is the cause of this change?",167,B
168,Which of the following is the most important safety practice when using a rock hammer on a geology field trip?,168,A
169,Which invention has technology that helps people keep food fresh for a long period of time?,169,B
170,Lori owns a house next to the lake. She uses lots of fertilizer to keep her lawn green. Which impact could fertilizing her lawn have on the lake?,170,D
171,Which of these groups animals are ALL mammals?,171,A
172,"When someone plays the flute, sound is produced because the air in the flute is",172,A
173,"The human body is composed of different systems made of specialized cells, tissues, and organs. Each of these structures has a specific function that aids in the survival of the human species. Which organs are used in reproduction?",173,D
174,Which is an example of water condensing?,174,A
175,Which of these groups animals are ALL mammals?,175,B
176,Claudia's teacher places a photograph of an organism on the board. He asks Claudia to determine if the organism is a plant or an animal. The answer to which question will best help Claudia determine if the organism is a plant or an animal?,176,B
177,Which of these conditions would most likely be shown in the fossil record as a reason for mass extinctions?,177,C
178,The features below are all present on Earth. Which feature could also be found on the Moon?,178,A
179,Which of these can be mined from Earth and used as an energy source?,179,A
180,"Blood is composed of different cell types that transport nutrients and wastes throughout the body. Because of this, blood is classified as",180,A
181,More sulfur dioxide is being added to the atmosphere. How will this most likely affect the hydrosphere?,181,3
182,Most birds sit on their eggs until they hatch. Which of these is the most important reason why birds sit on their eggs?,182,B
183,"Within a substance, atoms that collide frequently and move independently of one another are most likely in a",183,B
184,"In Rutherford's experiment, what caused some high-energy particles to bounce off the metal, while most pass straight through?",184,C
185,"In a container, a mixture of water and salt is stirred so that the salt dissolves completely. Sand is added to this solution and allowed to settle to the bottom of the container. If the container is placed on a heat source and the liquid evaporates completely, what will be left in the container?",185,A
186,Which land form results when carbonic acid in groundwater seeps through rock and dissolves limestone?,186,B
187,People are developing electric cars that would replace gasoline-burning cars. One major advantage of the electric car is that it,187,C
188,Why are many telescopes used far from cities?,188,D
189,Which measurement tool is used to find the volume of a small piece of granite?,189,D
190,Which object is the best conductor of electricity?,190,C
191,The direction water flows in a river depends on,191,A
192,"A house is built in a desert, where there is no electricity and very little wind. Which action could lead to operating the electrical appliances in the house that would cause the least amount of environmental pollution?",192,C
193,Male peacocks have large brightly colored tail feathers. What is the most likely reason for this?,193,C
194,Which characteristic is shared by all cells?,194,D
195,Scientists recorded the hourly temperature at a weather station for the month of July and want to quickly measure a trend over time in temperature changes. Which of these formats would be the most appropriate representation of the temperature data to quickly measure any trend?,195,D
196,"When stratospheric ozone levels are reduced, the amount of ultraviolet radiation hitting Earth increases. Ozone depletion is most often caused",196,C
197,"The primary functions of the digestive system are to break down food, absorb nutrients and excrete wastes. Once food is absorbed, what system is responsible for carrying the nutrients to the body cells?",197,B
198,"Toni got a cut on her arm while playing in a softball game. A few weeks later, the cut was healed. Which process is most responsible for repairing the cut?",198,D
199,"Ms. Bristol measured the mass of a closed beaker containing several ice cubes. The mass was 100 g. An hour later, after the ice cubes had melted, Ms. Bristol measured the mass of the beaker again. What was the mass of the beaker of water the second time?",199,2
200,Which of the following devices relies on electromagnetic radiation in the radio wave region of the spectrum for operation?,200,B
201,This in turn causes the average temperature on Earth to rise. Which of the following observations supports that theory?,201,C
202,A water wave that occurs in an ocean is an example of which type of wave?,202,B
203,This in turn causes the average temperature on Earth to rise. Which of the following observations supports that theory?,203,A
204,"As a sample of water turns to ice,",204,D
205,"The Greek philosopher Aristotle described matter with the phrase ""unable to be divided."" The modern concept that grew from Aristotle's idea is the",205,C
206,Plants make sugars in the presence of sunlight in a process called photosynthesis. What form of carbon do the plants take in for this process?,206,4
207,"To use energy from the Sun to power household appliances, the solar energy must be converted to",207,D
208,Which a molecular process found only in retroviruses?,208,A
209,What event happens in a daily cycle?,209,D
210,An apple appears red when struck by white light. This appearance is because the red light is reflected and the other colors are absorbed. What color will this apple appear to be when struck by blue light?,210,A
211,Who was the first person to base a system of classification on organisms having similar structures?,211,2
212,Nerve cells transmitting messages to the body best demonstrate which primary function?,212,A
213,Which method could be used to separate a solution of table salt and water?,213,C
214,A greenhouse is used as a model of the atmosphere. Which of the following cannot be demonstrated by the model?,214,D
215,The property of matter that resists changes in motion is called,215,B
216,Which is true of scientific discoveries?,216,A
217,Deer eat different types of plants in an ecosystem. Which method would best show the percentages of the plant types in the deer diet?,217,A
218,"Ms. Bristol measured the mass of a closed beaker containing several ice cubes. The mass was 100 g. An hour later, after the ice cubes had melted, Ms. Bristol measured the mass of the beaker again. What was the mass of the beaker of water the second time?",218,A
219,Which of the following is an abiotic factor that can influence the quantity of fish a pond can support?,219,B
220,Which resource has the most potential for production of renewable electric energy?,220,B
221,A light-year is a measure of,221,A
222,Who was a leading authority on continental drift in the early 1900s?,222,C
223,How do the spines of a cactus help it survive?,223,A
224,Which statement is a description of weather?,224,B
225,A student is asked to bring something that feels rough to class. Which would be BEST for him to bring?,225,3
226,Why do mountain climbers at high elevations use oxygen tanks to help them breathe?,226,B
227,Cumulonimbus clouds often form along cold fronts. Which type of weather is most likely to occur along a cold front?,227,D
228,Helen is preparing a presentation about objects in the solar system. She includes facts about the order of the planets and their distances from the Sun. Which statement could she include in an accurate presentation?,228,C
229,Which of the following describes a reason why companies irradiate some fruits and vegetables before they are sold to the public?,229,A
230,A function of a plant's roots is to,230,B
231,What season is the Northern Hemisphere experiencing when it is tilted directly toward the Sun?,231,C
232,Which object is nonliving?,232,B
233,Water moves by capillary action through soil from moist areas to dry areas. Which property of water is most responsible for this capillary action?,233,B
234,"When a light bulb is turned on, energy changes from one form to another. Which of the following best describes this change?",234,B
235,"Roger visited his grandfather who lives on a farm. While he was there, he helped his grandfather move hay out of the barn. As Roger worked in the barn he began sneezing. Which system of the body most likely caused Roger to sneeze?",235,C
236,What is the density of a 64-g iron cube that displaces 8 mL of water?,236,C
237,Moving water was the most important factor in forming which of these?,237,C
238,A student needs to find the mass of an atom. The numbers of which atomic particles determines the mass of the atom?,238,B
239,A large quantity of heavy rain falling in a short time period will most likely,239,C
240,A shoe manufacturer randomly selects 10% of the production from each shift. Each of these shoes is checked to ensure that it is correctly made. What is this process called?,240,D
241,All of the following are functions of a cell membrane except,241,C
242,Which change in the environment would have a negative effect on the survival of a species in an ecosystem?,242,D
243,"When using more than the recommended amounts of pesticide on farmland, yards, and gardens, what is most likely to occur?",243,C
244,Harmful ultraviolet rays from the Sun are primarily absorbed by,244,B
245,What is the primary job of red blood cells?,245,A
246,"An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first ___.",246,3
247,Which relationship between Earth's outer core and inner core generates a large portion of Earth's magnetic field?,247,4
248,Which of the following best describes an advantage of using a mass production manufacturing system instead of a custom manufacturing system?,248,C
249,A cell that is unable to import substances required to process chemical energy is most likely a result of a malfunctioning,249,B
250,Scientists who have studied global climate changes have found that the average temperature of Earth has risen. There has also been an increase in the accumulation of atmospheric greenhouse gases. What is the goal of the scientific community in collecting this type of data?,250,B
251,"Which resource, abundant in Nevada, is nonrenewable?",251,D
252,Where does oxygen-rich blood go after leaving the lungs?,252,B
253,"If you breathe on a mirror, part of the mirror clouds up. What are you actually seeing when you see the mirror cloud up?",253,D
254,"After months of studying and obtaining data on the behavior of birds, biologists from around the world will look at the data and",254,C
255,"In the first half of this century, which technology allowed people, for the first time, to work IN the city but live OUTSIDE the city?",255,C
256,A student is investigating which type of soil is best for growing tomato plants from seeds. The student plants four tomato seeds in each of three different containers of soil. Which step of the procedure would help the student get the most reliable results?,256,B
257,"When a transverse wave passes from right to left through a medium, what happens to the particles of the medium?",257,A
258,Scientists are discovering ways to make some crops use less water. A person working in which job would most benefit from this research?,258,D
259,Which statement is true for all objects?,259,1
260,"If water gets into the crack of a rock and then freezes, the rock will MOST likely",260,A
261,Which characteristic is shared by Earth and the Moon?,261,C
262,Which organisms form the base of all ecosystems?,262,C
263,"A layer of solid brittle rock comprises the outer 100 kilometers of Earth. This layer, which contains both the crust and the upper mantle, is called the",263,B
264,Most of Earth's surface is covered by,264,B
265,A hurricane is a heat engine which converts one kind of energy into another. Hurricanes convert most of the heat energy into,265,C
266,A plant has yellow flowers. What best explains why the flowers are yellow?,266,D
267,"When ice cream is left out of a freezer, the ice cream changes from a ___.",267,A
268,A student is measuring the distance a car travels down a ramp using yards. Which measurement is most similar in length when using the metric system of measurement?,268,C
269,"When sugar is heated on a hot plate, it turns into a liquid. When the liquid sugar is cooled, a hard-crystalline substance is formed. This model best demonstrates the formation of",269,B
270,"A female dog is having puppies. She has black fur, brown eyes, and a curly tail. She can sit, bark, and roll over on command. Which set of traits can the female dog's puppies inherit?",270,C
271,"As the hawk population increases in an ecosystem, the deer mouse population will most likely decrease as a result of",271,A
272,The process by which organisms with favorable variations reproduce at higher rates than those without such variations is,272,D
273,Which instrument would be best to measure the volume of a liquid?,273,D
274,Why do dogs have most of the characteristics of their parents?,274,D
275,Which sequence lists the levels of organization in the human body from simplest to most complex?,275,A
276,Which device converts kinetic energy into electrical energy?,276,B
277,The difference between the atomic number of an element and the element's atomic mass is the number of,277,D
278,Genetically modified plants with new characteristics have been produced through genetic engineering methods. What impacts have resulted from the use of genetically modified plants?,278,C
279,A mountain range has hills around its edges. How are the mountains and hills alike?,279,D
280,The tendency of a stationary object to resist being put into motion is known as,280,C
281,Which of the following is a crucial piece of evidence supporting scientists' theory of how the continents and the ocean basins formed?,281,D
282,Which characteristic is the best example of an inherited trait?,282,A
283,Which is a source of sound?,283,A
284,Which of the following allows materials to enter and leave a cell?,284,C
285,"A rainforest area is experiencing a severe drought. As a consequence, the insect population has decreased. What will the insect-eating birds most likely do as a result of the drought?",285,B
286,"In order to distinguish fact from opinion, conclusions in experiments should be",286,A
287,"A jeweler melts gold to make jewelry. As the gold melts, the mass",287,A
288,Light sometimes behaves as waves and other times as particles. Which property of light is equally explainable by treating light as either particles or waves?,288,B
289,A company plants trees on a bare hillside. Which of these is the BEST reason for planting the trees?,289,B
290,What are the products in the chemical reaction below? NaOH + HCl -> NaCl + H_{2}O,290,A
291,Conjugation in a paramecium differs from sexual reproduction in volvox because conjugation,291,A
292,Deer eat different types of plants in an ecosystem. Which method would best show the percentages of the plant types in the deer diet?,292,A
293,"What is the primary energy source that drives all weather events, including precipitation, hurricanes, and tornados?",293,B
294,Which of the following causes a chemical change?,294,A
295,"The yellow-throated longclaw is a bird that lives on the dry savanna of Africa. It looks almost exactly like another bird, the western meadowlark of North America. Although the birds look very similar, they are not even in the same taxonomic family. Scientists think the birds look alike because the two species developed under similar environmental pressures, even though they developed thousands of miles apart. Which process does their development demonstrate?",295,C
296,"Jake's cats eat food from a can. The cats come running into the kitchen when they hear the electric can opener. Now, each time Jake's mother opens a can of corn, the cats come running. This is an example of",296,C
297,An idea that the universe originated with an explosion is supported by repeated observations of light from distant galaxies traveling away from Earth. An idea that has been tested repeatedly and is supported by repeated results is most likely a,297,C
298,Which living organism makes its own food using sunlight?,298,A
299,Which stage in the reptile life cycle is most like the birth of a lion cub?,299,C
300,Which of the following can provide the human body with long-term immunity against some diseases?,300,B
301,Nerve cells transmitting messages to the body best demonstrate which primary function?,301,D
302,A hurricane is a heat engine which converts one kind of energy into another. Hurricanes convert most of the heat energy into,302,C
303,Which change increases the rate of a chemical reaction?,303,A
304,"When air is heated, it will most likely",304,B
305,Which behavior is an example of an animal adapting to a change in the environment?,305,A
306,A student needs to find the mass of an atom. The numbers of which atomic particles determines the mass of the atom?,306,C
307,A student drops a ball. Which force causes the ball to fall to the ground?,307,A
308,"In the lab, students are working with substances that could cause burns. Which of these safety precautions is most important to follow?",308,A
309,Which organ is most responsible for oxygen entering the blood stream?,309,B
310,"When a book is dropped onto a wooden desk, the molecules in the wood begin to vibrate from the force of the book. Which of these is produced by the vibrations?",310,D
311,Which is an example of a decomposer?,311,B
312,Which statement is the best description of the Milky Way galaxy?,312,C
313,Which pair of English and metric units has most nearly the same value?,313,C
314,Plants make sugars in the presence of sunlight in a process called photosynthesis. What form of carbon do the plants take in for this process?,314,C
315,Which measurement represents the mass of an object?,315,B
316,"In the human body, which system functions primarily to defend the body against disease?",316,D
317,Moving water in a river is considered a renewable resource because it,317,B
318,The range of all forms of radiant energy is called the,318,D
319,"In the Adirondack forests of New York, some trees have died. The change in the forest is thought to be related to air pollution and rain. Which abiotic factor most likely has been changed as a result of the pollution and rain which resulted in the death of the trees?",319,D
320,Which tool should be used to compare the growth of an algal colony growing in a petri dish?,320,C
321,"Stretching is considered an important step before engaging in sports. In an investigation to see whether stretching before physical exertion reduces sports injuries, who would the control group most likely be?",321,C
322,"In eukaryotic organisms, microtubules give cells structure, and microfilaments help the cell contract and move. Together, they combine to perform functions similar to what two human body systems?",322,C
323,Deer provide food for wolves. How does this relationship also benefit the deer herd?,323,D
324,Which of these is directly formed as a result of weathering and erosion?,324,A
325,A chemist observed bubbling and fizzing after adding an acid solution to a white powdery substance in a beaker. Which of the following can be inferred?,325,B
326,Which of the following best represents one particular stage in a life cycle?,326,C
327,The Sun is a medium-sized star and is expected to continue to perform nuclear fusion for five billion years. What is most likely to be the final stage of the Sun?,327,A
328,Which human activity is most harmful to the natural environment?,328,B
329,The moon goes through phases as it revolves around Earth. During which phase of the moon would it be possible for a solar eclipse to occur?,329,A
330,Which of these human activities in a forest has a positive effect on the ecosystem?,330,A
331,"In the human body, cellular respiration breaks down sugar molecules after they enter the cell. What results from this process?",331,D
332,Which of these describes a location where minerals are most likely to form?,332,B
333,A student crumples up a sheet of paper. Which property of the paper has changed?,333,A
334,Down feathers are used by many sleeping bag manufacturers because down feathers are,334,A
335,"In an experiment, a scientist named Pavlov rang a bell before he fed his dogs, which made the dogs drool. Soon the dogs would drool when they heard the bell, even if they did not receive any food. What type of response did the dogs exhibit?",335,4
336,From which part of the plant does a bee get food?,336,C
337,Where would nitrogen most easily be found in the nitrogen cycle?,337,D
338,Which would best aid a scientist in discovering how Earth may have changed over time?,338,2
339,An atom consists of a nucleus surrounded by,339,A
340,A pencil falls off of a desk. What moves the pencil toward the floor?,340,A
341,After which event will ecological succession most likely happen?,341,A
342,"If you breathe on a mirror, part of the mirror clouds up. What are you actually seeing when you see the mirror cloud up?",342,D
343,Which of these is a freshwater reservoir?,343,C
344,Which statement correctly describes a relationship between two human body systems?,344,D
345,"After months of studying and obtaining data on the behavior of birds, biologists from around the world will look at the data and",345,D
346,Which occurs as a result of Earth's tilt on its rotating axis?,346,C
