Date,Extent
1980-04-06,15.531
1980-04-07,3.736
1980-04-08,5.498
1980-04-09,9.815
1980-04-10,5.228
1980-04-11,15.668
1980-04-12,5.536
1980-04-13,3.571
1980-04-14,6.631
1980-04-15,9.323
1980-04-16,7.154
1980-04-17,15.52
1980-04-18,12.184
1980-04-19,6.809
1980-04-20,10.737
1980-04-21,12.089
1980-04-22,6.112
1980-04-23,3.472
1980-04-24,14.792
1980-04-25,6.854
1980-04-26,15.655
1980-04-27,12.086
1980-04-28,4.042
1980-04-29,11.421
1980-04-30,7.358
1980-05-01,13.832
1980-05-02,6.786
1980-05-03,7.861
1980-05-04,6.765
1980-05-05,4.859
1980-05-06,14.342
1980-05-07,10.008
1980-05-08,15.915
1980-05-09,3.661
1980-05-10,15.601
1980-05-11,9.412
1980-05-12,9.701
1980-05-13,14.992
1980-05-14,13.637
1980-05-15,10.876
1980-05-16,10.138
1980-05-17,6.271
1980-05-18,6.188
1980-05-19,8.064
1980-05-20,11.936
1980-05-21,15.731
1980-05-22,5.461
1980-05-23,14.765
1980-05-24,8.3
1980-05-25,10.132
1980-05-26,10.875
1980-05-27,12.9
1980-05-28,12.423
1980-05-29,8.15
1980-05-30,11.55
1980-05-31,14.645
1980-06-01,10.195
1980-06-02,6.015
1980-06-03,11.096
1980-06-04,5.194
1980-06-05,7.4
1980-06-06,14.86
1980-06-07,7.704
1980-06-08,12.048
1980-06-09,6.535
1980-06-10,3.387
1980-06-11,4.895
1980-06-12,11.622
1980-06-13,4.393
1980-06-14,9.072
1980-06-15,14.505
1980-06-16,3.598
1980-06-17,8.291
1980-06-18,5.192
1980-06-19,5.747
1980-06-20,14.468
1980-06-21,4.053
1980-06-22,14.529
1980-06-23,15.839
1980-06-24,6.885
1980-06-25,14.91
1980-06-26,16.0
1980-06-27,13.184
1980-06-28,9.975
1980-06-29,12.503
1980-06-30,8.493
1980-07-01,6.073
1980-07-02,9.522
1980-07-03,14.152
1980-07-04,11.924
1980-07-05,8.395
1980-07-06,14.451
1980-07-07,12.058
1980-07-08,10.636
1980-07-09,5.256
1980-07-10,7.991
1980-07-11,10.146
1980-07-12,13.136
1980-07-13,12.191
1980-07-14,15.011
1980-07-15,10.486
1980-07-16,13.666
1980-07-17,8.029
1980-07-18,7.329
1980-07-19,9.917
1980-07-20,4.663
1980-07-21,5.734
1980-07-22,12.954
1980-07-23,15.644
1980-07-24,7.891
1980-07-25,11.497
1980-07-26,13.793
1980-07-27,12.818
1980-07-28,12.462
1980-07-29,5.066
1980-07-30,9.282
1980-07-31,10.554
1980-08-01,4.649
1980-08-02,5.475
1980-08-03,9.426
1980-08-04,4.167
1980-08-05,8.386
1980-08-06,5.736
1980-08-07,8.272
1980-08-08,5.274
1980-08-09,12.198
1980-08-10,3.45
1980-08-11,12.393
1980-08-12,11.031
1980-08-13,10.213
1980-08-14,7.271
1980-08-15,6.214
1980-08-16,13.448
1980-08-17,9.2
1980-08-18,5.683
1980-08-19,15.819
1980-08-20,5.079
1980-08-21,15.068
1980-08-22,7.624
1980-08-23,11.04
1980-08-24,8.852
1980-08-25,13.202
1980-08-26,3.783
1980-08-27,16.164
1980-08-28,10.929
1980-08-29,14.03
1980-08-30,12.572
1980-08-31,8.94
1980-09-01,3.82
1980-09-02,5.823
1980-09-03,10.287
1980-09-04,4.006
1980-09-05,11.906
1980-09-06,14.578
1980-09-07,12.084
1980-09-08,11.381
1980-09-09,6.456
1980-09-10,4.338
1980-09-11,3.971
1980-09-12,6.727
1980-09-13,14.865
1980-09-14,12.381
1980-09-15,10.784
1980-09-16,9.14
1980-09-17,14.976
1980-09-18,15.924
1980-09-19,3.524
1980-09-20,14.463
1980-09-21,5.275
1980-09-22,12.365
1980-09-23,5.492
1980-09-24,15.583
1980-09-25,13.577
1980-09-26,10.711
1980-09-27,11.736
1980-09-28,11.291
1980-09-29,7.579
1980-09-30,11.007
1980-10-01,11.402
1980-10-02,11.123
1980-10-03,10.37
1980-10-04,5.554
1980-10-05,6.246
1980-10-06,12.575
1980-10-07,11.705
1980-10-08,16.318
1980-10-09,5.455
1980-10-10,10.299
1980-10-11,6.604
1980-10-12,6.842
1980-10-13,14.194
1980-10-14,3.707
1980-10-15,4.616
1980-10-16,16.341
1980-10-17,11.74
1980-10-18,9.139
1980-10-19,5.682
1980-10-20,15.115
1980-10-21,8.702
1980-10-22,15.208
1980-10-23,6.633
1980-10-24,6.801
1980-10-25,6.469
1980-10-26,12.284
1980-10-27,8.231
1980-10-28,15.24
1980-10-29,8.726
1980-10-30,14.653
1980-10-31,10.067
1980-11-01,15.545
1980-11-02,8.089
1980-11-03,15.863
1980-11-04,4.5
1980-11-05,10.241
1980-11-06,13.837
1980-11-07,10.277
1980-11-08,15.94
1980-11-09,15.68
1980-11-10,15.558
1980-11-11,3.642
1980-11-12,7.498
1980-11-13,12.091
1980-11-14,13.69
1980-11-15,16.287
1980-11-16,5.009
1980-11-17,10.821
1980-11-18,3.342
1980-11-19,15.315
1980-11-20,6.301
1980-11-21,3.777
1980-11-22,11.176
1980-11-23,13.996
1980-11-24,12.485
1980-11-25,11.418
1980-11-26,13.678
1980-11-27,16.115
1980-11-28,6.226
1980-11-29,6.337
1980-11-30,15.778
1980-12-01,4.756
1980-12-02,6.539
1980-12-03,15.23
1980-12-04,11.802
1980-12-05,3.691
1980-12-06,4.781
1980-12-07,5.751
1980-12-08,9.239
1980-12-09,6.439
1980-12-10,12.543
1980-12-11,6.656
1980-12-12,12.307
1980-12-13,12.017
1980-12-14,5.175
1980-12-15,10.221
1980-12-16,11.034
1980-12-17,15.4
1980-12-18,5.859
1980-12-19,3.817
1980-12-20,3.411
1980-12-21,7.99
1980-12-22,4.795
1980-12-23,12.319
1980-12-24,10.312
1980-12-25,7.324
1980-12-26,11.88
1980-12-27,9.624
1980-12-28,15.672
1980-12-29,8.812
1980-12-30,4.712
1980-12-31,5.207
1981-01-01,13.664
1981-01-02,6.948
1981-01-03,8.485
1981-01-04,9.028
1981-01-05,8.659
1981-01-06,11.552
1981-01-07,10.165
1981-01-08,9.963
1981-01-09,10.687
1981-01-10,7.104
1981-01-11,14.864
1981-01-12,13.203
1981-01-13,4.566
1981-01-14,9.853
1981-01-15,15.571
1981-01-16,14.089
1981-01-17,9.872
1981-01-18,14.196
1981-01-19,4.793
1981-01-20,9.189
1981-01-21,8.513
1981-01-22,14.042
1981-01-23,15.585
1981-01-24,10.278
1981-01-25,4.146
1981-01-26,14.941
1981-01-27,4.343
1981-01-28,14.262
1981-01-29,9.566
1981-01-30,8.532
1981-01-31,5.98
1981-02-01,12.44
1981-02-02,12.621
1981-02-03,3.627
1981-02-04,6.933
1981-02-05,3.949
1981-02-06,15.489
1981-02-07,7.911
1981-02-08,6.738
1981-02-09,7.098
1981-02-10,3.715
1981-02-11,7.722
1981-02-12,14.217
1981-02-13,13.673
1981-02-14,9.014
1981-02-15,10.418
1981-02-16,3.928
1981-02-17,7.9
1981-02-18,5.931
1981-02-19,9.517
1981-02-20,10.746
1981-02-21,15.544
1981-02-22,5.185
1981-02-23,8.082
1981-02-24,9.853
1981-02-25,11.495
1981-02-26,12.95
1981-02-27,13.994
1981-02-28,3.708
1981-03-01,10.198
1981-03-02,14.002
1981-03-03,13.015
1981-03-04,11.169
1981-03-05,14.069
1981-03-06,5.742
1981-03-07,14.207
1981-03-08,10.535
1981-03-09,9.297
1981-03-10,12.068
1981-03-11,11.376
1981-03-12,12.339
1981-03-13,12.983
1981-03-14,13.156
1981-03-15,9.567
1981-03-16,6.358
1981-03-17,9.605
1981-03-18,9.951
1981-03-19,16.326
1981-03-20,12.242
1981-03-21,11.365
1981-03-22,14.131
1981-03-23,14.945
1981-03-24,14.898
1981-03-25,9.292
1981-03-26,10.832
1981-03-27,5.404
1981-03-28,15.888
1981-03-29,14.99
1981-03-30,4.94
1981-03-31,8.947
1981-04-01,4.8
1981-04-02,13.476
1981-04-03,14.452
1981-04-04,4.776
1981-04-05,5.467
1981-04-06,6.202
1981-04-07,3.626
1981-04-08,8.413
1981-04-09,7.41
1981-04-10,4.803
1981-04-11,13.597
1981-04-12,9.784
1981-04-13,10.367
1981-04-14,12.968
1981-04-15,15.007
1981-04-16,14.743
1981-04-17,4.104
1981-04-18,15.637
1981-04-19,3.447
1981-04-20,10.848
1981-04-21,13.197
1981-04-22,4.372
1981-04-23,14.134
1981-04-24,4.036
1981-04-25,7.093
1981-04-26,13.487
1981-04-27,14.184
1981-04-28,3.672
1981-04-29,3.697
1981-04-30,14.421
1981-05-01,4.564
1981-05-02,16.39
1981-05-03,11.096
1981-05-04,10.93
1981-05-05,6.626
1981-05-06,16.188
1981-05-07,11.274
1981-05-08,4.697
1981-05-09,10.612
1981-05-10,7.446
1981-05-11,12.196
1981-05-12,10.307
1981-05-13,5.53
1981-05-14,8.343
1981-05-15,14.28
1981-05-16,8.028
1981-05-17,5.003
1981-05-18,8.589
1981-05-19,12.405
1981-05-20,13.417
1981-05-21,9.911
1981-05-22,7.054
1981-05-23,10.207
1981-05-24,5.435
1981-05-25,6.414
1981-05-26,9.688
1981-05-27,8.517
1981-05-28,7.041
1981-05-29,10.355
1981-05-30,9.759
1981-05-31,15.579
1981-06-01,8.803
1981-06-02,4.192
1981-06-03,11.793
1981-06-04,4.508
1981-06-05,6.007
1981-06-06,10.42
1981-06-07,10.531
1981-06-08,5.325
1981-06-09,10.402
1981-06-10,3.491
1981-06-11,10.042
1981-06-12,12.227
1981-06-13,12.978
1981-06-14,15.198
1981-06-15,6.867
1981-06-16,3.609
1981-06-17,10.011
1981-06-18,8.586
1981-06-19,4.47
1981-06-20,7.811
1981-06-21,5.291
1981-06-22,12.617
1981-06-23,5.394
1981-06-24,15.355
1981-06-25,13.494
1981-06-26,9.931
1981-06-27,6.408
1981-06-28,8.475
1981-06-29,6.945
1981-06-30,10.693
1981-07-01,4.41
1981-07-02,12.306
1981-07-03,8.712
1981-07-04,7.87
1981-07-05,7.858
1981-07-06,12.535
1981-07-07,6.422
1981-07-08,12.374
1981-07-09,3.63
1981-07-10,14.077
1981-07-11,14.363
1981-07-12,12.282
1981-07-13,16.013
1981-07-14,14.958
1981-07-15,11.323
1981-07-16,6.409
1981-07-17,7.995
1981-07-18,15.095
1981-07-19,4.628
1981-07-20,6.492
1981-07-21,3.681
1981-07-22,5.096
1981-07-23,5.607
1981-07-24,9.215
1981-07-25,6.866
1981-07-26,6.332
1981-07-27,6.638
1981-07-28,8.945
1981-07-29,5.25
1981-07-30,11.703
1981-07-31,5.538
1981-08-01,9.676
1981-08-02,11.09
1981-08-03,6.868
1981-08-04,4.596
1981-08-05,5.083
1981-08-06,10.981
1981-08-07,12.418
1981-08-08,13.656
1981-08-09,14.785
1981-08-10,4.478
1981-08-11,10.088
1981-08-12,5.277
1981-08-13,4.995
1981-08-14,10.874
1981-08-15,7.449
1981-08-16,7.755
1981-08-17,9.642
1981-08-18,14.065
1981-08-19,4.331
1981-08-20,14.474
1981-08-21,5.726
1981-08-22,6.713
1981-08-23,10.179
1981-08-24,15.058
1981-08-25,15.998
1981-08-26,3.873
1981-08-27,12.595
1981-08-28,11.904
1981-08-29,9.63
1981-08-30,5.262
1981-08-31,11.568
1981-09-01,9.821
1981-09-02,7.989
1981-09-03,7.97
1981-09-04,3.812
1981-09-05,14.316
1981-09-06,13.418
1981-09-07,4.12
1981-09-08,5.912
1981-09-09,12.26
1981-09-10,8.275
1981-09-11,5.747
1981-09-12,15.883
1981-09-13,8.225
1981-09-14,7.212
1981-09-15,13.084
1981-09-16,5.525
1981-09-17,10.402
1981-09-18,15.037
1981-09-19,9.177
1981-09-20,6.342
1981-09-21,7.942
1981-09-22,9.156
1981-09-23,3.667
1981-09-24,8.546
1981-09-25,11.217
1981-09-26,11.29
1981-09-27,14.553
1981-09-28,15.223
1981-09-29,3.889
1981-09-30,3.655
1981-10-01,15.049
1981-10-02,11.759
1981-10-03,15.851
1981-10-04,11.966
1981-10-05,8.59
1981-10-06,11.689
1981-10-07,3.897
1981-10-08,6.097
1981-10-09,10.116
1981-10-10,10.771
1981-10-11,12.968
1981-10-12,10.569
1981-10-13,11.533
1981-10-14,11.879
1981-10-15,6.219
1981-10-16,6.255
1981-10-17,6.818
1981-10-18,8.794
1981-10-19,11.937
1981-10-20,5.271
1981-10-21,13.055
1981-10-22,8.562
1981-10-23,8.187
1981-10-24,11.089
1981-10-25,11.168
1981-10-26,3.686
1981-10-27,4.138
1981-10-28,4.047
1981-10-29,11.616
1981-10-30,8.638
1981-10-31,13.357
1981-11-01,11.788
1981-11-02,5.334
1981-11-03,11.811
1981-11-04,11.536
1981-11-05,10.23
1981-11-06,5.159
1981-11-07,14.239
1981-11-08,12.317
1981-11-09,15.787
1981-11-10,4.482
1981-11-11,8.668
1981-11-12,7.676
1981-11-13,6.348
1981-11-14,13.368
1981-11-15,6.535
1981-11-16,8.194
1981-11-17,12.166
1981-11-18,9.04
1981-11-19,8.969
1981-11-20,11.248
1981-11-21,9.491
1981-11-22,13.477
1981-11-23,8.392
1981-11-24,12.646
1981-11-25,6.765
1981-11-26,7.74
1981-11-27,10.529
1981-11-28,15.612
1981-11-29,4.245
1981-11-30,6.903
1981-12-01,5.395
1981-12-02,12.521
1981-12-03,10.14
1981-12-04,9.535
1981-12-05,15.423
1981-12-06,8.744
1981-12-07,8.27
1981-12-08,8.966
1981-12-09,13.879
1981-12-10,14.814
1981-12-11,10.912
1981-12-12,5.752
1981-12-13,5.086
1981-12-14,15.126
1981-12-15,9.67
1981-12-16,12.499
1981-12-17,13.676
1981-12-18,15.655
1981-12-19,3.95
1981-12-20,5.5
1981-12-21,9.723
1981-12-22,9.396
1981-12-23,5.113
1981-12-24,13.76
1981-12-25,12.442
1981-12-26,15.278
1981-12-27,15.87
1981-12-28,3.45
1981-12-29,4.417
1981-12-30,7.019
1981-12-31,5.896
1982-01-01,6.414
1982-01-02,7.566
1982-01-03,3.468
1982-01-04,3.529
1982-01-05,10.378
1982-01-06,10.409
1982-01-07,9.346
1982-01-08,10.952
1982-01-09,9.07
1982-01-10,13.474
1982-01-11,9.293
1982-01-12,8.968
1982-01-13,8.315
1982-01-14,7.998
1982-01-15,5.623
1982-01-16,3.523
1982-01-17,6.024
1982-01-18,12.86
1982-01-19,15.697
1982-01-20,8.474
1982-01-21,11.028
1982-01-22,4.153
1982-01-23,7.873
1982-01-24,9.619
1982-01-25,5.072
1982-01-26,12.107
1982-01-27,11.141
1982-01-28,10.869
1982-01-29,11.225
1982-01-30,11.912
1982-01-31,4.375
1982-02-01,14.761
1982-02-02,6.185
1982-02-03,8.079
1982-02-04,7.345
1982-02-05,10.431
1982-02-06,3.922
1982-02-07,6.797
1982-02-08,14.699
1982-02-09,10.451
1982-02-10,7.258
1982-02-11,4.8
1982-02-12,9.33
1982-02-13,13.514
1982-02-14,4.184
1982-02-15,4.824
1982-02-16,12.972
1982-02-17,12.776
1982-02-18,7.349
1982-02-19,16.01
1982-02-20,10.757
1982-02-21,11.267
1982-02-22,11.319
1982-02-23,10.012
1982-02-24,7.82
1982-02-25,5.852
1982-02-26,3.839
1982-02-27,8.086
1982-02-28,8.62
1982-03-01,12.985
1982-03-02,9.57
1982-03-03,9.05
1982-03-04,11.641
1982-03-05,14.986
1982-03-06,4.836
1982-03-07,15.046
1982-03-08,12.251
1982-03-09,11.007
1982-03-10,11.655
1982-03-11,15.05
1982-03-12,5.092
1982-03-13,15.789
1982-03-14,9.352
1982-03-15,16.112
1982-03-16,7.848
1982-03-17,10.714
1982-03-18,6.153
1982-03-19,4.198
1982-03-20,13.109
1982-03-21,4.332
1982-03-22,5.811
1982-03-23,5.169
1982-03-24,9.035
1982-03-25,8.976
1982-03-26,9.868
1982-03-27,16.055
1982-03-28,4.534
1982-03-29,5.355
1982-03-30,14.115
1982-03-31,10.109
1982-04-01,9.14
1982-04-02,8.334
1982-04-03,9.188
1982-04-04,15.907
1982-04-05,8.201
1982-04-06,13.275
1982-04-07,12.944
1982-04-08,15.134
1982-04-09,12.714
1982-04-10,9.57
1982-04-11,11.084
1982-04-12,12.788
1982-04-13,15.656
1982-04-14,4.962
1982-04-15,14.659
1982-04-16,12.247
1982-04-17,14.077
1982-04-18,13.327
1982-04-19,6.133
1982-04-20,4.923
1982-04-21,11.854
1982-04-22,9.288
1982-04-23,7.01
1982-04-24,12.722
1982-04-25,9.718
1982-04-26,4.587
1982-04-27,16.368
1982-04-28,15.043
1982-04-29,9.022
1982-04-30,14.588
1982-05-01,15.173
1982-05-02,7.206
1982-05-03,13.857
1982-05-04,15.528
1982-05-05,12.83
1982-05-06,10.919
1982-05-07,5.289
1982-05-08,3.507
1982-05-09,10.982
1982-05-10,3.635
1982-05-11,4.547
1982-05-12,4.003
1982-05-13,8.755
1982-05-14,12.337
1982-05-15,8.089
1982-05-16,10.382
1982-05-17,11.122
1982-05-18,12.426
1982-05-19,12.682
1982-05-20,8.391
1982-05-21,12.385
1982-05-22,5.102
1982-05-23,9.16
1982-05-24,10.428
1982-05-25,5.645
1982-05-26,5.06
1982-05-27,12.859
1982-05-28,12.403
1982-05-29,10.283
1982-05-30,15.798
1982-05-31,12.94
1982-06-01,6.937
1982-06-02,13.818
1982-06-03,15.801
1982-06-04,6.403
1982-06-05,11.595
1982-06-06,14.968
1982-06-07,12.142
1982-06-08,14.238
1982-06-09,6.508
1982-06-10,7.842
1982-06-11,15.528
1982-06-12,9.51
1982-06-13,12.974
1982-06-14,4.469
1982-06-15,3.647
1982-06-16,15.487
1982-06-17,8.236
1982-06-18,13.238
1982-06-19,8.338
1982-06-20,9.938
1982-06-21,12.476
1982-06-22,3.519
1982-06-23,10.358
1982-06-24,15.127
1982-06-25,5.751
1982-06-26,5.363
1982-06-27,9.506
1982-06-28,3.358
1982-06-29,11.229
1982-06-30,11.944
1982-07-01,3.462
1982-07-02,14.152
1982-07-03,5.622
1982-07-04,9.958
1982-07-05,14.865
1982-07-06,12.753
1982-07-07,15.883
1982-07-08,15.352
1982-07-09,10.239
1982-07-10,6.534
1982-07-11,11.104
1982-07-12,9.075
1982-07-13,11.183
1982-07-14,15.43
1982-07-15,7.877
1982-07-16,12.522
1982-07-17,11.066
1982-07-18,9.112
1982-07-19,5.199
1982-07-20,14.597
1982-07-21,11.631
1982-07-22,9.719
1982-07-23,6.278
1982-07-24,4.968
1982-07-25,12.458
1982-07-26,10.568
1982-07-27,14.447
1982-07-28,9.466
1982-07-29,6.507
1982-07-30,6.009
1982-07-31,13.173
1982-08-01,10.982
1982-08-02,15.737
1982-08-03,5.295
1982-08-04,11.569
1982-08-05,8.779
1982-08-06,9.218
1982-08-07,11.792
1982-08-08,11.133
1982-08-09,15.831
1982-08-10,10.807
1982-08-11,15.074
1982-08-12,4.257
1982-08-13,14.735
1982-08-14,8.035
1982-08-15,13.7
1982-08-16,16.118
1982-08-17,15.468
1982-08-18,10.152
1982-08-19,8.616
1982-08-20,4.889
1982-08-21,7.098
1982-08-22,7.779
1982-08-23,4.233
1982-08-24,13.411
1982-08-25,7.345
1982-08-26,5.097
1982-08-27,3.919
1982-08-28,11.468
1982-08-29,15.385
1982-08-30,4.213
1982-08-31,15.155
1982-09-01,9.733
1982-09-02,6.439
1982-09-03,3.991
1982-09-04,13.783
1982-09-05,10.295
1982-09-06,14.871
1982-09-07,15.377
1982-09-08,10.956
1982-09-09,7.765
1982-09-10,10.033
1982-09-11,10.247
1982-09-12,12.558
1982-09-13,14.138
1982-09-14,6.667
1982-09-15,3.628
1982-09-16,10.487
1982-09-17,16.164
1982-09-18,9.996
1982-09-19,10.103
1982-09-20,15.181
1982-09-21,14.806
1982-09-22,6.401
1982-09-23,6.269
1982-09-24,5.107
1982-09-25,6.204
1982-09-26,3.687
1982-09-27,3.407
1982-09-28,10.019
1982-09-29,14.709
1982-09-30,11.894
1982-10-01,11.35
1982-10-02,7.939
1982-10-03,9.303
1982-10-04,8.851
1982-10-05,16.266
1982-10-06,4.269
1982-10-07,3.565
1982-10-08,11.158
1982-10-09,5.919
1982-10-10,12.843
1982-10-11,5.302
1982-10-12,10.335
1982-10-13,8.972
1982-10-14,12.437
1982-10-15,15.609
1982-10-16,5.877
1982-10-17,11.246
1982-10-18,9.089
1982-10-19,4.894
1982-10-20,5.838
1982-10-21,9.8
1982-10-22,9.884
1982-10-23,7.965
1982-10-24,14.543
1982-10-25,12.239
1982-10-26,7.998
1982-10-27,15.733
1982-10-28,4.594
1982-10-29,8.724
1982-10-30,3.652
1982-10-31,6.586
1982-11-01,14.202
1982-11-02,15.904
1982-11-03,13.802
1982-11-04,6.644
1982-11-05,12.166
1982-11-06,10.893
1982-11-07,15.9
1982-11-08,7.014
1982-11-09,15.872
1982-11-10,11.32
1982-11-11,8.651
1982-11-12,6.86
1982-11-13,6.129
1982-11-14,7.861
1982-11-15,6.292
1982-11-16,4.059
1982-11-17,4.484
1982-11-18,4.503
1982-11-19,15.892
1982-11-20,6.703
1982-11-21,11.412
1982-11-22,12.238
1982-11-23,8.023
1982-11-24,8.309
1982-11-25,13.336
1982-11-26,4.698
1982-11-27,4.899
1982-11-28,6.984
1982-11-29,13.405
1982-11-30,7.538
1982-12-01,5.808
1982-12-02,11.219
1982-12-03,10.639
1982-12-04,13.758
1982-12-05,8.085
1982-12-06,13.838
1982-12-07,9.798
1982-12-08,5.558
1982-12-09,5.281
1982-12-10,13.799
1982-12-11,4.421
1982-12-12,14.729
1982-12-13,8.193
1982-12-14,5.545
1982-12-15,12.035
1982-12-16,6.439
1982-12-17,14.254
1982-12-18,7.681
1982-12-19,13.351
1982-12-20,14.929
1982-12-21,11.412
1982-12-22,13.4
1982-12-23,5.961
1982-12-24,11.911
1982-12-25,14.165
1982-12-26,12.38
1982-12-27,6.74
1982-12-28,10.658
1982-12-29,5.319
1982-12-30,4.222
1982-12-31,14.671
1983-01-01,8.851
1983-01-02,15.861
1983-01-03,3.68
1983-01-04,11.426
1983-01-05,4.169
1983-01-06,12.059
1983-01-07,15.943
1983-01-08,10.903
1983-01-09,13.269
1983-01-10,5.936
1983-01-11,3.56
1983-01-12,5.128
1983-01-13,10.312
1983-01-14,16.025
1983-01-15,13.011
1983-01-16,11.101
1983-01-17,13.609
1983-01-18,11.952
1983-01-19,4.486
1983-01-20,15.604
1983-01-21,12.588
1983-01-22,5.518
1983-01-23,6.989
1983-01-24,5.564
1983-01-25,8.897
1983-01-26,9.018
1983-01-27,14.243
1983-01-28,6.859
1983-01-29,10.645
1983-01-30,15.003
1983-01-31,8.783
1983-02-01,9.456
1983-02-02,10.661
1983-02-03,13.183
1983-02-04,8.135
1983-02-05,9.889
1983-02-06,4.219
1983-02-07,7.917
1983-02-08,7.502
1983-02-09,10.418
1983-02-10,13.488
1983-02-11,5.538
1983-02-12,5.667
1983-02-13,5.985
1983-02-14,13.664
1983-02-15,12.134
1983-02-16,15.85
1983-02-17,5.199
1983-02-18,15.164
1983-02-19,12.358
1983-02-20,12.431
1983-02-21,9.941
1983-02-22,14.718
1983-02-23,4.518
1983-02-24,12.878
1983-02-25,10.881
1983-02-26,16.278
1983-02-27,7.444
1983-02-28,11.108
1983-03-01,12.485
1983-03-02,3.733
1983-03-03,13.723
1983-03-04,6.386
1983-03-05,3.423
1983-03-06,12.481
1983-03-07,8.251
1983-03-08,15.332
1983-03-09,11.491
1983-03-10,4.561
1983-03-11,12.882
1983-03-12,3.853
1983-03-13,14.196
1983-03-14,10.414
1983-03-15,15.624
1983-03-16,9.89
1983-03-17,15.953
1983-03-18,14.944
1983-03-19,9.607
1983-03-20,11.597
1983-03-21,12.804
1983-03-22,4.706
1983-03-23,11.132
1983-03-24,5.996
1983-03-25,10.408
1983-03-26,5.629
1983-03-27,3.565
1983-03-28,7.949
1983-03-29,9.837
1983-03-30,11.559
1983-03-31,16.103
1983-04-01,12.496
1983-04-02,14.232
1983-04-03,5.311
1983-04-04,14.123
1983-04-05,3.653
1983-04-06,15.386
1983-04-07,3.498
1983-04-08,10.045
1983-04-09,16.079
1983-04-10,13.982
1983-04-11,9.802
1983-04-12,12.714
1983-04-13,15.301
1983-04-14,6.456
1983-04-15,6.851
1983-04-16,7.269
1983-04-17,12.383
1983-04-18,8.843
1983-04-19,12.386
1983-04-20,15.868
1983-04-21,4.065
1983-04-22,7.143
1983-04-23,14.596
1983-04-24,14.35
1983-04-25,15.643
1983-04-26,4.163
1983-04-27,8.081
1983-04-28,12.18
1983-04-29,13.517
1983-04-30,12.895
1983-05-01,13.708
1983-05-02,6.502
1983-05-03,11.774
1983-05-04,12.837
1983-05-05,15.754
1983-05-06,10.745
1983-05-07,13.413
1983-05-08,9.272
1983-05-09,15.294
1983-05-10,4.848
1983-05-11,6.571
1983-05-12,11.671
1983-05-13,12.64
1983-05-14,16.135
1983-05-15,10.079
1983-05-16,3.693
1983-05-17,14.084
1983-05-18,10.95
1983-05-19,4.831
1983-05-20,6.558
1983-05-21,16.355
1983-05-22,5.171
1983-05-23,16.277
1983-05-24,7.622
1983-05-25,4.455
1983-05-26,15.023
1983-05-27,8.369
1983-05-28,11.583
1983-05-29,9.806
1983-05-30,12.453
1983-05-31,9.707
1983-06-01,5.549
1983-06-02,13.339
1983-06-03,15.364
1983-06-04,11.325
1983-06-05,10.72
1983-06-06,12.762
1983-06-07,14.531
1983-06-08,6.071
1983-06-09,11.861
1983-06-10,9.176
1983-06-11,5.404
1983-06-12,5.648
1983-06-13,14.523
1983-06-14,11.865
1983-06-15,10.991
1983-06-16,12.272
1983-06-17,13.527
1983-06-18,6.394
1983-06-19,4.097
1983-06-20,14.748
1983-06-21,6.403
1983-06-22,12.756
1983-06-23,9.501
1983-06-24,16.085
