name,region,id,pct,total,group
Kansas	midwest,,27.093442166259752,0.139,227789.43795535894,100000 to 149999
Ohio	midwest,,27.106618430645625,0.065,1207088.5713313355,200000+
Tennessee	south,,27.144251672859212,0.085,461169.5269286262,25000 to 34999
Texas	south,,27.517122581208078,0.136,230082.80397920674,75000 to 99999
Rhode Island	northeast,,27.573712944313684,0.112,2273697.2598770945,35000 to 49999
Maryland	south,,27.604588186219452,0.076,4147199.8004787774,200000+
Minnesota	midwest,,27.628177628800252,0.095,3749889.7577180453,25000 to 34999
Michigan	midwest,,27.712250707656004,0.13,237447.98087817675,15000 to 24999
Vermont	northeast,,27.761141205890944,0.156,7130048.331395079,50000 to 74999
New York	northeast,,27.773164302082186,0.031,4596020.789334376,200000+
Nevada	west,,27.848019215678377,0.188,4490197.08087702,50000 to 74999
New York	northeast,,27.93960174294277,0.02,1053829.9566777293,150000 to 199999
Puerto Rico	other,,28.109182180687224,0.058,9456112.632239968,10000 to 14999
New York	northeast,,28.287656030813373,0.166,1911788.9764011644,50000 to 74999
District of Columbia	south,,28.29614713611477,0.174,1437724.2484100638,50000 to 74999
Puerto Rico	other,,28.32197737128304,0.015,241128.0040462942,200000+
Indiana	midwest,,28.353854506698507,0.114,1105480.534837258,75000 to 99999
Colorado	west,,28.37145748929435,0.053,264122.05470233044,200000+
Louisiana	south,,28.377408960700475,0.077,822023.0944540893,<10000
South Carolina	south,,28.588790911693323,0.04,1336103.4035823438,10000 to 14999
Minnesota	midwest,,28.627774002078585,0.172,222679.0,100000 to 149999
Alabama	south,,28.913972411629196,0.181,386500.7841599681,50000 to 74999
New Jersey	northeast,,28.99193477635841,0.097,1424823.3785441148,25000 to 34999
Kentucky	south,,29.110744165504258,0.144,1135049.013119648,100000 to 149999
Oregon	west,,29.146861949712008,0.033,806077.0173056053,200000+
North Carolina	south,,29.18790700090949,0.134,430368.84231278737,35000 to 49999
Maine	northeast,,29.29217697898439,0.086,2584329.598689236,15000 to 24999
Hawaii	west,,29.31028138999836,0.126,622037.4229476249,75000 to 99999
Ohio	midwest,,29.355467184245555,0.019,3013236.6943624686,150000 to 199999
Wisconsin	midwest,,29.375997984419712,0.102,1951075.262988685,200000+
Nevada	west,,29.429201745796828,0.116,852049.0286789528,75000 to 99999
District of Columbia	south,,29.610970117798388,0.052,371419.16216071835,10000 to 14999
Wyoming	west,,29.673446678137285,0.033,777729.2782043372,150000 to 199999
Nebraska	midwest,,29.67862979488105,0.105,222679.0,<10000
New York	northeast,,29.72251164327508,0.05,314480.1890066108,150000 to 199999
Illinois	midwest,,29.73646128140778,0.034,12581722.0,200000+
Colorado	west,,29.755321763423318,0.039,555958.8476929006,150000 to 199999
Florida	south,,29.813055799526346,0.125,3844302.141072349,100000 to 149999
Vermont	northeast,,29.888126919843902,0.142,998498.899653578,100000 to 149999
Hawaii	west,,29.89611460784087,0.074,385787.8324373418,200000+
Texas	south,,29.96666447426776,0.029,7564183.308249537,200000+
Arkansas	south,,30.043585093921433,0.078,7320784.830817503,25000 to 34999
Oregon	west,,30.17761853983459,0.06,518727.17725975177,150000 to 199999
Maine	northeast,,30.383431343752672,0.091,5783230.144217012,<10000
Pennsylvania	northeast,,30.49783287163434,0.06,503540.3791657068,<10000
South Carolina	south,,30.583478211797154,0.111,1134352.6348119334,75000 to 99999
Hawaii	west,,30.60746315381924,0.121,552681.7997839088,25000 to 34999
South Dakota	midwest,,30.78396414033284,0.138,409505.61293432536,100000 to 149999
Virginia	south,,30.881614349889553,0.101,839512.389380989,15000 to 24999
South Dakota	midwest,,30.88165041462658,0.14,1751988.1033217674,75000 to 99999
Montana	west,,30.946008354980844,0.049,1506977.207853396,10000 to 14999
Texas	south,,31.038202587025687,0.121,1030912.2816244013,100000 to 149999
South Dakota	midwest,,31.175040113023602,0.076,1819628.033425862,15000 to 24999
Mississippi	south,,31.19232657359813,0.137,1231348.8175421269,35000 to 49999
Alabama	south,,31.297105887435496,0.134,9133051.339567352,15000 to 24999
Oklahoma	south,,31.311240589330126,0.194,2471918.2177612646,50000 to 74999
New Hampshire	northeast,,31.357015458321882,0.156,699852.8306387074,100000 to 149999
New Jersey	northeast,,31.35830533757438,0.192,1591254.1498537045,50000 to 74999
Nebraska	midwest,,31.563137321862836,0.112,3966352.271576897,100000 to 149999
Nevada	west,,31.67532192066263,0.08,942845.733286042,25000 to 34999
Ohio	midwest,,31.786718660386818,0.035,222679.0,200000+
South Dakota	midwest,,31.786996847211366,0.14,728837.5772550696,100000 to 149999
Indiana	midwest,,31.932703719569602,0.062,1150662.4374194986,150000 to 199999
Utah	west,,31.937290034441347,0.147,2842734.3123054374,35000 to 49999
Delaware	south,,31.952551853605197,0.119,1689019.7810665239,75000 to 99999
New Mexico	west,,32.09286084104696,0.125,2810623.052727736,75000 to 99999
Vermont	northeast,,32.31098241090596,0.152,1028692.4150706574,50000 to 74999
West Virginia	south,,32.31685199882433,0.079,1064454.0918310413,25000 to 34999
Nebraska	midwest,,32.49168097947914,0.12,1400572.7978684858,35000 to 49999
Rhode Island	northeast,,32.52482684358513,0.099,855181.5542376343,15000 to 24999
Oklahoma	south,,32.53825379902948,0.078,883858.2473000052,150000 to 199999
Alaska	west,,32.55364476167105,0.073,508719.6106310735,25000 to 34999
New York	northeast,,32.577122754657545,0.063,739762.9617272343,200000+
West Virginia	south,,33.09557902609249,0.177,2701731.417312518,50000 to 74999
New Jersey	northeast,,33.10171778123028,0.111,5712193.9688305585,25000 to 34999
Indiana	midwest,,33.14974100531934,0.051,5600402.421690993,<10000
North Carolina	south,,33.18177708491611,0.078,1068928.6006364399,<10000
Arizona	west,,33.202042458367565,0.1,379831.10302335053,15000 to 24999
Florida	south,,33.397263829908766,0.079,550264.877964012,200000+
Alaska	west,,33.47447385825258,0.061,869201.7016540057,200000+
Arkansas	south,,33.75710304856597,0.149,2014422.5334534156,35000 to 49999
Colorado	west,,33.77018057275343,0.056,880127.7606482578,10000 to 14999
New Jersey	northeast,,33.78535141255861,0.1,1282841.6910613456,25000 to 34999
Louisiana	south,,33.83866713490257,0.167,2447933.250331164,50000 to 74999
New Hampshire	northeast,,33.878175508463194,0.176,570900.5288184305,50000 to 74999
Pennsylvania	northeast,,33.89767879571847,0.189,2945182.7983052623,50000 to 74999
Tennessee	south,,33.89844578312207,0.054,1249276.7890005982,10000 to 14999
Alabama	south,,33.935336745564996,0.119,1221241.6935987575,25000 to 34999
Washington	west,,33.94545204273493,0.043,1696165.774068721,200000+
Massachusetts	northeast,,33.97320175730796,0.131,2663977.2013369943,75000 to 99999
Nebraska	midwest,,34.0123387380408,0.046,1193348.9389010887,150000 to 199999
Idaho	west,,34.028144264636964,0.037,1009111.1043666591,200000+
New Jersey	northeast,,34.09415048457417,0.133,9239555.574368214,50000 to 74999
Iowa	midwest,,34.16240503442374,0.11,5361595.450210474,15000 to 24999
California	west,,34.223408632186135,0.012,2570358.507516126,200000+
Nevada	west,,34.28281651669547,0.101,300303.5177000266,25000 to 34999
Illinois	midwest,,34.32152832225168,0.136,1745436.3690918921,35000 to 49999
South Dakota	midwest,,34.47505555199771,0.12,3009806.3272046945,15000 to 24999
Mississippi	south,,34.59741865199224,0.053,407808.6877469647,200000+
Massachusetts	northeast,,34.6219697211559,0.028,1610385.5363839623,150000 to 199999
Rhode Island	northeast,,34.84914771854307,0.091,6608440.342143398,<10000
Oregon	west,,34.95425165499181,0.102,10615542.164720554,15000 to 24999
Connecticut	northeast,,35.09188727422001,0.048,2868762.536454186,<10000
South Carolina	south,,35.12546948941008,0.088,1079429.0072313773,25000 to 34999
Delaware	south,,35.1377294370103,0.029,1736348.394352856,150000 to 199999
District of Columbia	south,,35.167335842429836,0.077,12581722.0,25000 to 34999
Rhode Island	northeast,,35.173988743229216,0.059,768499.3888068709,10000 to 14999
New York	northeast,,35.29500515077599,0.125,1042635.5646148237,15000 to 24999
Kansas	midwest,,35.30517804482792,0.078,802827.5361979462,25000 to 34999
Virginia	south,,35.48506044125205,0.028,787789.3430345579,150000 to 199999
Vermont	northeast,,35.48561260224362,0.077,2587614.3654231085,<10000
Hawaii	west,,35.49623483746089,0.112,1010975.7957359505,15000 to 24999
Indiana	midwest,,35.51878541352405,0.071,387425.7535753048,<10000
South Carolina	south,,35.54320324900716,0.05,945542.3354708982,150000 to 199999
Massachusetts	northeast,,35.727904726038666,0.053,297978.6564098376,10000 to 14999
North Carolina	south,,35.73516050654611,0.124,358141.1595973287,75000 to 99999
Washington	west,,35.76704059867389,0.117,1684186.9139090932,75000 to 99999
Arkansas	south,,35.85161483334814,0.02,2868746.292071593,150000 to 199999
Louisiana	south,,35.865265570614554,0.098,564324.0362908336,15000 to 24999
Georgia	south,,35.94624507632204,0.117,241605.8165654556,25000 to 34999
New Hampshire	northeast,,36.02261121215886,0.12,716359.5830974492,25000 to 34999
Alaska	west,,36.14284439002997,0.159,5542059.295284829,15000 to 24999
California	west,,36.35780805694405,0.016,2786472.27937301,200000+
District of Columbia	south,,36.38121219665403,0.038,450200.43989823095,200000+
District of Columbia	south,,36.42274736447698,0.029,2620640.1295791105,200000+
Rhode Island	northeast,,36.4573086189439,0.139,810391.0480616695,35000 to 49999
Maine	northeast,,36.507932131641084,0.037,1925775.0286259658,200000+
Florida	south,,36.51424952529693,0.031,12581722.0,10000 to 14999
Minnesota	midwest,,36.52716917582918,0.111,7081524.064873356,25000 to 34999
South Dakota	midwest,,36.53749828818569,0.051,3744068.4174151234,<10000
Minnesota	midwest,,36.56087159706649,0.046,699142.0563337246,150000 to 199999
Wyoming	west,,36.569289678543555,0.056,3400489.4076263458,10000 to 14999
North Dakota	midwest,,36.586488461337034,0.056,2174395.8573822826,10000 to 14999
Maine	northeast,,36.75533813171171,0.048,839706.0585051752,200000+
Alaska	west,,36.79774335563085,0.07,347732.7368913885,25000 to 34999
Virginia	south,,36.95093777370162,0.143,1484551.067388981,35000 to 49999
New Jersey	northeast,,37.111157174544715,0.034,940065.032360398,200000+
Georgia	south,,37.12728566427296,0.114,3353537.444255375,35000 to 49999
Iowa	midwest,,37.17068374680696,0.038,1829977.0943501818,150000 to 199999
Texas	south,,37.21239910160594,0.038,293890.3069961752,150000 to 199999
Wyoming	west,,37.22585411381432,0.112,302268.6065520751,75000 to 99999
Puerto Rico	other,,37.305313624840885,0.11,850420.4532641827,100000 to 149999
Washington	west,,37.48858725258451,0.102,3990940.8257494215,100000 to 149999
Oregon	west,,37.75820360982371,0.117,2670459.8160598725,35000 to 49999
Indiana	midwest,,37.88169723669479,0.071,1616038.2444905299,<10000
Virginia	south,,37.945919553869174,0.092,1387690.7088888532,<10000
Mississippi	south,,38.062909714334715,0.159,2352693.5381833357,50000 to 74999
New York	northeast,,38.135059775989,0.026,222679.0,200000+
Virginia	south,,38.30860660059424,0.164,1450549.2307989958,35000 to 49999
Arkansas	south,,38.43778708521006,0.139,2130757.613735736,75000 to 99999
Iowa	midwest,,38.64439442825136,0.032,6570942.344086855,150000 to 199999
Idaho	west,,38.771282927897815,0.107,320202.09723434126,25000 to 34999
Wisconsin	midwest,,38.92679334864776,0.151,509287.0715503921,75000 to 99999
Ohio	midwest,,39.009658914041154,0.07,485116.7467681229,25000 to 34999
Montana	west,,39.24256745350509,0.173,1452699.947174883,50000 to 74999
Nevada	west,,39.35785152714121,0.13,2744320.0347430385,35000 to 49999
Arkansas	south,,39.59027626450191,0.042,509446.67704227706,10000 to 14999
Alaska	west,,39.699912491019916,0.122,833421.1498139047,25000 to 34999
Texas	south,,39.71011947728379,0.122,909343.3919051109,25000 to 34999
Nebraska	midwest,,39.71150808239467,0.179,3905855.9457286242,50000 to 74999
Indiana	midwest,,39.80350520673171,0.111,816960.2662307003,25000 to 34999
South Dakota	midwest,,39.961058708012935,0.164,484062.80458490003,50000 to 74999
Ohio	midwest,,40.368646249839834,0.111,359154.4648299769,25000 to 34999
Maryland	south,,40.38808851589303,0.143,2000567.9249454516,100000 to 149999
Mississippi	south,,40.392485779379854,0.14,3531513.9599214066,75000 to 99999
Indiana	midwest,,40.44661575663961,0.079,1221376.8618053135,25000 to 34999
