_comment,year,fertility,life_expect,n_fertility,n_life_expect,country,p_fertility,p_life_expect
,1970,6.84,75.4,3.27,61.08,Costa Rica,5.04,51.79
,1975,5.7,61.94,2.1,69.5,Costa Rica,3.06,70.87
,1970,1.51,67.09,3.1,55.09,Costa Rica,2.48,63.68
,1965,1.76,74.37,2.81,70.82,Costa Rica,5.27,72.2
,2000,6.9,69.86,4.62,73.31,Costa Rica,1.52,52.9
,1965,2.17,66.29,1.31,56.75,Costa Rica,5.83,75.95
,1975,3.77,77.06,3.86,73.71,Costa Rica,6.87,55.56
,1985,3.05,71.28,2.13,76.84,Croatia,,72.94
,1995,7.36,46.1,4.73,74.43,Croatia,7.88,72.3
,1990,4.61,79.44,6.21,70.77,Croatia,,57.56
,1975,3.51,81.12,6.18,,Croatia,1.61,60.9
,1960,5.54,58.16,4.02,77.91,Croatia,4.09,76.61
,1965,5.32,46.86,3.58,68.99,Cuba,,73.15
,1995,2.63,39.36,2.31,60.41,Cuba,6.98,59.89
,1955,1.09,70.8,2.97,57.42,Cuba,,70.2
,2000,5.63,71.73,4.06,,Cuba,2.63,42.31
,1990,6.15,65.19,,53.76,Cuba,2.32,68.12
,1995,7.57,68.22,3.81,51.01,Cuba,2.01,
,2000,5.7,69.09,,72.08,Cuba,,58.75
,1955,7.38,63.04,2.73,57.2,Dominican Republic,5.39,56.02
,1955,1.91,67.14,7.9,80.49,Dominican Republic,7.53,65.04
,1965,5.93,63.45,,65.19,Dominican Republic,2.17,62.25
,1975,6.32,81.57,2.8,69.7,Dominican Republic,3.47,70.99
,1960,7.36,70.11,3.26,81.15,Dominican Republic,3.99,77.83
,1975,2.69,62.49,5.01,69.63,Dominican Republic,7.27,60.6
,1965,1.63,77.87,,49.33,Dominican Republic,3.44,80.24
,1955,6.62,72.39,3.72,58.41,Dominican Republic,5.43,60.37
,1960,5.11,69.87,8.23,79.68,Dominican Republic,4.62,60.81
,1985,1.9,64.03,2.51,64.34,Dominican Republic,5.27,66.07
,1985,2.39,80.48,1.56,66.78,Dominican Republic,1.38,63.97
,1965,5.13,72.28,3.29,55.03,Dominican Republic,5.35,47.76
,2000,5.14,69.53,4.85,74.18,Ecuador,6.46,54.04
,1970,8.23,67.74,5.45,53.58,Ecuador,1.56,57.51
,1980,5.75,62.2,4.83,57.03,Ecuador,4.63,69.58
,2000,8.03,55.68,5.11,65.0,Ecuador,4.13,70.53
,1960,3.77,79.88,1.48,63.15,Ecuador,2.18,60.13
,1970,6.16,75.4,2.64,75.81,Ecuador,5.52,56.53
,1975,2.21,74.02,2.88,68.65,Ecuador,7.27,56.56
,1990,1.81,63.26,4.41,81.57,Ecuador,7.94,62.48
,2000,2.75,70.83,1.78,61.02,Ecuador,4.24,63.11
,1965,4.75,66.31,1.71,,Ecuador,,65.86
,1990,5.37,78.3,2.41,81.57,Ecuador,7.22,70.52
,1960,7.47,69.59,5.95,71.05,Ecuador,5.59,75.97
,1975,3.4,79.55,2.91,61.64,Ecuador,,72.17
,1980,5.31,46.21,1.66,69.76,Ecuador,,75.01
,1955,2.0,61.56,4.06,74.01,Egypt,6.57,63.53
,1975,3.32,55.04,5.14,81.57,Egypt,,53.73
,1965,6.51,68.02,2.39,76.34,Egypt,5.63,66.98
,1970,1.05,79.0,3.63,,Egypt,3.17,80.24
,1955,5.11,73.88,2.96,81.57,Egypt,7.87,60.77
,1985,3.5,66.7,8.23,59.28,Egypt,5.2,61.19
,1995,7.1,68.69,2.11,81.57,Egypt,3.61,73.33
,1970,6.41,69.27,2.63,64.79,Egypt,2.14,51.43
,1970,2.61,41.54,1.56,,Egypt,4.61,64.53
,1990,5.01,55.74,4.26,81.57,Egypt,3.44,74.09
,1980,2.28,59.29,4.15,57.47,Egypt,3.3,69.62
,1980,2.29,81.57,7.74,73.52,Egypt,6.35,69.62
,1970,4.04,62.98,4.55,79.61,El Salvador,2.46,48.81
,1965,1.87,58.79,2.15,77.58,El Salvador,3.56,55.9
,1985,6.06,67.46,2.89,49.53,El Salvador,6.62,
,1960,3.45,60.49,7.93,70.67,El Salvador,,68.41
,1995,1.69,78.89,2.81,69.84,Finland,6.03,45.71
,1990,3.27,70.58,5.84,62.21,Finland,3.15,46.58
,1955,2.25,59.81,2.35,59.6,Finland,,74.08
,1960,1.89,56.74,4.9,68.78,Finland,2.46,64.23
,1980,6.17,78.6,3.73,58.97,France,7.81,
,2000,8.08,57.22,4.02,78.41,France,6.03,65.68
,1975,5.12,69.27,6.59,68.17,France,5.83,69.87
,1990,4.34,70.23,6.15,72.03,France,3.41,63.0
,1980,2.69,66.29,5.92,75.36,France,2.97,70.83
,1965,3.78,68.6,3.24,51.8,France,3.48,61.26
,1990,3.84,78.94,3.12,51.48,France,,58.22
,1995,7.99,77.26,5.88,50.16,France,1.63,57.0
,1980,8.12,58.43,2.52,79.57,Georgia,2.21,80.24
,1965,7.8,74.47,2.59,74.41,Georgia,6.37,
,1990,4.06,57.73,4.52,57.25,Georgia,5.76,57.8
,2000,2.93,62.56,7.5,65.7,Georgia,5.67,71.06
,1985,2.23,68.29,,60.27,Georgia,7.27,
,1965,2.66,70.74,1.33,,Georgia,7.01,80.24
,1955,5.42,69.31,4.5,63.4,Georgia,4.57,68.41
,1980,5.69,59.21,3.4,66.05,Georgia,,58.73
,1960,6.29,69.93,2.93,63.19,Georgia,7.45,53.84
,1985,2.72,73.45,2.71,81.57,Georgia,7.13,58.24
,1990,1.58,61.12,4.22,78.14,Georgia,6.81,59.38
,1980,2.54,70.85,1.87,63.52,Georgia,7.79,66.4
,1990,6.9,70.95,8.23,73.2,Germany,2.26,59.14
,1995,6.22,60.39,8.23,54.93,Germany,7.62,57.25
,2000,3.81,53.56,,,Germany,5.8,62.73
,1970,6.0,71.5,3.0,79.26,Germany,3.37,61.16
,1975,4.12,49.29,3.08,68.32,Germany,,61.72
,1985,5.31,57.6,3.35,67.07,Germany,2.88,65.22
,1965,2.06,63.55,2.11,69.38,Germany,7.16,80.24
,1975,8.05,58.23,8.07,,Germany,1.34,71.28
,1995,6.01,43.1,3.74,60.42,Greece,6.34,59.96
,1985,6.03,56.16,2.5,66.0,Greece,5.49,65.32
,1985,4.6,71.93,5.47,62.45,Greece,2.44,80.24
,1995,3.73,58.63,2.72,66.41,Greece,4.99,58.32
,1970,5.29,61.73,4.02,59.39,Greece,1.37,51.34
,1955,2.48,81.57,,75.16,Greece,1.44,75.52
,1980,5.61,76.32,2.34,79.42,Greece,6.02,54.08
,1995,5.18,76.07,2.27,74.96,Greece,7.1,77.31
,2000,3.68,60.07,7.64,78.56,Grenada,2.15,66.22
,1995,6.97,64.69,2.91,75.4,Grenada,3.47,
,1955,5.49,72.31,5.31,66.06,Grenada,6.59,63.36
,1985,6.42,69.93,1.65,69.18,Grenada,1.28,56.32
,1960,1.92,57.18,1.28,55.62,Grenada,8.16,53.95
,1955,6.29,51.36,,65.1,Grenada,7.52,56.44
,1980,3.97,74.17,4.69,74.3,Grenada,5.21,71.61
,1960,5.8,71.95,1.03,70.94,Grenada,,69.88
,1980,1.04,63.52,6.56,72.96,Grenada,,80.24
,1960,3.17,55.51,3.51,,Grenada,3.77,48.56
,1995,7.22,62.73,8.23,67.77,Haiti,1.76,63.01
,1965,2.49,81.57,4.02,66.14,Haiti,5.32,68.58
,1990,2.64,65.73,4.06,62.01,Haiti,,
,1995,5.98,79.98,,73.24,Haiti,,66.23
,1960,3.98,72.8,3.8,64.51,Haiti,3.68,74.73
,2000,5.51,65.9,6.37,65.55,Haiti,6.56,64.9
,1975,7.5,72.17,2.45,48.68,Haiti,2.89,69.37
,1995,3.74,69.9,3.03,81.57,Haiti,5.93,59.75
,1985,6.59,61.36,3.36,81.57,Haiti,6.0,65.71
,1970,1.28,73.57,4.57,75.11,Haiti,8.19,58.8
,1955,1.93,57.16,6.22,57.07,Haiti,5.57,80.24
,1980,3.35,64.66,6.03,71.65,"Hong Kong, China",3.65,67.54
,2000,5.33,58.92,2.39,55.44,"Hong Kong, China",3.07,70.24
,1955,5.12,67.28,1.04,45.8,"Hong Kong, China",3.78,77.77
,1980,6.57,67.35,1.12,62.33,"Hong Kong, China",2.24,55.66
,1995,6.28,73.54,3.05,64.73,"Hong Kong, China",4.88,67.26
,1980,2.53,55.31,,63.45,"Hong Kong, China",2.04,68.9
,1955,5.53,58.65,3.01,73.96,"Hong Kong, China",,66.51
,1990,7.48,79.82,2.65,81.57,"Hong Kong, China",4.17,74.95
,1970,7.11,74.24,,48.86,"Hong Kong, China",2.31,61.9
,1965,1.88,45.67,3.44,64.65,Iceland,3.19,
,1965,4.29,72.78,2.35,51.04,Iceland,5.3,75.74
,1985,6.71,56.01,4.53,81.57,Iceland,4.22,74.28
,1985,7.09,81.57,8.23,58.07,Iceland,2.6,72.17
,1995,1.22,48.22,5.99,79.31,Iceland,5.1,80.24
,1985,6.45,51.29,3.57,79.3,Iceland,6.17,66.69
,1965,6.8,66.25,3.12,63.09,India,7.3,49.07
,1985,5.53,72.55,3.82,77.6,India,7.23,73.12
,1955,4.76,64.95,1.04,67.84,India,2.3,76.21
,1955,1.97,44.84,,72.9,India,5.66,51.83
,1990,2.3,55.82,4.28,68.18,India,,65.33
,1975,5.37,65.2,3.62,,Indonesia,3.77,59.17
,1970,6.21,59.98,,71.84,Indonesia,1.28,65.13
,2000,7.53,62.66,3.14,80.99,Indonesia,6.21,63.55
,1995,2.84,74.95,4.58,80.56,Indonesia,8.22,70.91
,1975,3.98,55.7,6.84,76.34,Indonesia,7.1,62.58
,1995,2.78,65.98,4.95,72.88,Indonesia,3.02,72.18
,1970,7.22,55.06,2.84,72.4,Indonesia,6.11,54.6
,1975,7.43,77.79,5.67,72.21,Indonesia,1.61,48.78
,1995,4.84,69.03,2.49,76.78,Indonesia,3.03,69.03
,1995,6.48,66.04,,74.11,Indonesia,7.26,77.52
,1975,7.66,60.64,4.32,63.58,Iran,2.55,56.55
,2000,5.55,66.66,3.68,60.89,Iran,2.44,64.46
,1965,2.46,64.6,6.92,81.57,Iran,5.53,74.54
,2000,4.86,60.81,4.99,57.09,Iran,6.5,72.5
,2000,4.48,64.85,7.05,76.28,Iran,3.47,64.05
,1995,2.36,59.01,,48.14,Iran,2.84,63.7
,1985,2.88,51.16,2.14,67.74,Iran,1.49,68.31
,2000,5.6,74.11,,74.27,Iran,6.65,45.43
,1960,6.29,74.06,6.13,48.43,Iran,4.69,60.57
,1970,7.42,71.25,1.03,81.57,Iran,4.95,64.24
,1965,8.12,70.36,2.87,71.37,Iran,4.5,63.73
,1990,6.66,47.79,1.61,81.57,Iran,7.46,72.08
,1955,4.3,57.92,,68.51,Iran,6.07,53.62
,1975,3.55,55.75,4.13,61.17,Iran,6.86,67.81
,1960,5.93,78.53,,58.07,Iraq,4.19,64.69
,1975,6.79,61.6,1.87,57.25,Iraq,1.78,69.22
,1955,7.48,56.48,1.77,70.49,Iraq,6.47,53.87
,2000,6.36,81.57,2.65,57.65,Iraq,2.2,64.91
,1990,1.09,69.84,4.11,68.32,Iraq,6.66,80.24
,1975,2.27,59.24,3.15,73.59,Iraq,6.9,68.91
,1970,4.43,63.46,2.53,80.61,Iraq,5.16,57.24
,1975,7.36,61.35,3.12,78.1,Iraq,,62.43
,1970,5.83,64.73,3.99,76.76,Ireland,6.05,64.1
,1975,7.42,46.32,1.91,62.96,Ireland,3.15,65.8
,2000,4.92,65.15,,74.44,Ireland,6.27,65.2
,1985,7.69,68.87,4.76,60.94,Ireland,4.59,63.96
,1975,1.17,48.7,1.42,73.8,Ireland,5.57,70.5
,1995,4.86,52.58,,45.09,Ireland,6.14,58.69
,1985,1.51,51.28,5.28,,Ireland,6.05,65.78
,1980,3.9,63.83,3.06,79.7,Ireland,2.83,64.81
,2000,6.52,65.66,1.8,81.57,Ireland,7.69,59.21
,1985,7.9,44.54,6.53,55.38,Ireland,4.2,
,1995,2.24,74.23,3.11,62.8,Ireland,7.73,64.17
,2000,1.21,49.35,3.39,65.02,Ireland,5.0,69.14
,1970,3.91,73.15,3.15,52.96,Ireland,,68.24
,1995,7.09,65.36,1.97,65.6,Ireland,7.48,52.2
,1975,7.65,72.32,5.01,67.41,Israel,3.95,68.55
,1970,8.09,58.22,1.87,,Israel,1.46,56.48
,1960,2.73,62.36,4.14,63.64,Israel,3.93,61.28
,1990,5.2,66.33,,81.57,Israel,4.07,59.35
,1955,7.34,72.73,4.41,,Israel,3.44,69.77
,1995,4.94,56.02,2.03,63.77,Italy,2.5,72.84
,1995,1.84,62.65,8.23,68.31,Italy,6.22,75.16
,1980,7.92,66.19,2.99,81.57,Italy,4.41,60.39
,1960,1.41,68.05,2.38,,Italy,6.25,68.4
,1980,1.79,47.8,1.54,40.95,Italy,,62.58
,1990,6.22,59.33,,67.76,Italy,5.97,56.93
,1995,5.94,68.01,3.18,74.51,Italy,2.47,69.1
,1960,3.11,69.39,1.3,59.61,Italy,3.25,73.48
,1960,4.12,76.17,3.22,61.72,Italy,1.29,61.6
,1975,6.36,71.96,6.67,60.57,Italy,,66.67
,1970,1.98,52.56,,61.21,Italy,5.95,59.1
,1975,5.31,56.94,2.7,54.81,Italy,7.79,73.75
,2000,4.6,66.6,2.04,60.63,Italy,4.55,58.4
,1965,2.18,69.43,5.92,66.5,Italy,7.2,69.76
,1965,1.89,68.05,7.87,66.79,Italy,1.65,63.24
,1970,4.32,75.21,3.45,61.01,Italy,2.7,69.55
,1960,2.23,75.01,5.16,56.36,Italy,4.69,64.57
,1955,7.76,53.25,7.37,81.34,Jamaica,6.43,65.49
,1980,7.74,66.45,2.8,,Jamaica,2.94,80.24
,1995,7.46,81.57,5.06,62.49,Jamaica,2.21,70.61
,1995,1.03,69.58,6.04,76.01,Jamaica,4.97,78.64
,1970,3.93,60.4,3.01,81.57,Jamaica,7.13,55.95
,1995,3.16,81.57,1.3,75.96,Jamaica,7.04,71.8
Data courtesy of Gapminder.org,1975,5.98,60.59,2.29,62.5,Jamaica,6.24,67.12
,1965,4.93,59.22,5.34,54.84,Jamaica,1.36,59.69
,1965,1.16,72.12,2.48,80.71,Jamaica,2.96,60.7
,1995,6.35,71.87,2.26,60.16,Jamaica,7.12,70.52
,1960,7.09,68.16,2.87,73.16,Jamaica,,76.04
,2000,3.57,66.99,2.32,60.54,Japan,4.14,48.47
,1990,1.53,66.9,4.75,65.76,Japan,7.35,62.89
,1980,3.65,79.25,1.87,,Japan,8.17,60.09
,1995,7.71,68.22,7.54,81.57,Japan,2.26,60.48
,1985,7.97,81.57,,73.71,Japan,4.65,58.99
,1975,2.12,81.57,2.11,56.89,Japan,5.61,80.24
,1955,7.58,61.67,1.68,75.65,Japan,7.61,71.97
,1960,5.69,73.31,4.67,70.12,Japan,8.03,74.68
,1990,7.6,67.76,1.94,64.91,Japan,5.54,80.24
,1955,1.46,48.29,4.39,,Japan,5.69,64.53
,1965,7.76,81.57,3.26,,Japan,6.06,74.67
,1995,6.96,66.58,1.24,68.42,Kenya,2.35,78.13
,2000,5.01,73.79,4.62,71.28,Kenya,2.49,70.09
,1960,4.47,53.89,,81.57,Kenya,,65.78
,1990,2.49,71.77,4.38,61.08,Kenya,1.88,69.17
,1965,6.85,71.15,2.81,69.26,Kenya,6.55,77.29
,1995,5.78,70.85,,61.42,Kenya,5.34,67.65
,1975,1.64,77.53,3.62,64.58,Kenya,6.01,63.03
,2000,1.15,65.0,7.03,57.67,Kenya,5.22,56.12
,1985,6.73,57.57,2.68,52.83,Kenya,5.93,67.94
,1995,8.07,77.64,4.12,59.25,Kenya,1.55,64.38
,1970,3.21,56.23,2.64,62.52,Kenya,3.71,63.23
,1965,1.37,74.97,2.57,71.58,Lebanon,6.88,70.33
,1970,5.92,68.17,1.34,70.7,Lebanon,7.18,44.93
,1965,1.89,71.52,3.54,67.62,Lebanon,6.71,54.92
,1965,1.92,65.84,1.91,67.03,Lebanon,1.9,58.87
,1985,8.0,77.5,5.39,60.01,Lebanon,4.08,69.17
,1955,1.76,63.54,8.23,53.56,Lebanon,4.6,63.21
,1970,4.83,80.94,3.02,67.26,Lebanon,5.55,61.45
,2000,4.01,71.75,2.62,50.42,Lebanon,4.29,58.12
,1975,5.96,61.33,2.43,,Lebanon,7.34,70.77
,1995,6.63,63.65,4.61,67.16,Lebanon,7.4,56.81
,1965,8.01,66.45,4.04,69.05,Lebanon,5.98,71.37
,1985,7.16,80.86,2.57,,Lebanon,6.43,73.35
,1995,2.21,56.28,1.9,64.19,Lebanon,3.36,69.59
,1985,3.76,71.01,2.17,76.15,Lebanon,1.63,71.18
,1970,6.87,62.38,3.38,,Lebanon,4.03,63.58
,2000,1.76,73.18,2.89,75.12,Lebanon,5.82,58.87
,1955,3.65,61.97,1.95,56.27,Lebanon,6.23,80.24
,1990,5.28,50.38,3.97,58.42,Lebanon,3.76,62.52
,1970,5.94,77.94,4.34,64.62,Lebanon,2.52,63.59
,1980,5.28,76.73,2.9,58.99,Mexico,8.22,58.14
,1980,3.13,70.01,4.55,58.69,Mexico,,67.6
,1985,3.72,81.57,4.27,61.85,Mexico,3.8,74.39
,2000,2.92,81.45,5.08,57.48,Mexico,4.59,59.62
,1965,6.33,59.05,2.79,67.5,Mexico,4.16,71.71
,1995,7.61,58.07,4.07,43.71,Mexico,,
,1990,7.58,75.18,2.88,67.59,Mexico,3.41,73.08
,1980,7.55,68.07,4.1,73.15,Mexico,6.72,64.39
,1985,6.7,50.93,2.37,,Mexico,2.21,72.12
,2000,1.56,72.52,4.85,75.3,Mexico,7.2,80.24
,2000,1.79,61.57,3.08,,Mexico,4.08,56.31
,1985,4.49,76.69,6.47,74.58,Netherlands,4.06,72.4
,1960,5.22,73.42,2.28,80.83,Netherlands,7.78,58.71
,2000,3.5,40.38,,61.51,Netherlands,5.2,66.46
,1975,3.65,69.61,4.43,74.82,Netherlands,7.8,66.12
,1990,3.32,55.84,1.74,,Netherlands,4.31,67.08
,1960,3.72,61.52,,,Netherlands,6.28,80.24
,1975,4.59,62.58,2.86,71.43,Netherlands,1.87,64.64
,2000,5.34,61.79,3.9,58.31,Netherlands,6.78,69.3
,1995,8.14,68.75,3.06,59.65,Netherlands,2.45,59.8
