sentence1,sentence2,label,idx
The Democratic candidates also began announcing their fund-raising totals before Wednesday 's deadline to file quarterly reports with the Federal Election Commission .,""" We 'll be listening carefully to the ( IAEA ) director-general 's report at the next board meeting . """,1,784
"He has no immediate plans for television advertising , believing it is unnecessary this early .",""" Rosenthal is hereby sentenced to custody of the Federal Bureau of Prisons for one day with credit for time served . """,1,281
No company employee has received an individual target letter at this time .,"His wife said he was "" 100 percent behind George Bush "" and looked forward to using his years of training in the war .",0,2633
"The vote came just two days after Kurds swept City Council elections , taking the largest single block of votes on the 30-seat council .","But with the Prime Minister due to leave tomorrow , a day early , he may not be present when the final decision is made .",0,735
"By skirting the FDA 's oversight , Eagan said , the quality of the imported drugs is "" less predictable "" than for those obtained in the United States .",""" Allison just proves you don 't need to wait until August or September to have a disaster , "" Lichter said .",0,4024
Iran has until the end of the month to satisfy the agency it has no plans for nuclear weapons .,Shares of Hartford rose $ 2.88 to $ 46.50 in New York Stock Exchange composite trading .,1,3239
Eric Gagne pitched a perfect ninth for his 23rd save in as many opportunities .,The euro was steady versus the Swiss franc after hitting its highest since mid-2001 of 1.5261 earlier in the session .,0,2530
"SP2 is basically about security enhancements to Windows , such as the improved Internet Connection Firewall ( ICF ) .","Chirac , who has the authority to pardon law-breakers , refused Humbert 's request to be allowed to die last year but kept in close touch with the family .",1,3762
""" Biotech products , if anything , may be safer than conventional products because of all the testing , "" Fraley said , adding that 18 countries have adopted biotechnology .",Only in the past few weeks have officials settled on the 20 percent figure .,1,314
"The civilian unemployment rate improved marginally last month -- slipping to 6.1 percent -- even as companies slashed payrolls by 93,000 .","The woman was exposed to the SARS virus while in the hospital but was not a health-care worker , said Dr Colin D 'Cunha , Ontario 's commissioner of public health .",1,4012
"As Samudra sat down to hear the indictment , he looked over to his nine lawyers and shouted ``God is Great ' ' three times .",His hatred for these people had germinated from these discussions and helped cement his belief that violence was the panacea .,1,3487
Ex-KGB agent Putin added that the Beatles were considered ' propaganda of an alien ideology ' .,"Shares of Corixa rose 54 cents , or about 8 percent , to close at $ 7.74 .",1,1541
Claire had advanced to the third round of the 76th annual Scripps Howard National Spelling Bee .,"I stand 100 percent by it , and I think that our intelligence services gave us the correct intelligence and information at the time , "" Blair said .",0,2735
The Denver-based natural gas producer and marketer said the inaccurate reporting was discovered after it received a subpoena from the U.S. Commodity Futures Trading Commission .,The airline expects to save another $ 100-million a year through management layoffs and pay cuts .,1,750
"Other staff members , however , defended the document , saying it would still help policy-makers and the agency improve efforts to address the climate issue .","The dead man , Leon Williams , was found in his third-floor apartment .",1,83
Claire had advanced to the third round of the 76th annual Scripps Howard National Spelling Bee .,"In a statement Monday , his lawyer John Keker said ``Frank Quattrone is innocent .",1,636
He made a point of saying during Tuesdays debate that the Confederate flag was a racist symbol .,Gibson said in a June statement that he and his film are not anti-Semitic .,1,3274
"Leon Williams ' body was found inside his third-floor apartment at 196 Bay St. , in Tompkinsville .",Congress has added a new benefit - an option to buy insurance coverage for prescription drugs .,0,118
Wal-Mart has said it plans to open at least 40 Supercenters in the state in the coming years ; analysts expect four or more to be in San Diego County .,The vote for mayor followed City Council elections that gave Kurds the largest block of votes on the 30-seat council .,0,2193
"Sen. Patrick Leahy of Vermont , the committee 's senior Democrat , later said the problem is serious but called Hatch 's suggestion too drastic .",Service officials said Carlson refused to recuse himself from the case .,1,3795
An episode is declared when the ozone reaches .20 parts per million parts of air for one hour .,"As executive vice president of new ventures , Elias will report to Joe Tucci , EMC 's president and chief executive .",1,1148
Large swells and dangerous surf already were being felt along sections of the coast .,His hatred for these people had germinated from these discussions and helped cement his belief that violence was the panacea .,1,2028
""" No matter who becomes the sponsor for stock-car racing 's top series , NASCAR will need an all-star event , "" Wheeler said in a statement .",""" APEC leaders are painfully aware that security and prosperity are inseparable , "" Thaksin said .",0,3111
"However , Lapidus expects foreign brands ' sales to be up 4 percent , driven by strong truck sales at Honda Motor Co .","Tomorrow the book , kept under wraps by G. P. Putnam 's Sons since its inception , will appear in bookstores .",1,2931
"White , who had suffered kidney failure from years of high blood pressure , died at Cedars-Sinai Medical Center around 9 : 30 a.m. , said manager Ned Shankman .",The legal ruling follows three days of wild volatility in RIM 's stock over speculation that PC giant Hewlett-Packard Co. may be bidding for the company .,1,3226
"Mr Russell , 46 , a coal miner from Brisbane , said : "" They are obviously hurting , so we are basically going over there to help them . ""","The officers -- Kenneth Boss , Sean Carroll , Edward McMellon and Richard Murphy -- were acquitted in 2000 of state murder charges .",1,1836
""" Sanitation is poor ... there could be typhoid and cholera , "" he said .","Michel , who has stayed in the new government , denied that it was U.S. pressure which had provoked the government 's move .",1,1428
""" No matter who becomes the sponsor for stock-car racing 's top series , NASCAR will need an all-star event , "" Wheeler said in a statement .","The Standard & Poor 's 500 Index < .SPX > slipped 0.26 point , or 0.02 percent , to 1,121.96 .",0,3439
"Barry Callebaut will be able to use Brach 's retail network to sell products made from its German subsidiary Stollwerck , which makes chocolate products not sold in the United States .",The first products will likely be dongles costing $ 100 to $ 150 that will establish connections between consumer electronics devices and PCs .,1,1505
"The Lord Chancellor was guardian of the Great Seal , used to stamp all official documents from the sovereign .","At the accident scene , the driver was "" covered in blood "" but helped to remove children , Wood said .",1,1501
"In midafternoon trading , the Nasdaq composite index was up 8.34 , or 0.5 percent , to 1,790.47 .",President Bush flies to Uganda Friday hoping to polish his anti- AIDS credentials in a country hailed as an African pioneer in fighting the epidemic .,0,3761
"Per-user pricing is $ 29 for Workplace Messaging , $ 89 for Team Collaboration and $ 35 for Collaborative Learning .",The two had battled over custody and he allegedly told her in an angry phone call that he had no intention of following their new custody agreement .,1,493
""" It is probably not the easiest time to come in and take over the shuttle program , but then again , I look forward to the challenge , "" he said .",The second vulnerability is a result of IE not implementing a block on a file download dialog box .,1,2013
"But software license revenues , a measure financial analysts watch closely , decreased 21 percent to $ 107.6 million .","The woman was exposed to the SARS virus while in the hospital but was not a health-care worker , said Dr Colin D 'Cunha , Ontario 's commissioner of public health .",1,96
"However , EPA officials would not confirm the 20 percent figure .","Shortly after his arrest , detectives told Deasean 's father , Stelly Chisolm , a college student , and mother , Kimberly Hill , a medical assistant , about the development .",1,3549
Parson was charged with intentionally causing and attempting to cause damage to protected computers .,"Brigitte 's maternal aunt said his family was unaware he had been sent to prison , or that he had remarried in Sydney .",0,2508
"Per-user pricing is $ 29 for Workplace Messaging , $ 89 for Team Collaboration and $ 35 for Collaborative Learning .","Governor Rowland said his decision was "" not based on any one event . """,1,3854
"Terri Schiavo , 39 , is expected to die sometime in the next two weeks in the Tampa-area hospice where she has spent the past several years .","Close cooperation between regional law enforcement agencies and intelligence services was at the heart of the fight against terrorism , he said .",1,126
"Their contract will expire at 12 : 01 a.m. Wednesday instead of 12 : 01 a.m. Sunday , said Rian Wathen , organizing director for United Food and Commercial Workers Local 700 .",""" We are committed to helping the Iraqi people get on the path to a free society , "" he said .",1,2759
"Morgan Stanley raised its rating on the beverage maker to "" overweight "" from "" equal-weight "" saying in part that pricing power with its bottlers should improve in 2004 .",At least 26 American troops have been killed in hostile fire since major combat was officially declared over on May 1 .,1,159
Taiwan had been relatively free of the viral infection until a fiasco at a Taipei hospital in late April caused the number of infections to skyrocket .,"Just about everything about "" Harry Potter and the Order of the Phoenix "" will set records .",1,3038
"A European Union spokesman said the Commission was consulting EU member states "" with a view to taking appropriate action if necessary "" on the matter .",Ships carry 95 percent of international cargo to the United States .,0,794
But plaque volume increased by 2.7 percent in pravastatin patients .,About 20 family members of the victims were invited to the news conference .,1,2202
"GE stock closed Friday at $ 30.65 a share , down about 42 cents , on the New York Stock Exchange .","Morgenthau said the women , all U.S. citizens , lied on a sworn affidavit that requires them to list prior marriages .",0,815
"Rumsfeld , who has been feuding for two years with Army leadership , passed over nine active-duty four-star generals .","After the other inmate fell , Selenski used the mattress to scale a 10-foot , razor-wire fence , Fischi said .",1,370
"The decision came a year after Whipple ended federal oversight of the district 's racial balance , facilities , budget , and busing .","Morgan Stanley raised its rating on the company to "" overweight "" from "" equal-weight , "" saying the beverage maker 's pricing power with bottlers should improve in 2004 .",1,3923
"The broader Standard & Poor 's 500 Index .SPX gave up 11.91 points , or 1.19 percent , at 986.60 .","License sales , a key measure of demand , fell 21 percent to $ 107.6 million .",1,1441
Some of the computers also are used to send spam e-mail messages to drum up traffic to the sites .,"Sales rose 37 per cent year-on-year to 1.76bn , beating expectations .",0,1982
"On the stand Wednesday , she said she was referring only to the kissing .","Its shares fell $ 9.61 to $ 50.26 , ranking as the NYSE 's most-active issue and its biggest percentage loser .",0,1884
"The association said 28.2 million DVDs were rented in the week that ended June 15 , compared with 27.3 million VHS cassettes .","Its closest relative is found in the Seychelles Archipelago , near Madagascar in the Indian Ocean .",0,1046
Ex-KGB agent Putin added that the Beatles were considered ' propaganda of an alien ideology ' .,"A nationally board certified teacher with a master 's degree , Kelley , in his 30th year teaching , makes $ 65,000 .",0,3847
"A recent poll showed Edwards with a narrow lead in South Carolina , and he plans a rally there later on Tuesday .","Governor Rowland said his decision was "" not based on any one event . """,1,3751
Large swells and dangerous surf already were being felt along sections of the coast .,"Twenty-seven people were believed to have been spending Christmas Day with the caretaker of Saint Sophia Camp , a Greek Orthodox facility , when the mudslide roared through .",1,1543
"November 17 's last victim was British defence attache Stephen Saunders , who was shot on an Athens road in June 2000 .",Palestinian Prime Minister Mahmoud Abbas must defend the record of his first 100 days in office before Parliament today as the death toll in the occupied territories continues to rise .,1,3901
"The technology-laced Nasdaq Composite Index < .IXIC > declined 25.78 points , or 1.56 percent , to 1,627.84 .",The second-quarter results had a non-operating gain of 10 cents a share while the 2002 second-quarter performance had a net non-operating loss of 19 cents a share .,1,2131
""" It 's a major victory for Maine , and it 's a major victory for other states .","The natural gas producer and marketer said the inaccurate reporting was discovered in response to a subpoena from the U.S. Commodity Futures Trading Commission , or CFTC .",0,613
"The Midwestern research center will focus on the development of diagnostic , therapeutic and vaccine products for anthrax , botulism , tularemia , hemorrhagic fever viruses and plague .",The euro was steady versus the Swiss franc after hitting its highest since mid-2001 of 1.5261 earlier in the session .,1,3877
"The U.N. troops are in Congo to protect U.N. installations and personnel , and they can only fire in self defense and have been unable to stem the violence .",The group has already met several times and Gen. Garner said it probably will be expanded to include a Christian and perhaps another Sunni Muslim leader .,1,2650
Federal regulators have turned from sour to sweet on a proposed $ 2.8 billion merger of ice cream giants Nestle Holdings Inc. and Dreyer 's Grand Ice Cream Inc .,Billups scored 77 points in the final two games of the first-round series against the Magic .,0,1759
"After losing as much as 84.56 earlier , the Dow Jones industrial average closed up 22.81 , or 0.2 percent , at 9,340.45 .",Its capacitance sensing technology electronically reads a fingerprint ; Sony says it can 't be fooled by paper copies and doesn 't require cleaning .,0,521
"Rumsfeld , who has been feuding for two years with Army leadership , passed over nine active-duty four-star generals .","In hardest-hit Taipei , traffic has disappeared from once-bustling streets and department stores and restaurants are virtually empty .",1,723
"Charles O. Prince , 53 , was named as Mr. Weill 's successor .",Only in the past few weeks have officials settled on the 20 percent figure .,0,490
""" But they never climb out of the pot of beer again . ""","Canadian officials were also expected to meet yesterday with the International Organization for Epizootics ( OIE ) , which establishes animal-health standards for the world .",1,2316
Estonia 's place in the European mainstream and safeguard its independence regained in 1991 .,"Barry Callebaut will be able to use Brach 's retail network to sell products made from its German subsidiary Stollwerck , which makes chocolate products unknown to the American market .",1,3463
Taiwan had been relatively free of the viral infection until a fiasco at a Taipei hospital in late April caused the number of infections to skyrocket .,He also said there is no conscious policy by the United States to move the value of the dollar .,1,1321
Secretary of State Colin Powell designated the Chechen leader believed responsible for last year 's hostage standoff in a Moscow theater as a threat to U.S. security Friday .,Laos 's second most important export destination - said it was consulting EU member states ' ' with a view to taking appropriate action if necessary ' ' on the matter .,1,4041
"United issued a statement saying it will "" work professionally and cooperatively with all its unions . ""","The broadside came during the recording on Saturday night of a Christmas concert attended by top Vatican cardinals , bishops and many elite of Italian society , witnesses said .",1,2976
"GE stock closed Friday at $ 30.65 a share , down about 42 cents , on the New York Stock Exchange .","BusinessWeek Online has learned that the settlement could come as early as Monday , May 19 .",1,3094
The state 's House delegation currently consists of 17 Democrats and 15 Republicans .,State and federal securities regulators filed civil charges against Putnam Investments and two portfolio managers in the ever-expanding mutual fund trading scandal .,1,1925
No dates have been set for the civil or the criminal trial .,"The agency found further that a WD Energy employee discussed false reporting with traders at two other energy companies , which the CFTC didn 't identify .",0,1188
The decision to issue new guidance has been prompted by intelligence passed to Britain by the FBI in a secret briefing in late July .,"For the second year in a row , rises in hospital costs dominated the increase , accounting for 51 percent of the overall cost spiral .",1,1783
The 12-nation currency has risen by 33 percent against the dollar over the past 15 months .,"November 17 's last victim was British defense attache Stephen Saunders , who was shot and killed at point-blank range on a busy Athens road in June 2000 .",1,3497
"The jury verdict , reached Wednesday after less than four hours of deliberation , followed a 2 week trial , during which Waagner represented himself .",The former first lady has said she will not run for the White House in 2004 but has not ruled out a race later on .,0,1937
""" This decision is clearly incorrect , "" FTC Chairman Timothy Muris said in a written statement .","He replaces Leland Brendsel , 61 , who retired as chairman and chief executive .",1,2719
""" Jeremy 's a good guy , "" Barber said , adding : "" Jeremy is living the dream life of the New York athlete .","But waiting crowds filling the streets rushed the bridges soon after daylight , overrunning razor-wire barricades .",0,3657
"In three years , Lend Lease has slipped from a top-five stock , when its share price was around $ 24 , to 37th .","Sales rose 37 per cent year-on-year to 1.76bn , beating expectations .",1,2611
"North American markets grabbed early gains Monday morning , as earnings season begins to slow and economic indicators take the spotlight .","Dr Mark McClean , the family 's GP , said had the drug been administered to Jonathan earlier , he would have retained more of his brain function .",0,186
"Terri Schiavo , 39 , underwent the procedure at the Tampa Bay area hospice where she has been living for several years , said her father , Bob Schindler .","The quarterlies usually stay in stores for between six to eight weeks , "" Carney added .",0,2803
""" This deal makes sense for both companies , "" said National Chief Executive Brian Halla .","Her 20-year-old sister , Allyson , was severely burned and remained hospitalized in critical condition .",1,951
The charges allege that he was part of the conspiracy to kill and kidnap persons in a foreign country .,"Nelson , 27 , is being retried on civil rights charges stemming from the disturbance that led to Rosenbaum 's death .",1,3799
"In hardest-hit Taipei , traffic has disappeared from once bustling streets , ubiquitous department stores stand mostly empty and restaurants are eerily quiet .","The quick conviction followed a 2 1 / 2 week trial , during which the Venango County man represented himself .",1,647
"The only announced Republican to replace Davis is Rep. Darrell Issa of Vista , who has spent $ 1.71 million of his own money to force a recall .","Christina 's aunt , Shelley Riling , said she will address the court .",1,3608
"Terri Schiavo , 39 , is expected to die sometime in the next two weeks in the Tampa-area hospice where she has spent the past several years .",""" It has outraged the membership , "" said Rian Wathen , organizing director of United Food and Commercial Workers Local 700 .",1,930
""" The idea that Tony Abbott is in some way a one-dimensional political head-kicker couldn 't be more wrong , "" Mr Howard said .","He also said Shockey is "" living the dream life of a New York athlete .",1,1022
"The driver , Eugene Rogers , helped to remove children from the bus , Wood said .",Parson is charged with one count of intentionally causing damage to a protected computer .,0,2703
"The New York Democrat and former first lady has said she will not run for the White House in 2004 , but has not ruled out a race in later years .","Several Florida officials connected to the case have received threatening letters , accompanied by rifle bullets .",0,712
He called on Prime Minister John Howard to establish a royal commission on child sex abuse .,The group has already met several times and Gen. Garner said it probably will be expanded to include a Christian and perhaps another Sunni Muslim leader .,1,2851
"In the weeks leading up to the execution , several Florida officials received anonymous threatening letters .",Ships carry 95 percent of international cargo to the United States .,1,50
"O 'Brien was charged with leaving the scene of a fatal accident , a felony .",The firewall in the current Windows XP was known as the Internet Connection Firewall ( ICF ) .,1,3376
"Today in the US , the book - kept under wraps by its publishers , G. P. Putnam 's Sons , since its inception - will appear in bookstores .",""" From now onwards we will embark on rolling mass action at strategic times of our choice and without any warning to the dictatorship , "" he said .",1,2696
The men were remanded in custody and are due to appear again before court on July 8 .,"Rumsfeld has been feuding for a long time with Army leadership , and he passed over nine active-duty four-star generals .",1,1024
"Tom Kraynak , manager of operations and resources for the Canton , Ohio-based East Central Area Reliability Council , said that scenario is one among many that investigators are considering .",Citigroup ( C ) on Wednesday named Marjorie Magner chairman and chief executive of its colossal global consumer business .,1,752
"In fiction : Edward P. Jones ( "" The Known World "" ) and Scott Spencer ( "" A Ship Made of Paper "" ) .",The parents of a Briton being held hostage by Colombian rebels spoke yesterday of their optimism that he would be freed in time for his birthday next month .,1,2230
""" Instead of pursuing the most imminent and real threats - international terrorists , "" Graham said , "" this Bush administration chose to settle old scores . ""","The dollar was at 116.78 yen JPY = , virtually flat on the session , and at 1.2871 against the Swiss franc CHF = , down 0.1 percent .",1,2738
About 10 percent of high school and 16 percent of elementary students must be proficient at math .,This fall the command will send trainers to work with soldiers from four North African nations on patrolling and gathering intelligence .,1,1765
Ridge said no actual explosives or other harmful substances will be used .,"Drax ’ s troubles began late last year when it lost its most lucrative sales contract , with the insolvent utility TXU Europe .",0,972
"They were being held Sunday in the Camden County Jail on $ 100,000 bail .",""" We 'll be listening carefully to the ( IAEA ) director-general 's report at the next board meeting . """,0,262
Large swells and dangerous surf already were being felt along sections of the coast .,""" It 's probably not the easiest time to come in and take over the shuttle program , but I look forward to the challenge , "" Parsons told reporters at NASA headquarters .",1,3342
Glover spoke at a news conference that included about 20 relatives of the victims .,It has a margin of error of plus or minus three to four percentage points .,1,2611
Some of the computers also are used to send spam e-mail messages to drum up traffic to the sites .,"Worldwide , Les Misérables has been seen by over 50 million people , with a total gross of over $ 2 billion .",0,1449
Cisco pared spending to compensate for sluggish sales .,Its capacitance sensing technology electronically reads a fingerprint ; Sony says it can 't be fooled by paper copies and doesn 't require cleaning .,1,2179
"A pro-independence radical , Miodrag Zivkovic , of the Liberal Alliance , came in second with 31 percent of the vote .",It had a margin of sampling error of plus or minus four percentage points and was conducted Thursday through Saturday .,1,678
BP shares slipped 0.8 percent to 433.50 pence ( $ 6.85 ) each in afternoon trading on the London Stock Exchange .,"Clinton ’ s national security adviser , Sandy Berger , said in an interview that the White House was not informed of the FBI activities .",1,12
The IRS said taxpayers can avoid undelivered checks by having refunds deposited directly into their checking or savings accounts .,"In Soviet times the Beatles ' music "" was considered propaganda of an alien ideology .",1,3291
Kelly killed himself after being exposed as the source for a BBC report which claimed the government had embellished evidence of Iraq 's banned weapons to justify the war .,""" The idea that Tony Abbott is in some way a one-dimensional political head kicker couldn 't be more wrong . """,1,1939
"My decision today is not based on any one event . ""","Ross Garber , Rowland 's legal counsel , said the governor would have no comment on the condo deal .",1,3464
""" We are committed to helping the Iraqi people get on the path to a free society , "" Rumsfeld said in a speech to the Council on Foreign Relations .",""" APEC leaders are painfully aware that security and prosperity are inseparable , "" Thaksin said .",0,1296
"On the stand Wednesday , she said she was referring only to the kissing .",Gibson said in a June statement that he and his film are not anti-Semitic .,1,828
"North American markets grabbed early gains Monday morning , as earnings season begins to slow and economic indicators take the spotlight .","During difficult times for technology venture capital , Vivace raised over $ 118 million in three rounds of venture financing .",1,3316
"The jury verdict , reached Wednesday after less than four hours of deliberation , followed a 2 week trial , during which Waagner represented himself .","Consumers who said jobs are difficult to find jumped to 32.6 from 29.4 , while those saying work was plentiful slipped to 12.6 from 13 in April .",0,3137
He added : ``I 've never heard of more reprehensiblebehaviour by a doctor .,"Dr Mark McClean , the family 's GP , said had the drug been administered to Jonathan earlier , he would have retained more of his brain function .",1,876
"McCabe said he was considered a witness , not a suspect .",News that the Organization of Petroleum Exporting Countries was lowering output starting in November exacerbated a stock sell-off already under way yesterday .,0,2092
"Committee approval , expected today , would set the stage for debate on the Senate floor beginning Monday .","BusinessWeek Online has learned that the settlement could come as early as Monday , May 19 .",1,1448
"Charles O. Prince , 53 , was named as Mr. Weill 's successor .","Myanmar 's pro-democracy leader Aung San Suu Kyi will be kept under house arrest following her release from a hospital where she underwent surgery , her personal physician said Friday .",1,98
"At community colleges , tuition will jump to $ 2,800 from $ 2,500 .",Dealers said the dollar also drew some downside support as Japanese investors are expected to keep snapping up foreign bonds amid ever-falling domestic interest rates .,1,790
Iran has until the end of the month to satisfy the agency it has no plans for nuclear weapons .,""" It has outraged the membership , "" said Rian Wathen , organizing director of United Food and Commercial Workers Local 700 .",0,3284
It also offers a built-in NAND flash boot loader so that high-density NAND flash memory can be used without having to install an additional support chip .,The Phillies were apparently upset when Counsell stole during the sixth with the Diamondbacks up 7-1 .,1,258
"Per-user pricing is $ 29 for Workplace Messaging , $ 89 for Team Collaboration and $ 35 for Collaborative Learning .",""" He is not considered a suspect , "" McCabe said .",1,2383
Cooley said he expects Muhammad will similarly be called as a witness at a pretrial hearing for Malvo .,"The airline has the option to buy 380 more , split evenly between the two manufacturers .",1,2608
"The broad Standard & Poor 's 500 < .SPX > eased 0.37 of a point , or 0.03 percent , at 1,121 .","Bob Richter , spokesman for Craddick , R-Midland , said the speaker had not seen the ruling and could not comment .",1,3150
Twenty percent of Latino students and 23 percent of black students performed at proficient or higher .,"Chirac , who has the authority to pardon law-breakers , refused Humbert 's request to be allowed to die last year but kept in close touch with the family .",1,2270
U.S. corporate bond yield spreads tightened in spotty trading on Friday as Wall Street labored to get back on its feet after the largest power outage ever in North America .,"Annan warned that the dangers of extremism after September 11 should not be used as an excuse to suppress "" long-cherished "" freedoms .",0,1548
"Indonesia 's army has often been accused of human rights abuses during GAM 's battle for independence , charges it has generally denied while accusing the separatists of committing rights violations .","U.S. stocks rose slightly on feather-light volume on Friday , as Wall Street regrouped after the biggest-ever power outage in North America .",0,3721
