sentence,label,idx
"as a first-time director , paxton has tapped something in himself as an actor that provides frailty with its dark soul .",1,120
"kinnear does n't aim for our sympathy , but rather delivers a performance of striking skill and depth .",0,750
"feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life .",0,277
"sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation .",0,855
the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned .,0,721
"it 's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic .",0,54
"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn .",0,38
hilariously inept and ridiculous .,1,410
the script is n't very good ; not even someone as gifted as hoffman ( the actor ) can make it work .,1,671
"try as i may , i ca n't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! '",0,208
"it haunts , horrifies , startles and fascinates ; it is impossible to look away .",0,791
"given how heavy-handed and portent-heavy it is , this could be the worst thing soderbergh has ever done .",1,109
"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine .",0,833
this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes .,1,618
zaidan 's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight .,0,720
"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency .",0,417
i 'll bet the video game is a lot more fun than the film .,1,746
chokes on its own depiction of upper-crust decorum .,0,249
the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,1,391
it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions .,1,779
like being trapped at a perpetual frat party ... how can something so gross be so boring ?,1,373
affleck and jackson are good sparring partners .,1,752
"a warm , funny , engaging film .",1,314
... the film suffers from a lack of humor ( something needed to balance out the violence ) ...,0,188
you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report .,1,851
broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case .,0,197
"the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the fart jokes",1,679
the piece plays as well as it does thanks in large measure to anspaugh 's three lead actresses .,1,414
"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie .",0,335
"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years .",1,189
"but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative .",1,490
"a lean , deftly shot , well-acted , weirdly retro thriller that recalls a raft of '60s and '70s european-set spy pictures .",0,271
"is the time really ripe for a warmed-over james bond adventure , with a village idiot as the 007 clone ?",1,122
"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks .",1,292
the character of zigzag is not sufficiently developed to support a film constructed around him .,0,749
"dull , lifeless , and amateurishly assembled .",1,387
"one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution .",1,229
lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class .,1,507
suffers from the lack of a compelling or comprehensible narrative .,0,847
director uwe boll and the actors provide scant reason to care in this crude '70s throwback .,1,489
"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing , ` tis .",1,347
the film 's performances are thrilling .,0,848
"the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty .",0,801
involves two mysteries -- one it gives away and the other featuring such badly drawn characters that its outcome hardly matters .,1,633
it inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . ',0,629
"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment .",1,614
plays like a volatile and overlong w magazine fashion spread .,0,348
i got a headache watching this meaningless downer .,0,281
a sequel that 's much too big for its britches .,0,485
hilariously inept and ridiculous .,1,47
zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast .,1,148
the story and structure are well-honed .,1,500
"more romantic , more emotional and ultimately more satisfying than the teary-eyed original .",0,61
i just loved every minute of this film .,0,83
filmmakers who can deftly change moods are treasures and even marvels .,0,134
"it proves quite compelling as an intense , brooding character study .",1,453
"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy .",0,11
"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake .",1,276
leigh 's film is full of memorable performances from top to bottom .,0,327
"though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining .",0,4
sacrifices the value of its wealth of archival foot-age with its less-than-objective stance .,0,126
the minor figures surrounding ( bobby ) ... form a gritty urban mosaic .,1,805
what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about .,1,833
taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,0,156
"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination .",1,16
"a broad , melodramatic estrogen opera that 's pretty toxic in its own right .",1,507
"what the film lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action .",0,648
"not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time .",0,69
"a poignant , artfully crafted meditation on mortality .",1,162
"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place .",0,629
"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing , ` tis .",1,677
"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging .",0,417
... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it .,1,772
"entertains by providing good , lively company .",1,651
"it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull .",1,553
"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ?",1,614
yakusho and shimizu ... create engaging characterizations in imamura 's lively and enjoyable cultural mix .,1,251
"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun .",1,784
"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe .",0,560
davis ... is so enamored of her own creation that she ca n't see how insufferable the character is .,1,85
"and if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins .",0,840
"for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal .",0,531
american chai encourages rueful laughter at stereotypes only an indian-american would recognize .,1,855
every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable .,0,340
"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence .",0,468
"with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here .",1,719
confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it .,0,689
sacrifices the value of its wealth of archival foot-age with its less-than-objective stance .,0,702
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class .",0,727
"of course , by more objective measurements it 's still quite bad .",1,419
affleck and jackson are good sparring partners .,0,836
"a gripping movie , played with performances that are all understated and touching .",1,456
"oscar wilde 's masterpiece , the importance of being earnest , may be the best play of the 19th century .",0,325
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers .",0,169
the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life .,1,346
the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life .,1,253
"oscar wilde 's masterpiece , the importance of being earnest , may be the best play of the 19th century .",0,304
if steven soderbergh 's ` solaris ' is a failure it is a glorious failure .,1,461
the primitive force of this film seems to bubble up from the vast collective memory of the combatants .,1,646
"slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ?",0,282
"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation .",0,695
sade is an engaging look at the controversial eponymous and fiercely atheistic hero .,0,65
enormously entertaining for moviegoers of any age .,0,403
"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential .",1,226
"still , as a visual treat , the film is almost unsurpassed .",1,342
rarely has so much money delivered so little entertainment .,0,741
makes for a pretty unpleasant viewing experience .,1,317
a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate .,0,128
an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution .,0,677
"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience .",1,52
"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot .",0,340
"oscar wilde 's masterpiece , the importance of being earnest , may be the best play of the 19th century .",1,692
"stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career .",0,313
"it 's a scattershot affair , but when it hits its mark it 's brilliant .",1,801
"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better .",0,130
light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection .,1,451
another in-your-face wallow in the lower depths made by people who have never sung those blues .,1,673
` easily my choice for one of the year 's best films . ',0,631
"offers much to enjoy ... and a lot to mull over in terms of love , loyalty and the nature of staying friends .",0,808
"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor .",1,723
nothing is sacred in this gut-buster .,0,448
"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film .",1,692
"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake .",0,387
will amuse and provoke adventurous adults in specialty venues .,1,603
it 's just filler .,1,699
reign of fire looks as if it was made without much thought -- and is best watched that way .,1,640
"the volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance .",0,242
what was once original has been co-opted so frequently that it now seems pedestrian .,0,564
i just loved every minute of this film .,0,651
"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge .",1,466
... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport,1,320
"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult .",1,98
"a tender , heartfelt family drama .",0,101
"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction .",1,168
a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ...,0,3
"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana .",1,839
"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear .",1,664
a sometimes tedious film .,1,768
"uncommonly stylish but equally silly ... the picture fails to generate much suspense , nor does it ask searching enough questions to justify its pretensions .",0,199
it 's a beautiful madness .,0,591
"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard .",1,435
my reaction in a word : disappointment .,0,801
"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you .",1,691
should have been someone else -,1,264
"if the first men in black was money , the second is small change .",1,156
"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script .",1,663
"the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty .",1,79
"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula .",1,494
old-form moviemaking at its best .,1,206
it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman .,1,185
the emotions are raw and will strike a nerve with anyone who 's ever had family trauma .,1,746
"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against .",1,705
burns never really harnesses to full effect the energetic cast .,1,511
to say this was done better in wilder 's some like it hot is like saying the sun rises in the east .,0,252
"still , as a visual treat , the film is almost unsurpassed .",0,8
my reaction in a word : disappointment .,0,10
as unseemly as its title suggests .,1,833
"well-nigh unendurable ... though the picture strains to become cinematic poetry , it remains depressingly prosaic and dull .",1,536
"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists .",0,813
a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left .,0,628
huston nails both the glad-handing and the choking sense of hollow despair .,1,511
"this tenth feature is a big deal , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country .",0,623
"this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic .",0,518
"it ca n't decide if it wants to be a mystery/thriller , a romance or a comedy .",0,311
"the film 's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style .",1,579
"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ?",0,671
"the words , ` frankly , my dear , i do n't give a damn , ' have never been more appropriate .",1,16
but this films lacks the passion required to sell the material .,0,808
lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class .,0,424
vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them .,0,499
"a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences .",0,761
every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable .,0,643
"add yet another hat to a talented head , clooney 's a good director .",1,8
"an absurdist comedy about alienation , separation and loss .",1,590
"an effectively creepy , fear-inducing ( not fear-reducing ) film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it .",1,453
"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script .",1,467
why make a documentary about these marginal historical figures ?,0,770
it inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . ',0,101
the minor figures surrounding ( bobby ) ... form a gritty urban mosaic .,0,444
no aspirations to social import inform the movie version .,1,321
to say this was done better in wilder 's some like it hot is like saying the sun rises in the east .,1,767
"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave .",0,351
"kinnear does n't aim for our sympathy , but rather delivers a performance of striking skill and depth .",1,723
a taut psychological thriller that does n't waste a moment of its two-hour running time .,0,63
"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos .",1,728
"the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take .",1,500
very psychoanalytical -- provocatively so -- and also refreshingly literary .,1,475
"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places .",0,102
this movie is maddening .,0,332
"maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy .",1,415
"by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity .",1,32
"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave .",0,274
here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep .,0,391
"the acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales .",0,350
makes for a pretty unpleasant viewing experience .,0,293
"a tender , heartfelt family drama .",1,870
this movie seems to have been written using mad-libs .,0,579
"but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative .",1,792
... is an arthritic attempt at directing by callie khouri .,1,447
"at a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that knows what it is , and knows the form 's history .",1,259
a subtle and well-crafted ( for the most part ) chiller .,1,165
"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie .",1,434
"altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece .",1,382
"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past .",1,218
for the most part stevens glides through on some solid performances and witty dialogue .,0,630
no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes .,1,63
the problem with this film is that it lacks focus .,1,551
"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene .",0,685
"this one is definitely one to skip , even for horror movie fanatics .",0,856
its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks .,1,221
a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn .,0,868
"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project .",1,305
"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know .",1,473
"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . ''",1,516
"a tender , heartfelt family drama .",0,280
binoche makes it interesting trying to find out .,1,521
"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class .",0,557
"( e ) ventually , every idea in this film is flushed down the latrine of heroism .",0,138
comes ... uncomfortably close to coasting in the treads of the bicycle thief .,1,596
"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands .",1,686
tries to add some spice to its quirky sentiments but the taste is all too familiar .,1,768
"without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers .",0,822
"( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short .",0,16
it 's fun lite .,0,157
hilariously inept and ridiculous .,1,525
"not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time .",0,385
` easily my choice for one of the year 's best films . ',1,248
"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well .",1,254
`` the time machine '' is a movie that has no interest in itself .,1,775
