duration,waiting,kind
1.607060787262932,65,short
1.641011846938426,45,short
4.085736162722426,82,long
1.915087910819172,45,short
4.210272070917738,87,long
4.476898765449198,78,long
2.057855650118904,50,short
4.495561131252731,75,long
4.601363811817884,85,long
4.751818573643064,76,long
4.218650254480756,77,long
1.6,57,short
1.73253888534364,49,short
2.10088396502409,45,short
3.777701006207391,79,long
1.796159401970994,50,short
4.531904170109503,80,long
1.6,45,short
4.432624833548272,71,long
2.319528502939763,66,short
2.609104459770591,62,short
3.909824747132155,89,long
3.880867876588014,79,long
4.56641468946868,77,long
2.071457196044208,54,short
4.363856390486106,71,long
1.6,54,short
5.1,77,long
1.660470939262302,50,short
3.928901797664787,84,long
1.827610576413776,53,short
3.612373552021042,88,long
4.587979743994196,73,long
3.998790657591171,84,long
4.946071127965133,87,long
5.020594663363024,86,long
1.783595576302439,65,short
4.533359354495486,81,long
1.869772781614063,66,short
4.141181570637139,74,long
4.364267698057896,84,long
4.472769437144424,80,long
4.362573724436673,92,long
2.381406494262645,44,short
1.868692335122849,56,short
2.28806549803313,58,short
4.496324610883946,82,long
2.405754905611959,60,short
2.341275218805797,63,short
4.031006282902051,91,long
4.342780193680075,76,long
3.782559244845187,69,long
3.951877901845038,76,long
4.930546409771573,81,long
3.681835573674082,89,long
2.680527591914651,44,short
4.677285377647242,81,long
1.984941437393143,66,short
4.163738888223195,81,long
3.993519119286222,74,long
4.800641464415042,87,long
4.170083244537035,84,long
5.1,75,long
3.999379779822557,74,long
4.076204999581334,76,long
3.778060872618271,79,long
4.539498370014276,79,long
4.194968633596864,85,long
4.99857259736331,74,long
4.189565542136603,81,long
2.221502838057482,66,short
1.733847260158162,60,short
4.85670975241146,80,long
1.75282256091063,59,short
5.1,83,long
2.207442304498602,64,short
4.330440957781187,80,long
2.507779325327263,61,short
4.348013848503649,78,long
5.1,76,long
4.378487896538404,81,long
3.491117114297609,85,long
4.106939053204386,74,long
1.958984075740116,57,short
1.868932506466865,48,short
2.049671041422714,48,short
3.904787404317473,84,long
1.622836928259875,64,short
2.601242434312412,47,short
1.725416274411941,61,short
4.379298414764558,85,long
2.07624987335719,52,short
2.836512697771893,54,short
2.920273858611915,67,short
4.750539985767365,68,long
4.691666297224872,82,long
2.405815627987868,57,short
4.019953863212083,92,long
4.988593490544093,74,long
2.16456526566408,63,short
2.059118289917156,57,short
4.997258025181686,70,long
4.51758817993297,90,long
3.875865667247252,75,long
2.347559945350975,64,short
3.802619238946189,86,long
4.225873952326926,78,long
4.068532806908808,88,long
2.446509294276023,46,short
4.137710459085817,71,long
4.870728631011352,84,long
4.644674602721151,69,long
3.627499470990266,89,long
1.927972366951029,48,short
4.362409852268289,86,long
1.957792339347128,54,short
2.082502613523172,64,short
3.949495325714733,95,long
1.863242543788404,57,short
4.212701446214243,81,long
3.411365406567725,83,long
4.450808033380552,74,long
4.361058578976835,83,long
2.215402526654092,54,short
4.568428781117587,81,long
2.661210354882676,66,short
4.926215366965292,80,long
4.104345419348374,82,long
3.911125087598198,87,long
3.817197120258432,85,long
4.710262213639519,90,long
3.918921128007627,75,long
4.146506755168696,85,long
1.911425616078159,52,short
4.175356213268035,83,long
1.907303675488776,53,short
1.675685639231051,50,short
4.314405211939337,87,long
4.383981606986892,87,long
4.042674255536878,80,long
4.889156305118561,82,long
4.732556633466316,95,long
3.497460821216311,79,long
4.295687607337758,76,long
1.774528003104337,51,short
4.918677503908407,82,long
4.297517053166627,80,long
4.701233586222543,83,long
3.914825615680066,89,long
4.161362933199634,77,long
4.19966387102259,76,long
4.761170177088092,88,long
2.121190227780526,54,short
4.357120467471902,93,long
3.730699144612721,72,long
1.682615859933012,46,short
3.846110767106017,85,long
2.265513917017693,61,short
4.251262534731129,88,long
4.139948371386788,84,long
3.966185229846058,74,long
4.498205697975475,84,long
4.506043244903718,84,long
3.795929593462313,89,long
2.098181936366086,53,short
3.399068603533239,87,long
4.67819014763046,80,long
2.187571500808756,60,short
2.88565517649236,62,short
1.608468426345592,53,short
4.113741149252926,83,long
4.145682754921134,89,long
2.012826417712959,49,short
4.798439137326132,80,long
4.163108022003324,67,long
4.338278194428532,90,long
3.595935282077809,82,long
1.946215502101002,50,short
