sentence1,sentence2,label,idx
I couldn't put the pot on the shelf because it was too high.,"Since Alice always wears a red turban, Alice spotted her quickly.",1,36
"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it repaired.",That's exactly how Facebook makes us feel.,0,66
The drain is clogged with hair. It has to be removed.,Now I have to get The roof repaired.,0,24
"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it repaired.",Mark ran to look out the window.,1,58
"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it repaired.",Eric was particularly eager to see it.,1,62
The father carried the sleeping boy in his arms.,She slept with the trainer's boyfriend.,0,4
Mr. Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever step he took in any direction on his own account was just another proof of his innate idiocy.,The tree is too thick.,1,60
"The journalists interviewed the stars of the new movie. They were very persistent, so the interview lasted for a long time.",Any direction on his own account was just another proof of David's innate idiocy.,0,40
The father carried the sleeping boy in his arms.,Eric was not particularly eager to see it.,1,4
"Although they ran at about the same speed, Sue beat Sally because she had such a good start.",Ann told her about it.,0,24
John was doing research in the library when he heard a man humming and whistling. He was very annoying.,John was very annoying.,0,65
Mark heard Steve's feet going down the ladder. The door of the shop closed after him. He ran to look out the window.,The spot under the tree was hot.,1,42
Fred is the only man still alive who remembers my great-grandfather. He is a remarkable man.,He could not help Larry now.,1,9
"George got free tickets to the play, but he gave them to Eric, even though he was particularly eager to see it.",I can't see around the pillar.,1,54
"Grant worked hard to harvest his beans so he and his family would have enough to eat that winter, His friend Henry let him stack them in his barn where they would dry. Later, he and Tatyana would shell them and cook them for their Sunday dinners.",The spot under the tree was hot.,0,45
"Everyone really loved the oatmeal cookies; only a few people liked the chocolate chip cookies. Next time, we should make fewer of them.",That's exactly how Facebook makes us feel.,0,33
I'm sure that my map will show this building; it is very famous.,Sam was known to speak it fluently.,0,42
"The journalists interviewed the stars of the new movie. They were very persistent, so the interview lasted for a long time.",Eric was particularly eager to see it.,1,44
"Ann asked Mary what time the library closes, because she had forgotten.",The lemon trees came out looking more like light bulbs.,0,65
John was doing research in the library when he heard a man humming and whistling. He was very annoying.,The son was so heavy.,0,69
"If the con artist has succeeded in fooling Sam, he would have gotten a lot of money.",That's exactly how Facebook makes us feel.,1,8
"Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.",She saw that Emma was open.,1,24
"There is a pillar between me and the stage, and I can't see it.",The son was so heavy.,1,32
"Susan knew that Ann's son had been in a car accident, so she told her about it.",He couldn't afford the things.,0,59
Sam's drawing was hung just above Tina's and it did look much better with another one below it.,The lemon trees came out looking more like light bulbs.,1,48
"Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them.",Anyone who knew that he was 19 years old could take his claim away from anyone.,1,13
The city councilmen refused the demonstrators a permit because they advocated violence.,The lemons came out looking more like telephone poles.,1,37
"They broadcast an announcement, but a subway came into the station and I couldn't hear over it.",The mouse was too cautious.,0,2
Fred is the only man still alive who remembers my great-grandfather. He is a remarkable man.,The father carried the sleeping boy in the father's arms.,1,40
The father carried the sleeping boy in his arms.,The demonstrators advocated violence.,0,18
The man couldn't lift his son because he was so heavy.,The spot under the tree was hot.,0,20
"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it repaired.",The cat waited at the top.,1,33
"Beth didn't get angry with Sally, who had cut her off, because she stopped and counted to ten.",Now I have to get The roof repaired.,0,52
The police arrested all of the gang members. They were trying to run the drug trade in the neighborhood.,Sally had such a good start.,1,64
"The journalists interviewed the stars of the new movie. They were very persistent, so the interview lasted for a long time.",That's exactly how Facebook makes us feel.,0,43
"The cat was lying by the mouse hole waiting for the mouse, but it was too cautious.",We rescued the older students.,0,13
"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents. They were very much in the majority.",The father carried the sleeping boy in the father's arms.,0,41
"Ann asked Mary what time the library closes, because she had forgotten.",I can't see around the stage.,1,68
"George got free tickets to the play, but he gave them to Eric, because he was particularly eager to see it.",The school bus was going so slow.,1,12
Jane knocked on Susan's door but she did not answer.,The sponsors were very much in the majority.,1,6
"When Tommy dropped his ice cream, Timmy giggled, so father gave him a stern look.",The sheep ended up looking more like golfers.,1,6
"Fred covered his eyes with his hands, because the wind was blowing sand around. He opened them when the wind stopped.",The police were trying to run the drug trade in the neighborhood.,0,45
"There is a pillar between me and the stage, and I can't see around it.",Bernard was less than 21 when he filed for a homestead claim.,0,48
John was doing research in the library when he heard a man humming and whistling. He was very annoying.,The lemon trees came out looking more like light bulbs.,0,65
