sentence,label,idx
Protect you!,0,167
Newsweek about crime appeared on the newsstands.,1,655
Fido barks.,1,794
Kerry remarked it was late.,0,790
Newsweek appeared on the newsstands.,1,869
Cohen proved that the continuum hypothesis was independent.,1,833
I wondered who Medea had poisoned.,1,911
We talked to them about there.,1,175
The artist drew the child with a pencil.,1,811
TV puts dumb ideas.,1,211
the putter of books left.,1,43
Fido barks.,1,503
The chickens seem fond of the farmer.,1,964
We celebrated in the streets.,1,379
"Extremely frantically, Anson danced at Trade",1,747
Us like them.,1,199
We admired the pictures of us in the album.,0,703
Water bubbled up out of the kettle.,0,980
to steal talismans from witches is dangerous,0,41
Some people yell at the dogs.,1,984
In which way is Clinton anxious to find out which budget dilemmas Panetta would be willing to solve?,1,157
John's arriving dead surprised me.,1,524
These cars drive easily.,1,566
I drank some of water.,1,460
The fort fluttered with many flags.,1,448
John loaded the wagon full with hay.,1,106
I sensed his eagerness.,1,1030
"That dog is so ferocious, it even tried to bite itself.",1,442
Captain Wentworth wrote a letter to Anne Elliott.,1,1001
Who achieved the best result was Angela.,1,112
Harriet admired Mr Knightley.,1,1016
John is sick.,1,204
Blue leather shows herself that Betsy is pretty.,0,34
The defendants walks.,1,418
That the Cardinal won the game gave Sandy a thrill.,1,248
Which girl did Mike quip never wore this hat?,1,496
Jack hates Sue and is loved by Mary.,1,658
Everybody around here who ever buys anything on credit talks in his sleep.,1,23
We gave ourselves to the cause.,0,229
The books lifted onto the table.,1,597
The jury believed the defendant lied.,1,782
In which way is Sandy very anxious to see if the students will be able to solve the homework problem?,0,461
"Millie will send the President an obscene telegram, and Paul, the Secretary a rude letter.",1,1029
That John is reluctant seems.,1,621
The book that I like which everyone else in the class hates was written by John.,1,590
"Any albino tiger has orange fur, marked with black stripes.",1,1009
Something happened I couldn't really talk about.,0,24
Our friends like us.,1,103
We gave ourselves presents.,1,818
John heard that they criticized themselves.,1,499
The car was driven by John to Maine.,1,557
"With my parents as supportive as they are, I'll be in fine shape.",1,435
She voted for herself.,0,731
Sue gave to Bill a book.,1,698
"They're going to serve the guests something, but it's unclear what.",1,924
"The ship sank, but I don't know with what.",1,210
Tom's dog with one eye attacked Frank's with three legs.,1,855
It was to to amuse us that Kim was singing that they wanted.,1,572
"Simon quickly dropped the gold, and Jack the diamonds.",1,186
On whom are you counting to incriminate himself?,1,1026
John decided Bill to get the prize.,1,582
My heart is pounding me.,0,692
They were interested in his.,0,912
The bills passed by the House yesterday that we objected to were vetoed.,0,557
"Put a picture of Bill on your desk before tomorrow, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",1,830
Some people consider noisy dogs in my neighborhood dangerous.,1,553
The police sprayed water on the protesters.,1,704
I forgot how good beer tastes.,1,82
The birds give the worm a tug.,0,471
The crocodile devoured the doughnut.,1,601
"If the ants were called elephants and elephants ants, I'd be able to squash an elephant.",0,163
Linda taped the picture to the wall.,1,406
John considers himself proud of Mary.,0,1017
The only person that I like whose kids Dana is willing to put up with is Pat.,1,294
He likes cookies and he hates crumb cake.,1,222
"They love to play golf, but I do not.",0,987
I felt that I know you.,1,895
Who do you think Tom saw?,1,643
Tabs were kept on each agent by the other.,1,925
"If Sam was going, Sally would know where.",1,720
I like the book which you gave me.,1,208
how silly is Bill considered?,1,934
Burn them!,0,897
How sane is Peter?,1,207
Fanny regretted having to talk to Aunt Norris.,0,1037
That movie always shocks people.,1,694
"Tony sent Mo a picture that he painted, but it's not clear with what.",1,874
She said she talked to three students but I don't know how many.,1,444
Which article did Terry file papers without reading?,0,979
"Poor Bill, it had started to rain and he had no umbrella.",1,965
They talk to themselves.,0,795
I dislike the people in whose house we stayed.,1,208
Anson believed himself to be handsome.,0,194
"She was bathing, but I couldn't make out who.",0,131
to steal talismans from witches is dangerous,0,799
"She was bathing, but I couldn't make out who.",0,375
"Whenever Russia has made a major political blunder, the U.S. has too.",1,237
Everyone who knows either Susan or Laura likes her.,1,75
John loaded the wagon full with hay.,1,476
I would hate for John to leave.,0,475
"The angrier Mary got, the more she looked at pictures.",1,36
Leslie slept.,1,16
John ate his noodle quietly.,1,1035
Linda winked her lip.,1,740
Ellen warned Helen against skating on thin ice.,1,181
We elected me.,0,468
Joan ate dinner with someone but I don't know who.,1,772
Books were taken from each student by the other.,1,211
They should pen the letter quickly.,0,336
Few dog barked.,1,304
He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.,0,833
"Because Steve's of a spider's eye had been stolen, I borrowed Fred's diagram of a snake's fang.",0,504
The horse kicked me black and blue.,0,709
What the water did to the bottle was fill it.,1,691
"Any albino tiger has orange fur, marked with black stripes.",1,602
"You may pick every flower, but leave a few for Mary.",1,390
Our friends like us.,1,699
She didn't talk to one student.,1,145
Any pilot on duty today could be flying this plane.,1,681
The book that I like which everyone else in the class hates was written by John.,0,527
The tub leaked water.,0,450
John believed it that Bill was tardy.,1,48
John ate his noodle quietly.,1,802
John loaded the wagon with hay green.,0,172
The car won't run.,1,621
The correspondence school made Bill a good typist.,0,371
You've really lived it up.,0,149
John tries to leave the country.,1,1031
The earth was believed to be round.,1,902
"Which boy's, mother, did you meet who you liked?",0,892
John's drum will always bother me.,0,220
The only person whose kids Dana is willing to put up with was written by John.,0,380
Mary believes that Bill saw himself.,1,1015
I want that Bill left to remain a secret.,0,403
A pound was weighed by the book.,1,453
They talk to themselves.,1,532
"Since Jill said Joe had invited Sue, we didn't have to ask who.",0,538
the election of John president surprised me.,1,303
It would prove our theory to be untenable for carrots to be vegetables.,1,972
Dumb ideas are put in children's heads by TV.,1,93
I want to try and buy some whiskey.,0,676
I bought Bill a book to read.,1,43
This flyer and that flyer differ.,0,367
Smith loaned a valuable collection of manuscripts to the library.,0,440
John considers Bill to be silly.,1,117
The artist drew the child with a pencil.,1,749
The defendants denies the allegation.,1,830
We want John to win.,1,982
he had spent five thousand dollars.,1,902
Do you believe the claim that somebody was looking for something?,1,232
"The more you would want, the less you would eat.",1,404
Mary beautifully plays the violin.,1,223
Bill was struck by John as stupid.,1,810
Colin asked if they could get a mortgage.,1,44
"Though he may hate those that criticize Carter, it doesn't matter.",1,993
I want that Bill left to remain a secret.,1,311
Drew believes I think Rosie loves magazine ads.,0,5
Jean wants Bill to do the Macarena.,1,368
How fierce the battle?,0,754
Kim gave a dollar to Bobbie and a dime to Jean.,1,100
The paper is cut by Mary.,0,834
The wealthy young man bought that piano for his secret fiancée.,0,358
"Sandy is wondering whether there will be students who have to drop the class for a certain reason, but she won't reveal what.",1,389
We investigated the area for bombs.,1,774
I would prefer for John to leave.,1,948
The defendant walks.,1,490
John called the president a fool.,1,1033
It bothers me that he is here.,1,601
The dog stole the turkey.,1,641
I dislike the company in which we placed our trust.,1,932
Which article did Terry file papers without reading?,0,875
Sharon came the room.,1,679
It was from six to nine or it took place from six to nine.,1,697
Felicia kicked the ball off the bench.,0,11
Books were taken from each student and given to Mary.,1,646
The visitor rang the bell.,1,94
They needn't take this exam.,0,456
"She was dancing with somebody, but I don't know who with.",1,830
Terry delighted in my pain.,1,288
"I like Bill's yellow shirt, but not Max's.",0,562
John is tall on several occasions.,0,903
A pilot could be flying this plane.,0,1
The manager laughed.,1,679
The cat was bitten the mouse by the dog.,1,684
Our friends like us.,0,601
I felt that I know you.,0,235
Water bubbled up out of the kettle.,0,278
The dog bit the cat.,1,573
The problem we are discussing is George.,1,265
Dumb ideas are put in children's heads by TV.,0,1035
They realised that never had Sir Thomas been so offended.,1,2
Lou forgot the umbrella.,1,732
The book what inspired them was very long.,1,386
Emma made Harriet some food.,0,939
The table was wiped by John clean.,0,89
John is sad.,1,183
the attempt by John to leave surprised me.,1,161
Jackie accompanied Rose.,1,635
I know you eat asparagus.,1,77
John bought a book on the table.,1,160
"I can't believe Fred won't, either.",1,550
"Bill's story about Sue may be amazing, but Max's is virtually incredible.",0,956
John's mother likes himself.,1,789
"The TA's have been arguing about whether some student or other should pass, but I can't now remember which one.",1,523
I saw Bill while you did so Mary.,1,481
John lay the ball in the box.,1,1036
He likes cookies and he hates crumb cake.,1,440
The elixir was hidden in a hole in the ground,1,925
We think that Leslie likes us.,0,987
Tabs are kept on suspected drug dealers by the FBI.,1,897
The book that I like which everyone else in the class hates was written by John.,1,723
"Every senator seems to become more corrupt, as he talks to more lobbyists.",0,306
In which way is Sandy very anxious to see if the students will be able to solve the homework problem?,1,447
There is a bench to sit on.,0,261
This flyer and that flyer differ apart.,1,806
I know a man who Tom drives as drives.,1,222
That picture of Susan offended her.,1,251
Magnus went to Ireland.,1,1010
My heart is pounding me.,1,40
The government's imposition of a fine.,0,436
Dogs like Kim.,1,427
They were taking a hard look at possible FTA.,1,509
Some people consider the dogs in my neighborhood dangerous.,0,218
The car won't run.,0,332
The farmer loaded the cart with apples.,1,547
"Each of the performers came in, but were sitting so far back that we couldn't see who.",1,503
I wonder in whom them to place their trust.,0,1026
The bookcase ran,0,343
Sally kissed himself.,1,779
Chocolate eggs were hidden from each other by the children.,1,769
John put under the bathtub.,1,816
They realised that never had Sir Thomas been so offended.,1,69
I met the person who left.,1,531
"I know how many assignments I've graded, but I don't know how many Bill has.",1,688
Jessica loaded boxes on the wagon.,0,1026
She goes and buying some whiskey.,1,601
Jessica loaded boxes under the wagon.,1,700
I wonder whom us to trust.,1,423
"The newspaper has reported that they are about to appoint someone, but I can't remember who the newspaper has reported that they are about to appoint.",1,327
Sophie will theater.,1,755
A letter was received Jones would be upset by.,1,1010
"Max seemed to be trying to begin to love Harriet, and Fred to be trying to begin to love Sue.",1,18
Dumb ideas are put notions in children's heads by TV.,0,408
It is a golden hair.,1,767
You've really lived it up.,1,44
John finished the cake and drank the lemonade.,1,802
I wonder in whom to place my trust.,1,565
The bills passed by the House yesterday that we objected to were vetoed.,1,981
John made Bill mad at himself.,1,722
How sane is Peter?,1,632
Kick you!,1,718
I noticed the.,1,452
That he is here is the problem.,0,255
There loved Sandy.,0,26
Mike talked about politics yesterday to my friends.,0,69
did the policeman meet in the park?,1,611
I shaved myself.,0,309
I wonder who to place my trust in.,0,282
It was believed to be illegal by them to do that.,0,375
"Whenever Russia has made a major political blunder, the U.S. has too.",1,628
I hope to would study in France.,1,773
It is the problem that he is here.,1,1041
The only person whose kids Dana is willing to put up with was written by John.,0,981
"Max seemed to be trying to begin to love Harriet, and Fred to be trying to begin to love Sue.",1,441
That is the reason why he resigned.,1,271
John decided Bill to get the prize.,1,40
What did you leave before they started playing?,1,369
It would be unwise for there to be no fire exit.,0,898
I saw even the student.,0,79
Have you seen my model airplane collection?,1,167
Any man didn't eat dinner.,0,31
That movie always shocks.,1,862
John promised Bill to leave.,1,429
Henry found that Bill is sad.,0,642
Neither Von Karajan's recording of Beethoven's 6th on Columbia nor Klemperer's on Angel has the right tempo.,0,96
Advantage is taken of every opportunity for improvement.,0,88
I found the place where we can relax.,0,447
Who did you think kissed the gorilla?,1,544
John left orders not to be disturbed.,1,244
"After reading the pamphlet, Judy threw it into the garbage can.",0,873
Heidi likes her violin.,1,1027
The voices echoed in the hall.,1,36
Which book did each author recommend?,1,184
Many people were fond of Pat.,1,62
In which car was the man seen?,1,14
The manager laughed.,1,931
"Sally asked if somebody was going to fail math class, but I can't remember who.",1,671
John wants to leave.,1,481
The bird sing.,1,285
"The angrier Mary got, the more she looked at pictures.",1,750
Whose bagels do you like?,1,556
"The newspaper has reported that they are about to appoint someone, but I can't remember who they are about to appoint.",0,530
He could not] have been working.,0,812
the attempt by John to leave surprised me.,1,991
The person whose mother's dog we were all fond of.,0,874
Most of the fruit is rotten.,1,688
Who did they see someone?,1,16
Marianne did not leave.,1,922
Something happened I couldn't really talk about.,1,848
That girl was given my binoculars by him.,1,537
Fed knows which politician her to vote for.,1,879
"Whenever Russia has made a major political blunder, the U.S. has too.",1,193
Herself likes Mary's mother.,1,824
The birds gives the worm a tug.,1,446
I kicked myself,1,946
We pulled free.,0,914
I wonder whose mother died.,1,59
There is a seat available.,1,899
The books lifted onto the table.,1,322
Each of the boys fought with some of the other boys.,1,647
The bed was slept in.,1,139
Nobody who hates to eat anything should work in a delicatessen.,0,61
how mad was Bill made?,1,494
I noticed the.,1,45
to steal talismans from witches is dangerous,1,716
John was believed by Mary to be telling the truth.,1,1007
"Sam doesn't play bassoon, nor Medusa oboe.",1,899
Which article did Terry file papers without reading?,1,132
Any owl hunts mice.,0,965
John tried to leave.,1,737
Everything you like is on the table.,1,79
That Sandy had lied suggested.,0,263
the one with a red cover takes a very long time to read.,0,665
The men will all leave.,1,899
That the Cardinal won the game gave Sandy a thrill.,1,238
Brown presented a plaque to Jones.,1,1039
We need to pen the pigs to keep them from getting into the corn.,1,298
"They claimed they had settled on something, but it wasn't clear what they had settled on.",1,607
The children are fond with the ice cream.,1,297
This is the senator to whose mother's friend's sister's I sent the letter.,1,296
They represented seriously to the dean Mary as a genuine linguist.,1,820
The chair pushed.,1,188
"As you eat the most, you want the least.",1,838
Nobody saw Pat.,0,794
With no job would John be happy.,1,492
Water bubbled up out of the kettle.,0,193
John placed Kim behind the garage.,1,352
I would prefer to leave.,1,488
This dogs barked.,1,671
Fortunately Hermione passed biology,1,698
Burn them!,1,575
A proof that the claim had been. made was giver that John had lied.,1,636
"She was bathing, but I couldn't make out who.",0,217
Benny worked in a shoe factory when he was a student.,1,204
to die is no fun.,1,4
Mary came to be introduced by the bartender and I also came to be.,1,578
"No writer, nor any playwright, meets in Vienna.",1,189
That dogs bark annoys people.,1,900
"As a teacher, you have to deal simultaneously with the administration's pressure on you to succeed, and the children's to be a nice guy.",0,290
"That he was hungry, John whined.",1,786
They realised that never had Sir Thomas been so offended.,1,27
"Because Steve's of a spider's eye had been stolen, I borrowed Fred's diagram of a snake's fang.",1,515
The magazines were sent to herself by Mary.,1,1015
The only people being added to our group who were at Harvard were students.,0,993
John promised Bill to leave.,1,804
The children are fond that they have ice cream.,0,103
The teacher handed the student.,1,733
The bed was slept in.,0,140
John considers Bill silly.,1,355
The horse that was raced past the barn fell.,1,458
A large dog chased a small cat.,1,770
Chris was handed Sandy a note by Pat.,0,750
Jessica loaded boxes on the wagon.,1,1012
They make good cooks.,0,963
Lou forgot the umbrella.,1,672
TV puts dumb ideas.,1,551
There is a seat available.,1,630
Pat is hate Chris.,1,267
I don't know if I should agree.,1,453
That acorn will grow into an oak tree.,1,41
We put the pigs in a pen.,1,494
Sandy removed her ballet shoes.,0,800
Which article did Terry file papers without reading?,0,601
It was expected by the reporters that the principal would fire some teacher.,0,41
Blue leather shows herself that Betsy is pretty.,0,219
The evidence assembled by the prosecution convinced the jury.,1,243
Which hat did Mike quip that she never wore?,1,259
Jack hates Sue and is loved by Mary.,1,917
Janet broke Bill on the finger.,1,296
Will he can do it?,1,464
John loaded the wagon full with hay.,0,154
Fed knows which politician her to vote for.,1,373
Some of them made as many errors as 20.,1,801
The horse kicked me black and blue.,0,764
She goes and buying some whiskey.,1,762
I know you eat asparagus.,1,297
The guests dined.,1,169
"That the fuzz wanted him worried John, but that the fuzz wanted her didn't worry Mary.",1,640
The cat slept soundly and furry.,1,839
I'm sure we even got these tickets!,1,736
John is likely to leave.,1,569
The rules require that the executives be polite.,1,447
I sent the package halfway around the world.,0,900
Jean wants Bill to do the Macarena.,1,841
Susan whispered the news.,0,261
"Meg is attracted to Harry, but they don't know who she is attracted to.",1,875
That John is reluctant seems.,1,736
To leave would be a pleasure.,1,699
John told Mary that it would be important to leave early.,0,366
Some people yell at the dogs in my neighborhood.,1,981
We gave ourselves to the cause.,0,698
The bed was slept in.,1,206
Whose bagels do you like?,0,702
Some people yell at noisy dogs.,0,462
I might be not going to the party but washing my hair,1,118
"They're going to serve the guests something, but it's unclear what.",1,823
A wonderful opportunity presented itself to him yesterday.,1,846
We put the pigs in a pen.,0,476
They want them arrested.,1,273
The earth was believed to be round.,1,591
Gould's performance of Bach on the piano doesn't please me anywhere as much as Ross's on the harpsichord.,1,918
We forgot our invitations.,1,901
The magazines were sent by Mary to herself.,0,490
This disease gave Leslie a fever in Rome.,0,115
This building is tall.,1,403
"Bob tried to wash himself, and Mary to read the funnies.",1,725
"She doesn't meet anyone for dinner, but they can't figure out who.",1,71
The chair pushed.,1,543
John ate his noodle quietly.,0,578
We gave ourselves presents.,1,418
"Whenever Russia has made a major political blunder, the U.S. has too.",1,505
The weights made the rope stretch over the pulley.,1,208
Gilgamesh is having fought the dragon.,1,731
I was already aware of fact.,1,879
"The more pictures of him that appear in the news, the more embarrassed John becomes.",1,23
Leslie likes ourselves.,1,885
The madrigals which Henry plays the lute and sings sound lousy.,1,354
It loved Sandy.,0,920
Everybody around here who ever buys anything on credit talks in his sleep.,1,493
John believed it that Bill was tardy.,1,267
"Sam doesn't play bassoon, nor Medusa oboe.",0,1037
Any man didn't eat dinner.,1,358
We like ourselves.,0,658
John grudgingly accepted judgments of his incompetence as an auto mechanic.,0,88
The visitor rang the bell.,1,258
I am counting on Bill to get there on time.,1,784
Ted was bitten by the spider.,1,759
I know you eat asparagus.,1,452
Herman whipped the sugar and the cream.,1,275
I wonder who to place my trust in.,1,56
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.",1,249
The crocodile devoured the doughnut.,1,496
Heidi thinks that Andy should eat salmon flavored candy bars.,0,93
A job offered.,1,880
An evil thought struck Dave.,1,919
Bother you that Kim left!,0,993
It is nice to go abroad.,1,79
Mike talked about politics yesterday to my friends.,1,10
Heidi thinks that Andy should eat salmon flavored candy bars.,1,434
That's a new car dealership.,1,484
"If I am a rich man, I'd buy a diamond ring.",1,34
Leslie told ourselves about us.,0,108
Mary was given by John the book.,1,48
The rules require that the executives be polite.,1,35
The paper is cut by Mary.,0,604
Books were taken from each student and given to Mary by the other.,0,854
How did you guess that he fixed the computer?,0,548
We gave presents to ourselves.,0,694
Anson became a muscle bound.,1,209
"That the fuzz wanted him worried John, but that the fuzz wanted her didn't worry Mary.",1,494
"Only Churchill remembered Churchill giving the Blood, Sweat and Tears speech.",1,559
to steal talismans from witches is dangerous,0,937
I presented Bill with it to read.,1,102
The book was written.,1,181
Vote for yourself!,1,47
It was a brand new car that he bought.,1,763
"He shouted again, but I don't know who to.",1,868
"Picture of Bill, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",1,632
"The more does Bill smoke, the more Susan hates him.",1,110
Lou hoped the umbrella was broken.,1,271
Fred talked about everything before Rusty did talk about something.,0,454
Everyone relies on someone. It's unclear who.,1,25
The boat seen down the river sank.,0,692
Dana walking and Leslie running.,0,721
I'm creating a committee. Kim – you're in charge.,1,573
Everyone who knows either Susan or Laura likes her.,1,326
It was the peasant girl who got it.,1,825
Protect you!,1,904
Ourselves like ourselves.,1,131
Mary thinks that she is smart.,1,949
I dislike the people in who we placed our trust.,1,563
"John was tall, but I don't know on what occasions.",1,35
Gwen hit the baseball.,0,302
I met the person who left.,1,262
John is likely to leave.,1,742
I wrote to Bill.,0,98
Blue leather shows herself that Betsy is pretty.,0,334
John's drum will always bother me.,0,268
"Because she's so pleasant, as for Mary I really like her.",0,571
Kick you!,0,492
John was promised by Bill to leave.,1,526
John thinks it would upset himself to die.,1,932
"Max seemed to be trying to force Ted to leave the room, and Walt to stay a little longer.",0,242
The only person that I like whose kids Dana is willing to put up with is Pat.,1,165
Leslie told ourselves about us.,0,188
Everyone who knows either Susan or Laura likes her.,1,217
The jeweller scribbled the contract with his name.,0,1005
Some of them made as many errors as 20.,0,187
"Poor Bill, it had started to rain and he had no umbrella.",1,898
We pulled free.,0,814
Some people consider the dogs dangerous.,1,157
I can't remember the name of somebody who had misgivings.,0,598
John is sick.,1,747
We celebrated in the streets in the rain on Tuesday in the morning.,1,317
What additional categories and rules would be required to handle these verbs?,1,919
"Since Jill said Joe had invited Sue, we didn't have to ask who.",1,92
Ethel wishes to ask you some awkward questions.,0,223
The children are fond that they have ice cream.,1,798
To leave would be a pleasure.,0,250
I no more could have stolen that steak than Jack the diamonds.,1,307
A pilot could be flying this plane.,0,497
Anson became a muscle bound.,1,465
It was from six to nine or it took place from six to nine.,1,549
The book was written.,1,664
A pilot could be flying this plane.,1,293
"Bill ate the peaches, but Harry the grapes.",1,222
I borrowed Fred's diagram of a snake's eye because Steve's had been stolen.,1,779
The bookcase ran,1,608
"Several firefighters were injured, but it's not known.",1,35
"John and someone were dancing together, but I don't know who.",1,386
Bill didn't allege that Roger had eaten anything.,0,851
John promise Mary to shave himself.,0,972
John loaded the wagon with hay green.,0,24
The book that I said that I'd never read.,1,513
"She talked to Harry, but I don't know who else.",1,162
I saw even the student.,0,560
The person whose mother's dog we were all fond of.,1,485
A letter was received that Jones would be upset by.,1,867
"The newspaper has reported that they are about to appoint someone, but I can't remember who they are about to appoint.",1,478
I would hate for John to leave.,0,485
Here's a knife with which for you to cut up the onions.,0,474
The defendant walks.,1,490
Mary was given by John the book.,1,214
Chris handed Bo.,1,550
Leslie told ourselves about us.,1,835
They praised the dedication in the volunteers.,1,397
"She talked to Harry, but I don't know who else.",1,959
Michelle kept the desk with the papers.,1,43
Most of the fruit is rotten.,0,537
Leslie used a pen.,0,932
Cohen proved the independence of the continuum hypothesis.,1,381
The book was by John written.,0,653
A magazine appeared on the newsstands.,1,279
Who do you think Tom saw?,1,604
They yelled.,1,644
We believed John to be a fountain in the park.,0,615
The paper was written by John up.,1,277
The bird give the worm a tug.,0,943
"If he were a rich man, he'd buy a diamond ring.",0,149
I squeaked the door.,1,299
Lou hoped the umbrella in the closet.,0,394
John taught English Syntax to new students.,0,564
The bird give the worm a tug.,0,130
A pound was weighed by the book.,1,77
Either Sam plays the bassoon or Jekyll the oboe.,1,329
Dana walking and Leslie running.,1,31
No one can forgive that comment to you.,0,871
"Bob tried to wash himself, and Mary to read the funnies.",1,773
I saw that gas can explode.,1,24
Lou forgot the umbrella.,1,610
Ted was bitten by the spider.,0,709
The Dodgers beat the Red Sox and were beaten by the Giants.,0,680
"Max seemed to be trying to force Ted to leave the room, and Walt to stay a little longer.",1,982
This proved a decisive factor.,1,818
In which car was the man seen?,0,334
He offended Sandy.,1,936
What the water did to the bottle was fill it.,1,834
They were interested in his.,0,991
John loaded the wagon full with hay.,0,634
"Fluffy is sick, which not everybody knows.",0,96
This dye will run.,0,974
They realised that never had Sir Thomas been so offended.,1,594
Which boy's did we elect guardian's employer president?,1,686
"The soup cooks, thickens.",1,481
They knew that pictures of each other would be on sale.,1,672
Benny worked in a shoe factory when he was a student.,1,213
They realised that never had Sir Thomas been so offended.,0,692
"If he were a rich man, he'd buy a diamond ring.",1,925
He likes cookies and he hates crumb cake.,0,599
Emma and Harriet were attacked yesterday.,1,916
The teacher handed the student.,0,851
Jean is reluctant to dance.,1,516
We believed John to be a fountain in the park.,1,933
Protect yourself!,0,253
John convinced Bill that Mary should sleep.,0,633
John decided Bill to get the prize.,0,22
He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.,1,804
Kim alienated cats and beating his dog.,0,183
"Sam doesn't play bassoon, nor Medusa oboe.",0,64
There is a nurse available.,0,147
Under the bed seems to be a fun place to hide.,1,372
There tended to be a lot of discussion.,1,20
John's arriving dead surprised me.,1,87
Nobody likes us.,0,393
Protect yourself!,1,449
Terry delighted.,0,685
"Scientists at the South Hanoi Institute of Technology have succeeded in raising one dog with five legs, another with a cow's liver, and a third with no head.",0,208
Sandy had read how many papers?!,1,866
"The administration has issued a statement that it is willing to meet a student group, but I'm not sure which one.",1,535
"I know which book Mag read, and which book Bob said that you hadn't.",1,940
This violin is difficult to play sonatas on.,1,853
Jean persuaded Robert.,1,195
Tom's dog with one eye attacked Frank's with three legs.,1,362
Who achieved the best result was Angela.,1,205
"Sandy is very anxious to see if the students will be able to solve the homework problem in a particular way, but she won't tell us in which way.",0,1040
the attempt by John to leave surprised me.,1,350
He could not] have been working.,0,890
"Put a picture of Bill on your desk before tomorrow, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",1,76
I saw that gas can explode.,1,608
The paper is cut by Mary.,1,937
John lay the ball in the box.,0,452
Who did you get an accurate description of?,1,641
John became rich.,1,353
John was struck by Bill's idiocy.,1,96
"Any albino tiger has orange fur, marked with black stripes.",1,217
She talked to John or Mary but I don't know which.,1,968
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",1,649
Terry delighted in my pain.,0,159
That movie always shocks people.,1,276
The teacher became.,1,362
John left us orders to follow Pete.,0,336
She talked to John or Mary but I don't know which.,1,17
How many feature structures categories can label the first daughter?,0,492
"The higher the stakes, the lower his expectations are.",0,266
The guests dined.,0,854
John grudgingly accepted judgments of his incompetence as an auto mechanic.,0,438
Vote for yourself!,1,291
I walk and Dana runs.,0,235
I saw someone yesterday I hadn't seen for years.,1,340
There were several old rocks songs that she and I were the only two who knew.,0,378
"I will see them, but I don't know how many of them.",0,652
"Sally asked if somebody was going to fail math class, but I can't remember who.",0,307
Something happened I couldn't really talk about.,1,31
I am counting on Bill to get there on time.,0,467
The book that crime was declining surprised many people.,1,976
I said that never in my life had I seen a place like Bangor.,0,614
I kicked myself,1,1008
We arrived about six o'clock,1,68
Terry delighted.,1,928
Will Anson come to the party?,1,463
What John promised is to be gentle.,1,868
