mpg,cylinders,displacement,horsepower,weight,acceleration,model_year,origin,name
36.5,3,174.0,64,2164,15.0,72,japan,mazda glc 4
34.5,3,81.0,103,2321,17.0,72,japan,datsun b-210
16.5,5,239.0,138,3554,19.3,72,usa,amc hornet
16.9,5,226.0,92,3039,11.4,72,usa,dodge colt (sw)
35.1,4,98.0,64,2299,14.7,72,japan,toyota starlet
22.4,7,267.0,91,2633,12.5,72,usa,amc gremlin
16.1,5,107.0,70,2794,16.6,73,usa,dodge monaco brougham
17.4,5,102.0,182,2997,13.0,73,usa,chevrolet chevelle malibu classic
17.0,6,436.0,117,2354,14.4,73,usa,chevrolet monte carlo s
16.4,7,218.0,96,2477,16.7,73,usa,buick century luxus (sw)
26.2,4,105.0,76,2185,17.6,73,japan,toyota corolla
31.2,3,108.0,91,2611,13.8,73,japan,toyota celica gt liftback
30.3,7,260.0,111,3296,12.6,73,usa,ford granada
21.2,5,182.0,83,3969,14.7,73,usa,buick estate wagon (sw)
15.3,6,298.0,86,2203,13.1,73,usa,cadillac eldorado
29.9,5,316.0,199,3471,16.3,73,usa,ford torino 500
24.5,4,118.0,86,1762,18.0,73,japan,datsun pl510
20.6,5,238.0,87,3712,15.5,73,usa,plymouth reliant
35.2,4,108.0,59,3149,14.2,73,europe,audi 100 ls
44.2,5,85.0,62,2307,16.0,73,japan,toyota corona
31.2,4,76.0,111,2284,23.5,73,japan,datsun 810
32.2,3,68.0,95,2868,13.5,73,japan,toyota corona
16.9,5,346.0,92,3261,17.8,73,usa,chevrolet monte carlo s
31.5,7,148.0,140,3401,16.6,73,usa,plymouth sapporo
24.0,4,229.0,135,2750,14.1,73,usa,plymouth satellite
25.9,4,379.0,134,4818,16.0,73,usa,dodge st. regis
20.7,5,397.0,230,3133,14.1,73,usa,ford thunderbird
19.7,6,283.0,160,3699,16.2,73,usa,chevrolet malibu classic (sw)
32.2,4,95.0,106,2015,20.9,73,europe,triumph tr7 coupe
12.5,8,452.0,102,3046,14.1,73,usa,plymouth satellite sebring
37.6,5,123.0,97,2512,15.2,73,japan,honda accord cvcc
18.0,7,242.0,108,2963,11.4,73,usa,pontiac firebird
15.3,6,427.0,157,3044,14.6,73,usa,ford granada
19.4,8,430.0,98,2242,15.5,73,usa,ford granada
13.6,5,378.0,193,3428,16.5,73,usa,ford granada l
24.2,5,204.0,166,4729,15.0,73,usa,mercury monarch ghia
12.0,4,137.0,128,4190,12.9,73,usa,chrysler lebaron medallion
15.2,7,445.0,107,2913,14.7,73,usa,plymouth fury gran sedan
26.1,3,104.0,80,2603,14.5,73,japan,toyota starlet
15.7,4,84.0,74,2465,14.6,73,europe,mercedes-benz 240d
16.1,5,206.0,62,4289,15.9,73,usa,amc pacer d/l
14.7,5,232.0,81,4377,11.1,73,usa,mercury marquis
22.0,4,88.0,86,2557,16.5,73,japan,datsun 810 maxima
13.5,4,190.0,89,2563,15.6,73,usa,chevrolet bel air
14.6,7,193.0,96,2524,17.3,73,usa,amc matador
36.4,4,102.0,75,4261,14.2,73,europe,volkswagen jetta
21.9,4,105.0,88,4254,13.3,73,europe,fiat x1.9
26.3,5,111.0,75,2055,16.2,73,japan,honda civic 1300
20.3,8,368.0,120,3581,14.6,73,usa,amc ambassador dpl
25.9,4,115.0,66,2129,14.4,73,japan,datsun b210 gx
19.7,6,243.0,,2912,13.7,73,usa,ford fairmont (man)
24.7,5,198.0,95,3681,17.3,74,usa,buick century luxus (sw)
32.8,5,117.0,145,2700,17.8,74,usa,ford fairmont 4
33.8,4,124.0,72,2133,11.6,74,europe,fiat 128
35.4,4,80.0,,1883,15.3,74,japan,datsun 310 gx
14.6,5,172.0,103,2910,12.7,74,usa,buick lesabre custom
29.0,4,109.0,71,1921,15.3,74,japan,toyota cressida
21.9,4,97.0,70,1917,14.9,74,europe,peugeot 504
19.7,7,371.0,131,4478,17.3,74,usa,pontiac catalina brougham
32.9,4,84.0,54,2225,15.4,74,europe,peugeot 304
20.9,5,449.0,148,3447,11.1,74,usa,ford mustang cobra
24.0,5,328.0,186,4558,21.1,74,usa,chevrolet vega (sw)
11.0,7,286.0,174,3599,18.0,74,usa,chevrolet bel air
22.1,5,289.0,74,3627,17.5,74,usa,chevrolet cavalier wagon
25.8,7,289.0,176,3745,16.7,74,usa,chevy s-10
29.8,8,293.0,108,2660,19.1,74,usa,plymouth cricket
30.7,7,141.0,153,3129,14.1,74,usa,chevrolet chevelle malibu
14.4,4,236.0,93,4267,22.0,74,usa,amc pacer
26.8,7,407.0,163,3893,16.5,74,usa,chevrolet concours
28.6,4,142.0,106,1829,14.7,74,europe,fiat 124 sport coupe
22.3,6,328.0,102,1877,15.3,74,usa,chevy c10
37.3,4,102.0,,1960,14.9,74,europe,audi 100ls
19.6,4,163.0,92,1941,15.2,74,europe,audi fox
29.3,6,430.0,218,3297,18.6,74,usa,chrysler new yorker brougham
29.2,7,400.0,141,3531,14.6,74,usa,pontiac j2000 se hatchback
28.2,4,95.0,61,2303,20.3,74,japan,mazda rx-4
23.6,4,104.0,54,1879,14.8,75,europe,volvo 244dl
31.4,4,107.0,133,4168,14.0,75,usa,amc pacer d/l
28.8,4,97.0,66,2178,14.9,75,japan,mazda glc deluxe
26.8,4,102.0,88,1951,14.9,75,japan,toyota carina
23.7,5,104.0,46,1794,14.9,75,japan,datsun 280-zx
27.7,4,124.0,119,2129,18.2,75,europe,fiat x1.9
35.6,4,102.0,67,3170,9.6,75,europe,peugeot 504
18.4,5,244.0,162,2286,16.8,75,usa,chevrolet nova
16.6,5,411.0,98,4048,14.4,75,usa,dodge magnum xe
33.5,4,76.0,98,3114,20.9,75,europe,peugeot 504
23.7,7,221.0,113,3221,16.8,75,usa,oldsmobile cutlass supreme
18.9,5,239.0,115,4376,15.9,75,usa,buick skylark
17.3,6,216.0,115,4129,15.2,75,usa,ford fairmont 4
31.3,4,79.0,62,1684,14.7,75,japan,toyota corolla tercel
31.0,4,104.0,88,2147,15.4,75,japan,datsun 810 maxima
18.4,5,171.0,79,4293,19.9,75,usa,dodge charger 2.2
26.6,3,107.0,99,2162,15.4,75,japan,datsun 280-zx
22.3,6,232.0,81,4489,17.2,75,usa,dodge colt (sw)
15.8,7,452.0,77,4172,13.3,75,usa,plymouth duster
18.6,5,105.0,133,2793,18.3,75,usa,plymouth volare premier v8
17.9,5,145.0,113,4635,16.6,75,usa,chrysler lebaron town @ country (sw)
27.9,5,84.0,79,1881,16.0,75,japan,datsun 610
31.7,4,109.0,85,2075,12.7,75,japan,datsun f-10 hatchback
24.4,4,139.0,86,2359,15.8,75,japan,honda civic (auto)
28.0,6,118.0,226,2893,15.2,75,usa,ford ltd
25.8,4,122.0,56,3110,10.8,75,europe,triumph tr7 coupe
10.7,8,270.0,61,2532,15.9,75,usa,buick skylark limited
11.1,6,394.0,69,3494,18.4,75,usa,chevrolet caprice classic
14.5,8,247.0,101,2935,13.6,75,usa,chevrolet monza 2+2
23.9,4,257.0,99,3270,14.4,75,usa,buick century limited
35.6,4,130.0,77,2492,10.8,76,europe,audi fox
29.7,4,122.0,49,1833,13.0,76,europe,saab 99le
24.7,5,160.0,131,2072,13.0,76,usa,plymouth custom suburb
28.3,4,117.0,86,2076,19.1,76,europe,saab 99gle
22.8,7,415.0,162,4572,20.0,76,usa,chevrolet monte carlo
29.2,7,182.0,123,2951,14.5,76,usa,ford mustang ii
20.1,6,208.0,125,2718,16.2,76,usa,chrysler newport royal
22.1,4,87.0,105,2258,13.9,76,japan,mazda rx-4
35.2,3,93.0,83,2601,17.9,76,japan,honda civic
18.5,5,243.0,158,4017,16.7,76,usa,buick century luxus (sw)
14.6,7,132.0,129,2877,14.9,76,usa,chrysler newport royal
17.8,6,205.0,105,4043,14.4,76,usa,ford pinto (sw)
32.1,4,88.0,75,1973,17.8,76,japan,datsun 510 hatchback
16.1,7,217.0,91,3958,11.8,76,usa,plymouth reliant
26.6,6,108.0,92,4061,15.5,76,usa,chevrolet monte carlo landau
28.0,5,106.0,80,1907,15.2,76,japan,toyota corona
34.2,6,274.0,128,3834,15.6,76,usa,plymouth arrow gs
22.0,4,140.0,48,1892,16.9,76,europe,fiat 131
12.7,7,314.0,60,4258,11.2,76,usa,chevrolet cavalier 2-door
23.9,6,136.0,111,4824,12.9,76,usa,dodge dart custom
23.9,5,131.0,76,2550,10.7,76,japan,honda civic 1500 gl
18.5,5,369.0,79,3945,12.9,76,usa,mercury marquis
31.9,4,117.0,65,2103,14.0,76,europe,volkswagen jetta
11.8,7,383.0,89,4649,21.6,76,usa,amc ambassador sst
19.6,6,401.0,109,2654,15.1,76,usa,ford country squire (sw)
39.1,4,82.0,59,1930,13.4,76,japan,honda accord cvcc
16.9,8,195.0,67,2764,15.7,76,usa,mercury zephyr
28.1,3,102.0,78,2363,13.6,76,japan,mazda 626
36.7,4,96.0,98,1925,10.8,76,europe,vw rabbit c (diesel)
24.1,7,227.0,102,3446,13.8,76,usa,chevrolet nova custom
22.3,4,129.0,51,3109,19.9,76,europe,vw dasher (diesel)
13.1,4,417.0,109,2999,22.2,76,usa,pontiac phoenix
27.9,8,429.0,104,4005,14.2,76,usa,oldsmobile starfire sx
19.5,7,257.0,126,3536,18.8,76,usa,chevrolet cavalier 2-door
22.3,4,126.0,72,1997,13.8,76,europe,volkswagen rabbit custom diesel
21.5,4,72.0,58,2052,19.1,76,europe,peugeot 604sl
25.3,6,218.0,114,3976,21.0,76,usa,buick century 350
18.8,5,149.0,133,3524,18.6,76,usa,dodge rampage
27.6,7,203.0,92,2867,18.3,77,usa,buick century limited
19.3,7,293.0,77,3507,16.9,77,usa,ford fiesta
12.7,4,107.0,87,4658,13.4,77,usa,amc pacer d/l
16.8,7,296.0,119,3572,15.1,77,usa,ford country
15.1,6,302.0,120,3816,13.8,77,usa,plymouth reliant
20.3,7,157.0,172,2535,17.8,77,usa,dodge aspen
12.3,6,208.0,140,2233,12.7,77,usa,ford ltd
31.7,5,75.0,69,1755,12.8,77,japan,mazda glc deluxe
30.9,7,426.0,109,2212,14.0,77,usa,dodge monaco (sw)
21.6,6,413.0,148,3682,16.3,77,usa,amc ambassador dpl
16.4,7,243.0,112,3054,12.7,77,usa,dodge omni
19.7,5,437.0,230,3951,18.3,77,usa,amc ambassador dpl
22.7,6,243.0,67,3943,15.2,77,usa,chevrolet malibu
15.3,7,313.0,119,3115,13.4,77,usa,amc hornet sportabout (sw)
37.5,4,94.0,107,2427,17.3,77,europe,fiat 131
16.0,5,279.0,84,4330,13.6,77,usa,amc pacer
22.8,4,86.0,55,1851,15.0,77,europe,vw rabbit c (diesel)
13.5,5,339.0,101,3982,17.0,77,usa,chevy s-10
31.1,4,114.0,83,1931,11.8,77,europe,volvo 144ea
19.2,5,351.0,80,3579,17.5,77,usa,pontiac safari (sw)
17.3,7,285.0,168,3480,19.1,77,usa,oldsmobile cutlass ls
22.9,7,197.0,107,3015,13.2,78,usa,ford ltd
18.7,4,141.0,,3116,17.3,78,europe,volkswagen type 3
10.9,7,298.0,79,4388,16.2,78,usa,plymouth satellite custom (sw)
30.4,5,68.0,115,1915,15.9,78,japan,honda prelude
17.6,4,271.0,136,2171,14.8,78,usa,ford fairmont
36.9,4,106.0,52,1936,17.8,78,japan,toyota corolla 1200
28.9,4,126.0,76,1933,16.1,78,europe,volkswagen scirocco
14.2,7,102.0,93,2489,14.9,78,usa,amc hornet sportabout (sw)
22.8,6,230.0,94,2863,12.2,78,usa,dodge coronet custom (sw)
31.5,7,197.0,150,3857,14.4,78,usa,chevrolet nova custom
15.3,6,411.0,137,3456,20.3,78,usa,ford mustang gl
26.8,6,342.0,226,3800,14.9,78,usa,dodge aspen
23.1,5,198.0,129,2321,11.8,78,usa,dodge coronet custom (sw)
23.1,6,144.0,96,3612,10.9,78,usa,chevrolet woody
24.7,5,416.0,73,3977,19.5,78,usa,ford fiesta
27.8,4,95.0,69,1948,14.5,78,europe,volkswagen rabbit custom diesel
17.6,7,425.0,101,2911,14.9,78,usa,ford fairmont (man)
32.2,4,112.0,78,2416,17.9,78,europe,audi 100 ls
23.7,6,117.0,88,3336,15.0,78,usa,cadillac eldorado
11.6,5,431.0,155,3382,14.7,78,usa,plymouth volare custom
21.7,4,102.0,67,3943,13.1,78,europe,volkswagen model 111
21.6,7,345.0,161,2608,14.7,78,usa,chevrolet camaro
14.9,4,235.0,60,2762,15.4,78,usa,amc hornet
27.5,4,105.0,74,3519,12.3,78,europe,vw pickup
26.5,5,313.0,124,3264,17.1,78,usa,chrysler new yorker brougham
30.5,3,104.0,86,2222,18.4,78,japan,toyota mark ii
14.5,6,135.0,100,3021,18.1,78,usa,ford fiesta
28.7,4,97.0,67,2015,17.3,78,japan,datsun 1200
29.5,4,104.0,78,2164,15.0,78,europe,peugeot 504 (sw)
31.6,4,109.0,69,2018,15.2,78,japan,mazda rx-7 gs
30.0,6,146.0,121,4145,19.2,78,usa,buick opel isuzu deluxe
33.9,4,139.0,57,3411,17.7,78,europe,fiat strada custom
19.1,6,304.0,102,2137,14.2,78,usa,chevrolet concours
15.9,7,122.0,101,3286,14.9,78,usa,plymouth satellite custom
22.6,6,98.0,82,2423,14.9,78,japan,mazda 626
29.9,7,400.0,120,3539,16.4,78,usa,chevrolet vega 2300
27.0,3,98.0,64,2178,17.1,78,japan,datsun 1200
14.4,8,152.0,121,2157,14.2,78,usa,buick opel isuzu deluxe
12.5,7,92.0,92,2367,16.3,78,usa,ford ltd
34.5,4,101.0,55,1960,16.0,78,europe,peugeot 304
17.1,7,243.0,159,4045,11.0,79,usa,dodge st. regis
22.8,6,341.0,137,2614,14.1,79,usa,oldsmobile cutlass ciera (diesel)
20.4,7,250.0,117,3776,15.6,79,usa,pontiac grand prix
11.2,5,386.0,155,3390,16.2,79,usa,amc ambassador dpl
27.6,4,137.0,86,1916,15.3,79,europe,bmw 320i
21.4,4,447.0,153,3157,19.2,79,usa,plymouth volare custom
11.0,7,366.0,216,1775,18.0,79,usa,plymouth custom suburb
30.0,3,96.0,,2513,12.6,79,japan,honda accord lx
38.9,4,105.0,81,2186,12.9,79,japan,honda accord
12.7,5,411.0,85,3587,12.2,79,usa,mercury zephyr
16.3,8,400.0,128,3375,10.7,79,usa,buick century luxus (sw)
18.7,4,121.0,75,2100,15.5,79,europe,volvo diesel
18.3,7,306.0,138,2837,14.7,79,usa,oldsmobile cutlass ciera (diesel)
21.7,7,270.0,161,3435,14.9,79,usa,buick lesabre custom
20.3,4,323.0,190,3658,20.6,79,usa,dodge omni
16.9,6,383.0,139,2816,16.9,79,usa,buick skylark
25.3,4,134.0,105,4693,15.6,79,europe,audi 5000s (diesel)
35.9,5,277.0,109,2656,16.0,79,usa,plymouth 'cuda 340
15.3,8,428.0,96,3480,18.5,79,usa,chevrolet vega
16.1,5,251.0,121,4258,15.2,79,usa,plymouth duster
17.6,6,347.0,160,2685,9.3,79,usa,dodge aries se
13.2,6,118.0,128,1962,18.4,79,usa,ford country
28.2,4,91.0,99,2281,20.2,79,japan,datsun 810 maxima
33.9,7,376.0,73,4500,12.1,79,usa,ford escort 4w
29.8,4,111.0,85,1882,10.6,79,japan,toyota corolla liftback
42.6,4,132.0,104,4313,19.8,79,europe,vw rabbit c (diesel)
30.6,4,107.0,53,1973,14.2,79,japan,datsun 210
18.4,7,102.0,126,2795,9.1,80,usa,chevrolet citation
20.0,6,97.0,108,3913,16.8,80,usa,pontiac j2000 se hatchback
22.7,5,68.0,67,1746,19.0,80,japan,mazda 626
27.9,7,278.0,,3513,18.3,80,usa,mercury monarch
23.3,7,335.0,200,3591,13.8,80,usa,plymouth satellite
26.1,4,140.0,85,2403,15.1,80,europe,volvo 245
19.1,6,176.0,107,2489,12.8,80,usa,chevrolet bel air
23.5,7,166.0,80,1731,17.1,80,usa,plymouth fury
28.1,4,99.0,105,2609,21.0,80,japan,datsun 200-sx
18.7,4,89.0,100,2186,15.1,80,europe,volkswagen rabbit l
25.9,4,78.0,59,1809,13.4,80,japan,honda civic cvcc
20.1,5,423.0,,3921,16.6,80,usa,pontiac grand prix
9.7,5,377.0,131,3393,13.9,80,usa,mercury zephyr 6
27.5,4,103.0,66,1993,18.8,80,europe,volvo diesel
33.4,4,98.0,87,2080,18.1,80,japan,subaru dl
16.0,8,96.0,103,3799,15.8,80,usa,buick century luxus (sw)
17.6,5,128.0,101,4374,13.9,80,usa,dodge aspen 6
13.6,7,211.0,,4014,20.1,80,usa,mercury capri v6
17.7,8,273.0,163,2843,13.5,80,usa,dodge colt hatchback custom
36.5,4,95.0,90,2912,13.7,80,japan,subaru dl
29.0,5,435.0,212,1775,17.2,80,usa,buick skyhawk
23.3,8,417.0,89,4447,15.9,80,usa,ford pinto
21.9,7,361.0,107,2785,15.5,80,usa,ford pinto runabout
29.7,5,313.0,68,3278,18.8,80,usa,plymouth satellite sebring
19.5,5,113.0,70,3880,14.0,80,usa,ford pinto (sw)
18.7,7,206.0,148,2926,19.6,80,usa,oldsmobile omega
34.5,4,89.0,53,1655,19.5,80,japan,datsun b210 gx
21.2,7,369.0,111,3322,15.8,80,usa,plymouth horizon 4
30.4,4,106.0,73,3123,17.8,80,europe,peugeot 304
26.5,6,186.0,77,4179,16.9,80,usa,ford granada
33.8,4,84.0,68,1998,14.3,80,japan,maxda rx3
32.4,4,108.0,87,1760,21.2,80,japan,toyota cressida
33.1,4,100.0,90,2713,17.2,80,japan,toyota cressida
13.2,4,91.0,56,3076,17.2,80,usa,dodge dart custom
16.8,6,161.0,93,3122,17.5,80,usa,ford thunderbird
12.1,7,296.0,157,3940,13.0,80,usa,ford f250
19.8,5,92.0,138,3647,13.3,81,usa,buick skyhawk
32.0,4,134.0,52,2209,13.4,81,japan,mazda glc
32.8,5,69.0,85,1888,14.8,81,japan,datsun pl510
34.8,4,111.0,88,1613,11.7,81,japan,subaru
31.1,4,104.0,79,3289,24.1,81,europe,vokswagen rabbit
15.6,5,289.0,109,2864,12.1,81,usa,chevrolet nova custom
14.6,5,391.0,92,3370,16.9,81,usa,plymouth satellite
23.7,4,123.0,81,2140,13.8,81,europe,volvo 264gl
33.8,4,68.0,84,2229,18.0,81,europe,volvo diesel
38.6,4,92.0,89,1856,19.0,81,japan,toyota corona hardtop
23.0,5,366.0,134,3266,17.8,81,usa,ford country
19.6,4,76.0,64,2306,15.7,81,japan,subaru
24.2,4,88.0,142,2220,14.9,81,japan,datsun b210 gx
38.9,4,121.0,81,2105,20.4,81,japan,mazda glc 4
17.3,4,92.0,85,2209,18.5,81,europe,vw rabbit c (diesel)
17.5,7,348.0,128,2866,15.5,81,usa,dodge colt m/m
27.3,6,238.0,157,3263,9.5,81,usa,pontiac catalina brougham
12.4,6,382.0,103,3197,16.4,81,usa,chevrolet monte carlo landau
14.7,5,319.0,121,2510,16.1,81,usa,chevrolet chevelle concours (sw)
23.4,4,101.0,79,2180,16.2,81,japan,datsun 510 hatchback
31.0,5,321.0,103,4048,15.1,81,usa,buick opel isuzu deluxe
33.8,4,130.0,77,2439,16.5,81,japan,toyota corona mark ii
24.0,6,355.0,127,3558,12.6,81,usa,chevrolet impala
27.6,4,148.0,52,1958,16.8,81,europe,peugeot 505s turbo diesel
25.7,5,448.0,181,2966,13.8,81,usa,ford granada l
20.5,5,179.0,124,2018,14.1,81,usa,chevrolet camaro
32.5,4,114.0,119,1906,18.8,81,europe,fiat x1.9
31.2,4,120.0,80,2719,16.4,81,europe,vokswagen rabbit
20.2,6,155.0,75,2679,12.0,81,usa,oldsmobile starfire sx
19.0,7,299.0,161,3121,11.9,81,usa,buick skylark limited
25.9,5,236.0,147,3982,15.7,82,usa,oldsmobile cutlass ls
14.9,5,290.0,99,3381,16.9,82,usa,buick century limited
22.7,4,152.0,205,3248,10.4,82,usa,mercury lynx l
21.7,4,98.0,71,1996,13.4,82,europe,fiat x1.9
32.7,4,75.0,94,1963,16.6,82,japan,mazda glc deluxe
17.8,5,332.0,80,3275,17.5,82,usa,plymouth 'cuda 340
13.7,5,207.0,128,2685,15.3,82,usa,pontiac grand prix lj
21.4,7,313.0,71,4702,21.0,82,usa,plymouth grand fury
18.7,6,385.0,90,3150,14.6,82,usa,ford granada gl
15.9,6,242.0,138,4251,15.5,82,usa,mercury marquis
19.4,7,204.0,88,5140,21.1,82,usa,chevrolet chevelle malibu
13.5,7,116.0,116,3858,16.5,82,usa,chrysler new yorker brougham
34.1,3,91.0,99,1794,18.5,82,japan,datsun 1200
19.4,5,345.0,129,3298,22.6,82,usa,capri ii
34.7,4,138.0,73,1968,18.0,82,japan,toyouta corona mark ii (sw)
17.0,5,454.0,60,2273,15.2,82,usa,amc hornet
22.1,7,427.0,131,2537,14.2,82,usa,amc concord dl
20.6,5,102.0,90,2014,14.7,82,japan,mazda glc deluxe
38.1,4,90.0,74,2237,16.3,82,japan,toyota corona
33.3,4,86.0,59,2248,16.3,82,japan,toyota celica gt
23.7,8,261.0,78,3789,12.1,82,usa,dodge st. regis
16.1,7,279.0,169,4575,17.5,82,usa,plymouth champ
21.8,4,134.0,84,3224,15.4,82,europe,peugeot 504 (sw)
29.9,4,91.0,46,2222,18.7,82,europe,volkswagen rabbit custom diesel
31.8,6,168.0,99,2513,13.8,82,usa,ford granada ghia
24.2,5,155.0,71,3748,12.1,82,usa,hi 1200d
23.9,6,365.0,115,3589,13.6,82,usa,ford f108
27.2,4,102.0,100,3630,15.3,82,europe,volkswagen jetta
21.6,6,418.0,119,3412,14.4,82,usa,ford granada ghia
28.2,4,75.0,93,2777,18.0,82,japan,datsun 310 gx
28.5,5,119.0,82,1888,18.7,82,japan,datsun 200sx
21.7,8,223.0,91,3550,13.3,82,usa,dodge aries wagon (sw)
16.5,8,180.0,125,2317,14.1,82,usa,plymouth grand fury
