Date,Extent
1980-05-20,11.925
1980-05-21,13.221
1980-05-22,8.737
1980-05-23,10.506
1980-05-24,7.526
1980-05-25,3.596
1980-05-26,9.51
1980-05-27,16.221
1980-05-28,11.927
1980-05-29,6.84
1980-05-30,4.717
1980-05-31,13.435
1980-06-01,16.044
1980-06-02,11.163
1980-06-03,7.694
1980-06-04,4.851
1980-06-05,4.665
1980-06-06,12.64
1980-06-07,10.501
1980-06-08,6.962
1980-06-09,8.208
1980-06-10,13.756
1980-06-11,14.768
1980-06-12,10.239
1980-06-13,6.218
1980-06-14,3.385
1980-06-15,10.689
1980-06-16,7.817
1980-06-17,12.374
1980-06-18,5.963
1980-06-19,11.905
1980-06-20,7.079
1980-06-21,6.302
1980-06-22,10.925
1980-06-23,4.874
1980-06-24,10.208
1980-06-25,6.009
1980-06-26,5.762
1980-06-27,6.959
1980-06-28,12.881
1980-06-29,4.526
1980-06-30,4.349
1980-07-01,4.253
1980-07-02,12.969
1980-07-03,8.699
1980-07-04,5.157
1980-07-05,10.006
1980-07-06,6.886
1980-07-07,8.568
1980-07-08,12.796
1980-07-09,7.525
1980-07-10,4.051
1980-07-11,16.376
1980-07-12,4.881
1980-07-13,5.176
1980-07-14,13.652
1980-07-15,15.062
1980-07-16,12.301
1980-07-17,8.84
1980-07-18,14.497
1980-07-19,5.136
1980-07-20,3.982
1980-07-21,11.049
1980-07-22,12.744
1980-07-23,6.839
1980-07-24,9.448
1980-07-25,13.386
1980-07-26,13.724
1980-07-27,4.233
1980-07-28,5.668
1980-07-29,14.898
1980-07-30,13.891
1980-07-31,15.277
1980-08-01,9.129
1980-08-02,9.43
1980-08-03,15.236
1980-08-04,9.564
1980-08-05,16.133
1980-08-06,11.959
1980-08-07,16.088
1980-08-08,11.079
1980-08-09,9.996
1980-08-10,13.85
1980-08-11,15.893
1980-08-12,11.553
1980-08-13,8.213
1980-08-14,5.4
1980-08-15,12.932
1980-08-16,4.839
1980-08-17,10.613
1980-08-18,13.734
1980-08-19,3.421
1980-08-20,16.085
1980-08-21,4.959
1980-08-22,13.78
1980-08-23,13.271
1980-08-24,9.384
1980-08-25,6.934
1980-08-26,3.36
1980-08-27,5.512
1980-08-28,15.733
1980-08-29,5.489
1980-08-30,10.913
1980-08-31,14.683
1980-09-01,12.075
1980-09-02,3.487
1980-09-03,4.058
1980-09-04,11.725
1980-09-05,5.43
1980-09-06,7.986
1980-09-07,7.635
1980-09-08,14.184
1980-09-09,11.867
1980-09-10,9.774
1980-09-11,6.685
1980-09-12,10.092
1980-09-13,15.315
1980-09-14,15.49
1980-09-15,6.353
1980-09-16,13.086
1980-09-17,9.932
1980-09-18,15.556
1980-09-19,7.036
1980-09-20,8.508
1980-09-21,15.949
1980-09-22,13.69
1980-09-23,7.454
1980-09-24,15.873
1980-09-25,5.757
1980-09-26,8.343
1980-09-27,5.422
1980-09-28,9.946
1980-09-29,4.24
1980-09-30,9.05
1980-10-01,14.528
1980-10-02,11.638
1980-10-03,13.701
1980-10-04,11.707
1980-10-05,3.63
1980-10-06,3.957
1980-10-07,5.891
1980-10-08,10.665
1980-10-09,4.628
1980-10-10,10.024
1980-10-11,15.84
1980-10-12,6.26
1980-10-13,9.227
1980-10-14,6.31
1980-10-15,14.62
1980-10-16,5.975
1980-10-17,3.71
1980-10-18,11.245
1980-10-19,12.748
1980-10-20,9.11
1980-10-21,7.332
1980-10-22,13.482
1980-10-23,4.193
1980-10-24,7.654
1980-10-25,9.197
1980-10-26,7.26
1980-10-27,5.536
1980-10-28,8.39
1980-10-29,11.767
1980-10-30,15.377
1980-10-31,4.385
1980-11-01,14.333
1980-11-02,3.728
1980-11-03,7.248
1980-11-04,6.958
1980-11-05,7.366
1980-11-06,11.649
1980-11-07,8.576
1980-11-08,13.94
1980-11-09,8.544
1980-11-10,8.34
1980-11-11,14.806
1980-11-12,7.684
1980-11-13,8.279
1980-11-14,5.423
1980-11-15,12.92
1980-11-16,13.917
1980-11-17,6.817
1980-11-18,16.084
1980-11-19,7.21
1980-11-20,3.879
1980-11-21,7.201
1980-11-22,15.434
1980-11-23,11.176
1980-11-24,15.573
1980-11-25,10.019
1980-11-26,3.437
1980-11-27,8.407
1980-11-28,16.037
1980-11-29,14.104
1980-11-30,9.647
1980-12-01,15.722
1980-12-02,6.308
1980-12-03,4.826
1980-12-04,6.085
1980-12-05,16.02
1980-12-06,6.179
1980-12-07,16.262
1980-12-08,7.108
1980-12-09,3.731
1980-12-10,10.546
1980-12-11,4.171
1980-12-12,8.705
1980-12-13,15.489
1980-12-14,3.92
1980-12-15,16.157
1980-12-16,9.857
1980-12-17,9.393
1980-12-18,8.589
1980-12-19,15.203
1980-12-20,15.632
1980-12-21,15.721
1980-12-22,7.915
1980-12-23,15.807
1980-12-24,9.794
1980-12-25,11.111
1980-12-26,9.412
1980-12-27,4.901
1980-12-28,9.025
1980-12-29,7.558
1980-12-30,5.641
1980-12-31,6.858
1981-01-01,5.786
1981-01-02,16.383
1981-01-03,10.402
1981-01-04,10.174
1981-01-05,5.446
1981-01-06,14.08
1981-01-07,13.798
1981-01-08,13.027
1981-01-09,10.428
1981-01-10,16.136
1981-01-11,5.871
1981-01-12,15.096
1981-01-13,8.714
1981-01-14,11.152
1981-01-15,14.375
1981-01-16,6.72
1981-01-17,5.438
1981-01-18,8.2
1981-01-19,8.333
1981-01-20,7.887
1981-01-21,6.112
1981-01-22,3.629
1981-01-23,14.298
1981-01-24,5.663
1981-01-25,16.254
1981-01-26,7.531
1981-01-27,14.236
1981-01-28,16.266
1981-01-29,7.009
1981-01-30,6.058
1981-01-31,7.251
1981-02-01,12.476
1981-02-02,3.412
1981-02-03,13.232
1981-02-04,12.714
1981-02-05,9.169
1981-02-06,10.353
1981-02-07,10.787
1981-02-08,10.249
1981-02-09,9.169
1981-02-10,13.884
1981-02-11,14.881
1981-02-12,14.024
1981-02-13,5.779
1981-02-14,4.723
1981-02-15,13.063
1981-02-16,11.592
1981-02-17,3.685
1981-02-18,13.222
1981-02-19,13.572
1981-02-20,3.621
1981-02-21,7.694
1981-02-22,7.484
1981-02-23,14.082
1981-02-24,11.421
1981-02-25,13.791
1981-02-26,16.372
1981-02-27,12.302
1981-02-28,8.445
1981-03-01,3.54
1981-03-02,3.533
1981-03-03,14.647
1981-03-04,4.341
1981-03-05,9.769
1981-03-06,11.217
1981-03-07,7.928
1981-03-08,8.25
1981-03-09,12.704
1981-03-10,13.511
1981-03-11,9.188
1981-03-12,14.432
1981-03-13,15.589
1981-03-14,14.7
1981-03-15,7.966
1981-03-16,9.702
1981-03-17,13.768
1981-03-18,11.245
1981-03-19,8.203
1981-03-20,10.945
1981-03-21,16.372
1981-03-22,6.953
1981-03-23,4.831
1981-03-24,6.833
1981-03-25,7.843
1981-03-26,12.091
1981-03-27,10.59
1981-03-28,14.194
1981-03-29,13.864
1981-03-30,6.633
1981-03-31,16.339
1981-04-01,13.128
1981-04-02,8.281
1981-04-03,11.135
1981-04-04,9.278
1981-04-05,8.892
1981-04-06,5.032
1981-04-07,13.599
1981-04-08,16.038
1981-04-09,8.121
1981-04-10,14.331
1981-04-11,14.343
1981-04-12,13.011
1981-04-13,6.42
1981-04-14,15.401
1981-04-15,5.253
1981-04-16,7.57
1981-04-17,13.022
1981-04-18,4.825
1981-04-19,4.688
1981-04-20,12.132
1981-04-21,12.657
1981-04-22,6.478
1981-04-23,10.915
1981-04-24,13.25
1981-04-25,7.32
1981-04-26,8.599
1981-04-27,3.911
1981-04-28,7.766
1981-04-29,15.045
1981-04-30,12.547
1981-05-01,14.917
1981-05-02,12.873
1981-05-03,9.829
1981-05-04,12.83
1981-05-05,15.453
1981-05-06,8.147
1981-05-07,9.973
1981-05-08,12.412
1981-05-09,12.759
1981-05-10,4.58
1981-05-11,7.002
1981-05-12,14.521
1981-05-13,12.255
1981-05-14,6.389
1981-05-15,13.72
1981-05-16,9.457
1981-05-17,8.74
1981-05-18,10.097
1981-05-19,9.806
1981-05-20,11.404
1981-05-21,15.982
1981-05-22,6.537
1981-05-23,9.923
1981-05-24,10.3
1981-05-25,7.236
1981-05-26,12.745
1981-05-27,11.133
1981-05-28,4.805
1981-05-29,13.317
1981-05-30,11.959
1981-05-31,16.263
1981-06-01,10.19
1981-06-02,15.895
1981-06-03,7.415
1981-06-04,6.322
1981-06-05,5.841
1981-06-06,8.722
1981-06-07,3.73
1981-06-08,5.147
1981-06-09,4.126
1981-06-10,6.347
1981-06-11,15.19
1981-06-12,7.279
1981-06-13,5.557
1981-06-14,7.261
1981-06-15,13.152
1981-06-16,12.538
1981-06-17,7.468
1981-06-18,15.602
1981-06-19,4.53
1981-06-20,9.451
1981-06-21,16.056
1981-06-22,6.908
1981-06-23,15.234
1981-06-24,13.903
1981-06-25,14.144
1981-06-26,12.569
1981-06-27,5.682
1981-06-28,12.283
1981-06-29,5.031
1981-06-30,14.887
1981-07-01,4.957
1981-07-02,5.476
1981-07-03,5.736
1981-07-04,7.686
1981-07-05,8.473
1981-07-06,15.313
1981-07-07,5.735
1981-07-08,12.775
1981-07-09,6.874
1981-07-10,7.638
1981-07-11,7.131
1981-07-12,13.542
1981-07-13,12.591
1981-07-14,4.505
1981-07-15,4.581
1981-07-16,11.648
1981-07-17,12.023
1981-07-18,7.742
1981-07-19,5.039
1981-07-20,16.403
1981-07-21,10.001
1981-07-22,14.366
1981-07-23,3.782
1981-07-24,5.506
1981-07-25,7.995
1981-07-26,13.343
1981-07-27,6.016
1981-07-28,6.051
1981-07-29,4.781
1981-07-30,7.19
1981-07-31,11.912
1981-08-01,15.587
1981-08-02,14.182
1981-08-03,14.371
1981-08-04,8.083
1981-08-05,11.394
1981-08-06,15.853
1981-08-07,11.668
1981-08-08,16.3
1981-08-09,15.184
1981-08-10,7.586
1981-08-11,5.134
1981-08-12,14.751
1981-08-13,3.55
1981-08-14,15.211
1981-08-15,8.672
1981-08-16,8.918
1981-08-17,8.164
1981-08-18,6.44
1981-08-19,4.712
1981-08-20,4.337
1981-08-21,9.504
1981-08-22,5.589
1981-08-23,7.495
1981-08-24,3.854
1981-08-25,3.652
1981-08-26,15.91
1981-08-27,7.635
1981-08-28,5.995
1981-08-29,8.563
1981-08-30,9.077
1981-08-31,3.693
1981-09-01,15.749
1981-09-02,15.829
1981-09-03,14.798
1981-09-04,7.601
1981-09-05,10.935
1981-09-06,13.743
1981-09-07,14.299
1981-09-08,7.929
1981-09-09,5.525
1981-09-10,6.746
1981-09-11,11.5
1981-09-12,9.591
1981-09-13,3.904
1981-09-14,5.867
1981-09-15,4.165
1981-09-16,10.814
1981-09-17,6.303
1981-09-18,6.5
1981-09-19,6.619
1981-09-20,7.337
1981-09-21,7.372
1981-09-22,5.306
1981-09-23,12.328
1981-09-24,8.661
1981-09-25,15.516
1981-09-26,14.429
1981-09-27,8.12
1981-09-28,5.458
1981-09-29,14.102
1981-09-30,12.54
1981-10-01,3.78
1981-10-02,13.534
1981-10-03,5.889
1981-10-04,8.629
1981-10-05,15.132
1981-10-06,7.909
1981-10-07,4.344
1981-10-08,8.231
1981-10-09,16.027
1981-10-10,14.366
1981-10-11,8.856
1981-10-12,7.328
1981-10-13,13.971
1981-10-14,8.362
1981-10-15,9.085
1981-10-16,7.346
1981-10-17,13.751
1981-10-18,4.278
1981-10-19,7.904
1981-10-20,6.453
1981-10-21,4.43
1981-10-22,12.757
1981-10-23,12.338
1981-10-24,6.46
1981-10-25,9.095
1981-10-26,14.161
1981-10-27,3.456
1981-10-28,6.678
1981-10-29,6.012
1981-10-30,14.887
1981-10-31,4.17
1981-11-01,15.568
1981-11-02,14.778
1981-11-03,7.452
1981-11-04,6.639
1981-11-05,8.684
1981-11-06,9.343
1981-11-07,8.322
1981-11-08,3.927
1981-11-09,11.51
1981-11-10,5.797
1981-11-11,12.378
1981-11-12,11.769
1981-11-13,4.992
1981-11-14,13.322
1981-11-15,11.879
1981-11-16,3.783
1981-11-17,5.923
1981-11-18,6.568
1981-11-19,9.378
1981-11-20,8.761
1981-11-21,10.012
1981-11-22,14.38
1981-11-23,12.251
1981-11-24,12.836
1981-11-25,8.72
1981-11-26,10.949
1981-11-27,6.738
1981-11-28,12.553
1981-11-29,11.384
1981-11-30,9.008
1981-12-01,4.823
1981-12-02,15.513
1981-12-03,16.257
1981-12-04,9.559
1981-12-05,6.099
1981-12-06,3.905
1981-12-07,6.772
1981-12-08,9.037
1981-12-09,15.469
1981-12-10,6.27
1981-12-11,9.73
1981-12-12,9.614
1981-12-13,7.406
1981-12-14,12.737
1981-12-15,5.493
1981-12-16,12.989
1981-12-17,7.772
1981-12-18,12.972
1981-12-19,11.252
1981-12-20,13.497
1981-12-21,13.754
1981-12-22,15.519
1981-12-23,9.096
1981-12-24,10.637
1981-12-25,13.07
1981-12-26,4.57
1981-12-27,10.511
1981-12-28,11.012
1981-12-29,4.945
1981-12-30,15.789
1981-12-31,13.756
1982-01-01,7.342
1982-01-02,8.512
1982-01-03,8.024
1982-01-04,6.594
1982-01-05,16.386
1982-01-06,12.296
1982-01-07,15.447
1982-01-08,13.225
1982-01-09,10.556
1982-01-10,7.979
1982-01-11,5.518
1982-01-12,8.357
1982-01-13,6.237
1982-01-14,14.2
1982-01-15,13.401
1982-01-16,13.589
1982-01-17,12.65
1982-01-18,12.99
1982-01-19,8.582
1982-01-20,12.416
1982-01-21,13.763
1982-01-22,14.704
1982-01-23,8.973
1982-01-24,14.02
1982-01-25,15.819
1982-01-26,12.081
1982-01-27,9.367
1982-01-28,11.421
1982-01-29,14.821
1982-01-30,11.316
1982-01-31,14.533
1982-02-01,6.479
1982-02-02,14.266
1982-02-03,14.676
1982-02-04,9.042
1982-02-05,8.798
1982-02-06,11.855
1982-02-07,13.571
1982-02-08,12.131
1982-02-09,15.472
1982-02-10,12.856
1982-02-11,3.507
1982-02-12,3.65
1982-02-13,5.648
1982-02-14,5.228
1982-02-15,15.45
1982-02-16,10.513
1982-02-17,3.973
1982-02-18,11.704
1982-02-19,10.438
1982-02-20,12.566
1982-02-21,14.066
1982-02-22,5.13
1982-02-23,7.723
1982-02-24,11.536
1982-02-25,7.869
1982-02-26,6.851
1982-02-27,12.069
1982-02-28,15.957
1982-03-01,9.847
1982-03-02,5.313
1982-03-03,13.124
1982-03-04,6.432
1982-03-05,8.481
1982-03-06,13.83
1982-03-07,4.293
1982-03-08,16.379
1982-03-09,8.283
1982-03-10,15.044
1982-03-11,3.469
1982-03-12,15.322
1982-03-13,12.279
1982-03-14,9.831
1982-03-15,11.848
1982-03-16,4.565
1982-03-17,10.334
1982-03-18,8.141
1982-03-19,15.397
1982-03-20,4.496
1982-03-21,16.015
1982-03-22,14.068
1982-03-23,15.539
1982-03-24,3.883
1982-03-25,11.164
1982-03-26,12.364
1982-03-27,7.68
1982-03-28,10.941
1982-03-29,4.736
1982-03-30,3.522
1982-03-31,5.095
1982-04-01,10.929
1982-04-02,10.481
1982-04-03,10.854
1982-04-04,8.307
1982-04-05,7.724
1982-04-06,11.964
1982-04-07,14.93
1982-04-08,15.625
1982-04-09,12.67
1982-04-10,13.194
1982-04-11,13.626
1982-04-12,10.68
1982-04-13,16.195
1982-04-14,15.206
1982-04-15,8.034
1982-04-16,15.266
1982-04-17,12.691
1982-04-18,5.735
1982-04-19,14.868
1982-04-20,13.984
1982-04-21,8.603
1982-04-22,5.388
1982-04-23,15.431
1982-04-24,3.794
1982-04-25,5.276
1982-04-26,16.26
1982-04-27,7.431
1982-04-28,10.027
1982-04-29,4.754
1982-04-30,5.193
1982-05-01,11.882
1982-05-02,3.368
1982-05-03,3.344
1982-05-04,3.826
1982-05-05,11.086
1982-05-06,13.119
1982-05-07,9.952
1982-05-08,13.795
1982-05-09,7.914
1982-05-10,11.433
1982-05-11,8.563
1982-05-12,10.237
1982-05-13,8.834
1982-05-14,11.58
1982-05-15,7.7
1982-05-16,5.117
1982-05-17,14.161
1982-05-18,12.74
1982-05-19,9.035
1982-05-20,6.222
1982-05-21,11.107
1982-05-22,8.39
1982-05-23,14.216
1982-05-24,9.278
1982-05-25,13.156
1982-05-26,14.584
1982-05-27,10.224
1982-05-28,11.726
1982-05-29,13.528
1982-05-30,13.838
1982-05-31,15.764
1982-06-01,8.752
1982-06-02,9.327
1982-06-03,16.194
1982-06-04,9.65
1982-06-05,12.17
1982-06-06,9.996
1982-06-07,5.707
1982-06-08,10.931
1982-06-09,14.272
1982-06-10,11.654
1982-06-11,15.828
1982-06-12,16.308
1982-06-13,12.965
1982-06-14,14.851
1982-06-15,8.454
1982-06-16,12.122
1982-06-17,3.562
1982-06-18,9.734
1982-06-19,16.398
1982-06-20,5.985
1982-06-21,10.561
1982-06-22,8.889
1982-06-23,11.984
1982-06-24,6.053
1982-06-25,10.899
1982-06-26,3.719
1982-06-27,15.504
1982-06-28,15.027
1982-06-29,7.472
1982-06-30,16.112
1982-07-01,8.189
1982-07-02,10.949
1982-07-03,5.05
1982-07-04,9.709
1982-07-05,9.417
1982-07-06,6.83
1982-07-07,6.336
1982-07-08,10.247
1982-07-09,5.181
1982-07-10,8.312
1982-07-11,13.56
1982-07-12,6.108
1982-07-13,14.941
1982-07-14,5.027
1982-07-15,4.752
1982-07-16,10.951
1982-07-17,14.418
1982-07-18,11.76
1982-07-19,6.907
1982-07-20,4.346
1982-07-21,15.006
1982-07-22,10.144
1982-07-23,14.789
1982-07-24,11.451
1982-07-25,4.297
1982-07-26,13.345
1982-07-27,16.176
1982-07-28,3.444
1982-07-29,9.882
1982-07-30,7.249
1982-07-31,14.781
1982-08-01,10.902
1982-08-02,4.895
1982-08-03,14.111
1982-08-04,9.352
1982-08-05,3.56
1982-08-06,8.099
1982-08-07,3.492
1982-08-08,14.863
1982-08-09,11.047
1982-08-10,4.366
1982-08-11,16.16
1982-08-12,5.657
1982-08-13,13.958
1982-08-14,11.018
1982-08-15,7.148
1982-08-16,14.533
1982-08-17,5.347
1982-08-18,9.627
1982-08-19,6.205
1982-08-20,15.647
1982-08-21,11.081
1982-08-22,13.983
1982-08-23,7.083
1982-08-24,9.127
1982-08-25,8.065
1982-08-26,8.606
1982-08-27,9.132
1982-08-28,15.224
1982-08-29,4.573
1982-08-30,8.782
1982-08-31,7.615
1982-09-01,14.968
1982-09-02,13.227
1982-09-03,7.899
1982-09-04,3.728
1982-09-05,8.523
1982-09-06,15.685
1982-09-07,7.14
1982-09-08,9.628
1982-09-09,10.041
1982-09-10,12.53
1982-09-11,15.252
1982-09-12,7.156
1982-09-13,15.533
1982-09-14,11.81
1982-09-15,14.303
1982-09-16,10.284
1982-09-17,12.707
1982-09-18,14.073
1982-09-19,3.456
1982-09-20,7.913
1982-09-21,8.693
1982-09-22,16.221
1982-09-23,12.477
1982-09-24,6.399
1982-09-25,9.929
1982-09-26,13.669
1982-09-27,9.72
1982-09-28,12.577
1982-09-29,16.153
1982-09-30,15.477
1982-10-01,10.363
1982-10-02,9.862
1982-10-03,9.148
1982-10-04,10.791
1982-10-05,11.003
1982-10-06,7.271
1982-10-07,13.596
1982-10-08,15.217
1982-10-09,10.766
1982-10-10,13.409
1982-10-11,7.434
1982-10-12,13.274
1982-10-13,8.1
1982-10-14,8.429
1982-10-15,14.207
1982-10-16,6.208
1982-10-17,11.499
1982-10-18,7.758
1982-10-19,7.253
1982-10-20,4.404
1982-10-21,11.294
1982-10-22,15.051
1982-10-23,5.304
1982-10-24,10.884
1982-10-25,16.042
1982-10-26,7.113
1982-10-27,16.342
1982-10-28,13.885
1982-10-29,12.891
1982-10-30,15.679
1982-10-31,3.943
1982-11-01,9.692
1982-11-02,6.515
1982-11-03,12.295
1982-11-04,13.981
1982-11-05,14.291
1982-11-06,4.193
1982-11-07,3.405
1982-11-08,16.017
1982-11-09,7.656
1982-11-10,16.063
1982-11-11,6.034
1982-11-12,5.519
1982-11-13,5.481
1982-11-14,13.299
1982-11-15,13.045
1982-11-16,14.739
1982-11-17,13.636
1982-11-18,15.751
1982-11-19,12.77
1982-11-20,9.688
1982-11-21,6.363
1982-11-22,11.246
1982-11-23,4.439
1982-11-24,12.549
1982-11-25,15.593
1982-11-26,5.506
1982-11-27,7.716
1982-11-28,10.801
1982-11-29,7.586
1982-11-30,10.55
1982-12-01,8.529
1982-12-02,10.886
1982-12-03,10.691
1982-12-04,6.847
1982-12-05,12.596
1982-12-06,12.516
1982-12-07,6.662
1982-12-08,3.444
1982-12-09,14.007
1982-12-10,15.097
1982-12-11,6.085
1982-12-12,4.302
1982-12-13,14.894
1982-12-14,14.708
1982-12-15,7.697
1982-12-16,6.725
1982-12-17,13.444
1982-12-18,8.339
1982-12-19,14.981
1982-12-20,6.667
1982-12-21,16.163
1982-12-22,11.018
1982-12-23,11.052
1982-12-24,6.69
1982-12-25,15.738
1982-12-26,10.562
1982-12-27,15.749
1982-12-28,9.645
1982-12-29,16.111
1982-12-30,8.804
1982-12-31,7.334
1983-01-01,6.987
1983-01-02,12.511
1983-01-03,7.067
1983-01-04,16.282
1983-01-05,14.433
1983-01-06,10.07
1983-01-07,10.651
1983-01-08,3.833
1983-01-09,8.736
1983-01-10,7.478
1983-01-11,12.703
1983-01-12,13.348
1983-01-13,10.614
1983-01-14,12.824
1983-01-15,11.505
1983-01-16,6.231
1983-01-17,10.311
1983-01-18,7.644
1983-01-19,13.091
1983-01-20,15.869
1983-01-21,9.01
1983-01-22,9.835
1983-01-23,7.642
1983-01-24,4.892
1983-01-25,5.554
1983-01-26,6.206
1983-01-27,11.253
1983-01-28,16.241
1983-01-29,10.261
1983-01-30,16.136
1983-01-31,7.775
1983-02-01,4.223
1983-02-02,8.341
1983-02-03,11.315
1983-02-04,11.613
1983-02-05,6.676
1983-02-06,13.433
1983-02-07,15.002
1983-02-08,9.09
1983-02-09,11.232
1983-02-10,3.527
1983-02-11,13.048
1983-02-12,3.415
1983-02-13,16.211
1983-02-14,13.772
1983-02-15,6.954
1983-02-16,7.89
1983-02-17,15.588
1983-02-18,11.313
1983-02-19,8.555
1983-02-20,8.787
1983-02-21,5.69
1983-02-22,14.324
1983-02-23,11.412
1983-02-24,5.241
1983-02-25,15.885
1983-02-26,4.135
1983-02-27,5.166
1983-02-28,8.007
1983-03-01,9.689
1983-03-02,9.36
1983-03-03,3.661
1983-03-04,15.367
1983-03-05,14.086
1983-03-06,10.393
1983-03-07,15.098
1983-03-08,7.176
1983-03-09,3.612
1983-03-10,15.46
1983-03-11,3.68
1983-03-12,10.91
1983-03-13,8.091
1983-03-14,3.717
1983-03-15,11.61
1983-03-16,11.112
1983-03-17,12.061
1983-03-18,11.024
1983-03-19,13.285
1983-03-20,6.913
1983-03-21,12.882
1983-03-22,3.537
1983-03-23,13.581
1983-03-24,9.069
1983-03-25,8.005
1983-03-26,4.033
1983-03-27,7.357
1983-03-28,15.808
1983-03-29,10.988
1983-03-30,12.901
1983-03-31,14.127
1983-04-01,9.883
1983-04-02,10.867
1983-04-03,5.142
1983-04-04,13.712
1983-04-05,4.799
1983-04-06,6.124
1983-04-07,14.604
1983-04-08,10.605
1983-04-09,10.408
1983-04-10,4.135
1983-04-11,8.005
1983-04-12,14.704
1983-04-13,12.749
1983-04-14,3.668
1983-04-15,7.709
1983-04-16,4.859
1983-04-17,5.65
1983-04-18,11.162
1983-04-19,5.73
1983-04-20,4.08
1983-04-21,8.683
1983-04-22,9.287
1983-04-23,10.102
1983-04-24,10.994
1983-04-25,4.634
1983-04-26,9.686
1983-04-27,15.758
1983-04-28,15.897
1983-04-29,16.15
1983-04-30,5.489
1983-05-01,5.315
1983-05-02,14.634
1983-05-03,7.101
1983-05-04,4.616
1983-05-05,8.852
1983-05-06,8.378
1983-05-07,15.813
1983-05-08,9.421
1983-05-09,6.234
1983-05-10,4.805
1983-05-11,14.179
1983-05-12,14.709
1983-05-13,6.536
1983-05-14,5.818
1983-05-15,4.642
1983-05-16,12.487
1983-05-17,15.268
1983-05-18,12.687
1983-05-19,9.502
1983-05-20,5.24
1983-05-21,14.675
1983-05-22,8.211
1983-05-23,6.322
1983-05-24,14.545
1983-05-25,7.916
1983-05-26,8.262
1983-05-27,11.173
1983-05-28,12.461
1983-05-29,13.797
1983-05-30,13.849
1983-05-31,3.734
1983-06-01,16.172
1983-06-02,15.814
1983-06-03,15.364
1983-06-04,14.006
1983-06-05,6.734
1983-06-06,6.061
1983-06-07,7.364
1983-06-08,5.512
1983-06-09,4.503
1983-06-10,5.64
1983-06-11,9.704
1983-06-12,13.563
1983-06-13,15.242
1983-06-14,9.921
1983-06-15,6.001
1983-06-16,7.19
1983-06-17,3.894
1983-06-18,11.455
1983-06-19,3.789
1983-06-20,13.677
1983-06-21,12.568
1983-06-22,3.579
1983-06-23,4.293
1983-06-24,11.42
