_comment,year,fertility,life_expect,n_fertility,n_life_expect,country,p_fertility,p_life_expect
,1965,4.01,57.03,4.09,81.57,Bahamas,8.03,80.24
,1965,6.8,74.83,5.15,75.46,Bahamas,7.85,78.9
,1975,2.7,68.43,5.36,57.43,Bahamas,4.29,65.62
,1990,1.6,73.19,2.36,72.89,Bahamas,4.65,
,1985,3.46,59.25,3.2,72.42,Bahamas,2.9,63.69
,1980,5.81,63.4,1.87,55.83,Bahamas,7.07,66.25
,1960,1.2,55.04,3.44,81.57,Bahamas,5.99,53.83
,1970,2.7,81.57,4.26,64.12,Bahamas,7.71,79.65
,1995,4.77,59.42,2.42,81.57,Bahamas,1.87,56.98
,1990,3.0,64.16,8.23,64.53,Bahamas,3.73,71.36
,1965,7.36,81.57,1.65,78.41,Bahamas,4.05,53.2
,1960,1.49,81.57,2.59,74.09,Bahamas,1.71,80.24
,1960,6.55,46.07,2.08,75.76,Bangladesh,7.01,63.16
,1980,7.99,61.6,1.19,50.83,Bangladesh,7.96,51.01
,1975,5.72,54.28,4.04,,Bangladesh,5.2,71.24
,1985,4.84,70.57,2.07,,Bangladesh,6.24,
,1995,7.97,81.57,3.31,39.16,Bangladesh,1.78,59.6
,1955,1.68,56.32,3.54,60.36,Bangladesh,7.38,58.34
,1985,3.61,77.98,2.36,,Bangladesh,1.52,80.24
,2000,1.67,59.78,7.03,52.58,Bangladesh,6.35,78.04
,1960,5.11,65.08,3.57,57.01,Bangladesh,2.51,
,2000,6.72,59.74,2.28,64.4,Bangladesh,4.61,72.04
,1965,7.75,58.29,7.82,77.03,Bangladesh,6.84,80.24
,2000,7.96,55.91,4.33,,Bangladesh,7.2,66.45
,1970,6.48,60.49,2.09,56.62,Bangladesh,5.57,56.6
,1970,8.09,76.0,3.87,79.76,Bangladesh,4.64,
,1965,6.12,59.81,2.39,,Bangladesh,5.65,76.18
,2000,4.09,65.19,3.1,70.81,Bangladesh,4.68,47.65
,2000,6.57,70.25,8.23,81.57,Barbados,6.58,56.25
,1990,5.02,67.49,2.79,63.26,Barbados,6.94,80.24
,1995,5.04,51.27,5.46,59.79,Barbados,6.45,62.43
,2000,2.33,58.74,2.62,66.69,Barbados,5.46,53.15
,2000,2.79,80.43,8.23,59.58,Barbados,3.85,57.8
,1985,3.4,68.64,1.95,71.08,Barbados,4.09,67.97
,1960,6.62,53.95,3.22,53.46,Barbados,3.52,50.04
,1965,4.01,81.57,1.1,63.54,Barbados,4.58,54.96
,1960,3.01,59.17,2.64,,Barbados,6.83,66.72
,1975,3.06,58.74,1.96,72.93,Barbados,3.15,80.24
,1990,1.13,69.62,5.58,,Belgium,3.38,69.29
,1980,5.92,55.75,1.64,79.79,Belgium,3.65,59.53
,2000,2.03,53.0,3.11,49.73,Belgium,7.93,53.26
,1980,4.12,64.5,3.0,66.44,Belgium,4.88,44.27
,2000,7.93,74.43,2.48,71.89,Belgium,3.81,65.76
,1975,2.64,74.88,1.16,71.3,Belgium,7.71,52.81
,1975,7.85,63.83,3.11,64.49,Belgium,4.04,61.0
,1970,3.09,47.53,,60.51,Belgium,3.3,68.84
,2000,1.91,69.48,3.22,79.09,Belgium,5.56,54.68
,1975,6.0,80.32,3.3,73.03,Belgium,2.94,69.09
,1970,4.98,59.61,1.55,,Belgium,2.83,69.89
,1975,6.5,70.46,2.31,67.4,Belgium,1.25,58.73
,1955,6.2,75.31,2.74,71.14,Belgium,1.54,53.4
,1970,5.42,56.73,,61.08,Belgium,1.3,66.13
,1995,5.72,49.78,4.35,60.38,Belgium,7.39,75.62
,1965,5.65,63.06,5.51,64.73,Belgium,7.82,50.57
,2000,3.86,72.89,,74.11,Belgium,1.78,70.41
,1975,3.05,72.64,1.59,59.74,Belgium,5.75,73.88
,1970,3.31,63.15,2.77,63.63,Belgium,8.17,66.23
,1985,2.12,63.17,5.27,67.1,Bolivia,4.54,67.21
,1980,2.57,77.28,5.01,65.63,Bolivia,5.04,
,1985,4.36,72.44,3.01,62.21,Bolivia,4.43,60.61
,1995,5.0,61.39,2.4,65.8,Bolivia,3.58,66.79
,1975,2.77,74.76,2.42,60.73,Bolivia,2.4,70.27
,1965,2.03,61.8,2.88,72.22,Bolivia,3.15,75.06
,1990,1.52,72.65,3.73,64.71,Bolivia,5.59,58.7
,1990,3.68,72.59,,62.9,Bolivia,3.51,64.22
,1990,3.45,67.49,1.66,59.19,Bolivia,4.06,50.05
,1985,3.14,54.58,,76.55,Brazil,3.38,
,1955,2.28,60.46,4.93,67.62,Brazil,4.52,70.3
,1955,6.74,53.47,2.24,81.57,Brazil,2.63,64.04
,1970,6.41,65.21,3.55,64.13,Brazil,7.36,
,1985,1.21,73.36,7.62,66.24,Brazil,6.85,51.63
,1975,7.5,67.34,3.53,64.45,Brazil,,55.89
,2000,7.24,67.82,5.78,,Brazil,3.74,62.92
,1990,3.4,76.24,3.41,77.23,Brazil,2.72,70.4
,1980,2.28,63.52,3.4,58.16,Brazil,5.92,71.71
,1965,5.62,76.05,2.72,70.68,Brazil,7.96,61.92
,1975,7.1,71.29,2.16,63.74,Canada,7.32,75.73
,1965,3.94,64.42,1.58,69.41,Canada,6.98,76.07
,1980,3.23,52.99,2.39,67.06,Canada,6.93,70.87
,1980,5.28,69.29,7.52,80.26,Canada,6.02,64.2
,1965,6.07,62.49,3.57,67.57,Canada,1.48,80.24
,1990,6.79,74.05,1.56,60.36,Canada,4.29,58.54
,1975,3.19,59.38,3.42,54.03,Chile,,51.14
,2000,1.73,59.91,5.08,81.57,Chile,3.24,70.84
,1960,4.71,61.14,4.56,64.45,Chile,4.13,62.31
,2000,1.06,81.57,2.78,47.24,Chile,2.6,60.08
,2000,6.05,60.48,2.57,61.18,Chile,,48.28
,1990,3.94,66.21,5.14,72.12,Chile,7.26,
,1960,3.75,58.69,3.78,70.44,Chile,5.87,66.16
,1995,4.78,56.23,1.41,58.53,Chile,5.84,53.89
,1970,4.5,69.41,,59.46,Chile,1.78,65.53
,1985,2.96,69.72,2.9,63.54,China,2.1,
,1995,3.65,78.74,1.7,64.99,China,7.71,69.6
,1975,3.06,58.57,,43.65,China,2.5,68.44
,1980,6.41,54.92,1.03,61.49,China,4.56,57.58
,1965,2.03,60.97,1.68,55.65,China,1.36,68.54
,1970,3.84,48.61,3.7,67.74,China,7.72,56.93
,1955,2.79,67.08,3.48,61.73,China,2.8,67.53
,1985,1.64,81.42,1.44,71.88,China,,49.39
,1980,2.2,72.37,1.98,61.68,China,2.57,52.9
,1970,5.5,62.97,3.31,,China,4.51,57.2
,1990,1.69,80.0,2.08,68.88,China,1.77,74.48
,1990,5.7,81.25,,75.75,China,6.68,74.53
,1965,6.24,66.35,3.2,67.88,China,3.51,64.92
,1970,7.07,66.12,2.01,69.22,Colombia,,
,1970,7.88,75.23,1.03,64.15,Colombia,8.1,67.12
,1955,3.89,59.68,6.5,61.39,Colombia,,51.73
,1995,2.66,78.57,1.03,61.33,Colombia,2.36,75.79
,1990,2.02,75.84,6.09,66.12,Colombia,2.44,59.25
,1960,5.63,61.6,8.23,70.29,Colombia,,65.1
,1980,5.19,58.98,1.82,70.39,Colombia,8.04,50.03
,1970,7.31,64.91,3.95,60.82,Costa Rica,6.36,43.03
,1995,6.5,70.62,1.25,63.47,Costa Rica,4.01,64.27
,1990,4.87,63.96,5.11,60.67,Costa Rica,2.18,46.45
,1990,6.68,61.19,7.88,55.48,Costa Rica,3.75,74.42
,1975,6.7,63.29,4.25,,Costa Rica,5.91,70.15
,1955,6.48,62.37,4.96,,Costa Rica,2.72,60.44
,1955,4.21,57.74,2.24,70.77,Costa Rica,,70.68
,1985,2.43,57.47,2.23,59.94,Costa Rica,1.78,47.62
,1965,3.45,75.47,2.58,67.23,Costa Rica,2.19,54.4
,1970,6.08,79.79,8.23,73.26,Costa Rica,,79.52
,1970,8.05,57.4,2.31,,Costa Rica,6.92,64.3
,1985,4.47,68.13,6.04,63.35,Costa Rica,4.17,68.7
,1965,3.41,73.83,7.74,62.89,Costa Rica,6.72,74.27
,1985,6.31,65.03,2.01,65.9,Costa Rica,1.91,68.05
,1990,5.99,73.24,2.31,53.33,Croatia,1.23,53.42
,1985,6.38,64.12,4.31,70.1,Croatia,2.63,65.33
,1960,4.27,51.63,2.9,67.99,Croatia,2.88,56.48
,1995,1.26,51.97,2.59,77.48,Croatia,3.46,67.52
,1955,7.24,53.23,1.48,81.57,Croatia,6.09,
,1960,1.25,39.12,4.71,81.57,Croatia,3.26,59.94
,2000,6.63,74.54,3.97,53.57,Croatia,8.22,64.05
,2000,1.8,81.57,5.26,72.36,Croatia,2.51,63.95
,1965,4.86,79.85,2.94,64.38,Croatia,2.4,62.71
,2000,1.87,55.22,1.81,64.5,Croatia,1.77,59.28
,2000,5.82,70.66,5.92,69.2,Croatia,,78.94
,2000,1.26,77.7,3.41,63.21,Croatia,7.52,63.23
,1975,3.61,57.86,2.1,74.77,Croatia,1.53,
,1965,2.99,60.59,3.03,,Cuba,5.5,79.43
,1980,4.68,49.32,3.32,63.56,Cuba,2.98,66.14
,1990,5.66,56.09,1.87,68.55,Cuba,5.2,61.36
,2000,5.22,81.57,,81.57,Cuba,4.72,60.52
,1970,7.41,48.05,7.02,71.71,Cuba,3.77,67.28
,1975,1.92,81.57,3.27,68.2,Cuba,3.72,60.12
,1990,8.19,61.05,3.22,61.49,Cuba,4.13,72.62
,1990,5.47,76.63,1.99,60.71,Cuba,3.05,68.07
,1965,3.76,57.61,3.72,62.57,Cuba,5.99,70.37
,1985,7.64,64.91,2.36,74.88,Dominican Republic,,65.92
,1985,3.1,81.19,2.09,51.14,Dominican Republic,7.38,64.0
,1955,6.18,58.7,2.59,49.42,Dominican Republic,4.15,48.69
,1975,2.58,67.68,3.33,50.43,Dominican Republic,7.92,69.01
,1990,1.82,62.11,7.12,80.79,Dominican Republic,7.84,55.43
,1980,3.25,75.12,2.52,62.6,Ecuador,3.3,
,1985,7.67,67.51,6.16,67.65,Ecuador,7.01,47.34
,1975,6.11,81.57,2.72,,Ecuador,3.55,76.6
,1965,4.12,67.65,2.74,57.5,Ecuador,7.23,45.21
,1990,8.19,66.17,,60.96,Ecuador,,52.15
,1990,3.09,74.97,4.06,59.71,Ecuador,6.42,53.14
,1975,6.31,57.78,5.97,67.06,Ecuador,5.87,64.92
,1960,7.59,75.29,1.93,76.48,Ecuador,6.53,77.66
,1980,3.65,72.91,2.34,53.44,Egypt,7.55,43.05
,2000,5.87,47.56,2.4,62.24,Egypt,7.44,69.58
,1975,2.36,65.41,1.71,74.38,Egypt,7.67,74.87
,1975,7.56,58.02,,58.9,Egypt,1.5,72.46
,1965,1.7,60.81,4.56,,Egypt,7.29,41.24
,2000,4.2,46.93,7.52,64.38,Egypt,6.38,65.54
,1980,7.36,71.57,2.66,,Egypt,1.31,70.38
,1980,6.01,63.95,3.37,72.31,Egypt,,55.14
,1975,6.73,81.57,1.45,63.02,Egypt,3.86,50.1
,1990,4.03,60.5,2.51,62.71,Egypt,2.13,71.31
,1985,5.09,67.95,8.23,77.47,El Salvador,3.08,54.01
,1960,7.79,79.27,5.68,72.25,El Salvador,2.37,65.27
,1965,3.02,64.07,2.77,81.57,El Salvador,3.42,66.83
,1985,2.78,65.24,5.51,55.19,El Salvador,7.74,64.15
,1990,6.5,66.45,,61.84,El Salvador,6.81,64.19
,1980,1.51,81.57,8.23,58.5,El Salvador,2.8,56.27
,1990,4.5,70.08,2.48,57.91,El Salvador,3.59,55.47
,1955,2.82,70.25,1.03,69.02,El Salvador,8.09,63.66
,1970,3.59,71.43,4.46,68.73,El Salvador,4.38,77.95
,1985,3.4,76.4,2.5,73.7,El Salvador,7.68,45.21
,1970,4.77,56.36,6.47,,El Salvador,,39.62
,1970,2.98,77.68,1.22,60.63,Finland,1.45,65.3
,2000,6.2,67.21,3.87,81.57,Finland,3.35,60.67
,1980,6.1,62.3,2.37,77.13,Finland,3.92,80.24
,1970,1.73,73.3,4.85,58.42,Finland,3.7,45.95
,1955,4.4,66.36,4.48,57.79,Finland,2.58,62.1
,1990,3.93,72.89,4.13,74.64,Finland,6.76,46.62
,1960,3.39,67.94,1.03,,Finland,7.81,58.66
,1970,3.43,81.39,5.03,61.51,Finland,4.3,55.11
,1995,3.03,63.37,3.72,65.4,Finland,,66.66
,1975,6.78,59.28,7.21,65.23,Finland,5.84,63.94
,1955,6.23,73.98,2.47,61.73,Finland,3.6,59.43
,1995,7.72,72.87,5.48,81.43,Finland,7.24,59.7
,1955,6.13,79.64,4.35,,France,5.12,58.12
,1955,3.58,69.57,4.83,,France,7.6,67.28
,2000,1.98,79.22,4.15,77.64,France,1.95,66.39
,1965,6.83,55.55,3.25,73.0,France,3.28,
,1980,5.15,61.49,2.67,67.7,France,,80.24
,1970,5.99,57.91,2.91,48.17,France,1.74,80.24
,2000,5.27,78.76,4.44,,Georgia,3.0,53.71
,1975,4.66,67.18,2.6,,Georgia,4.75,62.84
,1970,1.27,67.41,1.4,67.99,Georgia,3.83,65.53
,1970,2.31,71.86,1.49,81.57,Georgia,4.11,63.65
,1980,2.69,49.71,2.32,61.64,Georgia,7.7,53.24
,1975,5.26,72.66,5.48,48.31,Georgia,1.38,72.32
,2000,5.73,75.42,1.55,69.16,Germany,3.11,66.37
,1995,2.78,69.09,2.88,73.05,Germany,4.68,66.71
,2000,2.69,53.96,3.67,59.14,Germany,5.53,80.24
,1960,4.43,79.85,3.19,,Germany,5.44,80.24
,2000,3.93,75.58,2.7,71.77,Germany,3.51,50.67
,2000,7.28,69.62,1.13,50.41,Germany,1.54,60.71
,1985,3.2,68.64,1.54,63.71,Germany,6.89,59.81
,1980,8.04,81.57,5.91,71.71,Germany,,80.24
,2000,5.96,72.38,2.89,57.97,Germany,8.23,43.12
,1970,3.45,65.44,,76.37,Germany,1.7,71.91
,1980,4.26,60.52,,69.39,Germany,5.09,77.45
,1970,6.49,65.47,2.47,59.93,Germany,4.91,74.88
,1960,1.25,78.47,7.6,67.97,Greece,6.26,60.58
,1995,6.87,66.34,2.7,62.08,Greece,3.02,72.42
,1985,1.87,51.41,4.48,71.01,Greece,5.9,61.29
,1995,1.63,64.63,2.33,66.35,Greece,6.74,
,1955,3.91,78.41,4.71,53.65,Greece,6.41,71.39
,2000,5.3,60.71,1.59,68.65,Greece,3.17,47.62
,1990,6.41,77.78,6.34,59.14,Greece,7.42,67.9
,1975,6.53,77.92,3.18,55.95,Greece,4.47,
,1960,5.56,77.31,6.24,77.05,Greece,2.37,74.72
,1960,5.06,67.28,3.42,64.13,Greece,4.11,72.67
,1965,5.84,53.17,1.91,76.72,Greece,,62.99
,1995,7.19,64.83,5.18,74.03,Greece,4.37,69.76
,1985,7.73,67.37,,51.3,Grenada,,68.85
,1975,3.24,65.39,,59.75,Grenada,6.61,79.65
,1955,2.04,81.57,1.67,68.66,Grenada,2.2,79.79
,1965,1.25,74.78,,71.61,Grenada,3.98,
,1955,2.57,67.7,2.94,81.57,Grenada,5.04,76.18
,1985,7.32,77.58,8.23,75.99,Grenada,6.28,58.83
,1975,7.44,62.1,6.91,,Grenada,6.81,75.57
,1960,5.8,62.02,4.45,70.04,Haiti,1.97,
,2000,1.79,79.87,,51.66,Haiti,6.9,56.98
,1995,3.27,81.57,2.97,73.19,Haiti,7.25,61.48
,1955,4.46,61.68,8.23,59.67,Haiti,5.23,65.43
,1995,6.99,56.05,2.23,53.53,Haiti,7.79,69.94
,1990,2.49,52.56,3.12,68.36,Haiti,7.96,77.41
,1995,6.65,57.75,2.5,,Haiti,8.21,61.04
,1985,5.35,63.22,1.95,,"Hong Kong, China",6.62,
,1965,8.03,78.14,3.06,68.15,"Hong Kong, China",3.39,65.28
,1970,5.35,78.07,6.35,75.12,"Hong Kong, China",1.64,61.11
,1965,3.92,78.62,1.73,68.99,"Hong Kong, China",3.78,67.9
,1980,6.93,69.16,,64.72,"Hong Kong, China",,52.13
,1960,3.68,67.09,3.39,68.53,"Hong Kong, China",7.79,59.57
,1995,1.14,59.26,1.38,42.88,"Hong Kong, China",7.84,71.95
,1965,7.36,79.04,4.14,75.36,"Hong Kong, China",1.97,64.03
,1995,5.11,60.85,3.07,56.65,"Hong Kong, China",3.25,58.15
,1985,1.71,64.59,1.76,,"Hong Kong, China",7.74,53.19
,1985,3.31,67.79,2.14,61.56,"Hong Kong, China",7.62,51.14
,1985,2.68,71.93,4.97,59.93,"Hong Kong, China",6.81,68.59
,1975,2.73,75.89,3.09,54.24,"Hong Kong, China",7.29,69.05
,1995,4.32,72.22,4.16,58.77,"Hong Kong, China",7.35,69.32
,1955,5.27,64.37,3.71,64.52,Iceland,6.93,53.63
,1995,5.07,69.21,1.77,73.22,Iceland,4.77,74.09
,1960,2.33,50.31,2.85,71.81,Iceland,5.98,76.11
,1975,8.16,77.91,2.83,47.7,Iceland,,65.83
,1970,3.1,55.21,4.38,,Iceland,1.34,75.89
,1980,5.59,54.81,2.36,70.32,Iceland,8.23,71.09
,1990,5.95,71.28,2.3,72.87,Iceland,5.29,66.47
,1955,7.04,53.7,2.99,67.16,India,,61.5
,1990,4.8,68.2,1.62,78.0,India,6.66,57.45
,1980,3.01,63.7,4.84,55.05,India,4.08,80.24
,2000,4.71,52.35,3.22,70.29,India,4.55,80.24
,1955,5.8,67.42,,48.12,India,3.06,64.36
,1965,5.3,73.75,3.75,,India,6.74,
,1985,7.84,68.42,3.94,54.35,India,7.59,70.67
,1985,3.69,60.2,3.0,67.31,India,5.34,
,1960,1.71,64.28,3.94,75.95,India,,78.67
,1995,4.79,78.16,,66.16,Indonesia,2.25,65.06
,1960,2.73,62.67,5.2,71.58,Indonesia,2.86,65.73
,1960,2.73,59.39,2.83,66.05,Indonesia,5.33,53.4
,1985,6.42,65.27,5.01,66.74,Indonesia,5.25,62.1
,1970,6.07,56.16,2.38,75.63,Indonesia,4.72,43.22
,2000,8.23,70.65,1.79,,Indonesia,1.45,57.99
,2000,3.45,74.31,4.68,79.07,Indonesia,6.47,70.38
,1990,1.42,62.99,4.13,55.58,Indonesia,7.6,52.45
,1970,1.7,72.88,,68.42,Indonesia,1.22,70.44
,1995,7.51,61.17,8.23,,Iran,,67.91
,2000,1.65,65.43,2.95,65.63,Iran,7.95,73.25
,1965,2.75,67.05,5.49,52.74,Iran,1.47,63.19
,1985,1.85,69.91,2.66,75.18,Iran,6.91,79.36
,1970,4.64,62.31,8.23,52.61,Iran,2.16,62.63
,1965,8.18,59.56,3.09,61.33,Iran,4.03,69.38
,1965,4.8,58.06,2.57,64.27,Iran,,64.12
,1995,7.55,69.22,2.01,73.89,Iran,7.44,72.98
,1990,3.13,65.9,4.59,66.46,Iran,7.71,51.51
,2000,2.96,66.95,3.22,52.19,Iran,5.56,62.74
,2000,7.19,60.21,,54.69,Iraq,5.95,75.23
,1990,4.35,76.86,1.91,67.68,Iraq,5.09,74.49
,1955,7.72,61.91,1.81,64.93,Iraq,1.33,52.15
,1980,2.27,60.81,1.82,74.16,Iraq,3.05,
,1960,6.07,60.84,2.9,68.24,Iraq,4.97,66.22
,2000,3.58,63.4,8.23,68.09,Iraq,3.29,79.38
,2000,3.21,81.2,2.32,,Iraq,3.66,59.18
,1960,2.01,56.52,1.03,61.45,Iraq,7.53,71.75
,1955,1.84,70.77,1.52,81.57,Iraq,6.7,73.73
,1975,1.28,54.35,1.4,65.3,Iraq,1.36,68.82
,1990,8.03,60.42,3.98,62.61,Ireland,5.76,46.64
,1965,5.02,66.65,3.62,60.27,Ireland,2.81,42.7
,1970,1.18,67.55,1.5,81.57,Ireland,2.78,50.3
,1975,3.71,47.66,,78.19,Ireland,3.89,67.46
,2000,1.89,81.57,1.46,60.34,Ireland,2.46,52.39
,1970,6.23,63.58,3.43,69.09,Ireland,5.04,64.69
Data courtesy of Gapminder.org,1975,3.31,64.27,,61.56,Ireland,,66.96
,2000,2.32,67.38,4.61,79.87,Ireland,,
,1990,5.09,65.56,2.42,65.0,Ireland,6.97,64.69
,1995,2.05,50.79,5.02,76.94,Ireland,2.94,62.11
,1975,2.91,67.42,3.74,70.48,Ireland,5.62,73.77
,1980,3.2,76.56,1.51,71.41,Ireland,3.09,80.24
,1985,3.84,57.91,,47.29,Israel,8.22,69.87
,1960,5.22,77.6,4.31,65.78,Israel,7.05,50.87
,1965,5.47,70.96,4.24,,Israel,2.53,70.87
,2000,5.59,57.23,3.85,68.97,Israel,3.73,70.1
,1980,1.92,67.22,3.1,60.33,Israel,,67.24
,1960,5.74,72.38,2.18,,Israel,7.19,80.24
,1990,7.44,62.78,4.28,68.69,Israel,1.4,48.47
,1970,3.46,63.06,4.24,71.68,Israel,3.27,
,1965,5.18,57.37,,64.06,Israel,7.32,70.35
,1955,7.43,43.04,6.54,,Israel,,63.93
,1975,4.76,76.33,2.03,70.99,Israel,6.98,80.24
,1985,1.76,71.35,3.22,67.45,Israel,3.44,80.24
,1985,4.8,53.45,2.65,81.57,Israel,3.2,67.53
,1975,3.11,58.72,1.32,67.49,Italy,7.54,
,1990,1.7,68.46,5.22,,Italy,,73.18
,1955,3.62,37.53,1.65,54.95,Italy,1.68,61.8
,1955,5.38,62.37,6.81,63.17,Italy,1.75,58.38
,1965,4.18,71.37,4.22,66.56,Italy,2.22,61.32
,1975,4.97,53.89,2.2,65.13,Italy,7.51,55.49
,1985,7.18,81.57,2.97,50.52,Italy,7.58,67.18
,1975,1.6,60.34,4.54,74.14,Jamaica,,73.38
,1980,8.02,70.42,1.44,66.72,Jamaica,5.78,67.2
,1990,7.43,55.07,,53.14,Jamaica,6.45,57.08
,1965,4.61,71.37,3.53,77.42,Jamaica,,54.67
,1960,6.34,70.87,,,Jamaica,4.55,58.22
,1975,4.98,79.23,1.71,77.31,Jamaica,4.94,59.06
,1985,2.04,42.73,1.7,62.18,Jamaica,1.42,76.0
,1960,2.87,67.83,,74.91,Japan,2.59,78.36
,1990,6.5,56.16,3.35,,Japan,3.15,72.54
,1985,7.56,70.23,2.3,80.69,Japan,3.76,55.16
,1985,7.11,50.49,6.21,47.38,Japan,6.26,61.01
,1970,7.08,81.57,2.62,68.63,Japan,7.22,55.85
,1975,5.84,57.15,6.07,,Japan,6.79,
,1985,3.55,67.5,3.2,63.68,Japan,,73.71
,1960,4.78,59.04,,65.81,Japan,3.62,59.12
,1975,8.05,70.04,1.83,61.79,Kenya,6.72,57.75
,2000,2.83,59.87,1.94,72.99,Kenya,6.98,69.83
,1985,2.97,58.3,3.24,70.6,Kenya,6.65,51.87
,1970,3.59,71.92,3.39,65.88,Kenya,7.87,61.26
,1975,3.52,76.5,,61.78,Kenya,5.98,56.01
,1985,7.36,81.57,,61.75,Kenya,6.43,72.83
,1975,1.69,69.21,4.69,75.49,Lebanon,4.77,67.17
,1955,4.68,64.82,,65.27,Lebanon,3.37,
,1955,6.26,68.37,5.94,52.26,Lebanon,7.66,70.65
,1995,3.12,71.32,1.46,70.89,Lebanon,4.38,75.9
,2000,5.05,67.97,4.96,63.5,Lebanon,5.53,56.63
,1965,3.5,44.79,6.84,61.48,Lebanon,1.72,49.58
,1970,3.42,58.04,6.63,72.13,Lebanon,5.07,
,1970,2.38,74.01,4.54,53.96,Lebanon,,62.2
,1980,8.18,66.77,2.33,,Lebanon,7.21,50.7
,1985,4.13,77.91,1.4,49.4,Mexico,3.44,69.23
,1965,2.61,77.87,7.64,60.2,Mexico,5.65,67.93
,1965,4.9,52.82,7.49,67.45,Mexico,4.12,50.09
,1990,1.84,60.03,2.17,70.77,Mexico,5.46,80.24
,1990,3.23,52.52,1.04,72.19,Mexico,3.32,
,1955,7.29,72.06,4.98,74.72,Mexico,3.49,62.92
,1955,1.41,65.43,4.76,54.54,Mexico,5.03,75.23
,2000,8.16,72.92,2.69,53.61,Mexico,3.98,71.57
,1980,8.16,81.57,1.65,68.73,Mexico,,65.51
,1960,5.26,63.62,7.64,76.98,Netherlands,,59.43
,1955,3.13,78.73,5.77,68.52,Netherlands,6.25,68.73
,1985,8.16,63.2,2.15,61.24,Netherlands,7.9,
,2000,7.25,81.57,8.23,60.51,Netherlands,1.33,67.35
,1955,2.08,72.99,6.6,80.73,Netherlands,4.72,53.47
,1955,7.79,51.38,2.47,65.17,Netherlands,4.9,65.08
,1965,6.98,64.19,2.08,55.88,New Zealand,3.97,72.49
,1990,3.74,59.91,1.03,76.15,New Zealand,,
,1985,5.61,58.83,3.98,,New Zealand,7.31,71.05
,1985,3.67,78.35,2.49,55.19,New Zealand,7.21,80.24
,1970,7.83,63.6,2.94,65.5,New Zealand,1.98,64.81
,1960,5.13,59.88,5.07,81.57,New Zealand,2.5,57.79
,1995,5.34,61.35,1.14,65.73,Nigeria,6.57,61.76
,1975,4.84,69.51,1.68,79.95,Nigeria,6.8,72.14
,1985,1.14,53.84,,63.46,Nigeria,6.01,70.66
,2000,2.15,65.65,2.76,62.42,Nigeria,,
,1995,4.61,73.59,8.23,64.74,Nigeria,1.92,70.84
,1985,5.6,55.86,2.61,58.39,Nigeria,1.18,78.57
