AAPL_x,AAPL_y
2014-07-22,114.82625999
2014-07-23,112.9653114
2014-07-24,113.38904849
2014-07-25,114.75302143
2014-07-26,115.18282011
2014-07-27,114.11461616
2014-07-28,115.79759516
2014-07-29,116.22709517
2014-07-30,114.31122538
2014-07-31,115.6544103
2014-08-01,117.12865068
2014-08-02,116.033866
2014-08-03,116.89336024
2014-08-04,117.8216055
2014-08-05,117.9343694
2014-08-06,117.85692869
2014-08-07,118.8595074
2014-08-08,118.66940561
2014-08-09,119.65476549
2014-08-10,118.55342762
2014-08-11,119.15747167
2014-08-12,120.573061
2014-08-13,118.15122763
2014-08-14,118.36807286
2014-08-15,118.66097564
2014-08-16,120.24188882
2014-08-17,115.07223324
2014-08-18,118.41194912
2014-08-19,118.16004292
2014-08-20,118.03347607
2014-08-21,121.68851111
2014-08-22,117.50350464
2014-08-23,120.08267267
2014-08-24,119.96649754
2014-08-25,120.70681496
2014-08-26,122.8089477
2014-08-27,121.73346859
2014-08-28,119.83837752
2014-08-29,121.25554163
