mpg,cylinders,displacement,horsepower,weight,acceleration,model_year,origin,name
15.5,5,371.0,220,2889,13.4,71,usa,chevrolet nova
13.5,5,263.0,135,2315,17.4,71,usa,chevrolet bel air
32.0,4,91.0,83,2018,10.5,71,japan,mazda rx2 coupe
17.6,8,115.0,90,3657,15.1,72,usa,amc gremlin
17.3,4,377.0,87,2918,17.4,72,usa,amc matador
22.2,4,79.0,93,1849,11.4,72,europe,fiat 124 tc
29.5,4,86.0,,1950,14.4,72,europe,fiat 124 sport coupe
15.9,4,106.0,86,2336,14.1,72,europe,fiat 124 sport coupe
16.8,7,203.0,111,2900,16.2,72,usa,chevrolet monza 2+2
17.6,5,447.0,115,4507,17.3,72,usa,dodge coronet brougham
27.1,4,77.0,53,2215,13.2,72,japan,mazda rx2 coupe
11.6,7,349.0,179,5140,16.9,72,usa,dodge coronet custom (sw)
17.0,5,225.0,63,5140,14.1,72,usa,buick estate wagon (sw)
31.1,4,119.0,73,1705,16.7,72,japan,toyota corona hardtop
26.9,5,435.0,110,3919,18.2,72,usa,plymouth sapporo
9.7,7,345.0,96,2536,12.3,72,usa,plymouth satellite custom (sw)
31.9,4,122.0,71,2222,13.6,72,japan,subaru
39.7,4,188.0,108,4273,17.0,72,usa,buick skylark
25.6,4,71.0,75,2239,15.3,72,europe,volkswagen dasher
13.5,5,203.0,84,4081,12.3,72,usa,chevrolet bel air
22.4,8,207.0,132,2771,14.2,72,usa,dodge colt m/m
20.7,5,317.0,91,3906,16.3,72,usa,ford fairmont (man)
12.2,5,288.0,127,3327,16.4,72,usa,capri ii
33.4,4,90.0,77,2365,10.7,72,europe,volkswagen rabbit l
16.6,5,224.0,132,2901,16.8,72,usa,dodge aspen 6
15.5,8,437.0,112,3443,14.8,72,usa,amc hornet sportabout (sw)
21.4,6,306.0,87,3424,14.8,72,usa,oldsmobile starfire sx
14.7,5,341.0,104,5140,13.6,72,usa,chevrolet nova
27.7,8,130.0,109,4344,13.2,73,usa,chevrolet chevelle concours (sw)
19.9,4,376.0,216,3915,16.9,73,usa,buick lesabre custom
14.9,4,177.0,120,3315,14.5,73,usa,ford ltd landau
22.2,6,420.0,112,3213,12.8,73,usa,ford country
19.3,4,317.0,200,2918,19.2,73,usa,ford ranger
33.5,4,105.0,69,1831,13.8,73,japan,toyota corolla 1200
36.1,4,84.0,74,2872,8.6,73,japan,toyouta corona mark ii (sw)
34.5,4,101.0,76,2421,18.3,73,japan,honda civic cvcc
24.1,4,119.0,81,1945,15.4,73,europe,fiat 124 sport coupe
22.6,7,118.0,56,4337,14.0,73,usa,oldsmobile starfire sx
9.4,5,376.0,102,2878,12.6,73,usa,ford torino
21.6,8,415.0,147,5140,17.9,73,usa,ford country
12.1,7,449.0,200,4061,17.2,73,usa,ford f108
24.0,4,97.0,97,1907,15.3,73,europe,vw rabbit custom
24.5,8,394.0,104,4706,15.0,73,usa,mercury cougar brougham
24.0,5,168.0,161,2552,14.5,73,usa,pontiac lemans v6
32.7,4,143.0,70,2340,13.2,73,europe,saab 99gle
37.2,5,97.0,56,2742,19.6,73,japan,toyota celica gt liftback
46.6,4,126.0,60,2188,11.5,73,europe,audi 100ls
24.7,7,281.0,116,3117,15.9,73,usa,chevrolet impala
24.8,8,453.0,177,5140,18.3,73,usa,plymouth horizon miser
23.7,7,235.0,145,2886,14.1,73,usa,ford gran torino
29.5,5,173.0,200,3281,11.8,73,usa,ford fairmont (man)
18.2,4,68.0,79,2451,17.7,73,europe,volkswagen scirocco
21.9,6,187.0,69,2349,20.1,73,usa,buick skyhawk
17.9,5,193.0,178,3807,12.9,73,usa,dodge colt m/m
18.2,7,303.0,157,2496,13.3,73,usa,plymouth horizon tc3
30.1,4,98.0,88,1857,18.0,73,europe,volkswagen rabbit custom diesel
25.4,4,133.0,61,2375,13.4,73,europe,triumph tr7 coupe
31.6,4,91.0,67,2263,18.5,73,japan,mazda rx-4
17.7,8,188.0,105,2781,16.8,73,usa,plymouth cricket
24.6,5,90.0,68,2857,18.1,73,japan,honda accord
22.6,4,99.0,116,1882,11.1,73,europe,opel 1900
34.3,4,68.0,129,1909,14.4,73,japan,datsun f-10 hatchback
38.3,3,158.0,70,2418,14.4,73,japan,datsun 1200
22.9,4,128.0,92,3495,12.8,74,europe,peugeot 304
28.0,4,87.0,94,2338,12.3,74,europe,volvo 145e (sw)
33.6,4,107.0,109,2285,14.9,74,japan,datsun 610
15.9,5,254.0,62,3029,16.7,74,usa,pontiac catalina brougham
18.3,6,291.0,135,2644,14.4,74,usa,chevy s-10
27.5,7,166.0,97,3647,11.0,74,usa,plymouth fury
30.7,4,115.0,94,2354,16.3,74,japan,mazda glc
28.7,4,413.0,94,2780,18.9,74,usa,plymouth horizon 4
21.8,7,239.0,116,3746,13.2,74,usa,cadillac eldorado
23.4,7,397.0,117,2531,13.6,74,usa,ford granada gl
35.1,4,131.0,53,2188,20.6,74,japan,toyota corona liftback
31.5,4,100.0,79,2359,16.4,74,europe,fiat 124b
31.3,4,91.0,98,2317,13.1,74,europe,volvo diesel
15.7,5,365.0,114,3486,19.4,74,usa,amc concord dl 6
27.0,4,71.0,83,1899,10.5,74,europe,saab 99le
17.5,6,406.0,174,2422,18.1,74,usa,amc hornet
18.8,3,120.0,55,2458,17.9,74,japan,datsun 610
30.4,4,91.0,99,2378,20.8,74,japan,datsun 610
11.8,5,368.0,203,3035,12.7,74,usa,mercury capri v6
13.1,7,228.0,67,2409,15.0,74,usa,chevrolet citation
27.1,4,125.0,52,2271,14.2,74,japan,toyota corolla tercel
22.1,6,100.0,83,2804,16.9,74,usa,amc pacer
17.5,4,343.0,103,3630,16.7,74,usa,dodge colt hardtop
32.7,4,120.0,54,3968,13.5,74,europe,volkswagen rabbit custom
19.4,4,90.0,86,2018,14.1,74,japan,toyota corolla tercel
11.1,4,175.0,,2577,15.0,74,usa,plymouth satellite
27.4,6,104.0,116,2677,11.2,74,usa,dodge colt
15.9,4,134.0,71,4361,13.3,74,usa,chevrolet camaro
29.2,4,88.0,79,1693,16.3,75,japan,honda accord lx
10.6,5,191.0,230,4166,15.6,75,usa,plymouth valiant custom
25.9,4,122.0,115,2114,18.0,75,japan,datsun 510
9.0,7,134.0,93,3891,15.6,75,usa,ford torino 500
22.4,7,243.0,95,2826,18.1,75,usa,amc pacer
28.8,4,161.0,168,4017,11.9,75,usa,ford futura
27.2,4,120.0,84,2315,17.5,75,japan,datsun 200-sx
20.0,5,288.0,121,3872,14.5,75,usa,dodge aspen se
20.2,7,438.0,118,3645,13.8,75,usa,dodge coronet custom
18.5,8,430.0,109,3784,16.2,75,usa,amc pacer
14.0,5,112.0,77,2696,17.2,75,usa,chrysler lebaron medallion
15.2,7,264.0,94,3929,9.3,75,usa,buick opel isuzu deluxe
14.8,6,240.0,65,3207,15.7,75,usa,chevrolet concours
24.5,4,78.0,88,1842,14.0,75,europe,volkswagen rabbit
21.9,8,353.0,135,3071,11.0,75,usa,pontiac ventura sj
13.2,7,431.0,103,3176,19.2,75,usa,dodge aries se
28.1,6,111.0,91,3575,16.1,75,usa,mercury capri v6
43.5,4,103.0,80,1868,16.0,75,europe,vw rabbit c (diesel)
14.4,6,332.0,77,3300,20.0,75,usa,oldsmobile starfire sx
28.2,4,181.0,85,2530,13.8,75,japan,toyota starlet
21.9,5,444.0,59,4458,17.0,75,usa,chevrolet cavalier wagon
19.0,4,118.0,89,3799,13.4,75,usa,dodge colt
29.1,4,129.0,98,2050,14.0,75,japan,datsun b210 gx
36.0,5,120.0,85,2273,14.4,75,japan,honda civic 1300
33.4,4,85.0,,2364,18.1,75,japan,toyota corona hardtop
25.3,5,130.0,89,2122,13.0,75,japan,datsun f-10 hatchback
13.0,7,275.0,96,2876,14.5,75,usa,amc ambassador brougham
17.0,4,197.0,161,4309,13.5,75,usa,pontiac lemans v6
15.2,4,140.0,91,3074,11.3,75,usa,chevrolet nova
20.6,4,249.0,194,3233,10.9,75,usa,chevrolet malibu
29.4,5,285.0,124,3815,14.5,75,usa,ford gran torino (sw)
23.9,7,150.0,108,4450,20.6,75,usa,mercury grand marquis
23.0,4,139.0,61,1787,17.1,76,japan,datsun 810
41.6,4,123.0,87,2374,14.7,76,japan,honda accord lx
29.0,4,128.0,71,2321,21.3,76,japan,datsun b210 gx
29.5,7,251.0,87,2200,19.1,76,usa,chevrolet chevelle malibu
21.3,6,321.0,80,3391,13.2,76,usa,ford ltd
22.7,6,269.0,70,4542,15.5,76,usa,chevrolet monza 2+2
22.2,5,268.0,99,5140,10.4,76,usa,amc ambassador dpl
17.1,7,396.0,116,3227,12.5,76,usa,ford country squire (sw)
29.0,7,150.0,142,2417,13.4,76,usa,plymouth satellite
16.9,4,294.0,157,3667,16.0,76,usa,ford galaxie 500
25.2,5,108.0,104,2436,13.3,76,japan,mazda glc 4
20.8,4,373.0,117,3270,18.2,76,usa,dodge st. regis
9.0,5,320.0,230,2591,12.5,76,usa,plymouth volare
33.3,4,140.0,67,2153,19.3,76,europe,fiat 128
30.9,4,97.0,74,2009,17.5,76,europe,renault 12 (sw)
25.9,5,416.0,56,4148,10.3,76,usa,mercury zephyr
32.8,4,139.0,86,1834,16.2,76,japan,maxda glc deluxe
27.3,5,156.0,115,3367,15.3,76,usa,ford futura
17.2,6,143.0,,3386,16.1,76,usa,plymouth horizon 4
15.3,4,100.0,105,1839,14.7,76,europe,vw rabbit
17.0,7,392.0,,2733,16.7,76,usa,ford maverick
19.6,4,125.0,72,2432,15.9,76,japan,toyota corona hardtop
29.2,6,300.0,97,3550,15.4,76,usa,ford pinto
12.5,6,152.0,190,3447,10.2,76,usa,mercury marquis
15.8,6,236.0,122,3452,14.3,76,usa,chevrolet chevette
19.2,6,335.0,132,3137,16.7,76,usa,pontiac grand prix
17.6,4,399.0,112,2842,15.5,76,usa,plymouth champ
22.0,8,405.0,169,3208,14.5,76,usa,ford fairmont (man)
19.2,7,390.0,93,2650,14.6,76,usa,dodge monaco (sw)
11.3,6,452.0,142,2551,13.7,76,usa,chrysler lebaron salon
14.0,4,437.0,62,5140,18.2,76,usa,chevroelt chevelle malibu
18.1,7,348.0,136,2208,18.7,76,usa,plymouth satellite sebring
12.4,7,129.0,101,3062,14.6,76,usa,ford torino 500
25.7,7,299.0,111,3811,13.0,76,usa,buick skylark 320
19.4,6,338.0,,4309,19.9,76,usa,buick regal sport coupe (turbo)
34.4,6,150.0,208,2088,10.8,76,usa,plymouth fury iii
14.6,8,395.0,110,3335,20.6,77,usa,ford pinto
18.2,7,282.0,115,2869,15.2,77,usa,pontiac lemans v6
23.8,4,134.0,77,1948,13.8,77,europe,fiat 128
22.1,7,234.0,124,4520,12.7,77,usa,chevrolet concours
28.7,4,109.0,148,4570,17.6,77,usa,cadillac eldorado
11.8,8,397.0,79,3363,12.0,77,usa,dodge coronet custom
22.1,5,174.0,161,3170,18.4,77,usa,ford mustang
33.3,3,114.0,49,2356,13.1,77,japan,datsun 510 hatchback
13.7,7,207.0,185,3820,19.4,77,usa,ford torino
46.3,5,107.0,73,2020,13.4,77,japan,datsun 210
27.5,4,150.0,52,2019,17.8,77,europe,bmw 2002
24.1,4,372.0,141,5140,15.9,77,usa,mercury lynx l
13.2,6,164.0,89,2679,13.9,77,usa,ford mustang ii
20.1,4,95.0,78,2162,16.9,77,europe,fiat 124 tc
15.4,5,248.0,102,3030,14.8,77,usa,buick century luxus (sw)
18.7,8,370.0,83,2425,18.7,77,usa,amc gremlin
25.3,4,91.0,113,2396,18.9,77,europe,volkswagen model 111
18.9,8,195.0,67,3486,13.9,77,usa,ford maverick
34.0,6,348.0,152,3333,18.9,77,usa,chevrolet monte carlo s
17.8,7,234.0,124,3615,11.7,77,usa,chevrolet malibu classic (sw)
21.7,7,317.0,79,3714,19.3,77,usa,chevrolet chevelle concours (sw)
26.1,4,114.0,95,2307,22.5,77,japan,toyota corolla liftback
21.5,6,164.0,140,3019,18.1,77,usa,plymouth satellite custom (sw)
39.4,4,91.0,63,2492,18.5,77,japan,datsun f-10 hatchback
26.9,4,95.0,68,1613,11.2,77,japan,datsun 710
17.4,5,398.0,136,3426,12.8,78,usa,dodge colt m/m
27.3,5,96.0,91,2815,18.6,78,usa,pontiac safari (sw)
18.6,8,168.0,230,3039,16.5,78,usa,chevy c20
28.6,4,107.0,63,2202,16.5,78,japan,datsun b-210
20.0,5,352.0,122,3218,15.4,78,usa,ford fairmont (auto)
31.1,4,95.0,85,2044,13.1,78,japan,honda civic
23.8,6,195.0,182,3714,15.6,78,usa,dodge rampage
28.6,4,109.0,80,2041,18.0,78,europe,bmw 320i
40.0,6,411.0,116,4205,16.4,78,usa,plymouth volare
26.7,6,406.0,,3981,16.1,78,usa,dodge d100
18.3,5,127.0,87,4200,20.3,78,usa,dodge monaco (sw)
33.2,4,82.0,88,2968,15.7,78,japan,datsun 310
19.4,5,270.0,106,2355,10.2,78,usa,ford escort 2h
30.3,4,99.0,62,5140,15.5,78,europe,volvo 264gl
23.1,7,155.0,139,3013,19.6,78,usa,dodge colt (sw)
26.9,4,84.0,82,1964,12.2,78,europe,bmw 2002
24.8,4,122.0,94,2616,15.7,78,europe,vw pickup
19.5,7,357.0,168,3313,13.7,78,usa,amc gremlin
14.1,5,442.0,60,2748,11.5,78,usa,amc concord dl
23.3,4,100.0,77,2366,16.3,78,japan,datsun 510
15.1,7,359.0,143,3663,14.4,78,usa,ford pinto
19.8,6,267.0,169,2925,13.2,78,usa,mercury capri 2000
20.4,5,119.0,120,3072,10.3,78,usa,ford country
28.5,3,81.0,60,2145,11.6,78,japan,honda accord cvcc
24.7,5,302.0,91,3684,13.3,78,usa,ford ltd
21.8,8,200.0,84,4571,14.0,78,usa,amc concord dl
22.1,4,121.0,64,3669,13.6,78,europe,audi 5000
27.3,4,88.0,65,1955,17.1,78,europe,volkswagen scirocco
39.1,3,90.0,,2479,16.7,78,japan,toyota mark ii
25.8,4,80.0,76,5029,15.1,78,europe,volkswagen 411 (sw)
46.6,4,71.0,68,2157,13.5,78,japan,datsun f-10 hatchback
38.3,4,140.0,71,2297,11.4,78,japan,datsun 510 (sw)
19.5,8,288.0,154,4384,14.4,78,usa,plymouth horizon miser
45.6,7,293.0,160,2908,16.7,78,usa,chevrolet cavalier wagon
27.7,4,182.0,57,2554,13.6,78,europe,renault 5 gtl
19.2,6,160.0,98,2246,15.8,78,usa,dodge magnum xe
35.7,5,409.0,109,5140,11.0,78,usa,oldsmobile cutlass ciera (diesel)
26.1,6,186.0,135,2236,11.6,79,usa,amc spirit dl
29.1,4,116.0,102,5015,14.9,79,europe,mercedes-benz 240d
17.5,7,431.0,90,2723,15.8,79,usa,chevrolet chevelle concours (sw)
20.4,5,133.0,51,1889,18.6,79,europe,volkswagen rabbit
33.5,3,117.0,84,1993,17.2,79,japan,toyota starlet
25.0,4,104.0,84,2078,15.9,79,japan,mazda rx-7 gs
19.4,7,201.0,100,4489,16.1,79,usa,dodge colt
35.6,5,95.0,99,2439,12.4,79,japan,toyota corolla
29.5,6,179.0,198,2811,13.8,79,usa,chevrolet malibu
31.6,4,104.0,46,2778,15.8,79,japan,honda accord
19.0,5,371.0,70,2377,17.1,79,usa,amc ambassador dpl
24.2,5,102.0,91,1995,16.2,79,japan,toyota corona hardtop
15.1,8,433.0,98,1844,12.9,79,usa,buick opel isuzu deluxe
17.9,6,140.0,230,3679,10.0,79,usa,pontiac catalina brougham
21.1,5,232.0,230,4354,16.7,79,usa,chevrolet cavalier wagon
14.1,5,447.0,69,2399,16.2,79,usa,chrysler cordoba
21.9,5,339.0,191,3660,16.7,79,usa,plymouth satellite custom
9.8,5,369.0,182,3278,16.2,79,usa,chevrolet impala
33.9,5,270.0,101,3161,15.5,79,usa,oldsmobile cutlass salon brougham
9.6,7,196.0,169,2840,19.7,79,usa,pontiac j2000 se hatchback
26.7,4,110.0,65,2068,12.2,79,japan,datsun 510 (sw)
20.8,7,211.0,102,3760,20.4,79,usa,ford f108
16.5,5,270.0,147,2969,12.6,79,usa,mercury lynx l
30.6,4,119.0,70,2771,18.4,79,europe,peugeot 504 (sw)
22.8,4,81.0,73,2156,14.4,79,europe,volkswagen super beetle
28.6,4,103.0,49,2769,13.5,79,europe,mercedes-benz 240d
12.1,4,106.0,165,2685,19.4,79,usa,amc concord dl 6
16.6,4,382.0,68,4417,20.7,79,usa,amc concord d/l
17.8,5,449.0,98,3909,14.6,79,usa,oldsmobile cutlass ciera (diesel)
37.5,4,111.0,46,2153,21.5,79,europe,audi 5000
26.1,6,427.0,138,3506,19.4,79,usa,mercury monarch
17.1,6,268.0,158,4526,15.5,80,usa,dodge rampage
18.3,7,355.0,121,3859,13.9,80,usa,dodge rampage
26.8,4,107.0,109,2003,11.4,80,europe,volkswagen type 3
20.2,5,355.0,135,4753,16.7,80,usa,pontiac astro
19.3,7,96.0,89,2850,11.9,80,usa,ford granada
30.3,4,109.0,80,2022,14.5,80,europe,volvo 245
21.6,4,102.0,71,1954,20.1,80,europe,fiat 124 sport coupe
26.7,7,249.0,63,3313,16.0,80,usa,chevrolet malibu
13.9,7,227.0,,4410,14.6,80,usa,pontiac catalina
27.6,4,103.0,105,2220,19.0,80,europe,fiat 128
32.1,5,107.0,83,1659,9.9,80,japan,honda civic 1300
29.0,3,141.0,89,2565,15.5,80,japan,subaru
33.8,3,108.0,72,2749,16.4,80,japan,datsun 810 maxima
29.3,4,135.0,77,1871,14.4,80,europe,volvo 264gl
34.5,5,136.0,56,2127,14.8,80,japan,datsun b210
18.3,7,402.0,78,1867,14.7,80,usa,chevrolet vega
16.8,8,407.0,82,2067,17.0,80,usa,ford mustang gl
30.0,5,407.0,90,2522,13.5,80,usa,amc hornet sportabout (sw)
34.6,4,87.0,102,2617,14.1,80,japan,datsun 310
17.4,7,236.0,92,3811,15.9,80,usa,buick century
31.3,4,73.0,71,2245,8.6,80,japan,toyota corona hardtop
14.5,7,98.0,194,3380,13.9,80,usa,chevrolet caprice classic
20.4,5,230.0,116,2837,11.4,80,usa,chevy c20
32.8,4,100.0,81,1922,19.6,80,japan,honda accord
37.1,4,126.0,63,2054,15.9,80,japan,mazda glc custom l
20.0,4,109.0,109,2993,12.6,80,usa,dodge colt
18.6,6,99.0,128,4419,15.3,80,usa,ford fairmont
29.9,4,107.0,75,2027,11.7,80,europe,fiat 131
28.5,4,133.0,68,2399,18.0,80,europe,volkswagen rabbit custom diesel
20.5,5,311.0,101,3494,19.6,80,usa,amc concord
19.2,7,446.0,126,2635,17.9,80,usa,chevrolet cavalier 2-door
21.0,7,259.0,77,3769,14.7,80,usa,chevrolet chevelle malibu
25.3,4,157.0,94,4376,22.4,80,usa,plymouth fury iii
13.7,6,238.0,146,4263,17.1,80,usa,dodge charger 2.2
21.6,4,86.0,74,2031,18.4,80,europe,renault 12 (sw)
29.6,4,104.0,68,1854,17.3,80,europe,fiat strada custom
18.3,7,113.0,70,4090,19.7,80,usa,ford f108
17.0,5,74.0,108,1792,14.5,80,japan,toyota starlet
14.4,5,426.0,79,4468,14.7,80,usa,dodge colt
26.1,4,109.0,66,2380,15.6,80,europe,peugeot 304
28.8,7,175.0,112,2638,20.5,81,usa,buick century luxus (sw)
15.8,8,102.0,141,4197,12.1,81,usa,ford pinto runabout
18.0,8,400.0,130,2801,16.4,81,usa,chrysler newport royal
22.1,5,100.0,53,2087,10.9,81,europe,vw rabbit custom
27.8,6,237.0,90,2877,18.9,81,usa,dodge aspen 6
22.5,4,125.0,123,2761,17.5,81,usa,chrysler lebaron salon
9.5,7,382.0,184,3586,12.0,81,usa,plymouth custom suburb
22.0,4,142.0,109,2470,14.9,81,usa,ford mustang ii
24.7,4,104.0,94,2189,17.9,81,japan,datsun 510
18.4,6,170.0,115,4538,13.0,81,usa,buick skylark limited
28.9,4,131.0,60,1985,14.1,81,europe,volvo 264gl
27.5,5,90.0,51,1662,11.5,81,japan,toyota corolla liftback
30.1,6,208.0,86,4314,12.9,81,usa,amc pacer d/l
19.6,8,201.0,165,2867,10.6,81,usa,chevrolet monte carlo
26.0,4,111.0,76,2070,16.5,81,europe,audi fox
23.6,4,117.0,92,2037,19.0,81,europe,saab 99e
27.9,4,116.0,90,1864,16.4,81,europe,mercedes benz 300d
22.3,7,149.0,119,2168,14.2,81,usa,chevroelt chevelle malibu
14.7,5,429.0,100,2609,15.6,81,usa,amc concord
37.2,5,205.0,131,3134,18.2,81,usa,dodge monaco brougham
24.9,8,416.0,140,2648,17.5,81,usa,pontiac phoenix lj
26.4,7,442.0,143,4260,17.9,81,usa,amc pacer
16.6,6,237.0,102,3325,15.6,81,usa,dodge colt hatchback custom
13.9,7,180.0,74,2546,10.9,81,usa,ford fairmont (auto)
17.3,6,258.0,156,3103,19.1,81,usa,plymouth duster
44.8,5,107.0,81,2139,16.9,81,japan,datsun pl510
15.3,4,142.0,188,4326,18.5,81,usa,pontiac phoenix
12.8,6,315.0,144,4230,14.2,82,usa,amc matador (sw)
16.0,6,363.0,85,2624,13.3,82,usa,dodge coronet custom (sw)
21.4,7,101.0,138,2927,11.5,82,usa,amc hornet
21.5,6,352.0,121,2652,18.1,82,usa,dodge charger 2.2
25.9,4,85.0,70,2033,20.2,82,europe,volkswagen rabbit custom diesel
21.2,4,112.0,84,2153,17.4,82,europe,fiat 131
14.0,4,101.0,78,4208,16.6,82,usa,ford thunderbird
21.5,4,100.0,80,1798,16.3,82,japan,toyota corona liftback
28.3,5,144.0,230,4431,16.3,82,usa,plymouth fury gran sedan
20.8,5,115.0,69,3874,14.9,82,usa,buick century 350
30.3,4,106.0,53,1862,18.1,82,europe,volvo 264gl
24.2,6,399.0,131,4800,13.5,82,usa,buick century special
18.0,8,162.0,173,3906,12.4,82,usa,chevrolet cavalier wagon
31.2,8,314.0,106,3355,17.4,82,usa,amc pacer
28.0,5,120.0,93,2436,16.0,82,japan,mazda glc
23.7,4,101.0,71,2147,19.6,82,europe,volvo 245
23.5,4,413.0,90,4058,16.7,82,usa,chevrolet vega
21.2,6,449.0,172,3145,16.5,82,usa,hi 1200d
25.2,5,170.0,153,2552,10.6,82,usa,dodge diplomat
26.2,8,284.0,134,3758,15.6,82,usa,dodge aries wagon (sw)
21.5,7,209.0,106,3457,17.0,82,usa,mercury lynx l
17.4,5,232.0,162,3817,19.5,82,usa,dodge magnum xe
18.2,7,175.0,114,3694,10.3,82,usa,chevrolet caprice classic
33.1,5,247.0,128,2950,16.5,82,usa,plymouth cricket
18.3,4,173.0,67,4315,15.1,82,usa,plymouth satellite custom
39.6,4,141.0,76,1871,14.6,82,europe,opel 1900
24.7,4,83.0,109,2468,13.6,82,japan,nissan stanza xe
14.7,8,196.0,119,3334,14.1,82,usa,amc ambassador brougham
