id,question,choices,answerKey
41,Earthquake waves are recorded by seismograph machines. What does an earthquake wave transmit?,41,A
42,The greatest amount of diversity can be found among which type of organism?,42,C
43,"A group of vertebrates has lungs, a body covered with scales, internal fertilization, and amniotic eggs. Which group of vertebrates does this describe?",43,C
44,How can plants most likely improve air quality?,44,C
45,A student is investigating which type of soil is best for growing tomato plants from seeds. The student plants four tomato seeds in each of three different containers of soil. Which step of the procedure would help the student get the most reliable results?,45,A
46,Which process allows green plants to control the amount of water stored in their leaves?,46,2
47,"When a boy stands in a field in the sunlight, he usually is able to see his",47,A
48,"Jonathan places a pot of water on a stove. As the water boils, how does the state of the water change?",48,D
49,Hereditary information is transmitted from parents to offspring through,49,A
50,One process in the formation of sedimentary rocks is when rocks are,50,B
51,"In order for boulders to become sediments, the boulders must first be",51,A
52,It is necessary to add a day to the calendar every four years because,52,A
53,Which of the following helped lead to the invention of personal computers?,53,B
54,"After playing outside on a cold day, Jaime went inside to wash his hands. Although the water was normal temperature, he noticed that it felt warmer than usual. What would explain this phenomenon?",54,C
55,What is significant about the discovery of water on Mars?,55,A
56,Which of the following is a characteristic of all chemical changes?,56,D
57,Which of these is most likely to be spread when two people drink from the same water bottle?,57,C
58,Natural processes shape the surface of Earth. Most canyons are formed by ___.,58,1
59,A scientist was examining a large boulder that was covered with lichens (a combination of fungi and algae). He chipped a piece of the rock and placed it under a microscope. He observed that the surface of the rock was breaking down underneath the lichen. Which was the scientist most likely observing?,59,C
60,What supplies most of the energy that plants need to make food?,60,D
61,A city has an outbreak of a disease that affects an unusually large portion of its population at the same time. Which term best describes the outbreak?,61,D
62,Which trait does a puppy inherit from its parents?,62,D
63,"If a lake is polluted, which organism would most likely accumulate the highest concentration of contaminants?",63,2
64,"Oil, coal, and natural gas are fossil fuels formed under what conditions?",64,C
65,"A vaccine can prevent a serious disease. When a new vaccine is developed, it is given to a small group of people. Why would it be important to test each vaccine on a small group of people before everyone can have one?",65,B
66,Which geologic feature most likely forms when an oceanic tectonic plate is slowly subducted beneath a continental tectonic plate?,66,D
67,"Many types of organisms live in a meadow. With the introduction of a large, swift-moving predator into the meadow ecosystem, which group of organisms will MOST likely have an advantage of surviving and reproducing?",67,C
68,In what type of rock would a geologist most likely find evidence of ancient life?,68,D
69,"Based on the evidence available at the time, early models of the solar system stated that all objects in space orbited Earth. In the 16th century, an astronomer reevaluated the evidence and proposed a model of the solar system that is still in use. What part of this model corrected the mistake in previous solar system models?",69,C
70,How is the structure of an atom best described?,70,1
71,Astronomers have found evidence for the existence of a super-massive black hole in the center of the giant elliptical galaxy M87. What is thought to cause black holes to form?,71,B
72,Which human organ system exchanges gases with the environment?,72,B
73,A car skids along the road and smoke appears to be coming from under the tires. The heat that produces the smoke is caused by,73,B
74,What two gases make up most of the Earth's atmosphere?,74,A
75,How does the appearance of a constellation change during the night?,75,A
76,Which is a major organ of the nervous system?,76,B
77,"Before rock can become soil, it must undergo certain processes. One process in the formation of soil involves plants. How can plants chemically change rocks into soil?",77,C
78,Which adaptation allows a walrus to stay warm in cold water?,78,B
79,Greenhouse gases in the atmosphere trap heat near Earth's surface. Which of these is a greenhouse gas?,79,A
80,Different units of measurement are more useful in some settings than in others. Which unit of measurement is most used when comparing distances within the solar system?,80,B
81,All organisms contain DNA and RNA. What are the subunits of DNA and RNA?,81,D
82,Which of the following helps keep the Moon in its orbit?,82,D
83,"In New York State, an observer will usually see the Sun rise in the",83,C
84,Which property of an object can be described as smooth?,84,A
85,A disorder is associated with certain flaws in the human respiratory system. Which is most likely a typical symptom of this disorder?,85,B
86,Which best describes a proton?,86,A
87,Scientists measured the patterns of spectral lines given off by distant galaxies and concluded that almost all of these galaxies are moving away from Earth. What did the scientists observe directly?,87,B
88,Water is a very important part of the physical weathering of rock. Which of these properties of water is most important in causing some of the physical weathering of rock?,88,1
89,"When ice melts, it becomes a",89,B
90,Which part of the atom has a negative charge?,90,D
91,What should a scientist do to help make sure the results of an experiment are unbiased?,91,D
92,Investigations were performed to test several methods of keeping petals from falling off flowers that had been cut. Which is the most likely reason for this investigation?,92,B
93,The floating arrow on a compass always points towards the,93,D
94,Which of the following correctly orders part of a fish's respiratory system from the least complex to most complex?,94,D
95,A student is playing with a small toy boat on a pond. The student throws a rock in the pond. This creates waves that move the boat toward the shore. The boat moves toward the shore because the waves transfer,95,B
96,All rocks are composed of,96,A
97,"Maria collected the gas given off by a glowing piece of charcoal. The gas was then bubbled through a small amount of colorless limewater. Part of Maria's report stated, ""After the gas was put into the jar, the limewater gradually changed to a milky white color."" This statement is",97,D
98,Which of the following causes a ship’s iron anchor to sink to the ocean floor when it is released overboard?,98,B
99,In the human body the digestion of proteins takes place primarily in which two organs?,99,D
100,Which of the following is a common renewable resource found in deserts?,100,D
101,Sound waves can pass through all of these except,101,D
102,"In a city, the daily high and low 16 temperatures for a month are best represented by which of the following?",102,A
103,Which of these is hottest?,103,3
104,Approximately how many times will Earth rotate during one revolution around the Sun?,104,C
105,What role does the centromere play in cellular reproduction?,105,B
106,Which animals are most likely to carry the seeds found in berries from the parent plant to another area?,106,D
107,The human body gets the energy it needs for growth and repair directly from,107,C
108,"When a switch is used in an electrical circuit, the switch can",108,C
109,Which of these provides the best evidence that Earth's crust is divided into tectonic plates?,109,D
110,Which of the following does not give an example of how sparrows use resources in their environment to survive?,110,C
111,Which of the following heat exchange processes involves the collision of particles?,111,C
112,"In the past, Native American Indians buried dead fish along with corn seeds. This technique was used because the decomposing dead fish would",112,A
113,Rachel purchased a kit for making a skateboard ramp. Which of the following is most important to have for putting the ramp together?,113,A
114,Which of the following describes a reason why companies irradiate some fruits and vegetables before they are sold to the public?,114,A
115,"When the cells in an organism divide and reproduce, the organism can grow. Which cell organelle contains the genetic material for reproduction?",115,B
116,Human actions can change the rate at which soil erodes. Which of the following would most likely slow the rate of soil erosion?,116,C
117,"Some immune cells are actively involved in ingesting, destroying, and presenting invading microbial antigens on their surface to stimulate other cells to produce antibodies. Which of these cells is responsible for initiating such an immune response?",117,C
118,"Some schools have programs to recycle paper products such as student papers, newspapers, and cardboard boxes. Which of these statements describes a positive effect of recycling paper products?",118,C
119,Which structure is found in producers in nearly all ecosystems?,119,C
120,Students studying the atmosphere want to display the percentage of each greenhouse gas as compared to the total amount of greenhouse gases found in the atmosphere. Which representation would be most appropriate for displaying these percentages?,120,D
121,"When ice melts, it becomes a",121,A
122,Which organ system is responsible for the exchange of oxygen and carbon dioxide between the body and the environment?,122,B
123,How is the structure of an atom best described?,123,A
124,Which is the best way a science student can help to maintain laboratory equipment?,124,B
125,What is the main function of scales on a fish?,125,D
126,How does a human body get energy?,126,D
127,Which atmospheric phenomena are created by the interaction of charged particles with Earth's magnetosphere?,127,D
128,Paco throws a ball. What force pulls the ball down toward the ground?,128,C
129,Which type of rock is formed when limestone is subjected to heat and pressure?,129,B
130,Earth is made of different layers that have varying characteristics. Which is the thickest layer?,130,A
131,Many scientists theorize that global warming will melt the polar ice caps. What would most likely happen if the polar ice caps melted?,131,D
132,The freezing and thawing action of water affects a rock by,132,B
133,A shiny aluminum screen can be placed on the windshield of a parked car. This screen helps to keep the car cool because it,133,2
134,Ninety-nine percent of the mass of an atom is located in,134,2
135,Which scientist formulated rules that describe the observable relationships of plant traits to the traits of the ancestor plants?,135,D
136,Which organ is most responsible for oxygen entering the blood stream?,136,D
137,Which human trait is most likely inherited from a parent?,137,D
138,Owen tested a physical property of a mineral. He rubbed a mineral sample on a piece of white tile. The mineral left a red mark on the tile. Which of the following physical properties of the mineral was Owen most likely testing?,138,B
139,Which of these cycles takes 24 hours?,139,B
140,The length of a year is equivalent to the time it takes for one,140,C
141,"Air in the atmosphere is heated unevenly by the sun, causing",141,C
142,"Which scientist studied biology by traveling by ship to different islands observing animal life, and developed a hypothesis about how species change?",142,A
143,The chemical equation below shows a reaction of copper (Cu) with silver nitrate (AgNO_{3}) yielding silver (Ag) and copper(II) nitrate (Cu(NO_{3})_{2}) Cu + 2AgNO_{3} -> 2Ag + Cu(NO_{3})_{2} Silver and copper(II) nitrate are called the,143,D
144,Which factor will most likely cause a person to develop a fever?,144,A
145,"Most stars in the Milky Way are like the Sun. The Sun will eventually become a red giant. After the red giant stage, what determines whether a star will become a white dwarf or a supernova?",145,B
146,Different units of measurement are more useful in some settings than in others. Which unit of measurement is most used when comparing distances within the solar system?,146,B
147,Which of these would best be shown as a 3-D model?,147,C
148,Which process in the water cycle would be accelerated by an increase in temperature?,148,B
149,Which system of the human body provides protection to most of the major organs?,149,B
150,"During science class, students combined 1 kg of iron filings with 1 kg of sand to create a mixture. Which of the following methods would be best for separating the iron filings from the sand?",150,A
151,Which part of a plant is used to absorb sunlight during photosynthesis?,151,D
152,A glacier sometimes leaves behind large chunks of ice. What is left in the ground when these chunks of ice melt?,152,A
153,"If its food supply in a field decreases, the mouse population in that field will probably",153,B
154,"Some students were investigating the relationship between position, time, and speed. The students marked the initial position of a toy car. The students set the car into motion and marked the position of the car each second. Which of these are most appropriate for recording and analyzing the students' data?",154,C
155,"In a closed system, what happens to the total energy of the system as energy conversions take place?",155,C
156,Which characteristic is the best example of an inherited trait?,156,D
157,Which of the following best describes a role of mushrooms in ecosystems?,157,D
158,"When stratospheric ozone levels are reduced, the amount of ultraviolet radiation hitting Earth increases. Ozone depletion is most often caused",158,A
159,Which of these is a function of a leaf?,159,B
160,Which of these elements is likely to be found in an organic compound?,160,D
161,Astronomers have determined the surface temperature of stars by studying their colors. What color emission represents stars with the hottest temperatures?,161,D
162,"When a switch is used in an electrical circuit, the switch can",162,D
163,In the human body the digestion of proteins takes place primarily in which two organs?,163,C
164,Which energy source is considered nonrenewable?,164,B
165,Living things depend on energy from,165,C
166,"Which of these actions will change a sedimentary rock, such as limestone, into a metamorphic rock, such as marble?",166,C
167,"The Sun appears to move across the sky each day, rising in the east and setting in the west. What causes this apparent motion?",167,A
168,"In a mixture, a magnet is used to separate some particles from sand. The dark particles are most likely made of which element?",168,D
169,Scientists who have studied the hydrosphere concluded that about 71% of Earth is covered with water. Which part of the hydrosphere is most often associated with the formation of organic rocks?,169,C
170,In which of these investigations would pictures from a camera be most useful?,170,D
171,Which of these animals has a young form that looks the most like the adult form?,171,D
172,Nonrenewable sources of energy have limited supplies. Researchers are developing devices that will make renewable energy more available. Which is a source of renewable energy?,172,A
173,Sherry is going to use her computer to draw a three-dimensional box. She wants to be able to specify the exact dimensions and angles and to rotate the box as needed on the screen. Which of the following types of programs would Sherry most likely use for this purpose?,173,4
174,Which of the following remains constant in Earth's carbon cycle?,174,A
175,Juvenile diabetes is a disease caused by the body's inability to create insulin. The body's white blood cells attack the pancreatic cells that produce insulin. This type of disease is known as,175,A
176,The continental crust floats on top of the mantle because the crust is,176,A
177,"The population of which of the following 26 organisms would most likely decline if small animals like rats, rabbits, and snakes were eliminated from an ecosystem?",177,A
178,Which process in the water cycle would be accelerated by an increase in temperature?,178,D
179,Which resource has the most potential for production of renewable electric energy?,179,C
180,"In order for a glider to fly, its weight must be opposed by",180,C
181,What motion causes day and night?,181,D
182,"Strontium, barium, and radium are grouped together on the Periodic Table of the Elements because they all have",182,D
183,Which item is used for protection from chemical splashing?,183,C
184,Freda always hangs her wet swimsuit outdoors after getting out of the swimming pool. Which of the following is least likely to affect the rate at which Freda's swimsuit dries?,184,A
185,In what type of rock would a geologist most likely find evidence of ancient life?,185,C
186,"When a tree suffers from a decreased ability to transport materials within the phloem, what is directly impacted?",186,3
187,What relationship exists between a dog and its fleas?,187,B
188,Which of the following is not an inherited trait of humans?,188,3
189,What happens when water flows over a rock for a long period of time?,189,B
190,Most of the concentration of which gas results from the activity of producer organisms?,190,C
191,A scientist is searching for areas where new solar systems might form. What feature is the scientist looking for?,191,E
192,Which conclusion can be made about earthworms because they do not have an internal skeleton?,192,B
193,"Stem cells are cells that can differentiate into many different kinds of cells. Scientists have discovered that the environment supporting the cells influences stem-cell differentiation. For example, stem cells grown on strong, flexible surfaces became muscle cells. What most likely happened to stem cells grown on a hard, rigid surface?",193,D
194,"An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first ___.",194,D
195,Which tool would be best to measure the length of a butterfly?,195,D
196,Which of the following is a harmful waste material that leaves the blood and travels through the lungs before leaving the body?,196,C
197,"When oil is burning, the reaction will",197,B
198,Which are the best tools to use for growing and studying bacterial cultures?,198,C
199,Which group of organisms can make food by a process called chemosynthesis?,199,A
200,Which part of the electromagnetic spectrum can humans sense without using equipment or technology?,200,D
201,"When the lighted half of the Moon faces the Sun and the dark half faces Earth, the phase of the Moon viewed from Earth is called the",201,C
202,Heat from deep in Earth's interior is transferred to its crust by which of the following?,202,C
203,One process in the formation of sedimentary rocks is when rocks are,203,B
204,The surface of the Moon is covered with craters. Most of these craters were formed by,204,B
205,Students perform an investigation designed to measure the daily growth of a bean plant. Which should the students do every day of this investigation?,205,B
206,Erin placed her shamrock plant in a dark corner. Soon she saw that the leaves had tilted toward her window. What did the plant need most from the window?,206,D
207,The rocks that form most of the Sierra Nevada are granitic rocks. This means that the mountains were most likely formed by,207,B
208,What causes nighttime and daytime on Earth?,208,D
209,Which tool is used to measure the volume of a liquid?,209,D
210,Which model is used by scientists to determine the properties of elements?,210,B
211,"In the 17th century, Gregor Mendel crossed pea plants with different traits and observed the results in their offspring. To which of these did Mendel contribute most directly with his work?",211,D
212,A student climbs up a rocky mountain trail in Maine. She sees many small pieces of rock on the path. Which action most likely made the small pieces of rock?,212,A
213,"Since green plants make their own food, they are called",213,D
214,"When liquid water freezes, it forms ice. What is the physical state of an ice cube?",214,C
215,Gregor Mendel cross-pollinated red and white snapdragon flowers. What information indicates that incomplete dominance was achieved?,215,D
216,Which two systems of the body are interacting when a runner sprains his ankle?,216,C
217,"If a class wants to measure the speed of a bicycle during an outdoor lab exercise, which two devices would be most useful?",217,C
218,"Kim lost her hammer outside. When she found it a few months later, some parts of the metal were covered with flaky, brown rust. Which type of change occurred when rust formed on the hammer?",218,2
219,"Pesticides and fertilizers can help farmers to produce more crops. However, overuse of these chemicals can result in",219,D
220,"If a student gets a chemical splashed into an eye, what is the most appropriate first action to be taken?",220,A
221,Which characteristic can an amoeba change that a paramecium cannot change?,221,C
222,Which object is powered by an electrical circuit?,222,C
223,Which of these is most likely the cause of a father and son having almost identical-sounding voices?,223,A
224,Why are many telescopes used far from cities?,224,D
225,Which of the following properties provides the BEST way to identify a mineral?,225,C
226,Scientists are discovering ways to make some crops use less water. A person working in which job would most benefit from this research?,226,B
227,"Wire was looped several times around an iron nail, and the wire's ends were connected to a battery. For which of these will this device most likely be used?",227,A
228,Rocks in warm and humid environments can be weathered faster than rocks in other environments. Which is most likely the next step in the rock cycle for weathered rocks?,228,C
229,Which characteristic is not an inherited trait?,229,A
230,"Increased populations can lead to the depletion of locally available resources. Compared to other communities, which of these locally available resources is most likely to be depleted in desert communities?",230,B
231,Alex looked at an electric toothbrush that had a plug with three metal prongs. Why are these prongs made out of metal?,231,C
232,"If the solar system were used as a model of an atom, what would the Sun most likely represent?",232,C
233,Planting legumes in order to add nitrogen to soil most likely causes,233,C
234,Which is the best explanation of the term ecology?,234,A
235,Which of the following is a property of CO2 gas?,235,B
236,What may form as a direct result of a star collapsing?,236,C
237,The Grand Canyon is an example of,237,A
238,Which interaction within an ecosystem is characterized by gradual change from one community of organisms to another?,238,D
239,Which lists the diameter of the planets in order from smallest to largest?,239,C
240,A student pours a clear liquid from a test tube into a beaker with a clear liquid already in it and notices that the mixture turns pink. The student infers the two clear liquids are different. This inference is a result of,240,A
241,Fossils of clam shells were found in the Appalachian Mountains. Which of these statements best explains why the clam shells were found in the Appalachian Mountains?,241,A
242,Which of the following is most likely to make a rock crack and crumble?,242,A
243,Which best describes a characteristic of the jet stream?,243,C
244,"Mitosis occurs in living things when a cell divides to produce two cells. Compared to the original cell, how many chromosomes are in each of the resulting cells?",244,C
245,The stages of evolution of a star are determined by the mass of the star at the beginning of its life cycle. Which stage of evolution is the oldest form of a massive star?,245,B
246,"The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?",246,C
247,"Which of these structures form when materials are deposited, buried, and cemented?",247,D
248,The measure of the amount of light received on Earth from a star is known as,248,B
249,"Humans cannot survive without clean, fresh water. Reservoirs of liquid water vary, but all water spends time as a gas in the atmosphere. What is the source of most of the water in the atmosphere?",249,2
250,What is the outermost structure in a plant cell?,250,C
251,Which characteristic is shared by Earth and the Moon?,251,D
252,In what type of rock would a geologist most likely find evidence of ancient life?,252,C
253,The topography of Nevada is dominated by basins and mountain ranges associated with which geological phenomena?,253,D
254,Which conclusion can be made about earthworms because they do not have an internal skeleton?,254,A
255,"According to the fossil record, when did episodes of rapid speciation commonly take place?",255,A
256,Which distance is the smallest for which it is most practical to use the light-year as a unit of measurement?,256,C
257,Which plant trait is inherited?,257,A
258,A student standing near a campfire feels warmer as the fire grows. Which process most likely transfers heat from the campfire to the student?,258,A
259,Acid rain caused by industrial pollution greatly reduces the number of trees in a forested region that is home to a particular species of bird. How might this decrease in the number of trees most likely affect this bird population?,259,A
260,"Paleontologists often find and study the remains of ancient plants and animals. When the remains of ancient plants and animals are covered by layers of sediment over time, the remains",260,B
261,Noah visited a park that had many oak trees. Which best describes the role of an oak tree in its ecosystem?,261,C
262,A large rock breaks into small pieces within 10 years. Which process is most likely responsible for breaking the large rock into small pieces within 10 years?,262,A
263,Which part of the electromagnetic spectrum can humans sense without using equipment or technology?,263,C
264,"Granite is an igneous rock. Which of these describes what usually happens to granite after it is weathered, broken into small particles, buried deep underground, and compacted?",264,B
265,"A drain cleaner consists of sodium hydroxide and aluminum. When the drain cleaner is added to water, bubbles of hydrogen are produced, and the solution becomes very hot. Which of these best describes what happens to form the bubbles when the cleaner is added to water? F",265,D
266,A person in a dark room looking through a window can clearly see a person outside in the daylight. But a person outside cannot see the person inside. Why does this happen?,266,C
267,"Scientists use the term ""light year"" to describe",267,A
268,"A group of vertebrates has lungs, a body covered with scales, internal fertilization, and amniotic eggs. Which group of vertebrates does this describe?",268,A
269,Campers shouted toward a canyon wall. What characteristic of sound best explains why the campers heard an echo?,269,C
270,Which of the following elements is best able to combine with itself and hydrogen [H] to form large molecules?,270,D
271,Which organisms form the base of all ecosystems?,271,A
272,The sum of all chemical reactions in the human body is known as,272,D
273,Earth is about 81 times more massive than the Moon. How will the mass and weight of a rocket on the Moon compare to its mass and weight on Earth?,273,B
274,The digestive system breaks food into simple substances that the body can use. What system carries these simple substances from the digestive system to other parts of the body?,274,C
275,A lunar eclipse occurs when the Moon passes through Earth's shadow. A lunar eclipse can only occur during a,275,3
276,Which of the following events during meiosis contributes most to the variation within a species?,276,D
277,The property of matter that resists changes in motion is called,277,B
278,"In pea plants, tall is dominant over short. What size pea plants will result when a pure tall plant is crossed with a pure short plant?",278,A
279,"Which of these is most likely caused by the action of water, wind, and animals?",279,B
280,Changes to Earth's surface can happen slowly or quickly. Which of these changes happens the most quickly?,280,B
281,Which dog trait is a learned behavior?,281,A
282,A student states that plants grow taller when grown in natural light than they do in artificial light. Which method is the best way to determine if the statement is fact or opinion?,282,C
283,Before it rains water must collect in,283,A
284,Which of the following materials would best slow the transfer of heat?,284,B
285,A metal spoon was left in a pot of boiling soup. The cook burned a finger by touching the spoon. Why did the finger get burned?,285,C
286,Which property of proteins best allows them to perform an enormously diverse range of functions?,286,B
287,Cells in the body use oxygen (O2) for cellular respiration. Which is the result of cellular respiration?,287,D
288,Which physical structure would best help a bear to survive a winter in New York State?,288,2
289,Which of these is an organism that is unicellular?,289,B
290,Which is an example of light being reflected?,290,C
291,Light travels fastest through which of the following?,291,D
292,Which of these provides most of the oxygen in Earth's atmosphere?,292,C
293,"A light bulb manufacturer claims its light bulb is ""twice as bright"" per unit of electrical energy consumed as the leading light bulb. If this claim is correct, what factor must be accurately compared between the two bulbs?",293,C
294,Which processes change magma into igneous rock?,294,C
295,Which factor would have the greatest influence on the southern migration of animals living in the Northern Hemisphere?,295,C
296,A light-year is a measure of,296,D
297,"Which of these actions will change a sedimentary rock, such as limestone, into a metamorphic rock, such as marble?",297,D
298,"Rocks are classified as igneous, metamorphic, or sedimentary according to",298,A
299,A difference between the oceanic crust and the continental crust is that the oceanic crust is,299,A
300,Which of these is the BEST reason to study weather?,300,B
301,Which is a feedback mechanism the human body uses to maintain homeostasis?,301,B
302,How do plants most commonly break large rocks into smaller pieces?,302,B
303,"Several interchangeable parts are used in the manufacture of automobiles. Some examples of these parts are batteries, windshield wiper blades, spark plugs, and tires. Which of the following is an advantage of interchangeable parts over non-interchangeable parts on automobiles?",303,A
304,Which gravitational pull has the greatest influence on Earth's tides?,304,A
305,A student wants to look under a heavy rock. Which simple machine would be BEST to use to lift the rock?,305,C
306,Which action forms a different chemical substance?,306,C
307,Which event would most likely occur if the number of nitrogen fixing bacteria were reduced within an ecosystem?,307,B
308,The oceans most influence global climate by,308,A
309,Scientists dig in a dry area at the bottom of a mountain range. Fossilized shells of freshwater mussels are found in the area. Which is a likely conclusion that scientists will draw based on this evidence?,309,A
310,Which interaction within an ecosystem is characterized by gradual change from one community of organisms to another?,310,B
311,Why is it important to have a large sample size in an investigation?,311,C
312,Which statement explains what will most likely happen to the hydrosphere in an area where air temperatures increase?,312,A
313,Which of the following is a crucial piece of evidence supporting scientists' theory of how the continents and the ocean basins formed?,313,A
314,Two processes are involved in the formation of a sand dune. Which two processes best describe how a sand dune forms?,314,B
315,Sophie investigates the water supply at her school and the things that affect it. Which action is a direct observation?,315,D
316,Which invention has technology that helps people keep food fresh for a long period of time?,316,D
317,"If a neutral atom loses an electron, what is formed?",317,A
318,"When specific hormones are present in the blood of a hen, an egg is released from an ovary. Which two systems are involved with the release of an egg?",318,D
319,"When a dog smells food and begins drooling, it is responding to an external stimulus. Which of these describes a response to an internal stimulus?",319,A
320,Heat from deep in Earth's interior is transferred to its crust by which of the following?,320,D
321,Which tool would best help a person observe the parts of a plant cell?,321,D
322,A scientist is searching for areas where new solar systems might form. What feature is the scientist looking for?,322,C
323,"In order for a glider to fly, its weight must be opposed by",323,B
324,"In a forest community, trees produce leaves that can be eaten by deer. The leaves also fall to the forest floor during autumn. Fungi break the leaves down into nutrients that enter the soil. What is the decomposer in this forest community?",324,A
325,How does an ecosystem benefit when leaves fall from a tree and decompose on the soil?,325,B
326,Which situation is the best example of ecological succession?,326,B
327,What do all animals need in order to survive?,327,D
328,Light enters the human eye through the,328,A
329,Which resource is considered nonrenewable?,329,D
330,Which word best describes the speed of a cart that has a positive velocity and a negative acceleration?,330,B
331,Earth's core is primarily composed of which of the following materials?,331,D
332,Overuse of soil for farming causes local disruptions of several Earth subsystems. Which of these is a part of the biogeochemical cycle that experiences the most severe local disruption?,332,C
333,Which of the following is one reason that quartz is classified as a mineral?,333,C
334,Which process drives most of the ATP synthesis in a chloroplast?,334,C
335,A student is designing a model of the solar system and writing a report. She is trying to be as accurate as possible. Which statement should she include in her report?,335,B
336,Which of these resources will most likely be depleted first?,336,B
337,"Lemon juice turns litmus paper red, is corrosive and tastes sour. Lemon juice is classified as",337,C
338,A recycling plant manager needs to melt 1500 kg of scrap copper to sell to a wire manufacturer. The copper is at 15°C and its melting point is 1083°C. The copper has a specific heat of 385 J/kg x K. How much heat is required to raise the temperature of the copper to its melting point?,338,D
339,Which units are best to measure the amount of rain that fell during a thunderstorm?,339,B
340,"When a book is dropped onto a wooden desk, the molecules in the wood begin to vibrate from the force of the book. Which of these is produced by the vibrations?",340,B
341,Which pair together could cause a rainbow?,341,A
342,Which rapid changes are caused by heat from inside Earth?,342,A
343,Chromosomes contain the genetic information of an organism. Fruit flies reproduce by sexual reproduction. Most of the cells of a fruit fly have 8 chromosomes. Which statement best explains the source of the chromosomes in a normal fertilized fruit fly egg?,343,A
344,Multicellular organisms grow in size by producing more,344,D
345,A student examines a new watch design. The watch has a small solar cell on its face. The main function of the solar cell is to,345,B
346,What happens when water flows over a rock for a long period of time?,346,B
347,"According to the Big Bang Theory, how is the universe changing?",347,C
348,"A student is working on a science project display for the school science fair. To best communicate why her conclusions are valid, what should be included on the display?",348,A
349,A teacher asks her students to examine titles of four scientific articles. Which titled article is specifically about a chemical change?,349,C
350,Which would best aid a scientist in discovering how Earth may have changed over time?,350,C
351,Where does a landslide begin?,351,B
352,Which discovery revealed that the universe contains many structures composed of millions of stars?,352,A
