id,question,choices,answerKey
57,"Scientists Stanley Miller and Harold Urey sealed water, methane, ammonia, and hydrogen in a flask, to simulate Earth's early environment. They exposed the chemicals to electric charges to simulate lighting. What did the process produce?",57,A
58,Sedimentary deposits formed from organic material tend to include a high amount of,58,C
59,"A calculation based on the chemical energy of gasoline shows that a car should be able to go 100 miles on a gallon of fuel. When the car was driven on a test track, the car only went 25 miles on a gallon of fuel. What accounts for most of the difference?",59,C
60,A student describes a substance as lacking a definite shape. The description also states that the particles of matter are close to each other but still able to flow past each other. Which type of substance is the student most likely describing?,60,C
61,"If a lake is polluted, which organism would most likely accumulate the highest concentration of contaminants?",61,C
62,The comet Shoemaker-Levy struck the planet Jupiter in July of 1994. The process of a comet striking a planet is an example of a net decrease in kinetic energy. Kinetic energy was ultimately converted into,62,A
63,"Over a long period of time, some flowering plants have become dependent on honey bees to fertilize their seeds. In recent years, a form of mite has infected and killed the honey bees in many areas of the country. Since this has happened, the once bee-dependent plants with the best chance of surviving are those that",63,C
64,Reptiles become more active as the day gets warmer. This is because,64,D
65,"Denise was driving east over a hill in the afternoon, shortly after a rain shower. Suddenly the sun broke through the clouds, and she saw a rainbow ahead of her. Which of the following made the rainbow possible?",65,A
66,Which is a feedback mechanism the human body uses to maintain homeostasis?,66,C
67,Scientists who have studied the hydrosphere concluded that about 71% of Earth is covered with water. Which part of the hydrosphere is most often associated with the formation of organic rocks?,67,A
68,"A student had a cup of ice while working outside. After a while, the ice melted because the Sun emits energy in the form of light and",68,B
69,"After months of studying and obtaining data on the behavior of birds, biologists from around the world will look at the data and",69,C
70,Students researched monkeys at a zoo. They recorded the monkeys' traits and behaviors. This investigation activity is best described as,70,D
71,Fertilizers added by farmers to the soil contain high amounts of nitrates. How do fertilizers affect the nitrogen cycle?,71,B
72,"The metal lid on a glass jar is hard to open, so it is held under warm, running water. What causes the jar to open easily after it was held under the water?",72,C
73,Which statement describes the location of our Sun in the universe?,73,C
74,"When igneous rock is changed into metamorphic rock, which form of energy is this process?",74,B
75,Which organisms use the energy from the remains of dead animals and recycle the nutrients back into the environment?,75,A
76,The human body gets the energy it needs for growth and repair directly from,76,B
77,The Grand Canyon is an example of,77,B
78,Tony is studying ladybugs in a garden. Which of these would BEST help Tony to count the spots on a ladybug?,78,A
79,Many leaves appear green because the leaves,79,A
80,What product was being formed as plants died and sank to the bottom of swamps?,80,C
81,"The atmosphere of Mars is almost entirely composed of a greenhouse gas. Compared with Earth, which factor accounts for the low, nighttime surface temperatures on Mars?",81,D
82,What supplies most of the energy that plants need to make food?,82,A
83,Planets remain in orbit around the Sun because of,83,D
84,What is the main function of a plant stem?,84,D
85,Which process moves an ion across a cell membrane against the concentration gradient?,85,C
86,Which sense is used to tell if there is sugar in a glass of tea?,86,B
87,A scientist plans to investigate the nervous system of sea slugs. What should the scientist do first?,87,B
88,"In some communities, forests are cleared through burning, and the deforested land is used for farming. Which of these is a negative consequence of this practice?",88,D
89,"Rocks are classified as igneous, metamorphic, or sedimentary according to",89,A
90,A class planted trees and shrubs in an empty dirt lot beside the school. The roots of the plants can help protect the soil. The soil is most likely being protected from what?,90,A
91,Some of Earth's water is stored underground in porous rock formations known as aquifers. Which of these could use up groundwater in aquifers?,91,C
92,Which activity is an example of a chemical change?,92,A
93,The brain and spinal cord are parts of which body system?,93,B
94,A tight metal lid on a jar of pickles may loosen when it has been held in hot water. This is because the hot water causes the,94,C
95,What type of inheritance controls blood types in humans?,95,A
96,Which of these natural events occurs at time intervals that are the most regular?,96,B
97,"In an investigation, a student wants to see how a ball is affected by rolling it over a surface covered with sandpaper. In preparation for the trial, the student makes a list of the possible conditions that could affect the investigation. The student is most likely listing the",97,C
98,Which tool could be used to help someone count the number of ladybugs on a leaf?,98,C
99,Earth is about 81 times more massive than the Moon. How will the mass and weight of a rocket on the Moon compare to its mass and weight on Earth?,99,A
100,"In gym class a student kicks a soccer ball high into the air. As the ball goes upward, which type of energy is increasing?",100,D
101,Protein is used by the human body to,101,A
102,Which example describes a learned behavior in a dog?,102,A
103,"Wire was looped several times around an iron nail, and the wire's ends were connected to a battery. For which of these will this device most likely be used?",103,A
104,Infections may be caused by,104,B
105,"Louis Pasteur discovered a process that allows milk to be stored in sealed containers for long periods of time without spoiling. The process, called pasteurization, involves heating the milk before placing it in the sealed containers.Which is the best explanation of how pasteurization works?",105,B
106,How do decomposers obtain their food?,106,C
107,A push or a pull on an object is an example of,107,C
108,"A vaccine can prevent a serious disease. When a new vaccine is developed, it is given to a small group of people. Why would it be important to test each vaccine on a small group of people before everyone can have one?",108,A
109,"Which correctly arranges three scientific terms-theory, law, and hypothesis-from least to most accepted or tested?",109,B
110,The Grand Canyon is an example of,110,C
111,Which instrument would be used when studying a unit on amphibian anatomy?,111,C
112,The action that results when waves made in a pond strike the edges and bounce back is known as,112,D
113,Which living organism makes its own food using sunlight?,113,A
114,The most common way humans contribute to the extinction of organisms is by,114,D
115,"In 2004 the Hubble space telescope captured images of distant star clusters, each containing about a million stars. These star clusters were most likely part of which structure?",115,B
116,Some materials are electrical conductors. Which material best conducts electricity?,116,D
117,Turning off the light when leaving a room is an example of,117,D
118,"Many types of organisms live in a meadow. With the introduction of a large, swift-moving predator into the meadow ecosystem, which group of organisms will MOST likely have an advantage of surviving and reproducing?",118,D
119,Frame construction predominates in the New England area due to the abundance of,119,A
120,Some of Earth's water is stored underground in porous rock formations known as aquifers. Which of these could use up groundwater in aquifers?,120,D
121,What are petri dishes used for in a lab?,121,B
122,The energy required to lift an object is supplied by ATP derived from the breakdown of molecules of,122,B
123,"Which of the following was probably most important in the formation of dark, fertile soil that is good for farming?",123,D
124,"When ice melts, it becomes a",124,B
125,Which part of a bicycle BEST moves in a circle?,125,A
126,Certain fossils can be used to help determine the age of the rock layer in which the fossils are found. Which type of fossil is best to use when making this determination?,126,C
127,What supplies most of the energy that plants need to make food?,127,A
128,A child walks across a carpet and generates an electrical charge. The child will get a slight shock by touching a,128,B
129,"During winter, the white fur of an arctic fox blends in with the snow. This adaptation is called",129,C
130,"All natural resources on Earth are either renewable or nonrenewable. Whether a resource is renewable or nonrenewable depends on how fast or slow the resource is replaced. If the resource is used faster than it is replaced, then the resource will, in time, disappear. Which statement describes the use of a renewable natural resource?",130,D
131,The axis of Earth is tilted at an angle of 23.5° from the vertical position. Which of the following is the main result of this tilt?,131,C
132,"When astronauts walked on the Moon, they used weighted boots to help them walk due to the lower gravitational pull. What difference between Earth and the Moon accounts for the difference in gravity?",132,C
133,Which items would best protect a group of students while investigating a forest ecosystem?,133,C
134,The nucleus of MOST atoms consists of,134,D
135,"When a volcano erupts, dust and ash are blown into the atmosphere. The eruption directly reduces the transfer of energy from",135,C
136,Which function do kidneys provide to maintain homeostasis?,136,A
137,Which type of rock is formed when hot lava cools?,137,C
138,An idea that the universe originated with an explosion is supported by repeated observations of light from distant galaxies traveling away from Earth. An idea that has been tested repeatedly and is supported by repeated results is most likely a,138,C
139,Which two body systems are involved in inhaling oxygen and exhaling carbon dioxide?,139,A
140,"Wire was looped several times around an iron nail, and the wire's ends were connected to a battery. For which of these will this device most likely be used?",140,B
141,A student is measuring the distance a car travels down a ramp using yards. Which measurement is most similar in length when using the metric system of measurement?,141,B
142,"While conducting an investigation on refraction, a teacher uses a red laser pointer to show how a beam of light is affected as it passes through several glass objects. The teacher should make sure that the",142,D
143,"The orbit of Earth is almost circular and has a period of about 365 days. Compared to the orbit of Earth, which of these objects usually have highly elliptical orbits and can have periods of over 1000 years?",143,D
144,A mixture of powdered iron and sulfur is heated. What will be formed?,144,D
145,Which rapid changes are caused by heat from inside Earth?,145,C
146,Which two activities use most of the water used in an average U.S. household?,146,C
147,Strong winds have the ability to uproot large trees in a wooded area. Which of these organisms would most likely benefit from this change in a habitat?,147,A
148,Pollen is necessary for a flowering plant to,148,C
149,"The metal lid on a glass jar is hard to open, so it is held under warm, running water. What causes the jar to open easily after it was held under the water?",149,C
150,"When someone plays the flute, sound is produced because the air in the flute is",150,D
151,Which part of a plant produces the seeds?,151,B
152,"Lemon juice turns litmus paper red, is corrosive and tastes sour. Lemon juice is classified as",152,C
153,"By attaching to sharks, remora fish eat the scraps of food left behind when the sharks feed. If remoras were not able to attach to sharks, they would most likely",153,1
154,In what leaf structure is photosynthetic tissue found?,154,A
155,The surface of a heated metal object measures 120°C. It is dropped into a bucket filled with water measuring 10°C. Which of the following is most likely to occur?,155,B
156,Which of the following helped lead to the invention of personal computers?,156,A
157,A water company uses lab tests on the water supply before sending the water through pipes to people's homes. How do these lab tests help people?,157,B
158,Clearing forests of trees and vegetation for human development can have major impacts on the ecosystem. Which would most likely occur after a forested area is cleared?,158,C
159,"A student flips a coin four times. It lands ""heads"" up three times. The student concludes that the coin will land ""heads"" up three times out of four. What will make the conclusion more accurate?",159,B
160,Why is some food dehydrated for astronauts to eat in space?,160,D
161,Jupiter is the largest planet in the solar system. It rotates on its axis once about every 10 hours. What time period on Earth would be 10 hours long if Earth rotated on its axis once every 10 hours?,161,B
162,Temperatures below freezing are expected overnight. What might be done to protect plants growing outside?,162,A
163,Materials must pass through a cell's semi-permeable membrane in order for energy to be utilized. This process is called,163,B
164,"During photosynthesis, plants absorb light energy from the Sun and convert it into chemical energy in the form of glucose. Which compounds combine in the presence of sunlight to form glucose?",164,D
165,A chewable calcium carbonate tablet is a common treatment for stomach discomfort. Calcium carbonate is most likely used as this type of medicine because calcium carbonate,165,B
166,What can a moving magnet in a coil of copper wire cause?,166,D
167,Delilah put a container of water in the freezer and left it there overnight. The next morning she saw that the water in the container had changed to ice. Which of the following statements best explains why the water changed to ice?,167,D
168,An idea that the universe originated with an explosion is supported by repeated observations of light from distant galaxies traveling away from Earth. An idea that has been tested repeatedly and is supported by repeated results is most likely a,168,D
169,Which of these is most likely the cause of a father and son having almost identical-sounding voices?,169,B
170,"If a species is no longer able to reproduce, it will",170,D
171,Heat from deep in Earth's interior is transferred to its crust by which of the following?,171,D
172,Roger poured water over a pile of sand. Some of the sand washed away. This process is similar to which of the following?,172,D
173,An ice cube is placed in a pan. The pan is placed over an open flame. Which change will most likely happen over time?,173,1
174,"In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?",174,A
175,Plants need a source of energy in order to perform photosynthesis. From which source do plants receive the energy needed to perform photosynthesis?,175,D
176,Termites eat wood but cannot digest it. Protozoans live in the termites' stomachs and use enzymes to break down the wood. The digested wood provides nutrition for both the termites and the protozoans. What type of relationship is this?,176,D
177,Which process has most likely occurred when new traits appear in a species?,177,D
178,Which landforms are most like hills but are much taller?,178,A
179,Which is an example of an organism that has been selectively bred for a particular genetic trait?,179,C
180,Natural selection is a mechanism that acts on individuals within a population. Which is a result of the process of natural selection?,180,D
181,"When igneous rock is changed into metamorphic rock, which form of energy is this process?",181,D
182,Which of the following animals goes through metamorphosis?,182,4
183,"A geologist finds a layer of shale near the surface from a certain time period. Nearby, the geologist finds the same layer of shale, but it is deeper underground than the first layer. What might have caused the difference in the depth of the shale layer?",183,C
184,"Blood is composed of different cell types that transport nutrients and wastes throughout the body. Because of this, blood is classified as",184,B
185,When would the highest tides occur along the Texas coast?,185,B
186,Arctic areas are covered with snow and ice for much of the year. Which color rabbits would be safest from foxes there?,186,A
187,Harmful ultraviolet rays from the Sun are primarily absorbed by,187,A
188,A balloon filled with helium gas is set free and starts to move upward. Which of the following best explains why the helium balloon moves upward?,188,4
189,"Sodium (Na) and chlorine (Cl) combine to form sodium chloride (NaCl), which is commonly known as",189,C
190,Hydrogen gas and oxygen gas combine to form water. Which would be a more concise way of expressing what happens in this chemical reaction?,190,C
191,"In snapdragon plants, red flowers are dominant to white flowers. When red-flowered plants are crossed with white-flowered plants, pink flowers are produced. If a researcher wants to produce plants with only white flowers, what color should the parent plants be?",191,C
192,The abundance of a mineral at the surface of Earth most likely depends upon the,192,B
193,Which of the following is a living component of a desert in California?,193,A
194,"A gastroenterologist is a doctor who treats problems of the esophagus, stomach, and intestines. Which organ system is cared for by this type of doctor?",194,C
195,Which is the thickest layer of Earth?,195,A
196,Anthony and Zach want to know how the temperature of the air affects the temperature of lake water. Which type of tool should they use to measure the temperatures?,196,A
197,Which is a source of sound?,197,D
198,A line graph is best used when the measured variable is,198,B
199,"When animals use energy, what is always produced?",199,B
200,"When animals use energy, what is always produced?",200,C
201,Which process initiates the passage of half of a parent's DNA to offspring?,201,3
202,A team of surveyors takes measurements of ground altitude at horizontal intervals of 1 meter over a 400 square meter area. These measurements can best be used to produce which representation of the area?,202,D
203,Which process must occur for clouds to form?,203,A
204,Large amounts of metals like iron and aluminum are found in,204,B
205,Repeated pesticide use on an insect population can result in some of the insects becoming resistant to that pesticide over time. Which process is responsible for the pesticides no longer being effective on the insects?,205,B
206,A lab technician places a colony of bacterial cells in a nutrient-rich growth medium. Which event is the technician most likely to observe with a microscope?,206,A
207,A particular organism is able to survive in an environment due to a thick layer of fat beneath its skin. In which situation would the layer of fat most likely be a survival advantage?,207,B
208,The cones of a jack pine tree require great amounts of heat to release their seeds. When are jack pine tree seeds most likely released?,208,A
209,"In animal skin tissue, cell division is responsible for",209,C
210,Which force produces energy as heat?,210,C
211,Darwin's theory that animal species can change over time was inspired by his research on which set of islands?,211,A
212,Mammals must eliminate waste products that their bodies produce. Which organ helps mammals eliminate bodily waste?,212,D
213,A glacier sometimes leaves behind large chunks of ice. What is left in the ground when these chunks of ice melt?,213,B
214,Which of the following helps keep the Moon in its orbit?,214,D
215,Which relationship between Earth's outer core and inner core generates a large portion of Earth's magnetic field?,215,2
216,The number of fish in a lake suddenly increases. How will the increase most likely affect the lake?,216,B
217,Research into the total amount of oil available for use around the world can affect what kind of human choice?,217,B
218,Most underground caves are formed by the action of water on,218,B
219,Earth rotates on its north-south axis. Which statement best describes one complete rotation?,219,A
220,A robin catches and eats a cricket. Which statement best describes the roles of each animal?,220,C
221,"David planted ten corn seeds in sandy soil and ten corn seeds in clay soil. He kept both groups of plants at room temperature, gave them the same amount of water, and placed them all in the same sunny room. Which of the following questions is David most able to answer with his experiment?",221,A
222,Which of the following is the primary advantage of sexual reproduction when compared to asexual reproduction?,222,A
223,"In cherry tomatoes, red color (R) is dominant to yellow color (r). If two heterozygous plants are crossed, what percentage of the offspring will be yellow?",223,D
224,A rock sample will most likely contain,224,A
225,Which metalloid is used in solar cells and computer chips?,225,A
226,"After playing outside on a cold day, Jaime went inside to wash his hands. Although the water was normal temperature, he noticed that it felt warmer than usual. What would explain this phenomenon?",226,D
227,What chemical symbol represents the element iron?,227,D
228,Which natural material is best for making a table?,228,C
229,Which part of a plant produces the seeds?,229,B
230,Which of the following is an abiotic factor that can influence the quantity of fish a pond can support?,230,D
231,"Mold is often found growing on old bread. In a food chain, mold is a ___.",231,A
232,"Sleet, rain, snow, and hail are forms of",232,B
233,"The primary functions of the digestive system are to break down food, absorb nutrients and excrete wastes. Once food is absorbed, what system is responsible for carrying the nutrients to the body cells?",233,A
234,A lunar eclipse occurs when the Moon passes through Earth's shadow. A lunar eclipse can only occur during a,234,A
235,A star is a large astronomical body that,235,D
236,Joanne wants to investigate factors that affect different patterns of the flight of bees. Which step in the scientific method must she follow before forming a hypothesis?,236,B
237,During which stage of an insect's life cycle does the female lay eggs?,237,A
238,Which is an example of water condensing?,238,A
239,A generator converts mechanical energy to electrical energy by using a conducting metal loop turning in a,239,A
240,Which of the following describes a reason why companies irradiate some fruits and vegetables before they are sold to the public?,240,D
241,"Nuclear fusion is the source of energy for stars. Besides hydrogen, which other element is most likely also common in stars?",241,C
242,The stages of evolution of a star are determined by the mass of the star at the beginning of its life cycle. Which stage of evolution is the oldest form of a massive star?,242,D
243,A dog gets the energy it needs to run from ___.,243,A
244,Scientists claim that the area around the Grand Canyon was once covered by an ocean. What evidence would support their claim?,244,D
245,Gasoline for cars is produced from fossil fuels. Using gasoline can most likely lead to which environmental problem?,245,C
246,"Near Earth's equator, water generally exists naturally in the liquid and gas states. In which other part of Earth is water usually found naturally in only two states?",246,C
247,The brain and spinal cord are parts of which body system?,247,A
248,Which event would most likely occur if the number of nitrogen fixing bacteria were reduced within an ecosystem?,248,D
249,Which of the following properties of a substance is conserved during thermal expansion?,249,B
250,"Which of these actions will change a sedimentary rock, such as limestone, into a metamorphic rock, such as marble?",250,A
251,Which of the following best describes the purpose of cellular respiration?,251,A
252,"Magnesium strips are long, thin strips that are gray and shiny. Which action will lead to a chemical change of magnesium strips?",252,D
253,The Water Quality Act of 1987 required the development of standards that would prevent toxic pollutants from reaching dangerous levels in bodies of water. This act affected the amounts of toxic chemicals that could be discharged into bodies of water. Which of the following would have been most regulated by this act?,253,D
254,"In a large forest with many animals, there are only a small number of bears. Which of these most likely limits the population of bears in the forest?",254,C
255,What carries oxygen throughout the body?,255,A
256,"As the human population increases, more fossil fuels are being used. The burning of fossil fuels produces greenhouse gases. How might humans reduce greenhouse gases?",256,A
257,Which characteristic can an amoeba change that a paramecium cannot change?,257,C
258,"Based on the evidence available at the time, early models of the solar system stated that all objects in space orbited Earth. In the 16th century, an astronomer reevaluated the evidence and proposed a model of the solar system that is still in use. What part of this model corrected the mistake in previous solar system models?",258,D
259,"Which correctly arranges three scientific terms-theory, law, and hypothesis-from least to most accepted or tested?",259,A
260,Plants need iron to grow. What parts of plants take in iron?,260,B
261,The continuous changes of a seed to an adult plant that produces seeds is known as a,261,C
262,A teacher is performing a demonstration about static electricity for his class by rubbing a balloon against a wool sweater. The balloon sticks to the wool sweater. Which particles are exchanged during the demonstration?,262,3
263,Which example describes an organism taking in nutrients?,263,B
264,Which of the following best describes the purpose of cellular respiration?,264,A
265,The best example of heat transfer by convection is when,265,A
266,"Which type of rock is formed from limestone that has been compacted, heated, and recrystallized?",266,D
267,An example of a learned behavior is,267,D
268,"The distance between the Sun and the next closest star, Proxima Centauri, is most accurately measured in",268,B
269,The aloe plant can absorb a lot of water during a rain shower. The extra water is stored in its leaves. The ability to store water in its leaves is most likely an adaptation to which type of environment?,269,D
270,"While conducting an investigation on refraction, a teacher uses a red laser pointer to show how a beam of light is affected as it passes through several glass objects. The teacher should make sure that the",270,B
271,Which set contains kingdoms that contain only heterotrophs?,271,C
272,Signs in many stores and restaurants warn that microwaves are in use. What is the main reason for this warning?,272,C
273,Which of these describes a small range in the electromagnetic spectrum?,273,D
274,"Which method below would be the best way to determine if an egg, plastic foam, a piece of wood, or a candle would float on water?",274,A
275,"A student finds a round, smooth pebble on a beach. Which action made the pebble smooth?",275,D
276,"Which of the following eras is known as the ""Age of Mammals""?",276,C
277,Different units of measurement are more useful in some settings than in others. Which unit of measurement is most used when comparing distances within the solar system?,277,B
278,Which of the following groups of organisms uses sunlight to convert carbon dioxide and water into sugar and oxygen?,278,D
279,"When a hammer strikes a nail, the nail",279,B
280,What safety equipment should be taken on all field trips?,280,D
281,"Farmers in the 1800s used axes to clear trees from farmland. Now, farmers use chainsaws to clear the trees. How do chainsaws most likely help farmers?",281,B
282,Which is an example of a decomposer?,282,C
283,Atmospheric greenhouse gases help heat the atmosphere by,283,B
284,Which statement best describes the energy transformations that occur when a candle burns?,284,A
285,A shiny aluminum screen can be placed on the windshield of a parked car. This screen helps to keep the car cool because it,285,C
286,Which body system is most responsible for the removal of waste?,286,D
287,"A drain cleaner consists of sodium hydroxide and aluminum. When the drain cleaner is added to water, bubbles of hydrogen are produced, and the solution becomes very hot. Which of these best describes what happens to form the bubbles when the cleaner is added to water? F",287,B
288,Which of these involves the formation of a new chemical substance?,288,C
289,Which is a physical property of an apple?,289,D
290,Which of the following best describes the climate of an area?,290,B
291,New vaccines for diseases are being developed all the time. How do vaccines most likely help people?,291,C
292,A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Which property of the objects can the student most likely identify?,292,C
293,Who was the first person to base a system of classification on organisms having similar structures?,293,C
294,Which geologic feature is evidence that the North American plate once collided with the Eurasian and African plates?,294,A
295,"A plant produces tiny plants around the edges of its leaves. When these tiny plants fall to the ground, they take root and become new plants. This process is an example of",295,A
296,This in turn causes the average temperature on Earth to rise. Which of the following observations supports that theory?,296,C
297,"Sandra puts some pill bugs into an open box. She covers half the box with a piece of cardboard. She then places the box outside on a summer day, and all the pill bugs move under the cardboard. The pill bugs are most likely responding to which of the following?",297,B
298,Scientists are discovering ways to make some crops use less water. A person working in which job would most benefit from this research?,298,C
299,Which of these elements is likely to be found in an organic compound?,299,C
300,"When an octopus feels threatened, it can release black ink into the water. The ink MOST likely helps the octopus",300,D
301,A lipid bilayer allows certain molecules to pass through and blocks other molecules. Which structure is most often protected by a lipid bilayer?,301,A
302,Which of the following is a correct food chain?,302,B
303,What are the two main jobs of the skeletal system?,303,A
304,Which statement best describes the climate of Nevada?,304,D
305,The following statements are from an article in a fitness magazine. Which of these is an opinion?,305,B
306,Freda always hangs her wet swimsuit outdoors after getting out of the swimming pool. Which of the following is least likely to affect the rate at which Freda's swimsuit dries?,306,B
307,"Jake is testing how light affects plant growth. He grows two plants in identical pots with the same amount of water and fertilizer. Jake grows one of the plants in the sun, and the other in the shade. Which part of Jake's process indicates that there is a control for this investigation?",307,3
308,Which of these processes is a conversion made by solar panels?,308,D
309,A student measured the volume of water in a pan. The student boiled the water for thirty minutes and then measured the volume of the water again. The volume of water most likely,309,A
310,Martin is writing a report for science class about how the tilt of Earth affects living organisms. Which subject should Martin include in his report that is directly affected by Earth's tilt?,310,C
311,When can producers make the most food?,311,D
312,Which of the following helped lead to the invention of personal computers?,312,A
313,"Sleet, rain, snow, and hail are forms of",313,A
314,"The diet of a brown bear includes roots, grasses, berries, nuts, fish, insects, and mammals. Based on this description, in what category is a brown bear?",314,B
315,Which provides the oldest evidence for oxygen accumulation in Earth's atmosphere?,315,D
316,Which scientist is known for his genetics experiments with pea plants?,316,D
317,Which characteristic is shared by Earth and the Moon?,317,D
318,Alex looked at an electric toothbrush that had a plug with three metal prongs. Why are these prongs made out of metal?,318,A
319,Which of these statements is not considered part of the Big Bang Theory?,319,B
320,Which best describes transportation technology?,320,A
321,Which of the following elements is best able to combine with itself and hydrogen [H] to form large molecules?,321,D
322,The chemical equation below shows reactants and products. 6CO_{2} + 12H_{2}O + light + enzymes -> C_{6}H_{12}O_{6} + 6O_{2} + 6H_{2}O Which statement is best supported by analyzing this equation?,322,A
323,Which type of organism would most likely benefit directly from increased levels of CO_{2}?,323,C
324,Meiosis contributes to the process of reproduction by producing what type of cell?,324,C
325,"In an accurate diagram of the solar system, which object would be shown closest to Earth?",325,B
326,A student wants to find the most accurate account of a scientific discovery that took place within the past three months. In which of these sources should the student look?,326,C
327,What is the complementary base of adenine in DNA?,327,C
328,The pull of gravity on Earth is caused by,328,A
329,"In an investigation, a student wants to see how a ball is affected by rolling it over a surface covered with sandpaper. In preparation for the trial, the student makes a list of the possible conditions that could affect the investigation. The student is most likely listing the",329,C
330,"When a hammer strikes a nail, the nail",330,B
331,What is the process called when an acid and a base combine to produce water and salt?,331,D
332,Scientists have categorized trees based on whether they keep or lose their leaves each year. Another logical way to categorize trees is based on the,332,C
