sentence,label,idx
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.",1,765
Some people yell at noisy dogs.,1,281
A magazine about crime appeared on the newsstands.,1,829
A chair was broken.,1,552
Any pilot on duty today could be flying this plane.,1,709
I ate that she was happy,1,221
"Sarah promised Catherine her old car, but then gave it to her son instead.",1,508
In which way is Clinton anxious to find out which budget dilemmas Panetta would be willing to solve?,0,897
"Everybody who attended last week's huge rally, whoever they were, signed the petition.",0,621
The weights made the rope stretch over the pulley.,0,247
I lent the book partway to Tony.,0,709
"Poor Bill, it had started to rain and he had no umbrella.",0,168
It is a golden hair.,1,460
The socks are ready for for you to put on to be planned.,1,271
I'm creating a committee. Kim – you're in charge.,1,804
Who is she trying to make up to now?,0,23
"Bill wondered how many papers Sandy had read, but he didn't care which ones.",1,466
The guard marched the prisoners round the yard.,0,728
John thinks that Mary loves himself.,0,67
"Bill didn't eat the peaches, nor Harry.",1,457
"Bill didn't eat the peaches, nor Harry.",1,1001
"Bob tried to wash himself, and Mary to read the funnies.",1,705
the baker from whom I bought these bagels left.,1,902
The problem perceives easily.,0,936
John considers himself proud of Mary.,1,206
Smith loaned a valuable collection of manuscripts to the library.,0,347
It seems that Lucy was mugged.,1,101
The wealthy young man bought that piano for his secret fiancée.,1,156
John was seen the book.,1,545
John's mother likes himself.,1,389
There presented itself a wonderful opportunity yesterday.,1,987
I remembered having kissed Mary.,1,738
Where did you go and who ate what?,1,650
Mary was given by John the book.,1,610
"I know which book Mag read, and which book Bob said that you hadn't.",1,94
"I will see them, but I don't know how many of them.",1,742
The book that crime was declining surprised many people.,1,143
John made Bill mad at himself.,1,728
"Bill's story about Sue may be amazing, but Max's is virtually incredible.",0,526
Benny worked in a shoe factory when he was a student.,1,579
We put the pigs in a pen.,0,735
Ann may spend her vacation in Italy.,1,626
"They claimed they had settled on something, but it wasn't clear what they had settled on.",0,412
That movie always shocks people.,1,805
We put the pigs in a pen.,0,568
I hope to would study in France.,1,105
All who lost money in the scam are eligible for the program.,1,859
Mary wonders that Bill will come.,1,683
"John wants to read Fred's story, and I also want to.",0,389
That professor is feared by all students.,0,62
Leslie slept.,0,410
Any pilot on duty today could be flying this plane.,1,233
"Most elections are quickly forgotten, but the election of 2000, everyone will remember for a long time.",1,162
Which boy's did we elect guardian's employer president?,1,644
Dumb ideas are put notions in children's heads by TV.,0,714
Magnus went to Ireland.,0,271
many information was provided.,1,1031
John was struck by Bill as pompous.,1,433
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",0,580
"Bill ate the peaches, and Harry did, too.",1,73
The book was written.,0,828
Tabs are kept on suspected drug dealers by the FBI.,0,13
Which girl did Mike quip never wore this hat?,1,597
Sandy had read how many papers?!,1,279
Jessica loaded boxes under the wagon.,1,772
John considers himself proud of Mary.,0,147
"Mary likes to tour art galleries, but Bill hates to.",1,858
"The TA's have been arguing about whether some student or other should pass, but I can't now remember which one.",0,742
John offers many advice.,1,782
I'll work on it if I can.,1,941
The car was driven.,1,228
We gave ourselves to the cause.,1,578
John is eager.,1,602
I presented it to Bill to read.,0,548
He likes cookies and he hates crumb cake.,1,776
All who lost money in the scam are eligible for the program.,0,269
The children admire their mother.,0,379
A sick owl doesn't hunt mice.,1,312
Jean persuaded Robert.,1,127
the baker from whom I bought these bagels left.,1,360
An evil thought struck Dave.,1,263
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.",0,519
My heart is pounding me.,1,512
"John likes some students, but I don't know who.",1,6
I don't know if I should agree.,0,416
"Sarah promised Catherine her old car, but then gave it to her son instead.",1,1026
The table was wiped clean by John.,1,589
"Bill wondered how many papers Sandy had read, but he didn't care which ones.",1,885
"Because she's so pleasant, as for Mary I really like her.",0,106
I won't have some money.,1,451
Mary saw the boy walking toward the railroad station.,0,683
I want that Bill left to remain a secret.,0,703
Something happened I couldn't really talk about.,0,432
The dog stole the turkey.,0,585
John decided Bill to get the prize.,1,422
What additional categories and rules would be required to handle these verbs?,1,25
What the water did to the bottle was fill it.,1,1037
There is a unicorn in the garden.,0,642
Some people yell at the dogs in my neighborhood.,1,192
Who who you like does Sandy also like?,0,111
The man who Mary loves and Sally hates computed my tax.,1,583
"The more people you give beer to, the more people get sick.",0,798
Some of them made as many errors as 20.,0,619
He danced.,0,566
The patient died.,1,1017
I saw that gas can explode.,0,563
Any owl hunts mice.,1,25
Dana walked and Leslie ran.,0,518
John was spoke by Mary to.,0,661
I've lost my wallet or I've lost my mind.,0,856
It was the peasant girl who got it.,0,766
The cat slept soundly and furry.,0,1040
Did Athena help us?,0,605
I saw that gas can explode.,1,829
Janet broke the cup.,1,207
Susan frightens her.,0,247
Nobody told Susan.,1,373
Nobody saw Pat.,1,615
He danced.,1,1012
Packages drive easily to New York.,1,874
The car won't run.,0,844
Which topic did you get bored because Mary talked about?,1,188
The only people being added to our group who were at Harvard were students.,1,901
Who did you get an accurate description of?,0,430
John bought a dog for himself to play with.,1,698
The teacher became angry with the students.,0,380
The cat got bitten.,1,804
The cat was bitten the mouse.,1,278
I know you like the back of my hand.,1,446
Emma and Harriet were attacked yesterday.,0,514
Jason persuaded the doctor to treat Medea,0,665
The fugitive lay motionless in order to avoid discovery.,1,941
Anybody who attended last week's huge rally signed the petition.,0,1014
The paper is cut by Mary.,1,882
It was believed that Bill was tardy.,1,673
"Bill's story about Sue may be amazing, but Max's is virtually incredible.",0,627
Dana walking and Leslie ran.,0,964
Kim depends for Sandy.,1,571
How sane is Peter?,0,807
He washed yourself.,1,56
So fast did he run that nobody could catch him.,0,524
Everybody around here who ever buys anything on credit talks in his sleep.,1,65
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.",0,848
"Which book's, author did you meet?",0,596
This teacher is a genius.,1,639
On whom are you counting to incriminate himself?,1,917
I won't have some money.,0,928
"Joe's neuroses bother his patrons, and Sally does too.",1,378
Packages drive easily to New York.,0,754
Everyone hopes that he will sleep.,1,942
Which boy's did we elect guardian's employer president?,0,1024
Leslie used a pen.,0,238
John wants not to leave the town.,1,977
Books were taken from each student by the other.,1,622
The teacher became.,0,420
"Millie will send the President an obscene telegram, and Paul, the Secretary a rude letter.",1,981
Sam gave the ball out of the basket.,1,682
It is a golden hair.,1,363
The chair pushed.,0,143
The car was driven.,1,632
You will believe Bob.,1,375
"Poor Bill, it had started to rain and he had no umbrella.",0,480
The person responsible confessed.,1,948
He can not have been working.,1,672
They realised that never had Sir Thomas been so offended.,0,976
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.",1,820
It was expected by the reporters that the principal would fire some teacher.,0,204
John considers Bill silly.,1,997
It seems that Lucy was mugged.,1,253
"Clinton is anxious to find out which budget dilemmas Panetta would be willing to tackle in a certain way, but he won't say in which.",1,918
Mickey looked up it.,1,165
A job offered.,0,226
"She talked to Harry, but I don't know who else.",0,437
They have no in.,0,810
"Mary arranged for, in St. Louis, John to rent a house cheap.",1,262
A seat available was in the last row.,1,142
There were four men arriving at the station when I pulled up.,0,230
Jean wants Bill to do the Macarena.,1,93
John considers Bill silly.,1,426
Lou hoped the umbrella in the closet.,1,226
Emma made Harriet some food.,1,519
I gave Pete the book to impress.,1,787
"Joe's neuroses bother his patrons, and Sally does too.",0,771
Kim put in the box.,0,307
"Sandy was trying to work out which students would be able to solve a certain problem, but she wouldn't tell us which one.",1,169
Captain Wentworth wrote a letter to Anne Elliott.,0,977
"The administration has issued a statement that it is willing to meet a student group, but I'm not sure which one.",0,24
"The newspaper has reported that they are about to appoint someone, but I can't remember who they are about to appoint.",1,812
These stockings will run.,0,884
John tried to please Stephen.,1,687
A magazine about crime appeared on the newsstands.,1,241
I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.,0,632
Sharon fainted from hunger.,0,602
The problem perceives easily.,0,316
There were several old rocks songs that she and I were the only two who knew.,1,723
The bucket was kicked by Pat.,1,404
Cynthia chewed.,1,545
"The ship sank, but I don't know with what.",0,491
Which house does your friend live?,1,370
I met the person who left.,1,651
In which car was the man seen?,1,795
Anson demonized up the Khyber,0,584
The book was seen by Mary.,1,809
I know a man who Tom drives as drives.,1,696
A felon was elected to the city council.,0,345
"Tom picked these grapes, and I washed some turnips, and Suzie will prepare these grapes.",1,1016
The Peter we all like was at the party,1,910
John was struck by Bill's idiocy.,1,291
The paper was written up by John.,1,865
Magnus went to Ireland.,1,578
The administration has issued a statement that it is willing to meet with one of the student groups.,1,711
The paper is cut by Mary.,0,414
The Peter we all like was at the party,0,723
Tabs are kept on suspected drug dealers by the FBI.,1,1008
Some people consider the noisy dogs dangerous.,0,543
The witch poisoned the children.,0,616
Drew believes I think Rosie loves magazine ads.,0,56
Some people consider noisy dogs dangerous.,0,175
Everyone relies on someone. It's unclear who.,1,468
I saw her duck.,0,115
Jessica loaded boxes under the wagon.,1,201
I dislike the people in whose house we stayed.,0,635
"The more people you give beer to, the more people get sick.",0,327
The bears sniffed,1,51
Park Square has a festive air.,1,484
Jean wants Bill to do the Macarena.,0,391
The table was wiped by John clean.,1,222
A pound was weighed by the book.,1,118
Susan told a story to her.,0,717
It was believed by the students that they would have an exam.,1,321
Leslie slept.,1,356
She can run an accelerator.,1,833
The book surprised many people.,0,605
The crocodile devoured the doughnut.,1,381
John called the president a fool.,1,742
Here's a knife with which for you to cut up the onions.,1,215
The monkey is ate the banana,1,981
The worker will have a job.,0,184
Gwen hit the baseball.,1,787
Bother you that Kim left!,1,564
I said that never in my life had I seen a place like Bangor.,1,1016
John convinced Bill that Mary should sleep.,1,199
John is near Larry.,0,313
Chris was handed.,1,740
He let the cats which were whining out.,0,896
The boy in the doorway waved to his father.,1,621
The bread cuts easily.,1,777
John tried to be a good boy.,1,614
Mary thinks that she is smart.,1,331
Who did you get an accurate description of?,1,824
John promise Mary to shave himself.,1,90
We investigated the area for bombs.,1,503
I would prefer to leave.,0,167
I inquired when could we leave.,0,710
The person whose mother's dog we were all fond of.,0,700
The rules require that the executives be polite.,0,451
Lora buttered at the toast.,1,201
I would prefer for John to leave.,1,267
Kim put in the box.,1,995
Sarah smiled a charming smile.,1,459
We believed John to be a fountain in the park.,1,590
Amanda carried the package to Pamela.,0,827
Anson demonized,1,65
That kind of person is hard to find anyone to look after.,1,728
A seat available was in the last row.,0,445
John was struck by Bill as pompous.,1,182
Under the bed seems to be a fun place to hide.,0,626
I am counting on Bill to incriminate himself.,0,274
That Sam sometimes didn't sleep must have pleased somebody.,1,925
Some people yell at the dogs in my neighborhood.,1,119
It is not true that I might be going to the party.,0,872
Some people yell at the dogs.,1,152
"She was bathing, but I couldn't make out who.",1,977
She talked to John or Mary but I don't know which one.,0,312
"Mary will read Fred's story, and Joe will read Holly's.",1,318
"The more Fred is obnoxious, the less attention you should pay to him.",1,857
Medea denied poisoning the phoenix.,1,429
I feel that Arch will show up.,0,971
Cynthia nibbled on the carrot .,1,907
The patient was died.,1,925
They lost themselves' books.,0,869
"The angrier Mary got, the more she looked at pictures.",0,1032
I enjoy yourself.,0,1007
Some people yell at dogs.,1,575
He could not] have been working.,1,650
Harriet admired Mr Knightley.,0,844
Us love they.,1,775
Who did you think kissed the gorilla?,1,587
A magazine about crime appeared on the newsstands.,0,504
The children are fond with the ice cream.,1,137
"As a teacher, you have to deal simultaneously with the administration's pressure on you to succeed, and the children's to be a nice guy.",1,29
She didn't talk to one student.,1,349
The car was driven by John to Maine.,1,145
John bought a dog for himself to play with.,1,737
It has been determined that somebody will be appointed; it's just not clear yet who.,1,118
Which experts testified against defendants who exposed them?,0,432
John is eager.,0,389
There is a bench to sit on.,1,806
Ellen said about the present conditions.,1,989
"As you eat the most, you want the least.",0,918
Mary was respected by John.,1,141
This is the senator to whose mother's friend's sister's I sent the letter.,0,3
Which king did you ask which city invaded?,1,126
This dye will run.,0,492
My heart is pounding me.,0,436
John was found in the office.,0,45
"Which book's, author did you meet?",0,764
"Each student wrote a paper on a Mayan language, but I don't remember which one.",1,1011
I gave a book to Bill to read.,0,152
"Joan said she talked to the students, but Fred couldn't figure out who.",1,520
John left singing.,1,296
I saw someone yesterday I hadn't seen for years.,1,446
The manager laughed.,0,498
"The ship sank, but I don't know with what.",1,872
Anson demonized,0,626
John told Mary that it was important to Fred to leave early.,1,837
That banana is eating the monkey.,1,444
"Bill bought a red house, and Max bought one too.",1,572
I served leek soup to my guests.,1,222
"I know how many assignments I've graded, but I don't know how many Bill has.",1,952
Sally kissed himself.,1,663
Ted was bitten by the spider.,0,394
She said she talked to those students but I don't know how many.,1,935
the putter of books left.,0,938
That you will marry any student is not certain.,1,870
"She said she had spoken to everybody, but he wasn't sure who.",0,653
The men will all leave.,0,956
There tended to be a lot of discussion.,1,315
What did you ask who Medea gave?,1,694
John regretted it that Bill had a good time.,1,217
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.",0,533
I threw away a book that Sandy thought we had read.,1,749
It's not because I have any sympathy for urban guerillas that I helped him.,1,730
Frank Churchill crossed the street.,1,883
The bird sing.,1,214
Each candidate who has interest in semantics will be admitted to the department.,1,747
Advantage is taken of every opportunity for improvement.,1,450
"I can't believe Fred won't, either.",0,694
Everyone hopes that he will sleep.,1,82
Bill sent a package to Tom.,1,768
how silly is Bill considered?,1,851
Carmen bought Mary a dress.,0,642
Henry found that Bill is sad.,0,850
Jack is the person with whom Jenny fell in love with.,0,611
I presented John with it dead.,0,624
An evil thought struck Dave.,1,960
We investigated the area for bombs.,1,581
What the water did to the whole bottle was fill it.,1,75
The bread cuts easily.,1,93
Felicia kicked the ball off the bench.,1,207
There is a seat available.,1,369
The mayor regarded as being absurd the proposal to build a sidewalk from Dartmouth to Smith.,1,261
I drank some of water.,1,252
John told Mary that it was important to Fred to leave early.,1,53
did the policeman meet in the park?,1,423
I am both expecting to get the job and of the opinion that it is a desirable one.,1,572
It would prove our theory to be untenable for carrots to be vegetables.,1,19
It is obvious that Pat is lying.,0,434
I squeaked the door.,0,87
Mary was given by John the book.,1,875
The dog bit the cat.,0,544
John asked.,1,392
Some people consider dogs in my neighborhood dangerous.,0,185
the election of John president surprised me.,0,559
"The younger woman might have been tall and, and the older one definitely was, blond.",1,863
Harriet admired Mr Knightley.,0,392
Mary intended John to go abroad.,1,195
John heard that they criticized themselves.,1,336
"Dave, Dan, Erin, Jaime, and Alina left.",0,792
The proof this set is recursive is difficult.,1,1007
It has been determined that somebody will be appointed; it's just not clear yet who.,0,243
The defendant denied the accusation.,0,404
John decided for Bill to get the prize.,1,734
He can will go,1,836
"Harry told Sue that Albania is a lovely place for a vacation, and Tom.",0,494
Sam offered the ball out of the basket.,1,130
Will he can do it?,1,289
The fort fluttered with many flags.,1,798
That banana is eating the monkey.,1,775
Heidi likes her violin.,1,35
I bought it to read.,1,261
You wanted to meet the man I saw.,1,867
"Because Steve's of a spider's eye had been stolen, I borrowed Fred's diagram of a snake's fang.",0,199
The storm arrived while the picnic.,1,840
The birds give the worm a tug.,0,116
Bill sent a package to Tom.,1,706
They have no in.,1,537
Herman whipped the sugar and the cream.,1,876
Paperback books lift onto the table easily.,1,429
I kicked myself,1,184
A smith hammered the metal.,1,877
Everyone who knows either Susan or Laura likes her.,1,126
They chased the man with the car.,1,174
John sounded very.,1,138
The mechanical doll wriggled itself loose.,1,387
This is the senator to whose mother's friend's sister's I sent the letter.,1,636
Have you seen my model airplane collection?,1,74
It is painting by Klee or drawing by Miro that the museum displays no.,1,37
Gwen hit the baseball.,0,75
"Joe's neuroses bother his patrons, and Sally does too.",1,951
Leslie told ourselves about us.,0,465
"Poor Bill, it had started to rain and he had no umbrella.",1,34
John sounded very.,1,1021
The bird give the worm a tug.,1,799
"Mary claimed that eating cabbage, Holly shouldn't.",1,103
Cynthia chewed.,1,764
John bought a book on the table.,1,532
Carla slid at the book.,1,84
They praised the dedication in the volunteers.,1,836
Chris was handed Sandy a note.,1,370
I noticed the.,1,866
Dana walked and Leslie ran.,0,914
He can not have been working.,1,395
Michelle kept the desk with the papers.,0,963
That Sandy had lied suggested.,1,552
Dumb ideas are put in children's heads by TV.,0,521
We forgot our invitations.,0,343
That Fred was unpopular nominated Bill.,1,340
I read some of the book.,1,131
Maytag will give a brand-new dryer to the winner of the Mrs.,1,778
"The newspaper has reported that they are about to appoint someone, but I can't remember who they are about to appoint.",1,191
We gave presents to ourselves.,0,298
John tried to be a good boy.,1,797
"Because Steve's of a spider's eye had been stolen, I borrowed Fred's diagram of a snake's fang.",0,439
John will rain tomorrow.,1,658
What did you leave before they started playing?,1,465
"I will see them, but I don't know how many of them.",1,793
The only person whose kids Dana is willing to put up with is Pat.,1,709
Pat was awarded the Golden Fleece Award and very upset about it.,1,269
Books were taken from each student and given to Mary.,0,673
I served my guests.,0,1010
Lou put the umbrella was broken.,1,551
Anson thought that himself was happy.,0,763
The book that crime was declining surprised many people.,1,468
John was struck by Bill's idiocy.,1,4
Wind was gotten of a plot to negotiate an honorable end to the war in Vietnam.,1,387
The elixir was hidden in a hole in the ground,0,111
The administration has issued a statement that it is willing to meet a student group.,1,378
"Hopefully, we'll make it through the winter without snow.",1,679
I was already aware of fact.,1,500
"John and someone were dancing together, but I don't know who.",1,877
You must pick any flower you see.,1,210
She's been dancing but we don't know with whom.,0,741
In which way is Clinton anxious to find out which budget dilemmas Panetta would be willing to solve?,1,845
Who who you like does Sandy also like?,1,463
Susan told a story to her.,1,760
the book of poems and from Blackwell takes a very long time to read.,1,194
Fido barks.,1,515
This proved a decisive factor.,1,796
He let the cats which were whining out.,0,19
Ted was bitten by the spider.,1,779
The magazines were sent to herself by Mary.,0,984
I no more could have stolen that steak than Jack the diamonds.,1,754
We linguists love to argue,0,757
Which article did Terry file papers without reading?,0,747
Few dog barked.,0,1027
You must pick any flower you see.,1,134
"Most columnists claim that a senior White House official has been briefing them, and the newspaper today reveals which one.",1,1029
John decided Bill to get the prize.,0,586
Books were taken from no student and given to Mary by any professor.,1,606
You must pick any flower you see.,1,252
She asked was Alison coming to the party.,1,206
A pound was weighed by the book.,1,16
"The higher the stakes, the lower his expectations are.",1,62
"Which boy's, mother, did you meet?",1,931
"They noticed the painting, but I don't know for how long.",1,911
This building is tall.,1,274
Students studying English reads Conrad's Heart of Darkness while at university.,1,195
Harriet admired Mr Knightley.,1,183
Mary wonders that Bill will come.,1,966
It was expected by the reporters that the principal would fire some teacher.,0,877
Anson became a muscle bound.,1,947
I bought it to give to Pete.,1,576
I felt that I know you.,1,588
The butler sent the poison to Dinah.,0,284
There is a nurse available.,0,284
So fast did he run that nobody could catch him.,1,733
The bird sings.,1,38
Some people consider noisy dogs in my neighborhood dangerous.,1,624
Brown presented a plaque to Jones.,1,63
Lou forgot the umbrella.,1,319
We created a monster.,1,488
the election of John president surprised me.,0,843
Something happened I couldn't really talk about.,1,790
It never occurred to Pat that Chris knew the answer.,1,148
This proved a decisive factor.,0,90
There was a felon elected to the city council.,1,675
John was promised by Bill to leave.,1,1039
Chocolate eggs were hidden from each other by the children.,0,815
Protect you!,1,442
That kind of person is hard to find anyone to look after.,0,182
I want that Bill left to remain a secret.,0,668
"I know which book José didn't read for class, and which book Lilly did it for him.",1,610
Chris handed Bo.,1,522
Wind was gotten of a plot to negotiate an honorable end to the war in Vietnam.,1,989
The building's the roof is leaking.,0,915
I'm sure I would like him to eat fruit more than I would cookies.,0,959
Medea denied poisoning the phoenix.,1,46
Was sunk.,1,1039
"The higher the stakes, the lower his expectations are.",1,83
The idea dismayed the Prime Minister that the Dome was dull.,1,459
The kennel which Mary made and Fido sleeps has been stolen.,1,741
John believes it sincerely that Bill is here.,1,141
John was spoke by Mary to.,1,421
A wonderful opportunity presented itself to him yesterday.,1,16
A magazine about crime appeared on the newsstands.,0,1040
Which book did each author recommend?,0,494
What Mary did Bill was give a book.,0,778
Water bubbled up out of the kettle.,0,910
the election of John president surprised me.,1,966
The gardener grew that acorn into an oak tree.,0,696
Mary thinks that she is smart.,1,112
Jerry attempted to blow up the Pentagon.,1,165
Blue leather shows herself that Betsy is pretty.,1,861
Susan whispered the news.,1,574
"Knowing the country well, he took a short cut.",1,1027
It is obvious that Pat is lying.,0,300
"Bill ate the peaches, and Harry did, too.",0,648
Somebody just left - guess who.,0,690
He turned into a frog.,0,301
"Picture of Bill, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",1,597
I wondered who Medea had poisoned.,1,960
Books were taken from each student and given to Mary by the other.,1,843
It annoys people that dogs bark.,1,301
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.",1,744
Which house does your friend live?,1,164
That acorn will grow into an oak tree.,1,641
Some people yell at noisy dogs.,1,407
We like ourselves.,1,37
There is believed to be sheep in the park.,0,813
Bill's wine from France and Ted's from California cannot be compared.,1,623
There is a seat available.,1,295
Chris was handed Sandy a note.,1,21
The children are fond that they have ice cream.,1,391
Bill ate more peaches than Harry did grapes.,1,941
Us love they.,0,408
The defendant deny the allegation.,1,638
One of Korea's most famous poets wrote these lines.,1,988
This teacher is a genius.,0,397
I was already aware of fact.,1,457
The horse raced past the barn fell.,1,417
The tube was escaped by gas.,1,417
We gave us presents.,1,752
I found the place where we can relax.,0,773
Tom's dog with one eye attacked Frank's with three legs.,1,931
This flyer and that flyer differ apart.,1,594
That he is here is the problem.,0,288
Vote for you!,1,4
Who did John send the book?,1,881
That Fred was unpopular nominated Bill.,1,478
Many people were fond of Pat.,1,10
That movie always shocks people.,0,798
Us like them.,0,1029
That picture of Susan offended her.,0,969
Protect you!,1,190
"As a teacher, you have to deal simultaneously with the administration's pressure on you to succeed, and the children's to be a nice guy.",1,501
Ann bought a first edition of Richard III for $1000.,1,73
Burn them!,0,922
The chickens seem fond of the farmer.,1,319
Dogs like Kim.,1,144
Brian threw the fence with the stick.,0,744
Which pictures of himself does John like?,1,836
The mechanical doll wriggled itself loose.,1,876
I thought he liked myself,0,866
"Any albino tiger has orange fur, marked with black stripes.",0,369
John was believed by Mary to be telling the truth.,1,325
John became rich.,1,938
A wonderful opportunity presented itself to him yesterday.,1,802
We investigated the area for bombs.,0,588
"Joan said she talked to the students, but Fred couldn't figure out who.",0,683
On whom are you counting to incriminate himself?,0,772
"They claimed they had settled on something, but it wasn't clear what they had settled on.",1,66
Ellen said that melons were selling well.,0,306
Some of them made as many errors as 20.,1,765
Ricky can be relied on.,0,486
He could not] have been working.,1,928
He likes cookies and he hates crumb cake.,0,182
John is tall on several occasions.,0,234
Who is she trying to make up to now?,1,756
Everyone hoped that she would sing.,1,887
I feel that Arch will show up.,1,364
What the water did to the whole bottle was fill it.,1,991
"That he was hungry, John whined.",0,764
Lou hoped the umbrella was broken.,1,467
That Chris knew the answer occurred to Pat.,1,572
I met the person who left.,0,625
"Bill bought a red house, and Max bought one too.",0,732
"John and someone were dancing together, but I don't know who.",1,950
"Each of the performers came in, but were sitting so far back that we couldn't see who.",1,1008
The window was broken with a hammer.,1,672
Will he can do it?,1,487
