carat,cut,color,clarity,depth,table,price,x,y,z
0.52,Ideal,F,SI2,58.8,62.0,3768,4.86,8.76,4.41
1.29,Very Good,G,VS1,62.6,59.0,1018,5.62,3.83,3.75
0.55,Ideal,G,VS1,58.3,60.0,5997,8.31,3.5,2.86
0.77,Premium,F,VS2,59.9,56.4,18823,6.44,4.7,4.26
0.63,Very Good,F,VS1,59.8,57.0,2360,5.7,6.04,2.57
0.63,Very Good,J,VVS1,61.8,55.0,1337,7.7,6.71,3.38
0.36,Premium,I,SI1,60.6,55.0,2667,5.33,4.46,3.89
0.43,Premium,I,VS1,62.6,59.0,14016,5.05,5.86,3.79
0.34,Very Good,E,SI1,60.2,61.0,855,6.66,5.2,3.79
1.44,Good,F,VS2,59.8,57.0,1050,3.8,5.24,3.1
0.44,Very Good,E,SI1,62.0,58.0,16441,3.63,6.56,2.33
0.48,Good,E,SI2,61.5,59.0,3222,4.15,4.06,3.51
0.8,Good,J,VS2,59.3,60.0,15893,6.29,5.64,4.36
0.65,Ideal,G,VVS2,61.9,62.0,6506,3.24,6.2,2.45
0.48,Premium,D,SI2,58.2,59.0,5246,6.98,5.2,4.13
0.75,Ideal,E,SI2,61.6,54.0,13719,8.74,5.63,2.81
0.68,Premium,H,VS2,61.3,61.0,2086,5.03,3.8,3.19
0.46,Premium,J,SI2,63.2,58.0,1944,5.91,6.01,3.98
0.45,Ideal,G,I1,68.0,60.0,4960,5.93,6.1,4.99
0.55,Ideal,H,SI1,66.7,57.0,4412,6.56,4.33,3.36
0.52,Good,H,SI2,62.1,56.0,752,5.41,6.97,3.86
0.56,Very Good,D,VS1,63.6,57.0,709,5.96,6.07,3.24
0.55,Very Good,E,VS1,60.9,58.0,2802,4.41,5.97,4.14
0.84,Good,E,VS1,61.7,58.0,4309,5.32,6.98,4.11
0.2,Good,F,VVS2,62.2,54.0,675,7.13,8.77,3.42
0.68,Very Good,F,VS2,61.0,58.0,2629,6.13,5.52,3.8
0.77,Fair,D,I1,64.5,62.0,449,3.87,4.73,2.95
1.77,Very Good,G,VVS1,60.2,56.0,1549,4.81,4.66,2.93
1.1,Fair,H,VS2,64.4,60.0,1901,3.83,4.72,4.36
1.03,Premium,F,VVS1,61.9,54.0,3792,7.15,5.8,3.66
1.46,Ideal,E,SI2,62.0,57.0,14860,5.19,3.33,4.16
0.61,Ideal,H,VVS2,61.5,58.0,11836,7.72,5.61,5.34
0.2,Premium,E,SI2,61.9,59.0,6051,5.78,5.2,3.91
1.02,Very Good,E,SI1,63.3,62.0,3632,4.8,4.04,3.51
0.33,Ideal,G,SI2,62.5,53.0,2266,3.71,6.34,3.78
1.03,Fair,I,VS1,62.3,61.0,792,4.71,6.13,3.3
0.64,Premium,J,SI1,63.8,58.0,4570,5.55,5.03,5.12
1.42,Very Good,F,VS1,62.6,59.0,345,5.39,5.52,3.63
0.42,Good,I,SI2,65.9,60.0,2245,7.47,6.11,3.02
0.35,Premium,F,VS1,60.6,59.0,2794,4.93,5.24,3.99
0.37,Ideal,D,SI1,62.5,57.0,1115,4.64,4.87,3.27
0.67,Fair,E,SI2,61.8,56.0,1489,6.36,6.57,4.7
0.71,Very Good,D,VVS1,62.2,59.0,361,4.59,4.23,2.52
1.78,Very Good,G,SI2,60.7,60.0,2764,5.22,7.49,3.62
0.53,Very Good,D,VVS2,62.2,54.5,2168,7.94,7.16,3.6
1.9,Good,H,IF,60.0,57.0,13383,3.96,5.26,2.63
0.35,Ideal,E,VVS2,61.3,55.0,5131,3.98,6.59,2.88
0.36,Premium,G,VVS1,59.8,61.0,326,3.47,6.81,4.72
2.06,Premium,J,VS1,61.0,56.0,6610,7.74,4.37,3.07
0.76,Good,G,VS1,62.2,60.0,2655,6.06,4.7,2.63
1.03,Ideal,J,SI2,58.1,57.0,1543,5.99,4.66,3.65
1.04,Very Good,H,SI1,61.5,55.0,4149,7.22,6.41,3.8
0.67,Ideal,D,SI1,57.8,56.0,2334,5.71,6.13,2.5
0.49,Ideal,F,VVS1,60.8,55.0,2593,5.58,3.86,3.66
0.61,Very Good,G,SI1,62.1,60.0,11784,6.23,5.02,1.24
0.36,Premium,E,VS2,63.4,56.0,408,5.99,3.77,3.47
0.24,Premium,E,SI1,62.8,60.0,2329,5.51,6.49,3.92
0.73,Good,F,VVS2,63.6,57.0,3594,7.19,7.01,2.91
0.39,Premium,H,SI1,62.8,58.0,4405,6.47,4.47,3.35
0.68,Good,H,VS2,59.4,61.3,5178,4.54,4.27,3.16
1.05,Very Good,D,SI2,62.3,61.0,1527,6.15,5.9,2.44
0.48,Ideal,D,SI1,61.0,55.0,3767,5.93,7.99,3.82
0.56,Good,H,SI1,62.8,59.0,3271,5.62,3.68,4.95
0.3,Ideal,G,VVS2,62.5,56.0,1851,6.49,4.7,4.96
0.4,Very Good,E,VS2,61.2,56.0,1285,6.06,7.33,4.61
0.98,Ideal,D,SI2,62.8,59.0,6336,5.59,5.56,3.36
0.2,Ideal,G,VS1,60.1,55.5,3091,6.78,6.0,2.59
0.54,Premium,F,VS2,62.2,59.7,11525,6.55,6.12,2.14
0.4,Ideal,H,VS2,63.4,53.0,13865,6.97,5.34,4.18
0.38,Very Good,E,VVS1,62.1,59.0,1957,5.37,6.16,3.12
1.05,Very Good,D,SI1,62.1,61.0,1625,5.15,5.58,2.45
0.44,Good,H,IF,62.2,59.0,2641,7.37,6.2,2.53
0.83,Very Good,F,VS1,62.4,56.0,2771,7.19,3.65,3.03
0.77,Premium,D,SI1,62.2,60.0,627,6.43,4.67,3.07
1.85,Very Good,H,SI1,65.3,59.0,16872,5.01,5.28,2.69
1.34,Ideal,J,VS2,61.2,58.0,510,6.16,6.09,3.59
0.6,Ideal,H,VVS1,62.7,55.0,980,6.97,8.01,3.83
0.2,Premium,G,VVS1,63.0,56.0,3713,5.81,5.26,3.46
1.84,Premium,G,SI1,62.2,58.0,2129,4.0,4.91,3.92
0.58,Premium,F,VS2,64.9,61.0,4302,6.05,5.66,3.76
0.4,Good,G,VS1,61.5,56.0,7008,7.4,6.27,3.57
1.4,Good,D,VS1,62.2,54.0,630,4.25,4.5,3.62
0.73,Fair,I,SI2,61.6,55.0,2687,6.6,3.89,3.8
0.24,Good,H,VS1,59.6,56.8,16824,7.23,6.66,3.5
0.85,Good,E,VS2,60.5,61.0,6778,5.97,6.62,4.04
0.75,Very Good,J,SI1,60.5,61.0,4581,6.24,8.01,3.35
0.4,Premium,D,VS2,60.1,57.0,562,3.36,4.68,2.74
0.53,Premium,F,VS2,62.3,57.0,1649,5.88,5.95,3.17
0.63,Premium,H,I1,58.2,60.0,13023,4.43,7.02,2.76
0.68,Premium,D,SI2,60.2,57.0,692,6.6,6.01,3.55
1.31,Ideal,H,VS1,58.3,63.0,3244,7.58,4.73,1.22
0.65,Ideal,F,VVS1,62.0,62.0,4454,4.36,5.66,3.76
0.23,Very Good,I,SI1,61.3,59.0,9322,5.36,5.33,4.87
0.5,Good,H,SI2,58.6,62.0,6510,7.33,5.47,2.36
1.38,Very Good,G,VS1,59.5,60.0,2075,6.08,3.06,3.77
0.76,Good,G,VVS2,61.3,59.0,586,6.79,6.61,3.63
0.6,Premium,G,VVS1,61.8,61.0,1318,4.63,5.23,2.29
0.23,Very Good,D,VVS2,64.1,59.0,1337,7.31,6.46,3.8
0.61,Ideal,F,IF,61.9,53.0,1831,4.5,7.09,2.72
1.02,Ideal,G,VVS2,61.5,56.0,3590,6.66,5.94,3.66
1.01,Ideal,I,VS1,60.0,60.0,2017,6.08,5.08,2.28
0.53,Fair,F,SI1,62.3,61.0,1309,3.9,6.7,3.54
0.25,Premium,H,VVS1,62.2,60.0,1113,6.25,8.16,3.38
1.15,Ideal,G,VVS1,61.8,57.0,9287,4.71,5.97,3.15
1.11,Very Good,G,VS1,62.9,59.0,2610,2.24,6.59,4.46
0.42,Premium,E,SI2,60.7,58.0,6433,6.75,6.97,4.02
0.49,Premium,G,SI1,60.8,63.0,4360,5.56,5.06,3.87
0.73,Premium,H,VS2,59.6,59.0,13750,3.34,6.03,3.84
0.27,Premium,I,SI2,62.6,59.0,1221,3.99,6.42,3.3
1.02,Very Good,H,VS2,59.7,55.0,8303,4.97,6.62,2.97
0.92,Premium,F,SI2,61.3,54.0,2042,6.65,5.28,3.47
1.58,Very Good,J,VS1,61.7,60.0,2378,5.91,5.63,4.03
1.1,Fair,J,SI2,65.8,59.0,4232,6.82,5.66,1.64
0.25,Premium,E,SI2,60.3,57.0,8134,3.93,5.27,4.07
0.93,Very Good,J,SI1,65.5,57.0,8493,4.91,4.4,3.49
0.7,Premium,G,VVS2,62.7,60.0,2169,8.28,6.07,3.24
0.41,Very Good,E,VVS2,62.4,54.0,828,7.5,4.65,3.57
0.51,Premium,I,SI2,61.2,55.0,7837,5.74,4.98,3.65
0.41,Premium,H,I1,64.5,58.0,990,5.43,8.34,3.18
0.42,Premium,G,SI1,65.3,56.0,1739,6.73,3.82,2.62
0.77,Ideal,G,VS1,61.5,55.0,1611,6.3,5.72,3.23
1.41,Premium,J,VS1,63.0,59.0,2351,6.9,5.91,3.25
0.61,Premium,G,VVS2,62.2,56.0,2274,3.72,7.09,3.03
0.58,Very Good,F,SI1,59.6,54.0,1263,5.45,7.55,4.13
1.76,Very Good,J,SI2,62.7,57.0,11029,4.94,5.04,1.83
1.16,Very Good,E,VS1,62.2,55.0,3521,5.78,5.08,3.34
0.73,Good,H,SI1,63.7,61.0,8145,6.48,6.41,3.53
0.48,Very Good,F,VVS2,65.4,59.0,3436,5.28,4.3,3.21
0.31,Good,I,VVS2,61.1,55.0,2065,5.84,6.88,3.3
0.97,Ideal,D,SI2,60.0,61.0,707,7.32,3.92,3.69
1.23,Ideal,F,SI1,59.3,59.0,649,5.44,6.92,3.83
2.1,Good,J,SI2,64.7,58.0,2304,5.99,5.71,2.52
0.26,Very Good,G,SI1,60.2,56.0,8065,6.39,6.28,4.17
0.53,Very Good,F,SI1,58.4,60.0,676,7.56,4.34,3.69
0.72,Good,I,VS1,61.6,56.0,16292,4.27,5.93,3.36
0.48,Very Good,J,VS1,61.1,55.0,4888,5.27,6.61,4.56
1.17,Ideal,G,VS1,59.5,58.0,624,4.8,7.18,3.01
0.95,Premium,J,VS1,61.0,62.4,1257,7.14,6.4,4.15
0.67,Premium,D,VS2,64.0,59.0,2274,5.97,6.47,2.81
0.54,Ideal,G,SI1,56.8,59.0,753,6.1,7.13,3.55
1.84,Very Good,F,VS2,61.2,57.0,11297,5.63,6.24,4.22
1.65,Good,G,SI1,61.8,59.0,3398,7.0,5.8,4.1
0.26,Ideal,E,SI2,72.2,59.0,3699,7.89,4.61,3.49
0.44,Fair,F,VVS2,61.4,59.0,6278,5.16,7.44,4.07
0.74,Premium,H,SI2,60.8,61.0,1389,6.41,8.51,3.43
0.71,Very Good,F,VVS1,61.1,57.0,7014,6.35,4.97,2.74
0.42,Good,G,VVS2,61.9,60.0,6097,5.33,6.59,3.43
1.84,Ideal,D,VVS2,58.2,56.0,2905,4.74,6.11,2.71
0.51,Good,E,SI2,59.5,59.0,852,6.48,6.57,3.99
0.5,Premium,G,SI1,61.3,62.0,2419,8.03,6.26,3.31
1.37,Very Good,E,SI2,61.2,60.0,2969,6.26,5.25,3.68
0.59,Premium,F,SI1,61.1,61.0,2347,3.04,3.75,3.18
0.22,Very Good,F,SI1,61.2,59.0,4135,5.53,7.15,3.38
0.63,Ideal,E,VVS2,63.0,56.0,1305,5.6,7.79,3.26
1.66,Ideal,G,SI2,59.3,64.0,1840,6.01,4.66,3.15
1.13,Very Good,J,SI2,62.6,63.0,3227,3.31,6.44,4.28
0.52,Ideal,E,VS1,61.9,60.0,1304,6.5,7.83,2.87
0.25,Premium,G,VS2,63.0,54.1,1512,5.71,6.04,3.58
1.72,Very Good,J,VS2,61.9,58.0,1754,5.97,3.97,2.47
0.63,Premium,G,VS2,60.5,61.1,6985,8.37,6.24,3.24
1.47,Ideal,G,I1,61.3,54.0,575,7.53,5.35,3.92
1.03,Good,J,SI2,60.6,61.0,1371,5.47,6.65,3.37
0.52,Premium,F,VS2,61.2,62.0,1575,6.79,5.26,3.25
0.49,Ideal,D,SI1,65.7,57.0,1974,4.7,5.76,3.8
0.4,Premium,G,VS2,63.0,60.0,1057,6.49,7.05,3.39
0.83,Fair,F,I1,63.8,54.0,2708,5.98,5.79,4.8
0.2,Ideal,D,SI1,60.6,63.0,326,5.53,5.47,3.04
0.48,Very Good,D,IF,63.6,64.0,5284,7.84,6.94,2.95
0.52,Very Good,I,SI1,62.8,61.0,3882,2.13,6.74,4.31
0.86,Ideal,F,VVS2,62.4,56.0,3187,4.88,5.29,3.42
0.64,Ideal,J,VS1,60.4,60.0,17451,5.04,6.21,4.01
0.29,Very Good,E,VVS2,62.3,54.0,1363,5.34,6.08,4.42
0.6,Ideal,G,IF,61.9,56.0,4172,5.04,5.69,2.93
0.39,Premium,D,SI1,61.1,55.0,5843,4.47,6.75,4.04
0.27,Ideal,E,VVS2,63.7,60.0,1029,5.74,5.11,3.38
0.7,Ideal,G,VS2,62.4,58.6,18823,4.52,6.72,2.76
0.2,Fair,H,VS2,59.4,56.0,2006,7.6,5.01,3.82
0.4,Very Good,D,VS2,62.5,58.0,3737,7.24,6.59,4.14
0.59,Premium,F,I1,62.6,60.0,748,6.57,4.88,3.96
0.96,Ideal,F,VS2,62.0,54.0,326,5.0,5.46,2.58
0.86,Premium,G,VVS1,63.1,57.0,4512,6.04,5.2,2.94
0.81,Premium,E,VS2,62.3,55.0,3945,4.92,5.52,4.9
0.48,Fair,F,SI2,59.7,56.0,779,6.65,6.24,4.72
0.44,Ideal,J,VS2,62.7,59.0,1833,8.25,3.94,3.26
1.92,Ideal,I,VVS2,61.1,61.0,4248,5.24,3.75,1.91
1.05,Ideal,H,VVS1,61.2,62.0,1972,7.55,5.98,4.0
0.33,Very Good,F,SI1,60.9,63.0,2922,5.42,4.59,3.89
0.43,Very Good,D,VS1,63.8,58.0,1289,3.91,6.07,3.11
0.38,Good,E,SI2,63.4,58.0,8065,5.86,6.95,3.35
1.12,Ideal,F,SI2,62.3,60.0,867,4.88,3.88,2.07
0.58,Ideal,G,IF,63.2,58.0,16078,7.54,6.73,1.98
0.5,Premium,D,SI2,63.6,58.0,2201,8.42,4.81,2.83
0.2,Premium,E,SI1,63.8,56.0,2025,5.63,5.42,2.41
0.48,Ideal,E,VS2,63.7,58.0,953,5.94,4.29,4.7
0.52,Ideal,E,VVS2,61.9,55.0,2623,7.12,5.23,3.31
0.75,Very Good,F,SI1,58.4,57.8,1034,4.41,7.62,3.46
0.89,Ideal,G,VS1,59.6,58.0,6993,6.09,3.91,2.76
0.44,Very Good,D,VS2,62.2,54.0,2017,5.16,6.08,4.71
0.85,Good,G,VVS1,61.9,54.9,430,5.22,7.17,3.41
0.29,Very Good,F,VS2,61.7,62.0,2493,5.22,5.63,3.73
0.57,Very Good,F,IF,62.2,56.0,2740,5.86,8.08,4.4
0.59,Premium,G,SI1,62.8,61.0,9590,8.52,4.2,3.02
0.32,Good,F,VS2,60.8,56.0,1862,6.09,5.64,4.69
0.2,Very Good,D,VS2,63.4,60.0,2410,5.92,5.89,3.71
1.18,Ideal,F,IF,62.0,54.0,3982,5.54,5.87,3.32
0.86,Ideal,I,IF,61.9,59.0,1998,7.42,6.69,3.85
0.4,Ideal,E,SI2,58.3,58.0,6606,4.54,5.9,4.34
0.6,Good,H,VS2,63.8,58.0,326,7.15,6.09,3.66
0.56,Ideal,D,SI1,62.6,55.0,1846,4.87,3.03,3.48
1.64,Premium,I,VVS2,64.5,54.0,3555,5.19,4.53,3.83
0.53,Good,G,VS1,61.3,58.0,6096,5.25,7.07,4.01
2.04,Very Good,J,SI1,61.2,62.0,8957,4.38,5.32,2.43
0.35,Very Good,G,VVS2,59.7,63.0,18823,8.72,6.18,4.05
0.43,Premium,E,IF,60.8,59.0,1585,5.39,6.09,3.6
1.7,Good,J,VS1,61.1,58.0,2973,5.76,3.91,3.99
0.98,Ideal,I,SI1,60.2,60.0,4562,6.33,6.65,2.77
0.7,Good,E,SI2,63.4,63.0,1427,7.46,6.81,3.15
0.97,Good,J,SI2,61.6,60.0,8429,7.45,4.08,2.78
0.41,Fair,G,SI2,68.5,59.0,3314,8.13,7.22,3.43
0.52,Premium,H,VS2,62.5,58.0,5151,5.18,6.13,3.02
0.53,Very Good,H,SI1,62.9,56.0,10165,5.32,5.55,2.17
1.01,Ideal,H,SI1,59.2,55.0,5617,5.49,4.7,3.23
1.62,Very Good,G,VVS1,61.2,60.0,436,5.61,4.03,3.06
0.38,Ideal,H,SI1,64.4,57.0,1654,6.6,6.42,2.56
2.35,Ideal,J,VS1,61.7,59.0,4523,7.21,7.34,3.61
1.79,Very Good,I,VS2,59.6,59.0,5092,4.59,5.45,2.25
0.62,Fair,F,SI1,65.2,62.0,1379,6.35,6.63,4.61
0.41,Very Good,D,VS2,65.0,58.0,10075,7.89,3.76,3.47
0.39,Fair,D,SI2,61.8,60.0,2905,4.79,6.35,3.21
0.48,Ideal,F,VVS1,62.6,56.0,3523,5.47,5.53,3.62
0.99,Fair,E,I1,64.6,57.0,13803,4.39,8.28,3.9
0.51,Ideal,E,VVS1,63.0,53.0,326,6.42,5.74,3.82
0.67,Very Good,E,SI2,58.7,61.0,444,5.79,6.44,3.36
0.51,Good,D,VS1,63.1,55.0,2546,6.46,7.09,3.16
0.6,Ideal,G,SI1,62.7,57.0,12860,6.1,6.2,4.11
0.55,Premium,E,VS2,60.7,58.0,518,7.26,5.48,3.52
2.08,Premium,I,SI2,58.3,56.0,9748,6.99,6.48,3.23
0.57,Premium,H,I1,65.7,59.0,3153,6.69,5.37,3.03
0.95,Ideal,E,VS2,56.0,57.0,1620,7.2,7.4,3.73
1.49,Very Good,G,VVS2,60.9,58.0,1860,6.99,7.55,4.54
1.66,Premium,F,VS1,62.6,57.0,858,4.74,7.19,3.47
0.9,Premium,I,SI1,59.9,58.0,1079,4.9,5.32,3.02
0.78,Very Good,J,VS2,61.6,60.0,326,4.74,5.43,4.4
0.44,Fair,F,SI1,60.8,56.0,2318,5.93,5.69,2.08
0.55,Very Good,F,SI1,60.0,58.0,1385,5.49,3.52,5.31
0.37,Very Good,H,SI2,60.9,58.0,3359,5.5,4.68,4.8
0.52,Very Good,E,SI1,58.9,60.0,1713,4.53,6.53,4.08
0.65,Premium,E,SI2,61.5,57.0,1795,7.07,4.06,2.82
0.41,Ideal,E,SI2,59.7,57.0,408,6.06,4.24,4.14
0.55,Premium,D,SI1,57.9,62.0,1636,6.13,5.2,3.75
0.96,Ideal,H,VS2,58.9,58.0,17906,6.42,3.92,3.31
0.47,Premium,E,SI1,63.1,57.0,1451,6.86,4.49,4.07
1.09,Premium,E,SI2,64.8,62.0,6614,7.82,6.73,2.81
1.0,Good,G,VS2,60.6,56.0,2904,6.03,4.92,4.53
2.14,Very Good,H,VVS1,61.3,59.0,18823,5.18,6.3,4.32
1.13,Very Good,I,VS2,62.3,58.0,7071,5.27,6.36,4.17
0.51,Premium,F,SI1,63.9,59.0,7553,4.96,3.85,3.16
2.95,Very Good,G,VVS1,62.2,60.0,1354,5.4,7.31,2.66
0.38,Very Good,D,SI2,64.3,62.0,326,5.39,5.72,2.98
0.26,Very Good,D,VVS2,61.7,60.0,2508,5.35,8.11,4.4
1.05,Ideal,G,SI2,59.0,56.0,1097,4.95,7.12,4.07
2.03,Good,I,VS2,62.8,58.0,326,6.43,6.07,3.82
1.23,Very Good,G,VVS1,62.1,60.0,2198,6.47,4.58,4.97
0.98,Ideal,D,SI1,61.2,59.0,810,5.74,6.13,3.29
0.93,Ideal,I,VVS2,61.7,56.0,18823,5.75,6.6,3.38
0.55,Ideal,H,VS1,62.9,59.0,4789,5.75,6.36,3.94
0.57,Good,F,VS2,63.1,55.0,12565,4.26,5.89,3.47
0.25,Ideal,I,SI1,57.5,63.0,326,4.76,5.94,3.68
2.01,Premium,J,VS1,62.8,59.0,4049,6.59,6.76,2.66
0.62,Very Good,G,VVS1,61.6,59.0,3038,3.39,4.5,2.62
1.66,Good,J,SI2,62.9,66.0,1395,4.63,7.37,2.47
0.29,Very Good,G,VVS1,63.3,55.0,1419,7.38,4.28,2.93
1.06,Very Good,G,SI1,61.9,58.0,2692,8.05,5.37,3.59
1.06,Ideal,E,VS1,61.2,59.0,6860,4.33,6.54,1.75
0.6,Good,E,VS1,60.1,61.0,3369,6.83,4.38,4.04
0.74,Premium,G,VVS2,61.0,60.0,12389,5.56,6.33,3.48
0.35,Fair,E,SI2,62.9,59.0,380,5.49,3.68,3.97
0.35,Very Good,H,VVS2,61.3,58.0,1037,6.62,8.15,4.63
0.34,Very Good,E,VVS2,60.8,61.0,818,5.33,2.4,3.16
0.69,Very Good,F,VS2,62.8,56.0,326,5.0,5.33,3.25
1.73,Very Good,F,VVS2,61.6,57.0,2279,6.85,5.01,4.28
0.4,Very Good,D,VS1,62.1,61.0,4417,6.91,5.6,3.2
0.71,Good,F,VS2,60.7,59.0,1156,4.64,4.93,4.35
