sentence1,sentence2,label,idx
"Tom Kraynak , manager of operations and resources for the Canton , Ohio-based East Central Area Reliability Council , said that scenario is one among many that investigators are considering .",Xerox itself previously paid a $ 10-million penalty to settle the SEC accusations .,1,4005
"Wal-Mart , the nation 's largest private employer , has expanded its antidiscrimination policy to protect gay and lesbian employees , company officials said Tuesday .","The Justice Department on Aug. 19 sanctioned the Oct. 7 date for recall election , saying it would not affect voting rights .",1,519
"While dioxin levels in the environment were up last year , they have dropped by 75 percent since the 1970s , said Caswell .",The Baltic Sky is a 37-year-old ship registered to Alpha Shipping Inc. based in the Pacific Ocean nation of Marshall Islands .,1,2025
"Friday , Stanford ( 47-15 ) blanked the Gamecocks 8-0 .","The committee will make recommendations to Publisher Arthur Sulzberger , Executive Editor Howell Raines and Managing Editor Gerald Boyd .",1,3689
Chief financial officer Andy Bryant has said that hike had a greater affect volume than officials expected .,""" I think it happened very quickly , "" said Investigator Phil Yochum of the Houston Police Department 's homicide division .",1,3646
"And it 's going to be a wild ride , "" said Allan Hoffenblum , a Republican consultant .",Greg Parseghian was appointed the new chief executive .,1,1954
"Wal-Mart Stores Inc . , Kohl 's Corp. , Family Dollar Stores Inc. and Big Lots Inc. were among the merchants posting May sales that fell below Wall Street 's modest expectations .","After more than two years in detention by the State Security Bureau , the four were found guilty last Wednesday of subversion .",0,1188
"Waiting crowds filling the streets on both sides overwhelmed the peacekeepers soon after daylight , sweeping past the barbed wire barricades .","The officers -- Kenneth Boss , Sean Carroll , Edward McMellon and Richard Murphy -- were acquitted in 2000 of state murder charges .",1,3516
""" I stand 100 percent by it , and I think our intelligence services gave us the correct information at the time . ""","The fifth nominee for fiction is Scott Spencer , for A Ship Made of Paper .",0,1435
He is charged in three bombings in Atlanta including a blast at the 1996 Olympics and one in Alabama .,Rehnquist wrote that the system was not narrowly tailored to achieve the interest in educational diversity .,1,908
""" We think that the United States of America should support the free speech of all groups , "" Mr. White said , objecting to Mr. Olson 's recommendation .",Citigroup ( C ) on Wednesday named Marjorie Magner chairman and chief executive of its colossal global consumer business .,1,3990
Sony claimed that the reader 's capacitance sensing technology cannot be fooled by paper copies and does not require cleaning .,"It was still not known exactly how many people were on the plane , which could carry 141 passengers and crew .",1,2821
"In fiction : Edward P. Jones ( "" The Known World "" ) and Scott Spencer ( "" A Ship Made of Paper "" ) .",Funny Cide is looking to become horse racing 's first Triple Crown winner in a generation .,0,3618
"Sales for the quarter beat expectations , rising 37 percent year-on-year to 1.76 billion euros .","Nobody claimed responsibility for Schaichat 's death , but police suspect that the 20-year-old soldier was abducted either by Palestinians or Israeli Arabs .",1,4030
Wal-Mart has said it plans to open at least 40 Supercenters in the state in the coming years ; analysts expect four or more to be in San Diego County .,"Terri Schiavo , 39 , underwent the procedure at the Tampa Bay area hospice where she has been living for several years , said her father , Bob Schindler .",0,1949
"Next Monday at about 2 p.m. ( CST ) , hospital officials in and near Chicago will notice a sudden increase in people complaining of flu-like symptoms .","The study , conducted on the brains of developing mice , was being published today in the journal Molecular Brain Research .",0,1441
The agency charged that one WD Energy worker discussed false reporting with traders at two other energy companies .,Gasps could be heard as the photo was projected onto the screen .,1,3759
"But software license revenues , a measure financial analysts watch closely , decreased 21 percent to $ 107.6 million .","In a statement Monday , his lawyer John Keker said ``Frank Quattrone is innocent .",1,1735
He said the foodservice pie business doesn 't fit the company 's long-term growth strategy .,"Its closest relative is found in the Seychelles Archipelago , near Madagascar in the Indian Ocean .",0,768
Secretary of State Colin Powell designated the Chechen leader believed responsible for last year 's hostage standoff in a Moscow theater as a threat to U.S. security Friday .,"The broader Standard & Poor 's 500 Index .SPX gave up 11.91 points , or 1.19 percent , at 986.60 .",1,3070
"Ross Garber , Rowland 's lawyer , said Tuesday he would attend the meeting and would ask to speak on the issue .","Asked if the delegates could leave on Friday , police intelligence chief Surya Dharma told reporters : "" Of course they may not go .",1,1399
Mr. Young said he was disappointed that the government didn 't see the severe acute respiratory syndrome crisis as worthy of federal disaster-relief money .,"Mr. Weill 's longtime confidant , Charles O. Prince , 53 , was named as his successor .",1,1968
Iran has until the end of the month to satisfy the agency it has no plans for nuclear weapons .,"MTA officials appropriated the surplus money to later years ' budgets without notifying riders or the MTA board members when the 50-cent hike was being considered , he said .",0,3846
"On the stand Wednesday , she said she was referring only to the kissing .",The market remains pinned in a narrow range after a powerful rally pushed the broad S & P 500 index up more than 20 percent since mid-March .,1,1870
"A nationally board certified teacher with a master 's degree , Kelley makes a salary of $ 65,000 in his 30th year .","During the third quarter , Lowe 's opened 38 new stores and now has 932 stores in 45 states .",0,4048
"The Dow Jones industrial average .DJI ended up 64.64 points , or 0.71 percent , at 9,191.09 , according to the latest available data .",They were remanded in custody and will appear in court again on July 8 .,0,2646
"A year or two later , 259 , or 10 per cent , of the youths reported that they had started to smoke , or had taken just a few puffs .",The woman -- who has no symptoms of illness -- donated blood Aug. 7 .,1,706
No company employee has received an individual target letter at this time .,The second-quarter results had a non-operating gain of 10 cents a share while the 2002 second-quarter performance had a net non-operating loss of 19 cents a share .,1,1388
"The pound also made progress against the dollar , reached fresh three-year highs at $ 1.6789 .",Ships carry 95 percent of international cargo to the United States .,1,2497
"The Dow Jones industrial average < .DJI > added 28 points , or 0.27 percent , at 10,557 , hitting its highest level in 21 months .","Symptoms of the E. coli infection include bloody diarrhea , nausea , vomiting and abdominal cramping .",0,2675
The market remains pinned in a narrow range after a powerful rally drove the broad Standard & Poor 's 500 index .SPX up more than 20 percent since mid-March .,The woman -- who has no symptoms of illness -- donated blood Aug. 7 .,1,2702
The blasts killed two people and injured more than 150 others .,Goodrem spent yesterday resting in her family home in Sydney and will have more tests today to determine her exact treatment .,1,3048
"He said : "" For the first time there is an easy and affordable way of making this treasure trove of BBC content available to all . ""","Thursday morning , PeopleSoft 's board rejected the Oracle takeover offer .",1,2426
"One way or another , Harry Potter And The Order Of The Phoenix will be in your hands by Saturday .",""" He is not considered a suspect , "" McCabe said .",0,130
""" There is no need for one deadline for all to create the ASEAN Economic Community , "" Thaksin said .","She told the New York Daily News she remembers only the intern 's first name , which she refused to reveal .",0,3253
""" More than 70,000 men and women from bases in Southern California were deployed in Iraq .","Tomorrow the book , kept under wraps by G. P. Putnam 's Sons since its inception , will appear in bookstores .",1,1682
"Bush wanted "" to see an aircraft landing the same way that the pilots saw an aircraft landing , "" White House press secretary Ari Fleischer said yesterday .",Prosecutors could not be reached for comment after the legal papers were obtained late Monday afternoon .,1,657
"Morgan Stanley raised its rating on the beverage maker to "" overweight "" from "" equal-weight "" saying in part that pricing power with its bottlers should improve in 2004 .","Mr. Weill 's longtime confidant , Charles O. Prince , 53 , was named as his successor .",0,3276
The agency charged that one WD Energy worker discussed false reporting with traders at two other energy companies .,"In midday trading , the Dow Jones industrial average lost 68.84 , or 0.7 percent , to 9,248.80 .",0,2536
"If the MTA 's appeal to a higher court is successful , the $ 2 bus and subway base fare won 't be rolled back .",About 20 family members of the victims were invited to the news conference .,1,1510
"The broad Standard & Poor 's 500 < .SPX > eased 0.37 of a point , or 0.03 percent , at 1,121 .","NCSD 's chief will be Robert Liscouski , the assistant secretary of Homeland Security for Infrastructure Protection .",1,2979
"Cintas is battling efforts to unionize 17,000 of its workers and to let unions organize the workers by signing cards , rather than by a lengthy election process .",Rehnquist wrote that the system was not narrowly tailored to achieve the interest in educational diversity .,1,2332
SPOT products run a Microsoft operating system and the company 's DirectBand radio technology developed with SCA Data Systems .,"The tube was removed Wednesday from Terri Schiavo , 39 , at the Tampa Bay-area hospice where she has lived for several years .",1,440
"Sales for the quarter beat expectations , rising 37 percent year-on-year to 1.76 billion euros .","The broadside came during the recording on Saturday night of a Christmas concert attended by top Vatican cardinals , bishops and many elite of Italian society , witnesses said .",0,1646
"SP2 is basically about security enhancements to Windows , such as the improved Internet Connection Firewall ( ICF ) .","Mr McKinlay said that CIBA was involved in the importation of qat , a narcotic substance legal in Britain but banned in the US .",1,933
The legal ruling follows three days of intense speculation Hewlett-Packard Co. may be bidding for the company .,"Myanmar 's pro-democracy leader Aung San Suu Kyi will be kept under house arrest following her release from a hospital where she underwent surgery , her personal physician said Friday .",1,3171
""" Today , we are trying to convey this problem to Russian President Vladimir Putin and US President George W Bush . ""","On Tuesday , before Byrd 's speech , Fleischer said Bush wanted ' ' to see an aircraft landing the same way that the pilots saw an aircraft landing .",0,3175
"The association said 28.2 million DVDs were rented in the week that ended June 15 , compared with 27.3 million VHS cassettes .","Broomhead , 34 , was assigned to the 2nd Squadron , 3rd Armored Cavalry Regiment .",1,2528
"The technology-laced Nasdaq Composite Index < .IXIC > declined 25.78 points , or 1.56 percent , to 1,627.84 .","Three such vigilante-style attacks forced the hacker organiser , who identified himself only as "" Eleonora67 ] , "" to extend the contest until 8am ( AEST ) today .",1,2772
""" Close co-operation between our law enforcement agencies , close co-operation between our intelligence services lie at the heart of the ongoing fight against terrorism . """,""" It was never the intention of us to sell product , "" federal Health Minister Anne McLellan said yesterday in Edmonton .",1,2044
"We firmly believe we have an absolute right to use the common word ' spike ' as the name of our network . ""","Some of the companys software developers will join Microsoft , but details havent been finalized , said Mike Nash , corporate vice president of Microsofts security business unit .",1,1564
"The Calgary woman , who is in her twenties , donated blood on Aug. 7 .",He was arrested again Friday night at an Alpharetta restaurant where he was having dinner with his wife .,1,3571
"The Dow Jones industrial average ended the day down 10.89 at 9,837.94 , after advancing 111.04 Wednesday .","In midday trading , the Dow Jones industrial average lost 68.84 , or 0.7 percent , to 9,248.80 .",1,1177
"But MTA officials appropriated the money to the 2003 and 2004 budgets without notifying riders or even the MTA board members considering the 50-cent hike , Hevesi found .",Parson is charged with one count of intentionally causing damage to a protected computer .,1,2423
I was surprised it turned out me talking and the president just listening .,It is the nation 's first large-scale counterterrorism exercise since the Sept . 11 terrorist attacks .,0,790
"The player 's eyes were bloodshot and a blood-alcohol test produced a reading of 0.18 - well above Tennessee 's level of presumed intoxication of 0.10 , the report said .",The team will help draft a plan by the end of the year to attack obesity .,0,3736
"The Guru microcontroller serves four functions : hardware monitoring , overclocking management , BIOS ( Basic Input Output System ) update and a troubleshooting-assistance feature called Black Box .","Annan warned that the dangers of extremism after September 11 should not be used as an excuse to suppress "" long-cherished "" freedoms .",1,522
"The euro was at 1.5281 versus the Swiss franc EURCHF = , up 0.2 percent on the session , after hitting its highest since mid-2001 around 1.5292 earlier in the session .","He said federal regulators would work with the corporation to ensure a "" smooth transition . """,1,3587
Business Week 's online edition reported on Friday that WorldCom and the SEC could announce a settlement as early as Monday .,"Tomorrow the book , kept under wraps by G. P. Putnam 's Sons since its inception , will appear in bookstores .",1,1198
"Drax faced a financial crisis late last year after it lost its most lucrative sales contract , held with insolvent utility TXU Europe .","BusinessWeek Online has learned that the settlement could come as early as Monday , May 19 .",1,221
"About 1,500 police will be deployed for the visit .",""" The foodservice pie business does not fit our long-term growth strategy .",1,563
"Morgan Stanley raised its rating on the beverage maker to "" overweight "" from "" equal-weight "" saying in part that pricing power with its bottlers should improve in 2004 .",Goodrem spent yesterday resting in her family home in Sydney and will have more tests today to determine her exact treatment .,1,2143
Ex-KGB agent Putin added that the Beatles were considered ' propaganda of an alien ideology ' .,Parson is charged with one count of intentionally causing damage to a protected computer .,1,3357
"Per-user pricing is $ 29 for Workplace Messaging , $ 89 for Team Collaboration and $ 35 for Collaborative Learning .","In Soviet times the Beatles ' music "" was considered propaganda of an alien ideology .",0,2312
"Mr. Clinton 's national security adviser , Sandy Berger , said that the White House wasn 't informed of the FBI activities .","The British pound flexed its muscle against the dollar , last up 1 percent at $ 1.6672 .",0,3129
"Consumers who said jobs are difficult to find jumped from 29.4 to 32.6 , while those claiming work was plentiful slipped from 13 to 12.6 .",He said the Government still did not know the real reason the original Saudi buyer pulled out on August 21 .,1,3495
They will help draft a plan to attack obesity that Kraft will implement over three to four years .,U.S. Secretary of State Colin Powell on Friday designated Chechen rebel leader Shamil Basayev a threat to the security of the United States and to U.S. citizens .,1,270
"He added that those "" are not solely American principles , nor are they exclusively Western . ""","The worm attacks Windows computers via a hole in the operating system , which Microsoft warned of 16 July .",1,636
"Leon Williams ' body was found inside his third-floor apartment at 196 Bay St. , in Tompkinsville .","Thursday morning , PeopleSoft 's board rejected the Oracle takeover offer .",1,3494
"Based on a separate survey of households , the unemployment rate fell in August to 6.1 percent from 6.2 percent .",It had a margin of sampling error of plus or minus four percentage points and was conducted Thursday through Saturday .,0,1270
"Thus far , Stewart 's company appears ready to stand behind her .",The vote for mayor followed City Council elections that gave Kurds the largest block of votes on the 30-seat council .,0,3360
"Peterson , a former fertilizer salesman , is charged with murder in the deaths of his 27-year-old wife and the baby boy she was carrying .",Ships carry 95 percent of international cargo to the United States .,1,2731
The patch also fixes a vulnerability that results because IE does not implement an appropriate block on a file download dialog box .,"As executive vice president of new ventures , Elias will report to Joe Tucci , EMC 's president and chief executive .",0,691
"The airline also said it has the option to buy 380 more airplanes , orders that would be split evenly between the two manufacturers .",""" APEC leaders are painfully aware that security and prosperity are inseparable , "" Thaksin said .",0,3396
"He has no immediate plans for television advertising , believing it is unnecessary this early .","Labor Department analysts discounted a slight improvement in the national unemployment rate , which fell in August to 6.1 percent from 6.2 percent .",1,1377
Authorities had no evidence to suggest the two incidents were connected .,"In the second quarter last year , AK Steel reported a profit of $ 16.2 million , or 15 cents a share .",1,3546
"Metro , bus and local rail services in France 's four largest towns -- Paris , Lyon , Lille and Marseille -- were severely disrupted , Europe 1 radio reported .",We firmly believe that we have an absolute right to use the common word ' spike ' to name our network .,0,1558
"Unable to find a home for him , a judge told mental health authorities they needed to find supervised housing and treatment for DeVries somewhere in California .","It was still not known exactly how many people were on the plane , which could carry 141 passengers and crew .",1,2084
Let me just say this : the evidence that we have of weapons of mass destruction was evidence drawn up and accepted by the joint intelligence community .,"Within two years , 259 , or 10 percent , of the youths reported they had started to smoke or had at least taken a few puffs .",0,3549
"About two hours later , his body , wrapped in a blanket , was found dumped a few blocks away .","Lay had refused to turn over the papers , asserting his Fifth Amendment right against self-incrimination .",0,2021
"He added that those "" are not solely American principles , nor are they exclusively Western . """,""" If necessary , I will support a constitutional amendment which would honour marriage between a man and a woman , codify that . """,0,3968
Ex-KGB agent Putin added that the Beatles were considered ' propaganda of an alien ideology ' .,"Sen. Patrick Leahy , the committee 's senior Democrat , later said the problem is serious but called Hatch 's idea too drastic a remedy to be considered .",0,79
"On Saturday , a 149mph serve against Agassi equalled Rusedski 's world record .","The officers -- Kenneth Boss , Sean Carroll , Edward McMellon and Richard Murphy -- were acquitted in 2000 of state murder charges .",1,3967
"The premium edition adds OfficeFront Page 2003 , Acceleration Server 2000 , and SQL Server 2000 .","The Midwestern center will focus on diagnosis , treatment and vaccines for anthrax , botulism , tularemia , hemorrhagic fever viruses and plague .",1,1417
""" There is no need for one deadline for all to create the ASEAN Economic Community , "" Thaksin said .",The woman -- who has no symptoms of illness -- donated blood Aug. 7 .,1,3982
The 12-nation currency has risen by 33 percent against the dollar over the past 15 months .,"Tom Kraynak , manager of operations and resources for the Canton , Ohio-based East Central Area Reliability Council , said investigators are considering the scenario .",0,2123
"Chad Kolton , emergency management spokesman with the Department of Homeland Security , said the government is open to new technologies and methods to communicate more quickly and efficiently .","Sen. Patrick Leahy , the committee 's senior Democrat , later said the problem is serious but called Hatch 's idea too drastic a remedy to be considered .",0,1364
"After the two-hour meeting on May 14 , publisher Arthur O. Sulzberger Jr . , executive editor Howell Raines and managing editor Gerald Boyd pledged quick remedies to staff grievances .","Ms Stewart , 61 , its chief executive officer and chairwoman , did not attend .",1,863
"Lord Falconer hailed the changes as "" a new beginning as far as the courts , Crown Prosecution Service and police are concerned "" .","In central Chungchong province , a landslide caused a Seoul-bound Saemaeul Express train to derail , injuring 28 people , local television said .",1,870
"Peterson , 31 , is now charged with murder in the deaths of his 27-year-old wife and their unborn son .",""" Instead of pursuing the most imminent and real threats - international terrorists , "" Graham said , "" this Bush administration chose to settle old scores . """,1,1078
""" This child was literally neglected to death , "" Armstrong County District Attorney Scott Andreassi said .","The decision came a year after Whipple ended federal oversight of school busing as well as the district 's racial balance , facilities and budget .",1,2252
Glover spoke at a news conference that included about 20 relatives of the victims .,"Witness Zulfiqar Ali , who was slightly wounded by shrapnel , said the attackers had focused on the mosque 's guards .",1,1424
"Speaking for the first time yesterday , Brigitte 's maternal aunt said his family was unaware he had was in prison or that he had remarried .","The program will be expanded to include areas of the Middle East such as Dubai , Turkey and Malaysia , Mr. Ridge said .",0,3541
"The Midwestern research center will focus on the development of diagnostic , therapeutic and vaccine products for anthrax , botulism , tularemia , hemorrhagic fever viruses and plague .","Late last week , sources told Reuters cable TV company Comcast Corp. CMCSA.O also was looking at buying VUE assets .",1,391
""" Sanitation is poor ... there could be typhoid and cholera , "" he said .","The Standard & Poor 's 500 Index < .SPX > slipped 0.26 point , or 0.02 percent , to 1,121.96 .",1,1438
"Ratliff 's daughters , Margaret and Martha Ratliff , were adopted by Peterson after their mother 's death .",They were remanded in custody and will appear in court again on July 8 .,1,1167
"Broomhead was assigned to 2nd Squadron , 3rd Armor Cavalry Regiment , based at Fort Carson .","Trans fat accounts for 2.5 percent of Americans ' daily calories , compared to 11 percent to 12 percent for saturated fat .",1,3890
""" I stand 100 percent by it , and I think our intelligence services gave us the correct information at the time . """,Funny Cide is looking to become horse racing 's first Triple Crown winner in a generation .,0,2942
"By skirting the FDA 's oversight , Eagan said , the quality of the imported drugs is "" less predictable "" than for those obtained in the United States .","He replaces Leland Brendsel , 61 , who retired as chairman and chief executive .",1,800
Massachusetts regulators and the Securities and Exchange Commission on Tuesday pressed securities fraud charges against Putnam Investments and two of its former portfolio managers for alleged improper mutual fund trading .,"Rumsfeld has been feuding for a long time with Army leadership , and he passed over nine active-duty four-star generals .",1,1146
"Bush also hoped to polish his anti-AIDS credentials in Uganda , which has been hailed as an African pioneer in fighting the killer disease .",Palestinian Prime Minister Mahmoud Abbas must defend the record of his first 100 days in office before Parliament today as the death toll in the occupied territories continues to rise .,0,2299
Wal-Mart has said it plans to open at least 40 Supercenters in the state in the coming years ; analysts expect four or more to be in San Diego County .,The Democratic candidates also began announcing their fund-raising totals in advance of the deadline today to file quarterly reports with the Federal Election Commission .,0,1950
"The broader Standard & Poor 's 500 Index .SPX edged down 9 points , or 0.98 percent , to 921 .","Wal-Mart Stores Inc . , the nation 's largest private employer , will now include gays and lesbians in its anti-discrimination policy , company officials said Wednesday .",0,4041
Tom Hamilton said his daughter was conscious and alert and in stable condition after the attack Friday morning .,"Tomorrow the book , kept under wraps by G. P. Putnam 's Sons since its inception , will appear in bookstores .",1,3240
"Drax faced a financial crisis late last year after it lost its most lucrative sales contract , held with insolvent utility TXU Europe .","The µGuru microcontroller serves four functions : hardware monitoring , overclocking management , BIOS update and a troubleshooting-assistance feature called Black Box .",0,2114
"Asked if the delegates could leave on Friday , police intelligence chief in Aceh , Surya Dharma , told reporters they could not because they did not have proper permission .",""" It 's great to be back home , "" said Lu , dressed in a woolly coat near the blackened capsule .",1,2659
"The seizure took place at 4 a.m. on March 18 , just hours before the first American air assault .","But with the Prime Minister due to leave tomorrow , a day early , he may not be present when the final decision is made .",1,478
"The opposition would resort to rolling mass action "" at strategic times of our choice and without warning to the dictatorship , "" he said .",She started taking supplements two years ago - partly to stave off mild dementia that affects her elderly parents .,1,1722
"Most economists had expected a more dire report , with many anticipating the fifth month of job losses in six months .","In a statement Monday , his lawyer John Keker said ``Frank Quattrone is innocent .",1,1860
"The announcement , which economists said was not a surprise , may be bittersweet for the millions of Americans without jobs .",""" I had one bad stretch of holes that put me out of contention , "" Woods said , referring to his 42 on the front nine Saturday .",1,3976
But with the PM due to leave tomorrow afternoon for personal reasons there was a risk he might not be present when the final decision was made .,"IBM said the Rational products were also integrated with Rational PurifyPlus , which allows developers to work in Java , Visual C # and VisualBasic .Net.",1,3498
"The opposition would resort to rolling mass action "" at strategic times of our choice and without warning to the dictatorship , "" he said .",News that the Organization of Petroleum Exporting Countries was lowering output starting in November exacerbated a stock sell-off already under way yesterday .,1,2338
The agency charged that one WD Energy worker discussed false reporting with traders at two other energy companies .,"Such an amount would probably be unable to summon a majority of the Senate , where Republican moderates have refused to go above $ 350 billion .",1,2781
"Ms Stewart , the chief executive , was not expected to attend .","The blue-chip Dow Jones industrial average .DJI added 38 points , or 0.42 percent , to 9,165 .",1,98
The attack followed several days of disturbances in the city where American soldiers exchanged fire with an unknown number of attackers as civilians carried out demonstrations against the American presence .,""" Today , we are trying to convey this problem to Russian President Vladimir Putin ( news - web sites ) and President Bush ( news - web sites ) . """,0,2659
"Robert Liscouski , the Assistant Secretary of Homeland Security for Infrastructure Protection , will oversee NCSD .","The premium edition adds ISA Server , SQL Server and a specialized edition of BizTalk 2004 .",1,1286
""" We will work with the board to ensure a smooth transition . ""","Just about everything about "" Harry Potter and the Order of the Phoenix "" will set records .",0,3458
""" This deal makes sense for both companies , "" said National Chief Executive Brian Halla .","Falconer will hold on , for now , to the Lord Chancellor 's Great Seal , used to sign off instructions from the sovereign .",1,515
"The top rate will go to 4.45 percent for all residents with taxable incomes above $ 500,000 .",Costa will play Juan Carlos Ferrero next in a rematch of last year 's final .,1,2757
"Ratliff 's daughters , Margaret and Martha Ratliff , were adopted by Peterson after their mother 's death .","Including the charge , the Santa Clara , Calif.-based company said Monday it lost $ 1.04 billion , or 32 cents per share , in the period ending June 30 .",1,2243
"According to the Merchant Marine Ministry , the 37-year-old ship is registered to Alpha Shipping Inc. based in the Pacific Ocean nation of Marshall Islands .","The U.S. steel tariffs , which Bush imposed in March 2002 , were to officially end at midnight Thursday ( 0500 GMT ) , instead of March 2005 as initially planned .",0,2351
The men were remanded in custody and are due to appear again before court on July 8 .,The company said this impacted earnings by a penny a share .,0,2866
"In the undergraduate case , Rehnquist said the use of race was not "" narrowly tailored "" to achieve the university 's asserted interest in diversity .","Just about everything about "" Harry Potter and the Order of the Phoenix "" will set records .",0,1723
"Second-quarter results reflected a gain of 10 cents per diluted share , while the 2002 results included a loss of 19 cents per diluted share .",Mutinous troops who seized a Manila shopping and apartment complex demanding the government resign ended a 19-hour standoff late Sunday and returned to barracks without a shot fired .,0,261
Wittig resigned last year after being indicted on federal bank fraud charges involving a real estate loan unrelated to Westar business .,"Prosecutors allege that Nichols and coconspirator Timothy McVeigh worked together to prepare a 4,000-pound fuel-and-fertilizer bomb that destroyed the Murrah building .",0,1459
"If the MTA 's appeal to a higher court is successful , the $ 2 bus and subway base fare won 't be rolled back .","After 18 months , the atorvastatin patients had no change in the plaque in their arteries .",1,717
That would be a potential setback to Chief Executive Phil Condit 's strategy of bolstering defense-related sales during a slump in jetliner deliveries .,"The Standard & Poor 's 500 Index < .SPX > slipped 0.26 point , or 0.02 percent , to 1,121.96 .",1,1861
Large swells and dangerous surf already were being felt along sections of the coast .,The Phillies were apparently upset when Counsell stole during the sixth with the Diamondbacks up 7-1 .,0,3205
"Gilead had earnings of $ 73.1 million , or 33 cents a share , compared with $ 20.8 million , or 10 cents , in the year-ago quarter .","Economists said the announcement was not a surprise , and politicians said it offered little comfort to the millions of Americans without jobs .",0,1218
"And it 's going to be a wild ride , "" said Allan Hoffenblum , a Republican consultant .",A 14 percent slide in crude prices this month and expectations of a build up in oil inventories compounded OPEC 's fears of a further softening of the market .,1,2894
"Costa 's semifinal opponent is Spaniard Juan Carlos Ferrero , whom he beat in last year 's final .",The Maine program could be a model for other states .,0,1985
Claire had advanced to the third round of the 76th annual Scripps Howard National Spelling Bee .,""" The foodservice pie business does not fit our long-term growth strategy .",1,2441
At least 27 US troops have been killed in hostile fire since Bush 's statement .,""" Today , we are trying to convey this problem to Russian President Vladimir Putin ( news - web sites ) and President Bush ( news - web sites ) . """,1,3515
"Terri Schiavo , 39 , is expected to die sometime in the next two weeks in the Tampa-area hospice where she has spent the past several years .","Ernst & Young has denied the SEC 's claims , and called its recommendations "" irresponsible "" .",0,2555
"The Calgary woman , who is in her twenties , donated blood on Aug. 7 .","License sales , a key measure of demand , fell 21 percent to $ 107.6 million .",1,1254
"Metro , bus and local rail services in France 's four largest towns -- Paris , Lyon , Lille and Marseille -- were severely disrupted , Europe 1 radio reported .","Christina 's aunt , Shelley Riling , said she will address the court .",0,2345
Large swells and dangerous surf already were being felt along sections of the coast .,"Prosecutors allege that Nichols and coconspirator Timothy McVeigh worked together to prepare a 4,000-pound fuel-and-fertilizer bomb that destroyed the Murrah building .",1,3751
"Robert Walsh , 40 , remained in critical but stable condition Friday at Staten Island University Hospital 's north campus .","The quarterlies usually stay in stores for between six to eight weeks , "" Carney added .",1,834
""" There is no conscious policy of the United States , I can assure you of this , to move the dollar at all , "" he said .",He was arrested again Friday night at an Alpharetta restaurant where he was having dinner with his wife .,1,2674
"University of Michigan President Mary Sue Coleman said in a statement on the university 's Web site , "" Our fundamental values haven 't changed .",The former first lady has said she will not run for the White House in 2004 but has not ruled out a race later on .,1,3734
