country,income,health,population,region
Cape Verde	sub_saharan_africa,8085.654315375805,73.85,2452971.1375961355,
Romania	europe_central_asia,3204.111006487211,68.53,33985633.63529524,
Cape Verde	sub_saharan_africa,5921.779281986122,68.28,2352086.188304433,
Burkina Faso	sub_saharan_africa,13387.98482788944,70.89,121294.41044399225,
Georgia	europe_central_asia,12877.125266600042,81.34,557850.5968683822,
South Africa	sub_saharan_africa,10268.094969716589,74.45,452764.4376046851,
Benin	sub_saharan_africa,4024.326219357432,75.68,5554089.813276348,
Chile	america,6466.91713782229,75.88,70256464.78937005,
South Korea	east_asia_pacific,3013.6327072411327,63.17,34144689.29781476,
Philippines	east_asia_pacific,1926.662817070015,80.13,1353757.6405513673,
Paraguay	america,61863.229159888455,60.76,1532778.7446032173,
Greece	europe_central_asia,14760.61323551176,84.1,45504126.35449161,
Kuwait	middle_east_north_africa,60729.81632351734,71.34,1661434.4432393627,
Syria	middle_east_north_africa,7229.710985480775,81.33,2394612.1265665037,
United Kingdom	europe_central_asia,6678.64313063001,72.29,4138207.479321486,
Central African Republic	sub_saharan_africa,85143.63301084259,64.68,1045029.5337746463,
Bahrain	middle_east_north_africa,3937.2144971989037,74.83,10448105.745917782,
Seychelles	sub_saharan_africa,12461.767787788649,84.1,1836980.4840570597,
Lithuania	europe_central_asia,1773.722502223067,80.84,12579591.4188007,
Lebanon	middle_east_north_africa,11938.303079665038,64.17,2638459.18018119,
Indonesia	east_asia_pacific,2629.5818818435523,66.41,97573.9687631251,
United Arab Emirates	middle_east_north_africa,15448.263962102086,82.12,1034749.2189569761,
Gabon	sub_saharan_africa,24531.56896912832,84.1,321890.0824516892,
Ghana	sub_saharan_africa,52588.879906858194,81.52,5661030.743306673,
Cote d'Ivoire	sub_saharan_africa,6794.972641967713,72.91,2078062.2441359651,
Chile	america,21655.765050320788,76.26,6241926.192903041,
Albania	europe_central_asia,5988.730815645042,57.51,11143121.013073113,
Namibia	sub_saharan_africa,3417.988433314257,83.2,10780608.544737311,
Bahrain	middle_east_north_africa,1112.682735505577,70.48,15333437.463609837,
Argentina	america,2668.6884083079885,77.33,57492930.5008596,
Antigua and Barbuda	america,24591.27832175156,78.61,506830.80054832326,
Lebanon	middle_east_north_africa,2673.8943536404668,77.66,4642757.429249012,
Guinea-Bissau	sub_saharan_africa,13394.993032668557,82.07,6703680.290954346,
Bosnia and Herzegovina	europe_central_asia,28248.38762958489,67.08,18946982.818309497,
Turkey	europe_central_asia,26923.91447169511,84.1,43832973.16763494,
Croatia	europe_central_asia,50137.87326790476,56.09,47197196.312331535,
Guinea-Bissau	sub_saharan_africa,4046.9079336787304,63.58,12023472.69359244,
Kazakhstan	europe_central_asia,2256.6675482016835,68.74,21520850.104950644,
Ghana	sub_saharan_africa,22696.487696465094,73.82,156307285.5539513,
Liberia	sub_saharan_africa,11357.655064473327,81.6,72212624.61287609,
Kenya	sub_saharan_africa,54583.66416447306,76.65,6319721.2572223935,
Syria	middle_east_north_africa,20864.214871507393,66.36,59542075.69334657,
Australia	east_asia_pacific,10645.291138442994,69.4,11791578.320640305,
Spain	europe_central_asia,81954.36392761482,67.68,1806394.9308387488,
Germany	europe_central_asia,5323.826731749843,73.6,265013.5825558965,
Mexico	america,120775.80577226661,75.44,5328961.413788594,
Portugal	europe_central_asia,31998.64406762287,73.96,2217751.9409271395,
Luxembourg	europe_central_asia,87610.2549224035,67.79,3384730.417034219,
Tonga	east_asia_pacific,20587.528616592645,66.06,1074811.0954351244,
Luxembourg	europe_central_asia,28061.072812897906,72.98,180516.31552557682,
Cameroon	sub_saharan_africa,4420.327802514226,64.68,99751350.82738823,
Nicaragua	america,1993.9841110340972,73.85,20134814.633987244,
Bahrain	middle_east_north_africa,14269.540749280912,80.7,9926346.937699875,
Comoros	sub_saharan_africa,1868.9441610833849,72.0,215238106.54143193,
Afghanistan	south_asia,6903.7815502187,75.18,9262932.349006413,
Lebanon	middle_east_north_africa,132877.0,82.95,6938783.7929913,
Greece	europe_central_asia,6758.931296763413,66.65,255879.49394528972,
Rwanda	sub_saharan_africa,89789.02737337966,57.21,3043253.8500552564,
Bhutan	south_asia,10176.08846443893,67.71,24506756.875285868,
Malawi	sub_saharan_africa,13537.86966366447,73.63,5515840.482187038,
Bahrain	middle_east_north_africa,12899.52467394238,71.33,258676.3308738355,
Malta	europe_central_asia,21716.877009120475,71.2,11920090.252836864,
Madagascar	sub_saharan_africa,23764.30646131696,65.59,4488222.85149411,
Kenya	sub_saharan_africa,2341.9376650477657,70.46,3623892.308248707,
Tunisia	middle_east_north_africa,16341.679635064575,77.02,2750936.0143278497,
Sierra Leone	sub_saharan_africa,1785.045972020519,70.5,86487.10163072478,
Kazakhstan	europe_central_asia,8795.470292008944,75.38,13485831.872389913,
South Korea	east_asia_pacific,15844.879089627242,65.35,216952.4967720244,
Tanzania	sub_saharan_africa,3865.083067358547,67.93,243198.3713580514,
Estonia	europe_central_asia,29040.560489882053,69.55,5327159.906771104,
Equatorial Guinea	sub_saharan_africa,5111.791595247748,66.24,16900327.717691958,
Denmark	europe_central_asia,749.0639565225728,76.7,28797685.600727808,
Morocco	middle_east_north_africa,132877.0,69.38,5921543.046566236,
Switzerland	europe_central_asia,18627.61473590055,70.57,1027775682.7789855,
South Korea	east_asia_pacific,6467.49730089408,73.76,15987377.567269975,
Kenya	sub_saharan_africa,18828.26848131616,59.45,9823126.92775723,
Cambodia	east_asia_pacific,5576.907439408785,80.74,10640298.614690663,
Iceland	europe_central_asia,3722.618059622005,66.2,1167329738.891791,
Togo	sub_saharan_africa,25867.2745923481,70.4,34963480.439976886,
Egypt	middle_east_north_africa,14812.411939945916,64.6,819992.6136324237,
Lithuania	europe_central_asia,4002.1264672488032,64.47,1348384.4632045126,
Jordan	middle_east_north_africa,20450.60539612795,66.11,1990771.181195414,
United Kingdom	europe_central_asia,28116.78070120779,77.42,817745.1213054542,
South Sudan	sub_saharan_africa,15976.667150867786,74.43,130165.67362045687,
Benin	sub_saharan_africa,9450.299515741453,83.86,40859703.019773014,
Djibouti	middle_east_north_africa,4535.802589766924,75.4,9301053.526060736,
Algeria	middle_east_north_africa,4707.390046602169,84.1,484949.5190347233,
Sri Lanka	south_asia,14639.71729083108,63.73,1273046.229371301,
Equatorial Guinea	sub_saharan_africa,8928.631947206914,65.19,45043625.318805225,
Saudi Arabia	middle_east_north_africa,7367.674295217578,66.74,62670195.24612754,
Qatar	middle_east_north_africa,31840.090480101862,65.87,1781549.9825598837,
Gambia	sub_saharan_africa,9123.61114280137,67.93,12581440.21699599,
Tajikistan	europe_central_asia,4913.010467641855,68.53,911857072.9022535,
Benin	sub_saharan_africa,85106.43075962429,82.58,1560388.3648466815,
"Micronesia, Fed. Sts.	east_asia_pacific",6418.2310983745965,71.0,26078077.467854448,
"Macedonia, FYR	europe_central_asia",2572.294278925641,79.13,3576877.2366354545,
Samoa	east_asia_pacific,8444.495280309273,78.13,36920850.35918295,
Nigeria	sub_saharan_africa,9951.785741706106,71.41,13314552.165177621,
Kuwait	middle_east_north_africa,1519.2857186180852,55.05,93870050.69244689,
South Korea	east_asia_pacific,82852.46873459783,64.14,85254088.42286704,
Ireland	europe_central_asia,10069.31112953457,66.78,2641692.3080288386,
Finland	europe_central_asia,51097.34346836137,68.33,713643.7276810941,
Burundi	sub_saharan_africa,19760.157068915505,62.55,4771139.394110247,
Brazil	america,11026.557798033049,81.44,199895968.78283656,
Ghana	sub_saharan_africa,2327.5750682277426,78.32,2562277.2781404243,
Antigua and Barbuda	america,69254.48367660695,66.01,12586099.018623192,
Zambia	sub_saharan_africa,96332.02756317287,74.21,54368574.43586484,
Benin	sub_saharan_africa,21757.541729529057,81.51,3513372.2112280806,
Nicaragua	america,13762.350375702852,75.14,162942184.80144623,
Canada	america,733.0100604780063,58.97,39921740.42719026,
Marshall Islands	east_asia_pacific,1725.2411422640619,77.53,14576116.228954008,
Barbados	america,2330.7654344322295,77.57,79815.93260710439,
Latvia	europe_central_asia,1043.9488040197625,73.65,6486821.984200261,
Moldova	europe_central_asia,2674.8912644815805,66.36,62146654.68139663,
France	europe_central_asia,16289.673520852133,84.1,1421344.0495231585,
Timor-Leste	east_asia_pacific,11425.538942343304,62.72,17936159.59433577,
Bhutan	south_asia,707.8580367270961,67.51,398033.328773506,
Vietnam	east_asia_pacific,41369.03916557416,65.01,5660019.388947811,
Latvia	europe_central_asia,2444.0176593175993,71.42,985862.3216790422,
Pakistan	south_asia,11075.054788922553,69.87,1376048943.0,
Cote d'Ivoire	sub_saharan_africa,599.0,66.76,9681650.315158026,
Ukraine	europe_central_asia,787.4591116081286,72.78,3080567.979182822,
Rwanda	sub_saharan_africa,49474.339641621744,73.06,20126332.844950467,
Russia	europe_central_asia,6940.795130535771,77.34,37227869.907021075,
Armenia	europe_central_asia,2732.0111305856813,73.62,1099363.2291707932,
Tajikistan	europe_central_asia,26440.166750152075,54.0,31483953.660318796,
Australia	east_asia_pacific,25042.173605710515,81.37,685714063.3493507,
"Congo, Rep.	sub_saharan_africa",10240.558032489489,78.0,2148554.7855822234,
Liberia	sub_saharan_africa,47089.29145081346,67.45,2820845.477525233,
Kenya	sub_saharan_africa,7686.664541697547,69.87,22362311.798911363,
New Zealand	east_asia_pacific,18360.390393456997,63.24,9783743.123139195,
Azerbaijan	europe_central_asia,6108.310950641827,67.36,55196510.75591128,
Nicaragua	america,17109.79371160397,82.52,4577491.495752274,
Bosnia and Herzegovina	europe_central_asia,10373.525012272177,64.7,1945403.549507848,
"Macedonia, FYR	europe_central_asia",40214.17800503123,83.38,6390663.2814602265,
"Congo, Dem. Rep.	sub_saharan_africa",5914.523419730443,76.61,272715058.1896987,
Tajikistan	europe_central_asia,12595.448184828767,75.84,1014666.4094376912,
Czech Republic	europe_central_asia,73592.40712302619,77.65,3975721.560444662,
Malaysia	east_asia_pacific,5653.068261106121,66.57,162942212.04225343,
Nicaragua	america,3805.2115630493136,84.1,6590132.052300725,
Bhutan	south_asia,3167.5733079973256,79.4,27411636.393076822,
"Congo, Rep.	sub_saharan_africa",13072.9675198046,70.78,4102765.6636542007,
Vanuatu	east_asia_pacific,103863.55482672053,73.86,423687.588293062,
Italy	europe_central_asia,3129.0699784414464,65.71,24870597.723170515,
Qatar	middle_east_north_africa,61683.982822099584,64.82,186325.98217364887,
Sierra Leone	sub_saharan_africa,11560.934217719994,63.55,9235673.252830908,
Brazil	america,11370.790867016423,75.3,8077547.296473124,
South Korea	east_asia_pacific,7039.183486849935,80.39,46064116.79489612,
Antigua and Barbuda	america,11736.552526210877,60.5,6759780.361459835,
Cuba	america,15551.502331550568,70.98,542312.9411018995,
Bosnia and Herzegovina	europe_central_asia,10180.641741608904,76.21,609730.8663497311,
St. Vincent and the Grenadines	america,9197.576052320426,81.04,46544467.51738147,
Central African Republic	sub_saharan_africa,24475.178668009758,67.84,164760501.15002888,
Lithuania	europe_central_asia,9497.512012341123,60.92,75559992.00275458,
Guyana	america,3660.098488064511,70.16,13986537.241215425,
China	east_asia_pacific,6623.468230751005,63.46,2777516.684086377,
