page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
8615,Julie Power (Earth-616),\/Julie_Power_(Earth-616),,Good Characters,,Strawberry Blond Hair,Female Characters,,Living Characters,4043,Aug-84,2007
28973,Sinclair Abbott (Earth-616),\/Sinclair_Abbott_(Earth-616),Secret Identity,,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,4043,Feb-06,2010
563297,Elizabeth Braddock (Earth-616),\/Elizabeth_Braddock_(Earth-616),Secret Identity,Neutral Characters,,Purple Hair,Female Characters,,Living Characters,4043,Dec-76,1996
755278,David Alleyne (Earth-616),\/David_Alleyne_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,4043,Oct-03,1993
5958,Victoria Hand (Earth-616),\/Victoria_Hand_(Earth-616),,Neutral Characters,,Black Hair,Female Characters,,Deceased Characters,4043,Feb-09,1995
726389,Brandon Sharpe (Earth-616),\/Brandon_Sharpe_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4043,Aug-10,1986
10391,Max Modell (Earth-616),\/Max_Modell_(Earth-616),Public Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,4043,Jan-11,1999
18385,Timothy Cababa (Earth-616),\/Timothy_Cababa_(Earth-616),Secret Identity,,,Black Hair,Male Characters,,Living Characters,4043,Sep-10,2004
6424,Hercules (Earth-616),\/Hercules_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,4043,,1977
541249,Donald Meland (Earth-616),\/Donald_Meland_(Earth-616),No Dual Identity,Good Characters,Hazel Eyes,,Male Characters,,Living Characters,4043,Mar-12,1976
326196,Victoria Hand (Earth-616),\/Victoria_Hand_(Earth-616),No Dual Identity,,,Black Hair,Female Characters,,Deceased Characters,4043,Feb-09,1960
463976,Dorrek VIII (Earth-616),\/Dorrek_VIII_(Earth-616),Public Identity,,,Blond Hair,Male Characters,,Living Characters,4043,,1965
167175,Mickey Tork (Earth-616),\/Mickey_Tork_(Earth-616),,Good Characters,White Eyes,Variable Hair,Male Characters,,Deceased Characters,4043,Aug-01,
91730,Wally Layton (Earth-616),\/Wally_Layton_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,4043,Mar-12,1992
1025,Arnold Astrovik (Earth-616),\/Arnold_Astrovik_(Earth-616),,,Hazel Eyes,Brown Hair,Male Characters,,Deceased Characters,4043,Jul-75,1966
86927,Renata Da Lima (Earth-616),\/Renata_Da_Lima_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,4043,Jul-02,1975
27172,Natalia Romanova (Earth-616),\/Natalia_Romanova_(Earth-616),Public Identity,Good Characters,,,Female Characters,,Living Characters,4043,Apr-64,2011
30364,Jean-Paul Beaubier (Earth-616),\/Jean-Paul_Beaubier_(Earth-616),,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,4043,Apr-79,2000
362990,Sinclair Abbott (Earth-616),\/Sinclair_Abbott_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,4043,,2009
19228,Marcus Roston (Earth-616),\/Marcus_Roston_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Black Hair,Male Characters,,Living Characters,4043,Aug-11,1963
1025,Heather Douglas (Earth-616),\/Heather_Douglas_(Earth-616),Secret Identity,Good Characters,,Bald,Female Characters,,Living Characters,4043,Jan-73,1992
19220,Jonathan Clay (Earth-616),\/Jonathan_Clay_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,4043,Aug-60,1964
524420,Sinclair Abbott (Earth-616),\/Sinclair_Abbott_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,4043,,1988
7237,Xi'an Coy Manh (Earth-616),\/Xi%27an_Coy_Manh_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4043,Dec-80,2009
755278,Marcus Roston (Earth-616),\/Marcus_Roston_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Black Hair,Male Characters,,Living Characters,4043,Aug-11,1957
65116,Timothy Cababa (Earth-616),\/Timothy_Cababa_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,4043,Sep-10,1987
755278,Phyla-Vell (Earth-616),\/Phyla-Vell_(Earth-616),Public Identity,,Blue Eyes,,Female Characters,,Deceased Characters,4043,Jan-04,2008
106310,Deadpool (Wade Wilson),\/Deadpool_(Wade_Wilson),,Neutral Characters,,,Male Characters,,Living Characters,4043,Feb-91,2001
755278,Sybil Dvorak (Earth-616),\/Sybil_Dvorak_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,,Female Characters,,Living Characters,4043,Jan-79,1953
755278,Phyla-Vell (Earth-616),\/Phyla-Vell_(Earth-616),Public Identity,Good Characters,,White Hair,Female Characters,,Deceased Characters,4043,Jan-04,1991
52057,Miguel Santos (Earth-616),\/Miguel_Santos_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,4043,Oct-90,2003
305522,Jonathan Clay (Earth-616),\/Jonathan_Clay_(Earth-616),,Good Characters,,Red Hair,Male Characters,,Living Characters,4043,Aug-60,1972
167559,Timothy Cababa (Earth-616),\/Timothy_Cababa_(Earth-616),Secret Identity,,Hazel Eyes,Black Hair,Male Characters,,Living Characters,4043,Sep-10,1958
4856,Annabelle Riggs (Earth-616),\/Annabelle_Riggs_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,4043,Apr-13,1973
112884,Charlie Cluster-7 (Cluster) (Earth-616),\/Charlie_Cluster-7_(Cluster)_(Earth-616),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,4043,Feb-13,1953
11689,Loki Laufeyson (Earth-616),\/Loki_Laufeyson_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Genderfluid Characters,,Living Characters,4043,Aug-49,1956
10880,Miranda Leevald (Earth-616),\/Miranda_Leevald_(Earth-616),Public Identity,Neutral Characters,Green Eyes,Black Hair,Female Characters,,Living Characters,4043,Dec-01,2005
4330,Raven Darkholme (Earth-616),\/Raven_Darkholme_(Earth-616),,Bad Characters,,Red Hair,Female Characters,,Living Characters,4043,Apr-78,2004
2658,Renata Da Lima (Earth-616),\/Renata_Da_Lima_(Earth-616),Public Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,4043,Jul-02,1970
11176,Miranda Leevald (Earth-616),\/Miranda_Leevald_(Earth-616),Public Identity,Neutral Characters,,Black Hair,Female Characters,,Living Characters,4043,Dec-01,1982
46433,Aundray Phelps (Earth-616),\/Aundray_Phelps_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4043,Dec-91,1964
126281,Deidre Wentworth (Earth-616),\/Deidre_Wentworth_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,4043,Jul-91,
755278,Marlo Chandler (Earth-616),\/Marlo_Chandler_(Earth-616),Public Identity,Good Characters,,Red Hair,Female Characters,,Living Characters,4043,Sep-88,1942
568795,Alana Jobson (Earth-616),\/Alana_Jobson_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Female Characters,,Deceased Characters,4043,Feb-08,2006
15736,Arnold Astrovik (Earth-616),\/Arnold_Astrovik_(Earth-616),No Dual Identity,Neutral Characters,,Brown Hair,Male Characters,,Deceased Characters,4043,Jul-75,1973
1907,Wally Layton (Earth-616),\/Wally_Layton_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,4043,Mar-12,1956
2290,Arnold Astrovik (Earth-616),\/Arnold_Astrovik_(Earth-616),No Dual Identity,Neutral Characters,Hazel Eyes,Brown Hair,Male Characters,,Deceased Characters,4043,Jul-75,1946
207307,Janice Lincoln (Earth-616),\/Janice_Lincoln_(Earth-616),Secret Identity,Neutral Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,4043,Aug-10,1992
5201,Max Modell (Earth-616),\/Max_Modell_(Earth-616),,Good Characters,,Red Hair,Male Characters,,Living Characters,4043,Jan-11,1979
5180,Heidi Sladkin (Earth-616),\/Heidi_Sladkin_(Earth-616),Secret Identity,Good Characters,Red Eyes,,Female Characters,,Living Characters,4043,Sep-95,1961
14115,David Alleyne (Earth-616),\/David_Alleyne_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4043,Oct-03,1984
477894,Sybil Dvorak (Earth-616),\/Sybil_Dvorak_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,4043,Jan-79,2003
6277,David Alleyne (Earth-616),\/David_Alleyne_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,4043,Oct-03,1980
17789,Julio Richter (Earth-616),\/Julio_Richter_(Earth-616),Secret Identity,,Brown Eyes,,Male Characters,,Living Characters,4043,Jun-87,2012
14814,Sinclair Abbott (Earth-616),\/Sinclair_Abbott_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,4043,Feb-06,1974
35193,Aundray Phelps (Earth-616),\/Aundray_Phelps_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,4043,Dec-91,1966
4240,Annabelle Riggs (Earth-616),\/Annabelle_Riggs_(Earth-616),,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,4043,Apr-13,1999
26694,Julie Power (Earth-616),\/Julie_Power_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,4043,,2002
5417,Timothy Cababa (Earth-616),\/Timothy_Cababa_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,4043,Sep-10,1944
4586,Timothy Cababa (Earth-616),\/Timothy_Cababa_(Earth-616),Secret Identity,Good Characters,Hazel Eyes,,Male Characters,,Living Characters,4043,Sep-10,1985
12766,Kyle Jinadu (Earth-616),\/Kyle_Jinadu_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,4043,Jun-09,1950
9949,Annabelle Riggs (Earth-616),\/Annabelle_Riggs_(Earth-616),Public Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,4043,Apr-13,1947
755278,Yukio (Earth-616),\/Yukio_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Female Characters,,Living Characters,4043,Sep-82,2006
107411,Heather Douglas (Earth-616),\/Heather_Douglas_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,4043,Jan-73,1978
13135,Julio Richter (Earth-616),\/Julio_Richter_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,4043,Jun-87,1983
341414,Xavin (Earth-616),\/Xavin_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Genderfluid Characters,,Living Characters,4043,Oct-05,1981
395395,Cullen Bloodstone (Earth-616),\/Cullen_Bloodstone_(Earth-616),,Neutral Characters,,,Male Characters,,Living Characters,4043,Feb-13,1972
14213,Benjamin Deeds (Earth-616),\/Benjamin_Deeds_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,4043,Feb-13,1965
703903,Alana Jobson (Earth-616),\/Alana_Jobson_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Female Characters,,Deceased Characters,4043,Feb-08,2001
3897,Sybil Dvorak (Earth-616),\/Sybil_Dvorak_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,4043,Jan-79,1943
268014,Donald Meland (Earth-616),\/Donald_Meland_(Earth-616),No Dual Identity,,,Reddish Blond Hair,Male Characters,,Living Characters,4043,Mar-12,1971
7416,Akihiro (Earth-616),\/Akihiro_(Earth-616),Secret Identity,,,Black Hair,Male Characters,,Living Characters,4043,Oct-06,2003
61378,David Alleyne (Earth-616),\/David_Alleyne_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4043,Oct-03,1981
31916,Julio Richter (Earth-616),\/Julio_Richter_(Earth-616),Secret Identity,,,Brown Hair,Male Characters,,Living Characters,4043,Jun-87,1959
3921,Rococo (Earth-616),\/Rococo_(Earth-616),,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4043,May-11,2000
3001,Jonathan Clay (Earth-616),\/Jonathan_Clay_(Earth-616),Secret Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,4043,Aug-60,1952
3972,David Alleyne (Earth-616),\/David_Alleyne_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,4043,Oct-03,1977
177777,Raven Darkholme (Earth-616),\/Raven_Darkholme_(Earth-616),,Bad Characters,,Red Hair,Female Characters,,Living Characters,4043,Apr-78,1974
1025,Victoria Hand (Earth-616),\/Victoria_Hand_(Earth-616),,Neutral Characters,,Black Hair,Female Characters,,Deceased Characters,4043,Feb-09,2011
11692,Hercules (Earth-616),\/Hercules_(Earth-616),,,,Brown Hair,Male Characters,,Living Characters,4043,Oct-65,1997
15728,Wally Layton (Earth-616),\/Wally_Layton_(Earth-616),No Dual Identity,Good Characters,Grey Eyes,Brown Hair,Male Characters,,Living Characters,4043,Mar-12,1949
44931,Timothy Cababa (Earth-616),\/Timothy_Cababa_(Earth-616),Secret Identity,Good Characters,Hazel Eyes,Black Hair,Male Characters,,Living Characters,4043,Sep-10,1982
78810,Renata Da Lima (Earth-616),\/Renata_Da_Lima_(Earth-616),Public Identity,,Brown Eyes,,Female Characters,,Living Characters,4043,Jul-02,1948
16061,Hercules (Earth-616),\/Hercules_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,4043,Oct-65,1992
713417,Amy Chen (Earth-616),\/Amy_Chen_(Earth-616),,,,,Female Characters,,Living Characters,4043,Jul-92,1962
3787,Hector Baez (Earth-616),\/Hector_Baez_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,4043,Mar-12,1957
101192,Deidre Wentworth (Earth-616),\/Deidre_Wentworth_(Earth-616),Secret Identity,,Blue Eyes,Black Hair,Female Characters,,Living Characters,4043,Jul-91,1959
47166,Christian Frost (Earth-616),\/Christian_Frost_(Earth-616),,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,4043,Jun-03,1986
61293,Heather Douglas (Earth-616),\/Heather_Douglas_(Earth-616),,Good Characters,,Bald,Female Characters,,Living Characters,4043,Jan-73,1965
722843,Natalia Romanova (Earth-616),\/Natalia_Romanova_(Earth-616),,Good Characters,,,,,Living Characters,4043,Apr-64,2012
77142,Timothy Cababa (Earth-616),\/Timothy_Cababa_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,4043,Sep-10,
102410,Arnold Astrovik (Earth-616),\/Arnold_Astrovik_(Earth-616),No Dual Identity,Neutral Characters,Hazel Eyes,Brown Hair,Male Characters,,Deceased Characters,4043,Jul-75,1949
2500,Hector Baez (Earth-616),\/Hector_Baez_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,4043,Mar-12,2002
1025,William Kaplan (Earth-616),\/William_Kaplan_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4043,Apr-05,1973
1379,Myles Alfred (Earth-616),\/Myles_Alfred_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Deceased Characters,4043,Aug-01,1950
48310,Heather Douglas (Earth-616),\/Heather_Douglas_(Earth-616),,,Blue Eyes,Bald,Female Characters,,Living Characters,4043,Jan-73,1940
21879,Brandon Sharpe (Earth-616),\/Brandon_Sharpe_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4043,Aug-10,1958
80555,Rococo (Earth-616),\/Rococo_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,4043,May-11,1973
54733,Sybil Dvorak (Earth-616),\/Sybil_Dvorak_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,4043,Jan-79,1967
11613,Donald Meland (Earth-616),\/Donald_Meland_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,4043,Mar-12,2007
106322,Val Ventura (Earth-616),\/Val_Ventura_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,4043,Jul-89,1959
33741,Annabelle Riggs (Earth-616),\/Annabelle_Riggs_(Earth-616),Public Identity,Good Characters,Blue Eyes,,Female Characters,,Living Characters,4043,Apr-13,
2145,Dorrek VIII (Earth-616),\/Dorrek_VIII_(Earth-616),Public Identity,Good Characters,Blue Eyes,,Male Characters,,Living Characters,4043,Apr-05,1945
91594,Sinclair Abbott (Earth-616),\/Sinclair_Abbott_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,4043,Feb-06,1983
1025,Yukio (Earth-616),\/Yukio_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Female Characters,,Living Characters,4043,Sep-82,1963
38039,David Alleyne (Earth-616),\/David_Alleyne_(Earth-616),,Good Characters,,Black Hair,,,Living Characters,4043,Oct-03,2006
117182,Arnold Astrovik (Earth-616),\/Arnold_Astrovik_(Earth-616),No Dual Identity,Neutral Characters,,Brown Hair,Male Characters,,Deceased Characters,4043,Jul-75,1966
41144,Phyla-Vell (Earth-616),\/Phyla-Vell_(Earth-616),Public Identity,,Blue Eyes,White Hair,Female Characters,,Deceased Characters,4043,Jan-04,2001
755278,Elizabeth Braddock (Earth-616),\/Elizabeth_Braddock_(Earth-616),Secret Identity,Neutral Characters,,Purple Hair,Female Characters,,Living Characters,4043,Dec-76,1993
2618,Catastrophe Jen (Earth-616),\/Catastrophe_Jen_(Earth-616),,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,4043,May-03,1970
