AAPL_x,AAPL_y
2014-05-16,101.90552209
2014-05-17,103.34378223
2014-05-18,100.81306724
2014-05-19,104.70781426
2014-05-20,100.84613023
2014-05-21,103.08067754
2014-05-22,101.12298355
2014-05-23,103.75960046
2014-05-24,102.87603484
2014-05-25,103.81299375
2014-05-26,104.61140994
2014-05-27,103.17118095
2014-05-28,101.57384579
2014-05-29,102.82647133
2014-05-30,104.43763283
2014-05-31,106.84920841
2014-06-01,103.09245925
2014-06-02,103.87082787
2014-06-03,106.54747043
2014-06-04,104.319007
2014-06-05,105.81889468
2014-06-06,108.24195458
2014-06-07,105.47268832
2014-06-08,107.29771787
2014-06-09,106.76083596
2014-06-10,107.74984458
2014-06-11,103.7775574
2014-06-12,108.20414962
2014-06-13,108.12422575
2014-06-14,104.02594509
2014-06-15,106.49728887
2014-06-16,106.65122998
2014-06-17,106.64547758
2014-06-18,110.32961091
2014-06-19,110.89826554
2014-06-20,109.1918175
2014-06-21,108.98864659
2014-06-22,108.12875768
2014-06-23,110.43480126
2014-06-24,108.63214479
2014-06-25,108.92844411
2014-06-26,108.33622207
2014-06-27,110.87167789
2014-06-28,108.77553532
2014-06-29,111.05068901
2014-06-30,112.12386209
2014-07-01,110.03093183
2014-07-02,111.00288841
2014-07-03,111.57121355
2014-07-04,112.48878078
2014-07-05,110.51663439
2014-07-06,111.58332591
2014-07-07,111.57364894
2014-07-08,111.77660318
2014-07-09,111.80832369
2014-07-10,112.66680903
2014-07-11,112.73442961
2014-07-12,110.08931603
2014-07-13,113.35565377
2014-07-14,110.3266268
2014-07-15,114.19677575
2014-07-16,113.56833261
2014-07-17,112.1731905
2014-07-18,113.12295528
2014-07-19,115.32604599
2014-07-20,113.57078823
2014-07-21,112.46706109
2014-07-22,115.24913168
2014-07-23,116.38703745
2014-07-24,115.21324455
2014-07-25,117.24633085
2014-07-26,115.63493349
2014-07-27,113.59518257
2014-07-28,116.20195875
2014-07-29,115.13711377
2014-07-30,117.41593997
2014-07-31,115.73012842
2014-08-01,115.70649997
2014-08-02,115.31560544
2014-08-03,115.67806052
2014-08-04,116.26533606
2014-08-05,117.33178424
2014-08-06,117.43657483
2014-08-07,118.39095881
2014-08-08,117.07491847
2014-08-09,118.6603558
2014-08-10,119.10358158
2014-08-11,120.65666998
2014-08-12,116.05176374
2014-08-13,116.62682155
2014-08-14,118.69395072
2014-08-15,118.47141747
2014-08-16,118.78656469
2014-08-17,119.40892553
2014-08-18,115.67059228
2014-08-19,120.84862876
2014-08-20,118.50293525
2014-08-21,118.20535435
2014-08-22,119.46979278
2014-08-23,121.57477006
2014-08-24,116.69314589
2014-08-25,122.56153097
2014-08-26,121.40699913
2014-08-27,118.11196762
2014-08-28,119.05077598
2014-08-29,121.56876942
