page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
322221,Io (New Earth),\/wiki\/Io_(New_Earth),,Good Characters,,Brown Hair,Female Characters,,Living Characters,3093,"2003, November",1993
2504,Sigrid Nansen (New Earth),\/wiki\/Sigrid_Nansen_(New_Earth),,,,,Female Characters,,Living Characters,3093,"1986, November",2013
54715,Io (New Earth),\/wiki\/Io_(New_Earth),,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,3093,"2003, November",1986
169105,Renee Montoya (New Earth),\/wiki\/Renee_Montoya_(New_Earth),,Good Characters,Brown Eyes,,Female Characters,,Living Characters,3093,"1992, March",2005
287567,Mallory Kimball (New Earth),\/wiki\/Mallory_Kimball_(New_Earth),,Good Characters,,,Female Characters,,Living Characters,3093,"2006, July",1975
166341,Achilles Warkiller (New Earth),\/wiki\/Achilles_Warkiller_(New_Earth),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,3093,"2009, May",1959
127722,Todd Rice (New Earth),\/wiki\/Todd_Rice_(New_Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,3093,"1983, September",1994
3587,Thomas Jagger (New Earth),\/wiki\/Thomas_Jagger_(New_Earth),Public Identity,,,,Male Characters,,Living Characters,3093,"2006, June",1997
131886,Io (New Earth),\/wiki\/Io_(New_Earth),,Good Characters,Brown Eyes,,Female Characters,,Living Characters,3093,"2003, November",1979
101125,Frostbite (New Earth),\/wiki\/Frostbite_(New_Earth),Secret Identity,Good Characters,,Blue Hair,Male Characters,,Living Characters,3093,"1997, June",2013
33937,Ramsey Robinson (New Earth),\/wiki\/Ramsey_Robinson_(New_Earth),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,3093,"2004, November",1988
73250,Mallory Kimball (New Earth),\/wiki\/Mallory_Kimball_(New_Earth),Public Identity,Good Characters,,,Female Characters,,Living Characters,3093,"2006, July",2013
39827,Hugh Dawkins (New Earth),\/wiki\/Hugh_Dawkins_(New_Earth),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,3093,"1986, November",1991
8089,Hugh Dawkins (New Earth),\/wiki\/Hugh_Dawkins_(New_Earth),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,3093,"1986, November",1991
190033,Mortimer Drake (New Earth),\/wiki\/Mortimer_Drake_(New_Earth),,Bad Characters,Brown Eyes,,Male Characters,,Living Characters,3093,"1943, November",1986
8853,Hugh Dawkins (New Earth),\/wiki\/Hugh_Dawkins_(New_Earth),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,3093,"1986, November",2010
372167,Ramsey Robinson (New Earth),\/wiki\/Ramsey_Robinson_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,3093,"2004, November",1970
326582,Joshua Barbazon (New Earth),\/wiki\/Joshua_Barbazon_(New_Earth),,Good Characters,Blue Eyes,,Male Characters,,Living Characters,3093,1989,1994
53461,Mallah (New Earth),\/wiki\/Mallah_(New_Earth),Secret Identity,Bad Characters,,,,,Deceased Characters,3093,"1964, March",1999
24154,Achilles Warkiller (New Earth),\/wiki\/Achilles_Warkiller_(New_Earth),Secret Identity,Good Characters,Blue Eyes,,,,Living Characters,3093,"2009, May",1989
45121,Daria Hernandez (New Earth),\/wiki\/Daria_Hernandez_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,3093,"2003, July",1974
57241,Renee Montoya (New Earth),\/wiki\/Renee_Montoya_(New_Earth),,Good Characters,Brown Eyes,,Female Characters,,Living Characters,3093,"1992, March",1983
309588,Kevin Mayer (New Earth),\/wiki\/Kevin_Mayer_(New_Earth),Public Identity,Good Characters,,Black Hair,,,Living Characters,3093,1988,1989
101911,Achilles Warkiller (New Earth),\/wiki\/Achilles_Warkiller_(New_Earth),Secret Identity,,Blue Eyes,Blond Hair,Male Characters,,Living Characters,3093,"2009, May",1991
40406,Courtney Mason (New Earth),\/wiki\/Courtney_Mason_(New_Earth),Public Identity,,,Blond Hair,Female Characters,,Deceased Characters,3093,"1993, July",1986
88399,Thomas Jagger (New Earth),\/wiki\/Thomas_Jagger_(New_Earth),Public Identity,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,3093,"2006, June",1987
60694,Anissa Pierce (New Earth),\/wiki\/Anissa_Pierce_(New_Earth),,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,3093,"2003, August",2013
271745,Anissa Pierce (New Earth),\/wiki\/Anissa_Pierce_(New_Earth),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,3093,"2003, August",1997
67330,Courtney Mason (New Earth),\/wiki\/Courtney_Mason_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Bisexual Characters,Deceased Characters,3093,"1993, July",2001
343812,Mortimer Drake (New Earth),\/wiki\/Mortimer_Drake_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3093,"1943, November",1977
51453,Scandal Savage (New Earth),\/wiki\/Scandal_Savage_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,,Female Characters,,Living Characters,3093,"2005, July",1994
14697,Twilight II (New Earth),\/wiki\/Twilight_II_(New_Earth),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,3093,"1997, November",2012
111502,Kevin Mayer (New Earth),\/wiki\/Kevin_Mayer_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,3093,1988,2006
183357,Io (New Earth),\/wiki\/Io_(New_Earth),Public Identity,Good Characters,Brown Eyes,,Female Characters,,Living Characters,3093,"2003, November",2002
314477,Kevin Mayer (New Earth),\/wiki\/Kevin_Mayer_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Living Characters,3093,1988,2009
36938,Renee Montoya (New Earth),\/wiki\/Renee_Montoya_(New_Earth),,Good Characters,,Black Hair,Female Characters,,Living Characters,3093,"1992, March",1989
63825,Big Thunder (New Earth),\/wiki\/Big_Thunder_(New_Earth),,Good Characters,,Black Hair,Male Characters,,Living Characters,3093,"2006, April",1990
102336,Achilles Warkiller (New Earth),\/wiki\/Achilles_Warkiller_(New_Earth),,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,3093,"2009, May",1989
66037,Joshua Barbazon (New Earth),\/wiki\/Joshua_Barbazon_(New_Earth),Public Identity,,,Blond Hair,Male Characters,,Living Characters,3093,1989,2005
107237,Courtney Mason (New Earth),\/wiki\/Courtney_Mason_(New_Earth),Public Identity,Good Characters,,Blond Hair,Female Characters,,Deceased Characters,3093,"1993, July",1997
1380,Hugh Dawkins (New Earth),\/wiki\/Hugh_Dawkins_(New_Earth),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,3093,"1986, November",2002
47340,Io (New Earth),\/wiki\/Io_(New_Earth),,Good Characters,,Brown Hair,Female Characters,,Living Characters,3093,"2003, November",1999
27628,Renee Montoya (New Earth),\/wiki\/Renee_Montoya_(New_Earth),Secret Identity,Good Characters,,,Female Characters,,Living Characters,3093,"1992, March",1978
84728,Josiah Power (New Earth),\/wiki\/Josiah_Power_(New_Earth),,Good Characters,Black Eyes,,Male Characters,,Living Characters,3093,"2002, February",2005
245992,Hugh Dawkins (New Earth),\/wiki\/Hugh_Dawkins_(New_Earth),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,3093,"1986, November",2013
141483,Thomas Jagger (New Earth),\/wiki\/Thomas_Jagger_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Living Characters,3093,"2006, June",2008
169975,Kevin Mayer (New Earth),\/wiki\/Kevin_Mayer_(New_Earth),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,3093,1988,1984
58125,Joshua Barbazon (New Earth),\/wiki\/Joshua_Barbazon_(New_Earth),Public Identity,,,Blond Hair,Male Characters,,Living Characters,3093,1989,1984
78573,Sigrid Nansen (New Earth),\/wiki\/Sigrid_Nansen_(New_Earth),Public Identity,Good Characters,,,Female Characters,,Living Characters,3093,"1986, November",1999
24033,Thomas Jagger (New Earth),\/wiki\/Thomas_Jagger_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,3093,"2006, June",1962
10099,Josiah Power (New Earth),\/wiki\/Josiah_Power_(New_Earth),Public Identity,,,Black Hair,Male Characters,,Living Characters,3093,"2002, February",1956
310156,Mortimer Drake (New Earth),\/wiki\/Mortimer_Drake_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3093,"1943, November",1969
168778,Kevin Mayer (New Earth),\/wiki\/Kevin_Mayer_(New_Earth),Public Identity,,,Black Hair,Male Characters,,Living Characters,3093,1988,2000
145202,Fauna Faust (New Earth),\/wiki\/Fauna_Faust_(New_Earth),Secret Identity,Bad Characters,,White Hair,Female Characters,,Deceased Characters,3093,"1995, March",1982
389991,Hero Cruz (New Earth),\/wiki\/Hero_Cruz_(New_Earth),Secret Identity,Good Characters,Brown Eyes,,Male Characters,,Living Characters,3093,"1996, September",1992
37135,Courtney Mason (New Earth),\/wiki\/Courtney_Mason_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,3093,"1993, July",2001
404010,Thomas Jagger (New Earth),\/wiki\/Thomas_Jagger_(New_Earth),,Good Characters,,Brown Hair,Male Characters,,Living Characters,3093,"2006, June",1996
101716,Josiah Power (New Earth),\/wiki\/Josiah_Power_(New_Earth),Public Identity,,Black Eyes,,Male Characters,,Living Characters,3093,"2002, February",2007
79302,John Constantine (New Earth),\/wiki\/John_Constantine_(New_Earth),,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,3093,"1984, June",1987
12591,Fauna Faust (New Earth),\/wiki\/Fauna_Faust_(New_Earth),Secret Identity,Bad Characters,,White Hair,Female Characters,,Deceased Characters,3093,"1995, March",1981
28442,Fauna Faust (New Earth),\/wiki\/Fauna_Faust_(New_Earth),Secret Identity,Bad Characters,,White Hair,Female Characters,,Deceased Characters,3093,"1995, March",1997
130544,Ramsey Robinson (New Earth),\/wiki\/Ramsey_Robinson_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,3093,"2004, November",1991
57988,Courtney Mason (New Earth),\/wiki\/Courtney_Mason_(New_Earth),,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,3093,"1993, July",1984
268678,Gerri Brauer (Dakotaverse),\/wiki\/Gerri_Brauer_(Dakotaverse),,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,2990,"1994, January",1959
110628,Mallory Kimball (New Earth),\/wiki\/Mallory_Kimball_(New_Earth),Public Identity,Good Characters,,,Female Characters,,Living Characters,2966,"2006, July",1979
311335,Karen Lou Faulkner (New Earth),\/wiki\/Karen_Lou_Faulkner_(New_Earth),,Neutral Characters,,Brown Hair,Female Characters,,Living Characters,2941,"1987, July",2008
163620,Mortimer Drake (New Earth),\/wiki\/Mortimer_Drake_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2938,"1943, November",1971
19470,Courtney Mason (New Earth),\/wiki\/Courtney_Mason_(New_Earth),,Good Characters,,Blond Hair,Female Characters,,Deceased Characters,2914,"1993, July",1993
56565,Todd Rice (Some Years Later),\/wiki\/Todd_Rice_(Some_Years_Later),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,2908,"2009, February",1997
404010,Mallory Kimball (New Earth),\/wiki\/Mallory_Kimball_(New_Earth),Public Identity,,,Brown Hair,Female Characters,,Living Characters,2892,"2006, July",2013
4558,Big Thunder (New Earth),\/wiki\/Big_Thunder_(New_Earth),Secret Identity,Good Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,2832,"2006, April",1979
33920,Mallah (New Earth),\/wiki\/Mallah_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,2782,"1964, March",1985
36102,Courtney Mason (New Earth),\/wiki\/Courtney_Mason_(New_Earth),Public Identity,Good Characters,,Blond Hair,Female Characters,,Deceased Characters,2749,"1993, July",1983
286116,Big Thunder (New Earth),\/wiki\/Big_Thunder_(New_Earth),,Good Characters,,Black Hair,Male Characters,,Living Characters,2692,"2006, April",1998
73613,Thomas Jagger (New Earth),\/wiki\/Thomas_Jagger_(New_Earth),Public Identity,Good Characters,Brown Eyes,,Male Characters,,Living Characters,2525,"2006, June",2013
37720,Frostbite (New Earth),\/wiki\/Frostbite_(New_Earth),,Good Characters,Blue Eyes,Blue Hair,Male Characters,,Living Characters,2488,,2013
35662,Scandal Savage (New Earth),\/wiki\/Scandal_Savage_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,2451,"2005, July",1981
335545,Achilles Warkiller (New Earth),\/wiki\/Achilles_Warkiller_(New_Earth),,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,2431,"2009, May",1985
84302,John Constantine (New Earth),\/wiki\/John_Constantine_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,2273,"1984, June",1993
76242,Josiah Power (New Earth),\/wiki\/Josiah_Power_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Living Characters,2177,"2002, February",2013
99378,Thomas Jagger (New Earth),\/wiki\/Thomas_Jagger_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,2163,"2006, June",1975
275460,Mortimer Drake (New Earth),\/wiki\/Mortimer_Drake_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2051,"1943, November",1989
7070,Anissa Pierce (New Earth),\/wiki\/Anissa_Pierce_(New_Earth),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,2027,"2003, August",1980
172815,Ramsey Robinson (New Earth),\/wiki\/Ramsey_Robinson_(New_Earth),,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,1973,"2004, November",2004
218243,Gerri Brauer (Dakotaverse),\/wiki\/Gerri_Brauer_(Dakotaverse),Secret Identity,Good Characters,Blue Eyes,,Female Characters,,Living Characters,1954,"1994, January",2004
175347,Hugh Dawkins (New Earth),\/wiki\/Hugh_Dawkins_(New_Earth),Secret Identity,Good Characters,White Eyes,,Male Characters,,Living Characters,1936,"1986, November",1992
62268,Sigrid Nansen (New Earth),\/wiki\/Sigrid_Nansen_(New_Earth),Public Identity,Good Characters,,White Hair,Female Characters,,Living Characters,1922,"1986, November",1989
71391,John Constantine (New Earth),\/wiki\/John_Constantine_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,1827,"1984, June",1983
124557,Renee Montoya (New Earth),\/wiki\/Renee_Montoya_(New_Earth),,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1798,"1992, March",1985
239541,Todd Rice (New Earth),\/wiki\/Todd_Rice_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Living Characters,1788,"1983, September",1995
17884,Ramsey Robinson (New Earth),\/wiki\/Ramsey_Robinson_(New_Earth),,Good Characters,Blue Eyes,,Male Characters,,Living Characters,1780,"2004, November",1986
36430,Hero Cruz (New Earth),\/wiki\/Hero_Cruz_(New_Earth),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1747,"1996, September",1991
52440,Josiah Power (New Earth),\/wiki\/Josiah_Power_(New_Earth),Public Identity,,,Black Hair,Male Characters,,Living Characters,1714,"2002, February",1983
1380,Sigrid Nansen (New Earth),\/wiki\/Sigrid_Nansen_(New_Earth),Public Identity,Good Characters,,,Female Characters,,Living Characters,1693,"1986, November",1963
46411,Daria Hernandez (New Earth),\/wiki\/Daria_Hernandez_(New_Earth),Public Identity,,,,Female Characters,,Living Characters,1685,"2003, July",1961
106368,Scandal Savage (New Earth),\/wiki\/Scandal_Savage_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1669,"2005, July",1998
151114,Scandal Savage (New Earth),\/wiki\/Scandal_Savage_(New_Earth),,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1606,"2005, July",2006
208632,Twilight II (New Earth),\/wiki\/Twilight_II_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,,Female Characters,,Living Characters,1562,"1997, November",2013
52023,Achilles Warkiller (New Earth),\/wiki\/Achilles_Warkiller_(New_Earth),,Good Characters,,Blond Hair,Male Characters,,Living Characters,1503,"2009, May",1998
15038,Karen Lou Faulkner (New Earth),\/wiki\/Karen_Lou_Faulkner_(New_Earth),Secret Identity,,,Brown Hair,Female Characters,,Living Characters,1485,"1987, July",1983
70020,Hero Cruz (New Earth),\/wiki\/Hero_Cruz_(New_Earth),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1456,"1996, September",1990
9510,Hugh Dawkins (New Earth),\/wiki\/Hugh_Dawkins_(New_Earth),,Good Characters,,Blond Hair,Male Characters,,Living Characters,1453,"1986, November",1981
13454,Frostbite (New Earth),\/wiki\/Frostbite_(New_Earth),,,,Blue Hair,Male Characters,,Living Characters,1441,"1997, June",1986
177660,Karen Lou Faulkner (New Earth),\/wiki\/Karen_Lou_Faulkner_(New_Earth),Secret Identity,Neutral Characters,Brown Eyes,,Female Characters,,Living Characters,1441,"1987, July",2013
20077,Courtney Mason (New Earth),\/wiki\/Courtney_Mason_(New_Earth),Public Identity,Good Characters,,Blond Hair,Female Characters,,Deceased Characters,1401,"1993, July",1990
169492,Hero Cruz (New Earth),\/wiki\/Hero_Cruz_(New_Earth),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1395,"1996, September",1981
125864,Io (New Earth),\/wiki\/Io_(New_Earth),,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1363,"2003, November",1989
33766,Ramsey Robinson (New Earth),\/wiki\/Ramsey_Robinson_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1355,"2004, November",2002
161900,Todd Rice (Some Years Later),\/wiki\/Todd_Rice_(Some_Years_Later),Public Identity,,,Brown Hair,Male Characters,,Living Characters,1331,"2009, February",1993
361913,Sigrid Nansen (New Earth),\/wiki\/Sigrid_Nansen_(New_Earth),,Good Characters,Blue Eyes,,Female Characters,,Living Characters,1328,"1986, November",2009
101696,John Constantine (New Earth),\/wiki\/John_Constantine_(New_Earth),Public Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,1325,"1984, June",1971
282607,Mortimer Drake (New Earth),\/wiki\/Mortimer_Drake_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1298,"1943, November",1976
125808,Courtney Mason (New Earth),\/wiki\/Courtney_Mason_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,1294,"1993, July",1997
1380,Fauna Faust (New Earth),\/wiki\/Fauna_Faust_(New_Earth),,Bad Characters,Black Eyes,,Female Characters,,Deceased Characters,1290,"1995, March",1993
95657,Henry Cannon (New Earth),\/wiki\/Henry_Cannon_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1276,"1984, April",1996
6454,Achilles Warkiller (New Earth),\/wiki\/Achilles_Warkiller_(New_Earth),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,1257,"2009, May",1970
99211,Josiah Power (New Earth),\/wiki\/Josiah_Power_(New_Earth),,Good Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,1256,"2002, February",2013
46107,Mallah (New Earth),\/wiki\/Mallah_(New_Earth),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,1253,"1964, March",2013
118477,Henry Cannon (New Earth),\/wiki\/Henry_Cannon_(New_Earth),Secret Identity,,Black Eyes,Black Hair,Male Characters,,Living Characters,1197,"1984, April",1980
144134,Big Thunder (New Earth),\/wiki\/Big_Thunder_(New_Earth),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1176,"2006, April",1978
127804,Daria Hernandez (New Earth),\/wiki\/Daria_Hernandez_(New_Earth),Public Identity,Neutral Characters,,Brown Hair,Female Characters,,Living Characters,1169,"2003, July",1999
101827,John Constantine (New Earth),\/wiki\/John_Constantine_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Living Characters,1122,"1984, June",1980
93553,Mallory Kimball (New Earth),\/wiki\/Mallory_Kimball_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1119,"2006, July",1982
142966,Joshua Barbazon (New Earth),\/wiki\/Joshua_Barbazon_(New_Earth),,,,Blond Hair,Male Characters,,Living Characters,1115,1989,1980
33783,Todd Rice (Some Years Later),\/wiki\/Todd_Rice_(Some_Years_Later),,Good Characters,,Brown Hair,Male Characters,,Living Characters,1108,"2009, February",1984
15726,John Constantine (New Earth),\/wiki\/John_Constantine_(New_Earth),Public Identity,Good Characters,Blue Eyes,,Male Characters,,Living Characters,1094,"1984, June",2000
163438,Mortimer Drake (New Earth),\/wiki\/Mortimer_Drake_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1091,"1943, November",2011
244236,Josiah Power (New Earth),\/wiki\/Josiah_Power_(New_Earth),,Good Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,1091,"2002, February",1985
36741,Henry Cannon (New Earth),\/wiki\/Henry_Cannon_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1065,"1984, April",1989
251813,Josiah Power (New Earth),\/wiki\/Josiah_Power_(New_Earth),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1057,"2002, February",1960
297426,Frostbite (New Earth),\/wiki\/Frostbite_(New_Earth),Secret Identity,Good Characters,,Blue Hair,Male Characters,,Living Characters,1041,"1997, June",2007
10868,Hugh Dawkins (New Earth),\/wiki\/Hugh_Dawkins_(New_Earth),Secret Identity,,,Blond Hair,Male Characters,,Living Characters,1027,"1986, November",
63102,Big Thunder (New Earth),\/wiki\/Big_Thunder_(New_Earth),,Good Characters,,Black Hair,Male Characters,,Living Characters,1011,"2006, April",1975
163072,Fauna Faust (New Earth),\/wiki\/Fauna_Faust_(New_Earth),Secret Identity,Bad Characters,,White Hair,Female Characters,,Deceased Characters,1010,"1995, March",2013
30000,Twilight II (New Earth),\/wiki\/Twilight_II_(New_Earth),,Bad Characters,Blue Eyes,White Hair,Female Characters,,Living Characters,1003,"1997, November",1972
29996,Mallah (New Earth),\/wiki\/Mallah_(New_Earth),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,992,"1964, March",1992
202158,Todd Rice (Some Years Later),\/wiki\/Todd_Rice_(Some_Years_Later),Public Identity,,,Brown Hair,Male Characters,,Living Characters,987,"2009, February",1967
21719,Big Thunder (New Earth),\/wiki\/Big_Thunder_(New_Earth),,Good Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,981,"2006, April",1999
204151,Daria Hernandez (New Earth),\/wiki\/Daria_Hernandez_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,971,"2003, July",2013
10420,Courtney Mason (New Earth),\/wiki\/Courtney_Mason_(New_Earth),,Good Characters,,Blond Hair,Female Characters,,Deceased Characters,960,"1993, July",1949
36280,Mikaal Tomas (New Earth),\/wiki\/Mikaal_Tomas_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,959,"1976, March",1991
184994,John Constantine (New Earth),\/wiki\/John_Constantine_(New_Earth),,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,957,"1984, June",1969
51962,Fauna Faust (New Earth),\/wiki\/Fauna_Faust_(New_Earth),Secret Identity,,Black Eyes,White Hair,Female Characters,,Deceased Characters,951,"1995, March",1993
