AAPL_x,AAPL_y
2014-03-27,94.05396011
2014-03-28,89.5881083
2014-03-29,94.30463582
2014-03-30,94.26635425
2014-03-31,93.51730011
2014-04-01,92.132926
2014-04-02,92.84152976
2014-04-03,93.82235932
2014-04-04,95.80459319
2014-04-05,94.40308524
2014-04-06,94.60065148
2014-04-07,94.63492698
2014-04-08,93.69409018
2014-04-09,96.14246822
2014-04-10,94.14141439
2014-04-11,94.04465883
2014-04-12,98.01306119
2014-04-13,95.48033728
2014-04-14,97.26453354
2014-04-15,94.22267366
2014-04-16,98.16518671
2014-04-17,98.47461439
2014-04-18,95.63777277
2014-04-19,95.59717044
2014-04-20,98.92456671
2014-04-21,96.3348899
2014-04-22,97.91432408
2014-04-23,98.87034228
2014-04-24,97.45541276
2014-04-25,100.12926472
2014-04-26,96.38784889
2014-04-27,98.87433851
2014-04-28,99.49204765
2014-04-29,100.19494805
2014-04-30,98.96950018
2014-05-01,101.61515962
2014-05-02,100.55909484
2014-05-03,101.06653228
2014-05-04,98.54566477
2014-05-05,99.92973767
2014-05-06,100.64385089
2014-05-07,100.5449682
2014-05-08,99.81690343
2014-05-09,100.83332309
2014-05-10,101.47279381
2014-05-11,100.22632753
2014-05-12,103.24913068
2014-05-13,101.99845479
2014-05-14,102.10023549
2014-05-15,99.72200904
2014-05-16,101.83580133
2014-05-17,103.53402823
2014-05-18,101.87641557
2014-05-19,101.63086363
2014-05-20,102.88692367
2014-05-21,104.22636194
2014-05-22,102.92835815
2014-05-23,102.59711016
2014-05-24,103.63836367
2014-05-25,101.35986093
2014-05-26,103.80033069
2014-05-27,105.35186891
2014-05-28,104.59135606
2014-05-29,105.62172832
2014-05-30,104.36153343
2014-05-31,105.0798535
2014-06-01,105.54976027
2014-06-02,104.51452882
2014-06-03,105.58942147
2014-06-04,105.08513616
2014-06-05,104.56423211
2014-06-06,105.01789456
2014-06-07,107.22352777
2014-06-08,108.82202256
2014-06-09,106.29842624
2014-06-10,106.13848396
2014-06-11,107.19373706
2014-06-12,106.77677931
2014-06-13,106.03199286
2014-06-14,108.95456545
2014-06-15,106.97901031
2014-06-16,108.8463613
2014-06-17,107.57669382
2014-06-18,108.29496513
2014-06-19,108.47744784
2014-06-20,108.24955169
2014-06-21,107.35913769
2014-06-22,109.01461238
2014-06-23,108.81532623
2014-06-24,110.91362452
2014-06-25,109.62034518
2014-06-26,110.20424511
2014-06-27,110.14472539
2014-06-28,109.98388572
2014-06-29,110.48324637
2014-06-30,112.93480609
2014-07-01,110.55900431
2014-07-02,109.69212488
2014-07-03,109.97854569
2014-07-04,109.07501191
2014-07-05,112.11078234
2014-07-06,113.16682969
2014-07-07,111.60323502
2014-07-08,111.74817041
2014-07-09,114.13034839
2014-07-10,111.98822918
2014-07-11,110.56426613
2014-07-12,113.79612063
2014-07-13,112.16615946
2014-07-14,112.69426937
2014-07-15,112.27175016
2014-07-16,113.30055559
2014-07-17,115.49335149
2014-07-18,113.32421416
2014-07-19,114.67387528
2014-07-20,112.38011516
2014-07-21,116.24098719
2014-07-22,114.92111787
2014-07-23,115.60650961
2014-07-24,115.97831473
2014-07-25,113.9042322
2014-07-26,114.86775411
2014-07-27,116.06931115
2014-07-28,118.02676308
2014-07-29,112.59067471
2014-07-30,114.82923022
2014-07-31,114.67657422
2014-08-01,115.11978188
2014-08-02,113.8721569
2014-08-03,116.12294421
2014-08-04,116.27033943
2014-08-05,115.7981509
2014-08-06,119.27347987
2014-08-07,117.01561857
2014-08-08,116.63811681
2014-08-09,118.44354683
2014-08-10,119.06450314
2014-08-11,118.5835491
2014-08-12,116.74405637
2014-08-13,119.66622624
2014-08-14,118.11286579
2014-08-15,119.64517164
2014-08-16,119.76588634
2014-08-17,117.63584357
2014-08-18,119.89684849
2014-08-19,117.95662004
2014-08-20,120.3956771
2014-08-21,119.8398245
2014-08-22,119.6110359
2014-08-23,122.89172681
2014-08-24,121.71126802
2014-08-25,119.43940452
2014-08-26,119.14237913
2014-08-27,121.17027842
2014-08-28,122.82776115
2014-08-29,120.65440837
