AAPL_x,AAPL_y
2014-03-23,90.94312296
2014-03-24,92.51185702
2014-03-25,91.51601521
2014-03-26,89.56396597
2014-03-27,93.9847054
2014-03-28,93.05260077
2014-03-29,91.98063677
2014-03-30,93.14002687
2014-03-31,93.39309048
2014-04-01,92.65943478
2014-04-02,93.82058771
2014-04-03,94.66635406
2014-04-04,95.12247409
2014-04-05,95.6281831
2014-04-06,95.78120605
2014-04-07,94.845665
2014-04-08,97.69133315
2014-04-09,93.95293589
2014-04-10,95.12067135
2014-04-11,94.24787782
2014-04-12,95.89746427
2014-04-13,96.45995098
2014-04-14,95.5369344
2014-04-15,98.64086117
2014-04-16,98.27848531
2014-04-17,94.89463996
2014-04-18,96.91656271
2014-04-19,97.74802944
2014-04-20,97.30237643
2014-04-21,98.61373442
2014-04-22,97.30163551
2014-04-23,95.96230148
2014-04-24,96.5238363
2014-04-25,97.3386199
2014-04-26,96.8388761
2014-04-27,98.02005565
2014-04-28,99.44720045
2014-04-29,97.19908197
2014-04-30,99.25798733
2014-05-01,100.25132279
2014-05-02,98.82511842
2014-05-03,99.68144989
2014-05-04,97.83881366
2014-05-05,101.27665147
2014-05-06,101.98350221
2014-05-07,102.16660999
2014-05-08,100.29669135
2014-05-09,100.19286524
2014-05-10,98.65733711
2014-05-11,98.30289033
2014-05-12,103.56683541
2014-05-13,100.92174924
2014-05-14,100.40673171
2014-05-15,101.84982831
2014-05-16,103.51285739
2014-05-17,99.93632173
2014-05-18,102.73941195
2014-05-19,102.92416208
2014-05-20,103.45460779
2014-05-21,104.26544788
2014-05-22,102.01062733
2014-05-23,102.58847862
2014-05-24,102.95034941
2014-05-25,105.16759776
2014-05-26,103.70571093
2014-05-27,102.36399219
2014-05-28,104.79896823
2014-05-29,104.7482445
2014-05-30,106.29677873
2014-05-31,106.76044512
2014-06-01,104.35405586
2014-06-02,106.44016196
2014-06-03,105.37110303
2014-06-04,106.66469642
2014-06-05,105.89087238
2014-06-06,103.94152742
2014-06-07,104.87956649
2014-06-08,106.67420133
2014-06-09,106.01161897
2014-06-10,107.05824912
2014-06-11,106.64790009
2014-06-12,108.88076069
2014-06-13,107.6051852
2014-06-14,108.77214013
2014-06-15,107.25727412
2014-06-16,108.78769808
2014-06-17,108.95001552
2014-06-18,106.47098072
2014-06-19,108.75810774
2014-06-20,108.32010055
2014-06-21,108.95673746
2014-06-22,110.11493373
2014-06-23,108.20892347
2014-06-24,110.68879616
2014-06-25,108.62109456
2014-06-26,108.81823468
2014-06-27,110.84813642
2014-06-28,110.13546038
2014-06-29,109.74765269
2014-06-30,109.74070979
2014-07-01,108.38767897
2014-07-02,109.60733884
2014-07-03,111.72093594
2014-07-04,112.47322485
2014-07-05,112.11831828
2014-07-06,110.01347794
2014-07-07,111.70375268
2014-07-08,113.11863971
2014-07-09,110.49595516
2014-07-10,112.23868452
2014-07-11,112.86644106
2014-07-12,113.42019897
2014-07-13,112.12632271
2014-07-14,114.09926441
2014-07-15,114.60122722
2014-07-16,113.65817223
2014-07-17,113.74513936
2014-07-18,115.00986359
2014-07-19,111.39343058
2014-07-20,114.30256081
2014-07-21,116.30916737
2014-07-22,115.69736139
2014-07-23,116.09725403
2014-07-24,115.77923889
2014-07-25,113.12757402
2014-07-26,113.46850862
2014-07-27,117.40931149
2014-07-28,116.30470067
2014-07-29,116.95082138
2014-07-30,116.06896364
2014-07-31,118.1656907
2014-08-01,115.27551175
2014-08-02,115.32262862
2014-08-03,118.57451727
2014-08-04,115.5821951
2014-08-05,116.260062
2014-08-06,116.04617966
2014-08-07,118.35943982
2014-08-08,118.31763713
2014-08-09,117.3344137
2014-08-10,115.04219088
2014-08-11,116.87282081
2014-08-12,115.386956
2014-08-13,116.19982375
2014-08-14,117.42993297
2014-08-15,118.59974378
2014-08-16,118.64190539
2014-08-17,118.64609703
2014-08-18,118.38771002
2014-08-19,119.73581422
2014-08-20,119.15948146
2014-08-21,121.00582884
2014-08-22,122.73880147
2014-08-23,117.01279345
2014-08-24,123.26249997
2014-08-25,118.88923667
2014-08-26,122.46306122
2014-08-27,121.13785249
2014-08-28,122.36517187
2014-08-29,120.78809005
