pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-14 06:29:31,2019-03-14 06:46:02,1,0.06,5.0,1.83,0.28,14.22,yellow,cash,Little Italy/NoLiTa,Dyker Heights,Manhattan,Brooklyn
2019-03-17 18:13:12,2019-03-17 18:26:17,3,0.29,43.1,9.69,2.41,68.77,yellow,credit card,LaGuardia Airport,Inwood Hill Park,Queens,Manhattan
2019-03-31 01:18:59,2019-03-31 01:31:03,1,0.46,5.8,3.0,0.1,34.6,yellow,cash,Upper West Side North,Starrett City,Manhattan,Brooklyn
2019-03-11 07:34:41,2019-03-11 07:49:39,1,0.71,28.45,0.8,0.1,49.4,yellow,credit card,Midtown East,Park Slope,Manhattan,Brooklyn
2019-03-29 06:14:48,2019-03-29 06:29:13,1,0.56,9.55,1.79,0.19,11.4,yellow,cash,East Harlem North,Chinatown,Manhattan,Manhattan
2019-03-19 22:35:29,2019-03-19 22:49:08,1,0.16,14.09,0.19,0.26,43.8,yellow,credit card,Canarsie,Crown Heights South,Brooklyn,Brooklyn
2019-03-22 13:08:48,2019-03-22 13:23:48,1,1.34,13.0,3.82,0.05,28.12,yellow,cash,Lenox Hill West,Cypress Hills,Manhattan,Brooklyn
2019-03-05 16:54:19,2019-03-05 17:07:59,5,1.11,3.1,0.48,0.07,28.45,yellow,credit card,SoHo,Claremont/Bathgate,Manhattan,Bronx
2019-03-13 15:26:14,2019-03-13 15:40:46,1,3.62,4.7,0.76,0.05,20.16,yellow,cash,Upper East Side North,Lincoln Square West,Manhattan,Manhattan
2019-03-17 10:24:20,2019-03-17 10:39:58,1,0.57,10.07,0.12,0.05,23.8,yellow,credit card,Sutton Place/Turtle Bay North,Prospect Park,Manhattan,Brooklyn
2019-03-28 11:28:24,2019-03-28 11:43:37,2,5.14,11.6,4.52,0.15,27.06,yellow,cash,Kips Bay,Clinton East,Manhattan,Manhattan
2019-03-11 12:24:28,2019-03-11 12:36:48,1,2.94,9.4,0.17,0.19,14.91,yellow,credit card,Yorkville East,Inwood Hill Park,Manhattan,Manhattan
2019-03-18 07:22:23,2019-03-18 07:37:51,2,2.47,5.5,0.85,0.01,30.45,yellow,cash,Sutton Place/Turtle Bay North,Washington Heights South,Manhattan,Manhattan
2019-03-14 02:02:05,2019-03-14 02:18:25,3,12.03,12.99,0.69,0.09,15.1,yellow,credit card,Clinton West,Rego Park,Manhattan,Queens
2019-03-29 08:47:37,2019-03-29 09:00:43,1,13.93,8.19,2.27,5.99,23.2,yellow,cash,JFK Airport,East New York,Queens,Brooklyn
2019-03-03 07:14:21,2019-03-03 07:29:41,2,0.76,24.3,0.18,0.55,33.07,yellow,credit card,Bronx Park,Sheepshead Bay,Bronx,Brooklyn
2019-03-05 03:33:00,2019-03-05 03:47:40,1,6.27,9.6,5.49,0.34,10.7,yellow,cash,Morningside Heights,Downtown Brooklyn/MetroTech,Manhattan,Brooklyn
2019-03-05 01:26:47,2019-03-05 01:39:12,6,1.6,6.7,0.15,0.23,35.36,yellow,credit card,Midtown East,Van Nest/Morris Park,Manhattan,Bronx
2019-03-24 15:27:11,2019-03-24 15:42:53,1,3.78,39.73,5.65,6.91,70.3,yellow,cash,Astoria,Hamilton Heights,Queens,Manhattan
2019-03-24 05:35:41,2019-03-24 05:50:57,3,6.46,4.1,3.08,0.1,9.5,yellow,credit card,Upper West Side South,Soundview/Castle Hill,Manhattan,Bronx
2019-03-06 15:40:30,2019-03-06 15:54:03,1,1.77,6.7,2.16,0.08,12.62,yellow,cash,Midtown Center,Murray Hill,Manhattan,Manhattan
2019-03-21 15:16:30,2019-03-21 15:32:04,1,11.25,11.47,2.29,0.24,13.0,yellow,credit card,Forest Hills,Queensbridge/Ravenswood,Queens,Queens
2019-03-05 14:19:23,2019-03-05 14:32:26,2,1.67,11.35,1.57,0.04,18.0,yellow,cash,Lenox Hill West,Central Harlem North,Manhattan,Manhattan
2019-02-28 14:36:15,2019-02-28 14:52:05,0,9.45,10.0,2.52,0.05,10.6,yellow,credit card,Lincoln Square West,Greenwich Village South,Manhattan,Manhattan
2019-03-30 05:41:56,2019-03-30 05:55:16,1,1.86,4.5,0.46,0.27,18.22,yellow,cash,Brooklyn Heights,Saint Albans,Brooklyn,Queens
2019-03-17 04:33:28,2019-03-17 04:47:51,5,0.49,6.5,0.85,0.16,18.38,yellow,credit card,East Harlem South,Manhattan Beach,Manhattan,Brooklyn
2019-03-11 04:04:55,2019-03-11 04:16:58,1,0.94,5.0,0.04,0.17,15.04,yellow,cash,SoHo,Jamaica,Manhattan,Queens
2019-03-09 19:43:44,2019-03-09 19:57:20,5,6.11,6.26,0.04,0.17,7.7,yellow,credit card,Midtown Center,Seaport,Manhattan,Manhattan
2019-03-12 00:51:44,2019-03-12 01:06:11,1,2.04,25.6,0.26,2.68,58.31,yellow,cash,LaGuardia Airport,Morningside Heights,Queens,Manhattan
2019-03-08 12:51:42,2019-03-08 13:06:48,1,3.45,14.9,1.0,0.81,25.5,yellow,credit card,Flushing,Flushing Meadows-Corona Park,Queens,Queens
2019-03-09 12:16:36,2019-03-09 12:31:26,1,1.96,8.7,1.38,0.06,19.92,yellow,cash,Clinton East,LaGuardia Airport,Manhattan,Queens
2019-03-31 15:22:48,2019-03-31 15:34:54,2,3.08,6.0,5.95,0.05,25.62,yellow,credit card,Union Sq,Manhattan Beach,Manhattan,Brooklyn
2019-03-24 09:18:31,2019-03-24 09:32:16,1,1.59,4.0,0.93,0.07,19.58,yellow,cash,Central Harlem North,Crown Heights South,Manhattan,Brooklyn
2019-03-07 10:20:18,2019-03-07 10:32:22,1,1.05,4.1,0.93,0.55,14.36,yellow,credit card,Upper East Side South,East Village,Manhattan,Manhattan
2019-03-05 05:57:38,2019-03-05 06:13:04,1,1.58,7.8,0.82,0.1,13.1,yellow,cash,World Trade Center,Crown Heights North,Manhattan,Brooklyn
2019-03-23 20:39:11,2019-03-23 20:53:53,1,0.91,6.9,0.72,0.22,13.04,yellow,credit card,Union Sq,Chinatown,Manhattan,Manhattan
2019-03-14 03:32:29,2019-03-14 03:47:10,1,4.51,5.8,1.08,0.17,20.97,yellow,cash,TriBeCa/Civic Center,Douglaston,Manhattan,Queens
2019-03-10 02:12:31,2019-03-10 02:28:14,1,4.23,13.4,0.18,0.52,15.17,yellow,credit card,Two Bridges/Seward Park,Spuyten Duyvil/Kingsbridge,Manhattan,Bronx
2019-03-29 12:31:32,2019-03-29 12:44:34,1,5.97,8.1,2.99,0.22,21.04,yellow,cash,Penn Station/Madison Sq West,South Ozone Park,Manhattan,Queens
2019-03-23 06:03:15,2019-03-23 06:17:24,1,1.67,12.7,3.6,0.01,25.9,yellow,credit card,Manhattan Valley,Crown Heights North,Manhattan,Brooklyn
2019-03-12 11:53:08,2019-03-12 12:10:11,1,6.32,5.77,1.79,0.07,19.1,yellow,cash,Clinton West,Kew Gardens Hills,Manhattan,Queens
2019-02-28 07:21:31,2019-02-28 07:34:26,1,1.48,3.4,0.71,0.16,28.3,yellow,credit card,Lincoln Square East,Cypress Hills,Manhattan,Brooklyn
2019-03-12 03:21:59,2019-03-12 03:35:39,1,0.28,14.18,6.39,0.0,18.4,yellow,cash,Battery Park City,Van Cortlandt Village,Manhattan,Bronx
2019-03-13 19:35:18,2019-03-13 19:51:10,1,0.37,5.78,1.25,0.07,8.5,yellow,credit card,Gramercy,Bushwick South,Manhattan,Brooklyn
2019-03-17 08:36:04,2019-03-17 08:48:46,1,0.42,3.7,0.13,0.14,11.63,yellow,cash,Greenwich Village North,Clinton East,Manhattan,Manhattan
2019-03-14 17:44:33,2019-03-14 17:58:25,1,2.04,5.6,0.95,0.59,21.87,yellow,credit card,SoHo,Van Nest/Morris Park,Manhattan,Bronx
2019-03-23 23:56:41,2019-03-24 00:11:01,1,3.11,4.8,2.98,2.09,28.86,yellow,cash,Astoria,Chinatown,Queens,Manhattan
2019-03-22 12:37:06,2019-03-22 12:50:55,1,7.48,3.5,0.04,0.13,13.49,yellow,credit card,Lincoln Square East,Randalls Island,Manhattan,Manhattan
2019-03-30 20:23:36,2019-03-30 20:38:09,1,1.18,4.3,1.53,0.09,17.26,yellow,cash,Penn Station/Madison Sq West,Yorkville West,Manhattan,Manhattan
2019-03-30 00:49:30,2019-03-30 01:03:21,2,0.3,4.0,0.01,0.07,12.7,yellow,credit card,Gramercy,Elmhurst/Maspeth,Manhattan,Queens
2019-03-11 06:51:58,2019-03-11 07:07:25,2,0.35,5.96,5.4,0.03,14.84,yellow,cash,Garment District,Long Island City/Queens Plaza,Manhattan,Queens
2019-03-19 07:38:09,2019-03-19 07:52:47,1,0.34,10.71,0.19,0.88,15.4,yellow,credit card,Lenox Hill East,Randalls Island,Manhattan,Manhattan
2019-03-21 06:41:29,2019-03-21 06:55:52,1,0.32,8.7,5.3,0.2,23.19,yellow,cash,Upper East Side North,Crotona Park East,Manhattan,Bronx
2019-03-01 10:04:14,2019-03-01 10:18:49,1,2.95,6.13,3.3,0.11,13.8,yellow,credit card,Lincoln Square East,Marble Hill,Manhattan,Manhattan
2019-03-11 23:05:17,2019-03-11 23:19:09,1,2.28,10.5,4.05,0.02,18.82,yellow,cash,Lincoln Square East,Financial District North,Manhattan,Manhattan
2019-03-14 18:17:01,2019-03-14 18:32:37,1,1.34,9.4,0.55,0.31,51.31,yellow,credit card,LaGuardia Airport,Old Astoria,Queens,Queens
2019-03-25 17:52:57,2019-03-25 18:05:02,1,2.03,11.0,1.22,0.57,18.33,yellow,cash,Murray Hill,Yorkville West,Manhattan,Manhattan
2019-03-11 20:56:43,2019-03-11 21:12:50,2,7.19,12.0,1.31,0.08,15.84,yellow,credit card,Gramercy,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-14 03:19:10,2019-03-14 03:33:07,1,0.39,10.59,0.41,0.72,14.8,yellow,cash,Little Italy/NoLiTa,LaGuardia Airport,Manhattan,Queens
2019-03-29 20:33:24,2019-03-29 20:46:53,1,2.06,4.5,1.04,0.02,16.29,yellow,credit card,Kips Bay,Stuyvesant Heights,Manhattan,Brooklyn
2019-03-22 11:56:25,2019-03-22 12:09:53,1,2.03,10.91,0.44,0.17,12.2,yellow,cash,Williamsbridge/Olinville,Columbia Street,Bronx,Brooklyn
2019-03-27 09:51:10,2019-03-27 10:05:07,1,2.13,3.4,0.38,0.06,12.56,yellow,credit card,Gramercy,Auburndale,Manhattan,Queens
2019-03-05 17:35:10,2019-03-05 17:49:20,1,2.04,20.2,4.44,0.12,29.62,yellow,cash,Midtown South,East Harlem South,Manhattan,Manhattan
2019-03-12 06:19:48,2019-03-12 06:35:46,5,2.06,7.8,2.07,0.14,9.26,yellow,credit card,Times Sq/Theatre District,Roosevelt Island,Manhattan,Manhattan
2019-03-19 15:14:35,2019-03-19 15:28:34,1,0.3,3.6,0.43,0.06,17.5,yellow,cash,Times Sq/Theatre District,Baisley Park,Manhattan,Queens
2019-03-23 03:29:54,2019-03-23 03:44:21,6,0.58,8.69,0.32,0.02,12.0,yellow,credit card,Midtown East,Springfield Gardens South,Manhattan,Queens
2019-03-14 16:57:52,2019-03-14 17:11:31,2,4.07,4.0,0.87,0.09,30.08,yellow,cash,Lincoln Square East,Eastchester,Manhattan,Bronx
2019-03-30 10:38:50,2019-03-30 10:54:31,1,8.91,7.9,1.69,0.1,14.28,yellow,credit card,Lincoln Square West,Westchester Village/Unionport,Manhattan,Bronx
2019-03-22 20:04:40,2019-03-22 20:18:46,5,5.3,28.05,1.72,5.82,55.0,yellow,cash,Long Island City/Hunters Point,West Brighton,Queens,Staten Island
2019-03-05 06:24:41,2019-03-05 06:38:47,2,0.76,15.68,5.52,0.04,18.5,yellow,credit card,Lincoln Square East,Stapleton,Manhattan,Staten Island
2019-03-30 01:59:16,2019-03-30 02:14:44,1,4.51,8.8,3.33,0.32,13.57,yellow,cash,Penn Station/Madison Sq West,Bushwick North,Manhattan,Brooklyn
2019-03-03 23:39:34,2019-03-03 23:53:37,1,2.44,3.5,2.86,0.05,16.09,yellow,credit card,Midtown East,Fresh Meadows,Manhattan,Queens
2019-02-28 05:46:24,2019-02-28 06:01:22,1,5.29,7.84,0.24,0.08,38.9,yellow,cash,Washington Heights South,Fresh Meadows,Manhattan,Queens
2019-03-26 06:30:49,2019-03-26 06:44:06,1,0.3,5.0,1.42,0.26,14.16,yellow,credit card,SoHo,Hillcrest/Pomonok,Manhattan,Queens
2019-03-28 15:22:59,2019-03-28 15:36:08,1,1.75,20.2,0.34,0.13,34.45,yellow,cash,Penn Station/Madison Sq West,Pelham Parkway,Manhattan,Bronx
2019-03-18 00:18:42,2019-03-18 00:32:17,1,2.35,13.02,1.96,0.04,15.7,yellow,credit card,Union Sq,Howard Beach,Manhattan,Queens
2019-03-28 12:17:56,2019-03-28 12:34:26,1,1.18,6.71,1.56,0.09,11.2,yellow,cash,West Village,College Point,Manhattan,Queens
2019-03-14 00:53:01,2019-03-14 01:07:52,6,0.59,5.5,0.11,0.13,25.0,yellow,credit card,Lenox Hill West,Forest Hills,Manhattan,Queens
2019-03-01 09:40:16,2019-03-01 09:53:44,1,16.23,20.4,10.19,6.36,78.29,yellow,cash,Queensbridge/Ravenswood,Van Nest/Morris Park,Queens,Bronx
2019-03-23 06:53:17,2019-03-23 07:08:31,1,5.92,9.0,0.39,0.06,23.4,yellow,credit card,Lenox Hill West,Battery Park City,Manhattan,Manhattan
2019-03-07 02:39:47,2019-03-07 02:52:34,2,3.26,8.99,0.25,0.12,9.8,yellow,cash,Lenox Hill West,Woodside,Manhattan,Queens
2019-03-26 11:04:31,2019-03-26 11:19:38,1,0.83,5.9,1.94,0.2,12.76,yellow,credit card,West Chelsea/Hudson Yards,Ridgewood,Manhattan,Queens
2019-03-27 19:11:51,2019-03-27 19:25:07,1,8.51,5.3,3.45,0.46,5.8,yellow,cash,Flushing,Brownsville,Queens,Brooklyn
2019-03-28 16:25:40,2019-03-28 16:38:45,1,0.11,8.0,1.18,0.02,18.85,yellow,credit card,Little Italy/NoLiTa,Westchester Village/Unionport,Manhattan,Bronx
2019-03-17 18:19:58,2019-03-17 18:34:35,1,0.19,9.53,7.04,0.05,11.5,yellow,cash,Flatiron,Briarwood/Jamaica Hills,Manhattan,Queens
2019-03-04 14:07:21,2019-03-04 14:23:11,1,0.64,15.3,3.68,0.08,16.58,yellow,credit card,Upper East Side South,Dyker Heights,Manhattan,Brooklyn
2019-03-12 05:32:14,2019-03-12 05:45:29,1,5.97,12.4,1.12,0.12,20.31,yellow,cash,Lincoln Square West,Whitestone,Manhattan,Queens
2019-03-25 03:04:52,2019-03-25 03:18:45,1,0.9,10.2,1.2,0.17,19.36,yellow,credit card,Clinton West,Financial District South,Manhattan,Manhattan
2019-03-16 10:45:01,2019-03-16 10:58:51,1,0.18,4.6,3.35,0.1,11.85,yellow,cash,Financial District North,University Heights/Morris Heights,Manhattan,Bronx
2019-03-08 23:25:44,2019-03-08 23:40:13,1,1.61,15.32,2.9,0.04,22.2,yellow,credit card,Gramercy,Belmont,Manhattan,Bronx
2019-03-07 22:18:55,2019-03-07 22:32:50,2,7.65,8.3,0.23,0.01,19.16,yellow,cash,Upper East Side North,Inwood,Manhattan,Manhattan
2019-03-08 04:33:43,2019-03-08 04:48:01,2,5.15,8.06,0.51,0.08,9.7,yellow,credit card,TriBeCa/Civic Center,Co-Op City,Manhattan,Bronx
2019-03-06 00:56:40,2019-03-06 01:10:32,3,5.01,9.89,9.1,0.03,11.12,yellow,cash,Penn Station/Madison Sq West,Prospect-Lefferts Gardens,Manhattan,Brooklyn
2019-03-06 07:01:42,2019-03-06 07:17:17,1,0.89,9.2,0.06,0.05,12.4,yellow,credit card,Sutton Place/Turtle Bay North,Mott Haven/Port Morris,Manhattan,Bronx
2019-03-28 19:01:57,2019-03-28 19:14:01,5,3.14,8.04,1.47,0.04,26.1,yellow,cash,Midtown East,LaGuardia Airport,Manhattan,Queens
2019-03-11 16:14:02,2019-03-11 16:28:08,3,1.08,7.6,1.7,0.02,10.82,yellow,credit card,Sutton Place/Turtle Bay North,Yorkville West,Manhattan,Manhattan
2019-02-28 23:46:11,2019-02-28 23:59:10,1,2.7,13.1,0.25,0.44,22.75,yellow,cash,Upper East Side North,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-09 23:04:17,2019-03-09 23:21:05,2,4.36,9.1,0.06,0.21,9.23,yellow,credit card,Clinton East,Randalls Island,Manhattan,Manhattan
2019-03-28 10:18:23,2019-03-28 10:32:55,1,1.56,10.7,2.32,0.3,50.53,yellow,cash,JFK Airport,Manhattan Beach,Queens,Brooklyn
2019-03-10 08:40:58,2019-03-10 08:54:02,1,3.04,11.52,1.35,0.04,12.2,yellow,credit card,Midtown North,Briarwood/Jamaica Hills,Manhattan,Queens
2019-03-04 18:42:01,2019-03-04 18:55:35,1,5.63,4.9,0.5,0.22,29.4,yellow,cash,Upper East Side South,Chinatown,Manhattan,Manhattan
2019-03-24 12:36:38,2019-03-24 12:52:34,1,5.9,12.57,3.37,0.06,15.5,yellow,credit card,Morningside Heights,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-07 04:21:52,2019-03-07 04:36:30,1,1.17,10.3,0.24,0.01,13.89,yellow,cash,Brooklyn Heights,Battery Park City,Brooklyn,Manhattan
2019-03-04 18:44:51,2019-03-04 18:57:54,1,2.11,11.39,0.49,0.09,35.7,yellow,credit card,SoHo,Queensboro Hill,Manhattan,Queens
2019-03-19 00:49:49,2019-03-19 01:04:36,2,1.87,9.9,0.2,0.27,21.25,yellow,cash,Hudson Sq,Woodside,Manhattan,Queens
2019-03-29 23:49:29,2019-03-30 00:06:35,1,3.58,18.2,4.24,0.3,18.27,yellow,credit card,Midtown East,Inwood,Manhattan,Manhattan
2019-03-27 01:26:08,2019-03-27 01:39:53,1,1.75,12.3,1.1,0.04,14.52,yellow,cash,Lenox Hill East,East Flatbush/Farragut,Manhattan,Brooklyn
2019-03-26 18:56:22,2019-03-26 19:10:48,1,2.08,9.9,0.96,0.22,17.64,yellow,credit card,Clinton East,Battery Park,Manhattan,Manhattan
2019-03-16 09:59:08,2019-03-16 10:14:11,1,6.34,12.1,1.23,0.18,12.37,yellow,cash,Lincoln Square West,Upper West Side South,Manhattan,Manhattan
2019-03-28 16:55:21,2019-03-28 17:11:19,1,1.9,7.0,1.45,0.7,11.62,yellow,credit card,Murray Hill,LaGuardia Airport,Manhattan,Queens
2019-03-04 14:56:41,2019-03-04 15:10:49,2,2.28,12.45,0.0,0.15,18.5,yellow,cash,Flatiron,Bloomingdale,Manhattan,Manhattan
2019-03-08 07:50:38,2019-03-08 08:04:46,1,0.95,16.25,6.62,0.06,19.6,yellow,credit card,Upper East Side North,Windsor Terrace,Manhattan,Brooklyn
2019-03-22 21:43:10,2019-03-22 21:57:51,1,1.57,16.4,1.06,0.11,159.88,yellow,cash,Boerum Hill,Randalls Island,Brooklyn,Manhattan
2019-03-03 19:51:17,2019-03-03 20:05:57,5,2.27,10.73,0.22,0.25,16.0,yellow,credit card,Greenwich Village South,Prospect-Lefferts Gardens,Manhattan,Brooklyn
2019-03-09 09:24:33,2019-03-09 09:38:37,1,1.47,11.44,4.54,0.27,12.0,yellow,cash,Yorkville West,Stuyvesant Heights,Manhattan,Brooklyn
2019-03-27 19:33:42,2019-03-27 19:48:26,1,2.7,3.9,2.48,0.28,17.77,yellow,credit card,Midtown Center,Columbia Street,Manhattan,Brooklyn
2019-03-17 18:23:43,2019-03-17 18:39:06,3,5.39,6.4,0.37,0.08,21.95,yellow,cash,Sutton Place/Turtle Bay North,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-09 14:06:28,2019-03-09 14:21:31,5,1.95,12.1,1.45,0.03,20.66,yellow,credit card,Garment District,Upper West Side North,Manhattan,Manhattan
2019-03-05 01:48:25,2019-03-05 02:03:22,5,1.75,4.4,0.16,0.31,12.54,yellow,cash,World Trade Center,Morrisania/Melrose,Manhattan,Bronx
2019-03-11 15:59:07,2019-03-11 16:14:32,1,0.43,16.9,0.78,0.08,38.73,yellow,credit card,Midtown North,Corona,Manhattan,Queens
2019-03-30 17:48:33,2019-03-30 18:05:37,1,2.75,3.9,0.89,0.03,21.37,yellow,cash,Greenwich Village North,Ridgewood,Manhattan,Queens
2019-03-16 16:25:48,2019-03-16 16:40:25,1,2.6,6.4,0.76,0.12,13.54,yellow,credit card,Upper East Side North,Queensbridge/Ravenswood,Manhattan,Queens
2019-03-05 03:12:48,2019-03-05 03:25:50,2,3.9,33.6,2.69,0.71,54.52,yellow,cash,Forest Hills,East Flushing,Queens,Queens
2019-03-25 05:43:35,2019-03-25 05:59:24,6,0.02,9.56,3.24,0.03,11.9,yellow,credit card,Garment District,Flatiron,Manhattan,Manhattan
2019-03-25 09:50:37,2019-03-25 10:03:00,1,0.33,7.8,1.17,0.07,23.59,yellow,cash,Sutton Place/Turtle Bay North,Highbridge,Manhattan,Bronx
2019-03-24 02:11:18,2019-03-24 02:26:48,1,0.19,9.67,0.59,0.47,24.9,yellow,credit card,West Village,Rosedale,Manhattan,Queens
2019-03-13 13:56:26,2019-03-13 14:12:33,4,1.26,6.6,0.24,0.18,13.87,yellow,cash,Sutton Place/Turtle Bay North,Kingsbridge Heights,Manhattan,Bronx
2019-03-08 22:14:58,2019-03-08 22:29:39,2,1.43,6.2,0.71,0.25,9.92,yellow,credit card,East Village,Kew Gardens,Manhattan,Queens
2019-03-04 07:40:36,2019-03-04 07:56:16,1,1.06,5.9,0.86,0.01,12.59,yellow,cash,Washington Heights North,Melrose South,Manhattan,Bronx
2019-03-16 02:13:23,2019-03-16 02:26:57,3,6.08,12.8,0.75,0.15,17.06,yellow,credit card,Lincoln Square West,Yorkville East,Manhattan,Manhattan
2019-02-28 02:57:30,2019-02-28 03:09:16,2,0.85,6.2,1.32,0.06,6.33,yellow,cash,Yorkville West,Bloomingdale,Manhattan,Manhattan
2019-03-28 08:52:51,2019-03-28 09:07:44,2,0.72,5.06,1.47,2.11,17.3,yellow,credit card,South Jamaica,Queensboro Hill,Queens,Queens
2019-03-20 20:18:53,2019-03-20 20:32:11,3,0.9,6.64,0.57,0.3,24.7,yellow,cash,Starrett City,Stuyvesant Heights,Brooklyn,Brooklyn
2019-03-14 08:37:12,2019-03-14 08:53:22,1,6.94,10.83,0.11,0.1,47.7,yellow,credit card,University Heights/Morris Heights,Times Sq/Theatre District,Bronx,Manhattan
2019-03-06 23:29:05,2019-03-06 23:45:46,1,13.05,8.6,2.38,0.09,19.68,yellow,cash,Midtown Center,Union Sq,Manhattan,Manhattan
2019-03-20 20:45:43,2019-03-20 20:59:27,1,1.71,11.5,2.12,0.16,23.8,yellow,credit card,Flatiron,Homecrest,Manhattan,Brooklyn
2019-03-12 19:29:25,2019-03-12 19:42:38,2,0.28,10.7,1.86,0.21,23.18,yellow,cash,Sutton Place/Turtle Bay North,Eastchester,Manhattan,Bronx
2019-03-11 16:52:14,2019-03-11 17:04:41,5,0.66,9.74,0.72,0.23,19.5,yellow,credit card,TriBeCa/Civic Center,Financial District South,Manhattan,Manhattan
2019-03-21 20:47:28,2019-03-21 21:03:00,1,1.48,14.3,0.48,0.49,15.6,yellow,cash,Upper East Side North,Rosedale,Manhattan,Queens
