sentence1,sentence2,label,idx
"Dr Mark McClean , Jonathan 's family doctor , said if the drug had been administered earlier Jonathan would have retained more of his brain functions .",The Iranians have until the end of the month to answer all the agency 's questions about their past nuclear activities .,1,3872
"Consumers who said jobs are difficult to find jumped from 29.4 to 32.6 , while those claiming work was plentiful slipped from 13 to 12.6 .",Democrats hold a 17-15 edge in the state 's U.S. House delegation .,1,2191
"In February 2000 , the officers — Kenneth Boss , Sean Carroll , Edward McMellon and Richard Murphy — were acquitted of all charges in the killing .","Intel spokesman Chuck Mulloy said the company was disappointed and assessing its "" options in the event Mr. Hamidi resumes his spamming activity against Intel . """,1,1125
"After 18 months , Nissen found that Lipitor stopped plaque buildup in the patients ' arteries .","One of the FBI 's key operatives , who has had a falling-out with the bureau , provided an account of the operation at a friend 's closed immigration court proceeding .",1,966
""" It is probably not the easiest time to come in and take over the shuttle program , but then again , I look forward to the challenge , "" he said .","During President Bush 's trip to Africa earlier this month , however , Washington said it would support the increase .",1,3318
Lay had contended that turning over the documents would violate his Fifth Amendment right against self-incrimination .,He said he has initiated a forfeiture action in court and frozen more than $ 13 million Beacon Hill had when it closed .,1,3036
The poll had a margin of error of plus or minus 2 percentage points .,"The broader Standard & Poor 's 500 Index .SPX gave up 11.91 points , or 1.19 percent , at 986.60 .",1,3394
It does not affect the current Windows Media Player 9.0 Series .,"The film is the second of a trilogy , which will wrap up in November with "" The Matrix Revolutions . """,1,1719
"The U.N. troops are in Congo to protect U.N. installations and personnel , and they can only fire in self defense and have been unable to stem the violence .",Gibson said in a June statement that he and his film are not anti-Semitic .,1,3136
Nearly 300 mutinous troops who seized a Manila shopping and apartment complex demanding the government resign gave up and retreated peacefully after some 19 hours .,"At least 40 of the outlets will be in California , and analysts expect four or more to be in San Diego County .",1,455
"Garner said the group would probably be expanded to include , for example , a Christian and perhaps another Sunni leader .","Broomhead , 34 , was assigned to the 2nd Squadron , 3rd Armored Cavalry Regiment .",1,4035
The agency charged that one WD Energy worker discussed false reporting with traders at two other energy companies .,"Miodrag Zivkovic , of the Liberal Alliance of Montenegro , won 31 percent of the vote while the independent Dragan Hajdukovic got four percent .",0,3981
Some of the computers also are used to send spam e-mail messages to drum up traffic to the sites .,A Stage 1 episode is declared when ozone levels reach 0.20 parts per million .,1,298
"Witnesses said they believed the man planned to crash the Launceston-bound Qantas flight 1737 , which was carrying 47 passengers and six crew .","His wife said he was "" 100 percent behind George Bush "" and looked forward to using his years of training in the war .",1,2739
"GE stock closed Friday at $ 30.65 a share , down about 42 cents , on the New York Stock Exchange .","Nobody claimed responsibility for Schaichat 's death , but police suspect that the 20-year-old soldier was abducted either by Palestinians or Israeli Arabs .",0,951
"The delegates said raising and distributing funds has been complicated by the U.S. crackdown on jihadi charitable foundations , bank accounts of terror-related organizations and money transfers .",Ridge said no real explosives or harmful devices will be used in the exercise .,0,2378
"Cindy Yeast , a 50-year-old Washington-area publicist , says she began taking supplements two years ago in part to avoid mild dementia that affects her elderly parents .",The purpose of the hearing is to determine whether Akbar should be court-martialled .,0,465
"The only announced Republican to replace Davis is Rep. Darrell Issa of Vista , who has spent $ 1.71 million of his own money to force a recall .","The government elements who have been causing trouble are still in place , they are attacking us . """,0,2240
"The rate of skin cancer has tripled since the 1950s in Norway and Sweden , according to the study .",He said the Government still did not know the real reason the original Saudi buyer pulled out on August 21 .,0,3376
He called on Prime Minister John Howard to establish a royal commission on child sex abuse .,"On Saturday , Roddick equalled the world record with a 149 m.p.h. serve in beating Andre Agassi .",0,914
"Bob Richter , a spokesman for House Speaker Tom Craddick , had no comment about the ruling .",Congress has added a new benefit - an option to buy insurance coverage for prescription drugs .,1,3461
"The Guru microcontroller serves four functions : hardware monitoring , overclocking management , BIOS ( Basic Input Output System ) update and a troubleshooting-assistance feature called Black Box .",They were remanded in custody and will appear in court again on July 8 .,0,3494
It 's happened five times in the last 11 years : A disaster puts this Southwestern town in the headlines during the summer tourist season .,"The broadside came during the recording on Saturday night of a Christmas concert attended by top Vatican cardinals , bishops and many elite of Italian society , witnesses said .",1,1413
"The hearing , expected to last a week , will determine whether Akbar faces a court-martial .","Ms Stewart , 61 , its chief executive officer and chairwoman , did not attend .",1,2139
The market remains pinned in a narrow range after a powerful rally drove the broad Standard & Poor 's 500 index .SPX up more than 20 percent since mid-March .,"But with the Prime Minister due to leave tomorrow , a day early , he may not be present when the final decision is made .",0,1955
Cooley said he expects Muhammad will similarly be called as a witness at a pretrial hearing for Malvo .,The airline expects to save another $ 100-million a year through management layoffs and pay cuts .,1,2262
"A nationally board certified teacher with a master 's degree , Kelley makes a salary of $ 65,000 in his 30th year .",""" They are obviously hurting so we are basically going over there to help them , "" Russell , 46 , said .",0,598
He called on Prime Minister John Howard to establish a royal commission on child sex abuse .,"Sales rose 37 per cent year-on-year to 1.76bn , beating expectations .",1,507
Ernst & Young has denied any wrongdoing and plans to fight the allegations .,"Shares of Corixa rose 54 cents , or about 8 percent , to close at $ 7.74 .",1,48
"Only one of the five buildings in the Baghdad compound of the United Nations Development Program escaped being burned , the UN said on its Web site .",The two had battled over custody and he allegedly told her in an angry phone call that he had no intention of following their new custody agreement .,0,14
He said they lied on a sworn affidavit that requires them to list prior marriages .,Goodrem spent yesterday resting in her family home in Sydney and will have more tests today to determine her exact treatment .,1,3657
"Friday , Stanford ( 47-15 ) blanked the Gamecocks 8-0 .","Dr Mark McClean , the family 's GP , said had the drug been administered to Jonathan earlier , he would have retained more of his brain function .",0,2358
Quattrone lawyer John W. Keker said his client is innocent .,"Cases of breast cancer in Britain have reached a record high , with the number of women diagnosed with the disease passing the 40,000 mark for the first time .",0,351
"The Hartford shares rose $ 2.88 , or 6.6 percent , to close Monday at $ 46.50 on the New York Stock Exchange .","Close cooperation between regional law enforcement agencies and intelligence services was at the heart of the fight against terrorism , he said .",1,2954
"The announcement , which economists said was not a surprise , may be bittersweet for the millions of Americans without jobs .",Tens of thousands of demonstrators gathered yesterday evening to stand before this city 's legislature building and call for free elections and the resignation of Hong Kong 's leader .,1,3903
"While the Ibrahims had one separation operation , Goodrich and Dr. David Staffenberg plan about three for the Aguirres , with several weeks between each .","Her father , Roma King Florin Cioaba , had her brought back and she was promptly married against her will .",0,3815
"The civilian unemployment rate improved marginally last month -- slipping to 6.1 percent -- even as companies slashed payrolls by 93,000 .",Cortisol levels in the saliva of day-care children were highest and rose most steeply in those whom day-care centre staffed judged to be the shyest .,1,2445
PeopleSoft also said its board had officially rejected Oracle 's offer .,"The civilian unemployment rate improved marginally last month _ sliding down to 6.1 percent _ as companies slashed payrolls by 93,000 amid continuing mixed signals about the nation 's economic health .",1,1648
Prosecutors said PW Marketing violated the state 's 1998 anti-spam law by sending unsolicited e-mail without a toll-free number for recipients to call to stop additional mailings .,""" We 'll be listening carefully to the ( IAEA ) director-general 's report at the next board meeting . """,1,3580
""" It is bad for Symbian , "" said Per Lindberg , analyst at Dresdner Kleinwort Wasserstein .",The second-quarter results had a non-operating gain of 10 cents a share while the 2002 second-quarter performance had a net non-operating loss of 19 cents a share .,1,3337
"Mr. Clinton 's national security adviser , Sandy Berger , said that the White House wasn 't informed of the FBI activities .","Walsh , also 40 , was in critical but stable condition at Staten Island University Hospital last night .",1,1002
"Consumers who said jobs are difficult to find jumped from 29.4 to 32.6 , while those claiming work was plentiful slipped from 13 to 12.6 .",The Baltic Sky is a 37-year-old ship registered to Alpha Shipping Inc. based in the Pacific Ocean nation of Marshall Islands .,1,3655
Let me just say this : the evidence that we have of weapons of mass destruction was evidence drawn up and accepted by the joint intelligence community .,Tens of thousands of demonstrators gathered yesterday evening to stand before this city 's legislature building and call for free elections and the resignation of Hong Kong 's leader .,1,1540
"Indonesia 's army has often been accused of human rights abuses during GAM 's battle for independence , charges it has generally denied while accusing the separatists of committing rights violations .","We think that the United States of America should support the free speech of all groups , he said .",1,1467
"At community colleges , tuition will jump to $ 2,800 from $ 2,500 .",Gibson said in a June statement that he and his film are not anti-Semitic .,1,3805
"The announcement , which economists said was not a surprise , may be bittersweet for the millions of Americans without jobs .","Christina 's aunt , Shelley Riling , said she will address the court .",1,3314
The legal ruling follows three days of intense speculation Hewlett-Packard Co. may be bidding for the company .,Lee Boyd Malvo will be called as a witness Wednesday in a pretrial hearing for fellow sniper suspect John Allen Muhammad .,0,3155
"Consumers who said jobs are difficult to find jumped from 29.4 to 32.6 , while those claiming work was plentiful slipped from 13 to 12.6 .",Hussein loyalists have been blamed for sabotaging the nation 's infrastructure and attacking US soldiers .,1,1650
Business Week 's online edition reported on Friday that WorldCom and the SEC could announce a settlement as early as Monday .,He said about 40 people attended the traditional Jewish ceremony colored by some nontraditional touches .,0,2014
"Toll , Australia 's second-largest transport company , last week offered NZ75 a share for Tranz Rail .","Ms Stewart , 61 , its chief executive officer and chairwoman , did not attend .",1,213
Danbury prosecutor Warren Murray could not be reached for comment Monday .,"McBride characterized Novell 's move as "" a desperate measure to curry favor with the Linux community . """,1,397
"Worldwide , more than 50 million people have seen "" Les Miz , "" with gross receipts of $ 1.8 billion .",Spansion Flash memory solutions are available worldwide from AMD and Fujitsu .,1,405
"O 'Brien was charged with leaving the scene of a fatal accident , a felony .","Its shares fell $ 9.61 to $ 50.26 , ranking as the NYSE 's most-active issue and its biggest percentage loser .",1,3335
"Donations stemming from the Sept . 11 attacks helped push up contributions to human service organizations and large branches of the United Way by 15 percent and 28.6 percent , respectively .",A Stage 1 episode is declared when ozone levels reach 0.20 parts per million .,1,1562
"Mr Annan also warned the US should not use the war on terror as an excuse to suppress "" long-cherished freedoms "" .",Stanford ( 46-15 ) has a team full of such players this season .,1,193
Cooley said he expects Muhammad will similarly be called as a witness at a pretrial hearing for Malvo .,The IRS said taxpayers can avoid problems with lost or stolen refunds by having refunds deposited directly into personal checking or savings accounts .,0,3336
"The seizure took place at 4 a.m. on March 18 , just hours before the first American air assault .","The Justice Department on Aug. 19 sanctioned the Oct. 7 date for recall election , saying it would not affect voting rights .",0,230
"Unable to find a home for him , a judge told mental health authorities they needed to find supervised housing and treatment for DeVries somewhere in California .","Thursday morning , PeopleSoft 's board rejected the Oracle takeover offer .",1,1398
"The Dow Jones industrial average < .DJI > added 28 points , or 0.27 percent , at 10,557 , hitting its highest level in 21 months .","The worm attacks Windows computers via a hole in the operating system , which Microsoft warned of 16 July .",1,2670
"The world 's largest software company said it recognized the difficulty the multiple patches posed for companies , and set out to make it easier for them to apply the updates .",A 14 percent slide in crude prices this month and expectations of a build up in oil inventories compounded OPEC 's fears of a further softening of the market .,0,3337
Secretary of State Colin Powell designated the Chechen leader believed responsible for last year 's hostage standoff in a Moscow theater as a threat to U.S. security Friday .,"The Standard & Poor 's 500 Index < .SPX > slipped 0.26 point , or 0.02 percent , to 1,121.96 .",0,1815
Claire had advanced to the third round of the 76th annual Scripps Howard National Spelling Bee .,""" Sanitation is poor , drinking water is generally left behind . . . there could be typhoid and cholera . """,1,2638
"A pro-independence radical , Miodrag Zivkovic , of the Liberal Alliance , came in second with 31 percent of the vote .",He said about 40 people attended the traditional Jewish ceremony colored by some nontraditional touches .,1,4040
Some of the computers also are used to send spam e-mail messages to drum up traffic to the sites .,"Walsh , also 40 , was in critical but stable condition at Staten Island University Hospital last night .",0,2592
Let me just say this : the evidence that we have of weapons of mass destruction was evidence drawn up and accepted by the joint intelligence community .,"One by one they strolled to the microphone , all 251 youngsters in the 76th Scripps Howard National Spelling Bee .",0,3820
Sony claimed that the reader 's capacitance sensing technology cannot be fooled by paper copies and does not require cleaning .,"On the stand Wednesday , she testified that she was referring to the kissing before the alleged rape .",0,2931
"The steel tariffs , which the U.S. president imposed in March 2002 , will officially end at midnight , instead of March 2005 as initially planned .","Witness Zulfiqar Ali , who was slightly wounded by shrapnel , said the attackers had focused on the mosque 's guards .",0,2850
"Nelson , 27 , is being retried on civil-rights charges stemming from the disturbance which led to Rosenbaum 's death .","Around the same time , hospital officials in and near Chicago will notice a sudden increase in people complaining of flu-like symptoms .",1,2477
Twenty percent of Latino students and 23 percent of black students performed at proficient or higher .,"Chirac , who has the authority to pardon law-breakers , refused Humbert 's request to be allowed to die last year but kept in close touch with the family .",1,3914
Freddie also said Leland C. Brendsel will retire as chairman and chief executive and resign from the board .,"The Justice Department on Aug. 19 sanctioned the Oct. 7 date for recall election , saying it would not affect voting rights .",0,3635
He called on Prime Minister John Howard to establish a royal commission on child sex abuse .,"The program will be expanded to include areas of the Middle East such as Dubai , Turkey and Malaysia , Mr. Ridge said .",0,1355
"The broader Standard & Poor 's 500 Index .SPX gave up 11.91 points , or 1.19 percent , at 986.60 .","But with the Prime Minister due to leave tomorrow , a day early , he may not be present when the final decision is made .",0,246
He said he has begun a court action to seize Beacon Hill 's assets and has frozen more than $ 13 million Beacon Hill had when it closed .,"The chain , which has been under new management since late 1999 , has more than 3,400 stores and $ 15.8 billion in annual revenue .",0,666
We 'll be listening carefully to the [ IAEA ] director general 's report at the next board meeting .,"In Soviet times the Beatles ' music "" was considered propaganda of an alien ideology .",1,2807
Mr. Young said he was disappointed that the government didn 't see the severe acute respiratory syndrome crisis as worthy of federal disaster-relief money .,"Nelson , 27 , is being retried on civil rights charges stemming from the disturbance that led to Rosenbaum 's death .",0,3201
"After the two-hour meeting on May 14 , publisher Arthur O. Sulzberger Jr . , executive editor Howell Raines and managing editor Gerald Boyd pledged quick remedies to staff grievances .",""" There are more people surrounding the clubhouse than surrounded the Unabomber 's home in the hills .",1,566
"It was not immediately known how many people were on flight UTA 141 , which could carry 141 passengers and crew .","Mr McKinlay said that CIBA was involved in the importation of qat , a narcotic substance legal in Britain but banned in the US .",0,1844
"Shattered Glass , "" starring Hayden Christensen as Stephen Glass , debuted well with $ 80,000 in eight theaters .",Citigroup ( C ) on Wednesday named Marjorie Magner chairman and chief executive of its colossal global consumer business .,0,913
Vivace was founded in 1999 and has raised over $ 118 million in three rounds of venture financing .,"The broader Standard & Poor 's 500 Index .SPX gave up 11.91 points , or 1.19 percent , at 986.60 .",0,3255
Iran has until the end of the month to satisfy the agency it has no plans for nuclear weapons .,"Shares of Corixa rose 54 cents , or about 8 percent , to close at $ 7.74 .",1,1962
"However , EPA officials would not confirm the 20 percent figure .",The Maine program could be a model for other states .,0,4040
"Charles O. Prince , 53 , was named as Mr. Weill 's successor .","Barry Callebaut will be able to use Brach 's retail network to sell products made from its German subsidiary Stollwerck , which makes chocolate products unknown to the American market .",1,2079
Prosecutors allege that Nichols and co-conspirator Timothy McVeigh worked together to prepare a bomb that destroyed the Alfred P. Murrah Federal Building .,"Her father , Roma King Florin Cioaba , had her brought back and she was promptly married against her will .",1,1851
"Myanmar 's pro-democracy leader Aung San Suu Kyi will return home late Friday but will remain in detention after recovering from surgery at a Yangon hospital , her personal physician said .",Dittemore announced his plans to resign on April 23 .,1,3989
"November 17 's last victim was British defence attache Stephen Saunders , who was shot on an Athens road in June 2000 .","In central Chungchong province , a landslide caused a Seoul-bound Saemaeul Express train to derail , injuring 28 people , local television said .",1,3073
He made a point of saying during Tuesdays debate that the Confederate flag was a racist symbol .,""" He is not considered a suspect , "" McCabe said .",1,1206
"The hearing , expected to last a week , will determine whether Akbar faces a court-martial .",Chiron has acceptances from holders of nearly 20 percent of PowderJect shares .,1,1945
"But late Thursday night , the campaign issued a statement saying there would be no news conference and no big announcement .","Close cooperation between regional law enforcement agencies and intelligence services was at the heart of the fight against terrorism , he said .",1,3869
"And it 's going to be a wild ride , "" said Allan Hoffenblum , a Republican consultant .","The results appear in the January issue of Cancer , an American Cancer Society ( news - web sites ) journal , being published online Monday .",1,3898
Last month Intel raised its revenue guidance for the quarter to between $ 7.6 billion and $ 7.8 billion .,"His wife said he was "" 100 percent behind George Bush "" and looked forward to using his years of training in the war .",1,3577
"One of the FBI ’ s key operatives , who had a falling out with the bureau , provided an account of the operation at a friend ’ s closed immigration court proceeding .",The study also found that skin cancer nearly tripled in Norway and Sweden since the 1950s .,1,2500
Cortisol levels in the saliva of day care children were highest and rose most steeply in those judged by day care center personnel to be the shyest .,"During difficult times for technology venture capital , Vivace raised over $ 118 million in three rounds of venture financing .",0,813
"Ms Stewart , the chief executive , was not expected to attend .","North American futures pointed to a strong start to the first trading session of the week Monday , as earnings season slows and economic indicators take the spotlight .",1,2517
"Police say CIBA was involved in the importation of qat , a narcotic substance legal in Britain but banned in the United States .",The first products will likely be dongles costing $ 100 to $ 150 that will establish connections between consumer electronics devices and PCs .,1,187
"On Monday the Palestinian Prime Minister , Mahmoud Abbas , will report to the Palestinian parliament on his Government 's achievements in its first 100 days in office .","The S3C2440 has a built-in NAND flash boot loader , for example , so that high-density NAND flash memory can be installed without an additional support chip .",0,324
But plaque volume increased by 2.7 percent in pravastatin patients .,"Branson said that his preference would be to operate a fully commercial service on routes to New York , Barbados and Dubai .",1,3080
"Indonesia 's army has often been accused of human rights abuses during GAM 's battle for independence , charges it has generally denied while accusing the separatists of committing rights violations .",Palestinian Prime Minister Mahmoud Abbas must defend the record of his first 100 days in office before Parliament today as the death toll in the occupied territories continues to rise .,0,1371
Mr. Rowland attended a party in South Windsor for the families of Connecticut National Guard soldiers called to active duty .,The market remains pinned in a narrow range after a powerful rally pushed the broad S & P 500 index up more than 20 percent since mid-March .,1,3256
"Robert Liscouski , the Assistant Secretary of Homeland Security for Infrastructure Protection , will oversee NCSD .",""" It 's great to be back home , "" said Lu , dressed in a woolly coat near the blackened capsule .",1,3511
"In that position , Elias will report to Joe Tucci , president and CEO of EMC .","She said no company official had received "" an individual target letter at this time . """,1,2360
"The Dow Jones industrial average < .DJI > added 28 points , or 0.27 percent , at 10,557 , hitting its highest level in 21 months .",His hatred for these people had germinated from these discussions and helped cement his belief that violence was the panacea .,1,641
"They were being held Sunday in the Camden County Jail on $ 100,000 bail .","Thus , he said , there did not have to one deadline to create the economic community .",1,2000
The patch also fixes a vulnerability that results because IE does not implement an appropriate block on a file download dialog box .,"During difficult times for technology venture capital , Vivace raised over $ 118 million in three rounds of venture financing .",1,1124
""" Close co-operation between our law enforcement agencies , close co-operation between our intelligence services lie at the heart of the ongoing fight against terrorism . """,The second vulnerability is a result of IE not implementing a block on a file download dialog box .,1,2576
"Myanmar 's pro-democracy leader Aung San Suu Kyi will return home late Friday but will remain in detention after recovering from surgery at a Yangon hospital , her personal physician said .",McDonald 's said in a statement that it does not import any raw beef or hamburger patties from Canada for use in the United States .,1,2860
"Chirac , who can pardon a law-breaker , refused Humbert 's request last year but kept in close touch with the family .",""" APEC leaders are painfully aware that security and prosperity are inseparable , "" Thaksin said .",0,1091
"GM , the world 's largest automaker , has 115,000 active UAW workers and another 340,000 retirees and spouses .",Donations stemming from the Sept . 11 attacks helped push up contributions to human service organizations by 15 percent and to large branches of the United Way by 28.6 percent .,1,592
""" The risk of inflation becoming undesirably low remains the predominant concern for the foreseeable future , "" the Fed said in a statement accompanying the unanimous decision .","Some E.P.A. staff members defended the document , saying that although pared down it would still help policy makers and the agency address the climate issue .",1,1908
""" He may not have been there , "" the defence official said on Thursday .","In the second quarter last year , AK Steel reported a profit of $ 16.2 million , or 15 cents a share .",1,2133
""" I think it 's going to be a close vote , but I think the grant proposal is going to win , "" McConnell said .",""" Motorola has displayed clear disloyalty "" to Symbian , said Per Lindberg , an analyst at Dresdner Kleinwort Wasserstein in London .",1,2154
"GE stock closed at $ 30.65 a share , down about 42 cents , on the New York Stock Exchange .","Peterson , 31 , is now charged with murder in the deaths of his 27-year-old wife and their unborn son .",1,2001
"Most economists had expected a more dire report , with many anticipating the fifth month of job losses in six months .","Around the same time , hospital officials in and near Chicago will notice a sudden increase in people complaining of flu-like symptoms .",1,1646
"A pro-independence radical , Miodrag Zivkovic , of the Liberal Alliance , came in second with 31 percent of the vote .","I stand 100 percent by it , and I think that our intelligence services gave us the correct intelligence and information at the time , "" Blair said .",0,3306
"After more than two years ' detention under the State Security Bureau , the four were found guilty of subversion in Beijing 's No. 1 Intermediate Court last Wednesday .","Miodrag Zivkovic , of the Liberal Alliance of Montenegro , won 31 percent of the vote while the independent Dragan Hajdukovic got four percent .",1,3883
"In the clash with police , Lt. Mothana Ali said about 1,000 demonstrators had gone to the station demanding jobs .","The program will be expanded to include areas of the Middle East such as Dubai , Turkey and Malaysia , Mr. Ridge said .",1,932
"Morrill 's wife , Ellie , sobbed and hugged Bondeson 's sister-in-law during the service .","McBride characterized Novell 's move as "" a desperate measure to curry favor with the Linux community . """,1,1145
Some of the computers also are used to send spam e-mail messages to drum up traffic to the sites .,""" Windows was the part of the experience that really resonated with people . """,1,3628
"Worldwide , more than 50 million people have seen "" Les Miz , "" with gross receipts of $ 1.8 billion .",The vendor has added 100 new third-party systems and 100 new components to the operating system 's Hardware Compatibility List ( HCL ) .,0,3587
He added : ``I 've never heard of more reprehensiblebehaviour by a doctor .,The European Commission is expected to issue its decision in the case next spring — unless a settlement is reached .,1,1394
"The world 's largest software company said it recognized the difficulty the multiple patches posed for companies , and set out to make it easier for them to apply the updates .","The Midwestern center will focus on diagnosis , treatment and vaccines for anthrax , botulism , tularemia , hemorrhagic fever viruses and plague .",1,3724
"The Hartford shares rose $ 2.88 , or 6.6 percent , to close Monday at $ 46.50 on the New York Stock Exchange .","The British pound flexed its muscle against the dollar , last up 1 percent at $ 1.6672 .",0,340
"Morgan Stanley raised its rating on the beverage maker to "" overweight "" from "" equal-weight "" saying in part that pricing power with its bottlers should improve in 2004 .","Twenty-seven people were believed to have been spending Christmas Day with the caretaker of Saint Sophia Camp , a Greek Orthodox facility , when the mudslide roared through .",1,1855
It 's been a busy couple of days for security gurus assigned to keep their companies safe and sound .,Already large swells and dangerous surf have arrived along the mid-Atlantic .,0,1746
Ridge said no actual explosives or other harmful substances will be used .,"He failed a field sobriety test and a blood-alcohol test produced a reading of 0.18 – well above Tennessee 's level of presumed intoxication of 0.10 , the report said .",1,521
"But that amount would probably be impossible to pass in the Senate , where Republican moderates have refused to go above $ 350 billion .","Stephen King , master of the horror story and e-book pioneer , is receiving this year 's medal for Distinguished Contributions to American Letters from the National Book Foundation .",1,1037
He tried to fight off officers and was taken to a hospital after a police dog bit him but was later released .,"BusinessWeek Online has learned that the settlement could come as early as Monday , May 19 .",1,3436
"During this year 's August to October quarter , Lowe 's opened 38 new stores , including two relocations .",The Institute said dioxin levels in the environment have fallen by as much as 76 percent since the 1970s .,1,2424
"The U.N. troops are in Congo to protect U.N. installations and personnel , and they can only fire in self defense and have been unable to stem the violence .","The film is the second of a trilogy , which will wrap up in November with "" The Matrix Revolutions . """,1,855
"Some of the company 's software developers will join Microsoft , but details haven 't been finalized , said Mike Nash , corporate vice president of Microsoft 's security business unit .","Around the same time , hospital officials in and near Chicago will notice a sudden increase in people complaining of flu-like symptoms .",0,3946
"Three such vigilante-style attacks forced the hacker organizer , who identified himself only as "" Eleonora [ 67 ] , "" to extend the contest until 7 p.m. EST Sunday .",""" Instead of pursuing the most imminent and real threats - international terrorists , "" Graham said , "" this Bush administration chose to settle old scores . """,1,1430
"Broomhead was assigned to 2nd Squadron , 3rd Armor Cavalry Regiment , based at Fort Carson .","The OpForce product currently works with Solaris , AIX , Red Hat Linux and Windows servers .",1,1784
