Date,CO2,adjusted CO2
1963-08-02,323.39,322.73
1963-09-01,324.11,323.66
1963-10-01,324.85,323.42
1963-10-31,323.29,323.5
1963-11-30,326.36,323.49
1963-12-30,324.39,323.77
1964-01-29,324.31,324.4
1964-02-28,326.27,323.87
1964-03-29,325.29,324.53
1964-04-28,324.44,324.43
1964-05-28,324.52,324.75
1964-06-27,327.24,325.0
1964-07-27,325.21,324.69
1964-08-26,325.35,324.91
1964-09-25,327.44,325.13
1964-10-25,327.21,325.56
1964-11-24,326.44,324.78
1964-12-24,326.4,325.76
1965-01-23,326.61,325.59
1965-02-22,327.56,325.86
1965-03-24,326.93,326.01
1965-04-23,327.03,325.68
1965-05-23,326.4,325.51
1965-06-22,328.63,326.35
1965-07-22,329.2,326.27
1965-08-21,329.3,326.22
1965-09-20,329.51,326.68
1965-10-20,328.29,326.67
1965-11-19,330.29,326.17
1965-12-19,327.32,327.18
1966-01-18,327.06,327.03
1966-02-17,328.46,327.73
1966-03-19,326.89,327.55
1966-04-18,331.07,327.19
1966-05-18,327.6,327.96
1966-06-17,326.0,328.09
1966-07-17,327.84,328.19
1966-08-16,329.11,328.08
1966-09-15,329.16,327.63
1966-10-15,331.32,327.91
1966-11-14,331.03,328.54
1966-12-14,329.11,328.06
1967-01-13,330.14,328.52
1967-02-12,330.7,328.47
1967-03-14,329.15,328.83
1967-04-13,328.23,329.17
1967-05-13,333.22,329.15
1967-06-12,329.23,329.35
1967-07-12,333.03,329.57
1967-08-11,331.46,329.72
1967-09-10,329.04,329.84
1967-10-10,331.76,329.78
1967-11-09,330.4,330.08
1967-12-09,333.0,329.83
1968-01-08,330.93,330.19
1968-02-07,331.09,330.44
1968-03-08,331.44,330.1
1968-04-07,329.18,330.39
1968-05-07,332.87,331.17
1968-06-06,332.19,331.13
1968-07-06,332.91,331.08
1968-08-05,331.82,332.18
1968-09-04,333.37,331.49
1968-10-04,332.65,331.26
1968-11-03,332.74,331.91
1968-12-03,334.14,332.55
1969-01-02,334.96,331.77
1969-02-01,333.55,332.03
1969-03-03,333.43,332.58
1969-04-02,332.46,332.4
1969-05-02,332.34,332.64
1969-06-01,333.25,332.14
1969-07-01,334.45,332.4
1969-07-31,335.02,333.41
1969-08-30,331.61,332.86
1969-09-29,335.67,333.1
1969-10-29,333.66,332.73
1969-11-28,334.64,333.06
1969-12-28,334.84,334.03
1970-01-27,335.42,333.44
1970-02-26,335.64,333.85
1970-03-28,334.6,333.75
1970-04-27,335.79,333.94
1970-05-27,336.79,334.11
1970-06-26,335.56,334.75
1970-07-26,334.61,334.0
1970-08-25,335.82,333.99
1970-09-24,333.08,334.54
1970-10-24,334.45,334.3
1970-11-23,337.57,335.08
1970-12-23,335.62,334.53
1971-01-22,336.93,335.44
1971-02-21,335.59,335.11
1971-03-23,336.83,335.39
1971-04-22,334.2,336.08
1971-05-22,336.63,335.81
1971-06-21,338.27,335.94
1971-07-21,334.38,336.38
1971-08-20,336.65,336.07
1971-09-19,336.49,336.14
1971-10-19,336.35,336.24
1971-11-18,338.63,336.52
1971-12-18,337.1,337.08
1972-01-17,339.43,336.56
1972-02-16,339.41,336.98
1972-03-17,337.52,337.0
1972-04-16,339.36,337.04
1972-05-16,339.55,337.16
1972-06-15,340.67,338.1
1972-07-15,338.76,337.65
1972-08-14,339.7,337.61
1972-09-13,338.66,337.54
1972-10-13,338.32,337.24
1972-11-12,339.06,338.09
1972-12-12,340.8,338.24
1973-01-11,340.16,338.4
1973-02-10,339.45,338.34
1973-03-12,340.69,338.2
1973-04-11,340.56,338.23
1973-05-11,340.35,339.08
1973-06-10,337.92,339.02
1973-07-10,339.38,339.44
1973-08-09,340.5,338.98
1973-09-08,341.76,339.47
1973-10-08,341.06,339.38
1973-11-07,341.63,339.53
1973-12-07,341.09,339.83
1974-01-06,342.15,339.97
1974-02-05,340.94,340.77
1974-03-07,340.91,340.2
1974-04-06,341.52,340.92
1974-05-06,340.78,339.94
1974-06-05,339.72,340.73
1974-07-05,342.76,340.54
1974-08-04,343.02,340.89
1974-09-03,341.73,341.52
1974-10-03,343.25,341.49
1974-11-02,343.28,341.2
1974-12-02,343.42,341.26
1975-01-01,343.15,341.21
1975-01-31,340.77,341.38
1975-03-02,342.88,341.49
1975-04-01,343.17,341.36
1975-05-01,341.38,342.12
1975-05-31,342.41,341.97
1975-06-30,343.3,341.86
1975-07-30,341.27,341.92
1975-08-29,343.34,342.56
1975-09-28,342.91,342.8
1975-10-28,343.66,341.73
1975-11-27,343.21,343.43
1975-12-27,345.25,343.02
1976-01-26,342.75,342.88
1976-02-25,344.84,343.04
1976-03-26,344.8,343.77
1976-04-25,344.91,343.57
1976-05-25,344.18,343.86
1976-06-24,343.92,344.13
1976-07-24,346.13,344.02
1976-08-23,345.13,343.9
1976-09-22,344.23,344.23
1976-10-22,347.24,344.4
1976-11-21,344.07,344.57
1976-12-21,348.09,344.89
1977-01-20,345.36,344.32
1977-02-19,346.3,344.27
1977-03-21,346.0,345.05
1977-04-20,346.92,345.54
1977-05-20,344.72,345.27
1977-06-19,347.24,345.4
1977-07-19,347.69,345.93
1977-08-18,348.27,346.05
1977-09-17,346.81,345.3
1977-10-17,345.08,345.72
1977-11-16,346.91,345.79
1977-12-16,347.51,345.81
1978-01-15,346.03,345.79
1978-02-14,348.47,345.99
1978-03-16,348.53,346.6
1978-04-15,348.13,346.94
1978-05-15,348.5,347.1
1978-06-14,347.77,347.06
1978-07-14,346.67,346.93
1978-08-13,347.34,347.19
1978-09-12,347.39,347.21
1978-10-12,349.56,347.8
1978-11-11,350.22,347.53
1978-12-11,349.22,346.82
1979-01-10,348.97,347.99
1979-02-09,352.02,347.67
1979-03-11,350.81,348.36
1979-04-10,348.45,348.19
1979-05-10,351.19,348.45
1979-06-09,347.77,348.4
1979-07-09,350.81,348.8
1979-08-08,349.19,349.06
1979-09-07,352.14,348.72
1979-10-07,352.49,349.2
1979-11-06,350.87,349.15
1979-12-06,351.31,349.04
1980-01-05,351.46,349.23
1980-02-04,350.4,349.6
1980-03-05,351.2,349.74
1980-04-04,351.65,349.74
1980-05-04,351.45,350.16
1980-06-03,351.57,350.25
1980-07-03,350.88,350.09
1980-08-02,350.88,351.0
1980-09-01,352.38,350.1
1980-10-01,352.52,350.55
1980-10-31,353.74,350.53
1980-11-30,351.39,350.67
1980-12-30,352.45,351.28
1981-01-29,350.91,351.7
1981-02-28,351.55,351.71
1981-03-30,354.6,351.18
1981-04-29,351.01,351.77
1981-05-29,350.24,351.8
1981-06-28,354.24,352.28
1981-07-28,353.81,351.81
1981-08-27,352.97,352.92
1981-09-26,352.59,352.33
1981-10-26,355.13,352.32
1981-11-25,353.38,352.11
1981-12-25,356.35,352.13
1982-01-24,353.14,352.55
1982-02-23,353.5,352.54
1982-03-25,352.74,352.79
1982-04-24,355.14,352.59
1982-05-24,354.25,353.07
1982-06-23,356.77,353.68
1982-07-23,354.5,353.35
1982-08-22,355.95,353.89
1982-09-21,355.14,353.91
1982-10-21,356.88,353.94
1982-11-20,355.07,354.46
1982-12-20,358.65,354.08
1983-01-19,353.87,354.09
1983-02-18,355.84,354.2
1983-03-20,357.09,354.88
1983-04-19,356.15,354.51
1983-05-19,359.02,354.71
1983-06-18,356.51,355.1
1983-07-18,354.0,355.19
1983-08-17,355.96,355.57
1983-09-16,356.87,355.32
1983-10-16,357.33,355.67
1983-11-15,359.2,355.66
1983-12-15,355.89,355.46
1984-01-14,357.56,355.35
1984-02-13,355.94,356.55
1984-03-14,355.07,355.55
1984-04-13,357.83,356.83
1984-05-13,359.42,356.37
1984-06-12,358.35,356.42
1984-07-12,358.39,356.97
1984-08-11,359.46,356.32
1984-09-10,359.42,357.06
1984-10-10,357.48,356.91
1984-11-09,357.68,357.47
1984-12-09,360.7,357.62
1985-01-08,357.13,357.61
1985-02-07,357.77,358.06
1985-03-09,361.12,357.33
1985-04-08,359.82,358.1
1985-05-08,358.04,358.44
1985-06-07,358.78,358.52
1985-07-07,358.09,358.04
1985-08-06,359.48,358.5
1985-09-05,359.14,358.09
1985-10-05,360.76,358.33
1985-11-04,359.61,359.08
1985-12-04,361.92,358.94
1986-01-03,361.38,359.75
1986-02-02,358.49,358.71
1986-03-04,360.74,359.49
1986-04-03,360.94,358.87
1986-05-03,361.28,359.75
1986-06-02,360.72,360.01
1986-07-02,360.1,359.91
1986-08-01,358.8,360.6
1986-08-31,361.15,359.93
1986-09-30,358.9,359.6
1986-10-30,362.12,360.18
1986-11-29,361.99,360.57
1986-12-29,361.17,361.19
1987-01-28,362.87,361.0
1987-02-27,362.13,360.96
1987-03-29,364.2,361.24
1987-04-28,361.88,361.26
1987-05-28,361.44,360.94
1987-06-27,361.29,361.83
1987-07-27,364.08,361.79
1987-08-26,361.86,361.41
1987-09-25,362.67,361.48
1987-10-25,362.97,361.76
1987-11-24,363.01,362.07
1987-12-24,363.75,362.22
1988-01-23,363.68,362.64
1988-02-22,363.82,362.17
1988-03-23,364.16,362.68
1988-04-22,363.28,363.05
1988-05-22,365.93,362.78
1988-06-21,365.6,363.02
1988-07-21,362.05,363.26
1988-08-20,364.56,363.49
1988-09-19,366.41,363.32
1988-10-19,366.68,363.57
1988-11-18,364.96,363.33
1988-12-18,366.29,363.68
1989-01-17,364.08,363.73
1989-02-16,364.95,364.13
1989-03-18,365.19,364.53
1989-04-17,367.0,364.02
1989-05-17,366.96,364.04
1989-06-16,366.06,364.2
1989-07-16,364.32,364.87
1989-08-15,366.96,365.13
1989-09-14,364.93,365.4
1989-10-14,367.79,364.93
1989-11-13,366.4,366.08
1989-12-13,366.2,365.68
1990-01-12,365.82,365.71
1990-02-11,367.53,365.69
1990-03-13,367.69,366.33
1990-04-12,365.7,365.21
1990-05-12,365.92,366.19
1990-06-11,364.79,366.29
1990-07-11,368.73,367.0
1990-08-10,366.97,366.12
1990-09-09,366.31,366.65
1990-10-09,367.57,367.06
1990-11-08,367.57,366.27
1990-12-08,367.8,367.54
1991-01-07,369.57,366.83
1991-02-06,370.01,366.82
1991-03-08,368.25,367.72
1991-04-07,368.9,367.38
1991-05-07,366.82,368.07
1991-06-06,368.71,367.87
1991-07-06,368.44,367.38
1991-08-05,369.12,368.26
1991-09-04,369.69,367.51
1991-10-04,370.83,368.79
1991-11-03,367.33,368.5
1991-12-03,368.72,368.89
1992-01-02,369.96,368.71
1992-02-01,370.58,369.41
1992-03-02,371.1,369.76
1992-04-01,371.51,369.07
1992-05-01,369.74,369.31
1992-05-31,370.72,369.55
1992-06-30,373.31,369.1
1992-07-30,371.82,369.77
1992-08-29,371.32,369.6
1992-09-28,371.62,369.93
1992-10-28,370.44,369.6
1992-11-27,371.8,370.15
1992-12-27,371.87,370.42
1993-01-26,371.55,370.8
1993-02-25,372.67,370.84
1993-03-27,372.66,371.25
1993-04-26,373.44,370.49
1993-05-26,372.65,371.22
1993-06-25,373.05,370.6
1993-07-25,372.39,371.36
1993-08-24,371.99,371.02
1993-09-23,372.65,371.48
1993-10-23,372.91,372.01
1993-11-22,374.64,372.11
1993-12-22,373.95,371.87
1994-01-21,373.89,372.14
1994-02-20,374.02,372.91
1994-03-22,374.81,372.18
1994-04-21,375.12,372.13
1994-05-21,373.67,372.24
1994-06-20,374.17,372.76
1994-07-20,372.36,372.77
1994-08-19,376.88,373.07
1994-09-18,375.0,373.56
1994-10-18,373.94,372.98
1994-11-17,374.11,373.06
1994-12-17,373.62,373.88
1995-01-16,376.03,374.1
1995-02-15,376.53,374.43
1995-03-17,373.94,373.32
1995-04-16,373.92,373.71
1995-05-16,375.16,374.39
1995-06-15,373.89,374.64
1995-07-15,374.92,374.83
1995-08-14,373.91,374.73
1995-09-13,373.59,374.24
1995-10-13,376.55,374.96
1995-11-12,376.14,375.11
1995-12-12,376.37,375.52
1996-01-11,376.92,375.23
1996-02-10,377.09,375.67
1996-03-11,377.18,375.41
1996-04-10,376.04,375.81
1996-05-10,378.37,375.31
1996-06-09,374.94,375.69
1996-07-09,377.56,376.13
1996-08-08,379.12,376.59
1996-09-07,375.17,376.57
1996-10-07,379.56,376.35
1996-11-06,376.34,375.66
1996-12-06,377.15,377.17
1997-01-05,379.35,376.86
1997-02-04,379.18,376.36
1997-03-06,377.1,376.6
1997-04-05,377.12,377.91
1997-05-05,379.29,377.01
1997-06-04,375.62,376.79
1997-07-04,380.95,378.05
1997-08-03,379.46,377.42
1997-09-02,378.76,377.88
1997-10-02,380.78,377.92
1997-11-01,379.83,378.29
1997-12-01,378.27,378.18
1997-12-31,380.0,377.72
1998-01-30,379.03,378.93
1998-03-01,380.25,379.05
1998-03-31,380.16,378.78
1998-04-30,379.16,378.89
1998-05-30,379.52,379.09
1998-06-29,382.58,379.45
1998-07-29,380.15,378.94
1998-08-28,379.53,379.56
1998-09-27,380.3,379.47
1998-10-27,381.86,379.36
1998-11-26,381.75,379.57
1998-12-26,381.17,380.37
1999-01-25,380.3,380.16
1999-02-24,381.52,380.23
1999-03-26,379.63,380.44
1999-04-25,379.92,380.66
1999-05-25,381.8,380.01
1999-06-24,381.37,380.18
1999-07-24,381.71,381.05
1999-08-23,382.36,380.69
1999-09-22,382.32,381.37
1999-10-22,384.0,381.2
1999-11-21,382.43,381.72
1999-12-21,381.16,381.95
2000-01-20,383.44,381.64
2000-02-19,380.64,381.62
2000-03-20,381.79,382.04
2000-04-19,383.4,381.98
2000-05-19,383.73,382.25
2000-06-18,382.46,381.85
2000-07-18,383.76,382.53
2000-08-17,381.42,382.22
2000-09-16,384.02,382.31
2000-10-16,384.96,383.07
2000-11-15,385.99,382.6
2000-12-15,385.05,383.15
2001-01-14,383.82,382.85
2001-02-13,382.92,383.15
2001-03-15,384.74,383.4
2001-04-14,384.34,383.78
2001-05-14,382.92,383.88
2001-06-13,384.71,383.7
2001-07-13,383.57,383.77
2001-08-12,385.93,384.3
2001-09-11,384.57,383.85
2001-10-11,386.52,384.05
2001-11-10,388.49,384.08
2001-12-10,385.94,384.84
2002-01-09,385.44,384.59
2002-02-08,385.87,385.24
2002-03-10,385.17,385.36
2002-04-09,386.78,385.15
2002-05-09,385.8,385.3
2002-06-08,388.4,385.35
2002-07-08,386.31,385.19
2002-08-07,386.13,385.92
2002-09-06,386.63,386.1
2002-10-06,388.32,386.05
2002-11-05,386.59,386.14
2002-12-05,388.28,386.77
2003-01-04,385.41,386.66
2003-02-03,388.93,386.67
2003-03-05,388.85,386.6
2003-04-04,388.77,387.38
2003-05-04,389.82,386.72
2003-06-03,390.46,387.34
2003-07-03,388.68,386.8
2003-08-02,388.16,387.61
2003-09-01,387.91,387.53
2003-10-01,390.81,387.59
2003-10-31,387.08,387.87
2003-11-30,388.76,388.41
2003-12-30,387.29,388.0
2004-01-29,388.32,388.13
2004-02-28,386.82,387.98
2004-03-29,389.38,388.05
2004-04-28,388.58,388.41
2004-05-28,389.13,388.45
2004-06-27,389.1,388.51
2004-07-27,389.72,388.68
2004-08-26,388.54,389.36
2004-09-25,391.17,388.55
2004-10-25,389.03,389.63
2004-11-24,390.6,389.04
2004-12-24,391.34,389.21
2005-01-23,389.57,389.5
2005-02-22,388.91,389.72
2005-03-24,389.91,389.8
2005-04-23,391.62,390.18
2005-05-23,391.95,390.09
2005-06-22,393.91,389.59
2005-07-22,393.2,390.47
2005-08-21,391.17,390.24
2005-09-20,392.06,390.52
2005-10-20,390.37,391.17
2005-11-19,390.94,390.68
2005-12-19,392.85,391.19
2006-01-18,392.09,390.95
2006-02-17,391.86,391.21
2006-03-19,392.7,392.09
2006-04-18,394.39,391.83
2006-05-18,391.16,391.63
2006-06-17,394.93,391.52
2006-07-17,391.9,391.82
2006-08-16,392.73,392.08
2006-09-15,393.59,392.13
2006-10-15,396.12,392.4
2006-11-14,396.48,392.63
2006-12-14,392.64,392.33
2007-01-13,395.14,393.39
2007-02-12,395.38,392.92
2007-03-14,394.29,393.15
2007-04-13,392.91,393.34
2007-05-13,394.96,393.46
2007-06-12,394.71,393.25
2007-07-12,394.18,393.01
2007-08-11,394.39,394.0
2007-09-10,393.91,393.78
2007-10-10,396.24,394.72
2007-11-09,396.13,394.45
2007-12-09,393.28,394.6
2008-01-08,394.92,393.84
2008-02-07,397.09,394.92
2008-03-08,395.23,394.19
2008-04-07,394.34,394.82
2008-05-07,397.44,395.05
2008-06-06,395.8,395.87
2008-07-06,395.91,395.36
2008-08-05,397.35,395.63
2008-09-04,396.3,395.34
2008-10-04,396.9,395.67
2008-11-03,397.25,395.6
2008-12-03,396.31,396.2
2009-01-02,396.53,395.75
2009-02-01,397.03,396.08
2009-03-03,395.67,395.76
2009-04-02,397.06,396.35
2009-05-02,398.3,397.27
2009-06-01,398.39,396.94
2009-07-01,399.98,397.42
2009-07-31,400.42,396.63
2009-08-30,393.79,396.59
2009-09-29,395.67,397.05
2009-10-29,400.56,397.27
2009-11-28,399.3,397.02
2009-12-28,399.31,397.94
2010-01-27,399.91,398.01
2010-02-26,398.48,397.78
2010-03-28,399.73,397.9
2010-04-27,398.73,398.05
2010-05-27,397.86,398.89
2010-06-26,399.65,398.61
2010-07-26,399.84,398.22
2010-08-25,400.53,398.71
2010-09-24,400.06,398.7
2010-10-24,400.57,399.37
2010-11-23,400.99,399.18
2010-12-23,399.27,399.21
2011-01-22,399.36,399.26
2011-02-21,399.5,398.94
2011-03-23,400.56,399.36
2011-04-22,401.73,399.5
2011-05-22,400.8,399.78
2011-06-21,402.58,400.02
2011-07-21,401.12,399.77
2011-08-20,401.03,399.93
2011-09-19,401.79,400.74
2011-10-19,402.15,400.85
2011-11-18,399.86,400.23
2011-12-18,400.4,401.35
2012-01-17,400.34,401.03
2012-02-16,402.95,400.79
2012-03-17,401.99,401.06
2012-04-16,403.01,401.56
2012-05-16,403.16,401.15
2012-06-15,401.2,400.8
2012-07-15,403.46,401.75
2012-08-14,403.36,401.44
2012-09-13,403.28,401.96
2012-10-13,401.05,402.5
2012-11-12,404.66,402.22
2012-12-12,404.0,402.13
2013-01-11,406.26,401.9
2013-02-10,401.9,402.61
2013-03-12,403.55,402.94
2013-04-11,403.4,402.3
2013-05-11,404.02,402.18
2013-06-10,405.52,403.21
2013-07-10,403.78,402.63
2013-08-09,403.78,403.25
2013-09-08,405.69,403.71
2013-10-08,404.42,403.11
2013-11-07,404.85,404.28
2013-12-07,405.44,403.65
2014-01-06,405.03,403.74
2014-02-05,406.3,404.12
2014-03-07,404.91,404.68
2014-04-06,405.93,404.12
2014-05-06,404.85,404.63
2014-06-05,405.34,404.12
2014-07-05,406.3,404.82
2014-08-04,407.57,405.03
2014-09-03,403.71,405.23
2014-10-03,405.92,405.15
2014-11-02,405.39,405.76
2014-12-02,407.84,405.72
2015-01-01,406.91,405.33
2015-01-31,406.85,405.85
2015-03-02,408.44,405.86
2015-04-01,406.73,405.77
2015-05-01,406.84,406.28
2015-05-31,406.99,406.04
2015-06-30,407.97,406.09
2015-07-30,408.8,406.26
2015-08-29,408.2,406.4
2015-09-28,406.12,406.7
2015-10-28,406.89,406.74
2015-11-27,410.37,407.51
2015-12-27,408.35,407.26
2016-01-26,409.59,407.46
2016-02-25,409.01,407.8
2016-03-26,410.31,407.58
2016-04-25,406.98,407.69
2016-05-25,407.96,408.15
2016-06-24,409.18,407.68
2016-07-24,409.2,408.1
2016-08-23,407.83,408.62
2016-09-22,410.75,408.16
2016-10-22,410.77,408.38
2016-11-21,411.02,408.73
2016-12-21,410.84,408.72
2017-01-20,408.76,408.93
2017-02-19,409.56,408.9
2017-03-21,409.54,408.81
2017-04-20,409.77,408.91
2017-05-20,410.25,409.63
2017-06-19,410.24,409.81
2017-07-19,408.54,410.03
2017-08-18,409.42,409.79
2017-09-17,411.32,409.97
2017-10-17,411.35,410.67
2017-11-16,411.8,410.13
2017-12-16,411.36,410.22
2018-01-15,413.75,410.16
2018-02-14,411.56,410.65
2018-03-16,411.78,410.84
2018-04-15,411.62,411.11
2018-05-15,411.62,410.92
2018-06-14,411.86,410.64
2018-07-14,409.92,411.41
2018-08-13,410.77,410.95
2018-09-12,413.97,410.98
2018-10-12,414.67,411.43
2018-11-11,412.51,411.49
2018-12-11,413.47,412.07
