duration,waiting,kind
4.284812405024012,78,long
2.085510945026963,46,short
3.705674319249561,74,long
2.223259848051505,44,short
4.752121024350204,85,long
4.160236888004972,81,long
2.093808076665583,47,short
4.154977498305558,79,long
4.278738822751787,74,long
3.783257855292657,76,long
1.892176189778112,50,short
4.796353083724846,83,long
4.966366794487104,86,long
4.40187533213787,87,long
2.309273446717591,60,short
2.034597899631286,61,short
4.070301005411269,75,long
4.335769262953665,81,long
4.586284276317313,77,long
2.801941596723929,91,long
4.280997627069666,81,long
1.925736428618052,63,short
3.955257968981336,74,long
2.686272823082531,50,short
4.310683231728625,78,long
3.783617092844717,76,long
1.64871274491068,66,short
3.72840238300232,77,long
1.822203323729609,43,short
4.201377037076936,84,long
4.315806837158466,81,long
4.535416238403359,88,long
2.371043063590837,65,short
1.6,54,short
5.1,85,long
4.489384800424634,81,long
3.96289234288907,78,long
4.572320813542597,81,long
1.776215237640237,63,short
4.25950825637394,80,long
1.910091357341938,66,short
3.858954290508252,73,long
4.709389124818089,85,long
3.932564453382323,90,long
1.820606619007454,53,short
3.625729167669536,80,long
3.919177839318805,79,long
4.103964265476624,84,long
4.589515542842163,85,long
1.724517612902088,51,short
4.546040058541108,84,long
4.563658975190366,90,long
4.895487611290299,90,long
4.734665802577443,79,long
3.504886367205348,87,long
4.231132163758065,75,long
4.030776456421267,88,long
3.818833670702532,82,long
4.267069006172133,78,long
1.842839331997496,66,short
1.894308638202647,58,short
3.883264466366739,90,long
2.508459357821679,52,short
4.620275922570346,82,long
2.428225338835536,60,short
2.232625876424938,52,short
4.728853089314887,88,long
3.613375487270174,80,long
