sentence1,sentence2,label,idx
"Ratliff 's daughters , Margaret and Martha Ratliff , were adopted by Peterson after their mother 's death .","Three times in a row , they failed to get a big _ enough turnout to elect a president .",0,1200
"Sales for the quarter beat expectations , rising 37 percent year-on-year to 1.76 billion euros .","On the stand Wednesday , she testified that she was referring to the kissing before the alleged rape .",1,2805
He said he has begun a court action to seize Beacon Hill 's assets and has frozen more than $ 13 million Beacon Hill had when it closed .,"Only one of the five buildings in the compound in Baghdad run by the UN Development Program , escaped being burned , the UN said on its Web site .",1,3710
""" I had one bad stretch of holes that put me out of contention to win , "" Woods said .","Shortly after his arrest , detectives told Deasean 's father , Stelly Chisolm , a college student , and mother , Kimberly Hill , a medical assistant , about the development .",0,720
"Based on a separate survey of households , the unemployment rate fell in August to 6.1 percent from 6.2 percent .",The Maine program could be a model for other states .,1,3102
""" Jeremy 's a good guy , "" Barber said , adding : "" Jeremy is living the dream life of the New York athlete .",The judge had told the state Department of Mental Health to find supervised housing and treatment for DeVries somewhere in California .,0,1071
"Consumers who said jobs are difficult to find jumped from 29.4 to 32.6 , while those claiming work was plentiful slipped from 13 to 12.6 .","Walsh , also 40 , was in critical but stable condition at Staten Island University Hospital last night .",1,109
Cortisol levels in the saliva of day care children were highest and rose most steeply in those judged by day care center personnel to be the shyest .,The Phillies were apparently upset when Counsell stole during the sixth with the Diamondbacks up 7-1 .,1,2758
The poll had a margin of error of plus or minus 2 percentage points .,Federal regulators have changed their minds on a proposed $ 2.8 billion merger of ice cream giants Nestle Holdings and Dreyer 's Grand Ice Cream .,1,1180
"We acted because we saw the existing evidence in a new light , through the prism of our experience on 11 September , "" Rumsfeld said .",The former first lady has said she will not run for the White House in 2004 but has not ruled out a race later on .,1,568
"About 1,500 police will be deployed for the visit .",At least 26 American troops have been killed in hostile fire since major combat was officially declared over on May 1 .,1,3397
"Chirac , who can pardon a law-breaker , refused Humbert 's request last year but kept in close touch with the family .","Indonesia 's army has been accused of human rights abuses during its earlier battles with GAM , charges it has generally denied .",0,1988
""" Jeremy 's a good guy , "" Barber said , adding : "" Jeremy is living the dream life of the New York athlete .",He also said there is no conscious policy by the United States to move the value of the dollar .,1,249
It also offers a built-in NAND flash boot loader so that high-density NAND flash memory can be used without having to install an additional support chip .,"MTA officials appropriated the surplus money to later years ' budgets without notifying riders or the MTA board members when the 50-cent hike was being considered , he said .",1,3080
Estonia 's place in the European mainstream and safeguard its independence regained in 1991 .,"The dollar was at 116.78 yen JPY = , virtually flat on the session , and at 1.2871 against the Swiss franc CHF = , down 0.1 percent .",1,2359
"Ratliff 's daughters , Margaret and Martha Ratliff , were adopted by Peterson after their mother 's death .",The legal ruling follows three days of wild volatility in RIM 's stock over speculation that PC giant Hewlett-Packard Co. may be bidding for the company .,1,2103
"Committee approval , expected today , would set the stage for debate on the Senate floor beginning Monday .",The Harrisons ’ lawyer Paul LiCalsi said : “ I ’ ve never heard of more reprehensible behaviour by a doctor .,0,2096
"BREAST cancer cases in the UK have hit an all-time high with more than 40,000 women diagnosed with the disease each year , Cancer Re-search UK revealed yesterday .",The second-quarter results had a non-operating gain of 10 cents a share while the 2002 second-quarter performance had a net non-operating loss of 19 cents a share .,1,2958
"Mr. Kerkorian tried unsuccessfully to take over Chrysler in 1995 , but did win representation on its board .",Some are also used to send spam e-mail messages to boost traffic to the sites .,1,1900
"Tom Kraynak , manager of operations and resources for the Canton , Ohio-based East Central Area Reliability Council , said that scenario is one among many that investigators are considering .",It also features a 4.5 in back-lit LCD screen and memory expansion facilities .,0,1006
"We firmly believe we have an absolute right to use the common word ' spike ' as the name of our network . """,The legal ruling follows three days of wild volatility in RIM 's stock over speculation that PC giant Hewlett-Packard Co. may be bidding for the company .,0,1811
"The airline also said it has the option to buy 380 more airplanes , orders that would be split evenly between the two manufacturers .",The team will help draft a plan by the end of the year to attack obesity .,1,79
Prosecutors allege that Nichols and co-conspirator Timothy McVeigh worked together to prepare a bomb that destroyed the Alfred P. Murrah Federal Building .,"Wal-Mart Stores Inc . , the nation 's largest private employer , will now include gays and lesbians in its anti-discrimination policy , company officials said Wednesday .",0,1608
"They note that after several weeks of rallies on upbeat earnings , investors are looking for stronger evidence of a recovery before sending stocks higher .","Within two years , 259 , or 10 percent , of the youths reported they had started to smoke or had at least taken a few puffs .",0,3587
""" It was never our intention to sell the product , "" said Health Minister Anne McClellan , a skeptic of medical marijuana use .","There was no immediate evidence that the two incidents were connected , police said .",0,826
Gov. Bob Riley proposed the budget cuts after Alabama voters rejected his $ 1.2 billion tax plan Sept . 9 .,"Now the rest is just mechanical , "" said Allan Hoffenblum , a Republican consultant .",1,1368
"In an unusual move , the U.S. Patent and Trademark Office is reconsidering a patent affecting Internet pages that critics contend could disrupt millions of Web sites .",""" It 's probably not the easiest time to come in and take over the shuttle program , but I look forward to the challenge , "" Parsons told reporters at NASA headquarters .",1,770
The Denver-based natural gas producer and marketer said the inaccurate reporting was discovered after it received a subpoena from the U.S. Commodity Futures Trading Commission .,President Bush flies to Uganda Friday hoping to polish his anti- AIDS credentials in a country hailed as an African pioneer in fighting the epidemic .,1,1792
Wal-Mart said it would check all of its million-plus domestic workers to ensure they were legally employed .,Chiron has acceptances from holders of nearly 20 percent of PowderJect shares .,1,1880
Large swells and dangerous surf already were being felt along sections of the coast .,"November 17 's last victim was British defense attache Stephen Saunders , who was shot and killed at point-blank range on a busy Athens road in June 2000 .",0,3175
"Bush also hoped to polish his anti-AIDS credentials in Uganda , which has been hailed as an African pioneer in fighting the killer disease .",Funny Cide is looking to become horse racing 's first Triple Crown winner in a generation .,0,416
"The player 's eyes were bloodshot and a blood-alcohol test produced a reading of 0.18 - well above Tennessee 's level of presumed intoxication of 0.10 , the report said .","We think that the United States of America should support the free speech of all groups , he said .",0,3484
"All patients developed some or all of the symptoms of E. coli food poisoning : bloody diarrhea , vomiting , abdominal cramping and nausea .",The former first lady has said she will not run for the White House in 2004 but has not ruled out a race later on .,1,2813
"Shattered Glass , "" starring Hayden Christensen as Stephen Glass , debuted well with $ 80,000 in eight theaters .","The officers -- Kenneth Boss , Sean Carroll , Edward McMellon and Richard Murphy -- were acquitted in 2000 of state murder charges .",1,2533
"He is blocking them until the Air Force assigns four additional C-130 cargo planes to Gowen Field , an Idaho Air National Guard base in Boise .","It 's happened five times in the last decade : A disaster puts this tourist town in the headlines during summer , its busiest season .",1,108
"The other inmate fell but Selenski shimmed down the makeshift rope to a second-story roof and used the mattress to scale a razor-wire fence , Fischi said .",Costa will play Juan Carlos Ferrero next in a rematch of last year 's final .,1,3557
"Charles O. Prince , 53 , was named as Mr. Weill 's successor .",Ships carry 95 percent of international cargo to the United States .,1,760
""" So Sebastian did his best to convincingly confess to a crime that he didn 't commit in order to survive , "" she told jurors .",Parson is charged with one count of intentionally causing damage to a protected computer .,1,3148
The mother of a Briton held by Colombian guerrillasspoke of her relief yesterday after hearing that he might be freed in the next few weeks .,"The government elements who have been causing trouble are still in place , they are attacking us . """,1,2203
""" APEC leaders are painfully aware that security and prosperity are inseparable , "" Thai Prime Minister Thaksin Shinawatra told business leaders .",""" He may not have been there , "" said a defence official speaking on condition of anonymity .",0,567
"But MTA officials appropriated the money to the 2003 and 2004 budgets without notifying riders or even the MTA board members considering the 50-cent hike , Hevesi found .",The former first lady has said she will not run for the White House in 2004 but has not ruled out a race later on .,0,3007
"Watertown , Saugus and Framingham also are going smoke-free Monday , joining a growing number of cities around the country .","The British pound flexed its muscle against the dollar , last up 1 percent at $ 1.6672 .",0,1680
"Wal-Mart Stores Inc . , Kohl 's Corp. , Family Dollar Stores Inc. and Big Lots Inc. were among the merchants posting May sales that fell below Wall Street 's modest expectations .",Democrats hold a 17-15 edge in the state 's U.S. House delegation .,1,1500
""" It is bad for Symbian , "" said Per Lindberg , analyst at Dresdner Kleinwort Wasserstein .","Hebei has reported 191 cases and eight deaths , though the WHO experts did not say how many were in rural areas .",1,3171
"Robert Walsh , 40 , remained in critical but stable condition Friday at Staten Island University Hospital 's north campus .",A Stage 1 episode is declared when ozone levels reach 0.20 parts per million .,1,591
"SP2 is basically about security enhancements to Windows , such as the improved Internet Connection Firewall ( ICF ) .","The Justice Department on Aug. 19 sanctioned the Oct. 7 date for recall election , saying it would not affect voting rights .",0,2663
"Rumsfeld , who has been feuding for two years with Army leadership , passed over nine active-duty four-star generals .",The registry was launched with $ 20 million from the Federal Emergency Management Agency .,1,1571
""" Jeremy 's a good guy , "" Barber said , adding : "" Jeremy is living the dream life of the New York athlete .","During difficult times for technology venture capital , Vivace raised over $ 118 million in three rounds of venture financing .",0,2690
The U.S. Supreme Court will hear arguments on Wednesday on whether companies can be sued under the Americans with Disabilities Act for refusing to rehire rehabilitated drug users .,""" The court and the public need to know more of the defendants ' seemingly massive fraud , "" he said .",1,106
"Today , analysts say , UN members can no longer ignore the shifts since the September 11 2001 attacks .",It has a margin of error of plus or minus three to four percentage points .,1,605
Business Week 's online edition reported on Friday that WorldCom and the SEC could announce a settlement as early as Monday .,"They remained in Camden County Jail on Sunday on $ 100,000 bail .",1,3155
"The Midwestern research center will focus on the development of diagnostic , therapeutic and vaccine products for anthrax , botulism , tularemia , hemorrhagic fever viruses and plague .","The film is the second of a trilogy , which will wrap up in November with "" The Matrix Revolutions . """,1,2000
"After 18 months , Nissen found that Lipitor stopped plaque buildup in the patients ' arteries .","In midday trading , the Dow Jones industrial average lost 68.84 , or 0.7 percent , to 9,248.80 .",0,880
"As Samudra sat down to hear the indictment , he looked over to his nine lawyers and shouted ``God is Great ' ' three times .","There was no immediate evidence that the two incidents were connected , police said .",0,205
"Nelson , 27 , is being retried on civil-rights charges stemming from the disturbance which led to Rosenbaum 's death .",The registry was launched with $ 20 million from the Federal Emergency Management Agency .,1,3108
"GE stock closed Friday at $ 30.65 a share , down about 42 cents , on the New York Stock Exchange .",He is charged in three bombings in Atlanta - including a blast at the 1996 Olympics - along with the bombing in Alabama .,0,1249
"Mr. Clinton 's national security adviser , Sandy Berger , said that the White House wasn 't informed of the FBI activities .","Lapidus expects Ford to be down 5 percent , Chrysler down 10 percent and foreign brands up 4 percent driven by strong truck sales at Honda .",1,2137
"Peterson , a former fertilizer salesman , is charged with murder in the deaths of his 27-year-old wife and the baby boy she was carrying .","The officers -- Kenneth Boss , Sean Carroll , Edward McMellon and Richard Murphy -- were acquitted in 2000 of state murder charges .",1,1457
"Michel , who remains in the government , denied that US pressure had provoked the government 's move .",The second-quarter results had a non-operating gain of 10 cents a share while the 2002 second-quarter performance had a net non-operating loss of 19 cents a share .,0,1008
It 's happened five times in the last 11 years : A disaster puts this Southwestern town in the headlines during the summer tourist season .,"The woman was exposed to the SARS virus while in the hospital but was not a health-care worker , said Dr Colin D 'Cunha , Ontario 's commissioner of public health .",1,1810
"The premium edition adds OfficeFront Page 2003 , Acceleration Server 2000 , and SQL Server 2000 .","Quarterly profit climbed to $ 73.1 million , or 33 cents a share , from $ 20.8 million , or 10 cents , a year earlier , the company said .",1,2085
The first products are likely to be dongles costing between US $ 100 and US $ 150 that will establish connections between consumer electronics devices and PCs .,"The quick conviction followed a 2 1 / 2 week trial , during which the Venango County man represented himself .",1,3239
Let me just say this : the evidence that we have of weapons of mass destruction was evidence drawn up and accepted by the joint intelligence community .,"For residents with incomes above $ 500,000 , the income-tax rate will increase to 4.45 percent .",0,3435
"Watertown , Saugus and Framingham also are going smoke-free Monday , joining a growing number of cities around the country .","In the space of three years , Lend Lease has slipped from a top-five 5 stock when its share price hovered around $ 24 to 37th on the list .",1,1776
"The Midwestern research center will focus on the development of diagnostic , therapeutic and vaccine products for anthrax , botulism , tularemia , hemorrhagic fever viruses and plague .",The woman -- who has no symptoms of illness -- donated blood Aug. 7 .,1,2754
"Later this year , the command will send trainers with soldiers from four North African nations on patrolling and intelligence gathering missions .","Spike Lee no longer believes that Viacom deliberately intended to trade on his name by calling its own venture "" Spike TV , "" according to a statement read in court Tuesday .",1,3023
"Shattered Glass , "" starring Hayden Christensen as Stephen Glass , debuted well with $ 80,000 in eight theaters .",Hester said Sanmina 's offer was the best among several Newisys received from electronics manufacturers and computer makers .,1,2272
"Today in the US , the book - kept under wraps by its publishers , G. P. Putnam 's Sons , since its inception - will appear in bookstores .",Costa will play Juan Carlos Ferrero next in a rematch of last year 's final .,1,3500
""" Instead of pursuing the most imminent and real threats – international terrorism – this Bush administration chose to settle old scores , "" Mr. Graham said .","After several weeks of market rallies on upbeat earnings , many investors are looking for more concrete signs of an economic recovery .",0,3757
"The worm attacks Windows computers via a hole in the operating system , an issue Microsoft on July 16 had warned about .",Rowland was making an appearance at a holiday party for families of Connecticut National Guard soldiers assigned to duty in Iraq and Afghanistan .,1,127
""" Biotech products , if anything , may be safer than conventional products because of all the testing , "" Fraley said , adding that 18 countries have adopted biotechnology .","After 18 months , the atorvastatin patients had no change in the plaque in their arteries .",0,3645
They were among about 40 people attending the traditional Jewish ceremony colored by some non-traditional touches .,""" The risk of inflation becoming undesirably low remains the predominant concern for the foreseeable future , "" the policy-setting Federal Open Market Committee said .",0,2063
Freddie also said Leland C. Brendsel will retire as chairman and chief executive and resign from the board .,"The agency found further that a WD Energy employee discussed false reporting with traders at two other energy companies , which the CFTC didn 't identify .",0,85
"Singapore Prime Minister Goh Chok Tong says China plays an important role in the integration of Asia , including managing the stresses and strains both within and between countries .","Canadian officials were also expected to meet yesterday with the International Organization for Epizootics ( OIE ) , which establishes animal-health standards for the world .",1,707
We 'll be listening carefully to the [ IAEA ] director general 's report at the next board meeting .,"MTA officials appropriated the surplus money to later years ' budgets without notifying riders or the MTA board members when the 50-cent hike was being considered , he said .",0,3690
"Donations stemming from the Sept . 11 attacks helped push up contributions to human service organizations and large branches of the United Way by 15 percent and 28.6 percent , respectively .","Bin Laden ’ s men pointed out that raising and distributing funds has been complicated by the U.S. crackdown on jihadi charitable foundations , bank accounts of terror-related organizations and money transfers .",0,230
It 's the first such drill since the September 11 terrorist attacks on New York and Washington .,"Just about everything about "" Harry Potter and the Order of the Phoenix "" will set records .",0,336
"Gibson said last month in a press statement that "" neither I nor my film are anti-Semitic .","For now , the company 's management appears to be standing behind Stewart .",1,235
"Morrill 's wife , Ellie , sobbed and hugged Bondeson 's sister-in-law during the service .","Bishop Thomas O 'Brien , 67 , was booked on a charge of leaving the scene of a fatal accident .",0,1354
"McCabe said he was considered a witness , not a suspect .","For residents with incomes above $ 500,000 , the income-tax rate will increase to 4.45 percent .",0,3915
"Consumers who said jobs are difficult to find jumped from 29.4 to 32.6 , while those claiming work was plentiful slipped from 13 to 12.6 .","Terri Schiavo , 39 , underwent the procedure at the Tampa Bay area hospice where she has been living for several years , said her father , Bob Schindler .",1,1641
The reports helped overcome investor jitters after the euro briefly hit an all-time high against the dollar Tuesday .,The Baltic Sky is a 37-year-old ship registered to Alpha Shipping Inc. based in the Pacific Ocean nation of Marshall Islands .,1,1261
"In the weeks leading up to the execution , several Florida officials received anonymous threatening letters .",""" From now onwards we will embark on rolling mass action at strategic times of our choice and without any warning to the dictatorship , "" he said .",1,656
"But Virgin wants to operate Concorde on routes to New York , Barbados and Dubai .",The company said it would renew its guidance for 2003 when it announces its second quarter results in mid-July .,1,418
Justice Minister Martin Cauchon and Prime Minister Jean Chrétien have both said the Liberal government will introduce legislation soon to decriminalize possession of small amounts of pot for personal use .,""" For the first time , there is an easy and affordable way of making this treasure trove of BBC content available to all , "" Dyke said .",0,3439
"The seizure took place at 4 a.m. on March 18 , just hours before the first American air assault .",The parents of a Briton being held hostage by Colombian rebels spoke yesterday of their optimism that he would be freed in time for his birthday next month .,1,1288
"GE stock closed at $ 30.65 a share , down about 42 cents , on the New York Stock Exchange .","Around 1,500 police are to be deployed at Niigata for the ferry 's visit .",1,739
"For the second year in a row , rises in hospital costs accounted for much of the inflation , accounting for 51 percent of the overall cost increase .","The chain , which has been under new management since late 1999 , has more than 3,400 stores and $ 15.8 billion in annual revenue .",0,2121
Columbia broke up over Texas upon re-entry on Feb. 1 .,Ridge said no real explosives or harmful devices will be used in the exercise .,1,2332
"The vote came just two days after Kurds swept City Council elections , taking the largest single block of votes on the 30-seat council .","Shares of Corixa rose 54 cents , or about 8 percent , to close at $ 7.74 .",1,3796
"Terri Schiavo , 39 , is expected to die sometime in the next two weeks in the Tampa-area hospice where she has spent the past several years .","Bishop Thomas O 'Brien , 67 , was booked on a charge of leaving the scene of a fatal accident .",1,1872
"The delegates said raising and distributing funds has been complicated by the U.S. crackdown on jihadi charitable foundations , bank accounts of terror-related organizations and money transfers .",GE 's shares closed at $ 30.65 on Friday on the New York Stock Exchange .,1,2258
"Other staff members , however , defended the document , saying it would still help policy-makers and the agency improve efforts to address the climate issue .","Peterson , 31 , is now charged with murder in the deaths of his 27-year-old wife and their unborn son .",0,1390
"After more than two years ' detention under the State Security Bureau , the four were found guilty of subversion in Beijing 's No. 1 Intermediate Court last Wednesday .","The program will be expanded to include areas of the Middle East such as Dubai , Turkey and Malaysia , Mr. Ridge said .",1,3341
"North American markets grabbed early gains Monday morning , as earnings season begins to slow and economic indicators take the spotlight .","Hebei has reported 191 cases and eight deaths , though the WHO experts did not say how many were in rural areas .",0,3147
The reports helped overcome investor jitters after the euro briefly hit an all-time high against the dollar Tuesday .,Parson is charged with one count of intentionally causing damage to a protected computer .,0,1917
The Phillies were upset that Counsell had stolen second in the sixth inning with Arizona leading 7-1 .,"Sen. Patrick Leahy , the committee 's senior Democrat , later said the problem is serious but called Hatch 's idea too drastic a remedy to be considered .",1,3947
Chief financial officer Andy Bryant has said that hike had a greater affect volume than officials expected .,"Several Florida officials connected to the case have received threatening letters , accompanied by rifle bullets .",0,2618
Friday 's report raised new worries that a weak job market could shackle the budding economic recovery despite a slight improvement in the overall unemployment rate .,"On the week , the Dow Jones industrial average rose 11.56 points , while the Nasdaq Stock Market gained 39.42 points .",1,1990
""" It was never our intention to sell the product , "" said Health Minister Anne McClellan , a skeptic of medical marijuana use .","Spike Lee no longer believes that Viacom deliberately intended to trade on his name by calling its own venture "" Spike TV , "" according to a statement read in court Tuesday .",1,3153
About 10 percent of high school and 16 percent of elementary students must be proficient at math .,President Bush flies to Uganda Friday hoping to polish his anti- AIDS credentials in a country hailed as an African pioneer in fighting the epidemic .,0,2765
He said he has begun a court action to seize Beacon Hill 's assets and has frozen more than $ 13 million Beacon Hill had when it closed .,Dealers said the dollar also drew some downside support as Japanese investors are expected to keep snapping up foreign bonds amid ever-falling domestic interest rates .,1,3779
"Sen. Patrick Leahy of Vermont , the committee 's senior Democrat , later said the problem is serious but called Hatch 's suggestion too drastic .","Sen. Patrick Leahy , the committee 's senior Democrat , later said the problem is serious but called Hatch 's idea too drastic a remedy to be considered .",1,794
"The worm attacks Windows computers via a hole in the operating system , an issue Microsoft on July 16 had warned about .",The company said this impacted earnings by a penny a share .,1,1067
The decision to issue new guidance has been prompted by intelligence passed to Britain by the FBI in a secret briefing in late July .,"Senior vice president Sara Fields said the airline "" will work professionally and cooperatively with all our unions . """,0,1673
No company employee has received an individual target letter at this time .,"It 's happened five times in the last decade : A disaster puts this tourist town in the headlines during summer , its busiest season .",1,1312
It also offers a built-in NAND flash boot loader so that high-density NAND flash memory can be used without having to install an additional support chip .,"On the week , the Dow Jones industrial average rose 11.56 points , while the Nasdaq Stock Market gained 39.42 points .",1,409
"In that position , Elias will report to Joe Tucci , president and CEO of EMC .","One by one they strolled to the microphone , all 251 youngsters in the 76th Scripps Howard National Spelling Bee .",0,864
Friday 's report raised new worries that a weak job market could shackle the budding economic recovery despite a slight improvement in the overall unemployment rate .,The AFL-CIO announced Wednesday that it will decide in October whether to endorse a candidate before the primaries .,1,2948
The market remains pinned in a narrow range after a powerful rally drove the broad Standard & Poor 's 500 index .SPX up more than 20 percent since mid-March .,"IBM said the Rational products were also integrated with Rational PurifyPlus , which allows developers to work in Java , Visual C # and VisualBasic .Net.",0,2080
It 's been a busy couple of days for security gurus assigned to keep their companies safe and sound .,"License sales , a key measure of demand , fell 21 percent to $ 107.6 million .",1,2761
"The premium edition adds OfficeFront Page 2003 , Acceleration Server 2000 , and SQL Server 2000 .",Taiwan had been relatively free of the viral infection until a severe outbreak at a Taipei hospital in late April .,1,998
He allegedly told his ex-wife in an angry phone call that he had no intention of following their new custody agreement .,The government now charges that Sattar conspired with Rahman to kill and kidnap individuals in foreign countries .,1,1316
"In fiction : Edward P. Jones ( "" The Known World "" ) and Scott Spencer ( "" A Ship Made of Paper "" ) .","The tube was removed Wednesday from Terri Schiavo , 39 , at the Tampa Bay-area hospice where she has lived for several years .",1,708
"The announcement , which economists said was not a surprise , may be bittersweet for the millions of Americans without jobs .",""" Instead of pursuing the most imminent and real threats - international terrorists - this Bush administration has chosen to settle old scores , "" Graham said .",0,3364
""" It was never our intention to sell the product , "" said Health Minister Anne McClellan , a skeptic of medical marijuana use .",At least 26 American troops have been killed in hostile fire since major combat was officially declared over on May 1 .,0,101
Sun Microsystems Inc. on Thursday said it had added 100 new third-party systems and 100 new components to its Hardware Compatibility List for the Solaris x86 operating system Platform Edition .,The second vulnerability is a result of IE not implementing a block on a file download dialog box .,0,3697
"A recent poll showed Edwards with a narrow lead in South Carolina , and he plans a rally there later on Tuesday .",Parson is charged with one count of intentionally causing damage to a protected computer .,0,359
The 12-nation currency has risen by 33 percent against the dollar over the past 15 months .,""" From now onwards we will embark on rolling mass action at strategic times of our choice and without any warning to the dictatorship , "" he said .",1,455
"Sony said the PSP would also feature a 4.5-inch LCD screen , Memory Stick expansion slots .","Its shares fell $ 9.61 to $ 50.26 , ranking as the NYSE 's most-active issue and its biggest percentage loser .",1,1109
"In the 2002 study , the margin of error ranged from 1.8 to 4.4 percentage points .","SARS has killed about 800 people and sickened more than 8,400 worldwide , mostly in Asia .",1,921
Business Week 's online edition reported on Friday that WorldCom and the SEC could announce a settlement as early as Monday .,"For the second year in a row , rises in hospital costs dominated the increase , accounting for 51 percent of the overall cost spiral .",0,3883
"In February 2000 , the officers — Kenneth Boss , Sean Carroll , Edward McMellon and Richard Murphy — were acquitted of all charges in the killing .","The Queens man arrested for allegedly threatening to shoot City Councilman Hiram Monserrate was held on $ 100,000 bail Saturday , a spokesman for the Queens district attorney said .",1,1636
"Thus far , Stewart 's company appears ready to stand behind her .","White , who had kidney failure from years of high blood pressure , had been undergoing dialysis and had been hospitalized since a September stroke .",1,1617
"After 18 months , Nissen found that Lipitor stopped plaque buildup in the patients ' arteries .",""" It 's a new beginning as far as the courts , Crown Prosecution Service and police are concerned , making the criminal justice system work better . """,0,3342
Mr. Rowland attended a party in South Windsor for the families of Connecticut National Guard soldiers called to active duty .,The airline expects to save another $ 100-million a year through management layoffs and pay cuts .,1,2182
"Terri Schiavo , 39 , underwent the procedure at the Tampa Bay area hospice where she has been living for several years , said her father , Bob Schindler .","Witness Zulfiqar Ali , who was slightly wounded by shrapnel , said the attackers had focused on the mosque 's guards .",0,989
"HP 's shipments increased 48 percent year-over-year , compared to an increase of 31 percent for Dell .","He replaces Leland Brendsel , 61 , who retired as chairman and chief executive .",1,887
Taiwan had been relatively free of the viral infection until a fiasco at a Taipei hospital in late April caused the number of infections to skyrocket .,"For residents with incomes above $ 500,000 , the income-tax rate will increase to 4.45 percent .",0,3602
The company emphasized that McDonald 's USA does not import any raw beef or hamburger patties from Canada for McDonald 's use in the United States .,"The program will be expanded to include areas of the Middle East such as Dubai , Turkey and Malaysia , Mr. Ridge said .",0,2166
The legal ruling follows three days of intense speculation Hewlett-Packard Co. may be bidding for the company .,A Stage 1 episode is declared when ozone levels reach 0.20 parts per million .,1,4040
"Judge Craig Doran said it wasn 't his role to determine if Hovan was "" an evil man "" but maintained that "" he has committed an evil act . ""","The premium edition adds ISA Server , SQL Server and a specialized edition of BizTalk 2004 .",1,2041
Last month Intel raised its revenue guidance for the quarter to between $ 7.6 billion and $ 7.8 billion .,"Stephen King , master of the horror story and e-book pioneer , is receiving this year 's medal for Distinguished Contributions to American Letters from the National Book Foundation .",0,3453
Authorities had no evidence to suggest the two incidents were connected .,Though Dean made a point of saying during the debate that the Confederate flag is a racist symbol .,1,1233
"Metro , bus and local rail services in France 's four largest towns -- Paris , Lyon , Lille and Marseille -- were severely disrupted , Europe 1 radio reported .",He is holding them up until the Air Force agrees to assign four additional C-130 cargo planes to the Idaho Air National Guard .,1,1024
"Leon Williams ' body was found inside his third-floor apartment at 196 Bay St. , in Tompkinsville .","In Soviet times the Beatles ' music "" was considered propaganda of an alien ideology .",0,3187
