pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-19 02:58:42,2019-03-19 03:14:55,1,2.27,6.5,0.22,0.08,7.91,yellow,cash,Penn Station/Madison Sq West,Yorkville West,Manhattan,Manhattan
2019-02-28 06:30:19,2019-02-28 06:44:31,1,0.79,11.54,0.45,0.97,31.9,yellow,credit card,Soundview/Bruckner,Penn Station/Madison Sq West,Bronx,Manhattan
2019-03-26 21:08:34,2019-03-26 21:24:29,1,1.62,8.8,2.14,0.14,10.63,yellow,cash,Times Sq/Theatre District,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-21 21:52:38,2019-03-21 22:07:12,1,0.59,5.12,1.47,0.16,11.5,yellow,credit card,Midtown North,Kew Gardens Hills,Manhattan,Queens
2019-03-13 04:33:09,2019-03-13 04:51:01,1,0.09,2.7,1.82,0.02,12.28,yellow,cash,Morningside Heights,Red Hook,Manhattan,Brooklyn
2019-03-10 18:23:02,2019-03-10 18:36:57,1,4.78,9.8,1.25,0.07,13.14,yellow,credit card,Lincoln Square East,Prospect Heights,Manhattan,Brooklyn
2019-03-31 00:46:24,2019-03-31 00:59:50,1,2.8,7.4,1.13,0.22,21.44,yellow,cash,West Chelsea/Hudson Yards,Bedford Park,Manhattan,Bronx
2019-03-22 09:06:22,2019-03-22 09:22:14,3,2.57,11.37,0.5,0.03,17.1,yellow,credit card,East Chelsea,Greenwich Village North,Manhattan,Manhattan
2019-03-14 11:09:11,2019-03-14 11:23:59,1,3.01,6.6,4.83,0.03,37.42,yellow,cash,Murray Hill,East Tremont,Manhattan,Bronx
2019-03-01 15:44:14,2019-03-01 15:54:33,2,6.92,11.5,0.72,0.28,13.9,yellow,credit card,West Village,Woodlawn/Wakefield,Manhattan,Bronx
2019-03-02 18:47:54,2019-03-02 19:01:56,1,0.51,5.5,4.98,0.19,21.24,yellow,cash,Midtown East,East Flatbush/Remsen Village,Manhattan,Brooklyn
2019-03-16 16:36:53,2019-03-16 16:50:22,2,6.83,3.1,0.06,0.07,8.26,yellow,credit card,East Concourse/Concourse Village,Downtown Brooklyn/MetroTech,Bronx,Brooklyn
2019-03-20 18:46:55,2019-03-20 19:00:54,1,0.99,4.21,2.44,0.04,28.3,yellow,cash,LaGuardia Airport,Gramercy,Queens,Manhattan
2019-03-03 16:42:30,2019-03-03 16:56:45,1,0.06,23.81,5.56,0.16,36.8,yellow,credit card,Lenox Hill West,North Corona,Manhattan,Queens
2019-03-27 22:46:45,2019-03-27 23:00:39,1,0.79,6.8,1.64,0.04,25.14,yellow,cash,Central Park,Hunts Point,Manhattan,Bronx
2019-03-03 19:53:58,2019-03-03 20:10:53,1,2.85,1.9,0.34,0.06,13.04,yellow,credit card,Central Harlem,Jamaica,Manhattan,Queens
2019-03-04 18:52:16,2019-03-04 19:08:13,1,0.1,4.5,0.24,0.08,18.36,yellow,cash,Fort Greene,Baisley Park,Brooklyn,Queens
2019-03-04 17:23:19,2019-03-04 17:36:51,1,0.17,8.2,0.86,0.15,50.07,yellow,credit card,Upper West Side South,East Flushing,Manhattan,Queens
2019-03-09 19:06:11,2019-03-09 19:23:21,1,1.78,12.07,1.09,0.02,13.2,yellow,cash,Stuy Town/Peter Cooper Village,Midtown Center,Manhattan,Manhattan
2019-03-07 00:59:51,2019-03-07 01:15:50,1,2.03,11.1,4.73,0.01,30.96,yellow,credit card,Yorkville West,Upper East Side North,Manhattan,Manhattan
2019-03-12 10:46:28,2019-03-12 10:58:49,1,0.14,6.2,0.05,0.05,10.25,yellow,cash,Upper West Side North,Auburndale,Manhattan,Queens
2019-03-10 00:03:11,2019-03-10 00:16:35,1,1.41,7.0,2.06,0.24,15.98,yellow,credit card,Washington Heights South,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-10 05:57:32,2019-03-10 06:13:08,5,5.14,8.97,0.38,0.93,25.1,yellow,cash,JFK Airport,Jamaica Estates,Queens,Queens
2019-03-30 13:26:02,2019-03-30 13:40:28,1,4.46,13.4,0.58,0.09,13.76,yellow,credit card,Murray Hill,Queensbridge/Ravenswood,Manhattan,Queens
2019-03-18 19:57:36,2019-03-18 20:13:03,3,0.13,7.1,3.73,0.05,7.72,yellow,cash,Battery Park City,Inwood Hill Park,Manhattan,Manhattan
2019-03-28 02:37:53,2019-03-28 02:54:31,1,1.79,5.4,0.21,0.09,10.89,yellow,credit card,Morningside Heights,West Village,Manhattan,Manhattan
2019-03-11 10:02:03,2019-03-11 10:15:35,2,0.83,10.28,0.79,0.2,10.3,yellow,cash,Midtown North,Seaport,Manhattan,Manhattan
2019-03-06 11:27:00,2019-03-06 11:41:13,4,0.8,13.1,0.35,0.03,18.1,yellow,credit card,Gramercy,Stapleton,Manhattan,Staten Island
2019-03-26 23:51:35,2019-03-27 00:05:52,1,0.98,10.79,1.84,0.08,11.8,yellow,cash,Midtown Center,SoHo,Manhattan,Manhattan
2019-03-25 02:17:26,2019-03-25 02:29:17,1,6.76,11.39,1.47,0.13,11.9,yellow,credit card,Financial District South,Pelham Parkway,Manhattan,Bronx
2019-02-28 11:54:43,2019-02-28 12:08:04,2,0.23,4.6,0.16,0.06,6.14,yellow,cash,Upper East Side South,Sunnyside,Manhattan,Queens
2019-03-21 12:34:22,2019-03-21 12:50:01,4,0.1,6.3,0.93,0.1,6.31,yellow,credit card,Financial District North,South Ozone Park,Manhattan,Queens
2019-03-13 13:32:15,2019-03-13 13:43:27,2,0.88,16.34,1.55,0.12,20.2,yellow,cash,Upper West Side North,Ocean Hill,Manhattan,Brooklyn
2019-03-26 13:14:17,2019-03-26 13:31:11,1,7.08,9.1,0.54,0.23,24.98,yellow,credit card,West Chelsea/Hudson Yards,Old Astoria,Manhattan,Queens
2019-03-14 04:14:28,2019-03-14 04:29:20,1,1.57,2.3,0.28,0.03,16.36,yellow,cash,West Village,Columbia Street,Manhattan,Brooklyn
2019-03-14 11:20:55,2019-03-14 11:33:13,1,2.96,6.7,2.93,0.11,32.88,yellow,credit card,Clinton East,Prospect Heights,Manhattan,Brooklyn
2019-03-13 18:38:10,2019-03-13 18:52:16,4,12.14,19.21,5.13,6.07,63.2,yellow,cash,LaGuardia Airport,Jackson Heights,Queens,Queens
2019-03-17 02:09:25,2019-03-17 02:21:22,2,8.16,16.3,0.26,1.78,129.78,yellow,credit card,LaGuardia Airport,Murray Hill-Queens,Queens,Queens
2019-03-18 23:16:31,2019-03-18 23:30:24,2,0.62,14.4,3.8,0.02,21.3,yellow,cash,West Village,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-08 23:34:23,2019-03-08 23:48:15,2,1.66,12.7,9.23,0.07,20.66,yellow,credit card,SoHo,Auburndale,Manhattan,Queens
2019-03-07 20:24:11,2019-03-07 20:38:08,1,1.46,9.3,1.13,2.01,26.32,yellow,cash,LaGuardia Airport,Jamaica Estates,Queens,Queens
2019-03-19 13:59:37,2019-03-19 14:13:02,1,6.42,26.3,0.65,0.0,29.2,yellow,credit card,JFK Airport,Midtown Center,Queens,Manhattan
2019-03-16 16:37:24,2019-03-16 16:50:28,1,1.13,43.7,1.27,4.72,55.09,yellow,cash,Woodside,Columbia Street,Queens,Brooklyn
2019-03-24 13:29:55,2019-03-24 13:44:50,1,6.77,5.2,2.27,0.13,17.55,yellow,credit card,TriBeCa/Civic Center,Red Hook,Manhattan,Brooklyn
2019-03-31 19:59:41,2019-03-31 20:12:12,1,20.55,10.14,2.81,0.22,14.6,yellow,cash,Old Astoria,Greenwich Village South,Queens,Manhattan
2019-03-10 16:03:20,2019-03-10 16:17:23,1,2.2,7.7,1.07,0.04,15.69,yellow,credit card,Upper West Side South,Allerton/Pelham Gardens,Manhattan,Bronx
2019-03-10 03:16:08,2019-03-10 03:30:14,1,2.04,5.4,0.63,0.35,11.59,yellow,cash,Union Sq,LaGuardia Airport,Manhattan,Queens
2019-03-05 17:11:12,2019-03-05 17:29:01,1,0.85,8.6,1.42,0.15,15.57,yellow,credit card,Lenox Hill East,Clinton Hill,Manhattan,Brooklyn
2019-03-11 22:14:03,2019-03-11 22:27:41,1,6.48,4.9,1.95,0.1,19.91,yellow,cash,Clinton East,Manhattanville,Manhattan,Manhattan
2019-03-29 16:05:25,2019-03-29 16:19:23,1,7.43,7.74,4.34,0.18,9.4,yellow,credit card,Bloomingdale,Upper West Side South,Manhattan,Manhattan
2019-03-03 02:30:28,2019-03-03 02:43:08,1,0.18,6.3,2.08,0.01,8.41,yellow,cash,Midtown East,Middle Village,Manhattan,Queens
2019-03-03 17:46:35,2019-03-03 17:58:45,1,2.81,7.8,0.56,0.02,15.59,yellow,credit card,Washington Heights South,Parkchester,Manhattan,Bronx
2019-03-26 05:24:00,2019-03-26 05:38:07,1,0.49,8.2,0.54,0.06,19.17,yellow,cash,Yorkville East,Old Astoria,Manhattan,Queens
2019-03-10 01:27:51,2019-03-10 01:39:55,1,9.56,12.1,3.55,0.14,19.0,yellow,credit card,LaGuardia Airport,Ridgewood,Queens,Queens
2019-03-07 18:16:31,2019-03-07 18:30:11,1,0.48,5.1,0.5,0.2,28.07,yellow,cash,Lincoln Square West,Central Harlem,Manhattan,Manhattan
2019-03-29 00:45:28,2019-03-29 00:58:18,1,3.35,9.5,0.48,0.19,12.44,yellow,credit card,Garment District,Parkchester,Manhattan,Bronx
2019-03-17 13:26:28,2019-03-17 13:40:39,1,0.2,7.5,0.28,0.01,18.16,yellow,cash,Lenox Hill East,Sunnyside,Manhattan,Queens
2019-03-30 02:38:14,2019-03-30 02:50:05,1,1.11,13.7,0.42,0.3,17.79,yellow,credit card,East Harlem North,Stapleton,Manhattan,Staten Island
2019-03-18 06:02:03,2019-03-18 06:16:03,1,0.43,10.93,2.99,0.27,11.4,yellow,cash,Yorkville East,Chinatown,Manhattan,Manhattan
2019-03-30 19:55:12,2019-03-30 20:09:54,1,1.79,9.48,1.78,0.53,19.9,yellow,credit card,Bushwick South,Stapleton,Brooklyn,Staten Island
2019-03-23 05:22:17,2019-03-23 05:34:56,1,1.24,4.6,0.28,0.02,9.68,yellow,cash,Yorkville West,Oakland Gardens,Manhattan,Queens
2019-03-31 05:13:00,2019-03-31 05:29:06,1,6.74,12.7,3.35,0.48,14.31,yellow,credit card,Greenwich Village North,Marble Hill,Manhattan,Manhattan
2019-03-19 02:43:45,2019-03-19 02:58:00,2,0.84,6.9,1.61,0.1,24.82,yellow,cash,Clinton East,Inwood Hill Park,Manhattan,Manhattan
2019-03-17 05:22:34,2019-03-17 05:36:15,1,1.18,5.9,0.13,0.23,11.46,yellow,credit card,Greenwich Village North,Windsor Terrace,Manhattan,Brooklyn
2019-03-04 08:23:55,2019-03-04 08:38:38,6,0.66,7.0,1.35,0.12,14.54,yellow,cash,TriBeCa/Civic Center,Canarsie,Manhattan,Brooklyn
2019-03-02 07:15:05,2019-03-02 07:31:07,1,0.6,6.5,0.61,0.05,12.21,yellow,credit card,Greenwich Village South,Randalls Island,Manhattan,Manhattan
2019-03-08 19:52:32,2019-03-08 20:07:51,2,2.36,11.9,2.87,0.25,13.8,yellow,cash,Lenox Hill East,Long Island City/Queens Plaza,Manhattan,Queens
2019-03-20 04:59:33,2019-03-20 05:15:33,2,3.97,10.1,1.38,0.01,12.53,yellow,credit card,Times Sq/Theatre District,Sunnyside,Manhattan,Queens
2019-03-22 06:26:54,2019-03-22 06:42:11,1,4.2,16.3,11.06,2.02,33.56,yellow,cash,Elmhurst,Fresh Meadows,Queens,Queens
2019-03-14 03:31:33,2019-03-14 03:48:07,1,0.38,8.4,1.44,0.1,21.85,yellow,credit card,Upper East Side South,Borough Park,Manhattan,Brooklyn
2019-02-28 23:23:12,2019-02-28 23:39:34,1,3.49,11.1,4.83,0.25,20.68,yellow,cash,Upper East Side North,LaGuardia Airport,Manhattan,Queens
2019-03-07 16:54:44,2019-03-07 17:11:12,1,0.44,9.87,5.09,0.13,10.0,yellow,credit card,Yorkville West,Elmhurst,Manhattan,Queens
2019-03-13 02:16:16,2019-03-13 02:27:49,1,0.3,15.2,1.78,0.06,18.4,yellow,cash,Times Sq/Theatre District,College Point,Manhattan,Queens
2019-03-15 02:19:33,2019-03-15 02:32:22,6,1.61,8.95,7.48,0.04,9.2,yellow,credit card,Lenox Hill West,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-08 08:13:46,2019-03-08 08:28:53,1,2.51,14.34,3.05,0.09,16.6,yellow,cash,Midtown Center,East Harlem North,Manhattan,Manhattan
2019-03-10 10:50:16,2019-03-10 11:05:32,1,1.1,4.7,3.17,0.17,7.47,yellow,credit card,Flatiron,Lower East Side,Manhattan,Manhattan
2019-03-03 08:14:48,2019-03-03 08:29:26,1,3.3,6.5,0.05,0.08,13.52,yellow,cash,Central Harlem,Jackson Heights,Manhattan,Queens
2019-03-09 04:46:22,2019-03-09 05:00:04,3,3.3,7.8,0.24,0.0,12.36,yellow,credit card,Gravesend,Bushwick North,Brooklyn,Brooklyn
2019-03-01 15:10:23,2019-03-01 15:26:22,1,1.11,7.4,0.56,0.11,12.9,yellow,cash,Upper East Side South,Howard Beach,Manhattan,Queens
2019-03-13 06:48:20,2019-03-13 06:57:22,1,4.51,7.6,2.51,0.01,9.45,yellow,credit card,Lincoln Square East,Downtown Brooklyn/MetroTech,Manhattan,Brooklyn
2019-03-31 06:58:37,2019-03-31 07:11:39,1,5.72,5.9,1.41,0.12,12.4,yellow,cash,Upper West Side North,Chinatown,Manhattan,Manhattan
2019-03-30 13:32:16,2019-03-30 13:47:17,2,0.58,6.3,0.4,0.28,14.8,yellow,credit card,Union Sq,Richmond Hill,Manhattan,Queens
2019-03-15 10:11:06,2019-03-15 10:25:32,1,1.18,6.0,0.06,0.04,17.86,yellow,cash,Midtown South,Carroll Gardens,Manhattan,Brooklyn
2019-03-04 13:02:37,2019-03-04 13:16:24,1,1.13,12.6,0.06,0.03,18.55,yellow,credit card,Yorkville East,Park Slope,Manhattan,Brooklyn
2019-03-16 23:27:11,2019-03-16 23:40:37,1,0.68,5.0,0.75,0.07,35.93,yellow,cash,Central Harlem,Jackson Heights,Manhattan,Queens
2019-03-10 09:17:25,2019-03-10 09:34:55,1,0.13,9.51,9.3,0.07,13.6,yellow,credit card,Kips Bay,Borough Park,Manhattan,Brooklyn
2019-02-28 23:28:23,2019-02-28 23:42:37,1,4.31,14.5,1.73,0.18,23.5,yellow,cash,Central Harlem North,Greenwich Village North,Manhattan,Manhattan
2019-03-17 01:28:00,2019-03-17 01:43:58,5,5.08,11.24,1.48,0.16,16.4,yellow,credit card,Sutton Place/Turtle Bay North,Columbia Street,Manhattan,Brooklyn
2019-03-12 23:16:23,2019-03-12 23:32:14,1,1.48,9.8,2.5,0.12,15.28,yellow,cash,Financial District North,Long Island City/Hunters Point,Manhattan,Queens
2019-03-11 18:18:40,2019-03-11 18:35:01,1,3.16,5.4,4.49,0.12,6.86,yellow,credit card,Financial District North,Forest Hills,Manhattan,Queens
2019-02-28 20:46:12,2019-02-28 21:02:26,1,1.15,4.7,1.61,0.48,15.13,yellow,cash,Clinton East,Richmond Hill,Manhattan,Queens
2019-03-03 05:09:22,2019-03-03 05:21:50,1,3.97,25.7,1.96,0.95,77.83,yellow,credit card,Woodside,Corona,Queens,Queens
2019-03-21 01:47:24,2019-03-21 02:02:59,1,6.17,7.1,1.13,0.14,12.97,yellow,cash,Midtown North,Sunnyside,Manhattan,Queens
2019-03-03 11:58:24,2019-03-03 12:11:55,0,2.65,3.3,0.6,0.38,12.73,yellow,credit card,Yorkville West,Van Cortlandt Village,Manhattan,Bronx
2019-03-16 01:20:36,2019-03-16 01:35:37,1,0.7,9.4,0.31,0.19,13.55,yellow,cash,Gramercy,East Elmhurst,Manhattan,Queens
2019-03-04 04:18:56,2019-03-04 04:32:34,1,1.61,8.5,0.1,0.62,15.1,yellow,credit card,Yorkville West,Gramercy,Manhattan,Manhattan
2019-03-29 15:56:19,2019-03-29 16:10:20,1,4.21,7.5,2.26,0.02,21.45,yellow,cash,TriBeCa/Civic Center,Prospect Heights,Manhattan,Brooklyn
2019-03-04 23:59:24,2019-03-05 00:14:16,1,1.07,5.1,0.58,0.27,15.33,yellow,credit card,Penn Station/Madison Sq West,Mott Haven/Port Morris,Manhattan,Bronx
2019-03-26 05:52:35,2019-03-26 06:07:18,1,2.58,12.6,1.44,0.1,44.71,yellow,cash,Central Harlem,Midtown East,Manhattan,Manhattan
2019-03-04 22:53:56,2019-03-04 23:08:35,1,15.46,16.79,1.33,0.09,63.9,yellow,credit card,Downtown Brooklyn/MetroTech,Central Harlem,Brooklyn,Manhattan
2019-03-30 08:43:15,2019-03-30 08:57:40,2,3.2,9.07,0.17,0.02,19.1,yellow,cash,Flatiron,Canarsie,Manhattan,Brooklyn
2019-03-01 18:59:09,2019-03-01 19:14:53,1,2.72,10.5,0.58,0.03,15.14,yellow,credit card,Times Sq/Theatre District,Parkchester,Manhattan,Bronx
2019-03-28 03:16:40,2019-03-28 03:31:14,1,0.0,6.6,0.33,0.08,15.56,yellow,cash,East Village,Queens Village,Manhattan,Queens
2019-03-30 03:10:49,2019-03-30 03:24:38,1,4.33,6.95,0.21,0.09,20.4,yellow,credit card,Financial District North,Flushing Meadows-Corona Park,Manhattan,Queens
2019-03-30 19:37:32,2019-03-30 19:50:18,1,4.26,6.0,0.3,0.03,14.07,yellow,cash,Murray Hill,Upper West Side South,Manhattan,Manhattan
2019-03-07 12:50:16,2019-03-07 13:08:20,5,3.36,16.3,0.86,0.1,19.0,yellow,credit card,Lenox Hill East,Murray Hill,Manhattan,Manhattan
2019-03-17 10:26:57,2019-03-17 10:39:59,1,3.17,6.4,3.06,0.2,22.14,yellow,cash,Central Harlem,Middle Village,Manhattan,Queens
2019-03-15 07:30:22,2019-03-15 07:43:49,1,0.24,10.13,6.1,0.06,14.7,yellow,credit card,Midtown East,Maspeth,Manhattan,Queens
2019-02-28 08:20:03,2019-02-28 08:37:11,1,3.06,18.3,1.22,0.02,51.3,yellow,cash,West Chelsea/Hudson Yards,Central Harlem North,Manhattan,Manhattan
2019-03-27 14:11:16,2019-03-27 14:25:43,1,1.7,13.04,0.17,0.78,26.0,yellow,credit card,East Flatbush/Farragut,Gowanus,Brooklyn,Brooklyn
2019-03-03 17:03:15,2019-03-03 17:15:45,1,1.06,7.52,6.7,0.02,18.32,yellow,cash,Alphabet City,Glendale,Manhattan,Queens
2019-03-21 21:23:36,2019-03-21 21:37:34,1,2.11,13.7,0.25,0.15,29.22,yellow,credit card,Brownsville,Springfield Gardens South,Brooklyn,Queens
2019-03-23 13:27:24,2019-03-23 13:41:06,2,0.38,4.7,0.77,0.24,23.08,yellow,cash,Kips Bay,East Tremont,Manhattan,Bronx
2019-03-30 17:07:32,2019-03-30 17:21:36,5,1.43,5.0,3.74,0.19,22.14,yellow,credit card,East Chelsea,Columbia Street,Manhattan,Brooklyn
2019-03-22 12:22:54,2019-03-22 12:37:57,1,0.82,7.8,0.64,0.01,16.08,yellow,cash,Kips Bay,Battery Park,Manhattan,Manhattan
2019-03-30 17:50:59,2019-03-30 18:02:50,1,0.11,15.84,0.4,0.04,18.1,yellow,credit card,Lenox Hill East,Downtown Brooklyn/MetroTech,Manhattan,Brooklyn
2019-03-05 06:49:34,2019-03-05 07:03:29,1,9.43,11.9,0.65,0.08,21.34,yellow,cash,Midtown North,Homecrest,Manhattan,Brooklyn
2019-03-28 21:32:05,2019-03-28 21:44:17,1,0.06,6.6,0.85,0.12,35.41,yellow,credit card,East Harlem North,Starrett City,Manhattan,Brooklyn
2019-03-05 17:32:07,2019-03-05 17:46:04,2,0.91,5.59,0.02,1.05,7.5,yellow,cash,Upper West Side South,Woodhaven,Manhattan,Queens
2019-03-30 23:34:10,2019-03-30 23:47:38,1,2.66,6.9,0.81,0.05,14.32,yellow,credit card,Dyker Heights,Cypress Hills,Brooklyn,Brooklyn
2019-03-02 01:58:32,2019-03-02 02:12:23,5,4.39,3.8,0.23,0.28,47.46,yellow,cash,Little Italy/NoLiTa,Brooklyn Navy Yard,Manhattan,Brooklyn
2019-03-03 23:38:03,2019-03-03 23:51:26,4,1.5,7.34,0.62,0.05,9.9,yellow,credit card,Upper East Side South,Lower East Side,Manhattan,Manhattan
2019-03-15 07:21:56,2019-03-15 07:35:49,5,2.85,12.8,5.68,2.64,28.49,yellow,cash,Steinway,Upper East Side North,Queens,Manhattan
2019-02-28 09:58:10,2019-02-28 10:14:37,1,1.29,5.0,2.27,0.03,18.39,yellow,credit card,East Village,Belmont,Manhattan,Bronx
2019-03-13 02:39:09,2019-03-13 02:53:55,1,2.27,10.5,1.06,0.09,18.08,yellow,cash,Park Slope,Cobble Hill,Brooklyn,Brooklyn
2019-03-13 15:17:44,2019-03-13 15:32:20,3,6.74,16.4,1.61,0.19,18.21,yellow,credit card,Little Italy/NoLiTa,Ocean Hill,Manhattan,Brooklyn
2019-03-01 04:41:17,2019-03-01 04:59:32,1,1.05,8.5,1.63,0.25,13.61,yellow,cash,Lenox Hill West,Hillcrest/Pomonok,Manhattan,Queens
2019-03-05 06:05:06,2019-03-05 06:20:01,1,7.76,23.12,10.97,3.85,147.6,yellow,credit card,JFK Airport,Crown Heights South,Queens,Brooklyn
2019-03-17 17:08:11,2019-03-17 17:23:19,1,0.59,11.34,4.97,0.01,21.3,yellow,cash,Garment District,Brooklyn Navy Yard,Manhattan,Brooklyn
2019-03-04 20:47:23,2019-03-04 20:59:45,1,0.82,7.39,1.15,0.01,21.3,yellow,credit card,Midtown South,DUMBO/Vinegar Hill,Manhattan,Brooklyn
2019-03-27 21:45:12,2019-03-27 21:59:00,5,17.07,12.3,0.41,1.94,58.38,yellow,cash,JFK Airport,Melrose South,Queens,Bronx
2019-03-23 18:37:03,2019-03-23 18:51:56,1,0.28,6.4,0.39,0.5,12.26,yellow,credit card,Upper West Side South,Sunnyside,Manhattan,Queens
2019-03-04 15:26:35,2019-03-04 15:41:20,1,1.39,8.4,0.71,0.55,10.99,yellow,cash,Lincoln Square East,Eastchester,Manhattan,Bronx
2019-03-06 03:17:28,2019-03-06 03:30:29,1,0.24,4.6,0.89,0.19,16.24,yellow,credit card,Midtown Center,Alphabet City,Manhattan,Manhattan
2019-03-29 04:15:12,2019-03-29 04:28:12,1,0.23,6.3,0.13,0.03,18.96,yellow,cash,East Village,Midtown East,Manhattan,Manhattan
2019-03-27 18:30:36,2019-03-27 18:46:24,1,0.32,3.0,1.76,0.2,7.12,yellow,credit card,East Village,Inwood Hill Park,Manhattan,Manhattan
2019-03-29 11:42:02,2019-03-29 11:57:31,1,1.92,16.59,4.16,0.01,22.2,yellow,cash,East Chelsea,Inwood Hill Park,Manhattan,Manhattan
2019-03-15 23:55:38,2019-03-16 00:08:32,2,7.42,6.7,1.4,0.7,9.13,yellow,credit card,Starrett City,Hudson Sq,Brooklyn,Manhattan
2019-03-05 16:52:25,2019-03-05 17:04:59,1,8.3,4.1,0.17,0.16,16.79,yellow,cash,Union Sq,Gravesend,Manhattan,Brooklyn
2019-03-07 02:09:52,2019-03-07 02:23:52,1,3.2,12.2,4.56,0.06,14.57,yellow,credit card,Union Sq,LaGuardia Airport,Manhattan,Queens
2019-03-06 14:20:46,2019-03-06 14:34:24,1,0.1,61.2,0.89,0.82,102.6,yellow,cash,Elmhurst,Chinatown,Queens,Manhattan
2019-03-02 20:24:52,2019-03-02 20:41:06,2,0.64,6.4,1.39,0.06,28.73,yellow,credit card,Lincoln Square East,Melrose South,Manhattan,Bronx
2019-03-01 14:56:34,2019-03-01 15:09:24,1,0.66,8.2,0.73,0.05,13.04,yellow,cash,Times Sq/Theatre District,Clinton Hill,Manhattan,Brooklyn
2019-03-02 18:08:33,2019-03-02 18:22:56,1,1.57,30.3,1.79,2.46,53.81,yellow,credit card,JFK Airport,Middle Village,Queens,Queens
2019-03-17 00:05:46,2019-03-17 00:16:14,5,0.91,6.6,2.75,0.16,20.33,yellow,cash,East Harlem South,Saint Albans,Manhattan,Queens
