Date,Price
1923-11-14,180.42
1923-12-14,183.11
1924-01-13,171.6
1924-02-12,178.24
1924-03-13,190.7
1924-04-12,177.65
1924-05-12,192.86
1924-06-11,168.48
1924-07-11,187.5
1924-08-10,200.38
1924-09-09,199.57
1924-10-09,195.91
1924-11-08,194.17
1924-12-08,198.55
1925-01-07,216.89
1925-02-06,205.61
1925-03-08,211.58
1925-04-07,174.46
1925-05-07,181.92
1925-06-06,201.4
1925-07-06,206.17
1925-08-05,198.06
1925-09-04,201.85
1925-10-04,185.27
1925-11-03,208.51
1925-12-03,209.97
1926-01-02,208.94
1926-02-01,211.03
1926-03-03,195.81
1926-04-02,203.74
1926-05-02,207.01
1926-06-01,216.22
1926-07-01,211.92
1926-07-31,218.85
1926-08-30,214.16
1926-09-29,222.54
1926-10-29,199.89
1926-11-28,217.2
1926-12-28,212.12
1927-01-27,216.43
1927-02-26,215.68
1927-03-28,248.24
1927-04-27,212.9
1927-05-27,230.13
1927-06-26,201.53
1927-07-26,231.31
1927-08-25,230.99
1927-09-24,235.89
1927-10-24,231.53
1927-11-23,238.69
1927-12-23,228.69
1928-01-22,233.36
1928-02-21,234.55
1928-03-22,254.28
1928-04-21,249.24
1928-05-21,260.35
1928-06-20,238.15
1928-07-20,248.45
1928-08-19,234.18
1928-09-18,243.78
1928-10-18,244.73
1928-11-17,230.51
1928-12-17,248.37
1929-01-16,264.7
1929-02-15,261.8
1929-03-17,267.6
1929-04-16,245.89
1929-05-16,255.48
1929-06-15,242.41
1929-07-15,263.1
1929-08-14,254.87
1929-09-13,241.96
1929-10-13,252.31
1929-11-12,232.37
1929-12-12,237.08
1930-01-11,261.84
1930-02-10,257.6
1930-03-12,265.99
1930-04-11,273.66
1930-05-11,261.61
1930-06-10,268.01
1930-07-10,282.06
1930-08-09,250.41
1930-09-08,264.37
1930-10-08,259.16
1930-11-07,270.31
1930-12-07,287.35
1931-01-06,260.94
1931-02-05,291.34
1931-03-07,258.6
1931-04-06,286.37
1931-05-06,289.45
1931-06-05,293.13
1931-07-05,285.95
1931-08-04,276.16
1931-09-03,292.16
1931-10-03,280.26
1931-11-02,286.47
1931-12-02,317.37
1932-01-01,279.65
1932-01-31,286.61
1932-03-01,296.84
1932-03-31,290.59
1932-04-30,292.79
1932-05-30,288.88
1932-06-29,289.3
1932-07-29,313.3
1932-08-28,300.98
1932-09-27,319.89
1932-10-27,304.1
1932-11-26,322.45
1932-12-26,290.83
1933-01-25,322.9
1933-02-24,298.52
1933-03-26,286.32
1933-04-25,307.24
1933-05-25,331.8
1933-06-24,327.81
1933-07-24,288.08
1933-08-23,296.03
1933-09-22,316.3
1933-10-22,329.44
1933-11-21,297.67
1933-12-21,314.29
1934-01-20,306.33
1934-02-19,344.71
1934-03-21,328.32
1934-04-20,305.32
1934-05-20,341.59
1934-06-19,323.31
1934-07-19,339.32
1934-08-18,330.09
1934-09-17,330.11
1934-10-17,322.13
1934-11-16,340.86
1934-12-16,314.54
1935-01-15,330.19
1935-02-14,361.0
1935-03-16,338.68
1935-04-15,330.28
1935-05-15,343.4
1935-06-14,329.48
1935-07-14,330.97
1935-08-13,338.99
1935-09-12,348.89
1935-10-12,358.26
1935-11-11,339.14
1935-12-11,334.69
1936-01-10,343.19
1936-02-09,366.55
1936-03-10,351.24
1936-04-09,364.72
1936-05-09,333.09
1936-06-08,358.71
1936-07-08,359.02
1936-08-07,368.07
1936-09-06,360.82
1936-10-06,358.51
1936-11-05,364.58
1936-12-05,335.18
1937-01-04,357.6
1937-02-03,337.51
1937-03-05,365.73
1937-04-04,365.2
1937-05-04,361.65
1937-06-03,351.98
1937-07-03,378.61
1937-08-02,348.11
1937-09-01,372.14
1937-10-01,392.03
1937-10-31,373.69
1937-11-30,374.09
1937-12-30,364.65
1938-01-29,391.95
1938-02-28,387.04
1938-03-30,396.12
1938-04-29,373.85
1938-05-29,367.51
1938-06-28,371.45
1938-07-28,408.67
1938-08-27,384.05
1938-09-26,405.49
1938-10-26,377.82
1938-11-25,390.74
1938-12-25,384.66
1939-01-24,386.44
1939-02-23,387.86
1939-03-25,386.72
1939-04-24,383.63
1939-05-24,384.84
1939-06-23,407.0
1939-07-23,406.37
1939-08-22,400.83
1939-09-21,386.26
1939-10-21,390.13
1939-11-20,396.76
1939-12-20,405.6
1940-01-19,416.34
1940-02-18,432.28
1940-03-19,411.29
1940-04-18,407.39
1940-05-18,400.97
1940-06-17,416.59
1940-07-17,398.13
1940-08-16,421.65
1940-09-15,399.89
1940-10-15,396.03
1940-11-14,407.68
1940-12-14,389.08
1941-01-13,429.76
1941-02-12,413.43
1941-03-14,414.46
1941-04-13,395.13
1941-05-13,409.0
1941-06-12,418.98
1941-07-12,438.73
1941-08-11,419.52
1941-09-10,423.95
1941-10-10,421.89
1941-11-09,429.08
1941-12-09,441.67
1942-01-08,422.15
1942-02-07,436.71
1942-03-09,421.25
1942-04-08,427.68
1942-05-08,439.13
1942-06-07,433.95
1942-07-07,436.51
1942-08-06,433.73
1942-09-05,433.64
1942-10-05,432.87
1942-11-04,423.49
1942-12-04,446.31
1943-01-03,419.67
1943-02-02,444.29
1943-03-04,447.99
1943-04-03,441.09
1943-05-03,452.99
1943-06-02,466.64
1943-07-02,439.18
1943-08-01,444.02
1943-08-31,471.25
1943-09-30,457.91
1943-10-30,453.33
1943-11-29,453.19
1943-12-29,465.91
1944-01-28,455.81
1944-02-27,470.08
1944-03-28,463.49
1944-04-27,472.23
1944-05-27,494.0
1944-06-26,472.7
1944-07-26,472.1
1944-08-25,469.08
1944-09-24,460.66
1944-10-24,462.87
1944-11-23,472.67
1944-12-23,455.56
1945-01-22,468.53
1945-02-21,479.61
1945-03-23,482.9
1945-04-22,484.3
1945-05-22,460.7
1945-06-21,471.38
1945-07-21,480.01
1945-08-20,492.13
1945-09-19,470.52
1945-10-19,518.62
1945-11-18,482.51
1945-12-18,494.1
1946-01-17,482.98
1946-02-16,471.97
1946-03-18,488.49
1946-04-17,495.28
1946-05-17,483.91
1946-06-16,477.45
1946-07-16,516.13
1946-08-15,488.66
1946-09-14,501.54
1946-10-14,487.95
1946-11-13,462.71
1946-12-13,488.73
1947-01-12,499.6
1947-02-11,504.94
1947-03-13,492.86
1947-04-12,496.05
1947-05-12,498.67
1947-06-11,516.28
1947-07-11,519.31
1947-08-10,513.84
1947-09-09,527.93
1947-10-09,501.36
1947-11-08,474.9
1947-12-08,509.52
1948-01-07,506.7
1948-02-06,498.32
1948-03-07,511.65
1948-04-06,525.46
1948-05-06,538.01
1948-06-05,526.34
1948-07-05,506.28
1948-08-04,524.04
1948-09-03,504.03
1948-10-03,537.19
1948-11-02,504.79
1948-12-02,523.98
1949-01-01,517.74
1949-01-31,541.04
1949-03-02,514.53
1949-04-01,533.56
1949-05-01,550.3
1949-05-31,537.92
1949-06-30,534.71
1949-07-30,516.26
1949-08-29,538.49
1949-09-28,536.29
1949-10-28,549.81
1949-11-27,522.66
1949-12-27,536.42
1950-01-26,558.8
1950-02-25,529.65
1950-03-27,530.37
1950-04-26,546.64
1950-05-26,528.76
1950-06-25,547.46
1950-07-25,542.03
1950-08-24,542.79
1950-09-23,559.76
1950-10-23,539.51
1950-11-22,548.62
1950-12-22,561.5
1951-01-21,546.53
1951-02-20,564.01
1951-03-22,556.86
1951-04-21,565.38
1951-05-21,569.36
1951-06-20,533.64
1951-07-20,562.17
1951-08-19,559.54
1951-09-18,549.77
1951-10-18,550.27
1951-11-17,540.89
1951-12-17,565.88
1952-01-16,560.62
1952-02-15,563.79
1952-03-16,566.42
1952-04-15,558.28
1952-05-15,584.98
1952-06-14,575.93
1952-07-14,567.95
1952-08-13,573.3
1952-09-12,558.71
1952-10-12,595.6
1952-11-11,560.83
1952-12-11,575.2
1953-01-10,552.61
1953-02-09,595.41
1953-03-11,578.76
1953-04-10,564.2
1953-05-10,590.7
1953-06-09,571.6
1953-07-09,583.97
1953-08-08,601.08
1953-09-07,575.76
1953-10-07,589.82
1953-11-06,605.13
1953-12-06,593.6
1954-01-05,589.42
1954-02-04,587.62
1954-03-06,581.43
1954-04-05,580.09
1954-05-05,621.72
1954-06-04,587.31
1954-07-04,610.48
1954-08-03,589.92
1954-09-02,601.97
1954-10-02,598.85
1954-11-01,607.21
1954-12-01,586.77
1954-12-31,608.69
1955-01-30,608.78
1955-03-01,604.06
1955-03-31,606.63
1955-04-30,588.72
1955-05-30,613.8
1955-06-29,622.81
1955-07-29,629.7
1955-08-28,643.82
1955-09-27,631.83
1955-10-27,611.35
1955-11-26,619.86
1955-12-26,617.1
1956-01-25,624.57
1956-02-24,627.77
1956-03-25,605.6
1956-04-24,624.5
1956-05-24,621.31
1956-06-23,636.02
1956-07-23,635.23
1956-08-22,633.49
1956-09-21,640.02
1956-10-21,616.59
1956-11-20,626.84
1956-12-20,624.36
1957-01-19,624.6
1957-02-18,663.03
1957-03-20,627.0
1957-04-19,630.35
1957-05-19,629.03
1957-06-18,645.0
1957-07-18,633.04
1957-08-17,655.98
1957-09-16,650.3
1957-10-16,646.48
1957-11-15,658.59
1957-12-15,662.18
1958-01-14,624.23
1958-02-13,643.35
1958-03-15,672.84
1958-04-14,652.16
1958-05-14,655.57
1958-06-13,638.71
1958-07-13,656.53
1958-08-12,673.72
1958-09-11,677.79
1958-10-11,654.54
1958-11-10,655.82
1958-12-10,669.74
1959-01-09,671.47
1959-02-08,648.35
1959-03-10,649.98
1959-04-09,670.79
1959-05-09,656.95
1959-06-08,682.3
1959-07-08,669.39
1959-08-07,679.13
1959-09-06,688.79
1959-10-06,664.73
1959-11-05,673.58
1959-12-05,673.24
1960-01-04,674.67
1960-02-03,681.09
1960-03-04,694.36
1960-04-03,661.67
1960-05-03,685.44
1960-06-02,668.78
1960-07-02,676.98
1960-08-01,650.01
1960-08-31,677.26
1960-09-30,660.63
1960-10-30,678.95
1960-11-29,698.4
1960-12-29,695.55
1961-01-28,681.94
1961-02-27,671.58
1961-03-29,702.81
1961-04-28,682.19
1961-05-28,697.63
1961-06-27,684.52
1961-07-27,696.2
1961-08-26,717.23
1961-09-25,685.19
1961-10-25,710.72
1961-11-24,678.68
1961-12-24,689.15
1962-01-23,721.53
1962-02-22,709.77
1962-03-24,717.46
1962-04-23,716.72
1962-05-23,711.02
1962-06-22,706.41
1962-07-22,720.72
1962-08-21,723.59
1962-09-20,735.0
1962-10-20,706.5
1962-11-19,683.39
1962-12-19,722.98
1963-01-18,732.66
1963-02-17,699.16
1963-03-19,708.18
1963-04-18,694.36
1963-05-18,746.04
1963-06-17,736.96
1963-07-17,705.76
1963-08-16,727.01
1963-09-15,731.59
1963-10-15,733.52
1963-11-14,721.51
1963-12-14,711.28
1964-01-13,734.92
1964-02-12,725.78
1964-03-13,749.51
1964-04-12,733.69
1964-05-12,746.91
1964-06-11,718.91
1964-07-11,742.03
1964-08-10,741.23
1964-09-09,759.4
1964-10-09,739.32
1964-11-08,736.39
1964-12-08,738.63
1965-01-07,739.22
1965-02-06,748.11
1965-03-08,741.34
1965-04-07,731.64
1965-05-07,744.62
1965-06-06,730.81
1965-07-06,760.28
1965-08-05,773.5
1965-09-04,753.06
1965-10-04,745.36
1965-11-03,770.86
1965-12-03,775.87
1966-01-02,751.0
1966-02-01,735.65
1966-03-03,741.96
1966-04-02,762.77
1966-05-02,783.99
1966-06-01,740.25
1966-07-01,757.74
1966-07-31,759.6
1966-08-30,763.74
1966-09-29,779.37
1966-10-29,767.33
1966-11-28,761.67
1966-12-28,762.69
1967-01-27,755.97
1967-02-26,754.12
1967-03-28,771.19
1967-04-27,776.34
1967-05-27,762.67
1967-06-26,768.17
1967-07-26,766.16
1967-08-25,766.82
1967-09-24,782.4
1967-10-24,800.44
1967-11-23,765.17
1967-12-23,807.42
1968-01-22,753.98
1968-02-21,791.04
