Date,CO2,adjusted CO2
1967-03-14,329.8,328.76
1967-04-13,328.5,329.3
1967-05-13,328.99,329.23
1967-06-12,329.71,329.02
1967-07-12,329.2,329.37
1967-08-11,330.27,330.1
1967-09-10,331.57,329.71
1967-10-10,329.41,329.34
1967-11-09,331.31,329.89
1967-12-09,332.2,329.97
1968-01-08,330.82,330.18
1968-02-07,331.58,330.67
1968-03-08,329.81,330.75
1968-04-07,333.0,330.23
1968-05-07,333.62,330.56
1968-06-06,333.75,331.39
1968-07-06,331.95,330.49
1968-08-05,331.81,330.68
1968-09-04,330.33,331.05
1968-10-04,329.95,331.1
1968-11-03,334.86,331.58
1968-12-03,332.33,332.04
1969-01-02,331.81,331.51
1969-02-01,333.12,331.94
1969-03-03,334.65,332.22
1969-04-02,331.24,331.7
1969-05-02,333.84,332.48
1969-06-01,333.97,332.03
1969-07-01,334.43,332.7
1969-07-31,335.15,332.31
1969-08-30,332.98,333.04
1969-09-29,333.49,332.8
1969-10-29,333.78,333.78
1969-11-28,335.83,332.92
1969-12-28,334.41,333.53
1970-01-27,333.11,333.34
1970-02-26,335.36,333.4
1970-03-28,335.27,333.86
1970-04-27,336.68,334.02
1970-05-27,337.08,333.5
1970-06-26,334.77,333.68
1970-07-26,336.69,334.01
1970-08-25,335.65,334.5
1970-09-24,336.82,334.35
1970-10-24,336.05,335.13
1970-11-23,334.18,335.12
1970-12-23,335.02,334.96
1971-01-22,336.66,335.27
1971-02-21,336.0,335.09
1971-03-23,336.94,335.62
1971-04-22,336.51,335.59
1971-05-22,338.57,335.69
1971-06-21,337.33,336.11
1971-07-21,338.39,335.97
1971-08-20,336.92,335.34
1971-09-19,338.32,335.87
1971-10-19,338.43,336.17
1971-11-18,336.06,336.88
1971-12-18,338.17,336.72
1972-01-17,337.71,336.67
1972-02-16,338.27,336.33
1972-03-17,339.32,336.74
1972-04-16,337.48,337.49
1972-05-16,339.77,336.97
1972-06-15,337.79,337.37
1972-07-15,337.93,337.37
1972-08-14,339.8,337.4
1972-09-13,339.09,337.79
1972-10-13,338.68,337.98
1972-11-12,338.63,337.92
1972-12-12,337.32,338.26
1973-01-11,338.42,338.74
1973-02-10,340.37,338.15
1973-03-12,341.04,338.64
1973-04-11,340.66,339.22
1973-05-11,338.64,338.59
1973-06-10,340.19,338.61
1973-07-10,341.48,338.75
1973-08-09,338.97,340.19
1973-09-08,340.57,339.35
1973-10-08,341.12,340.02
1973-11-07,341.59,339.44
1973-12-07,340.34,340.0
1974-01-06,342.15,339.96
1974-02-05,342.58,339.86
1974-03-07,341.65,340.36
1974-04-06,341.69,340.43
1974-05-06,342.84,340.52
1974-06-05,339.4,340.63
1974-07-05,342.09,340.75
1974-08-04,343.94,340.77
1974-09-03,343.32,340.61
1974-10-03,343.65,340.88
1974-11-02,343.31,340.96
1974-12-02,340.78,341.02
1975-01-01,341.06,341.72
1975-01-31,344.72,342.03
1975-03-02,343.64,341.99
1975-04-01,344.21,341.73
1975-05-01,343.34,342.05
1975-05-31,345.27,342.28
1975-06-30,342.51,342.99
1975-07-30,342.51,342.53
1975-08-29,345.53,342.62
1975-09-28,342.67,342.6
1975-10-28,343.27,343.07
1975-11-27,343.03,343.1
1975-12-27,345.16,343.04
1976-01-26,345.08,343.75
1976-02-25,344.11,343.1
1976-03-26,341.91,343.45
1976-04-25,343.59,343.48
1976-05-25,342.16,343.5
1976-06-24,342.88,343.61
1976-07-24,343.99,344.41
1976-08-23,345.05,343.84
1976-09-22,345.05,343.8
1976-10-22,345.01,344.4
1976-11-21,344.73,344.21
1976-12-21,345.95,344.61
1977-01-20,345.37,344.74
1977-02-19,347.07,344.78
1977-03-21,348.65,345.1
1977-04-20,343.23,344.92
1977-05-20,349.06,345.05
1977-06-19,344.91,345.69
1977-07-19,348.23,346.1
1977-08-18,346.94,345.02
1977-09-17,348.05,346.33
1977-10-17,346.53,346.24
1977-11-16,345.65,346.03
1977-12-16,347.78,346.45
1978-01-15,344.6,345.85
1978-02-14,346.05,346.69
1978-03-16,349.77,346.78
1978-04-15,348.37,346.9
1978-05-15,346.69,346.82
1978-06-14,348.52,346.86
1978-07-14,348.71,346.74
1978-08-13,347.24,346.46
1978-09-12,348.56,347.56
1978-10-12,350.02,347.23
1978-11-11,350.45,347.55
1978-12-11,350.41,347.91
1979-01-10,349.98,347.71
1979-02-09,348.82,348.18
1979-03-11,350.0,348.14
1979-04-10,348.98,348.17
1979-05-10,350.98,349.06
1979-06-09,346.08,349.21
1979-07-09,347.52,348.14
1979-08-08,350.22,349.18
1979-09-07,351.63,349.11
1979-10-07,349.47,349.14
1979-11-06,348.74,348.83
1979-12-06,349.32,349.08
1980-01-05,351.8,349.85
1980-02-04,350.2,349.21
1980-03-05,350.27,350.15
1980-04-04,351.67,349.69
1980-05-04,351.88,349.97
1980-06-03,350.75,350.37
1980-07-03,351.88,350.25
1980-08-02,353.27,350.6
1980-09-01,350.74,350.6
1980-10-01,351.91,350.47
1980-10-31,353.45,350.52
1980-11-30,351.13,351.07
1980-12-30,349.9,350.99
1981-01-29,353.27,351.41
1981-02-28,353.12,351.32
1981-03-30,352.11,351.46
1981-04-29,351.83,351.47
1981-05-29,353.21,351.08
1981-06-28,353.57,351.89
1981-07-28,351.46,351.92
1981-08-27,353.86,352.23
1981-09-26,352.09,352.15
1981-10-26,354.53,352.32
1981-11-25,352.72,351.64
1981-12-25,353.66,352.42
1982-01-24,354.69,352.16
1982-02-23,355.3,353.46
1982-03-25,354.74,352.7
1982-04-24,355.02,352.4
1982-05-24,353.1,353.17
1982-06-23,355.66,353.53
1982-07-23,353.76,353.13
1982-08-22,357.38,353.66
1982-09-21,354.16,353.74
1982-10-21,355.2,353.97
1982-11-20,354.08,354.01
1982-12-20,358.0,354.44
1983-01-19,356.4,354.55
1983-02-18,356.28,354.67
1983-03-20,355.58,354.13
1983-04-19,356.26,354.65
1983-05-19,355.64,354.5
1983-06-18,354.06,355.08
1983-07-18,356.6,355.53
1983-08-17,356.63,355.11
1983-09-16,357.19,355.34
1983-10-16,356.33,355.48
1983-11-15,358.78,355.48
1983-12-15,356.68,355.34
1984-01-14,356.33,355.72
1984-02-13,360.0,355.98
1984-03-14,357.99,356.51
1984-04-13,357.53,356.6
1984-05-13,357.14,356.59
1984-06-12,359.18,356.7
1984-07-12,358.68,356.56
1984-08-11,360.47,357.0
1984-09-10,357.94,356.74
1984-10-10,358.28,357.16
1984-11-09,356.18,358.17
1984-12-09,357.13,357.84
1985-01-08,358.21,357.67
1985-02-07,357.15,357.65
1985-03-09,356.18,357.6
1985-04-08,361.8,358.58
1985-05-08,358.37,358.03
1985-06-07,357.91,357.83
1985-07-07,360.07,358.45
1985-08-06,359.06,358.32
1985-09-05,360.23,358.55
1985-10-05,359.29,358.92
1985-11-04,359.07,358.24
1985-12-04,360.07,359.05
1986-01-03,361.28,359.02
1986-02-02,360.29,359.4
1986-03-04,361.34,359.37
1986-04-03,359.46,359.06
1986-05-03,361.58,359.25
1986-06-02,361.28,359.42
1986-07-02,359.36,360.31
1986-08-01,360.2,359.84
1986-08-31,359.82,360.16
1986-09-30,361.4,360.4
1986-10-30,360.47,360.09
1986-11-29,363.0,360.19
1986-12-29,358.81,360.94
1987-01-28,362.57,360.27
1987-02-27,360.8,360.76
1987-03-29,362.76,361.12
1987-04-28,362.47,361.68
1987-05-28,362.15,361.53
1987-06-27,363.72,361.52
1987-07-27,362.32,361.69
1987-08-26,362.63,361.53
1987-09-25,364.46,361.95
1987-10-25,362.66,362.14
1987-11-24,363.39,361.85
1987-12-24,364.57,362.09
1988-01-23,366.65,362.35
1988-02-22,364.3,362.68
1988-03-23,363.33,362.95
1988-04-22,363.48,362.84
1988-05-22,362.91,363.44
1988-06-21,363.78,362.87
1988-07-21,363.08,363.55
1988-08-20,366.89,363.34
1988-09-19,363.85,363.56
1988-10-19,365.08,363.47
1988-11-18,367.06,363.66
1988-12-18,365.04,363.81
1989-01-17,365.97,363.31
1989-02-16,363.68,364.06
1989-03-18,365.0,364.26
1989-04-17,364.14,364.16
1989-05-17,364.02,364.66
1989-06-16,364.62,364.87
1989-07-16,365.48,364.85
1989-08-15,365.63,364.54
1989-09-14,366.69,365.58
1989-10-14,365.69,365.03
1989-11-13,366.8,365.57
1989-12-13,365.34,365.19
1990-01-12,367.15,365.82
1990-02-11,366.19,365.71
1990-03-13,369.05,365.72
1990-04-12,368.5,366.51
1990-05-12,365.99,365.59
1990-06-11,366.0,366.4
1990-07-11,368.92,366.04
1990-08-10,367.19,365.87
1990-09-09,369.6,366.69
1990-10-09,365.82,366.61
1990-11-08,370.61,367.08
1990-12-08,368.89,366.85
1991-01-07,368.63,367.08
1991-02-06,366.63,367.93
1991-03-08,367.91,367.14
1991-04-07,365.9,367.09
1991-05-07,368.24,367.84
1991-06-06,371.17,367.54
1991-07-06,368.16,367.89
1991-08-05,369.34,367.83
1991-09-04,369.93,368.43
1991-10-04,369.06,368.79
1991-11-03,369.93,368.18
1991-12-03,368.78,368.32
1992-01-02,369.53,368.5
1992-02-01,371.15,368.69
1992-03-02,369.55,368.55
1992-04-01,370.29,369.76
1992-05-01,371.03,369.38
1992-05-31,369.09,369.96
1992-06-30,371.24,369.71
1992-07-30,372.16,369.97
1992-08-29,370.97,370.07
1992-09-28,370.43,369.9
1992-10-28,369.58,369.93
1992-11-27,369.29,370.63
1992-12-27,370.83,370.06
1993-01-26,371.95,369.94
1993-02-25,371.33,370.77
1993-03-27,371.73,370.76
1993-04-26,373.63,371.08
1993-05-26,371.88,370.72
1993-06-25,371.69,371.11
1993-07-25,371.16,371.13
1993-08-24,373.37,371.74
1993-09-23,373.42,371.48
1993-10-23,373.83,371.81
1993-11-22,371.58,372.0
1993-12-22,372.88,372.06
1994-01-21,373.55,372.02
1994-02-20,372.07,371.84
1994-03-22,373.34,371.98
1994-04-21,374.45,372.79
1994-05-21,373.88,372.4
1994-06-20,374.33,373.0
1994-07-20,375.32,373.4
1994-08-19,374.26,372.86
1994-09-18,376.23,372.81
1994-10-18,374.92,373.43
1994-11-17,373.18,373.26
1994-12-17,375.05,373.18
1995-01-16,375.65,373.75
1995-02-15,375.23,373.57
1995-03-17,372.79,374.07
1995-04-16,376.31,374.07
1995-05-16,376.53,374.06
1995-06-15,375.92,374.31
1995-07-15,376.33,373.91
1995-08-14,375.57,374.87
1995-09-13,375.79,374.59
1995-10-13,376.52,374.97
1995-11-12,376.72,374.47
1995-12-12,375.77,374.9
1996-01-11,375.99,374.61
1996-02-10,377.91,374.93
1996-03-11,375.61,375.13
1996-04-10,377.66,375.89
1996-05-10,377.17,375.65
1996-06-09,376.2,375.91
1996-07-09,376.19,376.42
1996-08-08,374.37,375.97
1996-09-07,378.19,376.3
1996-10-07,376.74,376.64
1996-11-06,378.2,376.27
1996-12-06,379.83,376.82
1997-01-05,376.41,376.53
1997-02-04,378.26,376.55
1997-03-06,379.83,377.19
1997-04-05,378.8,377.07
1997-05-05,377.4,376.99
1997-06-04,379.85,377.92
1997-07-04,379.02,377.52
1997-08-03,378.87,377.38
1997-09-02,380.11,377.95
1997-10-02,381.53,377.98
1997-11-01,378.1,378.08
1997-12-01,379.72,378.21
1997-12-31,378.58,378.66
1998-01-30,379.76,378.43
1998-03-01,378.8,378.26
1998-03-31,376.72,378.68
1998-04-30,379.06,378.57
1998-05-30,379.58,378.85
1998-06-29,378.28,379.66
1998-07-29,380.3,378.92
1998-08-28,380.95,379.19
1998-09-27,378.03,379.27
1998-10-27,380.95,379.58
1998-11-26,381.75,379.74
1998-12-26,380.63,380.28
1999-01-25,381.92,379.68
1999-02-24,381.43,380.73
1999-03-26,380.8,380.54
1999-04-25,382.82,380.57
1999-05-25,382.46,380.24
1999-06-24,380.59,381.35
1999-07-24,382.02,380.37
1999-08-23,380.4,381.3
1999-09-22,381.88,381.14
1999-10-22,383.35,380.85
1999-11-21,383.9,381.61
1999-12-21,383.15,381.46
2000-01-20,383.48,381.53
2000-02-19,381.72,381.87
2000-03-20,382.57,381.32
2000-04-19,383.25,382.13
2000-05-19,383.84,382.05
2000-06-18,384.23,382.44
2000-07-18,383.81,382.57
2000-08-17,385.69,382.53
2000-09-16,382.96,382.39
2000-10-16,385.91,382.41
2000-11-15,384.28,383.21
2000-12-15,383.47,382.75
2001-01-14,384.15,383.21
2001-02-13,384.23,383.28
2001-03-15,383.7,383.13
2001-04-14,383.68,383.53
2001-05-14,385.24,383.73
2001-06-13,385.12,384.18
2001-07-13,385.29,384.31
2001-08-12,384.27,384.06
2001-09-11,386.8,384.33
2001-10-11,385.88,384.69
2001-11-10,385.09,384.57
2001-12-10,386.85,385.12
2002-01-09,387.25,385.23
2002-02-08,385.46,384.5
2002-03-10,386.63,385.41
2002-04-09,387.49,385.18
2002-05-09,387.55,384.9
2002-06-08,389.11,385.01
2002-07-08,386.67,385.85
2002-08-07,387.57,385.33
2002-09-06,386.23,385.55
2002-10-06,386.56,385.46
2002-11-05,388.55,385.97
2002-12-05,387.77,386.74
2003-01-04,386.64,386.27
2003-02-03,388.14,386.23
2003-03-05,389.6,386.37
2003-04-04,386.22,386.2
2003-05-04,387.61,387.43
2003-06-03,389.27,386.85
2003-07-03,388.44,386.98
2003-08-02,390.63,387.31
2003-09-01,390.15,387.47
2003-10-01,389.55,387.8
2003-10-31,389.87,387.63
2003-11-30,388.0,387.88
2003-12-30,388.57,387.66
2004-01-29,391.35,388.36
2004-02-28,389.72,388.4
2004-03-29,392.62,388.32
2004-04-28,390.5,388.92
2004-05-28,389.53,388.7
2004-06-27,390.01,388.72
2004-07-27,388.35,389.01
2004-08-26,389.48,389.03
2004-09-25,391.82,389.58
2004-10-25,394.22,388.98
2004-11-24,387.36,389.18
2004-12-24,390.22,389.41
2005-01-23,391.21,389.47
2005-02-22,390.89,389.3
2005-03-24,393.34,389.68
2005-04-23,391.7,390.3
2005-05-23,391.76,390.19
2005-06-22,389.53,390.59
2005-07-22,392.02,390.01
2005-08-21,389.98,390.38
2005-09-20,394.27,390.48
2005-10-20,389.81,391.67
2005-11-19,390.14,390.39
2005-12-19,393.27,391.59
2006-01-18,394.13,391.03
2006-02-17,392.54,391.08
2006-03-19,393.92,391.29
2006-04-18,391.36,391.12
2006-05-18,394.0,392.45
2006-06-17,391.93,391.81
2006-07-17,392.16,392.0
2006-08-16,394.33,392.52
2006-09-15,393.96,392.35
2006-10-15,392.86,392.26
2006-11-14,394.69,392.31
2006-12-14,393.83,393.05
2007-01-13,393.83,392.85
2007-02-12,395.08,393.35
2007-03-14,393.52,393.08
2007-04-13,394.58,393.78
2007-05-13,392.54,393.28
2007-06-12,395.8,392.99
2007-07-12,393.08,393.74
2007-08-11,393.17,394.13
2007-09-10,396.84,393.98
2007-10-10,394.45,393.92
2007-11-09,393.99,393.7
2007-12-09,399.03,394.13
2008-01-08,394.91,394.2
2008-02-07,396.51,394.38
2008-03-08,395.95,394.49
2008-04-07,395.12,394.8
2008-05-07,393.97,395.13
2008-06-06,396.87,395.04
2008-07-06,395.31,395.4
2008-08-05,396.32,395.28
2008-09-04,395.8,395.71
2008-10-04,395.6,395.15
2008-11-03,397.24,395.63
2008-12-03,399.24,396.13
2009-01-02,397.82,396.05
2009-02-01,396.71,395.99
2009-03-03,396.41,396.94
2009-04-02,394.99,396.18
2009-05-02,398.96,396.39
2009-06-01,395.5,396.16
2009-07-01,398.75,396.61
2009-07-31,396.9,396.72
2009-08-30,397.7,396.63
2009-09-29,396.77,397.02
2009-10-29,398.68,397.08
2009-11-28,398.43,398.01
2009-12-28,399.24,397.56
2010-01-27,400.29,397.62
2010-02-26,400.17,397.83
2010-03-28,400.31,397.84
2010-04-27,399.44,397.89
2010-05-27,399.41,398.28
2010-06-26,399.5,398.23
2010-07-26,400.75,398.77
2010-08-25,399.42,398.74
2010-09-24,400.07,398.64
2010-10-24,399.9,398.87
2010-11-23,400.17,399.06
2010-12-23,400.67,399.5
2011-01-22,399.2,398.93
2011-02-21,399.71,399.67
2011-03-23,401.32,398.51
2011-04-22,400.55,399.33
2011-05-22,402.25,399.2
2011-06-21,401.19,399.94
2011-07-21,401.49,400.35
2011-08-20,400.15,399.81
2011-09-19,403.15,400.39
2011-10-19,401.76,400.43
2011-11-18,400.64,400.96
2011-12-18,403.4,400.51
2012-01-17,402.34,401.51
2012-02-16,403.48,400.98
2012-03-17,402.61,401.26
2012-04-16,404.39,401.54
2012-05-16,401.38,400.92
2012-06-15,403.75,401.43
2012-07-15,403.59,401.52
2012-08-14,401.87,401.51
2012-09-13,403.68,401.72
2012-10-13,402.89,401.79
2012-11-12,405.29,401.9
2012-12-12,403.65,402.0
2013-01-11,404.22,402.89
2013-02-10,402.99,403.12
2013-03-12,400.71,403.1
2013-04-11,403.76,402.89
2013-05-11,403.91,403.3
2013-06-10,404.11,402.45
2013-07-10,403.39,403.29
2013-08-09,401.29,403.18
2013-09-08,404.83,403.29
2013-10-08,404.58,403.91
2013-11-07,405.3,404.14
2013-12-07,406.45,404.15
2014-01-06,405.98,403.8
2014-02-05,406.26,404.0
2014-03-07,406.72,404.2
2014-04-06,405.12,404.66
2014-05-06,405.4,405.12
2014-06-05,405.29,404.97
2014-07-05,406.24,404.54
2014-08-04,405.21,405.4
2014-09-03,405.54,405.31
2014-10-03,406.53,405.72
2014-11-02,407.72,405.76
2014-12-02,406.07,405.44
2015-01-01,408.72,405.01
2015-01-31,407.0,405.74
2015-03-02,404.51,405.7
2015-04-01,408.89,406.27
2015-05-01,406.05,406.15
2015-05-31,410.68,405.46
2015-06-30,408.45,406.19
2015-07-30,407.79,406.28
2015-08-29,409.31,406.42
2015-09-28,410.14,406.68
2015-10-28,407.48,406.77
2015-11-27,408.09,407.04
2015-12-27,409.12,407.47
2016-01-26,407.89,407.1
2016-02-25,408.83,407.41
2016-03-26,406.61,407.54
2016-04-25,408.32,407.47
2016-05-25,406.89,407.54
2016-06-24,410.04,408.17
2016-07-24,407.98,408.08
2016-08-23,408.06,408.43
2016-09-22,409.81,408.94
2016-10-22,410.48,408.65
2016-11-21,409.87,408.59
2016-12-21,410.64,408.31
2017-01-20,410.75,408.89
2017-02-19,409.33,409.0
2017-03-21,410.56,409.45
2017-04-20,412.01,409.19
2017-05-20,412.03,409.65
2017-06-19,409.56,409.81
2017-07-19,411.61,409.33
2017-08-18,411.36,410.02
2017-09-17,410.52,409.88
2017-10-17,411.86,410.06
2017-11-16,410.69,409.99
2017-12-16,413.36,410.51
2018-01-15,412.53,410.47
2018-02-14,411.87,410.46
2018-03-16,411.5,410.36
2018-04-15,413.23,410.64
2018-05-15,413.88,410.84
2018-06-14,412.88,410.59
2018-07-14,409.37,411.83
2018-08-13,412.23,411.66
2018-09-12,412.97,411.44
2018-10-12,411.91,411.8
2018-11-11,412.47,411.48
2018-12-11,413.47,412.11
