sentence,label,idx
"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she 's as morning-glory exuberant as she was in amélie .",0,213
"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast .",0,761
"it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself .",0,768
"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult .",0,225
but what are adults doing in the theater at all ?,1,761
"dull , lifeless , and amateurishly assembled .",1,434
"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you .",0,87
"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty .",1,347
"further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya 's axis of evil .",0,81
my reaction in a word : disappointment .,0,764
the iditarod lasts for days - this just felt like it did .,1,348
has a lot of the virtues of eastwood at his best .,0,641
not exactly the bees knees,0,537
not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers .,1,711
( a ) shapeless blob of desperate entertainment .,1,460
what better message than ` love thyself ' could young women of any size receive ?,1,459
"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it .",0,373
"anchored by friel and williams 's exceptional performances , the film 's power lies in its complexity .",0,324
they should have called it gutterball .,1,697
"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place .",1,456
"sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation .",1,92
"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters",0,207
"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave .",1,759
"it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise .",0,865
"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy .",0,433
... the film suffers from a lack of humor ( something needed to balance out the violence ) ...,0,743
"an important movie , a reminder of the power of film to move us and to make us examine our values .",0,494
"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video .",1,363
"there ought to be a directing license , so that ed burns can have his revoked .",1,822
"still , as a visual treat , the film is almost unsurpassed .",1,361
it 's just filler .,0,103
"an exhilarating futuristic thriller-noir , minority report twists the best of technology around a gripping story , delivering a riveting , pulse intensifying escapist adventure of the first order",0,227
"excessive , profane , packed with cartoonish violence and comic-strip characters .",1,379
"it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull .",1,303
"it haunts , horrifies , startles and fascinates ; it is impossible to look away .",0,717
binoche makes it interesting trying to find out .,1,851
k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension .,0,270
"a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan .",0,125
looks and feels like a project better suited for the small screen .,1,221
verbinski implements every hack-artist trick to give us the ooky-spookies .,1,468
"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting .",1,866
few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands .,0,233
"by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity .",1,249
"visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality .",0,325
"an artful , intelligent film that stays within the confines of a well-established genre .",1,482
that is a compliment to kuras and miller .,0,286
"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality .",0,680
no telegraphing is too obvious or simplistic for this movie .,1,117
the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip .,0,193
"with rabbit-proof fence , noyce has tailored an epic tale into a lean , economical movie .",0,483
this nickleby thing might have more homosexual undertones than an eddie murphy film .,1,715
"/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight !",1,546
director uwe boll and the actors provide scant reason to care in this crude '70s throwback .,1,672
this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs .,0,296
broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case .,1,80
huston nails both the glad-handing and the choking sense of hollow despair .,1,660
"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation .",1,132
"this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic .",1,342
"the movie is dawn of the dead crossed with john carpenter 's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second .",0,123
no telegraphing is too obvious or simplistic for this movie .,0,339
k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension .,0,754
"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot .",0,20
a painfully funny ode to bad behavior .,1,457
do not see this film .,1,231
"it is amusing , and that 's all it needs to be .",1,459
it offers little beyond the momentary joys of pretty and weightless intellectual entertainment .,1,466
"that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the film touching despite some doldrums .",1,780
"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists .",0,366
"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .",1,634
i do n't think i laughed out loud once .,1,575
"one of the more irritating cartoons you will see this , or any , year .",1,569
i 'd have to say the star and director are the big problems here .,1,207
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes .",1,222
"we know the plot 's a little crazy , but it held my interest from start to finish .",1,849
"an entertaining , colorful , action-filled crime story with an intimate heart .",0,159
"for movie lovers as well as opera lovers , tosca is a real treat .",1,743
"scores no points for originality , wit , or intelligence .",1,70
a coarse and stupid gross-out .,0,813
it made me want to wrench my eyes out of my head and toss them at the screen .,0,346
"beautifully observed , miraculously unsentimental comedy-drama .",0,630
"try as i may , i ca n't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! '",1,384
"and the lesson , in the end , is nothing new .",1,684
brilliantly explores the conflict between following one 's heart and following the demands of tradition .,1,615
"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization .",1,450
nothing is sacred in this gut-buster .,0,517
the talented and clever robert rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second .,1,351
what was once original has been co-opted so frequently that it now seems pedestrian .,1,340
"nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting .",1,723
"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid .",1,332
"but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative .",1,743
just embarrassment and a vague sense of shame .,1,129
or doing last year 's taxes with your ex-wife .,1,535
"it 's also , clearly , great fun .",0,26
"... plot holes so large and obvious a marching band might as well be stomping through them in clown clothes , playing a college football fight song on untuned instruments .",0,339
indifferently implausible popcorn programmer of a movie .,0,383
"a cartoon that 's truly cinematic in scope , and a story that 's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore .",1,789
my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake .,1,343
we have n't seen such hilarity since say it is n't so !,1,781
"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks .",0,762
"though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining .",0,71
it takes talent to make a lifeless movie about the most heinous man who ever lived .,1,127
a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left .,1,578
"does paint some memorable images ... , but makhmalbaf keeps her distance from the characters",0,342
"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences .",0,207
"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula .",0,551
"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly .",0,159
"maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy .",1,470
"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level .",0,182
"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting .",1,653
"if looking for a thrilling sci-fi cinematic ride , do n't settle for this imposter .",0,540
two hours fly by -- opera 's a pleasure when you do n't have to endure intermissions -- and even a novice to the form comes away exhilarated .,1,192
"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent .",1,97
"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . '",1,516
"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty .",0,76
made with no discernible craft and monstrously sanctimonious in dealing with childhood loss .,0,656
bogdanovich tantalizes by offering a peep show into the lives of the era 's creme de la celluloid .,1,865
"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place .",1,853
"and the lesson , in the end , is nothing new .",0,297
"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while .",1,778
"birthday girl is an amusing joy ride , with some surprisingly violent moments .",1,796
"one of those energetic surprises , an original that pleases almost everyone who sees it .",0,667
has all the depth of a wading pool .,1,253
"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth .",1,132
"it 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination .",0,408
"trite , banal , cliched , mostly inoffensive .",1,454
"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them .",0,729
the only excitement comes when the credits finally roll and you get to leave the theater .,1,461
"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience .",0,594
"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever .",0,297
"in the end , the movie collapses on its shaky foundation despite the best efforts of director joe carnahan .",1,31
"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks .",1,475
"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction .",0,234
"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults .",0,139
just not campy enough,1,754
broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case .,1,266
scooby dooby doo / and shaggy too / you both look and sound great .,1,542
"offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm .",0,352
"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists .",0,436
hilariously inept and ridiculous .,1,188
"oscar wilde 's masterpiece , the importance of being earnest , may be the best play of the 19th century .",1,53
( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful .,0,257
slick piece of cross-promotion .,0,58
"for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars .",1,795
"shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere .",0,421
"fun , flip and terribly hip bit of cinematic entertainment .",0,857
attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience .,0,588
"a very well-made , funny and entertaining picture .",0,350
"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project .",0,504
it 's everything you do n't go to the movies for .,1,457
the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip .,1,351
"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama .",1,101
there 's not enough here to justify the almost two hours .,0,215
a movie with a real anarchic flair .,0,382
the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy .,1,765
the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth .,0,380
it 's great escapist fun that recreates a place and time that will never happen again .,1,533
the performances take the movie to a higher level .,0,498
"mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity .",1,367
"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you .",0,526
intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject .,0,596
"it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself .",0,801
"it 's played in the most straight-faced fashion , with little humor to lighten things up .",1,531
the talented and clever robert rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second .,1,365
but this films lacks the passion required to sell the material .,1,56
"the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater .",0,45
... with `` the bourne identity '' we return to the more traditional action genre .,1,52
it 's like watching a nightmare made flesh .,0,716
it 's refreshing to see a girl-power movie that does n't feel it has to prove anything .,0,585
"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat .",0,160
"the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan 's madness .",0,216
"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal .",1,528
this flick is about as cool and crowd-pleasing as a documentary can get .,0,532
a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar .,1,248
cool ?,1,748
if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,0,81
"the movie is dawn of the dead crossed with john carpenter 's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second .",1,506
stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time .,0,416
the characters are interesting and often very creatively constructed from figure to backstory .,1,843
"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge .",0,214
"this is human comedy at its most amusing , interesting and confirming .",0,237
"due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality .",0,110
it 's great escapist fun that recreates a place and time that will never happen again .,1,423
i am sorry that i was unable to get the full brunt of the comedy .,0,780
here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep .,0,657
the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that 's all too rare in hollywood 's hastier productions .,1,70
"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot .",0,161
attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience .,0,728
a movie with a real anarchic flair .,1,834
his healthy sense of satire is light and fun ...,1,360
"the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting .",1,215
"against all odds in heaven and hell , it creeped me out just fine .",1,715
"instead of hiding pinocchio from critics , miramax should have hidden it from everyone .",0,370
"partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected tv show .",0,37
"this one is definitely one to skip , even for horror movie fanatics .",1,542
"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers .",1,540
"it 's slow -- very , very slow .",0,644
not since freddy got fingered has a major release been so painful to sit through .,1,425
"entertains by providing good , lively company .",1,499
the plot convolutions ultimately add up to nothing more than jerking the audience 's chain .,0,383
"mr. tsai is a very original artist in his medium , and what time is it there ?",0,470
"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series .",0,390
atom egoyan has conjured up a multilayered work that tackles any number of fascinating issues,0,284
yakusho and shimizu ... create engaging characterizations in imamura 's lively and enjoyable cultural mix .,0,175
one long string of cliches .,0,728
"bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating their own drastic life changes should watch some body first .",0,548
it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them .,0,294
"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences .",1,567
"what is 100 % missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting .",0,868
director andrew niccol ... demonstrates a wry understanding of the quirks of fame .,0,557
big fat waste of time .,1,845
there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness .,0,118
puts a human face on a land most westerners are unfamiliar with .,0,133
"yes , dull .",0,778
"unfortunately , it 's not silly fun unless you enjoy really bad movies .",0,560
"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath .",1,534
a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes .,1,513
huston nails both the glad-handing and the choking sense of hollow despair .,1,564
"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough .",1,503
"further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya 's axis of evil .",1,131
"in execution , this clever idea is far less funny than the original , killers from space .",0,201
"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming .",0,532
"maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy .",1,437
no way i can believe this load of junk .,0,469
taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,1,175
"it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem .",0,518
slick piece of cross-promotion .,0,605
reign of fire looks as if it was made without much thought -- and is best watched that way .,0,7
the characters are interesting and often very creatively constructed from figure to backstory .,0,715
"this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again .",0,64
lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class .,0,803
reggio 's continual visual barrage is absorbing as well as thought-provoking .,1,201
"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series .",1,586
the film tries too hard to be funny and tries too hard to be hip .,0,128
a solid examination of the male midlife crisis .,0,613
"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide .",0,688
rare birds has more than enough charm to make it memorable .,1,485
"try as i may , i ca n't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! '",0,825
ahhhh ... revenge is sweet !,0,128
the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not .,0,142
"the film is powerful , accessible and funny .",1,800
a taut psychological thriller that does n't waste a moment of its two-hour running time .,0,261
the chateau cleverly probes the cross-cultural differences between gauls and yanks .,0,117
"samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal",0,420
"a warm but realistic meditation on friendship , family and affection .",1,785
"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up .",0,124
leigh 's film is full of memorable performances from top to bottom .,1,760
his healthy sense of satire is light and fun ...,1,292
