carat,cut,color,clarity,depth,table,price,x,y,z
1.06,Premium,H,VS1,61.3,56.0,1664,4.1,6.2,3.73
0.9,Very Good,J,VS2,62.5,57.0,6810,6.96,4.71,4.0
0.92,Very Good,D,SI1,62.8,53.0,906,6.72,5.82,3.96
0.61,Very Good,H,SI1,65.3,61.0,12685,4.53,4.47,3.44
0.39,Ideal,G,SI1,61.9,59.0,14306,5.32,4.78,3.37
0.61,Good,F,VS2,61.0,57.0,5910,4.91,5.46,3.4
0.25,Fair,J,VS2,64.0,59.0,12286,4.42,5.57,4.47
0.47,Ideal,G,VVS1,64.8,61.0,11349,6.02,7.11,3.67
0.5,Ideal,G,VVS1,60.5,57.0,474,5.04,6.25,4.19
0.57,Premium,H,SI2,62.3,57.0,4279,7.62,6.52,3.52
0.96,Ideal,E,SI2,62.5,53.0,930,5.25,6.76,2.44
0.67,Good,I,SI2,62.8,59.0,2145,6.65,6.09,3.55
0.78,Premium,F,SI1,63.7,53.0,1470,3.91,5.46,3.17
0.24,Premium,G,SI2,61.5,59.0,8898,8.48,7.08,3.07
0.27,Ideal,G,VS1,61.7,55.0,1402,6.09,6.55,3.77
1.35,Ideal,H,VS2,62.3,62.0,1743,4.46,6.88,3.17
0.46,Good,H,VVS1,61.6,59.0,18823,4.85,7.49,4.85
0.36,Good,F,SI1,64.0,56.0,326,5.17,7.31,2.53
1.14,Very Good,H,VS1,60.1,57.0,2049,5.69,7.06,3.69
0.59,Very Good,E,VS1,61.5,57.0,2282,5.69,4.75,3.86
0.39,Very Good,G,VS1,63.8,63.0,1025,5.05,4.8,3.77
0.7,Good,F,SI1,65.0,54.0,1047,3.1,4.86,3.63
0.6,Very Good,E,SI2,64.5,61.0,2870,5.1,5.2,3.12
1.05,Ideal,I,SI2,62.3,61.0,6967,6.31,6.15,4.17
1.18,Very Good,J,VVS2,62.9,58.0,4257,8.89,4.94,4.27
0.23,Good,D,SI1,60.7,60.0,2049,3.04,4.23,3.86
0.42,Ideal,H,VS2,61.8,59.0,1181,6.74,4.86,3.47
0.49,Ideal,H,VS1,59.3,55.0,1608,5.67,7.22,3.44
0.88,Very Good,H,VS1,59.7,55.0,1403,7.58,6.35,4.76
0.62,Ideal,G,I1,62.2,57.0,3317,5.47,5.42,2.88
1.55,Ideal,H,VS2,60.2,60.0,650,5.13,6.44,3.36
1.05,Very Good,J,VS1,61.2,55.0,2495,5.48,4.68,4.18
0.55,Very Good,J,SI1,60.8,61.0,4850,4.54,6.96,4.45
0.56,Premium,E,SI2,62.7,56.0,6883,4.24,4.8,1.97
1.24,Good,E,SI1,63.1,61.0,626,5.84,5.1,4.1
0.84,Very Good,I,SI1,58.3,57.0,4022,3.6,5.69,3.06
1.0,Very Good,H,SI1,63.6,56.0,2087,6.24,6.61,3.87
0.3,Premium,F,VS2,62.4,59.0,3823,5.39,5.63,4.3
0.65,Very Good,I,VS1,60.6,57.0,2898,4.19,5.74,2.94
0.91,Ideal,J,SI1,43.0,59.0,862,8.21,6.17,4.11
0.2,Good,F,SI1,63.3,58.0,835,5.87,3.57,4.17
0.62,Premium,E,SI1,60.0,54.0,1540,6.85,5.11,3.76
1.42,Fair,I,SI1,63.5,55.0,1377,6.69,5.56,3.38
1.67,Ideal,G,SI1,63.5,59.0,1075,4.29,6.81,3.72
0.73,Ideal,E,VVS2,62.2,58.0,1126,6.35,6.71,2.88
1.91,Ideal,F,VVS2,58.1,58.0,4802,6.83,5.58,2.74
0.64,Ideal,J,VVS1,60.8,62.0,3958,6.3,6.51,4.08
0.79,Very Good,G,IF,61.2,58.0,4113,3.97,5.34,4.16
0.99,Ideal,H,IF,62.0,53.0,4761,5.97,5.81,3.57
0.67,Ideal,E,SI2,62.7,55.0,326,6.67,4.7,3.05
0.49,Very Good,E,SI1,60.0,62.0,10367,4.75,1.7,2.04
0.5,Ideal,F,VVS1,61.8,58.0,18015,3.44,7.5,4.42
0.94,Very Good,F,SI2,60.8,60.0,5262,3.61,3.95,4.56
1.02,Ideal,F,VS1,63.4,54.0,6974,5.35,5.54,4.24
0.36,Premium,E,VS2,59.0,55.8,535,5.71,7.61,3.73
0.6,Premium,F,I1,62.4,55.0,2147,6.41,6.21,2.22
0.46,Good,H,VS1,59.4,60.0,17453,4.66,6.68,3.4
1.38,Good,F,SI1,62.9,65.0,575,5.6,5.45,1.98
0.31,Very Good,G,VS1,63.6,56.0,1183,4.41,6.07,3.39
0.81,Premium,F,VVS2,62.7,60.0,5383,7.24,5.43,4.62
0.61,Ideal,E,VS1,61.6,63.0,4945,5.3,5.37,4.48
2.22,Ideal,J,VVS2,61.7,53.6,2042,4.65,5.64,3.43
0.97,Premium,I,SI2,62.4,54.9,2491,4.42,5.31,2.87
0.96,Ideal,I,VVS2,62.7,61.0,1511,6.8,5.23,2.33
0.67,Very Good,G,VS2,59.9,60.0,1269,5.0,7.29,3.42
0.22,Premium,D,SI2,60.9,57.0,2577,4.26,8.17,2.17
0.75,Ideal,I,VS1,67.6,62.0,4160,7.88,5.22,4.07
0.98,Premium,G,SI2,61.9,61.2,720,7.54,7.14,4.03
0.28,Premium,E,VS2,58.8,54.0,1233,6.84,6.06,4.48
0.82,Good,D,SI2,60.3,60.0,899,6.33,7.33,3.21
1.31,Very Good,E,SI1,62.3,65.0,612,6.08,5.0,2.93
0.29,Ideal,E,SI1,62.0,62.0,2375,4.4,8.46,4.11
0.29,Ideal,D,SI1,63.4,56.0,3786,5.61,6.1,3.06
0.86,Very Good,E,VVS2,61.0,59.0,3092,6.16,3.94,4.36
0.97,Fair,E,SI2,64.4,59.0,5273,7.55,5.3,2.46
0.35,Ideal,F,SI2,62.1,54.0,2908,6.54,6.12,4.12
0.22,Premium,H,VS2,60.7,59.0,662,5.33,5.04,3.29
0.61,Very Good,H,VS1,63.1,57.0,15395,3.97,5.8,4.31
0.98,Ideal,F,SI1,58.8,53.0,1546,5.47,5.58,3.76
0.7,Very Good,H,SI2,63.5,57.0,1548,5.58,5.61,4.17
0.22,Premium,E,SI1,58.5,61.0,2336,6.37,5.49,3.13
0.66,Premium,F,VS2,64.9,57.5,4120,4.57,6.06,4.11
1.43,Fair,H,SI1,60.0,62.0,5848,5.83,7.16,3.26
0.33,Very Good,E,VS1,59.5,54.0,326,6.94,5.8,3.65
0.58,Premium,I,SI1,60.1,57.0,1389,4.72,5.38,2.54
0.37,Very Good,G,IF,62.0,56.0,2419,7.17,5.05,3.69
3.05,Fair,D,SI1,61.9,61.0,3795,7.79,6.12,2.82
2.21,Good,I,VS1,63.4,59.0,11801,5.44,4.19,4.53
1.43,Very Good,J,VS1,63.4,56.0,934,3.34,4.63,3.26
0.46,Ideal,E,VS1,60.9,57.0,848,6.39,8.31,2.76
1.07,Ideal,H,VVS2,63.4,56.0,18823,5.01,6.18,5.22
1.06,Fair,D,SI2,63.8,60.0,587,7.88,4.57,4.42
0.53,Ideal,H,VS1,61.1,53.9,2272,5.29,5.87,2.99
1.37,Very Good,D,VS2,61.2,53.2,504,4.82,7.16,3.83
0.44,Ideal,H,VVS2,61.6,57.0,2333,7.73,5.43,2.78
0.51,Very Good,D,SI1,61.1,60.0,18823,7.04,4.21,4.95
0.93,Fair,H,VS1,61.6,61.0,4208,6.0,5.84,3.59
0.72,Very Good,H,VS1,60.8,56.0,5878,7.55,7.03,3.77
0.49,Good,F,SI2,61.4,55.0,1914,5.24,5.2,3.39
0.58,Ideal,F,VVS1,61.9,57.0,8545,5.63,6.31,3.71
0.43,Very Good,H,VS1,61.5,61.0,2576,4.62,5.28,2.58
1.14,Good,J,SI1,62.1,59.0,3240,7.37,4.62,3.27
1.83,Ideal,F,VVS2,62.2,57.0,3951,6.92,6.64,3.24
0.2,Premium,D,VVS1,63.3,59.0,343,4.5,6.12,4.81
0.61,Very Good,I,SI2,62.1,56.0,7559,6.15,6.08,4.09
1.44,Good,H,VS2,62.0,59.0,3215,6.01,6.22,3.19
0.74,Fair,D,SI1,61.1,58.0,6281,6.73,6.57,3.45
1.63,Ideal,J,VS2,64.0,57.0,7236,7.38,5.15,4.66
0.58,Ideal,F,VS2,59.1,57.0,928,4.34,5.56,3.28
0.57,Ideal,H,VS2,64.2,58.0,2876,7.02,3.88,4.38
0.68,Ideal,G,VVS1,63.3,57.0,2608,7.55,6.39,4.27
1.27,Good,I,VS1,62.5,58.0,6188,3.78,8.27,3.33
0.64,Very Good,E,VVS2,59.5,54.0,6886,6.14,6.02,3.19
0.59,Premium,I,SI2,64.5,56.0,3256,7.63,6.13,3.27
0.61,Premium,D,VS2,61.9,53.0,1959,5.78,5.72,3.62
1.11,Good,F,VS1,62.3,58.0,632,6.27,3.95,2.62
0.73,Premium,E,SI1,62.3,62.0,3355,7.55,5.74,3.57
0.55,Very Good,D,VS2,61.9,60.0,10144,5.29,6.05,3.87
0.37,Very Good,F,SI2,62.1,63.0,2151,7.51,5.2,5.58
0.76,Very Good,H,VS2,60.6,57.0,3734,4.13,4.37,3.87
1.08,Very Good,H,VS1,61.9,53.5,3360,4.99,4.49,3.49
0.31,Good,E,SI2,60.6,54.0,8826,5.76,5.71,3.14
0.94,Very Good,G,SI2,57.9,59.0,3923,4.26,5.9,3.19
1.36,Very Good,I,VS1,61.7,57.0,326,6.38,5.36,3.71
1.78,Very Good,J,VS2,59.7,60.3,3335,6.04,4.33,3.45
0.39,Premium,D,VVS2,63.1,57.0,495,6.45,5.3,3.94
0.68,Very Good,I,I1,65.1,55.0,8125,3.65,4.17,3.72
0.32,Very Good,F,VS1,61.5,53.0,956,4.18,6.37,4.75
1.8,Ideal,G,SI2,62.4,62.0,3734,5.07,6.01,1.78
0.95,Ideal,I,SI1,63.5,56.0,4977,4.47,6.49,4.04
0.41,Premium,G,I1,63.0,62.0,2139,4.26,4.57,3.76
1.11,Good,D,SI2,67.0,55.0,762,5.7,4.49,3.22
0.25,Premium,E,VS1,62.5,58.0,2895,6.62,6.52,4.23
0.85,Very Good,E,VVS1,62.6,60.0,1273,5.43,5.62,3.67
1.03,Ideal,I,SI1,60.2,57.0,7393,7.31,6.71,3.48
1.43,Very Good,E,VS2,58.1,59.0,617,6.63,8.12,3.51
0.59,Ideal,H,VVS2,60.0,62.0,326,5.34,5.14,2.66
0.37,Premium,H,IF,62.8,61.0,3524,4.43,4.44,4.47
0.2,Premium,E,SI2,58.9,54.1,570,4.92,5.39,5.05
0.72,Ideal,F,VVS1,62.3,60.0,3751,6.76,6.81,4.49
1.0,Very Good,J,VVS2,61.5,54.5,5161,5.7,7.44,2.66
1.08,Good,G,VS2,59.1,58.0,4020,3.85,6.01,3.7
0.52,Good,E,VVS1,61.0,58.0,2246,5.29,7.07,3.7
0.95,Ideal,F,VVS2,61.6,56.0,4839,4.91,7.5,2.79
0.48,Very Good,H,SI2,64.6,58.0,3565,5.53,4.9,3.4
1.36,Very Good,H,VS1,62.7,56.0,2609,4.51,4.5,5.52
2.21,Fair,G,SI2,62.6,55.0,2540,4.68,5.51,4.09
1.21,Ideal,F,VS1,60.5,58.0,2745,6.0,4.43,3.35
0.62,Good,G,SI2,64.1,59.0,1430,6.36,7.48,3.19
1.02,Premium,I,SI1,62.1,54.0,326,6.23,5.95,3.79
0.61,Very Good,J,VS2,62.7,60.0,5391,5.42,4.66,4.0
1.25,Good,F,SI2,60.7,60.0,2750,4.62,6.5,4.71
0.2,Very Good,H,SI1,62.8,58.0,1332,5.61,6.34,3.01
0.58,Good,I,VS2,61.2,61.0,833,6.13,6.06,3.92
0.65,Ideal,D,VVS1,62.7,55.0,2314,3.39,6.8,4.32
0.47,Good,G,VVS1,62.7,60.0,7346,5.51,4.92,4.16
0.73,Premium,G,SI2,58.1,60.0,1049,5.38,7.93,3.13
0.9,Very Good,G,SI2,62.7,55.0,10141,3.92,4.74,4.72
0.51,Very Good,G,VS1,61.8,61.0,2677,5.43,6.17,2.48
0.53,Very Good,E,SI2,62.5,61.0,3150,6.28,5.79,2.81
0.27,Premium,E,SI1,62.1,60.0,18823,5.65,4.17,4.17
2.04,Very Good,H,VS2,62.5,56.0,2951,5.85,5.08,3.79
1.08,Ideal,H,SI1,64.3,56.0,2317,7.11,7.2,2.48
0.88,Ideal,E,SI1,62.6,55.0,1572,4.13,5.65,3.21
0.28,Very Good,D,SI2,63.8,60.0,1340,6.35,4.88,3.56
0.6,Premium,G,VS1,60.1,55.0,326,4.89,5.36,3.69
0.59,Premium,G,SI2,62.3,58.0,1657,5.15,5.84,3.8
0.2,Premium,H,VS1,59.5,57.0,1457,8.73,2.5,4.71
0.57,Ideal,G,VVS1,60.7,56.0,1089,5.74,3.35,4.77
0.87,Fair,J,SI1,59.4,55.0,9600,7.31,5.96,5.3
0.5,Good,G,VS1,63.8,56.0,2264,4.0,5.44,3.67
0.29,Premium,F,SI1,61.9,62.0,1682,6.67,5.94,3.89
0.88,Premium,F,SI1,60.1,57.0,847,4.34,7.08,3.76
1.33,Ideal,G,VS2,59.3,59.0,1595,6.52,5.58,3.72
0.65,Premium,I,VVS2,59.6,58.0,4833,3.25,6.28,2.71
1.98,Very Good,H,SI1,63.0,52.0,5888,5.86,5.58,4.11
1.49,Ideal,E,VVS1,62.1,58.0,385,5.79,6.83,3.42
1.27,Very Good,J,VS1,60.7,57.0,5108,6.55,6.18,3.01
0.47,Ideal,I,SI2,62.3,58.0,3348,5.83,4.99,3.51
0.81,Premium,H,I1,65.7,61.0,2903,5.42,3.04,2.3
1.12,Premium,E,VS2,60.0,54.0,1702,5.9,6.13,2.45
0.7,Premium,G,VS1,62.6,56.0,18823,6.42,4.58,3.7
0.37,Very Good,I,VS2,60.8,54.0,1116,7.35,4.83,4.49
1.06,Good,G,VVS1,61.4,55.0,3334,6.86,5.41,3.45
0.76,Premium,J,VVS2,60.3,58.0,5618,4.33,5.95,2.98
0.5,Premium,H,VS1,61.5,63.0,881,6.14,4.36,3.63
0.31,Ideal,G,VVS1,59.6,58.0,2168,5.26,5.67,3.95
0.49,Ideal,G,VVS1,63.0,59.0,9105,6.44,6.86,2.71
0.43,Ideal,H,IF,62.0,58.0,1964,7.93,6.32,3.54
1.91,Very Good,J,SI1,60.8,54.0,1249,7.87,6.37,3.21
0.75,Fair,I,SI2,59.0,55.0,12741,6.05,5.12,4.28
1.38,Ideal,F,VS1,63.2,59.0,16208,5.83,3.76,2.22
0.59,Very Good,I,VVS2,61.8,59.0,11519,6.39,5.87,2.71
0.86,Ideal,J,SI1,63.3,60.0,5446,3.36,5.19,3.91
1.05,Very Good,I,I1,64.9,62.0,13949,5.24,5.33,3.71
0.66,Fair,E,SI2,61.3,61.0,2039,6.15,5.98,3.43
0.53,Ideal,F,VS2,62.7,56.0,2987,7.12,4.86,3.26
0.39,Very Good,D,VS2,62.4,58.0,2266,9.09,6.26,2.35
0.62,Ideal,H,IF,62.6,58.0,7065,5.29,6.98,2.6
0.59,Premium,E,VS2,61.7,62.0,10136,5.08,5.87,2.43
1.68,Very Good,H,SI1,60.5,59.0,3211,6.73,4.77,3.46
0.67,Very Good,G,VS1,62.6,61.0,1648,4.99,5.85,3.49
0.2,Premium,G,VS2,58.7,58.0,3227,4.26,6.48,4.43
1.61,Ideal,I,VVS1,61.1,59.0,2005,6.32,3.72,2.1
0.31,Good,D,SI1,62.2,63.0,461,7.0,5.56,2.22
0.33,Premium,E,VS1,62.9,59.0,865,5.47,7.24,3.99
1.12,Premium,G,VS2,62.5,57.0,326,5.93,4.29,4.86
0.76,Ideal,G,SI2,61.7,57.0,5535,6.25,6.32,3.04
0.54,Very Good,J,VS2,62.9,62.0,8747,6.19,6.52,3.99
1.23,Very Good,E,SI1,61.4,60.0,5917,6.39,4.87,4.27
0.45,Fair,G,SI2,62.9,60.0,8337,7.91,3.57,4.85
0.4,Premium,I,SI1,58.3,59.0,8660,4.61,4.67,2.87
1.45,Premium,J,SI2,58.7,58.0,2686,5.48,7.2,4.38
1.41,Premium,G,SI2,62.5,58.0,1868,5.83,6.29,3.64
0.47,Very Good,F,VVS1,61.6,56.0,4189,6.1,4.59,3.54
0.7,Premium,F,SI1,60.6,58.0,1127,4.58,6.05,3.09
0.41,Very Good,F,SI2,61.7,59.0,5054,4.98,6.16,3.62
0.31,Premium,I,IF,62.5,54.0,6892,5.81,4.67,4.32
0.51,Premium,H,VS2,62.3,60.0,17735,8.06,6.79,3.16
0.56,Good,I,SI1,62.1,55.0,1414,6.2,6.21,4.54
0.6,Premium,E,VS1,59.2,61.0,1528,5.7,5.33,4.05
1.28,Very Good,H,SI2,61.6,57.0,1681,6.54,4.74,4.02
0.2,Very Good,F,SI1,60.9,58.0,3658,5.19,6.9,4.41
0.73,Premium,F,SI1,62.4,59.0,3576,4.87,5.07,4.09
1.34,Ideal,H,I1,66.7,56.0,1179,4.69,6.24,3.99
0.27,Good,J,SI1,59.7,58.0,5921,5.69,8.76,4.04
0.75,Very Good,F,VVS1,61.9,59.0,791,6.54,6.44,3.3
0.27,Ideal,F,VS1,59.1,55.0,4254,5.28,4.66,3.32
0.2,Premium,F,VS1,62.3,61.0,5847,5.48,5.59,3.36
1.76,Very Good,F,VVS2,62.0,59.0,1851,4.8,6.52,3.06
1.09,Good,F,SI2,57.9,56.0,1617,5.16,4.36,3.0
0.32,Ideal,E,SI1,65.9,60.0,1301,4.69,5.58,3.1
0.32,Fair,D,SI1,61.9,61.0,2664,4.85,5.79,3.59
0.2,Ideal,H,SI1,64.7,58.0,809,4.74,4.61,3.01
0.71,Good,H,SI1,62.1,57.0,5955,5.39,5.09,3.29
0.36,Fair,E,SI1,59.6,53.0,10870,5.93,4.93,2.77
1.17,Premium,E,SI1,60.2,62.0,2831,4.54,6.11,2.57
0.68,Very Good,F,VS2,62.7,55.0,4279,6.77,8.51,3.68
1.28,Premium,H,SI1,61.6,54.0,6583,6.2,5.6,4.34
0.41,Very Good,E,VVS2,59.8,58.0,1286,5.04,6.06,3.06
0.2,Premium,I,VVS1,59.9,54.0,6177,5.8,6.03,2.69
0.44,Very Good,I,VS2,60.0,58.0,327,6.12,4.01,3.85
0.49,Good,D,VS2,63.8,55.0,1028,5.24,5.47,3.84
0.71,Very Good,G,VVS2,61.4,57.0,4808,5.81,6.71,3.25
0.8,Premium,H,VS1,62.5,57.0,6686,5.1,7.22,3.6
0.55,Premium,I,IF,62.3,56.0,11253,7.32,6.35,2.9
0.45,Premium,H,SI1,60.0,58.0,3296,5.47,5.27,3.57
0.26,Fair,E,SI1,61.1,59.0,1125,4.99,6.18,3.38
0.2,Ideal,G,VS1,62.6,58.6,18823,6.6,5.27,3.19
0.26,Ideal,E,VS1,62.9,58.0,1494,5.28,5.88,4.3
2.19,Premium,H,VVS1,59.7,56.0,3779,7.01,5.19,5.05
1.04,Very Good,D,SI1,63.0,55.0,1711,3.71,5.43,3.09
0.44,Ideal,J,VS1,60.6,57.0,4352,7.66,3.87,4.23
0.75,Ideal,D,VS1,62.6,54.0,326,5.13,5.03,3.81
1.12,Very Good,F,VS1,62.6,56.1,4232,5.24,4.5,2.6
1.39,Premium,G,VS2,62.2,61.0,12045,5.12,3.87,3.48
1.07,Ideal,D,VS2,59.1,62.0,1299,5.99,5.85,3.6
1.08,Very Good,E,VS1,61.3,61.0,2299,5.47,5.63,3.19
0.23,Very Good,F,VS2,64.9,54.0,1027,5.56,5.6,3.5
1.1,Very Good,D,SI1,61.4,61.0,8550,4.3,6.36,3.09
0.63,Very Good,E,VVS2,63.3,59.0,1610,5.98,4.17,4.93
1.23,Premium,E,SI2,60.9,62.0,2994,5.47,7.18,3.34
1.33,Premium,E,VS2,62.8,57.0,4199,5.13,5.28,4.07
0.37,Ideal,G,SI1,63.4,54.0,1274,6.25,3.51,3.24
0.4,Ideal,G,SI1,61.6,56.0,3306,5.3,6.06,2.93
0.75,Very Good,I,VVS2,62.9,60.0,4720,4.65,4.88,2.55
0.44,Fair,G,SI2,61.1,59.0,4886,5.95,5.79,3.33
1.27,Ideal,I,VS1,62.4,58.0,3596,5.26,4.57,4.1
0.44,Ideal,I,VS1,63.9,56.0,13422,5.46,6.07,3.65
0.36,Ideal,H,VS1,63.6,57.0,687,4.86,4.57,3.3
0.76,Ideal,F,SI1,59.4,55.0,875,5.29,6.81,4.81
0.54,Very Good,D,VS2,61.3,67.0,326,5.6,6.83,3.85
0.43,Premium,G,SI2,60.0,57.0,2769,6.03,4.95,3.47
0.7,Ideal,D,SI2,62.3,62.0,11248,4.08,6.1,3.98
1.7,Good,H,VS2,58.9,56.0,5882,8.15,4.41,3.77
0.53,Premium,G,VVS1,62.4,58.0,1495,4.91,6.12,3.1
0.83,Good,H,VS1,63.0,61.0,6660,5.89,5.24,3.38
0.41,Fair,G,I1,60.7,60.0,2931,5.9,3.27,2.44
0.45,Premium,H,VS2,63.1,55.0,7456,4.0,8.82,4.14
0.92,Good,I,VS1,60.1,60.0,2526,5.78,5.45,3.27
0.35,Very Good,G,VS2,63.6,70.0,1291,5.03,8.19,3.11
0.5,Very Good,D,SI1,63.1,58.0,4369,5.4,4.63,3.91
1.19,Very Good,F,VS2,61.0,55.8,353,7.25,4.32,4.45
0.28,Premium,I,I1,62.3,61.0,9176,5.08,5.8,3.98
0.29,Very Good,G,SI1,61.7,66.0,664,8.89,5.8,2.39
1.34,Ideal,F,VVS1,61.3,58.0,1514,5.52,5.16,3.52
0.52,Very Good,D,SI2,62.7,60.0,656,6.13,5.28,3.26
0.41,Very Good,I,SI2,59.3,58.0,583,4.72,5.27,3.39
0.46,Ideal,D,SI2,66.2,58.0,1461,5.36,4.34,2.67
0.69,Very Good,G,SI1,65.8,57.0,7045,6.15,5.53,3.55
0.4,Fair,I,VS2,62.6,56.0,2560,7.92,3.85,3.95
0.91,Premium,H,IF,60.2,59.0,3723,6.76,7.47,4.01
0.8,Premium,D,SI2,63.6,57.0,651,5.22,4.72,3.54
0.9,Very Good,J,VS1,60.8,60.0,1459,5.81,6.53,4.12
0.67,Very Good,I,SI1,63.1,56.0,1792,4.63,4.34,3.08
0.23,Ideal,H,SI2,60.6,64.0,1454,5.7,5.74,3.49
0.5,Good,E,VS2,64.3,58.0,1535,4.04,5.92,3.98
1.08,Premium,I,VS2,56.9,55.0,5086,6.69,4.93,3.72
0.39,Ideal,D,SI1,61.3,61.0,954,7.51,4.97,3.55
1.17,Ideal,E,VS2,60.9,56.0,5893,6.45,5.81,3.49
1.38,Good,I,SI2,63.1,59.0,3924,7.03,6.18,3.86
0.52,Ideal,I,VS1,63.0,60.0,2279,5.86,6.3,3.43
0.89,Ideal,G,VVS1,61.4,62.0,1794,6.36,6.18,3.19
0.42,Very Good,G,VVS2,61.5,61.0,2901,4.34,5.62,4.04
0.4,Very Good,I,SI1,63.3,55.0,404,4.84,4.74,3.06
0.84,Good,H,SI1,62.3,59.0,2637,6.02,4.77,2.89
0.28,Very Good,I,VVS2,60.5,61.0,2006,5.35,6.81,3.1
1.1,Ideal,J,SI1,56.8,61.0,2506,5.64,5.25,3.24
0.72,Good,E,SI1,59.2,58.0,1642,6.44,4.99,5.04
1.79,Fair,J,VS1,61.5,59.0,9268,6.14,6.51,3.08
0.47,Ideal,G,VS1,63.9,63.0,2270,5.0,7.2,4.16
0.44,Ideal,E,SI2,59.0,56.0,7273,5.71,7.06,3.81
0.54,Good,J,SI2,58.8,60.0,1736,5.42,5.53,3.33
0.66,Very Good,H,VS2,63.7,60.0,10024,6.3,5.88,3.83
0.48,Ideal,G,SI1,60.3,56.0,4008,6.35,5.69,3.62
0.37,Good,F,VS1,62.1,59.0,706,5.88,3.97,2.09
0.77,Very Good,I,VVS2,61.7,57.0,326,6.21,4.7,3.84
0.49,Premium,E,VS2,62.0,57.0,2019,6.44,6.02,3.42
0.39,Ideal,H,VVS2,60.8,54.0,2539,5.13,3.18,4.29
0.2,Very Good,I,VS1,60.4,57.0,1065,3.54,6.66,3.73
1.06,Premium,F,IF,60.9,61.0,8857,7.58,5.7,3.23
0.95,Ideal,E,VS2,62.0,55.0,2410,7.93,5.47,3.07
2.72,Premium,H,VS1,63.1,59.0,2247,6.26,5.58,3.05
0.63,Very Good,I,SI2,60.3,60.0,3329,7.21,3.47,3.5
0.53,Ideal,F,VVS2,58.8,60.0,913,6.42,6.24,3.89
2.04,Ideal,F,VS1,62.2,54.0,1583,7.52,5.72,2.6
0.51,Very Good,E,VS2,63.5,55.0,2878,6.01,8.47,2.68
0.72,Premium,I,VS1,60.4,65.0,3776,6.96,6.24,3.76
1.23,Very Good,I,VVS2,60.8,54.0,5528,5.39,5.54,2.67
0.43,Premium,F,VS1,59.6,57.0,816,7.21,5.24,2.45
2.08,Premium,H,SI1,62.1,59.0,2247,6.29,6.22,2.62
0.37,Ideal,E,VVS1,61.4,56.0,2566,4.05,6.42,4.01
0.68,Very Good,E,SI1,61.0,52.0,1534,6.74,4.74,4.68
0.48,Very Good,H,VVS2,63.5,57.0,1476,4.59,4.39,2.12
