Date,Extent
1981-12-03,6.082
1981-12-04,11.073
1981-12-05,4.924
1981-12-06,8.487
1981-12-07,7.684
1981-12-08,12.193
1981-12-09,11.097
1981-12-10,9.048
1981-12-11,14.3
1981-12-12,6.489
1981-12-13,3.733
1981-12-14,10.863
1981-12-15,3.69
1981-12-16,5.609
1981-12-17,13.659
1981-12-18,5.76
1981-12-19,9.579
1981-12-20,5.558
1981-12-21,10.864
1981-12-22,7.92
1981-12-23,10.597
1981-12-24,5.311
1981-12-25,8.873
1981-12-26,8.095
1981-12-27,4.353
1981-12-28,16.221
1981-12-29,6.967
1981-12-30,9.43
1981-12-31,9.887
1982-01-01,6.733
1982-01-02,6.252
1982-01-03,8.296
1982-01-04,10.697
1982-01-05,9.253
1982-01-06,15.441
1982-01-07,16.258
1982-01-08,14.074
1982-01-09,12.203
1982-01-10,13.704
1982-01-11,15.679
1982-01-12,7.325
1982-01-13,3.62
1982-01-14,10.934
1982-01-15,14.299
1982-01-16,12.907
1982-01-17,14.752
1982-01-18,8.315
1982-01-19,10.345
1982-01-20,4.5
1982-01-21,7.658
1982-01-22,8.319
1982-01-23,7.853
1982-01-24,14.351
1982-01-25,12.811
1982-01-26,9.742
1982-01-27,15.212
1982-01-28,8.689
1982-01-29,6.586
1982-01-30,7.824
1982-01-31,8.247
1982-02-01,9.077
1982-02-02,16.237
1982-02-03,12.323
1982-02-04,3.441
1982-02-05,13.811
1982-02-06,4.487
1982-02-07,14.084
1982-02-08,14.702
1982-02-09,9.96
1982-02-10,4.52
1982-02-11,6.145
1982-02-12,15.645
1982-02-13,9.755
1982-02-14,13.303
1982-02-15,3.674
1982-02-16,10.316
1982-02-17,6.088
1982-02-18,13.164
1982-02-19,4.875
1982-02-20,12.835
1982-02-21,12.904
1982-02-22,13.691
1982-02-23,9.536
1982-02-24,10.844
1982-02-25,3.355
1982-02-26,13.376
1982-02-27,7.392
1982-02-28,13.159
1982-03-01,3.544
1982-03-02,4.641
1982-03-03,7.986
1982-03-04,14.325
1982-03-05,6.882
1982-03-06,11.28
1982-03-07,13.773
1982-03-08,3.463
1982-03-09,3.488
1982-03-10,9.903
1982-03-11,8.272
1982-03-12,10.76
1982-03-13,12.356
1982-03-14,4.122
1982-03-15,15.877
1982-03-16,8.464
1982-03-17,11.547
1982-03-18,7.99
1982-03-19,4.338
1982-03-20,4.605
1982-03-21,8.357
1982-03-22,15.515
1982-03-23,5.371
1982-03-24,15.432
1982-03-25,3.709
1982-03-26,10.493
1982-03-27,10.574
1982-03-28,13.396
1982-03-29,9.117
1982-03-30,6.15
1982-03-31,3.901
1982-04-01,4.06
1982-04-02,5.05
1982-04-03,3.63
1982-04-04,8.503
1982-04-05,10.954
1982-04-06,7.887
1982-04-07,11.343
1982-04-08,5.857
1982-04-09,9.413
1982-04-10,6.177
1982-04-11,8.994
1982-04-12,13.387
1982-04-13,15.679
1982-04-14,13.279
1982-04-15,12.193
1982-04-16,13.095
1982-04-17,15.937
1982-04-18,4.514
1982-04-19,5.101
1982-04-20,4.125
1982-04-21,12.122
1982-04-22,4.438
1982-04-23,15.995
1982-04-24,13.381
1982-04-25,4.601
1982-04-26,13.554
1982-04-27,9.994
1982-04-28,5.276
1982-04-29,4.823
1982-04-30,6.369
1982-05-01,11.736
1982-05-02,15.29
1982-05-03,3.592
1982-05-04,12.557
1982-05-05,15.415
1982-05-06,15.655
1982-05-07,3.893
1982-05-08,15.512
1982-05-09,4.714
1982-05-10,6.863
1982-05-11,4.168
1982-05-12,11.138
1982-05-13,5.329
1982-05-14,9.563
1982-05-15,8.511
1982-05-16,10.755
1982-05-17,6.295
1982-05-18,8.828
1982-05-19,8.176
1982-05-20,6.53
1982-05-21,4.77
1982-05-22,7.936
1982-05-23,12.437
1982-05-24,13.321
1982-05-25,5.847
1982-05-26,10.044
1982-05-27,9.105
1982-05-28,4.11
1982-05-29,4.017
1982-05-30,7.61
1982-05-31,6.085
1982-06-01,13.635
1982-06-02,9.437
1982-06-03,9.189
1982-06-04,5.274
1982-06-05,7.883
1982-06-06,14.95
1982-06-07,12.682
1982-06-08,3.859
1982-06-09,3.626
1982-06-10,13.984
1982-06-11,8.584
1982-06-12,13.318
1982-06-13,10.831
1982-06-14,3.857
1982-06-15,8.92
1982-06-16,10.932
1982-06-17,15.265
1982-06-18,4.302
1982-06-19,8.313
1982-06-20,7.743
1982-06-21,14.16
1982-06-22,12.466
1982-06-23,16.16
1982-06-24,15.86
1982-06-25,4.953
1982-06-26,13.193
1982-06-27,7.068
1982-06-28,7.415
1982-06-29,10.573
1982-06-30,13.093
1982-07-01,11.391
1982-07-02,13.011
1982-07-03,9.144
1982-07-04,10.938
1982-07-05,7.247
1982-07-06,12.093
1982-07-07,4.599
1982-07-08,11.961
1982-07-09,12.499
1982-07-10,7.184
1982-07-11,16.297
1982-07-12,9.449
1982-07-13,9.72
1982-07-14,7.503
1982-07-15,6.89
1982-07-16,8.012
1982-07-17,14.797
1982-07-18,13.509
1982-07-19,14.284
1982-07-20,11.75
1982-07-21,9.191
1982-07-22,10.256
1982-07-23,15.844
1982-07-24,10.87
1982-07-25,11.403
1982-07-26,16.083
1982-07-27,14.127
1982-07-28,11.22
1982-07-29,10.428
1982-07-30,8.667
1982-07-31,10.837
1982-08-01,8.856
1982-08-02,5.958
1982-08-03,5.0
1982-08-04,7.906
1982-08-05,13.725
1982-08-06,6.476
1982-08-07,7.288
1982-08-08,16.168
1982-08-09,7.964
1982-08-10,12.27
1982-08-11,7.913
1982-08-12,7.005
1982-08-13,16.046
1982-08-14,13.699
1982-08-15,9.447
1982-08-16,7.742
1982-08-17,5.803
1982-08-18,12.395
1982-08-19,5.213
1982-08-20,5.175
1982-08-21,3.689
1982-08-22,15.682
1982-08-23,13.214
1982-08-24,13.632
1982-08-25,4.23
1982-08-26,11.815
1982-08-27,12.418
1982-08-28,4.957
1982-08-29,11.545
1982-08-30,8.619
1982-08-31,7.681
1982-09-01,6.319
1982-09-02,9.222
1982-09-03,11.207
1982-09-04,3.979
1982-09-05,4.349
1982-09-06,16.344
1982-09-07,13.332
1982-09-08,6.136
1982-09-09,13.412
1982-09-10,9.651
1982-09-11,13.822
1982-09-12,6.305
1982-09-13,10.613
1982-09-14,10.704
1982-09-15,6.586
1982-09-16,6.953
1982-09-17,9.898
1982-09-18,10.803
1982-09-19,4.493
1982-09-20,7.282
1982-09-21,4.308
1982-09-22,10.917
1982-09-23,11.806
1982-09-24,6.981
1982-09-25,7.609
1982-09-26,8.611
1982-09-27,14.574
1982-09-28,9.137
1982-09-29,4.393
1982-09-30,10.214
1982-10-01,9.95
1982-10-02,4.189
1982-10-03,13.313
1982-10-04,4.055
1982-10-05,16.21
1982-10-06,10.131
1982-10-07,4.45
1982-10-08,10.384
1982-10-09,11.597
1982-10-10,6.949
1982-10-11,11.751
1982-10-12,8.74
1982-10-13,7.872
1982-10-14,5.398
1982-10-15,15.206
1982-10-16,6.615
1982-10-17,13.04
1982-10-18,13.844
1982-10-19,5.644
1982-10-20,12.617
1982-10-21,3.943
1982-10-22,7.599
1982-10-23,5.546
1982-10-24,14.782
1982-10-25,8.324
1982-10-26,3.769
1982-10-27,10.996
1982-10-28,13.618
1982-10-29,15.395
1982-10-30,9.572
1982-10-31,7.705
1982-11-01,8.617
1982-11-02,8.083
1982-11-03,11.408
1982-11-04,15.677
1982-11-05,11.715
1982-11-06,6.578
1982-11-07,10.64
1982-11-08,9.614
1982-11-09,9.049
1982-11-10,14.397
1982-11-11,12.255
1982-11-12,15.947
1982-11-13,4.988
1982-11-14,14.221
1982-11-15,6.784
1982-11-16,13.334
1982-11-17,10.586
1982-11-18,10.216
1982-11-19,6.973
1982-11-20,12.37
1982-11-21,12.007
1982-11-22,13.887
1982-11-23,8.345
1982-11-24,16.162
1982-11-25,5.043
1982-11-26,8.029
1982-11-27,11.319
1982-11-28,11.597
1982-11-29,8.349
1982-11-30,15.57
1982-12-01,5.935
1982-12-02,7.397
1982-12-03,12.784
1982-12-04,11.718
1982-12-05,15.009
1982-12-06,10.059
1982-12-07,5.403
1982-12-08,16.146
1982-12-09,4.532
1982-12-10,10.052
1982-12-11,13.887
1982-12-12,4.109
1982-12-13,10.076
1982-12-14,8.229
1982-12-15,4.421
1982-12-16,6.506
1982-12-17,8.78
1982-12-18,8.318
1982-12-19,3.379
1982-12-20,5.734
1982-12-21,6.212
1982-12-22,11.281
1982-12-23,6.951
1982-12-24,14.808
1982-12-25,13.341
1982-12-26,7.702
1982-12-27,5.313
1982-12-28,10.037
1982-12-29,8.917
1982-12-30,5.284
1982-12-31,9.947
1983-01-01,9.965
1983-01-02,15.763
1983-01-03,10.777
1983-01-04,15.267
1983-01-05,16.127
1983-01-06,5.694
1983-01-07,13.39
1983-01-08,11.463
1983-01-09,13.269
1983-01-10,14.759
1983-01-11,11.76
1983-01-12,4.194
1983-01-13,9.481
1983-01-14,13.335
1983-01-15,6.02
1983-01-16,9.923
1983-01-17,15.541
1983-01-18,8.036
1983-01-19,14.612
1983-01-20,4.763
1983-01-21,12.206
1983-01-22,7.012
1983-01-23,8.955
1983-01-24,14.799
1983-01-25,13.439
1983-01-26,4.936
1983-01-27,15.182
1983-01-28,14.312
1983-01-29,11.469
1983-01-30,13.071
1983-01-31,5.051
1983-02-01,4.532
1983-02-02,13.843
1983-02-03,11.969
1983-02-04,16.372
1983-02-05,12.003
1983-02-06,15.639
1983-02-07,9.362
1983-02-08,4.645
1983-02-09,7.301
1983-02-10,14.955
1983-02-11,5.281
1983-02-12,4.963
1983-02-13,7.984
1983-02-14,8.463
1983-02-15,3.586
1983-02-16,10.434
1983-02-17,10.813
1983-02-18,14.187
1983-02-19,10.204
1983-02-20,12.261
1983-02-21,12.984
1983-02-22,14.731
1983-02-23,3.673
1983-02-24,15.74
1983-02-25,7.514
1983-02-26,10.026
1983-02-27,14.361
1983-02-28,12.024
1983-03-01,15.664
1983-03-02,4.13
1983-03-03,15.508
1983-03-04,7.775
1983-03-05,4.911
1983-03-06,13.832
1983-03-07,13.081
1983-03-08,4.123
1983-03-09,10.29
1983-03-10,8.082
1983-03-11,6.99
1983-03-12,6.399
1983-03-13,4.464
1983-03-14,5.912
1983-03-15,5.306
1983-03-16,13.926
1983-03-17,10.533
1983-03-18,7.472
1983-03-19,8.205
1983-03-20,3.683
1983-03-21,5.875
1983-03-22,3.726
1983-03-23,13.816
1983-03-24,14.463
1983-03-25,16.399
1983-03-26,13.293
1983-03-27,6.594
1983-03-28,15.487
1983-03-29,7.027
1983-03-30,10.115
1983-03-31,4.061
1983-04-01,14.653
1983-04-02,10.434
1983-04-03,4.524
1983-04-04,6.166
1983-04-05,4.0
1983-04-06,6.877
1983-04-07,6.238
1983-04-08,14.335
1983-04-09,6.657
1983-04-10,16.299
1983-04-11,5.532
1983-04-12,15.1
1983-04-13,11.651
1983-04-14,11.897
1983-04-15,13.74
1983-04-16,4.377
1983-04-17,6.207
1983-04-18,13.822
1983-04-19,10.75
1983-04-20,8.266
1983-04-21,12.058
1983-04-22,8.86
1983-04-23,9.955
1983-04-24,10.593
1983-04-25,5.123
1983-04-26,12.079
1983-04-27,14.738
1983-04-28,13.684
1983-04-29,10.123
1983-04-30,9.617
1983-05-01,12.797
1983-05-02,15.342
1983-05-03,11.641
1983-05-04,13.792
1983-05-05,14.48
1983-05-06,16.396
1983-05-07,14.518
1983-05-08,8.524
1983-05-09,13.946
1983-05-10,3.758
1983-05-11,12.268
1983-05-12,11.53
1983-05-13,8.626
1983-05-14,13.375
1983-05-15,10.18
1983-05-16,16.117
1983-05-17,6.775
1983-05-18,11.791
1983-05-19,15.443
1983-05-20,5.935
1983-05-21,14.375
1983-05-22,10.07
1983-05-23,12.564
1983-05-24,12.961
1983-05-25,14.483
1983-05-26,12.759
1983-05-27,4.176
1983-05-28,15.223
1983-05-29,15.641
1983-05-30,12.78
1983-05-31,4.552
1983-06-01,7.635
1983-06-02,12.205
1983-06-03,3.845
1983-06-04,14.2
1983-06-05,10.804
1983-06-06,13.508
1983-06-07,16.135
1983-06-08,7.657
1983-06-09,4.459
1983-06-10,8.355
1983-06-11,6.961
1983-06-12,15.838
1983-06-13,13.162
1983-06-14,3.389
1983-06-15,5.809
1983-06-16,11.048
1983-06-17,5.086
1983-06-18,15.95
1983-06-19,14.148
1983-06-20,10.892
1983-06-21,11.557
1983-06-22,3.886
1983-06-23,10.494
1983-06-24,14.632
