id,question,choices,answerKey
69,Trees use narrow tubes to transport water upward. Which property of water allows the water to rise in these narrow tubes?,69,D
70,The freezing and thawing action of water affects a rock by,70,D
71,A scientist uses angstrom units to measure the distance between two points. The scientist is most likely measuring the distance between two,71,C
72,Traits are transferred from generation to generation through the,72,B
73,A delta can be seen from the air at the mouth of the Mississippi River. This delta was formed by,73,D
74,"Windy, cloudy, rainy, and cold are words that help describe",74,B
75,"A short plant with a thick, fleshy stem, extensive roots, and a short blooming period would most likely be found in which of the following environments?",75,D
76,"When water evaporates from Earth's surface into the atmosphere, its molecules enter the gas state. What change in this gas causes molecules to condense into the small water droplets that form clouds?",76,A
77,What goal does taxonomy accomplish?,77,D
78,"Which substance is usually found in nature as a liquid, solid, and gas?",78,D
79,"If left in the sunshine, water in an open jar will",79,C
80,Which region of the Milky Way contains a population that consists mostly of old stars?,80,A
81,Which will most likely happen to a solid substance that is heated?,81,A
82,"The students were told that the net applied force from the engine was the same for each vehicle tested. Based on this information, which vehicle had the greatest acceleration (a = F/m)?",82,A
83,"The distance from Earth to the Sun is about 150,000,000 km. What abbreviation do scientists use to describe this distance?",83,C
84,What biological concept was Mendel studying when he crossed pea plants many times over many generations?,84,D
85,"Frog eggs hatch into tadpoles, and then tadpoles gradually develop into frogs. This process is known as",85,3
86,What can a moving magnet in a coil of copper wire cause?,86,B
87,Which of the following activities is the best example of instinctive behavior in an animal?,87,D
88,"Many natural rock formations change color over time. In Utah, for example, iron oxidized and formed red, orange, and yellow rock. Which of the following is the cause of this change?",88,D
89,Why is some food dehydrated for astronauts to eat in space?,89,C
90,What are the basic structural units of living organisms?,90,C
91,Which part of a DNA molecule represents encoded information?,91,D
92,"Janet learns that Earth is tilted. Due to its tilt, some areas on the surface of Earth experience darkness for an entire day. Which plant process is affected most during this darkness?",92,C
93,"Wire was looped several times around an iron nail, and the wire's ends were connected to a battery. For which of these will this device most likely be used?",93,A
94,Sarah's class is learning about mixtures and solutions. Her teacher writes four statements on the board. Which statement best describes a mixture?,94,D
95,A solution of lead (II) nitrate reacts with a solution of sodium iodide to produce a yellow solid of lead (II) iodide and aqueous sodium nitrate. Which of these illustrates the reaction?,95,A
96,Index fossils help scientists estimate the age of a rock because index fossil species only existed for a relatively short time. What happened to the species that are now used as index fossils?,96,A
97,"Hydrogen is located on the left side of the periodic table in the same column as the alkali metals, but it has characteristics of a nonmetal. Which of the following is a physical property of hydrogen?",97,4
98,What advantage do sea stars gain from having radial symmetry?,98,C
99,Which scale is used to report the intensity of an earthquake?,99,C
100,A student uses a hand lens to observe which of these objects?,100,D
101,"When a guitar string is plucked, sound is produced by",101,C
102,Beaver dams can cause floods. This statement shows how,102,C
103,"In a desert environment, cactus wrens often build their nests in cholla cacti to avoid predators. This behavior does not hurt the cacti. Which type of relationship do cactus wrens and cholla cacti demonstrate?",103,B
104,Which of these would help to prevent infections from occurring in small cuts and scrapes?,104,A
105,A mountain range has hills around its edges. How are the mountains and hills alike?,105,D
106,Earth's magnetosphere is not uniformly shaped. It is compressed on the side facing the Sun and has a long tail extending away from the Sun. Which phenomenon is responsible for this shape?,106,D
107,Scientists wonder how the Egyptian pyramids were built. They think that the huge blocks of stone may have been put into place by pushing them up a sloping pathway. The pathway is which type of simple machine?,107,B
108,If soil is permeable,108,B
109,Which of these is hottest?,109,D
110,Which of these describes a location where minerals are most likely to form?,110,C
111,"Many natural rock formations change color over time. In Utah, for example, iron oxidized and formed red, orange, and yellow rock. Which of the following is the cause of this change?",111,B
112,"The distance between the Sun and the next closest star, Proxima Centauri, is most accurately measured in",112,A
113,Organisms that consume wastes to obtain the nutrients they need to survive are classified as,113,B
114,The energy stored in the bonds of a glucose molecule during photosynthesis is in what form?,114,A
115,Which human organ system exchanges gases with the environment?,115,C
116,Meteorologists categorize hurricanes based on the Saffir-Simpson scale. The scale measures the intensity and destructive potential of hurricanes. Which factor has the most significant effect on the strength of a hurricane?,116,B
117,"Single-celled organisms can reproduce and create cells exactly like themselves without combining genes from two different parent cells. When they do this, they use a type of",117,C
118,"Byron is investigating how temperature affects mold growth on bread. Before starting his procedure, Byron states in his journal that he thinks wet bread placed in the refrigerator will grow the most mold. Which term best describes Byron's statement?",118,A
119,Tim and Carla play catch with a ball. Which term describes the motion of a ball?,119,A
120,Which of the following materials would best slow the transfer of heat?,120,C
121,"The sun is a star of average size and brightness. From Earth, the sun appears as a round, yellow object in the daytime sky. At night, we see other stars. They appear as tiny points of light. Why does the sun appear larger than stars that we see at night?",121,D
122,Multicellular organisms grow in size by producing more,122,C
123,"When an iron nail wrapped in a copper wire is attached to a circuit, it forms",123,D
124,Shale is a sedimentary rock that can be metamorphosed into slate by,124,B
125,Astronomers have determined the surface temperature of stars by studying their colors. What color emission represents stars with the hottest temperatures?,125,D
126,The elements sulfur (S) and oxygen (O2) combine to form a substance called sulfur dioxide (SO2). Sulfur dioxide is also formed when coal and oil are burned. Sulfur dioxide can best be described as,126,A
127,"When a volcano erupts, dust and ash are blown into the atmosphere. The eruption directly reduces the transfer of energy from",127,B
128,Certain fossils can be used to help determine the age of the rock layer in which the fossils are found. Which type of fossil is best to use when making this determination?,128,C
129,"When a cold front moves over a land region that has warm, moist air, a transfer of energy occurs. Cold air sinks and pushes warmer air upward. As energy is removed from the air, which change will most likely take place?",129,B
130,Which involves the greatest variety of cell types?,130,3
131,Which of these is the main contributor to the formation of hurricanes?,131,A
132,Which human organ system produces sperm or egg cells?,132,C
133,Which is an example of kinetic energy?,133,C
134,Which human organ system primarily exchanges gases between the body and the atmosphere?,134,B
135,"Some students were on a tour exploring the inside of a cave. While the students were in the cave, they realized they heard an echo every time that they spoke. Which most likely caused the echo to occur?",135,A
136,"Homes that are built to be environmentally friendly because they use energy more efficiently than other homes are called ""green"" homes. ""Green"" homes often have reflective roofs and walls made of recycled materials. The windows in these energy-saving homes are double-paned, meaning each window has two pieces of glass. Double-paned windows have a layer of air between the window panes. This layer is a barrier against extreme temperatures and saves energy. A solar panel on a ""green"" home uses",136,A
137,Which of the following actions is most likely part of a test to find the hardness of a mineral sample?,137,A
138,Which region of the Milky Way contains a population that consists mostly of old stars?,138,D
139,A scientist studies the remains of two extinct animals to learn more about how they lived. She determines that one animal was a carnivore and the other was an herbivore. Which of the following did the scientist most likely compare to make this conclusion?,139,C
140,A student wants to cut a piece of string for a class activity. The length of the string is measured BEST in which units?,140,D
141,A decomposer is an organism that,141,B
142,"In a desert environment, cactus wrens often build their nests in cholla cacti to avoid predators. This behavior does not hurt the cacti. Which type of relationship do cactus wrens and cholla cacti demonstrate?",142,B
143,Which of these is unique to the process of scientific investigation?,143,C
144,How has the invention of the personal computer helped people the most?,144,D
145,What is the complementary base of adenine in DNA?,145,D
146,Vinegar and water are placed in a container and stirred. What is formed when they are mixed?,146,C
147,"All stars start forming in the same manner. Some follow the life cycle of the Sun, while others turn into neutron stars or black holes. Which property determines the fate of a star as it develops?",147,D
148,Which object in our solar system reflects light and is a satellite that orbits around one planet?,148,B
149,Which two body systems are involved in inhaling oxygen and exhaling carbon dioxide?,149,D
150,What is the major function of the human excretory system?,150,D
151,The North America Nebula is named for its similarity in shape to the North American continent. It was discovered within the Milky Way by astronomer William Herschel in 1790. What was Mr. Herschel most likely observing?,151,D
152,Which would cause the most soil to erode from a river bank in just a few days?,152,C
153,"In what way do transit systems, such as buses, benefit society?",153,3
154,Infectious diseases are caused by,154,2
155,Which of the following foods is highest in polysaccharides?,155,B
156,One of the functions of a topographic map is to,156,B
157,"As Earth revolves around the Sun, the number of daylight hours varies from place to place. In which location would the number of daylight hours remain constant?",157,C
158,Which class of elements best conducts electricity?,158,D
159,"A volcano under the ocean slowly releases lava over time. As the lava is released, it cools and hardens on the ocean floor. Which feature will most likely form from the release and cooling of the lava on the ocean floor over time?",159,D
160,Howie put his plants under a plant light. What was he helping his plants do by providing light?,160,B
161,"Studies of snail fossils in Egypt indicate that areas of Egypt that are now desert were once thriving savannahs approximately 130,000 years ago. What does the presence of these fossils indicate about the area of Egypt that was thriving 130,000 years ago?",161,C
162,Which is a process that occurs during photosynthesis?,162,D
163,How do decomposers obtain their food?,163,D
164,Diseases that can be transmitted between organisms are,164,C
165,The moon goes through phases as it revolves around Earth. During which phase of the moon would it be possible for a solar eclipse to occur?,165,A
166,The features below are all present on Earth. Which feature could also be found on the Moon?,166,D
167,"When igneous rock is changed into metamorphic rock, which form of energy is this process?",167,D
168,Which of the following best describes the number of chromosomes in a normal human liver cell?,168,D
169,"Plumes of water vapor have been observed rising from the southern polar region of Enceladus, one of the moons of Saturn. A team of scientists proposed an explanation for the plumes and developed a model. They also published calculations based on their model. These calculations would most likely be used for which purpose in future research?",169,C
170,A ball is tossed up in the air and it comes back down. The ball comes back down because of,170,D
171,Which item would a magnet attract?,171,B
172,Which list contains only nonliving things?,172,C
173,Which of these is an organism that is unicellular?,173,C
174,Which of these provides most of the oxygen in Earth's atmosphere?,174,B
175,Jonny climbed an apple tree. How are Jonny and the apple tree similar to each other?,175,B
176,Pollen is necessary for a flowering plant to,176,B
177,Where would animals and plants be most affected by a flood?,177,A
178,What is a job of white blood cells?,178,B
179,"On a small, isolated island, a hurricane destroyed all the trees that produced a large, hard-shelled nut. Which bird population would most likely decrease?",179,C
180,Which object used in an experiment can safely be recycled?,180,A
181,Birds eat non-camouflaged moths at a higher rate than they eat camouflaged moths. In which situation would birds eat the moths at the slowest rate?,181,D
182,Selective breeding has resulted in plants that are resistant to pests and produce a higher yield of fruits and vegetables. Which of these is the most likely disadvantage that can result from this process?,182,A
183,"In the human body, which system functions primarily to defend the body against disease?",183,C
184,Plankton are tiny ocean organisms. The role of one type of plankton is to use the energy from the Sun to produce food that other animals eat. Which organism has the same role in the ocean as this type of plankton?,184,2
185,"An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first ___.",185,3
186,Which system of the human body provides protection to most of the major organs?,186,D
187,Which of the following is an example of heat transfer by conduction?,187,D
188,"Within a substance, atoms that collide frequently and move independently of one another are most likely in a",188,B
189,"In an accurate diagram of the solar system, which object would be shown closest to Earth?",189,D
190,"In any ecosystem, organisms interact with biotic and abiotic parts of the environment. As a result of all of the interactions, the matter within the system is",190,B
191,"In 1976, the Viking I Lander was sent to Mars to analyze atmospheric gases and soil samples. The Viking I Lander was most likely a",191,D
192,A genetic mutation has caused the fur color of field mice to contrast with their environment. This type of mutation will most likely,192,B
193,The stages in the life cycle of an organism are shown below. birth -> growth -> development -> reproduction -> death In which life cycle stage will a new organism be made?,193,A
194,What energy transformation occurs when an electric lamp is turned on?,194,C
195,Which of the following is an example of a container that is filled with a pure substance rather than with a mixture?,195,A
196,Organisms that reproduce asexually generally have offspring that are,196,B
197,Which best describes why winds at the beach change direction between day and night?,197,B
198,"In New York State, the longest period of daylight occurs during which month?",198,C
199,Which scientist formulated rules that describe the observable relationships of plant traits to the traits of the ancestor plants?,199,A
200,Newly made proteins are modified in which organelle?,200,C
201,"When water vapor rises and cools, the liquid water in the air comes together forming",201,C
202,Which process initiates the passage of half of a parent's DNA to offspring?,202,B
203,"Some schools have programs to recycle paper products such as student papers, newspapers, and cardboard boxes. Which of these statements describes a positive effect of recycling paper products?",203,D
204,Which force keeps the planets in their orbits around the Sun?,204,A
205,What advantage do sea stars gain from having radial symmetry?,205,D
206,Which is the best example of an inherited behavior?,206,D
207,Which process occurs when rocks and soil slide down a mountain?,207,A
208,Which is an example of a different substance being formed?,208,A
209,Which of these is directly formed as a result of weathering and erosion?,209,D
210,A chemist observed bubbling and fizzing after adding an acid solution to a white powdery substance in a beaker. Which of the following can be inferred?,210,A
211,"After nitrogen becomes part of the lithosphere, what is the next change that nitrogen will undergo?",211,C
212,"Which natural formation is the best example of the result of both constructive and destructive forces such as weathering, erosion, and deposition of sediment?",212,D
213,Changes to Earth's surface can happen slowly or quickly. Which of these changes happens the most quickly?,213,A
214,Light rays are focused by the lens of a camera through the process of,214,C
215,Sound will not travel in a,215,B
216,Dust and ash entering the atmosphere as a result of volcanic eruptions can affect Earth's,216,A
217,Certain fossils can be used to help determine the age of the rock layer in which the fossils are found. Which type of fossil is best to use when making this determination?,217,B
218,"All stars start forming in the same manner. Some follow the life cycle of the Sun, while others turn into neutron stars or black holes. Which property determines the fate of a star as it develops?",218,D
219,Which stage in the reptile life cycle is most like the birth of a lion cub?,219,B
220,Which of these is most likely the cause of a father and son having almost identical-sounding voices?,220,B
221,A genetic mutation has caused the fur color of field mice to contrast with their environment. This type of mutation will most likely,221,A
222,"Sodium bicarbonate (NaHCO_{3}) is commonly known as baking soda. Sodium bicarbonate is a white solid that can dissolve in water. Under the proper conditions, sodium bicarbonate can release carbon dioxide (CO_{2}) gas. Which of the following is not a physical property of sodium bicarbonate?",222,2
223,What motion causes day and night?,223,A
224,What is the process that produces energy in the Sun for billions of years?,224,D
225,"In 1987, a supernova was detected in the Large Magellanic Cloud galaxy, which is approximately 169,000 light years from Earth. Which event produces a supernova?",225,C
226,In what way does society benefit from research on diseases?,226,B
227,"As the human population increases, more fossil fuels are being used. The burning of fossil fuels produces greenhouse gases. How might humans reduce greenhouse gases?",227,B
228,The surface gravity of Pluto is the weakest of the nine planets because Pluto,228,A
229,Which of the following events during meiosis contributes most to the variation within a species?,229,B
230,Which tool is used to measure the diameter of a dime?,230,B
231,Which inventor had the greatest impact on the development of artificial light?,231,A
232,Which of these is the chemical symbol for magnesium?,232,A
233,Which sequence correctly shows the levels of organization for structure and function in a human?,233,C
234,A student is measuring a liquid in a graduated cylinder. The student is not tall enough to read the measurement at eye level. Which of these is the best action for the student to take to read the measurement correctly?,234,C
235,"When a frying pan is placed on an electric stove top, heat energy is transferred from the burner to the pan by",235,D
236,Which renewable energy resource possesses the greatest potential for providing renewable energy to meet the future needs of the southern United States?,236,C
237,Which event is most likely to increase the genetic variation in a population of organisms?,237,C
238,"In an experiment, a scientist named Pavlov rang a bell before he fed his dogs, which made the dogs drool. Soon the dogs would drool when they heard the bell, even if they did not receive any food. What type of response did the dogs exhibit?",238,B
239,What characteristic of viruses distinguishes them from cells?,239,A
240,Which object refracts light?,240,B
241,"Stacey picks apples and puts them in a basket. When she puts her basket on a scale, the scale reads two kilograms (kg). What property is Stacey measuring?",241,A
242,"Mitosis occurs in living things when a cell divides to produce two cells. Compared to the original cell, how many chromosomes are in each of the resulting cells?",242,B
243,Changes to Earth's surface can happen slowly or quickly. Which of these changes happens the most quickly?,243,A
244,"Toni got a cut on her arm while playing in a softball game. A few weeks later, the cut was healed. Which process is most responsible for repairing the cut?",244,B
245,A baby kit fox grows to become an adult with a mass of over 3.5 kg. What factor will have the greatest influence on this kit fox's survival?,245,A
246,"Sodium (Na) and chlorine (Cl) combine to form sodium chloride (NaCl), which is commonly known as",246,B
247,Which rapid changes are caused by heat from inside Earth?,247,D
248,Which action is an example of an exothermic process?,248,B
249,Materials such as carbon and nitrogen go through cycles. The cycling of nitrogen waste materials is mostly dependent upon the role of which factor?,249,B
250,Which of these will always produce a magnetic field?,250,B
251,Humans depend on which natural resource from the environment?,251,A
252,Carbon dioxide is removed from Earth's atmosphere by,252,A
253,Which of the following converts electrical energy into motion?,253,D
254,Which layer of the atmosphere contains the greatest amount of water vapor?,254,D
255,Which example would result in new cells that are most different from the parent cells?,255,B
256,The rocks that form most of the Sierra Nevada are granitic rocks. This means that the mountains were most likely formed by,256,D
257,Which of these structures produces male gametes in humans?,257,A
258,NASA's Kepler Mission has collected information about main-sequence stars with characteristics similar to the Sun. What is the most common color of these stars?,258,C
259,"What is an environmental threat posed by oil and gas acquisition and transport that is not posed by the acquisition and transport of the energy resources uranium, and wood?",259,C
260,Heat from deep in Earth's interior is transferred to its crust by which of the following?,260,D
261,The first step in the construction of a building typically involves,261,B
262,Which tool is used to measure the diameter of a dime?,262,B
263,What should a scientist do to help make sure the results of an experiment are unbiased?,263,A
264,"An elephant is a multicellular organism that weighs about 200 pounds at birth and can grow to weigh as much as 15,000 pounds. What increases as the elephant grows into an adult?",264,A
265,"A short plant with a thick, fleshy stem, extensive roots, and a short blooming period would most likely be found in which of the following environments?",265,A
266,Which mechanism helps carbon to cycle from the atmosphere to living organisms?,266,A
267,Pumice is formed when lava from a volcano cools. Which rock type is pumice?,267,B
268,"Which of these actions will change a sedimentary rock, such as limestone, into a metamorphic rock, such as marble?",268,B
269,Animal cells obtain energy by,269,B
270,A star is a large astronomical body that,270,B
271,A cat jumps when startled by a loud noise. This is an example of an organism,271,D
272,Which part of the body works closely with the digestive system to transport nutrients to the cells?,272,C
273,What will be the most likely result for some species of animals with the continued burning of rain forests in Africa?,273,D
274,Which characteristic below most likely accounts for our limited knowledge of galaxies?,274,C
275,Scientists working for a company are testing a new medicine that they think will help heal damaged tissue. In which part of the company are the scientists working?,275,D
276,Jonny climbed an apple tree. How are Jonny and the apple tree similar to each other?,276,D
277,Elements in the same column of the Periodic Table of the Elements all,277,3
278,"When nitrogen-rich runoff from farms enters a nearby farm, it causes abundant growth of algal mat on the pond surface. As a result, underwater plants in the pond begin to die. Identify the limiting factor that is most responsible for causing the underwater plants to die.",278,A
279,Early scientists most likely saw a discharge of electricity for the first time when observing a,279,C
280,Chemical pesticides are sometimes sprayed on crops to kill insects that eat the crops. People have different viewpoints about the use of pesticides on crops. What might be a concern about using pesticides on the crops?,280,A
281,Which of these is a safe practice in a laboratory investigation when working with chemicals?,281,C
282,A student drops a ball. Which force causes the ball to fall to the ground?,282,D
283,Which biological process in mammals occurs largely due to cell division?,283,A
284,Certain fossils can be used to help determine the age of the rock layer in which the fossils are found. Which type of fossil is best to use when making this determination?,284,A
285,A class is testing the effect of exercise on heart rate. The heart rate of two students before exercise is compared to their heart rate after running around a track. Which procedure will most likely help the class correctly compare the results of the two students?,285,C
286,What causes a meteoroid to glow as it falls through the atmosphere of Earth?,286,C
287,Which scientist formulated rules that describe the observable relationships of plant traits to the traits of the ancestor plants?,287,A
288,A student standing near a campfire feels warmer as the fire grows. Which process most likely transfers heat from the campfire to the student?,288,D
289,"In May 2007, wildfires burned more than 350 square miles of habitat in Florida and Georgia. Intense fires like this one can temporarily remove nitrogen, phosphorus, and potassium in area soil. What most likely happens in the burned areas until organic decay replenishes the lost nutrients?",289,B
290,Naturally occurring variations within a species are mainly the result of mutations and,290,C
291,"The Heliocentric Theory, as supported by Copernicus, revolutionized scientific theories regarding",291,C
292,How is the structure of an atom best described?,292,B
293,Which animal eats only plants?,293,B
294,Fossil fuels are considered a nonrenewable resource because they,294,D
295,Which of the following describes asexual reproduction?,295,D
296,How far from Earth is an object that is 10 light years from Earth?,296,B
297,A teacher demonstrates a chemical reaction. A student observes that the test tube in which the reaction occurs becomes warm. What is the source of the thermal energy generated by the reaction?,297,C
298,The transfer of thermal energy from one object to another is known as,298,A
299,Harmful ultraviolet rays from the Sun are primarily absorbed by,299,A
300,Photosynthesis is the process that converts carbon dioxide and water into,300,B
301,From which part of the plant does a bee get food?,301,C
302,"Gregor Mendel studied ratios related to traits passed from parent pea plants to offspring pea plants. Mendel used large numbers of plants to avoid ""sampling error."" This changed the way scientists studied genetics because it included ideas of",302,A
303,Two scientists doing the same experiment got different results. Which would be the best way to figure out which result might be correct?,303,A
304,"Some immune cells are actively involved in ingesting, destroying, and presenting invading microbial antigens on their surface to stimulate other cells to produce antibodies. Which of these cells is responsible for initiating such an immune response?",304,B
305,A dog gets the energy it needs to run from ___.,305,C
306,"Jennifer has collected rocks while hiking. As she attempts to classify her rocks, which will she put in the pile of sedimentary rocks?",306,D
307,"In 1609, Galileo Galilei used lenses to construct the first telescope. His telescope allowed him to observe many objects in space. His invention of the telescope and the data he gathered directly contributed to the understanding that",307,C
308,Changes to abiotic factors in an environment can impact biotic factors. Which statement is the BEST example of this situation?,308,A
309,"What do playing a guitar, banging a drum, and dropping a pebble in the water have in common?",309,D
310,"Until recently the Grand Canyon was thought to be about 5-6 million years old. Recently a scientist gathered data and wrote a paper for a scientific journal that indicated the canyon is about 17 million years old. Before this new information about the canyon is accepted, which of these needs to occur?",310,D
311,Overuse of soil for farming causes local disruptions of several Earth subsystems. Which of these is a part of the biogeochemical cycle that experiences the most severe local disruption?,311,A
312,Which of the following can cause erosion?,312,A
313,"If a classroom experiment involves the use of several unidentified chemical solutions, which factor would be most important in maintaining safety during the experiment?",313,B
314,Infections may be caused by,314,B
315,The best example of heat transfer by convection is when,315,C
316,Which human activity has most negatively affected air quality?,316,B
317,Which of the following animal features most helps the animal move around in its habitat?,317,B
318,Matter that is vibrating is producing ___.,318,B
319,An atom consists of a nucleus surrounded by,319,A
320,A rubber band will make a sound when it is,320,B
321,The human body processes and eliminates food waste using the organs of the excretory system. Which organelle performs a similar function in humans at the cellular level?,321,C
322,The presence of which of the following geological features provides the best evidence that glaciers once covered an area?,322,C
323,Which part of a DNA molecule represents encoded information?,323,A
324,The BEST way to tell the DIFFERENCE between an oak and a maple tree is to compare the,324,B
325,In which environment is white fur color an advantage for survival?,325,D
326,"If a class wants to measure the speed of a bicycle during an outdoor lab exercise, which two devices would be most useful?",326,B
327,At what temperature does pure water boil?,327,C
328,Which of these tectonic plate boundaries is most likely to form a volcano?,328,D
329,What happens at the boiling point of a substance?,329,D
330,"Chromosome mutations involve the deletion or duplication of many genes. The effects of chromosome mutations are often much greater than mutations within a single gene, because chromosome mutations",330,A
331,Which mineral has six-sided transparent crystals that will scratch glass?,331,D
332,"When an earthquake wave passes from the crust to the mantle, the wave",332,1
333,Which type of energy in gasoline is transformed into mechanical energy in a motorcycle engine?,333,C
334,"Students conducted an investigation with green bananas. They hypothesized that an onion placed near a banana could increase the rate at which the banana ripened. They placed one onion and one banana in each of three containers. In a fourth container they placed a banana, but no onion. Which statement best explains why the onion was left out of the fourth container?",334,C
335,Which of these describes a small range in the electromagnetic spectrum?,335,B
336,Which sentence about the periodic table of elements is true?,336,B
337,Which of these environmental changes goes on for months or years?,337,A
338,Which metric unit is used to describe an object's length?,338,A
339,"Use The Periodic Table of the Elements and the information below to answer the question. Magnesium metal (Mg) is grayish-white in color and reacts actively with water. Fluorine (F2) is a greenish-yellow gas at room temperature and is a member of the halogen family. These two elements react to produce magnesium fluoride (MgF2), a chemical commonly used in making windows and lenses. How do the elements magnesium (Mg) and fluorine (F2) produce the compound magnesium fluoride (MgF2)?",339,D
340,The direction water flows in a river depends on,340,4
341,Why would explorers use a compass when traveling to unknown lands?,341,D
342,What would be the best way to determine the role of squirrels in a forest ecosystem?,342,A
343,In which way are evaporation and condensation similar?,343,B
