species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex
Adelie,Biscoe,37.0,20.0,203,3475,FEMALE
Adelie,Torgersen,36.7,19.0,204,4008,FEMALE
Adelie,Dream,42.1,16.6,218,3949,FEMALE
Adelie,Torgersen,36.2,21.1,194,2974,FEMALE
Adelie,Biscoe,37.8,18.6,201,3608,FEMALE
Adelie,Torgersen,39.7,18.0,206,3533,FEMALE
Adelie,Torgersen,38.1,17.1,208,3507,MALE
Adelie,Torgersen,41.1,18.6,193,3957,MALE
Adelie,Biscoe,34.5,17.2,206,3594,FEMALE
Adelie,Dream,40.6,17.9,206,3467,MALE
Adelie,Torgersen,38.9,18.0,191,3542,MALE
Adelie,Dream,41.3,18.5,201,3798,MALE
Adelie,Dream,45.8,19.1,202,4013,MALE
Adelie,Torgersen,33.1,17.0,205,4634,FEMALE
Adelie,Dream,40.2,18.1,215,3907,MALE
Adelie,Dream,35.3,17.0,211,4027,FEMALE
Adelie,Torgersen,40.8,19.0,208,3114,FEMALE
Adelie,Biscoe,37.7,17.8,220,3898,FEMALE
Adelie,Biscoe,34.6,18.3,197,4262,FEMALE
Adelie,Dream,38.2,19.4,182,3835,FEMALE
Adelie,Torgersen,43.2,17.6,188,4127,FEMALE
Adelie,Dream,35.9,16.9,188,3548,MALE
Adelie,Dream,35.5,16.1,179,3706,MALE
Chinstrap,Dream,49.6,17.8,231,4002,FEMALE
Chinstrap,Dream,51.9,18.7,204,4089,FEMALE
Chinstrap,Dream,43.5,16.4,213,3924,MALE
Chinstrap,Dream,49.2,17.8,183,3597,MALE
Chinstrap,Dream,45.9,17.8,217,3697,FEMALE
Chinstrap,Dream,46.2,20.0,231,3404,FEMALE
Chinstrap,Dream,46.1,17.9,222,3551,MALE
Chinstrap,Dream,51.5,19.0,212,2962,MALE
Chinstrap,Dream,51.3,18.2,224,3482,FEMALE
Chinstrap,Dream,50.8,16.5,193,4002,FEMALE
Chinstrap,Dream,45.4,19.7,197,4229,MALE
Chinstrap,Dream,49.0,19.4,197,3406,
Chinstrap,Dream,51.7,18.8,214,3821,MALE
Chinstrap,Dream,50.3,19.5,196,3295,MALE
Chinstrap,Dream,50.8,17.3,193,3823,MALE
Chinstrap,Dream,51.3,19.0,182,3445,FEMALE
Chinstrap,Dream,55.8,19.5,231,3257,FEMALE
Chinstrap,Dream,49.3,16.7,229,3619,FEMALE
Chinstrap,Dream,47.5,18.8,192,3674,MALE
Chinstrap,Dream,46.0,17.8,185,3576,MALE
Chinstrap,Dream,50.5,19.0,201,3603,FEMALE
Chinstrap,Dream,45.7,18.7,226,4160,MALE
Chinstrap,Dream,52.0,18.2,220,3705,FEMALE
Chinstrap,Dream,51.0,19.9,218,3937,MALE
Chinstrap,Dream,46.8,18.3,203,3753,FEMALE
Chinstrap,Dream,49.5,20.8,218,3465,MALE
Chinstrap,Dream,50.6,19.5,211,3172,MALE
Chinstrap,Dream,58.0,18.1,215,3220,FEMALE
Chinstrap,Dream,50.7,16.6,205,3491,MALE
Chinstrap,Dream,51.3,17.0,199,3333,FEMALE
Chinstrap,Dream,50.5,16.6,200,3484,FEMALE
Chinstrap,Dream,42.5,16.8,196,4444,MALE
Chinstrap,Dream,47.6,18.8,196,3874,
Chinstrap,Dream,46.9,19.4,209,3784,FEMALE
Chinstrap,Dream,50.9,18.5,219,3631,MALE
Chinstrap,Dream,45.7,19.6,178,3905,MALE
Chinstrap,Dream,45.6,18.9,218,3230,FEMALE
Chinstrap,Dream,45.2,19.1,205,3273,FEMALE
Chinstrap,Dream,48.5,18.2,221,3925,FEMALE
Chinstrap,Dream,50.2,16.6,214,4460,MALE
Chinstrap,Dream,50.2,17.3,185,3484,MALE
Chinstrap,Dream,49.8,17.0,204,3783,FEMALE
Chinstrap,Dream,40.9,19.9,223,3397,MALE
Chinstrap,Dream,50.1,18.7,210,3579,MALE
Chinstrap,Dream,45.5,16.6,192,3760,MALE
Chinstrap,Dream,52.2,17.9,193,4463,MALE
Chinstrap,Dream,47.0,17.3,190,4381,FEMALE
Chinstrap,Dream,49.6,18.1,180,3437,FEMALE
Chinstrap,Dream,42.4,20.0,217,3634,FEMALE
Chinstrap,Dream,52.7,20.3,192,4094,FEMALE
Chinstrap,Dream,49.7,17.1,231,3730,MALE
Chinstrap,Dream,42.5,17.5,190,3581,MALE
Chinstrap,Dream,46.7,20.7,189,3939,FEMALE
Chinstrap,Dream,46.4,19.9,207,3843,FEMALE
Chinstrap,Dream,45.2,19.0,192,3410,MALE
Chinstrap,Dream,52.0,19.8,194,4163,MALE
Chinstrap,Dream,52.0,19.6,198,3967,MALE
Chinstrap,Dream,48.1,18.6,194,4626,FEMALE
Chinstrap,Dream,50.0,17.3,215,3899,FEMALE
Chinstrap,Dream,50.2,18.6,202,3762,FEMALE
Chinstrap,Dream,46.4,17.5,189,3277,MALE
Chinstrap,Dream,50.9,17.3,204,4191,MALE
Chinstrap,Dream,54.2,17.8,193,4365,FEMALE
Chinstrap,Dream,43.2,17.9,196,3985,FEMALE
Chinstrap,Dream,51.4,19.2,213,2975,FEMALE
Chinstrap,Dream,48.1,16.7,194,3298,FEMALE
Chinstrap,Dream,52.8,18.4,187,3425,MALE
Chinstrap,Dream,51.3,19.5,206,3805,MALE
Chinstrap,Dream,46.5,18.2,186,3816,MALE
Chinstrap,Dream,46.0,18.7,195,3981,FEMALE
Chinstrap,Dream,46.6,17.3,190,4026,MALE
Chinstrap,Dream,49.7,16.6,197,3424,FEMALE
Chinstrap,Dream,53.5,17.9,172,3409,FEMALE
Chinstrap,Dream,51.0,18.6,192,4414,MALE
Chinstrap,Dream,49.0,19.8,196,4093,FEMALE
Gentoo,Biscoe,49.4,14.0,187,4931,FEMALE
Gentoo,Biscoe,49.6,15.3,198,5485,MALE
Gentoo,Biscoe,44.5,14.1,191,4995,MALE
Gentoo,Biscoe,49.1,13.9,173,5862,FEMALE
Gentoo,Biscoe,48.7,14.6,204,5135,FEMALE
Gentoo,Biscoe,52.2,15.8,186,4452,FEMALE
Gentoo,Biscoe,45.3,15.3,201,5053,MALE
Gentoo,Biscoe,46.1,15.7,179,4484,FEMALE
Gentoo,Biscoe,51.5,13.8,214,5149,FEMALE
Gentoo,Biscoe,50.2,14.5,198,5098,MALE
Gentoo,Biscoe,46.2,13.2,222,5879,FEMALE
Gentoo,Biscoe,43.3,15.0,203,4655,MALE
Gentoo,Biscoe,48.4,14.5,187,5456,MALE
Gentoo,Biscoe,45.1,14.5,217,4550,FEMALE
Gentoo,Biscoe,40.9,15.6,200,4818,FEMALE
Gentoo,Biscoe,50.4,15.8,173,5436,MALE
Gentoo,Biscoe,44.9,15.4,209,5010,FEMALE
Gentoo,Biscoe,48.2,14.4,204,6300,MALE
Gentoo,Biscoe,49.8,16.3,178,5306,MALE
Gentoo,Biscoe,49.8,13.7,172,5357,MALE
Gentoo,Biscoe,49.6,14.9,196,5128,FEMALE
Gentoo,Biscoe,45.0,13.8,211,4746,MALE
Gentoo,Biscoe,46.8,16.8,195,5040,FEMALE
Gentoo,Biscoe,43.5,14.6,195,4702,MALE
Gentoo,Biscoe,50.1,16.4,200,6300,MALE
Gentoo,Biscoe,47.5,14.2,172,5639,MALE
Gentoo,Biscoe,49.3,14.6,192,4240,FEMALE
Gentoo,Biscoe,49.0,13.7,203,5396,FEMALE
Gentoo,Biscoe,45.5,14.3,182,5342,MALE
Gentoo,Biscoe,47.5,17.0,201,4609,FEMALE
Gentoo,Biscoe,45.2,14.3,206,5173,MALE
Gentoo,Biscoe,48.1,14.3,213,6300,FEMALE
Gentoo,Biscoe,45.2,15.7,185,5229,MALE
Gentoo,Biscoe,43.4,14.7,220,5044,MALE
Gentoo,Biscoe,46.7,15.0,197,5080,FEMALE
Gentoo,Biscoe,46.9,13.5,195,4337,FEMALE
Gentoo,Biscoe,44.9,15.2,180,5889,MALE
Gentoo,Biscoe,50.8,14.7,183,5602,MALE
Gentoo,Biscoe,42.7,13.1,219,4461,FEMALE
Gentoo,Biscoe,48.4,16.1,213,5353,FEMALE
Gentoo,Biscoe,45.7,13.7,204,5794,FEMALE
Gentoo,Biscoe,47.8,15.8,216,4308,MALE
Gentoo,Biscoe,46.3,16.1,193,5190,MALE
Gentoo,Biscoe,42.9,15.1,193,4969,
Gentoo,Biscoe,49.1,14.2,185,4160,FEMALE
Gentoo,Biscoe,47.2,15.6,199,4482,FEMALE
Gentoo,Biscoe,46.8,14.2,200,4841,MALE
Gentoo,Biscoe,59.6,17.0,192,4920,FEMALE
Gentoo,Biscoe,44.4,15.0,176,5086,FEMALE
Gentoo,Biscoe,46.2,14.4,212,5680,MALE
Gentoo,Biscoe,48.8,17.0,201,5217,MALE
Gentoo,Biscoe,49.1,14.8,197,4731,MALE
Gentoo,Biscoe,50.0,16.0,205,4458,MALE
Gentoo,Biscoe,48.5,14.8,196,4710,
Gentoo,Biscoe,48.7,15.2,209,5449,MALE
Gentoo,Biscoe,44.0,15.8,198,4852,FEMALE
Gentoo,Biscoe,45.8,15.0,173,5645,MALE
Gentoo,Biscoe,45.2,15.9,207,4875,MALE
Gentoo,Biscoe,50.7,15.7,223,4971,MALE
Gentoo,Biscoe,47.2,14.8,209,4827,FEMALE
Gentoo,Biscoe,42.6,14.2,231,5515,MALE
Gentoo,Biscoe,52.1,13.7,214,5281,FEMALE
Gentoo,Biscoe,51.1,13.9,200,5516,MALE
Gentoo,Biscoe,45.3,17.1,220,4291,FEMALE
Gentoo,Biscoe,43.8,15.3,231,5214,MALE
Gentoo,Biscoe,47.4,15.9,200,5016,MALE
Gentoo,Biscoe,46.1,15.0,212,5176,FEMALE
Gentoo,Biscoe,49.9,13.3,225,5436,MALE
Gentoo,Biscoe,47.6,14.5,214,4818,FEMALE
Gentoo,Biscoe,43.6,14.2,197,4223,MALE
Gentoo,Biscoe,46.5,13.6,180,4945,FEMALE
Gentoo,Biscoe,46.4,13.5,203,4609,MALE
Gentoo,Biscoe,45.5,16.3,201,5242,MALE
Gentoo,Biscoe,49.5,15.0,214,5861,FEMALE
Gentoo,Biscoe,43.3,13.7,214,4426,FEMALE
Gentoo,Biscoe,47.5,17.3,199,5236,FEMALE
Gentoo,Biscoe,50.5,15.3,193,4988,FEMALE
Gentoo,Biscoe,55.9,15.0,201,4549,FEMALE
Gentoo,Biscoe,47.3,15.2,200,5991,FEMALE
Gentoo,Biscoe,51.3,16.3,206,5141,FEMALE
Gentoo,Biscoe,45.5,16.3,195,5069,MALE
Gentoo,Biscoe,55.1,14.4,190,5234,MALE
Gentoo,Biscoe,50.0,13.9,172,4761,MALE
Gentoo,Biscoe,54.3,15.6,218,5127,MALE
Gentoo,Biscoe,49.5,15.0,197,5550,FEMALE
Gentoo,Biscoe,46.8,14.5,217,5761,FEMALE
Gentoo,Biscoe,49.2,14.1,191,4076,
Gentoo,Biscoe,51.1,15.2,195,5466,MALE
Gentoo,Biscoe,53.4,13.4,182,4779,FEMALE
Gentoo,Biscoe,43.2,14.2,209,5410,MALE
Gentoo,Biscoe,50.0,16.1,219,4503,FEMALE
Gentoo,Biscoe,48.2,14.5,195,5071,FEMALE
Gentoo,Biscoe,45.1,15.1,193,5111,MALE
Gentoo,Biscoe,41.7,16.1,195,5503,MALE
Gentoo,Biscoe,47.7,16.5,189,6235,MALE
Gentoo,Biscoe,45.2,14.6,202,5026,MALE
Gentoo,Biscoe,48.5,13.9,181,4842,FEMALE
Gentoo,Biscoe,46.4,13.8,183,5121,FEMALE
Gentoo,Biscoe,45.4,16.2,231,4898,MALE
Gentoo,Biscoe,46.5,15.9,190,5298,MALE
Gentoo,Biscoe,48.6,14.4,227,4924,MALE
Gentoo,Biscoe,52.5,14.0,206,5093,MALE
Gentoo,Biscoe,50.4,16.0,221,5761,MALE
Gentoo,Biscoe,46.2,17.3,192,5218,FEMALE
