carat,cut,color,clarity,depth,table,price,x,y,z
1.57,Very Good,E,SI1,60.2,57.0,2057,4.68,5.01,2.83
0.88,Very Good,G,SI2,57.7,59.0,5097,6.0,6.29,3.78
0.39,Good,E,SI2,60.8,57.0,7229,6.24,5.08,2.73
0.68,Ideal,I,VS1,60.7,60.0,6072,8.61,5.31,3.48
0.95,Very Good,H,VS1,63.3,63.0,1958,5.71,6.7,3.32
0.7,Very Good,D,SI2,62.5,63.0,1612,4.75,4.96,3.72
0.94,Premium,H,SI2,62.6,64.0,592,5.15,6.81,3.75
0.54,Premium,H,SI2,63.1,61.0,11302,7.14,6.23,2.93
0.2,Very Good,F,VS2,59.4,57.0,5407,7.08,4.23,3.61
0.44,Very Good,F,VS2,62.4,60.0,1179,4.29,6.96,3.98
0.75,Ideal,H,VVS1,59.2,57.0,326,7.01,4.12,2.93
0.9,Ideal,F,SI2,63.8,60.0,1908,6.32,7.06,4.23
0.86,Premium,F,SI1,59.1,57.0,2303,6.26,4.54,2.73
0.45,Premium,E,VVS2,59.6,58.0,4152,6.6,6.98,3.8
0.55,Very Good,D,SI1,62.7,60.0,962,6.26,7.31,3.92
0.77,Good,I,VS1,61.8,60.0,4444,4.83,7.33,2.9
1.18,Ideal,F,SI2,58.7,60.0,415,6.22,5.79,2.78
0.61,Good,G,SI2,62.0,63.0,6905,5.9,4.66,4.19
0.79,Premium,E,SI2,61.5,56.0,2182,4.14,4.76,3.78
1.41,Very Good,E,VVS2,58.8,61.0,3986,5.69,5.53,3.9
0.77,Ideal,E,VS2,61.6,62.0,2368,7.82,3.75,4.03
0.44,Very Good,D,SI1,62.8,54.0,5753,4.0,7.05,5.14
0.31,Good,H,SI1,63.4,55.0,1119,5.41,5.97,4.04
0.71,Good,F,SI1,60.4,54.0,18823,6.91,6.25,2.78
0.35,Very Good,D,SI1,61.4,55.0,339,5.57,8.01,4.27
0.48,Very Good,H,SI1,61.8,58.0,2022,3.71,4.79,2.67
0.66,Ideal,F,IF,63.9,57.0,11285,4.06,5.78,4.03
0.22,Ideal,F,VS2,59.4,59.0,1666,4.59,6.49,4.32
0.38,Ideal,F,SI1,63.1,62.0,2603,7.0,6.37,1.31
0.27,Very Good,F,SI1,62.3,59.0,3693,7.57,3.39,2.6
1.93,Premium,D,VVS2,59.7,56.0,3196,5.45,6.09,4.02
1.66,Good,F,SI2,61.4,56.0,3886,8.2,7.05,3.14
2.12,Very Good,I,VS1,62.8,55.0,6124,5.34,3.07,3.9
1.1,Premium,H,SI1,61.8,57.0,5333,6.24,5.63,3.17
1.22,Premium,J,VS1,62.5,54.2,4398,6.56,5.74,4.76
0.72,Ideal,I,IF,61.7,60.0,7746,7.51,3.88,3.9
0.22,Very Good,E,IF,61.8,61.0,1360,4.96,7.65,4.37
0.4,Very Good,H,SI2,63.7,60.0,1462,4.87,3.97,3.6
0.81,Premium,E,SI1,64.6,56.0,1819,7.16,7.32,3.11
0.9,Very Good,G,VVS2,62.4,59.0,478,6.36,6.7,3.01
1.47,Ideal,F,IF,59.8,57.0,2257,7.07,4.71,3.79
0.59,Good,F,SI1,63.3,57.0,721,4.4,3.77,2.91
0.99,Ideal,G,SI1,59.7,54.0,2358,4.31,7.41,2.25
1.77,Premium,G,SI2,63.5,56.0,3723,4.35,5.57,3.03
0.77,Ideal,H,VS2,63.8,59.0,1942,3.92,7.98,3.39
0.35,Ideal,H,VVS2,61.6,61.0,4297,7.2,4.37,3.62
0.62,Good,H,SI1,60.9,55.5,469,6.95,4.99,4.11
1.43,Ideal,D,VS1,62.2,58.0,1013,4.56,4.79,4.38
0.71,Good,E,SI1,61.0,60.0,7528,6.03,7.09,3.85
1.16,Very Good,G,VS1,63.6,57.0,18823,5.03,7.18,3.26
1.29,Very Good,H,SI2,62.0,63.0,1150,8.21,4.79,2.64
0.74,Very Good,F,IF,60.1,56.0,1833,4.37,5.05,4.43
0.75,Ideal,J,SI2,63.1,61.0,4376,5.3,5.45,3.33
0.64,Ideal,F,SI2,60.8,57.0,2335,6.49,5.13,3.97
0.43,Good,I,SI2,60.8,56.0,1948,6.49,6.2,3.62
0.7,Very Good,E,VVS1,62.6,55.0,492,5.9,5.43,4.68
0.67,Good,D,SI2,59.8,60.0,4809,4.51,5.87,3.54
0.6,Premium,I,SI2,60.5,65.0,2811,6.62,5.01,3.11
0.45,Very Good,D,VVS2,61.0,58.0,2261,6.23,7.09,3.69
0.25,Premium,G,SI1,62.4,57.7,6123,4.3,5.56,4.01
0.39,Premium,F,VVS2,63.1,53.8,2553,7.17,4.95,3.66
0.48,Ideal,D,VS2,60.5,56.0,8235,3.71,4.86,2.56
0.56,Premium,G,SI1,61.4,61.0,8905,4.86,7.73,4.41
0.58,Good,H,VS2,60.1,56.0,547,7.52,6.7,3.77
0.46,Ideal,D,SI2,60.9,61.0,893,5.22,4.88,3.69
0.66,Premium,F,VS1,61.7,56.0,2192,4.44,6.46,4.39
0.32,Ideal,D,SI1,63.5,59.0,577,5.83,5.93,3.28
0.73,Good,E,SI2,63.1,67.0,2018,5.53,5.37,2.59
2.07,Very Good,G,SI1,58.3,55.0,2184,6.21,7.23,3.44
1.15,Very Good,J,IF,60.1,54.0,15501,6.32,6.29,2.69
0.3,Premium,H,SI1,61.3,63.0,1280,7.0,4.51,4.58
2.09,Very Good,D,VVS1,61.0,57.0,3653,5.7,7.07,4.57
1.01,Good,F,VS2,61.8,60.0,1533,5.62,5.18,3.34
0.5,Ideal,H,VVS2,64.5,62.0,5766,5.34,4.58,3.19
1.87,Very Good,G,VS2,58.8,58.0,5792,5.37,4.31,3.37
1.19,Ideal,I,VS2,60.9,55.0,7265,5.71,6.19,3.56
0.44,Premium,H,SI1,61.6,58.0,3177,4.64,4.88,3.73
0.89,Premium,H,VS1,63.6,57.0,4461,4.92,4.63,3.21
0.88,Ideal,F,IF,62.0,56.0,759,4.33,6.17,3.74
0.76,Ideal,D,VVS2,61.5,58.0,2302,6.16,7.49,3.7
0.63,Good,J,SI2,63.4,60.0,9381,4.74,4.69,4.91
0.35,Good,D,VS1,60.0,59.0,654,4.99,8.11,4.63
0.35,Ideal,F,VS2,63.4,61.0,1325,8.88,6.73,3.63
0.58,Premium,I,VS1,62.1,55.0,6147,3.57,5.49,3.27
1.02,Premium,F,I1,64.8,64.0,4085,3.69,4.88,3.55
1.49,Premium,H,SI2,62.7,60.0,3702,6.0,5.35,2.82
1.46,Very Good,H,VS1,65.6,59.0,1364,5.85,5.57,3.72
0.35,Very Good,G,VS1,61.0,55.1,416,4.85,8.48,3.55
3.32,Good,J,VVS2,63.3,55.0,10158,5.25,6.98,3.58
0.54,Very Good,I,VVS2,60.8,57.0,733,6.27,5.27,4.2
1.81,Premium,J,VS1,64.6,60.0,1092,4.46,6.63,3.54
0.5,Ideal,E,VVS2,62.2,54.0,2345,5.59,5.01,3.01
1.39,Good,H,VS2,63.8,56.0,473,4.33,4.45,4.0
0.7,Premium,D,SI2,59.2,56.0,2906,3.71,7.45,4.05
0.9,Good,D,SI2,67.3,57.0,668,3.85,5.2,4.02
0.78,Very Good,D,VS2,61.0,55.0,957,5.12,4.37,3.57
0.49,Very Good,G,VVS2,60.2,58.0,14840,6.15,6.21,3.59
1.36,Very Good,D,VS2,60.3,56.0,805,6.54,5.48,2.8
0.37,Ideal,E,VS1,64.1,55.0,5662,7.72,5.97,3.19
0.58,Ideal,E,VS2,61.0,59.0,3319,7.04,6.24,3.16
1.98,Fair,I,SI1,61.5,61.0,3076,6.83,5.62,4.35
0.66,Good,F,I1,62.5,59.0,1467,7.19,4.44,4.26
2.0,Good,E,SI2,61.0,58.0,910,7.1,5.59,2.0
0.36,Premium,E,VS1,61.3,62.0,816,8.4,7.15,2.51
0.65,Very Good,I,VS1,62.7,60.0,1094,5.0,6.69,2.5
0.51,Ideal,D,VS2,60.0,59.0,2412,5.8,3.12,4.65
0.23,Good,H,VS2,62.7,61.0,1205,5.7,5.47,3.07
0.2,Ideal,H,VS1,61.9,63.0,3142,5.75,7.65,2.18
0.68,Ideal,H,SI1,63.3,58.0,8784,4.95,6.44,3.33
0.72,Premium,E,VS1,62.3,55.0,1543,8.1,5.42,3.47
0.48,Premium,F,VS1,61.8,54.0,11631,7.19,7.14,2.75
1.87,Premium,G,VS2,62.4,56.0,2108,7.3,5.23,3.96
0.34,Ideal,F,VVS1,60.1,53.0,3681,6.31,6.23,3.9
1.68,Very Good,D,VS1,62.3,53.0,2223,5.9,7.18,3.33
1.02,Good,H,VVS1,61.9,54.0,993,4.5,6.03,3.98
0.36,Premium,E,VVS2,61.4,55.1,13116,5.96,5.71,2.97
2.33,Premium,I,SI1,63.8,55.0,11927,7.43,5.37,3.75
0.9,Premium,F,SI2,61.7,56.0,7755,5.99,7.07,3.15
1.43,Very Good,J,VS2,62.7,58.0,1074,4.25,4.58,4.29
1.24,Premium,H,SI2,63.3,63.0,3217,7.29,6.28,4.01
0.68,Very Good,I,VS2,63.0,59.0,10411,6.1,5.55,4.57
0.96,Very Good,H,SI1,59.8,56.0,3042,5.13,5.41,4.1
0.66,Very Good,D,SI1,65.9,55.0,4651,4.72,7.23,3.35
0.42,Ideal,H,SI2,59.7,62.0,326,4.97,5.52,4.04
0.59,Premium,H,SI2,62.2,55.0,2294,7.02,6.79,3.64
1.53,Good,F,VS1,62.1,58.0,2171,4.36,4.55,3.14
1.47,Ideal,D,VVS1,62.1,53.1,4502,7.89,5.91,3.97
0.58,Ideal,H,VVS2,62.3,55.0,3642,5.71,5.24,5.47
0.78,Premium,H,VVS1,62.1,56.0,7471,7.63,5.74,4.3
1.06,Good,G,SI1,61.1,55.0,2400,5.95,4.75,3.72
0.25,Ideal,E,VS1,61.5,62.0,4782,4.4,5.59,5.11
0.71,Very Good,G,VVS1,60.1,58.0,1977,6.76,5.45,4.21
1.42,Premium,J,SI2,70.1,60.0,2218,5.95,5.97,2.58
0.76,Premium,H,VS2,64.1,60.0,1428,5.97,8.47,3.59
0.96,Ideal,D,SI1,61.9,61.0,7459,6.17,7.08,3.95
1.01,Premium,F,VVS2,63.1,54.0,531,5.36,5.38,2.26
3.22,Ideal,J,VS1,61.8,59.0,6534,5.29,5.37,2.91
1.08,Very Good,I,VS1,61.5,58.0,2028,6.01,6.77,2.54
0.22,Good,D,SI2,62.4,63.0,868,5.28,7.74,4.29
1.17,Ideal,H,VS1,62.9,56.0,1927,5.47,5.24,3.33
1.17,Fair,E,SI2,61.4,60.0,2937,5.09,7.2,3.59
0.32,Very Good,H,VS2,63.4,54.0,10529,5.12,5.36,3.68
0.27,Good,E,SI1,60.4,57.0,4699,5.06,3.53,3.67
0.77,Ideal,D,VVS2,61.6,60.0,2208,5.84,5.23,3.92
1.3,Ideal,J,SI2,59.8,57.5,4613,6.18,4.61,3.76
0.85,Ideal,H,VS1,59.2,56.0,834,6.97,6.95,3.9
0.71,Very Good,E,VS1,61.1,58.0,1171,7.29,9.04,3.66
0.2,Very Good,G,VVS1,62.4,60.0,4468,6.76,2.68,1.64
0.63,Very Good,F,SI2,61.3,56.0,1067,5.74,4.73,2.42
1.44,Premium,H,I1,66.8,60.0,507,7.84,5.97,3.73
0.85,Ideal,G,VS2,62.2,61.0,2972,5.79,5.07,3.55
0.47,Very Good,H,VS2,63.8,57.0,2425,3.76,5.67,2.47
2.16,Good,G,SI2,59.5,63.0,1560,6.64,5.23,3.15
0.57,Fair,F,I1,64.6,61.0,3560,4.81,8.5,3.08
0.71,Good,H,SI1,62.5,57.0,2323,6.18,4.01,3.72
0.67,Premium,E,VS2,63.7,55.0,1227,5.63,5.74,4.3
1.7,Premium,I,SI2,60.9,62.0,538,5.35,3.35,4.36
1.03,Good,E,SI2,61.2,62.0,2553,7.36,5.34,3.21
0.53,Good,D,SI2,62.4,55.0,1983,3.83,6.63,3.25
0.46,Very Good,J,SI1,58.8,60.0,5546,5.66,8.02,3.91
0.76,Premium,H,SI1,62.4,54.0,567,5.97,5.19,3.43
0.32,Ideal,F,VVS1,63.0,57.0,9731,5.33,5.18,3.16
1.6,Very Good,G,SI2,62.0,55.0,739,5.71,6.13,3.0
1.74,Ideal,J,I1,64.0,56.0,9687,5.67,5.72,4.33
0.32,Ideal,G,VVS1,61.3,63.0,6866,4.45,4.24,3.25
0.77,Ideal,I,VS2,62.3,58.0,326,5.03,5.93,3.36
0.45,Ideal,E,VVS1,61.2,57.0,3195,4.73,5.87,3.31
0.63,Premium,E,SI1,63.1,58.0,925,6.07,4.03,4.9
0.54,Ideal,E,SI2,61.8,55.0,3625,4.57,5.62,3.64
0.76,Very Good,G,VS2,63.3,58.0,4445,7.58,6.24,3.09
0.38,Premium,G,SI1,59.9,56.0,1243,5.26,6.34,4.32
0.26,Ideal,G,SI2,57.9,56.0,4007,6.79,7.05,4.52
1.85,Very Good,I,SI1,55.8,59.0,1473,5.42,5.89,4.17
0.29,Very Good,F,VVS1,61.0,55.0,1994,6.47,4.97,3.17
0.46,Very Good,E,SI2,69.0,59.0,326,8.16,5.33,2.45
0.45,Ideal,I,SI2,62.9,62.0,8331,6.05,5.85,3.18
0.2,Premium,I,SI2,64.1,54.0,17899,5.22,5.28,3.31
1.03,Premium,G,SI2,63.2,62.0,5728,6.47,5.56,3.42
1.25,Good,E,SI1,58.4,59.0,997,5.33,5.46,5.12
0.2,Premium,H,SI1,61.6,61.0,1656,5.42,6.01,1.32
0.2,Very Good,F,VS1,60.8,61.0,653,6.88,5.86,3.79
0.89,Premium,H,VS2,61.8,53.0,18823,6.98,8.49,2.97
1.29,Very Good,J,VVS2,60.6,62.0,8005,5.28,4.23,3.57
1.04,Good,J,VS2,61.8,58.0,3857,4.02,7.16,3.93
0.28,Ideal,F,VVS2,59.5,55.0,880,4.87,6.7,3.73
0.66,Good,I,SI1,60.6,62.0,1611,5.28,4.07,3.02
1.45,Very Good,D,SI2,61.0,70.0,9411,7.98,3.6,4.37
2.0,Good,I,SI1,60.0,58.0,3572,6.69,5.58,2.93
0.75,Premium,D,VS1,58.7,58.0,857,4.08,5.9,2.84
1.26,Premium,D,SI1,60.4,60.0,2307,6.59,4.11,3.32
0.55,Fair,D,SI2,59.8,62.0,474,4.47,6.5,3.64
1.74,Premium,I,SI2,58.9,57.0,1422,6.2,5.72,4.49
1.0,Good,E,VS1,59.9,57.0,10941,5.63,5.12,3.63
1.07,Very Good,G,IF,61.1,54.0,1736,5.19,6.23,3.94
1.33,Ideal,I,IF,62.0,54.0,12821,4.27,5.37,3.5
0.59,Premium,J,SI1,60.2,57.0,7344,3.49,5.18,1.75
0.58,Very Good,E,VVS1,60.9,60.0,9962,5.78,7.26,2.49
0.66,Ideal,G,VVS2,60.0,57.0,8223,5.05,4.86,4.21
0.95,Very Good,E,SI1,62.1,60.0,3852,6.25,5.63,2.71
0.69,Good,H,VVS2,62.0,57.0,5742,3.71,7.13,4.1
0.2,Premium,H,VS2,64.8,59.0,2444,6.21,5.21,2.91
0.54,Very Good,E,VS2,63.1,54.0,596,3.93,5.44,2.89
0.32,Ideal,D,VS1,62.2,55.0,2564,3.55,5.44,2.04
0.79,Very Good,D,SI1,61.5,57.0,4127,6.72,4.06,3.83
0.43,Very Good,E,VS2,61.0,52.0,664,5.75,6.58,3.36
0.76,Premium,E,VVS2,59.2,59.0,607,6.15,5.52,2.9
0.53,Ideal,G,IF,61.4,55.0,8436,7.43,4.01,3.68
3.06,Very Good,H,VVS1,60.0,57.0,2197,6.32,6.49,3.16
0.24,Very Good,D,VVS1,61.4,57.0,876,6.4,7.16,3.36
1.01,Very Good,H,SI2,61.3,58.0,4303,5.65,4.42,3.44
0.64,Very Good,F,IF,63.6,58.0,1173,6.39,5.9,3.54
0.61,Good,G,VS2,61.9,58.0,2821,5.34,5.02,4.18
1.92,Very Good,I,SI1,62.5,58.0,7828,5.0,6.82,5.41
0.31,Ideal,G,I1,65.7,58.0,326,5.23,6.44,3.06
1.26,Ideal,H,SI1,63.9,60.0,17212,6.21,3.9,2.03
0.94,Good,I,VS2,60.7,58.0,3655,6.63,5.79,3.74
1.61,Good,H,VS2,62.4,59.4,3307,4.71,4.44,2.66
0.29,Ideal,F,VS1,62.4,55.0,1103,5.71,6.62,3.37
1.22,Ideal,I,SI2,59.0,58.0,6583,3.82,5.42,4.24
0.81,Very Good,D,SI1,63.1,62.0,2749,6.74,5.57,3.28
0.42,Fair,D,VS2,63.4,62.0,602,4.49,6.25,4.67
1.76,Very Good,J,SI1,61.3,60.0,1770,5.92,6.63,4.11
0.4,Ideal,D,VS2,65.1,58.0,1884,5.91,5.79,2.99
1.38,Good,F,VS2,63.3,57.0,12268,3.98,5.75,3.23
1.77,Premium,J,VS1,59.8,58.0,952,4.16,4.23,3.59
1.11,Very Good,H,SI2,58.4,61.0,10886,5.81,5.15,3.6
0.85,Premium,G,I1,63.0,57.0,1185,7.02,4.72,2.28
0.63,Ideal,G,SI1,59.4,55.0,2315,6.34,5.2,3.46
0.65,Premium,D,VS2,63.5,56.0,11418,6.12,4.77,3.94
0.23,Ideal,G,SI1,63.6,63.0,3266,6.64,5.15,3.46
0.93,Ideal,E,I1,63.2,61.0,779,5.93,7.61,3.63
0.94,Premium,H,VVS1,62.3,54.0,1179,6.78,3.41,3.24
0.56,Very Good,I,SI1,62.5,64.0,1423,6.55,4.85,3.91
0.6,Very Good,I,VS2,59.4,56.0,5045,6.16,5.31,2.88
0.42,Very Good,J,SI2,61.6,58.0,1641,6.33,8.75,4.76
0.4,Ideal,H,SI1,59.6,58.0,1133,3.02,5.38,2.75
1.02,Ideal,F,IF,61.4,58.0,2727,3.53,9.36,3.64
0.33,Very Good,D,VS2,61.7,56.0,6102,7.01,8.48,3.32
0.78,Fair,H,SI1,61.9,57.0,475,5.02,4.84,5.72
0.53,Good,I,VS2,61.8,54.0,3948,7.63,5.0,3.99
1.05,Good,D,VS2,60.8,58.0,2473,4.78,5.41,3.37
0.25,Very Good,F,SI2,58.7,65.0,4008,5.54,7.99,3.78
0.81,Very Good,H,SI1,63.4,58.0,2912,2.96,4.17,4.28
1.31,Very Good,J,VS1,60.9,55.0,8576,2.93,4.71,3.43
0.2,Ideal,G,SI2,61.5,56.0,18823,5.44,6.14,4.24
0.37,Very Good,G,VS1,59.6,58.0,6229,7.02,5.38,3.7
1.55,Premium,G,VS1,60.5,57.0,1130,5.35,6.55,2.85
0.95,Premium,G,VVS1,62.3,58.0,1146,5.18,5.26,4.27
0.8,Ideal,H,SI2,62.0,57.0,999,5.58,5.73,3.2
0.34,Ideal,E,VS1,63.1,62.0,1202,6.4,6.43,4.29
0.43,Good,F,SI1,62.9,55.0,3447,3.41,4.11,2.81
0.56,Premium,F,VS2,60.6,58.0,5639,4.27,4.88,3.19
0.86,Very Good,F,SI1,61.6,59.0,1942,5.61,4.34,3.6
0.65,Very Good,G,IF,62.0,55.0,3227,5.35,5.79,4.42
0.48,Very Good,G,SI2,58.8,57.0,403,5.25,4.05,4.12
0.67,Premium,D,SI2,62.5,56.0,2185,6.57,5.11,2.9
0.73,Very Good,G,SI1,68.4,57.0,1263,4.95,5.66,3.84
0.82,Very Good,H,VS2,61.8,61.0,2654,7.49,5.39,3.96
0.26,Ideal,F,SI2,60.4,57.0,370,3.85,6.88,4.56
0.73,Premium,D,VS1,58.0,58.0,989,4.99,7.43,4.17
0.54,Very Good,H,IF,60.2,56.0,6453,6.77,6.96,3.52
1.17,Very Good,F,VVS1,58.0,58.0,2833,5.71,2.62,2.68
1.87,Very Good,I,SI1,60.9,61.0,2246,5.48,7.19,2.92
0.72,Ideal,H,VS2,62.0,60.0,496,6.9,5.73,2.88
0.7,Ideal,F,VS2,58.2,59.0,3470,4.43,6.05,4.13
0.62,Ideal,E,SI2,60.9,55.0,3181,5.63,4.8,2.51
1.29,Very Good,F,VVS2,62.2,55.0,326,8.44,5.38,2.06
0.64,Ideal,D,SI2,62.1,59.0,3299,8.21,5.35,3.01
1.3,Fair,D,SI2,61.7,58.0,1498,6.02,6.54,3.07
0.5,Very Good,F,SI2,61.6,58.0,1545,7.83,5.51,4.46
1.01,Very Good,D,VS1,61.0,61.0,1579,6.43,5.87,3.21
0.61,Very Good,D,VVS1,59.8,55.0,3646,7.72,7.38,3.64
0.4,Very Good,H,SI1,63.3,53.0,2994,5.87,5.76,3.12
1.42,Very Good,F,VS2,64.2,57.0,6337,7.25,4.38,3.21
0.34,Very Good,H,SI1,60.1,59.0,773,5.82,3.53,3.86
0.83,Ideal,F,SI1,62.8,58.0,719,5.61,6.42,3.41
0.34,Very Good,H,SI1,60.0,59.0,9579,5.86,5.83,3.65
0.32,Very Good,I,VS2,61.9,56.0,3027,5.92,6.58,2.78
0.72,Premium,E,VS1,63.2,59.0,6486,5.17,5.36,2.84
1.19,Fair,J,I1,61.7,66.0,3135,5.65,6.53,3.42
0.75,Very Good,F,VS2,61.7,53.7,1885,6.14,6.13,3.41
0.41,Premium,E,SI2,62.9,57.0,6002,4.53,5.64,3.5
1.37,Very Good,G,SI1,63.0,58.0,5967,4.97,6.01,3.12
1.28,Good,I,SI1,63.4,58.0,3198,5.35,4.94,3.27
0.57,Very Good,H,VS2,62.7,57.0,496,6.46,6.61,5.48
1.58,Premium,D,VS2,64.7,54.8,2296,6.35,7.35,1.93
0.66,Premium,E,SI1,62.2,59.0,890,5.0,4.92,3.17
0.51,Premium,E,SI1,61.7,59.0,18823,5.55,6.27,3.54
0.78,Premium,H,VS2,62.5,57.1,678,5.55,6.4,4.41
0.3,Very Good,G,VVS2,62.4,57.0,8622,6.24,5.57,3.03
0.79,Very Good,E,SI1,65.5,61.0,2074,7.78,5.5,3.63
1.74,Good,I,VVS1,62.2,54.0,1176,5.18,4.59,4.08
1.33,Very Good,I,SI2,65.4,54.0,3461,7.51,5.01,3.47
0.33,Very Good,J,SI2,58.9,60.0,2242,5.53,7.01,2.85
0.25,Ideal,G,VVS1,60.0,56.0,1415,6.49,6.21,4.55
0.89,Very Good,H,SI1,59.2,60.0,5402,5.77,6.25,2.69
1.03,Ideal,F,SI1,63.7,56.0,998,6.9,7.04,4.01
1.65,Premium,E,SI1,60.3,61.0,837,5.28,4.97,4.54
0.63,Good,D,SI2,58.0,61.0,1372,6.88,5.55,3.7
0.85,Premium,F,VS1,62.3,64.0,10034,6.93,6.19,2.92
0.64,Fair,F,SI2,60.7,63.0,2026,6.9,3.74,3.78
1.01,Good,G,SI1,60.7,54.0,414,6.62,5.13,3.61
0.64,Premium,J,VS2,61.4,60.0,4465,5.7,5.36,2.95
1.58,Premium,E,VS2,62.4,57.0,2575,5.97,6.22,3.47
0.42,Premium,G,VS1,62.1,60.0,326,5.38,4.17,5.12
0.97,Ideal,G,IF,61.6,56.0,433,7.0,4.64,4.77
0.41,Very Good,D,VVS2,62.6,56.0,4515,5.03,6.55,3.97
0.45,Premium,F,SI2,59.2,66.0,6104,3.99,8.42,4.12
0.32,Ideal,F,VVS2,62.3,59.0,1441,7.63,4.47,3.08
1.11,Very Good,H,VS1,63.4,57.0,2469,4.17,6.61,5.34
1.22,Very Good,E,VS2,61.3,62.0,3248,6.6,6.18,4.26
0.47,Very Good,G,SI2,60.1,58.0,658,4.67,4.87,3.29
0.68,Premium,G,VS2,60.6,63.0,3806,6.2,4.87,2.28
