Adelie	Biscoe	FEMALE	38.1	17
Adelie	Biscoe	MALE	43.2	19
Adelie	Biscoe	FEMALE	38.1	16.5
Adelie	Biscoe	MALE	45.6	20.3
Adelie	Biscoe	FEMALE	39.7	17.7
Adelie	Biscoe	MALE	42.2	19.5
Adelie	Biscoe	FEMALE	39.6	20.7
Adelie	Biscoe	MALE	42.7	18.3
Adelie	Torgersen	FEMALE	38.6	17
Adelie	Torgersen	MALE	37.3	20.5
Adelie	Torgersen	FEMALE	35.7	17
Adelie	Torgersen	MALE	41.1	18.6
Adelie	Torgersen	FEMALE	36.2	17.2
Adelie	Torgersen	MALE	37.7	19.8
Adelie	Torgersen	FEMALE	40.2	17
Adelie	Torgersen	MALE	41.4	18.5
Adelie	Torgersen	FEMALE	35.2	15.9
Adelie	Torgersen	MALE	40.6	19
Adelie	Torgersen	FEMALE	38.8	17.6
Adelie	Torgersen	MALE	41.5	18.3
Adelie	Torgersen	FEMALE	39	17.1
Adelie	Torgersen	MALE	44.1	18
Adelie	Torgersen	FEMALE	38.5	17.9
Adelie	Torgersen	MALE	43.1	19.2
Adelie	Dream	FEMALE	36.8	18.5
Adelie	Dream	MALE	37.5	18.5
Adelie	Dream	FEMALE	38.1	17.6
Adelie	Dream	MALE	41.1	17.5
Adelie	Dream	FEMALE	35.6	17.5
Adelie	Dream	MALE	40.2	20.1
Adelie	Dream	FEMALE	37	16.5
Adelie	Dream	MALE	39.7	17.9
Adelie	Dream	FEMALE	40.2	17.1
Adelie	Dream	MALE	40.6	17.2
Adelie	Dream	FEMALE	32.1	15.5
Adelie	Dream	MALE	40.7	17
Adelie	Dream	FEMALE	37.3	16.8
Adelie	Dream	MALE	39	18.7
Adelie	Dream	MALE	39.2	18.6
Adelie	Dream	FEMALE	36.6	18.4
Adelie	Dream	FEMALE	36	17.8
Adelie	Dream	MALE	37.8	18.1
Adelie	Dream	FEMALE	36	17.1
Adelie	Dream	MALE	41.5	18.5
Chinstrap	Dream	FEMALE	46.5	17.9
Chinstrap	Dream	MALE	50	19.5
Chinstrap	Dream	MALE	51.3	19.2
Chinstrap	Dream	FEMALE	45.4	18.7
Chinstrap	Dream	MALE	52.7	19.8
Chinstrap	Dream	FEMALE	45.2	17.8
Chinstrap	Dream	FEMALE	46.1	18.2
Chinstrap	Dream	MALE	51.3	18.2
Chinstrap	Dream	FEMALE	46	18.9
Chinstrap	Dream	MALE	51.3	19.9
Chinstrap	Dream	FEMALE	46.6	17.8
Chinstrap	Dream	MALE	51.7	20.3
Chinstrap	Dream	FEMALE	47	17.3
Chinstrap	Dream	MALE	52	18.1
Chinstrap	Dream	FEMALE	45.9	17.1
Chinstrap	Dream	MALE	50.5	19.6
Chinstrap	Dream	MALE	50.3	20
Chinstrap	Dream	FEMALE	58	17.8
Chinstrap	Dream	FEMALE	46.4	18.6
Chinstrap	Dream	MALE	49.2	18.2
Chinstrap	Dream	FEMALE	42.4	17.3
Chinstrap	Dream	MALE	48.5	17.5
Chinstrap	Dream	FEMALE	43.2	16.6
Chinstrap	Dream	MALE	50.6	19.4
Chinstrap	Dream	FEMALE	46.7	17.9
Chinstrap	Dream	MALE	52	19
Chinstrap	Dream	FEMALE	50.5	18.4
Chinstrap	Dream	MALE	49.5	19
Chinstrap	Dream	FEMALE	46.4	17.8
Chinstrap	Dream	MALE	52.8	20
Chinstrap	Dream	FEMALE	40.9	16.6
Chinstrap	Dream	MALE	54.2	20.8
Chinstrap	Dream	FEMALE	42.5	16.7
Chinstrap	Dream	MALE	51	18.8
Chinstrap	Dream	MALE	49.7	18.6
Chinstrap	Dream	FEMALE	47.5	16.8
Chinstrap	Dream	FEMALE	47.6	18.3
Chinstrap	Dream	MALE	52	20.7
Chinstrap	Dream	FEMALE	46.9	16.6
Chinstrap	Dream	MALE	53.5	19.9
Chinstrap	Dream	MALE	49	19.5
Chinstrap	Dream	FEMALE	46.2	17.5
Chinstrap	Dream	MALE	50.9	19.1
Chinstrap	Dream	FEMALE	45.5	17
Chinstrap	Dream	FEMALE	50.9	17.9
Chinstrap	Dream	MALE	50.8	18.5
Chinstrap	Dream	FEMALE	50.1	17.9
Chinstrap	Dream	MALE	49	19.6
Chinstrap	Dream	MALE	51.5	18.7
Chinstrap	Dream	FEMALE	49.8	17.3
Chinstrap	Dream	FEMALE	48.1	16.4
Chinstrap	Dream	MALE	51.4	19
Chinstrap	Dream	FEMALE	45.7	17.3
Chinstrap	Dream	MALE	50.7	19.7
Chinstrap	Dream	FEMALE	42.5	17.3
Chinstrap	Dream	MALE	52.2	18.8
Chinstrap	Dream	FEMALE	45.2	16.6
Chinstrap	Dream	MALE	49.3	19.9
Chinstrap	Dream	MALE	50.2	18.8
Chinstrap	Dream	FEMALE	45.6	19.4
Chinstrap	Dream	MALE	51.9	19.5
Chinstrap	Dream	FEMALE	46.8	16.5
Chinstrap	Dream	FEMALE	45.7	17
Chinstrap	Dream	MALE	55.8	19.8
Chinstrap	Dream	FEMALE	43.5	18.1
Chinstrap	Dream	MALE	49.6	18.2
Chinstrap	Dream	MALE	50.8	19
Chinstrap	Dream	FEMALE	50.2	18.7
Gentoo	Biscoe	FEMALE	46.1	13.2
Gentoo	Biscoe	MALE	50	16.3
Gentoo	Biscoe	FEMALE	48.7	14.1
Gentoo	Biscoe	MALE	50	15.2
Gentoo	Biscoe	MALE	47.6	14.5
Gentoo	Biscoe	FEMALE	46.5	13.5
Gentoo	Biscoe	FEMALE	45.4	14.6
Gentoo	Biscoe	MALE	46.7	15.3
Gentoo	Biscoe	FEMALE	43.3	13.4
Gentoo	Biscoe	MALE	46.8	15.4
Gentoo	Biscoe	FEMALE	40.9	13.7
Gentoo	Biscoe	MALE	49	16.1
Gentoo	Biscoe	FEMALE	45.5	13.7
Gentoo	Biscoe	MALE	48.4	14.6
Gentoo	Biscoe	FEMALE	45.8	14.6
Gentoo	Biscoe	MALE	49.3	15.7
Gentoo	Biscoe	FEMALE	42	13.5
Gentoo	Biscoe	MALE	49.2	15.2
Gentoo	Biscoe	FEMALE	46.2	14.5
Gentoo	Biscoe	MALE	48.7	15.1
Gentoo	Biscoe	MALE	50.2	14.3
Gentoo	Biscoe	FEMALE	45.1	14.5
Gentoo	Biscoe	FEMALE	46.5	14.5
Gentoo	Biscoe	MALE	46.3	15.8
Gentoo	Biscoe	FEMALE	42.9	13.1
Gentoo	Biscoe	MALE	46.1	15.1
Gentoo	Biscoe	MALE	47.8	15
Gentoo	Biscoe	FEMALE	48.2	14.3
Gentoo	Biscoe	MALE	50	15.3
Gentoo	Biscoe	MALE	47.3	15.3
Gentoo	Biscoe	FEMALE	42.8	14.2
Gentoo	Biscoe	MALE	59.6	17
Gentoo	Biscoe	FEMALE	49.1	14.8
Gentoo	Biscoe	MALE	48.4	16.3
Gentoo	Biscoe	FEMALE	42.6	13.7
Gentoo	Biscoe	MALE	44.4	17.3
Gentoo	Biscoe	FEMALE	44	13.6
Gentoo	Biscoe	MALE	48.7	15.7
Gentoo	Biscoe	FEMALE	42.7	13.7
Gentoo	Biscoe	MALE	49.6	16
Gentoo	Biscoe	FEMALE	45.3	13.7
Gentoo	Biscoe	MALE	49.6	15
Gentoo	Biscoe	MALE	50.5	15.9
Gentoo	Biscoe	FEMALE	43.6	13.9
Gentoo	Biscoe	FEMALE	45.5	13.9
Gentoo	Biscoe	FEMALE	44.9	13.3
Gentoo	Biscoe	MALE	45.2	15.8
Gentoo	Biscoe	FEMALE	46.6	14.2
Gentoo	Biscoe	MALE	48.5	14.1
Gentoo	Biscoe	FEMALE	45.1	14.4
Gentoo	Biscoe	MALE	50.1	15
Gentoo	Biscoe	FEMALE	46.5	14.4
Gentoo	Biscoe	MALE	45	15.4
Gentoo	Biscoe	FEMALE	43.8	13.9
Gentoo	Biscoe	MALE	45.5	15
Gentoo	Biscoe	FEMALE	43.2	14.5
Gentoo	Biscoe	MALE	50.4	15.3
Gentoo	Biscoe	FEMALE	45.3	13.8
Gentoo	Biscoe	MALE	46.2	14.9
Gentoo	Biscoe	FEMALE	45.7	13.9
Gentoo	Biscoe	MALE	54.3	15.7
Gentoo	Biscoe	FEMALE	45.8	14.2
Gentoo	Biscoe	MALE	49.8	16.8
Gentoo	Biscoe	MALE	49.5	16.2
Gentoo	Biscoe	FEMALE	43.5	14.2
Gentoo	Biscoe	MALE	50.7	15
Gentoo	Biscoe	FEMALE	47.7	15
Gentoo	Biscoe	MALE	46.4	15.6
Gentoo	Biscoe	MALE	48.2	15.6
Gentoo	Biscoe	FEMALE	46.5	14.8
Gentoo	Biscoe	FEMALE	46.4	15
Gentoo	Biscoe	MALE	48.6	16
Gentoo	Biscoe	FEMALE	47.5	14.2
Gentoo	Biscoe	MALE	51.1	16.3
Gentoo	Biscoe	FEMALE	45.2	13.8
Gentoo	Biscoe	MALE	45.2	16.4
Gentoo	Biscoe	FEMALE	49.1	14.5
Gentoo	Biscoe	MALE	52.5	15.6
Gentoo	Biscoe	FEMALE	47.4	14.6
Gentoo	Biscoe	MALE	50	15.9
Gentoo	Biscoe	FEMALE	44.9	13.8
Gentoo	Biscoe	MALE	50.8	17.3
Gentoo	Biscoe	FEMALE	43.4	14.4
Gentoo	Biscoe	MALE	51.3	14.2
Gentoo	Biscoe	FEMALE	47.5	14
Gentoo	Biscoe	MALE	52.1	17
Gentoo	Biscoe	FEMALE	47.5	15
Gentoo	Biscoe	MALE	52.2	17.1
Gentoo	Biscoe	FEMALE	45.5	14.5
Gentoo	Biscoe	MALE	49.5	16.1
Gentoo	Biscoe	FEMALE	44.5	14.7
Gentoo	Biscoe	MALE	50.8	15.7
Gentoo	Biscoe	MALE	49.4	15.8
Gentoo	Biscoe	FEMALE	46.9	14.6
Gentoo	Biscoe	FEMALE	48.4	14.4
Gentoo	Biscoe	MALE	51.1	16.5
Gentoo	Biscoe	FEMALE	48.5	15
Gentoo	Biscoe	MALE	55.9	17
Gentoo	Biscoe	FEMALE	47.2	15.5
Gentoo	Biscoe	MALE	49.1	15
Gentoo	Biscoe	MALE	46.8	16.1
Gentoo	Biscoe	FEMALE	41.7	14.7
Gentoo	Biscoe	MALE	53.4	15.8
Gentoo	Biscoe	FEMALE	43.3	14
Gentoo	Biscoe	MALE	48.1	15.1
Gentoo	Biscoe	FEMALE	50.5	15.2
Gentoo	Biscoe	MALE	49.8	15.9
Gentoo	Biscoe	FEMALE	43.5	15.2
Gentoo	Biscoe	MALE	51.5	16.3
Gentoo	Biscoe	FEMALE	46.2	14.1
Gentoo	Biscoe	MALE	55.1	16
Gentoo	Biscoe	MALE	48.8	16.2
Gentoo	Biscoe	FEMALE	47.2	13.7
Gentoo	Biscoe	FEMALE	46.8	14.3
Gentoo	Biscoe	MALE	50.4	15.7
Gentoo	Biscoe	FEMALE	45.2	14.8
Gentoo	Biscoe	MALE	49.9	16.1
