Date,CO2,adjusted CO2
1963-11-30,325.1,323.5
1963-12-30,325.39,323.52
1964-01-29,324.41,323.56
1964-02-28,325.3,324.02
1964-03-29,326.99,324.5
1964-04-28,326.43,324.22
1964-05-28,326.3,324.38
1964-06-27,325.15,324.46
1964-07-27,325.85,325.1
1964-08-26,325.1,324.35
1964-09-25,327.11,325.08
1964-10-25,325.23,325.12
1964-11-24,326.54,325.17
1964-12-24,327.6,325.27
1965-01-23,325.63,325.74
1965-02-22,327.01,325.55
1965-03-24,325.02,325.86
1965-04-23,325.36,326.12
1965-05-23,328.22,325.85
1965-06-22,329.24,325.74
1965-07-22,328.62,326.7
1965-08-21,327.29,326.09
1965-09-20,327.51,327.13
1965-10-20,328.36,326.54
1965-11-19,328.39,327.31
1965-12-19,327.4,326.82
1966-01-18,328.36,326.99
1966-02-17,325.38,327.17
1966-03-19,329.48,327.4
1966-04-18,328.44,327.91
1966-05-18,329.27,327.5
1966-06-17,329.42,327.66
1966-07-17,328.68,327.96
1966-08-16,330.28,328.28
1966-09-15,329.23,329.07
1966-10-15,330.89,328.08
1966-11-14,331.35,327.97
1966-12-14,330.35,328.66
1967-01-13,328.96,328.61
1967-02-12,327.79,328.88
1967-03-14,330.95,329.08
1967-04-13,329.08,329.32
1967-05-13,329.81,329.1
1967-06-12,330.79,329.68
1967-07-12,329.13,328.57
1967-08-11,331.53,329.54
1967-09-10,332.15,329.73
1967-10-10,329.8,330.07
1967-11-09,330.3,330.13
1967-12-09,329.66,330.45
1968-01-08,331.07,330.3
1968-02-07,329.67,330.34
1968-03-08,329.86,330.59
1968-04-07,332.11,330.52
1968-05-07,331.92,330.69
1968-06-06,334.86,330.1
1968-07-06,329.46,330.86
1968-08-05,331.73,331.01
1968-09-04,332.71,331.7
1968-10-04,332.96,331.27
1968-11-03,333.33,331.15
1968-12-03,333.91,331.52
1969-01-02,333.59,332.28
1969-02-01,332.64,331.99
1969-03-03,332.64,332.67
1969-04-02,335.29,331.92
1969-05-02,334.83,332.12
1969-06-01,333.26,332.93
1969-07-01,332.87,333.21
1969-07-31,334.92,332.58
1969-08-30,333.68,332.42
1969-09-29,332.1,332.96
1969-10-29,332.67,333.33
1969-11-28,334.69,333.09
1969-12-28,334.12,333.2
1970-01-27,334.4,333.81
1970-02-26,335.32,334.01
1970-03-28,336.25,334.35
1970-04-27,334.25,333.82
1970-05-27,337.09,333.94
1970-06-26,334.76,334.04
1970-07-26,335.42,333.97
1970-08-25,337.48,334.76
1970-09-24,334.68,334.15
1970-10-24,336.87,334.9
1970-11-23,336.25,334.89
1970-12-23,336.86,334.5
1971-01-22,338.5,335.17
1971-02-21,338.29,335.39
1971-03-23,333.36,335.68
1971-04-22,337.19,334.89
1971-05-22,335.38,335.43
1971-06-21,338.19,335.93
1971-07-21,338.06,335.53
1971-08-20,335.41,335.58
1971-09-19,338.29,336.24
1971-10-19,337.76,336.26
1971-11-18,338.92,336.72
1971-12-18,337.4,336.27
1972-01-17,338.46,336.88
1972-02-16,337.93,336.95
1972-03-17,338.37,337.25
1972-04-16,338.04,337.37
1972-05-16,338.8,336.99
1972-06-15,340.76,337.49
1972-07-15,340.64,337.47
1972-08-14,338.0,337.3
1972-09-13,342.42,337.93
1972-10-13,339.6,337.42
1972-11-12,340.02,337.69
1972-12-12,338.96,337.31
1973-01-11,339.07,338.03
1973-02-10,339.54,338.72
1973-03-12,338.99,338.19
1973-04-11,340.14,339.39
1973-05-11,340.12,339.46
1973-06-10,338.93,339.24
1973-07-10,341.44,339.34
1973-08-09,341.97,338.72
1973-09-08,340.8,339.56
1973-10-08,341.89,339.18
1973-11-07,340.86,339.88
1973-12-07,342.22,339.41
1974-01-06,342.42,339.93
1974-02-05,340.21,340.15
1974-03-07,343.39,340.24
1974-04-06,340.14,340.56
1974-05-06,341.84,339.81
1974-06-05,341.4,340.36
1974-07-05,342.76,340.65
1974-08-04,342.81,340.86
1974-09-03,341.95,340.67
1974-10-03,341.98,340.61
1974-11-02,343.44,341.04
1974-12-02,341.22,340.8
1975-01-01,344.11,341.16
1975-01-31,343.19,341.01
1975-03-02,342.94,341.74
1975-04-01,345.92,341.58
1975-05-01,344.45,342.02
1975-05-31,344.77,341.99
1975-06-30,342.53,341.94
1975-07-30,343.72,342.27
1975-08-29,342.51,341.97
1975-09-28,341.21,342.26
1975-10-28,344.07,343.16
1975-11-27,341.96,342.58
1975-12-27,341.79,342.78
1976-01-26,344.09,343.01
1976-02-25,344.72,343.13
1976-03-26,343.98,343.56
1976-04-25,346.52,344.26
1976-05-25,346.63,343.48
1976-06-24,346.29,343.96
1976-07-24,344.21,344.97
1976-08-23,344.15,344.29
1976-09-22,346.18,344.5
1976-10-22,343.73,344.47
1976-11-21,343.18,345.19
1976-12-21,345.21,344.99
1977-01-20,347.14,344.21
1977-02-19,346.13,344.8
1977-03-21,347.34,344.95
1977-04-20,344.63,344.74
1977-05-20,348.51,345.83
1977-06-19,347.24,345.08
1977-07-19,346.86,345.62
1977-08-18,346.81,345.72
1977-09-17,346.87,345.31
1977-10-17,347.86,346.18
1977-11-16,349.34,346.21
1977-12-16,346.96,346.06
1978-01-15,345.93,346.52
1978-02-14,348.2,346.69
1978-03-16,346.91,346.85
1978-04-15,348.66,347.02
1978-05-15,349.28,346.63
1978-06-14,348.62,346.75
1978-07-14,347.9,347.32
1978-08-13,348.17,347.0
1978-09-12,350.33,346.91
1978-10-12,347.0,347.18
1978-11-11,347.32,347.68
1978-12-11,350.25,347.65
1979-01-10,349.3,347.93
1979-02-09,349.9,347.88
1979-03-11,349.42,348.35
1979-04-10,350.0,348.45
1979-05-10,351.16,348.86
1979-06-09,349.65,348.31
1979-07-09,351.09,348.78
1979-08-08,349.28,349.09
1979-09-07,350.57,348.89
1979-10-07,349.86,349.38
1979-11-06,350.92,349.21
1979-12-06,351.55,349.54
1980-01-05,351.53,349.33
1980-02-04,348.83,349.85
1980-03-05,353.03,349.64
1980-04-04,350.9,349.78
1980-05-04,349.79,350.05
1980-06-03,350.49,350.18
1980-07-03,352.39,350.3
1980-08-02,348.73,349.86
1980-09-01,349.66,350.82
1980-10-01,352.2,350.65
1980-10-31,351.38,350.25
1980-11-30,351.83,351.19
1980-12-30,352.73,350.93
1981-01-29,350.86,350.88
1981-02-28,354.06,351.62
1981-03-30,353.64,351.98
1981-04-29,352.12,351.52
1981-05-29,352.09,351.65
1981-06-28,353.86,351.88
1981-07-28,354.42,352.26
1981-08-27,353.74,351.69
1981-09-26,353.56,352.4
1981-10-26,354.33,352.27
1981-11-25,354.23,352.23
1981-12-25,353.52,352.99
1982-01-24,355.84,352.13
1982-02-23,356.03,352.9
1982-03-25,350.11,352.82
1982-04-24,352.28,352.64
1982-05-24,355.13,353.02
1982-06-23,353.69,353.25
1982-07-23,352.45,353.85
1982-08-22,355.0,353.82
1982-09-21,355.15,353.92
1982-10-21,353.5,354.02
1982-11-20,357.06,353.84
1982-12-20,357.24,354.32
1983-01-19,355.96,353.96
1983-02-18,357.01,354.64
1983-03-20,357.4,355.1
1983-04-19,356.16,353.92
1983-05-19,356.66,355.36
1983-06-18,358.08,355.27
1983-07-18,354.08,355.82
1983-08-17,354.85,355.0
1983-09-16,358.57,355.29
1983-10-16,356.9,355.49
1983-11-15,356.31,355.48
1983-12-15,357.37,355.78
1984-01-14,355.8,355.8
1984-02-13,355.78,355.97
1984-03-14,356.49,356.42
1984-04-13,357.91,355.94
1984-05-13,357.64,356.7
1984-06-12,358.43,356.5
1984-07-12,359.11,356.53
1984-08-11,359.19,357.24
1984-09-10,358.79,357.56
1984-10-10,359.67,356.68
1984-11-09,358.41,357.07
1984-12-09,359.21,357.17
1985-01-08,359.97,357.49
1985-02-07,357.83,357.69
1985-03-09,358.86,358.19
1985-04-08,358.93,358.03
1985-05-08,358.21,358.16
1985-06-07,360.0,357.76
1985-07-07,361.73,357.98
1985-08-06,357.01,358.46
1985-09-05,360.87,358.69
1985-10-05,357.87,358.73
1985-11-04,358.54,358.75
1985-12-04,360.17,359.03
1986-01-03,362.29,358.77
1986-02-02,358.96,358.86
1986-03-04,359.93,358.74
1986-04-03,359.86,359.41
1986-05-03,363.55,359.7
1986-06-02,362.23,359.34
1986-07-02,362.06,359.75
1986-08-01,359.3,360.97
1986-08-31,361.81,360.48
1986-09-30,363.96,360.17
1986-10-30,362.07,360.42
1986-11-29,361.74,360.67
1986-12-29,361.1,360.21
1987-01-28,361.25,361.17
1987-02-27,365.09,360.29
1987-03-29,360.08,361.08
1987-04-28,362.41,360.86
1987-05-28,360.0,361.34
1987-06-27,362.17,361.56
1987-07-27,361.91,361.4
1987-08-26,365.07,362.19
1987-09-25,362.7,361.77
1987-10-25,362.77,362.12
1987-11-24,362.06,362.78
1987-12-24,363.58,361.81
1988-01-23,365.47,362.44
1988-02-22,363.48,363.24
1988-03-23,364.64,362.56
1988-04-22,363.27,362.44
1988-05-22,365.29,363.01
1988-06-21,365.14,362.8
1988-07-21,365.77,362.99
1988-08-20,366.45,363.5
1988-09-19,365.39,363.41
1988-10-19,365.62,363.22
1988-11-18,364.51,363.06
1988-12-18,366.25,364.41
1989-01-17,363.95,364.1
1989-02-16,364.53,363.81
1989-03-18,366.66,363.93
1989-04-17,365.82,364.69
1989-05-17,366.04,364.5
1989-06-16,367.2,364.78
1989-07-16,365.66,364.89
1989-08-15,364.26,364.85
1989-09-14,365.41,364.5
1989-10-14,367.44,365.31
1989-11-13,367.0,365.35
1989-12-13,366.62,366.15
1990-01-12,368.76,365.2
1990-02-11,367.95,366.05
1990-03-13,369.93,365.88
1990-04-12,367.56,365.95
1990-05-12,368.66,365.43
1990-06-11,366.25,366.3
1990-07-11,368.08,366.06
1990-08-10,365.86,366.23
1990-09-09,368.22,366.47
1990-10-09,369.11,366.53
1990-11-08,367.21,366.78
1990-12-08,367.58,366.52
1991-01-07,367.91,367.66
1991-02-06,368.41,367.18
1991-03-08,369.11,367.45
1991-04-07,369.57,368.05
1991-05-07,366.65,368.5
1991-06-06,369.87,367.5
1991-07-06,369.56,367.74
1991-08-05,369.18,368.32
1991-09-04,369.48,367.91
1991-10-04,367.98,368.56
1991-11-03,369.38,368.27
1991-12-03,370.1,368.65
1992-01-02,369.07,369.09
1992-02-01,369.02,368.78
1992-03-02,369.6,368.88
1992-04-01,369.65,368.61
1992-05-01,371.97,370.07
1992-05-31,371.73,369.53
1992-06-30,370.79,370.12
1992-07-30,370.11,369.34
1992-08-29,372.71,370.01
1992-09-28,372.03,369.97
1992-10-28,371.33,369.67
1992-11-27,370.93,370.72
1992-12-27,370.51,369.71
1993-01-26,369.69,370.37
1993-02-25,371.74,370.46
1993-03-27,371.07,370.71
1993-04-26,372.29,370.52
1993-05-26,370.63,371.03
1993-06-25,370.56,370.9
1993-07-25,371.61,371.02
1993-08-24,370.66,371.38
1993-09-23,371.93,371.56
1993-10-23,372.37,371.33
1993-11-22,372.7,371.11
1993-12-22,370.62,371.73
1994-01-21,372.94,372.22
1994-02-20,372.79,371.5
1994-03-22,373.08,372.67
1994-04-21,372.63,372.47
1994-05-21,373.58,372.57
1994-06-20,372.08,372.7
1994-07-20,374.12,373.16
1994-08-19,373.3,372.65
1994-09-18,375.1,373.62
1994-10-18,375.36,373.61
1994-11-17,372.14,373.64
1994-12-17,374.53,373.27
1995-01-16,374.17,373.86
1995-02-15,374.69,374.19
1995-03-17,376.12,374.42
1995-04-16,374.76,373.83
1995-05-16,374.33,374.35
1995-06-15,377.12,374.07
1995-07-15,378.26,374.1
1995-08-14,373.84,373.78
1995-09-13,376.65,374.73
1995-10-13,375.24,375.06
1995-11-12,375.24,374.96
1995-12-12,377.65,375.53
1996-01-11,377.61,375.21
1996-02-10,377.5,375.47
1996-03-11,378.23,375.87
1996-04-10,376.06,375.17
1996-05-10,376.5,375.59
1996-06-09,376.12,375.53
1996-07-09,376.43,376.54
1996-08-08,379.03,375.9
1996-09-07,377.26,375.94
1996-10-07,376.96,376.28
1996-11-06,378.11,377.07
1996-12-06,377.97,376.74
1997-01-05,376.59,377.09
1997-02-04,377.12,377.17
1997-03-06,378.99,377.51
1997-04-05,376.52,377.55
1997-05-05,379.59,377.21
1997-06-04,377.17,377.86
1997-07-04,378.0,377.32
1997-08-03,380.42,377.66
1997-09-02,380.46,378.14
1997-10-02,380.03,378.21
1997-11-01,379.84,378.05
1997-12-01,381.4,377.82
1997-12-31,379.64,378.51
1998-01-30,378.67,378.27
1998-03-01,380.04,378.28
1998-03-31,380.65,379.24
1998-04-30,379.5,379.08
1998-05-30,379.01,379.52
1998-06-29,378.9,379.6
1998-07-29,378.2,379.22
1998-08-28,382.3,379.28
1998-09-27,380.82,379.68
1998-10-27,381.27,379.59
1998-11-26,380.43,379.48
1998-12-26,382.01,380.34
1999-01-25,382.85,379.99
1999-02-24,381.84,380.16
1999-03-26,383.16,381.12
1999-04-25,382.51,380.39
1999-05-25,381.61,380.12
1999-06-24,382.93,380.47
1999-07-24,382.34,380.94
1999-08-23,379.56,381.1
1999-09-22,383.54,381.28
1999-10-22,380.46,381.56
1999-11-21,382.68,381.41
1999-12-21,380.91,380.88
2000-01-20,381.8,381.66
2000-02-19,381.92,381.12
2000-03-20,383.8,382.05
2000-04-19,383.63,382.2
2000-05-19,382.97,382.07
2000-06-18,383.66,382.61
2000-07-18,384.31,382.46
2000-08-17,381.72,382.14
2000-09-16,382.5,382.58
2000-10-16,383.04,382.66
2000-11-15,385.92,383.4
2000-12-15,386.53,383.37
2001-01-14,383.69,383.28
2001-02-13,384.7,383.55
2001-03-15,384.04,383.46
2001-04-14,384.23,383.5
2001-05-14,385.25,383.94
2001-06-13,385.35,383.67
2001-07-13,384.11,384.08
2001-08-12,384.57,383.59
2001-09-11,386.08,384.4
2001-10-11,387.45,383.44
2001-11-10,384.68,384.92
2001-12-10,385.9,384.41
2002-01-09,387.09,384.1
2002-02-08,386.32,384.75
2002-03-10,388.38,385.1
2002-04-09,386.24,385.44
2002-05-09,386.39,385.44
2002-06-08,387.16,385.63
2002-07-08,388.5,385.81
2002-08-07,390.48,385.36
2002-09-06,385.09,385.41
2002-10-06,385.83,386.51
2002-11-05,383.58,385.86
2002-12-05,384.41,386.37
2003-01-04,388.02,386.55
2003-02-03,388.71,386.16
2003-03-05,386.77,386.85
2003-04-04,389.67,386.64
2003-05-04,388.37,387.46
2003-06-03,390.13,386.99
2003-07-03,389.8,387.17
2003-08-02,388.49,387.78
2003-09-01,389.94,387.41
2003-10-01,388.48,387.81
2003-10-31,387.53,387.33
2003-11-30,388.05,388.22
2003-12-30,390.33,387.85
2004-01-29,389.57,388.28
2004-02-28,388.13,388.23
2004-03-29,390.47,388.19
2004-04-28,387.87,388.19
2004-05-28,390.84,388.4
2004-06-27,390.54,388.46
2004-07-27,389.11,388.92
2004-08-26,392.02,388.86
2004-09-25,389.5,389.43
2004-10-25,392.15,388.89
2004-11-24,390.98,389.3
2004-12-24,391.5,389.27
2005-01-23,389.94,390.41
2005-02-22,391.43,389.93
2005-03-24,389.86,389.71
2005-04-23,388.63,389.72
2005-05-23,391.83,390.29
2005-06-22,389.19,390.3
2005-07-22,390.83,391.3
2005-08-21,393.0,390.58
2005-09-20,391.94,390.86
2005-10-20,390.72,390.37
2005-11-19,393.06,390.86
2005-12-19,394.59,391.04
2006-01-18,391.34,391.96
2006-02-17,393.29,391.77
2006-03-19,393.11,391.64
2006-04-18,394.18,391.74
2006-05-18,393.2,391.35
2006-06-17,393.99,392.21
2006-07-17,392.67,391.83
2006-08-16,393.35,392.33
2006-09-15,393.65,391.83
2006-10-15,391.36,392.72
2006-11-14,393.49,392.62
2006-12-14,392.43,392.76
2007-01-13,395.82,393.18
2007-02-12,394.78,392.84
2007-03-14,394.06,392.73
2007-04-13,395.2,393.11
2007-05-13,394.39,393.21
2007-06-12,394.49,393.42
2007-07-12,396.98,393.98
2007-08-11,394.37,393.61
2007-09-10,392.6,394.08
2007-10-10,393.25,393.99
2007-11-09,394.35,394.18
2007-12-09,394.2,394.93
2008-01-08,395.19,394.52
2008-02-07,396.69,394.26
2008-03-08,397.11,394.7
2008-04-07,396.59,395.49
2008-05-07,395.79,394.68
2008-06-06,395.91,395.16
2008-07-06,396.22,395.49
2008-08-05,396.39,394.66
2008-09-04,396.8,394.81
2008-10-04,395.11,396.16
2008-11-03,398.43,395.43
2008-12-03,397.91,395.85
2009-01-02,398.21,395.8
2009-02-01,397.84,396.79
2009-03-03,397.58,396.96
2009-04-02,397.05,396.09
2009-05-02,399.73,396.09
2009-06-01,399.24,397.14
2009-07-01,398.73,397.13
2009-07-31,399.81,396.96
2009-08-30,397.85,397.19
2009-09-29,399.0,397.44
2009-10-29,398.61,397.35
2009-11-28,399.04,397.56
2009-12-28,398.59,397.68
2010-01-27,399.18,397.71
2010-02-26,401.21,398.2
2010-03-28,399.98,397.6
2010-04-27,399.8,398.04
2010-05-27,396.17,398.07
2010-06-26,398.87,398.76
2010-07-26,396.81,398.61
2010-08-25,399.23,398.15
2010-09-24,399.42,398.5
2010-10-24,400.05,399.27
2010-11-23,399.38,399.26
2010-12-23,397.69,399.03
2011-01-22,399.38,399.09
2011-02-21,400.16,399.24
2011-03-23,399.13,399.76
2011-04-22,400.37,399.79
2011-05-22,398.36,399.77
2011-06-21,400.71,400.29
2011-07-21,402.26,400.13
2011-08-20,400.27,400.16
2011-09-19,399.82,400.45
2011-10-19,403.03,400.7
2011-11-18,399.74,400.84
2011-12-18,401.03,400.2
2012-01-17,403.25,400.66
2012-02-16,403.79,401.43
2012-03-17,401.61,400.86
2012-04-16,403.16,401.33
2012-05-16,404.08,400.59
2012-06-15,402.21,401.67
2012-07-15,404.2,401.44
2012-08-14,404.7,402.2
2012-09-13,405.36,402.65
2012-10-13,403.87,401.99
2012-11-12,403.69,402.13
2012-12-12,404.65,401.94
2013-01-11,404.25,402.24
2013-02-10,404.3,402.92
2013-03-12,402.79,402.59
2013-04-11,404.32,402.97
2013-05-11,404.14,403.19
2013-06-10,404.41,402.96
2013-07-10,400.37,403.46
2013-08-09,405.72,402.9
2013-09-08,404.12,403.19
2013-10-08,405.1,403.45
2013-11-07,405.89,403.5
2013-12-07,402.59,403.81
2014-01-06,405.54,404.47
2014-02-05,404.3,404.19
2014-03-07,405.23,404.14
2014-04-06,404.62,404.66
2014-05-06,407.72,404.23
2014-06-05,404.0,404.31
2014-07-05,405.87,405.05
2014-08-04,404.93,404.64
2014-09-03,406.77,405.6
2014-10-03,407.87,404.9
2014-11-02,407.28,404.84
2014-12-02,406.12,406.05
2015-01-01,405.9,405.68
2015-01-31,407.51,405.78
2015-03-02,408.1,405.54
2015-04-01,407.7,405.97
2015-05-01,405.78,405.63
2015-05-31,407.09,406.23
2015-06-30,405.38,406.39
2015-07-30,408.06,406.74
2015-08-29,405.5,406.02
2015-09-28,409.07,406.78
2015-10-28,404.46,406.37
2015-11-27,409.81,407.24
2015-12-27,408.2,407.23
2016-01-26,409.58,407.28
2016-02-25,409.86,407.69
2016-03-26,408.82,407.75
2016-04-25,407.93,406.99
2016-05-25,409.86,408.39
2016-06-24,411.4,407.85
2016-07-24,409.13,408.07
2016-08-23,408.32,408.56
2016-09-22,409.03,408.03
2016-10-22,408.91,408.15
2016-11-21,409.08,408.82
2016-12-21,412.17,409.02
2017-01-20,410.56,408.73
2017-02-19,409.2,409.64
2017-03-21,410.69,409.1
2017-04-20,410.13,409.18
2017-05-20,409.87,409.85
2017-06-19,411.03,409.61
2017-07-19,410.58,409.85
2017-08-18,410.45,410.27
2017-09-17,411.04,409.84
2017-10-17,409.36,410.46
2017-11-16,410.04,410.36
2017-12-16,413.7,410.48
2018-01-15,409.84,410.37
2018-02-14,410.92,410.82
2018-03-16,412.42,411.23
2018-04-15,414.85,410.79
2018-05-15,411.03,411.28
2018-06-14,413.37,411.52
2018-07-14,413.12,411.31
2018-08-13,413.71,411.56
2018-09-12,411.77,411.35
2018-10-12,413.47,411.87
2018-11-11,412.76,411.25
2018-12-11,414.0,412.24
