Westchester Village/Unionport	Bronx
Queens Village	Queens
Woodside	Queens
Bedford	Brooklyn
Highbridge	Bronx
Stuyvesant Heights	Brooklyn
Queensbridge/Ravenswood	Queens
East Flatbush/Farragut	Brooklyn
Mott Haven/Port Morris	Bronx
Prospect-Lefferts Gardens	Brooklyn
Sunset Park West	Brooklyn
South Jamaica	Queens
Howard Beach	Queens
South Williamsburg	Brooklyn
Woodlawn/Wakefield	Bronx
Rego Park	Queens
West Concourse	Bronx
Manhattan Beach	Brooklyn
Battery Park	Manhattan
Bronxdale	Bronx
West Brighton	Staten Island
Flatlands	Brooklyn
Glendale	Queens
East Concourse/Concourse Village	Bronx
Ozone Park	Queens
South Ozone Park	Queens
Norwood	Bronx
Parkchester	Bronx
East Tremont	Bronx
Douglaston	Queens
Windsor Terrace	Brooklyn
Bensonhurst West	Brooklyn
Kew Gardens	Queens
Flatbush/Ditmas Park	Brooklyn
Starrett City	Brooklyn
Roosevelt Island	Manhattan
Bay Ridge	Brooklyn
Saint Albans	Queens
Pelham Parkway	Bronx
Prospect Park	Brooklyn
Jamaica	Queens
Murray Hill-Queens	Queens
Stapleton	Staten Island
Maspeth	Queens
Dyker Heights	Brooklyn
Allerton/Pelham Gardens	Bronx
Co-Op City	Bronx
Belmont	Bronx
Bensonhurst East	Brooklyn
Kew Gardens Hills	Queens
Crotona Park East	Bronx
Van Cortlandt Village	Bronx
Springfield Gardens South	Queens
Corona	Queens
Brownsville	Brooklyn
Red Hook	Brooklyn
Bayside	Queens
Van Nest/Morris Park	Bronx
Gravesend	Brooklyn
Oakland Gardens	Queens
Claremont/Bathgate	Bronx
Ocean Hill	Brooklyn
Brighton Beach	Brooklyn
Spuyten Duyvil/Kingsbridge	Bronx
Kingsbridge Heights	Bronx
Soundview/Bruckner	Bronx
Fresh Meadows	Queens
East Elmhurst	Queens
Hunts Point	Bronx
Cambria Heights	Queens
Whitestone	Queens
East Flatbush/Remsen Village	Brooklyn
Rosedale	Queens
Inwood Hill Park	Manhattan
Bedford Park	Bronx
Jamaica Estates	Queens
Borough Park	Brooklyn
Flushing	Queens
Auburndale	Queens
Bath Beach	Brooklyn
Queensboro Hill	Queens
Morrisania/Melrose	Bronx
Madison	Brooklyn
Homecrest	Brooklyn
Eastchester	Bronx
College Point	Queens
Brooklyn Navy Yard	Brooklyn
Marine Park/Mill Basin	Brooklyn
