Adelie	Biscoe	MALE	34.4	18.4
Adelie	Dream	MALE	40.3	19.1
Adelie	Biscoe	FEMALE	36	20
Adelie	Dream	MALE	40.6	18.6
Adelie	Biscoe	FEMALE	33.5	18.6
Adelie	Dream	FEMALE	40.6	19.4
Adelie	Dream	FEMALE	35.7	18.9
Adelie	Torgersen	MALE	37.3	18.1
Adelie	Torgersen	MALE	39.6	18.5
Adelie	Biscoe	FEMALE	36.4	18.9
Adelie	Dream	FEMALE	40.7	16.1
Adelie	Torgersen	MALE	38.2	18.6
Adelie	Torgersen	MALE	39.8	17.1
Adelie	Biscoe	FEMALE	39.5	21.5
Adelie	Dream	FEMALE	36.6	18.8
Adelie	Dream	FEMALE	36	17.8
Adelie	Biscoe	FEMALE	39.3	19.5
Adelie	Torgersen	MALE	44.1	17.1
Adelie	Biscoe	FEMALE	37.2	17.2
Adelie	Dream	FEMALE	40.1	17.1
Adelie	Dream	FEMALE	40.5	18.5
Adelie	Biscoe	FEMALE	40.2	18.6
Adelie	Dream	FEMALE	38.3	21.1
Adelie	Dream	FEMALE	37.8	17.1
Adelie	Torgersen	FEMALE	36.3	16.9
Adelie	Biscoe	FEMALE	41.5	17
Adelie	Dream	MALE	43.2	18.7
Adelie	Dream	MALE	38.8	16
Adelie	Dream	FEMALE	40.8	18.6
Adelie	Torgersen	MALE	41	17.2
Adelie	Biscoe	MALE	42.7	18.5
Adelie	Torgersen	FEMALE	39.7	18.2
Adelie	Torgersen	FEMALE	41.1	17.2
Adelie	Dream	MALE	38.2	17
Adelie	Torgersen	FEMALE	42.1	19.5
Adelie	Biscoe	MALE	36	17.8
Adelie	Dream	FEMALE	36.7	17
Adelie	Torgersen	FEMALE	35.2	16.1
Adelie	Dream	MALE	35.6	18.9
Adelie	Dream	MALE	38.1	16.9
Adelie	Dream	MALE	41.1	18.8
Adelie	Biscoe	FEMALE	39.2	16.6
Adelie	Torgersen	MALE	38.8	17.2
Adelie	Biscoe	FEMALE	37.2	17.1
Adelie	Torgersen	MALE	40.6	16.5
Adelie	Dream	MALE	41.4	17.5
Adelie	Dream	FEMALE	40.2	20.3
Adelie	Dream	FEMALE	42.2	18.9
Adelie	Torgersen	FEMALE	39.6	20.6
Adelie	Biscoe	MALE	37.6	19
Adelie	Dream	MALE	35.5	17.6
Adelie	Biscoe	FEMALE	41.3	17.5
Adelie	Biscoe	MALE	37.3	18
Adelie	Dream	MALE	39	17.5
Adelie	Dream	MALE	39.2	19.5
Adelie	Dream	FEMALE	42.9	21.1
Adelie	Torgersen	MALE	36.2	17
Adelie	Dream	MALE	39	17.4
Adelie	Dream	MALE	34.5	20
Adelie	Dream	MALE	41.3	18.5
Adelie	Biscoe	FEMALE	39.2	18.1
Adelie	Dream	FEMALE	37.3	19.3
Adelie	Torgersen	MALE	38.1	19.1
Adelie	Dream	FEMALE	46	17.9
Adelie	Biscoe	MALE	37.9	17.6
Adelie	Torgersen	MALE	41.1	18.6
Adelie	Biscoe	MALE	39.5	17
Adelie	Dream	FEMALE	40.5	17.9
Adelie	Biscoe	MALE	36.8	19.2
Adelie	Torgersen	FEMALE	37	20.7
Adelie	Dream	FEMALE	37	18.9
Adelie	Biscoe	MALE	46	18.4
Adelie	Torgersen	MALE	38.1	19
Adelie	Biscoe	FEMALE	36.8	17.8
Adelie	Dream	FEMALE	41.4	19.5
Adelie	Dream	MALE	37.3	19
Adelie	Dream	MALE	36	18.5
Adelie	Biscoe	FEMALE	41.8	15.9
Adelie	Biscoe	FEMALE	38.6	17.2
Adelie	Torgersen	MALE	41.1	18.9
Chinstrap	Dream	MALE	46	19
Chinstrap	Dream	MALE	50.9	19.9
Chinstrap	Dream	FEMALE	50.3	16.6
Chinstrap	Dream	FEMALE	43.2	17.9
Chinstrap	Dream	MALE	45.5	18.9
Chinstrap	Dream	MALE	47.6	17.9
Chinstrap	Dream	MALE	48.5	17.5
Chinstrap	Dream	MALE	52	17.8
Chinstrap	Dream	FEMALE	51	18.8
Chinstrap	Dream	MALE	51.3	18.6
Chinstrap	Dream	FEMALE	46.4	19.8
Chinstrap	Dream	FEMALE	49	17.8
Chinstrap	Dream	MALE	40.9	18.8
Chinstrap	Dream	FEMALE	49.6	17.8
Chinstrap	Dream	MALE	49.2	16.8
Chinstrap	Dream	MALE	50.6	18.2
Chinstrap	Dream	FEMALE	47.5	18.7
Chinstrap	Dream	MALE	51.5	20
Chinstrap	Dream	FEMALE	52.8	18.2
Chinstrap	Dream	FEMALE	50.9	17.3
Chinstrap	Dream	MALE	46.1	20.7
Chinstrap	Dream	FEMALE	51.3	19.5
Chinstrap	Dream	FEMALE	52.2	18.6
Chinstrap	Dream	FEMALE	49.3	19.4
Chinstrap	Dream	FEMALE	51.9	17.9
Chinstrap	Dream	MALE	51.4	18.2
Chinstrap	Dream	FEMALE	53.5	20.8
Chinstrap	Dream	MALE	58	19.5
Chinstrap	Dream	FEMALE	49	16.6
Chinstrap	Dream	MALE	49.8	16.6
Chinstrap	Dream	MALE	45.2	19.6
Chinstrap	Dream	MALE	46.9	19.2
Chinstrap	Dream	FEMALE	50.1	16.5
Chinstrap	Dream	MALE	50.5	18.7
Chinstrap	Dream	MALE	52	17.5
Chinstrap	Dream	FEMALE	52	17.9
Chinstrap	Dream	FEMALE	50.8	17
Chinstrap	Dream	MALE	54.2	17.3
Chinstrap	Dream	FEMALE	50.5	18.1
Chinstrap	Dream	MALE	43.5	18.4
Chinstrap	Dream	MALE	50.7	19
Chinstrap	Dream	FEMALE	46.7	18.3
Chinstrap	Dream	FEMALE	55.8	19.9
Chinstrap	Dream	MALE	45.2	20.3
Chinstrap	Dream	MALE	46.4	17.8
Chinstrap	Dream	MALE	50.2	19.7
Chinstrap	Dream	MALE	48.1	19.6
Chinstrap	Dream	FEMALE	46.5	20
Chinstrap	Dream	FEMALE	45.9	19.5
Chinstrap	Dream	FEMALE	42.4	17.1
Chinstrap	Dream	MALE	50	16.7
Chinstrap	Dream	FEMALE	51.3	17
Gentoo	Biscoe	FEMALE	51.3	15
Gentoo	Biscoe	MALE	46.8	13.9
Gentoo	Biscoe	MALE	45.8	16.2
Gentoo	Biscoe	FEMALE	47.4	13.8
Gentoo	Biscoe	FEMALE	49.2	13.5
Gentoo	Biscoe	MALE	59.6	14.4
Gentoo	Biscoe	MALE	52.5	15.8
Gentoo	Biscoe	FEMALE	49.3	15.2
Gentoo	Biscoe	FEMALE	42.8	14.4
Gentoo	Biscoe	FEMALE	55.1	16.1
Gentoo	Biscoe	FEMALE	46.1	16.3
Gentoo	Biscoe	FEMALE	45.7	14.2
Gentoo	Biscoe	FEMALE	45.1	15
Gentoo	Biscoe	FEMALE	50.7	15
Gentoo	Biscoe	MALE	46.4	17
Gentoo	Biscoe	MALE	46.6	15.3
Gentoo	Biscoe	FEMALE	49.1	14.5
Gentoo	Biscoe	FEMALE	50.1	16.2
Gentoo	Biscoe	FEMALE	49.6	14.7
Gentoo	Biscoe	MALE	43.2	15
Gentoo	Biscoe	MALE	49.1	15.7
Gentoo	Biscoe	MALE	45	15
Gentoo	Biscoe	FEMALE	42.6	14.9
Gentoo	Biscoe	FEMALE	48.2	16.8
Gentoo	Biscoe	MALE	46.2	14.8
Gentoo	Biscoe	MALE	46.2	14.2
Gentoo	Biscoe	MALE	48.6	13.7
Gentoo	Biscoe	FEMALE	47.2	15.5
Gentoo	Biscoe	MALE	52.2	17.3
Gentoo	Biscoe	MALE	45.5	16
Gentoo	Biscoe	MALE	46.9	14.6
Gentoo	Biscoe	FEMALE	52.1	13.2
Gentoo	Biscoe	FEMALE	48.5	15.1
Gentoo	Biscoe	MALE	48.2	16.5
Gentoo	Biscoe	MALE	46.4	14.1
Gentoo	Biscoe	MALE	47.7	14.6
Gentoo	Biscoe	MALE	50	13.3
Gentoo	Biscoe	MALE	49.4	14.3
Gentoo	Biscoe	MALE	45.3	16.1
Gentoo	Biscoe	MALE	48.4	15
Gentoo	Biscoe	FEMALE	43.3	15.2
Gentoo	Biscoe	MALE	47.2	17
Gentoo	Biscoe	MALE	46.5	16.4
Gentoo	Biscoe	MALE	51.1	13.8
Gentoo	Biscoe	MALE	47.6	15.9
Gentoo	Biscoe	MALE	45.5	14
Gentoo	Biscoe	FEMALE	50.5	14.8
Gentoo	Biscoe	FEMALE	46.7	13.7
Gentoo	Biscoe	FEMALE	46.5	13.7
Gentoo	Biscoe	MALE	48.7	15
Gentoo	Biscoe	FEMALE	45.2	16
Gentoo	Biscoe	FEMALE	46.8	15.3
Gentoo	Biscoe	MALE	47.3	13.7
Gentoo	Biscoe	MALE	43.8	15
Gentoo	Biscoe	MALE	49.8	13.4
Gentoo	Biscoe	MALE	45.2	13.9
Gentoo	Biscoe	MALE	43.3	14.6
Gentoo	Biscoe	MALE	49.9	13.5
Gentoo	Biscoe	FEMALE	44.5	14.3
Gentoo	Biscoe	MALE	48.5	16.3
Gentoo	Biscoe	MALE	42	14.2
Gentoo	Biscoe	MALE	46.1	15.3
Gentoo	Biscoe	FEMALE	49.8	14.5
Gentoo	Biscoe	FEMALE	54.3	14
Gentoo	Biscoe	FEMALE	46.5	14.6
Gentoo	Biscoe	FEMALE	47.5	16.1
Gentoo	Biscoe	FEMALE	40.9	15
Gentoo	Biscoe	FEMALE	55.9	15.3
Gentoo	Biscoe	MALE	51.5	14.5
Gentoo	Biscoe	MALE	50.4	14.1
Gentoo	Biscoe	MALE	45.5	16.3
Gentoo	Biscoe	MALE	45.2	15.4
Gentoo	Biscoe	MALE	46.5	14.5
Gentoo	Biscoe	MALE	44.9	15.8
Gentoo	Biscoe	MALE	48.1	16.1
Gentoo	Biscoe	MALE	45.3	13.8
Gentoo	Biscoe	FEMALE	49.5	15.7
Gentoo	Biscoe	FEMALE	45.5	15.6
Gentoo	Biscoe	FEMALE	50	15
Gentoo	Biscoe	MALE	50	14.5
Gentoo	Biscoe	FEMALE	49.6	15.6
Gentoo	Biscoe	FEMALE	45.4	13.6
Gentoo	Biscoe	FEMALE	44.4	17
Gentoo	Biscoe	FEMALE	47.5	14
Gentoo	Biscoe	MALE	44.5	13.2
Gentoo	Biscoe	FEMALE	47.5	16
Gentoo	Biscoe	MALE	50.8	15.2
Gentoo	Biscoe	FEMALE	42.9	15
Gentoo	Biscoe	FEMALE	46.2	14.6
Gentoo	Biscoe	MALE	50.2	14.2
Gentoo	Biscoe	FEMALE	49	14.1
Gentoo	Biscoe	MALE	45.3	16.3
Gentoo	Biscoe	FEMALE	50.4	15.9
Gentoo	Biscoe	MALE	50.8	14.7
Gentoo	Biscoe	MALE	45.5	14.2
Gentoo	Biscoe	FEMALE	46.8	14.5
Gentoo	Biscoe	MALE	42.6	15.2
Gentoo	Biscoe	FEMALE	47.5	17.1
Gentoo	Biscoe	MALE	41.7	15.7
Gentoo	Biscoe	FEMALE	53.4	14.4
Gentoo	Biscoe	FEMALE	48.4	15.8
Gentoo	Biscoe	FEMALE	45.2	15.2
Gentoo	Biscoe	FEMALE	50.8	14.7
Gentoo	Biscoe	FEMALE	44	15.9
Gentoo	Biscoe	FEMALE	45.2	14.4
Gentoo	Biscoe	FEMALE	50	14.6
Gentoo	Biscoe	FEMALE	47.7	16.4
Gentoo	Biscoe	FEMALE	43.6	15.1
Gentoo	Biscoe	MALE	46.8	14.4
Gentoo	Biscoe	FEMALE	50	15.6
Gentoo	Biscoe	MALE	51.1	14.2
Gentoo	Biscoe	MALE	48.8	13.7
Gentoo	Biscoe	MALE	59.6	15.2
Gentoo	Biscoe	FEMALE	49.5	17.3
Gentoo	Biscoe	MALE	43.5	14.5
Gentoo	Biscoe	FEMALE	45.8	15.7
Gentoo	Biscoe	MALE	47.8	15.1
Gentoo	Biscoe	MALE	44.9	15
Gentoo	Biscoe	MALE	48.7	13.9
Gentoo	Biscoe	FEMALE	47.3	15.5
Gentoo	Biscoe	MALE	48.7	15.7
Gentoo	Biscoe	MALE	48.6	15.7
Gentoo	Biscoe	MALE	51.1	15.8
Gentoo	Biscoe	MALE	49.1	16.3
Gentoo	Biscoe	FEMALE	48.4	14.2
Gentoo	Biscoe	FEMALE	42.7	13.7
Gentoo	Biscoe	FEMALE	46.3	15.4
Gentoo	Biscoe	MALE	43.2	15.8
Gentoo	Biscoe	MALE	43.4	13.1
