iata,airport,city,state,country,lat,long,cnt
CVG,Eglin Air Force Base,Akron	OH,,USA,39.48684385,-90.64975358,228.33458245585717
BWI,Greenbrier Valley,Atlanta	GA,,USA,33.66161984,-105.67891635,219.72850140208635
TVC,McGhee-Tyson,Hollister	MO,,USA,32.59895139,-80.27148405,1064.7264842652467
RSW,Barkley Regional,Monroe	LA,,USA,40.98040914,-92.86777676,23.0
CDC,McAllen Miller International,Gunnison	CO,,USA,40.84142699,-97.4953818,198.46088831707286
BUR,Mobile Regional,Colorado Springs	CO,,USA,33.47815371,-73.42260691,594.4078165931505
BKG,Eagle County Regional,Philadelphia	PA,,USA,35.28313633,-89.41883192,7001.768796477693
RIC,San Diego International-Lindbergh,St. Petersburg	FL,,USA,38.75405515,-96.67753601,392.1855188854479
PWM,Gillette-Campbell County,Sacramento	CA,,USA,32.88349407,-76.82388206,869.4520248181839
CHO,Arcata,Eagle	CO,,USA,33.0510787,-118.85963827,380.4114571622825
TLH,Minneapolis-St Paul Intl,Sacramento	CA,,USA,33.8212588,-122.47649106,2453.1098525259818
SAF,Albany Cty,Santa Ana	CA,,USA,41.40491598,-101.99218543,1865.9209093319287
SPI,Telluride Regional,Billings	MT,,USA,38.56654624,-74.74840559,455.2164020804467
MKE,Telluride Regional,Duluth	MN,,USA,46.70270578,-91.03650791,4720.779953907593
SNA,Greenville-Spartanburg,McAllen	TX,,USA,47.03823101,-82.22429162,830.2348114705644
DCA,Dallas Love,Greer	SC,,USA,42.22125808,-78.52579717,242.9422434742345
CYS,Idaho Falls Regional,Twin Falls	ID,,USA,28.30161065,-101.39208582,95.91693279377405
LMT,Tulsa International,Mammoth Lakes	CA,,USA,28.22292624,-87.56469058,1860.9315788356907
HRL,Mammoth Yosemite,Harrisburg	PA,,USA,34.6996266,-94.64642725,366.222081562214
EWR,Long Island - MacArthur,Minot	ND,,USA,37.308739,-116.37576904,192.6383280348299
BWI,Laredo International,Palm Springs	CA,,USA,35.35721993,-81.54162326,93.52153036527439
LFT,Baltimore-Washington International,San Diego	CA,,USA,46.50457161,-123.94433301,337.8585096568572
SAT,Yellowstone Regional,Greensboro	NC,,USA,41.42499246,-109.81338693,7153.038372351631
SMF,Idaho Falls Regional,Columbia	SC,,USA,39.85513156,-94.61128834,482.17834692598905
MMH,Wichita Mid-Continent,Omaha	NE,,USA,35.07400823,-114.82351978,3271.1412121246
MSP,Fresno Yosemite International,Chattanooga	TN,,USA,42.27469455,-123.39830749,6250.232716848375
EAU,Fort Smith Regional,Bristol	TN,,USA,40.19255344,-97.78627852,946.8610552125864
CID,Mammoth Yosemite,Akron	OH,,USA,43.73564975,-86.0943953,1447.9347685972612
JAX,Fort Smith Regional,Sarasota	FL,,USA,32.80477853,-103.83969777,343.9420306124976
OMA,Monroe Regional,Huntsville	AL,,USA,34.10737314,-103.65949433,2309.9591246207465
MEM,William P Hobby,Columbia	SC,,USA,41.71842335,-115.54103849,106.65723223634828
IYK,Baltimore-Washington International,Melbourne	FL,,USA,46.39067686,-76.08954836,462.18764793096983
FWA,Glynco Jetport,Columbia	SC,,USA,37.0233828,-123.77328309,2390.6137756925996
FCA,Newark Intl,Spokane	WA,,USA,32.56407607,-93.29634952,3970.99237827944
ABI,Tunica Municipal Airport,Tampa	FL,,USA,33.1788218,-77.18155318,289.7041710666684
ORD,Hector International,Syracuse	NY,,USA,30.8822278,-99.96573942,326.88593822457307
ILM,William B Hartsfield-Atlanta Intl,Milwaukee	WI,,USA,36.26152046,-88.9243743,1420.8763695754562
RDM,Fort Wayne International,Billings	MT,,USA,35.85861459,-88.08070724,1010.238629141989
BTV,Lafayette Regional,Charleston	SC,,USA,42.05995571,-94.40706573,181.14730611164345
OAJ,Austin-Bergstrom International,Albuquerque	NM,,USA,33.29070411,-89.48894692,441.1962305390293
MCI,Dubuque Municipal,Dallas-Fort Worth	TX,,USA,40.78558284,-112.1871045,2789.1337323462003
LAX,Midland International,Chicago	IL,,USA,33.91101814,-72.92524316,2562.009932070708
RDU,Northwest Arkansas Regional,Chicago	IL,,USA,43.21959755,-86.52771042,1758.212637177985
MDT,Fayetteville Municipal,Miami	FL,,USA,32.17534486,-122.69058392,3601.8581922667636
MYR,Fort Lauderdale-Hollywood Int'l,Tunica	MS,,USA,39.21571904,-98.90929654,4067.7653434958984
GJT,Santa Fe Municipal,Gillette	WY,,USA,44.86486946,-83.53052117,322.4554927491458
RDU,Montrose Regional,Miami	FL,,USA,41.21811737,-107.03969695,90.34721858891697
BOI,Glynco Jetport,Midland	TX,,USA,32.32009663,-111.09710184,970.8267301662567
FAT,Portland Intl,Idaho Falls	ID,,USA,35.11729037,-77.60133137,62.19403496751924
GSO,Evansville Regional,Colorado Springs	CO,,USA,48.79275,-105.33140798,12033.230556006627
ATL,Evansville Regional,Miami	FL,,USA,37.13510401,-93.68234807,48.598395116495546
FWA,Spokane Intl,Sacramento	CA,,USA,39.23146586,-118.417292,237.7768853900516
SGF,Santa Maria Pub/Capt G Allan Hancock,New Bern	NC,,USA,25.79325,-97.88273772,113.19804379629265
BDL,Yampa Valley,Miami	FL,,USA,34.32471929,-105.7452358,1299.6549153299532
BTV,Cincinnati Northern Kentucky Intl,Oakland	CA,,USA,39.02987679,-99.40998836,487.7378820540999
JFK,Minneapolis-St Paul Intl,Long Beach	CA,,USA,39.96410718,-78.80097329,35.86324577333882
RNO,Northwest Arkansas Regional,Asheville	NC,,USA,29.88617976,-72.64928595,77.14474867336581
BTV,San Antonio International,Kansas City	MO,,USA,48.79275,-84.90933067,176.09462887510873
UTM,"Baton Rouge Metropolitan, Ryan",Bloomington	IL,,USA,47.22464113,-122.26491937,330.48096953314035
HSV,Cleveland-Hopkins Intl,Eagle	CO,,USA,37.44861629,-123.77460485,1090.5814661238974
TUS,Florida Beach,Charleston	SC,,USA,38.99639886,-102.99699329,602.8516734568561
ICT,McGhee-Tyson,Wilkes-Barre/Scranton	PA,,USA,28.98952703,-74.79578047,2194.320774858223
HSV,Klamath Falls International,Lubbock	TX,,USA,48.53234111,-99.54539592,839.6827096460494
SAN,Rapid City Regional,Rochester	NY,,USA,36.46540011,-91.05233324,83.06869367013022
LGA,Lovell,Colorado Springs	CO,,USA,36.07337382,-120.57277846,2223.6919438843056
CID,McGhee-Tyson,Albany	NY,,USA,39.21455901,-118.34825523,50.784202926015396
RST,Tulsa International,Pocatello	ID,,USA,44.88297611,-83.46420995,1942.02170282995
RDU,Dane County Regional,Dallas-Fort Worth	TX,,USA,38.8298852,-84.60487251,244.29182259825404
BUF,McCarran International,Medford	OR,,USA,44.16814576,-122.12747565,2186.7032992163226
DAB,Cincinnati Northern Kentucky Intl,Newport News	VA,,USA,39.79986761,-123.67676455,1046.5734798481774
MSY,Will Rogers World,Louisville	KY,,USA,33.74065308,-93.74810362,100.34678204185141
RKS,Gillette-Campbell County,Beaches	FL,,USA,36.49628814,-108.11669485,1193.9613709718053
RDM,Springfield-Branson Regional,Little Rock	AR,,USA,40.44531522,-110.90554392,2073.0777847871923
MAF,Port Columbus Intl,Aspen	CO,,USA,32.77103539,-87.00463255,15537.175220632927
PBI,Yuma MCAS-Yuma International,Baton Rouge	LA,,USA,32.7445176,-123.73126302,59.92542214743322
BIS,Marquette County Airport,Santa Maria	CA,,USA,37.16369767,-91.82509236,714.198775128684
ORD,Greater Rochester Int'l,North Bend	OR,,USA,41.18664729,-119.60877244,12463.327780206135
GCC,LaGuardia,Ontario	CA,,USA,32.08310552,-100.57298409,746.241561882254
TPA,Huntsville International,Killeen	TX,,USA,30.6933103,-77.68526229,23.0
DEN,Orlando International,West Palm Beach	FL,,USA,36.29420965,-99.30412633,1074.643471764278
HOU,Richmond International,Colorado Springs	CO,,USA,38.04908049,-111.15372147,236.62890386122163
BNA,Minneapolis-St Paul Intl,Burbank	CA,,USA,38.68552382,-75.26400067,73.38092487059903
GRK,Palm Beach International,Meridian	MS,,USA,33.66753605,-118.63983148,288.37190852255793
HPN,Wichita Mid-Continent,Fayetteville	NC,,USA,35.28760763,-93.44210216,1917.9607249676433
OKC,LaGuardia,Flint	MI,,USA,38.68448091,-74.40530387,84.03640668811155
CYS,Dubuque Municipal,Oklahoma City	OK,,USA,43.14638023,-79.05295629,1841.5835374302899
MLU,Santa Barbara Municipal,Fresno	CA,,USA,41.1310998,-98.89792255,1635.933188319289
SFO,Quad City,St Louis	MO,,USA,37.23778545,-123.1187007,869.1611500320371
JAN,Chicago Midway,West Palm Beach	FL,,USA,45.40062218,-97.1133951,187.67156462748196
BOI,Asheville Regional,Dubuque	IA,,USA,41.63014924,-104.88418119,449.83167041327744
PAH,Yeager,Albany	NY,,USA,39.4583949,-122.80649459,538.7726621647014
RAP,Jackson Hole,Jacksonville	FL,,USA,37.17447702,-102.10500317,341.86240996928854
MQT,Huntsville International,Cedar Rapids	IA,,USA,26.67299151,-72.59700644,721.5444882046223
RSW,Midland International,Idaho Falls	ID,,USA,39.0395512,-113.36074675,128.01505975384626
ATL,William P Hobby,Chicago	IL,,USA,41.50662411,-116.86595391,1010.3511170908342
CAK,Dallas Love,Chicago	IL,,USA,35.81753447,-108.89731138,3174.1934114711894
RKS,Eppley Airfield,Bozeman	MT,,USA,48.79275,-116.29986153,259.728657200317
CYS,Washington Dulles International,Savannah	GA,,USA,28.93063842,-78.41760055,466.68949619505486
CHO,Glacier Park Intl,St Louis	MO,,USA,43.93281107,-120.46126388,467.09098862489174
PIA,Lehigh Valley International,Grand Forks	ND,,USA,30.50287143,-72.84455352,48.04167930255017
PDX,Gallatin,Myrtle Beach	SC,,USA,37.82863638,-108.80802233,1279.7910819280091
SRQ,McAllen Miller International,Savannah	GA,,USA,47.50867326,-72.77099842,855.4650059751276
BWI,Robert Gray AAF,Valdosta	GA,,USA,30.73568486,-123.55717496,25129.0
MDW,Jacksonville International,Valdosta	GA,,USA,40.08821486,-114.99491802,438.72095922043394
MTJ,Palm Beach International,Dallas	TX,,USA,35.36482179,-112.15157693,1172.1457595446454
LAS,Tallahassee Regional,Pensacola	FL,,USA,31.43997439,-95.1835445,967.2525662489667
IAD,Billings Logan Intl,St Louis	MO,,USA,37.3651452,-86.54975384,596.9286376159856
SDF,Syracuse-Hancock Intl,Phoenix	AZ,,USA,46.58594096,-84.40829328,120.1248193573934
CMI,Newport News/Williamsburg International,Madison	WI,,USA,34.81205457,-100.17276037,32.73516950868883
PDX,Alexandria International,Salt Lake City	UT,,USA,35.03080154,-76.58306846,176.3502412517787
CRP,Jacksonville International,Albany	NY,,USA,34.07291794,-109.71884039,706.727647453503
BQK,Mahlon Sweet,El Paso	TX,,USA,44.66634419,-105.20560435,649.0488262770887
CDC,Salt Lake City Intl,Miami	FL,,USA,41.01672311,-80.01185449,40.78874740847863
SYR,Dothan,Richmond	VA,,USA,34.37502253,-85.0787777,254.39122071423034
LAS,Burbank-Glendale-Pasadena,Wilkes-Barre/Scranton	PA,,USA,32.90054451,-99.45264411,111.82057458726649
PWM,Pittsburgh International,Valdosta	GA,,USA,45.40857258,-107.17515474,2254.2001615815475
OTH,Aspen-Pitkin Co/Sardy,Melbourne	FL,,USA,37.77565152,-77.271812,2261.869450531036
CYS,Dallas-Fort Worth International,Gunnison	CO,,USA,34.71026063,-107.82183237,2315.6437804421184
FAR,Natrona County Intl,Pensacola	FL,,USA,37.79206538,-104.59627073,4697.010116298175
ABQ,Grand Forks International,San Francisco	CA,,USA,46.51437789,-92.33416374,2682.642135066236
CMI,Capital,Albany	NY,,USA,40.33200592,-120.86562581,12271.047316292876
MLB,Lafayette Regional,Raleigh	NC,,USA,42.57728853,-103.05559159,185.54617333409934
SYR,Indianapolis International,Laredo	TX,,USA,39.99467208,-77.46488939,1700.5123985210887
MCO,Birmingham International,Boston	MA,,USA,39.60306851,-79.43785571,81.2278775472784
BOS,Miami International,Fort Smith	AR,,USA,40.47045773,-74.1221582,2461.1040035013825
LAS,South Bend Regional,Denver	CO,,USA,46.35091555,-121.60757141,212.53053444404046
IAD,Tunica Municipal Airport,Flint	MI,,USA,38.26676909,-117.92747862,1841.3919464154403
AVL,Harrisburg Intl,Traverse City	MI,,USA,32.9903924,-121.1778371,72.50967384947856
JAC,Manchester,South Bend	IN,,USA,35.30067811,-79.84358482,100.6708385517268
TEX,Gen Edw L Logan Intl,Medford	OR,,USA,48.01182584,-88.21512281,280.784244952857
PIT,Spokane Intl,San Jose	CA,,USA,43.0234692,-75.74257623,626.380029024709
ONT,Gallatin,Phoenix	AZ,,USA,38.40625989,-115.16847231,1710.552616632316
CVG,Greenville-Spartanburg,Raleigh	NC,,USA,37.02143232,-77.64720278,2210.0281046509385
LGA,Albert J Ellis,Lewisburg	WV,,USA,31.58985746,-92.60486073,49.071429457738674
BQK,Helena Regional,Harlingen	TX,,USA,38.93426495,-104.41609866,826.7243617091452
TRI,George Bush Intercontinental,Eugene	OR,,USA,30.65904101,-90.63853628,2341.928070950794
MHT,Hector International,Atlanta	GA,,USA,38.49607068,-92.13709669,6294.887489362363
LRD,Billings Logan Intl,Philadelphia	PA,,USA,42.88586628,-74.19037302,42.51048273465257
CPR,Spokane Intl,Shreveport	LA,,USA,36.27476048,-79.67369765,157.42324047709715
FSM,Indianapolis International,Kansas City	MO,,USA,34.57342329,-100.69892402,89.65198270033925
LGB,Bellingham Intl,Green Bay	WI,,USA,42.67835723,-75.92756103,2859.3342397700403
SPS,El Paso International,Dallas-Fort Worth	TX,,USA,45.99701056,-103.57585352,23.0
ILM,Abilene Regional,Greer	SC,,USA,34.17990192,-118.7509214,654.4575846073062
ONT,Helena Regional,Newport News	VA,,USA,39.07225985,-70.6853807,1682.9752274376478
SJC,Gallatin,Columbus	OH,,USA,43.01073551,-95.46619556,922.7080086816942
GTF,Gunnison County,Augusta	GA,,USA,40.54731938,-119.69538005,2761.2707484733683
COD,James M Cox Dayton Intl,Valdosta	GA,,USA,38.781547,-112.07709103,115.50121138313291
SNA,Kent County International,Melbourne	FL,,USA,33.93587205,-114.64301471,578.7743288185524
VPS,Valley International,Chattanooga	TN,,USA,33.32201334,-116.72390103,289.7070605829623
SWF,Santa Barbara Municipal,Springfield	MO,,USA,42.44550797,-107.89358208,7207.47347858554
DFW,Monroe Regional,Eau Claire	WI,,USA,39.19903453,-87.44600833,283.50714567387587
LIT,Marquette County Airport,Dayton	OH,,USA,33.99806728,-113.54075862,3269.945669538135
ROC,Long Beach (Daugherty ),Pensacola	FL,,USA,37.68104982,-106.68319954,355.2901768680257
SJC,Marquette County Airport,Tunica	MS,,USA,27.62942509,-110.02829404,364.72894620733865
UTM,Tampa International,Grand Junction	CO,,USA,37.98755227,-76.43459885,1094.55980592828
BOS,Northwest Arkansas Regional,Milwaukee	WI,,USA,40.39501994,-97.14533974,15301.945521971864
DAL,Aspen-Pitkin Co/Sardy,Moline	IL,,USA,36.90706367,-81.91527121,131.4876471936484
HRL,Portland Intl,Columbus-Starkville-West Point	MS,,USA,41.81658101,-109.91931517,11846.34352030148
SAV,LaGuardia,Cedar City	UT,,USA,34.75450154,-82.54044714,2396.0049848338076
DAY,Pittsburgh International,Newark	NJ,,USA,40.23268761,-111.91905031,14333.175265803227
PIH,Monroe Regional,Cheyenne	WY,,USA,33.86402748,-109.16101016,23.0
TYS,William P Hobby,Cleveland	OH,,USA,40.84125826,-72.79341716,2785.3528673789915
MFE,Denver Intl,Cedar Rapids	IA,,USA,36.53101605,-123.68211101,1221.8085249929832
CRP,Long Beach (Daugherty ),Santa Fe	NM,,USA,37.93648651,-74.0067596,970.1606438990348
IAD,Tampa International,Fort Wayne	IN,,USA,36.32808699,-90.69074955,779.4838999353304
ATL,LaGuardia,Tallahassee	FL,,USA,41.8256675,-113.60397185,3024.1792309270168
SBN,William B Hartsfield-Atlanta Intl,Arcata/Eureka	CA,,USA,38.08082169,-112.40668389,206.23788553271464
PHF,Mobile Regional,Meridian	MS,,USA,41.33607594,-105.70328384,3427.2836115395635
OTH,Chippewa Valley Regional,Bloomington	IL,,USA,42.71878772,-104.52732352,572.7208202708737
TLH,Springfield-Branson Regional,Houston	TX,,USA,34.37885191,-100.90811333,337.63141434255897
FSD,Austin Straubel International,San Jose	CA,,USA,39.66960683,-77.79108235,133.54698382326058
DTW,Grand Forks International,Madison	WI,,USA,33.42795203,-115.01232551,558.9344438705597
DEN,"Baton Rouge Metropolitan, Ryan",Traverse City	MI,,USA,44.67990166,-117.72383633,477.08479333984604
IND,McAllen Miller International,Arlington	VA,,USA,37.70412381,-91.31333586,23.0
CHA,Sheppard AFB/Wichita Falls Municipal,Columbus-Starkville-West Point	MS,,USA,40.7670416,-123.07940259,3719.4381482821823
PIT,Spokane Intl,Augusta	GA,,USA,43.31594604,-123.00458094,5470.783564467365
PWM,Quad City,Pocatello	ID,,USA,44.30081979,-119.1665321,122.74108047326442
ASE,Tucson International,Killeen	TX,,USA,30.76302907,-95.17014653,3165.7205233746577
TYR,Newark Intl,Helena	MT,,USA,39.71741536,-120.59344915,644.9603242448941
SPI,New Orleans International,Abilene	TX,,USA,35.38217304,-121.37006435,591.6596370610064
CVG,Florida Beach,Oklahoma City	OK,,USA,41.05699814,-82.7894849,9924.298566333946
TLH,San Luis Obispo Co-McChesney,Cody	WY,,USA,35.29760241,-72.15580429,130.26792589527034
SHV,Golden Triangle Regional,Islip	NY,,USA,31.74602793,-114.2517043,2153.894064968994
OAJ,Wichita Mid-Continent,Long Beach	CA,,USA,37.07845216,-100.06535066,115.4949107172651
FSD,Fort Wayne International,Brunswick	GA,,USA,40.91681061,-104.43916908,64.79062463201618
DAB,Dubuque Municipal,Milwaukee	WI,,USA,38.53025573,-121.3183011,838.8950170600858
DAY,Jackson Hole,Albany	NY,,USA,38.82647587,-122.5392941,1703.281111741793
LGA,San Luis Obispo Co-McChesney,Madison	WI,,USA,27.82287078,-95.89110265,41.231794227326226
EGE,Sarasota Bradenton International,Ft. Lauderdale	FL,,USA,28.90087989,-115.1067879,215.25796789156453
CHS,Quad City,Syracuse	NY,,USA,38.80441622,-107.65208656,53.40572540009438
SRQ,Austin Straubel International,Spokane	WA,,USA,39.41444275,-110.85813696,1802.8638807913208
DTW,Gillette-Campbell County,Islip	NY,,USA,31.72013215,-74.00761115,108.11432693266346
ALB,Northwest Arkansas Regional,Casper	WY,,USA,36.93024843,-107.3307685,1835.3785564576738
JAC,Louisville International-Standiford,Covington	KY,,USA,41.92022458,-113.92461051,749.4033742223133
SBN,"Baton Rouge Metropolitan, Ryan",Jacksonville	FL,,USA,29.75425998,-74.3557989,23374.900530351748
EWN,Abilene Regional,Manhattan	KS,,USA,29.97173529,-112.54317748,305.36254328732747
BKG,El Paso International,Charlotte	NC,,USA,30.7474031,-115.80322738,129.9941501860439
VPS,Lambert-St Louis International,Lubbock	TX,,USA,32.60085037,-85.88706991,7125.080979487626
IND,Duluth International,Buffalo	NY,,USA,35.27401115,-123.29542392,3345.849710009863
RIC,Monterey Peninsula,Atlanta	GA,,USA,35.0992215,-78.68738802,31.015043372241166
