sentence1,sentence2,label,idx
""" The risk of inflation becoming undesirably low remains the predominant concern for the foreseeable future , "" the Fed said in a statement accompanying the unanimous decision .","Clinton ’ s national security adviser , Sandy Berger , said in an interview that the White House was not informed of the FBI activities .",1,1425
"O 'Brien was charged with leaving the scene of a fatal accident , a felony .","The results appear in the January issue of Cancer , an American Cancer Society ( news - web sites ) journal , being published online Monday .",0,1532
"Peterson , 31 , is now charged with murder in the deaths of his 27-year-old wife and their unborn son .",It has a margin of error of plus or minus three to four percentage points .,1,2432
The disagreement over online music sales was disclosed in documents filed last week with the judge and made available by the court yesterday .,He also said there is no conscious policy by the United States to move the value of the dollar .,1,2831
"He replaces Ron Dittemore , who announced his resignation in April .","We think that the United States of America should support the free speech of all groups , he said .",1,3244
He said the foodservice pie business doesn 't fit the company 's long-term growth strategy .,He said he has initiated a forfeiture action in court and frozen more than $ 13 million Beacon Hill had when it closed .,0,3260
"The Midwestern research center will focus on the development of diagnostic , therapeutic and vaccine products for anthrax , botulism , tularemia , hemorrhagic fever viruses and plague .",""" Sebastian did his best to confess convincingly to a crime he didn 't do in order to survive , "" Ms. Richardson declared .",1,131
"Today , analysts say , UN members can no longer ignore the shifts since the September 11 2001 attacks .",""" These are not solely American principles nor are they exclusively Western , "" Rumsfeld said .",1,3979
"And it 's going to be a wild ride , "" said Allan Hoffenblum , a Republican consultant .",The government now charges that Sattar conspired with Rahman to kill and kidnap individuals in foreign countries .,0,3868
"But software license revenues , a measure financial analysts watch closely , decreased 21 percent to $ 107.6 million .",Federal regulators have changed their minds on a proposed $ 2.8 billion merger of ice cream giants Nestle Holdings and Dreyer 's Grand Ice Cream .,0,3729
Estonia 's place in the European mainstream and safeguard its independence regained in 1991 .,""" Our fundamental values haven 't changed , "" Mary Sue Coleman , president of the university , said in a statement in Ann Arbor .",1,3309
Eric Gagne pitched a perfect ninth for his 23rd save in as many opportunities .,"Thursday morning , PeopleSoft 's board rejected the Oracle takeover offer .",1,1059
They were among about 40 people attending the traditional Jewish ceremony colored by some non-traditional touches .,The euro was steady versus the Swiss franc after hitting its highest since mid-2001 of 1.5261 earlier in the session .,1,851
"However , Lapidus expects foreign brands ' sales to be up 4 percent , driven by strong truck sales at Honda Motor Co .",The company said this impacted earnings by a penny a share .,1,1254
"Mr. Clinton 's national security adviser , Sandy Berger , said that the White House wasn 't informed of the FBI activities .","Bob Richter , spokesman for Craddick , R-Midland , said the speaker had not seen the ruling and could not comment .",1,681
"He said : "" For the first time there is an easy and affordable way of making this treasure trove of BBC content available to all . """,""" Allison just proves you don 't need to wait until August or September to have a disaster , "" Lichter said .",1,369
"A nationally board certified teacher with a master 's degree , Kelley makes a salary of $ 65,000 in his 30th year .",Dealers said the dollar also drew some downside support as Japanese investors are expected to keep snapping up foreign bonds amid ever-falling domestic interest rates .,0,721
Magnarelli said Racicot hated the Iraqi regime and looked forward to using his long years of training in the war .,"Broomhead , 34 , was assigned to the 2nd Squadron , 3rd Armored Cavalry Regiment .",1,1978
Sources who knew of the bidding said last week that cable TV company Comcast Corp. was also looking at VUE .,The Democratic candidates also began announcing their fund-raising totals in advance of the deadline today to file quarterly reports with the Federal Election Commission .,0,3172
"November 17 's last victim was British defence attache Stephen Saunders , who was shot on an Athens road in June 2000 .","One of the FBI 's key operatives , who has had a falling-out with the bureau , provided an account of the operation at a friend 's closed immigration court proceeding .",1,3691
"Terri Schiavo , 39 , underwent the procedure at the Tampa Bay area hospice where she has been living for several years , said her father , Bob Schindler .","For residents with incomes above $ 500,000 , the income-tax rate will increase to 4.45 percent .",1,2045
"Per-user pricing is $ 29 for Workplace Messaging , $ 89 for Team Collaboration and $ 35 for Collaborative Learning .",About 20 family members of the victims were invited to the news conference .,1,832
Ex-KGB agent Putin added that the Beatles were considered ' propaganda of an alien ideology ' .,"Bob Richter , spokesman for Craddick , R-Midland , said the speaker had not seen the ruling and could not comment .",1,1200
"Charles O. Prince , 53 , was named as Mr. Weill 's successor .","Prosecutors allege that Nichols and coconspirator Timothy McVeigh worked together to prepare a 4,000-pound fuel-and-fertilizer bomb that destroyed the Murrah building .",1,180
Tom Hamilton said his daughter was conscious and alert and in stable condition after the attack Friday morning .,The first products will likely be dongles costing $ 100 to $ 150 that will establish connections between consumer electronics devices and PCs .,1,2519
"The opposition would resort to rolling mass action "" at strategic times of our choice and without warning to the dictatorship , "" he said .",Columbia broke apart in the skies above Texas on Feb. 1 .,0,148
"Based on a separate survey of households , the unemployment rate fell in August to 6.1 percent from 6.2 percent .","They remained in Camden County Jail on Sunday on $ 100,000 bail .",1,3207
He added : ``I 've never heard of more reprehensiblebehaviour by a doctor .,The fight over online music sales was disclosed in documents made available Monday by the court .,0,2864
Last month Intel raised its revenue guidance for the quarter to between $ 7.6 billion and $ 7.8 billion .,Citigroup ( C ) on Wednesday named Marjorie Magner chairman and chief executive of its colossal global consumer business .,1,83
About 10 percent of high school and 16 percent of elementary students must be proficient at math .,"Worldwide , Les Misérables has been seen by over 50 million people , with a total gross of over $ 2 billion .",0,304
He added : ``I 've never heard of more reprehensiblebehaviour by a doctor .,"In math , 16 percent of elementary and middle school students and 9.6 percent of high school students must be proficient .",0,2509
""" Overwhelmingly the Windows brand really resonated with them . """,Shares of Hartford rose $ 2.88 to $ 46.50 in New York Stock Exchange composite trading .,1,2553
"Witnesses said they believed the man planned to crash the Launceston-bound Qantas flight 1737 , which was carrying 47 passengers and six crew .",The former first lady has said she will not run for the White House in 2004 but has not ruled out a race later on .,1,1619
"The driver , Eugene Rogers , helped to remove children from the bus , Wood said .","The dead man , Leon Williams , was found in his third-floor apartment .",0,1815
It 's the first such drill since the September 11 terrorist attacks on New York and Washington .,The two had battled over custody and he allegedly told her in an angry phone call that he had no intention of following their new custody agreement .,0,2154
"The U.N. troops are in Congo to protect U.N. installations and personnel , and they can only fire in self defense and have been unable to stem the violence .","Peterson , 31 , is charged with two counts of first-degree murder in the slayings of his wife , Laci , and their unborn son , Conner .",1,2829
"Asked if the delegates could leave on Friday , police intelligence chief in Aceh , Surya Dharma , told reporters they could not because they did not have proper permission .","The technology-laced Nasdaq Composite Index < .IXIC > shed 15 points , or 0.98 percent , to 1,492 .",0,3023
""" There were more people surrounding the clubhouse than the Unabomber 's house up in the hills , "" Baker said .",That would clear the way for debate in the full Senate beginning on Monday .,1,2802
""" I think it happened very quickly , "" Houston Police Department homicide investigator Phil Yochum said of the crime .","It 's happened five times in the last decade : A disaster puts this tourist town in the headlines during summer , its busiest season .",0,243
"President Bush raised a record-breaking $ 49.5 million for his re-election campaign over the last three months , with contributions from 262,000 Americans , the president 's campaign chairman said Tuesday .",The legal ruling follows three days of wild volatility in RIM 's stock over speculation that PC giant Hewlett-Packard Co. may be bidding for the company .,0,800
"United issued a statement saying it will "" work professionally and cooperatively with all its unions . ""","Myanmar 's pro-democracy leader Aung San Suu Kyi will be kept under house arrest following her release from a hospital where she underwent surgery , her personal physician said Friday .",1,2726
"One , Capt. Doug McDonald , remained hospitalized in critical condition on Thursday .",The AFL-CIO announced Wednesday that it will decide in October whether to endorse a candidate before the primaries .,1,2633
"The broader Standard & Poor 's 500 Index .SPX gave up 11.91 points , or 1.19 percent , at 986.60 .","The decision is "" clearly incorrect , "" FTC Chairman Tim Muris said .",1,3086
Magnarelli said Racicot hated the Iraqi regime and looked forward to using his long years of training in the war .,"Witness Zulfiqar Ali , who was slightly wounded by shrapnel , said the attackers had focused on the mosque 's guards .",1,1513
They were among about 40 people attending the traditional Jewish ceremony colored by some non-traditional touches .,Its capacitance sensing technology electronically reads a fingerprint ; Sony says it can 't be fooled by paper copies and doesn 't require cleaning .,1,2951
"Speaking for the first time yesterday , Brigitte 's maternal aunt said his family was unaware he had was in prison or that he had remarried .","Shares of Corixa rose 54 cents , or about 8 percent , to close at $ 7.74 .",1,3790
"But MTA officials appropriated the money to the 2003 and 2004 budgets without notifying riders or even the MTA board members considering the 50-cent hike , Hevesi found .",Only in the past few weeks have officials settled on the 20 percent figure .,0,1715
The charges allege that he was part of the conspiracy to kill and kidnap persons in a foreign country .,Prosecutors could not be reached for comment after the legal papers were obtained late Monday afternoon .,0,2952
"Consumers who said jobs are difficult to find jumped from 29.4 to 32.6 , while those claiming work was plentiful slipped from 13 to 12.6 .","The Queens man arrested for allegedly threatening to shoot City Councilman Hiram Monserrate was held on $ 100,000 bail Saturday , a spokesman for the Queens district attorney said .",1,1478
Sony claimed that the reader 's capacitance sensing technology cannot be fooled by paper copies and does not require cleaning .,"The quick conviction followed a 2 1 / 2 week trial , during which the Venango County man represented himself .",1,1368
"But late Thursday night , the campaign issued a statement saying there would be no news conference and no big announcement .","The quick conviction followed a 2 1 / 2 week trial , during which the Venango County man represented himself .",1,1402
An episode is declared when the ozone reaches .20 parts per million parts of air for one hour .,"White , who had kidney failure from years of high blood pressure , had been undergoing dialysis and had been hospitalized since a September stroke .",0,457
"King , brand-name writer , master of the horror story and e-book pioneer , is receiving this year 's medal for Distinguished Contributions to American Letters .",Scotland Yard 's decision to issue new guidance has been prompted by new intelligence passed to Britain by the FBI in late July .,0,546
"Watertown , Saugus and Framingham also are going smoke-free Monday , joining a growing number of cities around the country .","Chirac , who has the authority to pardon law-breakers , refused Humbert 's request to be allowed to die last year but kept in close touch with the family .",0,26
"The program will grow to include ports in Dubai , Turkey and Malaysia , among others .","Falconer will hold on , for now , to the Lord Chancellor 's Great Seal , used to sign off instructions from the sovereign .",1,2212
But with the PM due to leave tomorrow afternoon for personal reasons there was a risk he might not be present when the final decision was made .,The Senate motion also called on Prime Minister John Howard to hold a royal commission into child sex abuse .,1,2420
The market remains pinned in a narrow range after a powerful rally drove the broad Standard & Poor 's 500 index .SPX up more than 20 percent since mid-March .,"Consumers who said jobs are difficult to find jumped to 32.6 from 29.4 , while those saying work was plentiful slipped to 12.6 from 13 in April .",0,1782
The hearing is to determine whether there is enough evidence to order Akbar to a general court-martial proceeding .,"It 's happened five times in the last decade : A disaster puts this tourist town in the headlines during summer , its busiest season .",0,1866
"Based on a separate survey of households , the unemployment rate fell in August to 6.1 percent from 6.2 percent .",""" I think it happened very quickly , "" said Investigator Phil Yochum of the Houston Police Department 's homicide division .",1,1537
"Gilead had earnings of $ 73.1 million , or 33 cents a share , compared with $ 20.8 million , or 10 cents , in the year-ago quarter .",""" Today , we are trying to convey this problem to Russian President Vladimir Putin ( news - web sites ) and President Bush ( news - web sites ) . """,1,315
"In midafternoon trading , the Nasdaq composite index was up 8.34 , or 0.5 percent , to 1,790.47 .","Clinton ’ s national security adviser , Sandy Berger , said in an interview that the White House was not informed of the FBI activities .",1,513
The market remains pinned in a narrow range after a powerful rally drove the broad Standard & Poor 's 500 index .SPX up more than 20 percent since mid-March .,"Ross Garber , Rowland 's legal counsel , said the governor would have no comment on the condo deal .",1,934
""" I don 't know if the person I 'm talking to now may end up being someone else at another time that may not follow the rules , "" Parrish said .",""" He may not have been there , "" said a defence official speaking on condition of anonymity .",1,2890
"The decision came a year after Whipple ended federal oversight of the district 's racial balance , facilities , budget , and busing .",Ridge said no real explosives or harmful devices will be used in the exercise .,0,2124
"After losing as much as 84.56 earlier , the Dow Jones industrial average closed up 22.81 , or 0.2 percent , at 9,340.45 .","Rumsfeld has been feuding for a long time with Army leadership , and he passed over nine active-duty four-star generals .",0,632
The charges allege that he was part of the conspiracy to kill and kidnap persons in a foreign country .,"During difficult times for technology venture capital , Vivace raised over $ 118 million in three rounds of venture financing .",1,1124
Ninety-five percent of international cargo to the United States is carried by ship .,"Barry Callebaut will be able to use Brach 's retail network to sell products made from its German subsidiary Stollwerck , which makes chocolate products unknown to the American market .",0,3617
"Robert Liscouski , the Assistant Secretary of Homeland Security for Infrastructure Protection , will oversee NCSD .",He said he has initiated a forfeiture action in court and frozen more than $ 13 million Beacon Hill had when it closed .,1,3933
The state 's House delegation currently consists of 17 Democrats and 15 Republicans .,The fight over online music sales was disclosed in documents made available Monday by the court .,1,335
"It will be followed in November by a third movie , "" The Matrix Revolutions . ""","The Dow Jones industrial average fell 10.89 points , or 0.11 percent , to 9,837.94 .",1,1833
"Some of the company 's software developers will join Microsoft , but details haven 't been finalized , said Mike Nash , corporate vice president of Microsoft 's security business unit .",Spansion Flash memory solutions are available worldwide from AMD and Fujitsu .,0,251
"At community colleges , tuition will jump to $ 2,800 from $ 2,500 .",A Stage 1 episode is declared when ozone levels reach 0.20 parts per million .,1,546
"Three such vigilante-style attacks forced the hacker organizer , who identified himself only as "" Eleonora [ 67 ] , "" to extend the contest until 7 p.m. EST Sunday .","Last May , Hatfill was struck by a vehicle being driven by an FBI employee who was tailing him in Washington 's Georgetown neighborhood .",1,3928
"The Justice Department Aug. 19 gave pre-clearance for the Oct. 7 date for the election to recall Gov. Gray Davis , saying it would not affect minority voting rights .",""" From now onwards we will embark on rolling mass action at strategic times of our choice and without any warning to the dictatorship , "" he said .",0,147
""" Sanitation is poor ... there could be typhoid and cholera , "" he said .","Thus , he said , there did not have to one deadline to create the economic community .",1,3186
It 's happened five times in the last 11 years : A disaster puts this Southwestern town in the headlines during the summer tourist season .,""" Shattered Glass "" _ starring Hayden Christensen as Stephen Glass , The New Republic journalist fired for fabricating stories _ debuted well with $ 80,000 in eight theaters .",1,2008
"Other staff members , however , defended the document , saying it would still help policy-makers and the agency improve efforts to address the climate issue .",""" I think it 's going to be a close vote , but I think the grant proposal 's going to win , "" said Sen. Mitch McConnell , assistant majority leader .",1,3379
""" It is probably not the easiest time to come in and take over the shuttle program , but then again , I look forward to the challenge , "" he said .","In Baghdad , police Lieut . Mothana Ali said about 1,000 demonstrators arrived at the station demanding jobs .",1,148
BP shares slipped 0.8 percent to 433.50 pence ( $ 6.85 ) each in afternoon trading on the London Stock Exchange .,President Bush flies to Uganda Friday hoping to polish his anti- AIDS credentials in a country hailed as an African pioneer in fighting the epidemic .,1,185
They were among about 40 people attending the traditional Jewish ceremony colored by some non-traditional touches .,"In central Chungchong province , a landslide caused a Seoul-bound Saemaeul Express train to derail , injuring 28 people , local television said .",1,2337
"The Hartford shares rose $ 2.88 , or 6.6 percent , to close Monday at $ 46.50 on the New York Stock Exchange .",The study also found that skin cancer nearly tripled in Norway and Sweden since the 1950s .,1,437
"And it 's going to be a wild ride , "" said Allan Hoffenblum , a Republican consultant .",""" We 'll be listening carefully to the ( IAEA ) director-general 's report at the next board meeting . """,1,2388
"Toll , Australia 's second-largest transport company , last week offered NZ75 a share for Tranz Rail .",Young said he was disappointed the government didn 't see the SARS crisis as worthy of federal disaster relief money .,1,2213
"Speaking for the first time yesterday , Brigitte 's maternal aunt said his family was unaware he had was in prison or that he had remarried .","Wal-Mart Stores Inc . , the nation 's largest private employer , will now include gays and lesbians in its anti-discrimination policy , company officials said Wednesday .",1,1729
The company emphasized that McDonald 's USA does not import any raw beef or hamburger patties from Canada for McDonald 's use in the United States .,"After the other inmate fell , Selenski used the mattress to scale a 10-foot , razor-wire fence , Fischi said .",1,1699
"The Centers for Medicare and Medicaid Services , the federal agency that runs Medicare , last year began a similar effort for nursing homes .","At the accident scene , the driver was "" covered in blood "" but helped to remove children , Wood said .",1,155
"Peterson , 31 , is now charged with murder in the deaths of his 27-year-old wife and their unborn son .",""" It has outraged the membership , "" said Rian Wathen , organizing director of United Food and Commercial Workers Local 700 .",1,3316
He made a point of saying during Tuesdays debate that the Confederate flag was a racist symbol .,"Sales rose 37 per cent year-on-year to 1.76bn , beating expectations .",1,1966
"The player 's eyes were bloodshot and a blood-alcohol test produced a reading of 0.18 - well above Tennessee 's level of presumed intoxication of 0.10 , the report said .",It has a margin of error of plus or minus three to four percentage points .,1,1194
""" But they never climb out of the pot of beer again . """,""" I think it happened very quickly , "" said Investigator Phil Yochum of the Houston Police Department 's homicide division .",1,2345
"Worldwide , more than 50 million people have seen "" Les Miz , "" with gross receipts of $ 1.8 billion .","White , who had kidney failure from years of high blood pressure , had been undergoing dialysis and had been hospitalized since a September stroke .",1,135
"Some of the company 's software developers will join Microsoft , but details haven 't been finalized , said Mike Nash , corporate vice president of Microsoft 's security business unit .","During President Bush 's trip to Africa earlier this month , however , Washington said it would support the increase .",1,2734
Ernst & Young has denied any wrongdoing and plans to fight the allegations .,Citigroup ( C ) on Wednesday named Marjorie Magner chairman and chief executive of its colossal global consumer business .,0,1737
"GE stock closed Friday at $ 30.65 a share , down about 42 cents , on the New York Stock Exchange .","Thursday morning , PeopleSoft 's board rejected the Oracle takeover offer .",1,2950
"Available July 7 , the software supports the Solaris , IBM AIX , Red Hat Linux and Windows operating systems .","Instead of one long operation to separate the twins , Goodrich and Dr. David Staffenberg plan about three , with several weeks between each .",1,376
Dealers said the dollar also drew some downside support as Japanese investors are expected to keep snapping up foreign bonds amid the yen 's rise against the dollar .,"The dollar was at 116.78 yen JPY = , virtually flat on the session , and at 1.2871 against the Swiss franc CHF = , down 0.1 percent .",1,1237
"A year or two later , 259 , or 10 per cent , of the youths reported that they had started to smoke , or had taken just a few puffs .","The film is the second of a trilogy , which will wrap up in November with "" The Matrix Revolutions . """,1,3481
"Shattered Glass , "" starring Hayden Christensen as Stephen Glass , debuted well with $ 80,000 in eight theaters .","After Alabama voters rejected his $ 1.2 billion tax plan Sept . 9 , Riley forecast significant cuts in state programs .",0,2823
Shares of Salix have rocketed 64 percent since Axcan made its first offer on April 10 .,"Thus , he said , there did not have to one deadline to create the economic community .",1,2020
"SP2 is basically about security enhancements to Windows , such as the improved Internet Connection Firewall ( ICF ) .","Falconer will hold on , for now , to the Lord Chancellor 's Great Seal , used to sign off instructions from the sovereign .",0,3516
"Police say CIBA was involved in the importation of qat , a narcotic substance legal in Britain but banned in the United States .","The worm attacks Windows computers via a hole in the operating system , which Microsoft warned of 16 July .",0,284
"Wal-Mart , the nation 's largest private employer , has expanded its antidiscrimination policy to protect gay and lesbian employees , company officials said Tuesday .",""" It 's a new beginning as far as the courts , Crown Prosecution Service and police are concerned , making the criminal justice system work better . """,1,1271
"Friday , Stanford ( 47-15 ) blanked the Gamecocks 8-0 .",Only in the past few weeks have officials settled on the 20 percent figure .,1,946
Another $ 100-million in savings will come from management layoffs and pay cuts .,Already large swells and dangerous surf have arrived along the mid-Atlantic .,1,3851
"He added that those "" are not solely American principles , nor are they exclusively Western . """,The legal ruling follows three days of wild volatility in RIM 's stock over speculation that PC giant Hewlett-Packard Co. may be bidding for the company .,0,3073
"In the weeks leading up to the execution , several Florida officials received anonymous threatening letters .",The Atlanta Olympic Games attack killed one woman and injured more than 100 other people .,1,1377
"King , brand-name writer , master of the horror story and e-book pioneer , is receiving this year 's medal for Distinguished Contributions to American Letters .",McDonald 's said in a statement that it does not import any raw beef or hamburger patties from Canada for use in the United States .,1,509
"The only announced Republican to replace Davis is Rep. Darrell Issa of Vista , who has spent $ 1.71 million of his own money to force a recall .","The time was about 4 a.m. on March 18 , just hours before the first pinpoint missiles rained down on the capital .",1,3803
"Officials are also meeting with the International Organization for Epizootics ( OIE ) , which establishes animal-health standards for the world .","The study , conducted on the brains of developing mice , was being published today in the journal Molecular Brain Research .",1,155
Federal Emergency Management Administration designated $ 20 million to establish the registry .,Laos 's second most important export destination - said it was consulting EU member states ' ' with a view to taking appropriate action if necessary ' ' on the matter .,1,1699
"During this year 's August to October quarter , Lowe 's opened 38 new stores , including two relocations .","MTA officials appropriated the surplus money to later years ' budgets without notifying riders or the MTA board members when the 50-cent hike was being considered , he said .",1,2848
"Cintas is battling efforts to unionize 17,000 of its workers and to let unions organize the workers by signing cards , rather than by a lengthy election process .",The airline expects to save another $ 100-million a year through management layoffs and pay cuts .,1,3009
The company said it would issue revised guidance for the full fiscal year next month when it releases its Q2 results .,"It 's happened five times in the last decade : A disaster puts this tourist town in the headlines during summer , its busiest season .",0,877
""" If we don 't march into Tehran , I think we will be in pretty good shape , "" he said .","During President Bush 's trip to Africa earlier this month , however , Washington said it would support the increase .",1,544
"The technology-laced Nasdaq Composite Index < .IXIC > declined 25.78 points , or 1.56 percent , to 1,627.84 .","For residents with incomes above $ 500,000 , the income-tax rate will increase to 4.45 percent .",0,1775
Vivace was founded in 1999 and has raised over $ 118 million in three rounds of venture financing .,"Now the rest is just mechanical , "" said Allan Hoffenblum , a Republican consultant .",1,214
"In midafternoon trading , the Nasdaq composite index was up 8.34 , or 0.5 percent , to 1,790.47 .",""" It was never the intention of us to sell product , "" federal Health Minister Anne McLellan said yesterday in Edmonton .",1,746
Eric Gagne pitched a perfect ninth for his 23rd save in as many opportunities .,The Baltic Sky is a 37-year-old ship registered to Alpha Shipping Inc. based in the Pacific Ocean nation of Marshall Islands .,1,3586
"Singapore Prime Minister Goh Chok Tong says China plays an important role in the integration of Asia , including managing the stresses and strains both within and between countries .","The time was about 4 a.m. on March 18 , just hours before the first pinpoint missiles rained down on the capital .",1,2015
""" Jeremy 's a good guy , "" Barber said , adding : "" Jeremy is living the dream life of the New York athlete .",Parson is charged with one count of intentionally causing damage to a protected computer .,0,2798
Massachusetts regulators and the Securities and Exchange Commission on Tuesday pressed securities fraud charges against Putnam Investments and two of its former portfolio managers for alleged improper mutual fund trading .,Federal regulators have changed their minds on a proposed $ 2.8 billion merger of ice cream giants Nestle Holdings and Dreyer 's Grand Ice Cream .,1,2034
""" This child was literally neglected to death , "" Armstrong County District Attorney Scott Andreassi said .","The worm attacks Windows computers via a hole in the operating system , which Microsoft warned of 16 July .",1,68
A former employee of a local power company pleaded guilty Wednesday to setting off a bomb that knocked out a power substation during the Winter Olympics last year .,It 's been a busy couple of days for enterprise security gurus tasked with the job of keeping their companies safe and sound .,0,1173
"The Dow Jones industrial average ended the day down 10.89 at 9,837.94 , after advancing 111.04 Wednesday .",Dittemore announced his plans to resign on April 23 .,1,712
"But I would rather be talking about high standards than low standards . ""","The Dow Jones industrial average < .DJI > rose 49 points , or 0.47 percent , to 10,578 .",1,2630
The Democratic candidates also began announcing their fund-raising totals before Wednesday 's deadline to file quarterly reports with the Federal Election Commission .,"Quarterly profit climbed to $ 73.1 million , or 33 cents a share , from $ 20.8 million , or 10 cents , a year earlier , the company said .",1,3023
"November 17 's last victim was British defence attache Stephen Saunders , who was shot on an Athens road in June 2000 .",""" They are obviously hurting so we are basically going over there to help them , "" Russell , 46 , said .",1,1515
"Gilead had earnings of $ 73.1 million , or 33 cents a share , compared with $ 20.8 million , or 10 cents , in the year-ago quarter .","Three such vigilante-style attacks forced the hacker organiser , who identified himself only as "" Eleonora67 ] , "" to extend the contest until 8am ( AEST ) today .",1,1276
"In the clash with police , Lt. Mothana Ali said about 1,000 demonstrators had gone to the station demanding jobs .","Intel spokesman Chuck Mulloy said the company was disappointed and assessing its "" options in the event Mr. Hamidi resumes his spamming activity against Intel . """,1,3583
"In an unusual move , the U.S. Patent and Trademark Office is reconsidering a patent affecting Internet pages that critics contend could disrupt millions of Web sites .",The team will help draft a plan by the end of the year to attack obesity .,0,1287
"But Virgin wants to operate Concorde on routes to New York , Barbados and Dubai .","Subway , bus and suburban rail services in France 's four largest cities -- Paris , Lyon , Lille and Marseille -- were severely disrupted , transport authorities said .",1,105
"And it 's going to be a wild ride , "" said Allan Hoffenblum , a Republican consultant .","November 17 's last victim was British defense attache Stephen Saunders , who was shot and killed at point-blank range on a busy Athens road in June 2000 .",0,2604
"Second-quarter results reflected a gain of 10 cents per diluted share , while the 2002 results included a loss of 19 cents per diluted share .",Mutinous troops who seized a Manila shopping and apartment complex demanding the government resign ended a 19-hour standoff late Sunday and returned to barracks without a shot fired .,1,3521
"In the year-ago quarter , the steelmaker recorded a profit of $ 16.2 million , or 15 cents per share , on sales of $ 1.14 billion .",The former first lady has said she will not run for the White House in 2004 but has not ruled out a race later on .,1,3220
It 's the first such drill since the September 11 terrorist attacks on New York and Washington .,"The Dow Jones industrial average < .DJI > rose 49 points , or 0.47 percent , to 10,578 .",0,1760
"But Chauncey Billups demonstrated he 's also capable of big games , scoring 77 points over the final two games against the Magic .",It had a margin of sampling error of plus or minus four percentage points and was conducted Thursday through Saturday .,1,196
"Donations stemming from the Sept . 11 attacks helped push up contributions to human service organizations and large branches of the United Way by 15 percent and 28.6 percent , respectively .","Falconer will hold on , for now , to the Lord Chancellor 's Great Seal , used to sign off instructions from the sovereign .",1,2180
"A recent poll showed Edwards with a narrow lead in South Carolina , and he plans a rally there later on Tuesday .","Such an amount would probably be unable to summon a majority of the Senate , where Republican moderates have refused to go above $ 350 billion .",1,3334
"The woman was exposed to the SARS virus while in the hospital but was not a health care worker , said Dr. Colin D ’ Cunha , Ontario ’ s commissioner of public health .","North American futures pointed to a strong start to the first trading session of the week Monday , as earnings season slows and economic indicators take the spotlight .",1,1726
"Today , analysts say , UN members can no longer ignore the shifts since the September 11 2001 attacks .","Only one of the five buildings in the compound in Baghdad run by the UN Development Program , escaped being burned , the UN said on its Web site .",1,4005
"However , Lapidus expects foreign brands ' sales to be up 4 percent , driven by strong truck sales at Honda Motor Co .","Sen. Patrick Leahy , the committee 's senior Democrat , later said the problem is serious but called Hatch 's idea too drastic a remedy to be considered .",1,761
