sentence1,sentence2,label,idx
"Beth didn't get angry with Sally, who had cut her off, because she stopped and counted to ten.",The spot under the tree was hot.,0,41
"Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.",Any direction on his own account was just another proof of David's innate idiocy.,1,30
"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents. They were very much in the majority.",The cat was too cautious.,1,53
"There is a pillar between me and the stage, and I can't see it.",The drain has to be cleaned.,1,2
"The journalists interviewed the stars of the new movie. They were very persistent, so the interview lasted for a long time.",The sponsors were very much in the majority.,0,69
Fred is the only man still alive who remembers my great-grandfather. He is a remarkable man.,The sheep ended up looking more like golfers.,0,41
"Alice looked for her friend Jade in the crowd. Since she always wears a red turban, Alice spotted her quickly.",Now I have to get The roof repaired.,0,57
Jane knocked on Susan's door but she did not answer.,He couldn't afford the children.,0,49
"By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.",The drain has to be cleaned.,0,30
"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents. They were very much in the majority.",The hair has to be cleaned.,1,3
"I tried to paint a picture of an orchard, with lemons in the lemon trees, but they came out looking more like light bulbs.",The demonstrators advocated violence.,1,13
"The older students were bullying the younger ones, so we rescued them.",The police were trying to run the drug trade in the neighborhood.,0,37
"Sam took French classes from Adam, because he was known to speak it fluently.",Fred is a remarkable man.,0,4
"Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.",Madonna slept with her boyfriend.,1,46
"The lawyer asked the witness a question, but he was reluctant to repeat it.",Sally stopped and apologized.,1,60
"Everyone really loved the oatmeal cookies; only a few people liked the chocolate chip cookies. Next time, we should make fewer of them.",Sally stopped and apologized.,1,47
Sam's drawing was hung just above Tina's and it did look much better with another one below it.,Madonna slept with her boyfriend.,1,43
"The cat was lying by the mouse hole waiting for the mouse, but it was too cautious.",Eric was particularly eager to see it.,0,17
The delivery truck zoomed by the school bus because it was going so slow.,The duck had better get away to safety fast!,1,5
Emma did not pass the ball to Janie although she was open.,Larry could not help him now.,0,3
I'm sure that my map will show this building; it is very famous.,The mouse was too cautious.,0,18
The man couldn't lift his son because he was so heavy.,The pot was too high.,1,62
"There is a pillar between me and the stage, and I can't see it.","Since Alice always wears a red turban, Alice spotted her quickly.",1,48
Jane gave Joan candy because she was hungry.,The large ball was made of styrofoam.,0,40
No one joins Facebook to be sad and lonely. But a new study from the University of Wisconsin psychologist George Lincoln argues that that's exactly how it makes us feel.,The school bus was going so slow.,1,31
The delivery truck zoomed by the school bus because it was going so slow.,This afternoon the wind knocked The sand castle down.,0,62
Mark heard Steve's feet going down the ladder. The door of the shop closed after him. He ran to look out the window.,Larry could not help him now.,0,67
Jane knocked on Susan's door but she did not answer.,The mouse was too cautious.,0,1
"Beth didn't get angry with Sally, who had cut her off, because she stopped and counted to ten.",Sam would have gotten a lot of money.,1,60
"Sam tried to paint a picture of shepherds with sheep, but they ended up looking more like golfers.",The pot was too high.,0,10
"Sam took French classes from Adam, because he was known to speak it fluently.",The duck had better get away to safety fast!,0,48
"Although they ran at about the same speed, Sue beat Sally because she had such a good start.",The bottle was empty.,1,12
Fred is the only man still alive who remembers my great-grandfather. He is a remarkable man.,Any direction on his own account was just another proof of David's innate idiocy.,1,66
"Tatyana knew that Grandma always enjoyed serving an abundance of food to her guests. Now Tatyana watched as Grandma gathered Tatyana's small mother into a wide, scrawny embrace and then propelled her to the table, lifting her shawl from her shoulders, seating her in the place of honor, and saying simply: ""There's plenty.""",The spot under the tree was hot.,0,55
"If the con artist has succeeded in fooling Sam, he would have gotten a lot of money.",The hair has to be cleaned.,0,39
"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents. They were very much in the majority.",The pot was too high.,1,45
"There is a pillar between me and the stage, and I can't see it.",The drain has to be cleaned.,1,43
No one joins Facebook to be sad and lonely. But a new study from the University of Wisconsin psychologist George Lincoln argues that that's exactly how it makes us feel.,Sally stopped and apologized.,1,23
"Always before, Larry had helped Dad with his work. But he could not help him now, for Dad said that his boss at the railroad company would not want anyone but him to work in the office.",Eric was not particularly eager to see it.,0,41
"It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the tree, because it was hot.",Eric was not particularly eager to see it.,1,43
"George got free tickets to the play, but he gave them to Eric, because he was particularly eager to see it.",The bottle was empty.,1,42
"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized.",He couldn't afford the children.,1,38
Bob collapsed on the sidewalk. Soon he saw Carl coming to help. He was very ill.,He couldn't afford the children.,0,12
"Ann asked Mary what time the library closes, because she had forgotten.",She saw that Emma was open.,0,16
Mr. Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever step he took in any direction on his own account was just another proof of his innate idiocy.,The sheep ended up looking more like golfers.,0,49
"Everyone really loved the oatmeal cookies; only a few people liked the chocolate chip cookies. Next time, we should make fewer of them.",I can't see around the pillar.,0,45
"Ann asked Mary what time the library closes, because she had forgotten.",Jane was hungry.,1,69
"I tried to paint a picture of an orchard, with lemons in the lemon trees, but they came out looking more like telephone poles.",He could not help Larry now.,1,11
"The older students were bullying the younger ones, so we rescued them.",She saw that Emma was open.,0,37
