Date,Extent
1982-02-13,4.251
1982-02-14,5.123
1982-02-15,15.339
1982-02-16,5.082
1982-02-17,5.796
1982-02-18,14.073
1982-02-21,7.282
1982-02-22,5.419
1982-02-23,4.686
1982-02-25,11.798
1982-02-26,4.986
1982-02-26,8.273
1982-02-26,16.079
1982-02-28,6.367
1982-03-02,8.995
1982-03-04,10.699
1982-03-05,12.842
1982-03-05,14.447
1982-03-07,9.014
1982-03-10,12.343
1982-03-11,10.124
1982-03-13,7.939
1982-03-14,15.741
1982-03-15,9.881
1982-03-17,3.978
1982-03-17,13.879
1982-03-20,9.171
1982-03-21,15.783
1982-03-23,14.78
1982-03-25,11.056
1982-03-25,11.774
1982-03-27,7.29
1982-03-28,11.088
1982-03-28,5.786
1982-03-28,9.168
1982-03-30,5.59
1982-03-31,9.651
1982-03-31,13.995
1982-04-02,14.096
1982-04-04,14.448
1982-04-04,14.568
1982-04-05,12.842
1982-04-06,9.165
1982-04-06,15.837
1982-04-07,11.826
1982-04-08,5.115
1982-04-08,7.69
1982-04-09,16.271
1982-04-10,7.805
1982-04-10,4.397
1982-04-12,6.002
1982-04-13,14.381
1982-04-14,13.048
1982-04-14,10.015
1982-04-15,15.685
1982-04-16,9.772
1982-04-16,13.409
1982-04-16,11.302
1982-04-19,9.255
1982-04-19,12.453
1982-04-22,5.751
1982-04-22,5.759
1982-04-23,8.36
1982-04-23,3.89
1982-04-26,7.952
1982-04-26,6.569
1982-04-29,11.973
1982-04-30,16.116
1982-04-30,9.103
1982-05-01,10.763
1982-05-03,6.211
1982-05-03,6.588
1982-05-03,3.767
1982-05-05,15.426
1982-05-06,16.124
1982-05-06,15.931
1982-05-06,3.356
1982-05-06,6.142
1982-05-07,15.772
1982-05-10,11.15
1982-05-13,6.594
1982-05-14,5.817
1982-05-15,3.698
1982-05-15,4.536
1982-05-19,14.448
1982-05-19,6.134
1982-05-19,12.23
1982-05-23,7.086
1982-05-23,15.764
1982-05-26,8.413
1982-05-27,12.212
1982-05-28,8.031
1982-05-31,12.522
1982-06-01,15.735
1982-06-02,12.994
1982-06-04,12.331
1982-06-04,10.967
1982-06-07,5.582
1982-06-11,13.018
1982-06-11,5.859
1982-06-14,12.71
1982-06-15,12.307
1982-06-19,8.848
1982-06-21,8.299
1982-06-24,7.326
1982-06-25,15.308
1982-06-26,14.95
1982-06-26,13.385
1982-06-27,15.667
1982-06-28,9.9
1982-06-29,8.35
1982-06-30,15.326
1982-07-03,14.609
1982-07-03,11.097
1982-07-03,4.329
1982-07-03,13.748
1982-07-04,16.181
1982-07-05,15.051
1982-07-05,13.973
1982-07-06,15.59
1982-07-07,12.81
1982-07-09,15.815
1982-07-11,13.078
1982-07-12,14.375
1982-07-12,8.966
1982-07-15,15.71
1982-07-15,11.249
1982-07-16,15.588
1982-07-17,15.509
1982-07-18,8.583
1982-07-18,7.244
1982-07-19,8.419
1982-07-21,8.788
1982-07-22,3.527
1982-07-23,10.611
1982-07-23,12.632
1982-07-23,3.433
1982-07-24,13.663
1982-07-26,14.202
1982-07-28,4.4
1982-07-28,4.326
1982-07-30,3.653
1982-07-30,15.475
1982-08-02,13.457
1982-08-03,16.333
1982-08-05,8.221
1982-08-07,8.255
1982-08-09,4.475
1982-08-10,16.379
1982-08-14,7.651
1982-08-15,11.434
1982-08-17,14.062
1982-08-19,10.92
1982-08-19,14.014
1982-08-20,12.104
1982-08-21,6.676
1982-08-21,6.305
1982-08-22,6.83
1982-08-24,13.143
1982-08-26,10.7
1982-08-28,13.693
1982-08-28,3.801
1982-08-29,5.591
1982-08-29,13.95
1982-08-29,4.162
1982-08-30,5.209
1982-08-31,12.443
1982-08-31,7.252
1982-09-02,14.975
1982-09-03,8.409
1982-09-03,6.607
1982-09-04,10.121
1982-09-05,15.653
1982-09-05,8.712
1982-09-06,8.021
1982-09-06,3.627
1982-09-06,14.349
1982-09-07,15.246
1982-09-08,9.175
1982-09-12,7.42
1982-09-12,4.747
1982-09-13,3.867
1982-09-13,8.434
1982-09-13,3.734
1982-09-14,14.06
1982-09-14,16.031
1982-09-15,8.374
1982-09-15,12.038
1982-09-16,5.576
1982-09-18,3.344
1982-09-18,4.772
1982-09-19,4.789
1982-09-21,14.575
1982-09-22,9.977
1982-09-22,13.178
1982-09-23,7.966
1982-09-24,6.27
1982-09-29,15.851
1982-09-29,14.64
1982-09-29,4.722
1982-10-01,4.333
1982-10-01,6.786
1982-10-01,13.026
1982-10-01,6.396
1982-10-02,3.533
1982-10-02,10.32
1982-10-02,5.313
1982-10-04,11.987
1982-10-05,14.115
1982-10-07,15.682
1982-10-07,15.54
1982-10-07,7.819
1982-10-07,6.138
1982-10-08,15.858
1982-10-13,6.061
1982-10-14,7.712
1982-10-15,10.843
1982-10-15,5.721
1982-10-16,13.289
1982-10-17,7.338
1982-10-17,3.451
1982-10-18,15.069
1982-10-18,8.06
1982-10-19,5.315
1982-10-23,8.27
1982-10-24,5.427
1982-10-25,7.897
1982-10-27,10.883
1982-10-28,10.152
1982-10-30,14.731
1982-10-30,7.363
1982-10-31,6.027
1982-11-01,5.258
1982-11-01,16.363
1982-11-02,9.665
1982-11-04,10.944
1982-11-05,10.952
1982-11-05,13.5
1982-11-07,7.821
1982-11-09,9.045
1982-11-09,12.432
1982-11-09,11.762
1982-11-12,4.162
1982-11-12,11.693
1982-11-13,11.613
1982-11-15,13.175
1982-11-16,13.281
1982-11-16,10.25
1982-11-17,10.777
1982-11-18,13.621
1982-11-19,6.202
1982-11-20,7.334
1982-11-21,14.365
1982-11-23,9.786
1982-11-23,3.979
1982-11-24,15.46
1982-11-25,4.885
1982-11-28,12.326
1982-11-29,5.446
1982-11-30,6.46
1982-12-01,9.082
1982-12-03,8.73
1982-12-04,12.953
1982-12-04,13.367
1982-12-04,15.689
1982-12-05,14.507
1982-12-05,13.386
1982-12-06,8.222
1982-12-06,10.781
1982-12-06,12.19
1982-12-08,6.485
1982-12-09,9.022
1982-12-09,12.043
1982-12-10,4.3
1982-12-12,6.316
1982-12-13,4.075
1982-12-13,4.105
1982-12-14,14.092
1982-12-15,3.861
1982-12-17,7.121
1982-12-19,12.545
1982-12-19,5.341
1982-12-22,6.182
1982-12-23,10.965
1982-12-24,5.975
1982-12-24,6.912
1982-12-29,15.733
1983-01-01,5.107
1983-01-01,5.946
1983-01-04,4.849
1983-01-07,8.141
1983-01-08,11.709
1983-01-10,16.186
1983-01-10,5.222
1983-01-12,11.596
1983-01-13,11.548
1983-01-13,14.744
1983-01-13,7.469
1983-01-15,6.411
1983-01-15,9.32
1983-01-17,3.554
1983-01-17,9.811
1983-01-19,5.534
1983-01-20,6.368
1983-01-20,7.757
1983-01-22,10.601
1983-01-22,10.209
1983-01-26,10.668
1983-01-26,15.911
1983-01-29,11.85
1983-01-30,16.162
1983-01-30,4.856
1983-02-01,13.845
1983-02-01,15.905
1983-02-02,15.506
1983-02-05,8.287
1983-02-07,13.214
1983-02-09,10.778
1983-02-12,14.934
1983-02-13,14.015
1983-02-14,15.044
1983-02-15,7.386
1983-02-15,15.228
1983-02-16,11.54
1983-02-19,8.548
1983-02-21,14.62
1983-02-23,6.472
1983-03-03,8.308
1983-03-03,15.005
1983-03-07,7.71
1983-03-08,6.391
1983-03-09,11.568
1983-03-09,8.419
1983-03-09,11.866
1983-03-11,8.305
1983-03-15,11.742
1983-03-15,10.619
1983-03-16,13.288
1983-03-16,10.847
1983-03-17,15.255
1983-03-19,3.953
1983-03-19,15.32
1983-03-19,7.352
1983-03-20,15.986
1983-03-20,8.364
1983-03-22,6.07
1983-03-24,12.489
1983-03-27,11.151
1983-03-27,14.218
1983-03-28,8.266
1983-03-30,8.188
1983-03-31,15.775
1983-04-01,15.903
1983-04-03,11.563
1983-04-04,12.815
1983-04-07,13.074
1983-04-07,3.438
1983-04-08,8.371
1983-04-08,6.752
1983-04-08,8.126
1983-04-08,6.876
1983-04-11,13.124
1983-04-12,14.805
1983-04-12,7.392
1983-04-13,9.68
1983-04-14,13.822
1983-04-15,9.582
1983-04-17,7.355
1983-04-19,11.804
1983-04-21,15.087
1983-04-23,8.975
1983-04-23,8.604
1983-04-25,8.289
1983-04-26,5.035
1983-04-29,7.633
1983-04-29,14.393
1983-04-29,15.206
1983-05-02,4.227
1983-05-03,6.155
1983-05-03,12.122
1983-05-04,12.001
1983-05-05,8.298
1983-05-10,15.976
1983-05-12,8.743
1983-05-13,13.205
1983-05-13,13.715
1983-05-14,15.712
1983-05-14,3.444
1983-05-14,6.606
1983-05-16,3.962
1983-05-16,10.542
1983-05-17,10.806
1983-05-18,14.67
1983-05-19,7.026
1983-05-19,5.535
1983-05-19,15.136
1983-05-20,7.056
1983-05-21,8.105
1983-05-21,5.153
1983-05-21,15.496
1983-05-24,9.03
1983-05-28,14.517
1983-05-29,10.358
1983-05-29,4.74
1983-05-30,11.186
1983-05-31,11.912
1983-06-02,4.675
1983-06-03,7.491
1983-06-03,5.688
1983-06-04,5.885
1983-06-05,8.566
1983-06-06,12.533
1983-06-06,9.407
1983-06-07,4.793
1983-06-08,7.26
1983-06-08,11.665
1983-06-08,13.621
1983-06-11,8.268
1983-06-13,4.692
1983-06-14,10.653
1983-06-15,10.436
1983-06-16,6.233
1983-06-16,3.813
1983-06-17,6.843
1983-06-22,4.871
1983-06-23,11.979
1983-06-23,7.359
1983-06-25,5.466
1983-06-25,9.083
1983-06-27,8.753
1983-06-27,16.332
1983-07-02,5.655
1983-07-02,11.308
1983-07-03,14.076
1983-07-05,14.105
1983-07-05,4.267
1983-07-06,5.522
1983-07-06,4.315
1983-07-07,15.404
1983-07-07,4.911
1983-07-09,7.978
1983-07-11,9.14
1983-07-11,4.026
1983-07-11,11.636
1983-07-11,3.4
1983-07-12,10.837
1983-07-14,9.561
1983-07-14,3.361
1983-07-15,14.886
1983-07-18,10.652
1983-07-18,9.928
1983-07-19,5.624
1983-07-22,12.274
1983-07-25,5.39
1983-07-28,4.657
1983-07-28,15.557
1983-07-31,9.997
1983-07-31,15.295
1983-08-01,7.79
1983-08-01,7.434
1983-08-02,7.302
1983-08-02,5.636
1983-08-04,16.182
1983-08-05,7.464
1983-08-06,14.82
1983-08-10,8.282
1983-08-11,7.108
1983-08-15,10.843
1983-08-15,5.809
1983-08-16,13.37
1983-08-16,5.559
1983-08-17,5.921
1983-08-18,14.949
1983-08-18,15.497
1983-08-18,9.237
1983-08-19,10.247
1983-08-20,14.091
1983-08-21,14.881
1983-08-23,5.564
1983-08-24,13.844
1983-08-27,3.769
1983-08-27,11.203
1983-08-28,8.694
1983-08-28,12.622
1983-08-29,10.697
1983-09-02,6.271
1983-09-04,8.727
1983-09-04,15.067
1983-09-04,13.466
1983-09-05,10.174
1983-09-07,6.722
1983-09-07,15.559
1983-09-08,6.023
1983-09-15,14.643
1983-09-16,6.131
1983-09-17,12.675
1983-09-18,13.242
1983-09-18,3.936
1983-09-18,6.496
1983-09-19,6.196
1983-09-20,12.099
1983-09-20,12.123
1983-09-20,13.669
1983-09-22,7.079
1983-09-23,14.081
1983-09-24,4.489
1983-09-24,11.2
1983-09-27,15.922
1983-09-28,7.913
1983-09-28,11.241
1983-09-29,14.639
1983-09-29,12.385
1983-09-29,11.034
1983-10-01,15.299
1983-10-02,7.851
1983-10-03,4.873
1983-10-05,12.846
1983-10-05,14.415
1983-10-06,12.352
1983-10-07,7.786
1983-10-10,16.203
1983-10-12,7.864
1983-10-15,7.991
1983-10-15,12.875
1983-10-19,15.828
1983-10-20,7.273
1983-10-21,13.935
1983-10-22,14.362
1983-10-22,3.901
1983-10-23,8.615
1983-10-26,4.826
1983-10-27,11.891
1983-10-27,14.09
1983-10-29,4.276
1983-10-29,14.295
1983-10-30,11.44
1983-11-01,7.797
1983-11-02,6.262
1983-11-03,15.241
1983-11-03,13.028
1983-11-03,14.803
1983-11-03,10.134
1983-11-03,3.808
1983-11-05,7.232
1983-11-06,14.895
1983-11-07,6.287
1983-11-10,15.607
1983-11-11,11.102
1983-11-12,11.334
1983-11-12,8.213
1983-11-13,9.966
1983-11-14,6.351
1983-11-14,14.375
1983-11-15,6.61
1983-11-16,3.363
1983-11-17,10.519
1983-11-18,15.372
1983-11-18,7.613
1983-11-21,9.866
1983-11-22,8.889
1983-11-23,4.008
1983-11-23,12.394
1983-11-24,13.406
1983-11-28,12.606
1983-12-01,10.998
1983-12-06,10.263
1983-12-06,13.932
1983-12-10,13.035
1983-12-11,7.865
1983-12-12,3.896
1983-12-12,14.778
1983-12-12,6.922
1983-12-14,9.364
1983-12-15,3.953
1983-12-19,11.143
1983-12-19,9.987
1983-12-19,6.241
1983-12-20,7.209
1983-12-21,13.646
1983-12-21,4.727
1983-12-22,5.765
1983-12-23,8.083
1983-12-25,5.499
1983-12-26,6.108
1983-12-26,11.105
1983-12-26,8.709
1983-12-28,10.809
1983-12-28,10.349
1983-12-28,8.436
1983-12-29,12.981
1983-12-30,14.46
1984-01-03,5.402
1984-01-03,9.083
1984-01-04,12.768
1984-01-04,4.911
1984-01-05,7.5
1984-01-06,8.293
1984-01-08,10.013
1984-01-09,9.964
1984-01-10,6.54
1984-01-11,12.114
1984-01-11,10.761
1984-01-12,15.378
1984-01-14,8.084
1984-01-14,11.879
1984-01-16,8.672
1984-01-18,8.622
1984-01-19,6.977
1984-01-22,10.763
1984-01-23,9.27
1984-01-25,12.54
1984-01-25,10.401
1984-01-25,14.788
1984-01-27,11.008
1984-01-28,8.402
1984-01-29,7.732
1984-02-02,3.694
1984-02-03,12.353
1984-02-05,12.051
1984-02-06,15.162
1984-02-06,11.058
1984-02-07,4.414
