AAPL_x,AAPL_y
2014-08-20,120.721587
2014-08-21,119.11420903
2014-08-22,119.4116608
2014-08-23,120.1361844
2014-08-24,121.22450235
2014-08-25,119.82562551
2014-08-26,120.96047557
2014-08-27,120.38809918
2014-08-28,122.10841731
2014-08-29,118.36370632
