Date,Price
1927-11-23,251.0
1927-12-23,201.82
1928-01-22,239.69
1928-02-21,221.52
1928-03-22,249.25
1928-04-21,247.8
1928-05-21,221.32
1928-06-20,249.77
1928-07-20,244.27
1928-08-19,255.63
1928-09-18,240.3
1928-10-18,250.75
1928-11-17,245.29
1928-12-17,249.41
1929-01-16,245.98
1929-02-15,253.41
1929-03-17,272.64
1929-04-16,271.28
1929-05-16,244.81
1929-06-15,288.65
1929-07-15,260.36
1929-08-14,264.39
1929-09-13,253.64
1929-10-13,254.59
1929-11-12,259.11
1929-12-12,253.39
1930-01-11,264.66
1930-02-10,264.31
1930-03-12,252.26
1930-04-11,277.09
1930-05-11,282.17
1930-06-10,270.35
1930-07-10,281.03
1930-08-09,270.57
1930-09-08,283.92
1930-10-08,285.69
1930-11-07,263.56
1930-12-07,295.01
1931-01-06,262.51
1931-02-05,279.24
1931-03-07,274.73
1931-04-06,288.04
1931-05-06,288.36
1931-06-05,279.61
1931-07-05,279.74
1931-08-04,294.06
1931-09-03,271.82
1931-10-03,300.34
1931-11-02,291.05
1931-12-02,288.38
1932-01-01,317.83
1932-01-31,303.02
1932-03-01,306.02
1932-03-31,283.52
1932-04-30,295.21
1932-05-30,283.03
1932-06-29,269.88
1932-07-29,298.19
1932-08-28,277.0
1932-09-27,275.12
1932-10-27,297.81
1932-11-26,303.93
1932-12-26,296.34
1933-01-25,321.47
1933-02-24,322.33
1933-03-26,318.81
1933-04-25,297.96
1933-05-25,297.15
1933-06-24,317.16
1933-07-24,292.63
1933-08-23,286.9
1933-09-22,307.0
1933-10-22,325.98
1933-11-21,315.72
1933-12-21,327.56
1934-01-20,300.48
1934-02-19,338.92
1934-03-21,326.09
1934-04-20,322.05
1934-05-20,321.45
1934-06-19,321.79
1934-07-19,331.46
1934-08-18,346.0
1934-09-17,322.2
1934-10-17,311.73
1934-11-16,334.13
1934-12-16,321.13
1935-01-15,338.35
1935-02-14,344.31
1935-03-16,337.55
1935-04-15,330.31
1935-05-15,332.73
1935-06-14,354.02
1935-07-14,320.78
1935-08-13,323.74
1935-09-12,352.73
1935-10-12,343.11
1935-11-11,348.84
1935-12-11,343.95
1936-01-10,349.51
1936-02-09,360.92
1936-03-10,345.67
1936-04-09,359.77
1936-05-09,341.67
1936-06-08,354.23
1936-07-08,347.04
1936-08-07,357.38
1936-09-06,363.45
1936-10-06,363.11
1936-11-05,336.07
1936-12-05,377.64
1937-01-04,356.25
1937-02-03,345.1
1937-03-05,351.87
1937-04-04,370.52
1937-05-04,334.03
1937-06-03,343.08
1937-07-03,368.12
1937-08-02,359.77
1937-09-01,364.05
1937-10-01,372.88
1937-10-31,354.08
1937-11-30,385.7
1937-12-30,381.4
1938-01-29,366.08
1938-02-28,365.55
1938-03-30,383.0
1938-04-29,388.36
1938-05-29,381.45
1938-06-28,379.51
1938-07-28,386.94
1938-08-27,385.8
1938-09-26,378.53
1938-10-26,401.41
1938-11-25,403.14
1938-12-25,344.1
1939-01-24,365.48
1939-02-23,393.64
1939-03-25,379.17
1939-04-24,366.62
1939-05-24,391.83
1939-06-23,393.09
1939-07-23,376.53
1939-08-22,411.74
1939-09-21,413.35
1939-10-21,400.49
1939-11-20,410.7
1939-12-20,414.45
1940-01-19,401.88
1940-02-18,406.66
1940-03-19,420.65
1940-04-18,380.69
1940-05-18,388.12
1940-06-17,424.92
1940-07-17,408.15
1940-08-16,402.08
1940-09-15,412.49
1940-10-15,396.66
1940-11-14,396.32
1940-12-14,403.16
1941-01-13,417.11
1941-02-12,414.28
1941-03-14,421.93
1941-04-13,428.46
1941-05-13,429.12
1941-06-12,424.92
1941-07-12,433.57
1941-08-11,420.85
1941-09-10,428.56
1941-10-10,436.01
1941-11-09,414.46
1941-12-09,424.53
1942-01-08,425.13
1942-02-07,417.73
1942-03-09,435.33
1942-04-08,452.42
1942-05-08,405.24
1942-06-07,443.51
1942-07-07,413.45
1942-08-06,419.95
1942-09-05,436.0
1942-10-05,456.82
1942-11-04,423.58
1942-12-04,433.01
1943-01-03,432.16
1943-02-02,468.66
1943-03-04,455.41
1943-04-03,453.47
1943-05-03,425.85
1943-06-02,450.66
1943-07-02,471.82
1943-08-01,452.9
1943-08-31,449.38
1943-09-30,442.83
1943-10-30,444.12
1943-11-29,482.13
1943-12-29,432.19
1944-01-28,455.12
1944-02-27,431.0
1944-03-28,452.38
1944-04-27,449.62
1944-05-27,480.94
1944-06-26,457.15
1944-07-26,457.64
1944-08-25,450.37
1944-09-24,465.32
1944-10-24,483.93
1944-11-23,463.95
1944-12-23,475.34
1945-01-22,461.52
1945-02-21,481.44
1945-03-23,479.77
1945-04-22,485.83
1945-05-22,492.45
1945-06-21,481.71
1945-07-21,483.86
1945-08-20,472.64
1945-09-19,489.69
1945-10-19,466.68
1945-11-18,472.21
1945-12-18,493.25
1946-01-17,484.73
1946-02-16,486.7
1946-03-18,498.1
1946-04-17,482.56
1946-05-17,468.43
1946-06-16,479.76
1946-07-16,499.79
1946-08-15,495.14
1946-09-14,491.22
1946-10-14,512.35
1946-11-13,504.1
1946-12-13,523.62
1947-01-12,499.87
1947-02-11,510.58
1947-03-13,486.45
1947-04-12,504.45
1947-05-12,482.2
1947-06-11,505.46
1947-07-11,514.19
1947-08-10,495.05
1947-09-09,498.61
1947-10-09,501.71
1947-11-08,506.48
1947-12-08,513.25
1948-01-07,517.63
1948-02-06,488.43
1948-03-07,520.24
1948-04-06,517.02
1948-05-06,513.08
1948-06-05,515.85
1948-07-05,500.8
1948-08-04,514.47
1948-09-03,521.45
1948-10-03,511.05
1948-11-02,510.42
1948-12-02,515.94
1949-01-01,516.3
1949-01-31,539.18
1949-03-02,536.58
1949-04-01,527.04
1949-05-01,520.09
1949-05-31,545.81
1949-06-30,538.84
1949-07-30,531.68
1949-08-29,527.57
1949-09-28,523.17
1949-10-28,514.91
1949-11-27,535.08
1949-12-27,528.26
1950-01-26,540.22
1950-02-25,523.5
1950-03-27,522.62
1950-04-26,532.88
1950-05-26,523.24
1950-06-25,535.71
1950-07-25,539.9
1950-08-24,543.02
1950-09-23,522.09
1950-10-23,544.98
1950-11-22,543.33
1950-12-22,546.01
1951-01-21,541.38
1951-02-20,550.62
1951-03-22,535.57
1951-04-21,555.66
1951-05-21,547.3
1951-06-20,565.08
1951-07-20,567.48
1951-08-19,535.2
1951-09-18,558.79
1951-10-18,555.11
1951-11-17,560.02
1951-12-17,574.05
1952-01-16,560.35
1952-02-15,555.93
1952-03-16,583.53
1952-04-15,594.62
1952-05-15,550.48
1952-06-14,578.27
1952-07-14,564.07
1952-08-13,563.86
1952-09-12,587.69
1952-10-12,587.1
1952-11-11,585.81
1952-12-11,592.89
1953-01-10,571.14
1953-02-09,575.38
1953-03-11,571.35
1953-04-10,574.25
1953-05-10,599.97
1953-06-09,582.22
1953-07-09,578.97
1953-08-08,590.29
1953-09-07,588.65
1953-10-07,574.83
1953-11-06,579.83
1953-12-06,598.27
1954-01-05,573.54
1954-02-04,603.94
1954-03-06,579.64
1954-04-05,587.7
1954-05-05,611.61
1954-06-04,611.87
1954-07-04,607.32
1954-08-03,605.3
1954-09-02,620.65
1954-10-02,602.92
1954-11-01,593.13
1954-12-01,606.53
1954-12-31,612.4
1955-01-30,600.78
1955-03-01,595.76
1955-03-31,594.51
1955-04-30,587.39
1955-05-30,627.92
1955-06-29,613.04
1955-07-29,617.33
1955-08-28,608.82
1955-09-27,624.32
1955-10-27,632.48
1955-11-26,622.28
1955-12-26,635.26
1956-01-25,628.59
1956-02-24,619.41
1956-03-25,632.44
1956-04-24,626.32
1956-05-24,598.47
1956-06-23,637.89
1956-07-23,607.08
1956-08-22,628.97
1956-09-21,611.22
1956-10-21,619.86
1956-11-20,620.94
1956-12-20,639.44
1957-01-19,637.58
1957-02-18,630.77
1957-03-20,637.48
1957-04-19,643.74
1957-05-19,617.8
1957-06-18,625.4
1957-07-18,630.62
1957-08-17,659.01
1957-09-16,664.93
1957-10-16,636.49
1957-11-15,646.42
1957-12-15,639.65
1958-01-14,641.35
1958-02-13,651.33
1958-03-15,652.08
1958-04-14,639.62
1958-05-14,643.95
1958-06-13,658.84
1958-07-13,672.26
1958-08-12,644.57
1958-09-11,656.45
1958-10-11,668.18
1958-11-10,660.27
1958-12-10,680.63
1959-01-09,659.16
1959-02-08,660.49
1959-03-10,667.93
1959-04-09,681.06
1959-05-09,700.56
1959-06-08,646.76
1959-07-08,653.99
1959-08-07,631.46
1959-09-06,639.46
1959-10-06,675.22
1959-11-05,681.86
1959-12-05,662.4
1960-01-04,691.04
1960-02-03,677.94
1960-03-04,695.26
1960-04-03,691.86
1960-05-03,678.61
1960-06-02,692.84
1960-07-02,678.14
1960-08-01,668.52
1960-08-31,673.55
1960-09-30,696.04
1960-10-30,688.25
1960-11-29,673.77
1960-12-29,696.86
1961-01-28,670.81
1961-02-27,700.19
1961-03-29,697.05
1961-04-28,682.6
1961-05-28,711.37
1961-06-27,686.09
1961-07-27,712.26
1961-08-26,700.45
1961-09-25,705.44
1961-10-25,689.75
1961-11-24,704.42
1961-12-24,688.66
1962-01-23,676.24
1962-02-22,707.89
1962-03-24,681.44
1962-04-23,697.58
1962-05-23,718.99
1962-06-22,708.24
1962-07-22,695.94
1962-08-21,718.96
1962-09-20,734.01
1962-10-20,701.51
1962-11-19,720.71
1962-12-19,718.77
1963-01-18,729.19
1963-02-17,719.28
1963-03-19,726.93
1963-04-18,713.63
1963-05-18,720.26
1963-06-17,723.06
1963-07-17,700.08
1963-08-16,721.13
1963-09-15,710.34
1963-10-15,743.9
1963-11-14,733.43
1963-12-14,726.02
1964-01-13,737.22
1964-02-12,728.94
1964-03-13,729.79
1964-04-12,754.4
1964-05-12,728.23
1964-06-11,710.4
1964-07-11,716.73
1964-08-10,727.46
1964-09-09,725.76
1964-10-09,735.47
1964-11-08,750.22
1964-12-08,754.21
1965-01-07,748.85
1965-02-06,740.74
1965-03-08,741.69
1965-04-07,744.66
1965-05-07,746.17
1965-06-06,750.04
1965-07-06,733.05
1965-08-05,765.89
1965-09-04,760.49
1965-10-04,763.35
1965-11-03,759.5
1965-12-03,756.73
1966-01-02,751.2
1966-02-01,777.69
1966-03-03,772.67
1966-04-02,767.36
1966-05-02,777.98
1966-06-01,758.27
1966-07-01,769.5
1966-07-31,765.5
1966-08-30,769.62
1966-09-29,764.88
1966-10-29,770.63
1966-11-28,790.57
1966-12-28,778.22
1967-01-27,776.19
1967-02-26,739.92
1967-03-28,766.59
1967-04-27,745.96
1967-05-27,769.81
1967-06-26,771.51
1967-07-26,777.63
1967-08-25,770.81
1967-09-24,753.83
1967-10-24,770.45
1967-11-23,777.98
1967-12-23,767.61
1968-01-22,779.75
1968-02-21,759.54
